NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B03003_003E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_015E,B25026_014E,B25026_013E,B25026_012E,B25026_011E,B25026_010E,B25077_001E,B25075_025E,B17001_001E,B17001_002E,B19301_001E,B19001_017E,B19013_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B23006_001E,B23006_023E,state,county,tract
"Census Tract 3, Jackson County, Oregon",1400000US41029000300,5094,29.8,4672,8,86,32,32,1493,73,2330,2147,895,1252,3083,0,29,15,33,162,2844,156600,0,5075,1257,15916,0,30491,1803,2508,0,3165,2482,2706,282,41,029,000300
"Census Tract 4.03, Jackson County, Oregon",1400000US41029000403,4021,43.9,3874,0,0,18,15,102,0,1624,1545,1126,419,1116,0,0,0,0,126,990,271900,0,4001,312,28127,45,58779,1871,2065,17,2161,2092,1969,655,41,029,000403
"Census Tract 4.04, Jackson County, Oregon",1400000US41029000404,4815,44.7,4561,0,0,143,0,78,0,1766,1723,1619,104,331,0,0,0,43,58,230,308500,0,4795,465,29027,24,72304,2128,2316,47,2852,2699,2520,953,41,029,000404
"Census Tract 4.05, Jackson County, Oregon",1400000US41029000405,4069,39.8,3689,33,41,76,43,282,8,1829,1814,729,1085,2350,0,0,19,207,275,1849,247500,14,4007,430,20543,0,41731,1646,2196,27,2606,2461,2311,292,41,029,000405
"Census Tract 4.06, Jackson County, Oregon",1400000US41029000406,4335,36.1,4012,0,33,37,125,470,0,2051,1786,763,1023,2325,0,0,0,144,760,1421,209500,0,4330,1023,20193,0,39414,1777,2221,164,2423,2171,2082,354,41,029,000406
"Census Tract 5.01, Jackson County, Oregon",1400000US41029000501,2763,33.9,2638,15,38,0,0,236,20,1448,1273,531,742,1703,0,0,0,204,83,1416,214500,19,2724,571,32054,78,36250,1279,1328,0,1864,1651,1399,512,41,029,000501
"Census Tract 5.02, Jackson County, Oregon",1400000US41029000502,5397,36.9,4780,69,186,91,0,605,74,2621,2474,637,1837,3513,58,15,18,442,331,2649,195800,0,5184,1696,16734,11,27846,2047,2984,14,3082,2727,2547,391,41,029,000502
"Census Tract 6.01, Jackson County, Oregon",1400000US41029000601,6516,46.9,5897,0,93,231,0,472,127,2912,2727,2039,688,1428,0,0,40,50,201,1137,369100,86,6431,521,42095,232,72025,2295,3856,43,3731,3367,3525,1247,41,029,000601
"Census Tract 6.02, Jackson County, Oregon",1400000US41029000602,6036,56.1,5549,26,13,121,0,364,86,3076,3004,1170,1834,3545,0,0,28,292,404,2821,296000,17,5979,1015,31295,94,46310,1925,3819,32,2618,2476,2117,579,41,029,000602
"Census Tract 7, Jackson County, Oregon",1400000US41029000700,8760,38.9,8187,0,4,70,0,786,77,3675,3427,2551,876,2369,0,0,0,152,119,2098,223500,0,8744,898,22416,70,50049,3805,4620,40,5290,5064,4612,860,41,029,000700
"Census Tract 8, Jackson County, Oregon",1400000US41029000800,5480,46.3,4961,124,94,38,10,550,41,2521,2429,1479,950,1941,0,0,0,98,182,1661,204200,27,5480,1094,23443,66,37648,2017,3178,14,3606,3341,3137,468,41,029,000800
"Census Tract 9, Jackson County, Oregon",1400000US41029000900,8004,38.6,7551,16,12,20,0,1025,142,3159,2999,2125,874,2234,31,31,0,0,197,1975,298700,28,7989,805,28553,71,66834,3356,4272,44,4673,4288,3942,1033,41,029,000900
"Census Tract 10.01, Jackson County, Oregon",1400000US41029001001,6775,35.0,6421,52,0,19,32,398,75,2706,2706,1582,1124,3115,73,0,0,47,329,2666,193200,0,6714,600,21757,23,50353,3119,3237,74,3870,3515,3370,498,41,029,001001
"Census Tract 10.02, Jackson County, Oregon",1400000US41029001002,3729,32.3,3456,2,2,15,0,455,49,1597,1482,862,620,1669,0,0,40,9,555,1065,212500,17,3663,604,18479,0,36986,2097,1427,36,2245,2080,1900,304,41,029,001002
"Census Tract 11, Jackson County, Oregon",1400000US41029001100,5197,41.7,4761,0,48,125,0,577,23,2286,2049,1356,693,1889,0,34,24,45,356,1430,244200,17,5197,230,22736,25,48125,2390,2552,74,3244,2907,2973,462,41,029,001100
"Census Tract 12, Jackson County, Oregon",1400000US41029001200,3583,35.4,3070,52,17,182,0,438,114,1579,1462,728,734,1603,12,0,0,0,350,1241,257800,10,3572,602,24295,8,46522,1460,1692,55,2322,1946,1977,329,41,029,001200
"Census Tract 13.01, Jackson County, Oregon",1400000US41029001301,4916,41.0,4147,41,133,0,0,945,250,1701,1462,956,506,1346,0,0,22,212,110,1002,178600,0,4760,955,17610,13,47396,2402,2238,14,3193,2638,2794,108,41,029,001301
"Census Tract 13.02, Jackson County, Oregon",1400000US41029001302,9196,35.8,8275,19,36,170,0,2770,598,3243,3067,2616,451,1388,0,0,0,0,203,1185,194800,28,9174,1110,21932,53,53337,3769,3879,73,5483,4157,4823,1142,41,029,001302
"Census Tract 14, Jackson County, Oregon",1400000US41029001400,9923,39.5,9174,0,182,66,25,464,14,3989,3562,2218,1344,4012,0,0,23,36,852,3101,282700,58,9871,1319,22640,39,57402,4579,5122,0,6242,6126,5498,752,41,029,001400
"Census Tract 15, Jackson County, Oregon",1400000US41029001500,4578,51.4,4388,14,0,115,0,68,22,2191,2139,1569,570,1206,0,0,0,0,97,1109,394000,95,4578,425,32292,109,43850,1648,2756,31,2420,2209,2168,868,41,029,001500
"Census Tract 16.01, Jackson County, Oregon",1400000US41029001601,3302,51.6,2906,23,0,0,0,424,24,1924,1629,995,634,1385,0,0,19,97,163,1106,48300,0,3285,921,14657,0,24583,1059,2073,0,1914,1779,1532,310,41,029,001601
"Census Tract 16.02, Jackson County, Oregon",1400000US41029001602,6169,40.8,5633,8,15,0,0,1400,103,2828,2731,1581,1150,2236,0,0,13,89,438,1696,237500,44,6081,792,24067,44,42094,2806,2888,0,3723,3313,3427,635,41,029,001602
"Census Tract 17, Jackson County, Oregon",1400000US41029001700,7453,44.0,6663,61,100,122,0,998,164,3797,3621,2144,1477,2887,0,0,44,44,707,2092,197600,41,7253,1213,21730,25,33028,2438,4363,67,4556,3859,3596,1012,41,029,001700
"Census Tract 18, Jackson County, Oregon",1400000US41029001800,7611,45.1,6679,286,205,96,32,333,25,3885,3637,2133,1504,3288,0,0,12,251,459,2566,334100,38,7552,1131,29804,84,41617,2145,4910,102,4631,4279,3859,1929,41,029,001800
"Census Tract 19, Jackson County, Oregon",1400000US41029001900,2968,22.1,2560,49,92,94,0,259,0,1160,1080,178,902,1730,0,0,6,27,411,1286,341500,0,2240,1007,12863,0,20568,1239,1561,72,2391,2152,1103,580,41,029,001900
"Census Tract 20, Jackson County, Oregon",1400000US41029002000,1872,43.4,1797,38,4,5,0,0,0,1158,1036,338,698,1136,0,0,30,86,141,879,445800,0,1794,289,30485,20,36007,439,1383,0,1426,1355,1173,556,41,029,002000
"Census Tract 21, Jackson County, Oregon",1400000US41029002100,3617,47.2,3294,15,19,59,3,156,13,1839,1667,851,816,1481,0,0,0,35,81,1365,530900,35,3550,576,32079,79,45733,848,2526,85,2349,2230,1886,1137,41,029,002100
"Census Tract 22, Jackson County, Oregon",1400000US41029002200,4808,47.1,4504,18,5,178,0,86,20,2407,2209,1502,707,1558,0,0,47,277,71,1163,452700,26,4808,1140,34530,126,53350,1126,3184,105,2856,2689,2390,1385,41,029,002200
"Census Tract 23, Jackson County, Oregon",1400000US41029002300,1736,52.7,1523,30,10,9,0,166,83,797,674,581,93,251,0,0,35,0,40,176,439900,15,1727,158,27829,15,61094,484,1083,37,1131,1111,1012,458,41,029,002300
"Census Tract 24, Jackson County, Oregon",1400000US41029002400,2232,49.8,2112,0,31,0,0,292,48,939,863,727,136,460,0,0,13,0,121,326,361700,31,2210,266,27311,22,60707,626,1436,23,1320,1192,1205,414,41,029,002400
"Census Tract 25, Jackson County, Oregon",1400000US41029002500,2524,54.9,2328,0,5,45,16,24,8,1355,1065,973,92,295,0,5,8,40,127,115,545700,155,2467,202,38262,84,64813,682,1693,50,1444,1376,1341,659,41,029,002500
"Census Tract 26, Jackson County, Oregon",1400000US41029002600,2769,47.0,2556,0,51,0,0,72,16,1334,1095,807,288,765,13,0,39,33,249,431,257100,57,2766,421,21215,0,46250,1334,1363,6,1723,1695,1518,239,41,029,002600
"Census Tract 27, Jackson County, Oregon",1400000US41029002700,6391,50.7,6185,0,68,0,29,466,75,3216,2848,2342,506,1296,0,0,34,144,157,961,296100,70,6386,1132,22621,25,35963,2161,3895,35,3846,3571,3599,526,41,029,002700
"Census Tract 28, Jackson County, Oregon",1400000US41029002800,4717,48.7,4510,24,27,6,5,224,19,2100,1902,1528,374,825,0,0,11,36,157,621,294500,12,4684,397,24950,5,52321,1845,2699,37,3016,2838,2751,473,41,029,002800
"Census Tract 29, Jackson County, Oregon",1400000US41029002900,7882,49.9,7611,41,100,10,0,545,52,3613,3294,2537,757,1691,0,7,58,186,358,1082,272600,29,7845,972,22766,66,41667,2387,5156,94,4711,4463,4260,599,41,029,002900
"Census Tract 30.01, Jackson County, Oregon",1400000US41029003001,4122,53.0,3848,0,33,11,0,157,74,1888,1807,1348,459,1061,0,30,0,126,147,758,286100,12,4122,449,25327,10,54464,1326,2699,10,2541,2404,2330,438,41,029,003001
"Census Tract 30.02, Jackson County, Oregon",1400000US41029003002,5758,50.5,5604,0,10,0,0,79,6,2553,2388,1938,450,1578,138,0,101,215,400,724,350100,46,5758,1094,27234,115,50658,2488,2997,55,3278,3172,3107,656,41,029,003002
"Census Tract 9400, Jefferson County, Oregon",1400000US41031940000,3029,25.5,229,27,2533,0,85,273,6,755,702,450,252,1023,0,0,36,235,67,685,97200,0,2972,1105,11526,0,44423,2474,422,24,1713,1422,1378,162,41,031,940000
"Census Tract 9601, Jefferson County, Oregon",1400000US41031960100,1985,43.8,1817,38,37,0,0,353,73,659,621,442,179,477,0,0,0,27,6,444,271300,60,1461,228,25042,25,47450,946,932,9,1312,1147,1169,143,41,031,960100
"Census Tract 9602.01, Jefferson County, Oregon",1400000US41031960201,4380,26.9,3111,33,387,0,50,1872,685,1522,1439,705,734,2004,17,0,151,0,725,1111,141200,18,4374,1103,14215,0,39058,1875,1686,11,2577,1558,1857,369,41,031,960201
"Census Tract 9602.02, Jefferson County, Oregon",1400000US41031960202,4526,43.1,3777,43,295,145,0,813,40,2336,1933,1203,730,1759,0,0,0,0,68,1691,170300,10,4453,666,24934,12,42348,2456,1622,31,2766,2321,2424,572,41,031,960202
"Census Tract 9603.01, Jefferson County, Oregon",1400000US41031960301,3425,51.4,3199,0,52,25,7,88,120,1999,1572,1413,159,415,0,0,0,0,52,363,214900,0,3425,271,30211,24,52583,1392,1918,53,2008,1935,1949,255,41,031,960301
"Census Tract 9603.02, Jefferson County, Oregon",1400000US41031960302,4441,39.1,3793,13,32,0,6,880,407,2545,1577,1114,463,1197,26,0,11,44,112,1004,199600,56,4431,884,17801,0,40814,2427,1675,23,2551,2117,2247,345,41,031,960302
"Census Tract 3601, Josephine County, Oregon",1400000US41033360100,2778,47.5,2669,0,0,53,30,159,26,930,907,779,128,478,0,0,0,71,54,353,243200,33,2745,731,18604,5,45651,744,1898,44,1640,1606,1481,228,41,033,360100
"Census Tract 3603, Josephine County, Oregon",1400000US41033360300,5414,51.2,4958,1,110,18,0,235,102,2411,2317,1882,435,1192,0,0,96,118,556,422,273600,23,5398,860,22967,69,40308,1724,3411,140,3511,3292,3106,520,41,033,360300
"Census Tract 3604, Josephine County, Oregon",1400000US41033360400,3906,54.3,3632,15,44,42,31,148,29,1886,1581,1386,195,430,0,0,0,89,95,246,372400,9,3906,456,27570,47,47917,1260,2426,25,2146,2034,2012,381,41,033,360400
"Census Tract 3605, Josephine County, Oregon",1400000US41033360500,5249,44.4,4745,13,84,163,16,538,65,2639,2405,970,1435,2755,0,0,0,211,272,2272,235700,0,4957,980,22274,71,27683,1846,3148,26,3004,2741,2594,338,41,033,360500
"Census Tract 3606, Josephine County, Oregon",1400000US41033360600,7359,41.6,6890,21,104,0,14,466,32,2782,2715,1631,1084,2646,138,0,0,440,145,1923,243000,0,6845,1379,21619,48,38735,2630,4572,57,4047,3985,3594,826,41,033,360600
"Census Tract 3607.01, Josephine County, Oregon",1400000US41033360701,4167,32.4,3821,26,186,0,0,289,60,1957,1657,687,970,2516,8,0,17,511,324,1656,188900,0,4158,1264,15370,10,27917,1837,2145,42,2717,2562,1982,111,41,033,360701
"Census Tract 3607.02, Josephine County, Oregon",1400000US41033360702,5645,45.8,5497,0,41,13,14,666,52,2957,2735,1667,1068,1995,0,0,14,319,336,1326,177900,15,5636,867,23374,56,32148,1959,3480,52,2952,2791,2441,416,41,033,360702
"Census Tract 3608, Josephine County, Oregon",1400000US41033360800,5090,50.3,4636,47,90,69,0,265,47,2400,2198,1542,656,1374,0,0,0,108,336,930,295200,7,5070,646,22464,40,38673,1537,3236,34,3010,2810,2642,395,41,033,360800
"Census Tract 3609, Josephine County, Oregon",1400000US41033360900,2648,49.7,2591,0,0,0,0,64,1,1112,1054,828,226,771,0,0,0,35,118,618,355400,9,2625,640,21769,19,38404,553,2082,12,1560,1523,1353,207,41,033,360900
"Census Tract 3610, Josephine County, Oregon",1400000US41033361000,4598,51.3,4422,0,58,10,0,76,8,2099,1996,1642,354,783,0,0,0,120,122,541,288000,30,4572,488,26430,67,42922,1475,2912,27,2749,2655,2398,449,41,033,361000
"Census Tract 3611, Josephine County, Oregon",1400000US41033361100,8679,38.4,8300,12,164,44,0,930,82,3998,3586,2024,1562,3703,0,38,41,181,1227,2216,210400,13,8660,1044,20400,22,41298,3527,4856,67,4640,4292,4080,470,41,033,361100
"Census Tract 3612, Josephine County, Oregon",1400000US41033361200,6949,42.6,6317,53,249,42,0,423,137,3142,2934,1643,1291,3099,0,0,0,400,539,2160,209800,0,6888,1693,19683,56,32853,2381,4282,92,3905,3837,3255,535,41,033,361200
"Census Tract 3613, Josephine County, Oregon",1400000US41033361300,7202,52.1,6955,0,71,0,0,318,0,3227,3018,2425,593,1753,0,0,16,12,478,1247,265800,19,7201,564,26119,71,49985,1831,5193,11,4203,4010,3845,1105,41,033,361300
"Census Tract 3614, Josephine County, Oregon",1400000US41033361400,2873,53.0,2738,14,66,0,0,47,0,1254,1185,1044,141,350,0,10,28,11,198,103,284200,13,2873,475,21822,0,39771,978,1848,20,1663,1638,1496,428,41,033,361400
"Census Tract 3615, Josephine County, Oregon",1400000US41033361500,2624,49.1,2463,12,0,42,19,187,0,1176,1070,829,241,554,5,0,21,111,8,409,241100,8,2623,660,17086,15,36250,556,1720,83,1526,1409,1418,203,41,033,361500
"Census Tract 3616, Josephine County, Oregon",1400000US41033361600,7275,49.9,6807,125,86,0,6,360,0,3900,3124,2363,761,1886,0,15,0,59,563,1249,172900,93,7171,2572,16081,15,25729,1850,5235,47,4220,4071,3908,556,41,033,361600
"Census Tract 9701, Klamath County, Oregon",1400000US41035970100,2987,56.4,2907,16,28,9,20,78,0,2442,1386,1154,232,538,0,0,12,156,17,353,176500,47,2907,391,21242,0,36448,1167,1770,0,1710,1701,1500,270,41,035,970100
"Census Tract 9702, Klamath County, Oregon",1400000US41035970200,4365,55.9,3384,51,709,24,5,249,11,2529,1888,1536,352,878,11,0,19,100,111,637,176300,52,4327,1068,18439,0,34414,1512,2694,4,2341,2253,2155,294,41,035,970200
"Census Tract 9703, Klamath County, Oregon",1400000US41035970300,3204,48.0,3042,50,52,27,0,61,0,1963,1323,1230,93,362,0,0,0,0,111,251,209100,11,3103,393,24985,6,49006,1195,1923,9,2086,2054,1881,491,41,035,970300
"Census Tract 9704, Klamath County, Oregon",1400000US41035970400,1539,42.5,1365,0,7,2,7,211,35,656,590,442,148,506,0,0,0,54,241,211,193800,9,1535,145,21665,0,51027,539,906,9,835,706,720,110,41,035,970400
"Census Tract 9705, Klamath County, Oregon",1400000US41035970500,1328,51.6,1277,0,39,0,0,62,10,740,626,463,163,402,0,0,0,0,174,228,139200,16,1328,443,21612,18,26000,363,846,0,690,668,663,82,41,035,970500
"Census Tract 9706, Klamath County, Oregon",1400000US41035970600,1355,36.8,1155,0,0,0,0,611,193,558,468,340,128,528,0,0,0,50,176,302,290200,0,1355,183,19029,0,52292,543,394,0,909,510,699,142,41,035,970600
"Census Tract 9707, Klamath County, Oregon",1400000US41035970700,2209,43.2,2010,0,24,0,34,661,33,917,806,509,297,1005,19,0,190,94,165,537,169800,0,2209,348,21432,27,50843,989,808,3,1378,994,1149,136,41,035,970700
"Census Tract 9708, Klamath County, Oregon",1400000US41035970800,2471,40.4,2385,0,27,13,0,84,20,1033,1024,845,179,501,0,0,68,162,96,175,160200,23,2471,188,22723,13,45203,1244,1169,34,1476,1417,1220,267,41,035,970800
"Census Tract 9709, Klamath County, Oregon",1400000US41035970900,4311,45.1,3823,0,175,94,0,402,111,2229,1838,1358,480,1116,0,98,0,13,231,774,226800,29,4297,639,28919,69,51000,1582,2423,67,2743,2534,2469,706,41,035,970900
"Census Tract 9710, Klamath County, Oregon",1400000US41035971000,2500,49.0,2315,0,100,18,0,121,0,1142,998,902,96,231,0,63,0,0,25,143,344600,20,2492,101,37547,55,70410,1032,1373,29,1509,1461,1378,324,41,035,971000
"Census Tract 9711, Klamath County, Oregon",1400000US41035971100,5125,39.0,4579,11,123,116,9,608,101,2298,1950,1447,503,1040,0,0,0,42,249,749,199700,21,4924,403,24425,48,57857,2443,2374,9,3024,2769,2514,718,41,035,971100
"Census Tract 9712, Klamath County, Oregon",1400000US41035971200,2903,33.2,2573,47,86,0,8,474,0,1204,1143,629,514,1326,0,4,13,83,175,1051,136600,10,2885,880,16245,0,37831,1705,1138,22,1640,1593,1438,184,41,035,971200
"Census Tract 9713, Klamath County, Oregon",1400000US41035971300,5667,42.1,4852,105,160,10,0,381,40,2557,2372,1678,694,1750,0,0,143,53,313,1241,169900,18,5657,976,25264,64,57212,2878,2611,63,3240,2981,2785,438,41,035,971300
"Census Tract 9714, Klamath County, Oregon",1400000US41035971400,5243,38.7,4879,0,50,107,0,260,0,2278,2055,1698,357,1100,0,0,0,72,412,616,184300,0,5228,568,23210,30,49443,2579,2508,57,2792,2604,2582,612,41,035,971400
"Census Tract 9715, Klamath County, Oregon",1400000US41035971500,4849,34.1,4296,17,307,9,15,608,99,2043,1906,1403,503,1358,13,0,0,162,78,1105,119600,8,4803,955,17150,0,37348,2180,2329,28,2840,2602,2362,206,41,035,971500
"Census Tract 9716, Klamath County, Oregon",1400000US41035971600,3061,32.9,2424,69,187,107,0,1015,119,1590,1375,413,962,2123,0,9,11,107,598,1398,110300,0,3029,1297,12661,0,22832,1336,1546,28,1904,1532,1490,142,41,035,971600
"Census Tract 9717, Klamath County, Oregon",1400000US41035971700,2788,38.8,2449,0,68,55,0,205,33,1481,1330,599,731,1364,14,16,35,10,69,1220,155600,0,2768,706,20751,18,33108,1089,1450,0,1930,1801,1599,442,41,035,971700
"Census Tract 9718, Klamath County, Oregon",1400000US41035971800,2925,32.5,2036,20,424,15,0,288,54,1341,1190,413,777,1671,0,11,0,47,73,1540,113400,8,2925,884,14520,8,19903,1687,1175,0,2014,1952,1560,232,41,035,971800
"Census Tract 9719, Klamath County, Oregon",1400000US41035971900,2955,31.4,2750,18,61,18,0,179,31,1625,1334,597,737,1576,11,0,0,53,154,1358,132400,0,2916,597,17434,0,32364,1293,1576,56,2059,1936,1621,400,41,035,971900
"Census Tract 9720, Klamath County, Oregon",1400000US41035972000,4732,36.4,4381,5,234,50,0,315,18,1986,1776,1092,684,1523,0,0,0,43,186,1294,216600,0,4156,657,27440,81,49826,2427,2019,42,3201,2891,2435,868,41,035,972000
"Census Tract 9601, Lake County, Oregon",1400000US41037960100,2636,48.2,2504,14,39,2,0,184,13,1783,1248,713,535,1175,6,30,31,68,191,849,152600,18,2630,637,20421,8,24968,1629,884,22,1567,1495,1441,183,41,037,960100
"Census Tract 9602, Lake County, Oregon",1400000US41037960200,5270,46.3,4775,32,121,36,18,321,94,2635,2268,1610,658,1496,16,0,29,121,464,866,150800,23,4880,769,23017,20,44201,2429,2670,38,3220,3095,2865,531,41,037,960200
"Census Tract 1, Lane County, Oregon",1400000US41039000100,4432,55.0,4115,0,15,40,6,204,127,2628,2053,1590,463,1171,31,0,0,155,335,650,321300,15,4432,491,26130,23,43750,1376,2923,17,2718,2639,2471,748,41,039,000100
"Census Tract 2, Lane County, Oregon",1400000US41039000200,5315,47.0,4864,0,29,46,36,337,223,2090,2017,1763,254,619,0,0,11,87,192,329,348600,86,5280,552,30067,84,58828,2563,2600,3,3392,3144,2966,707,41,039,000200
"Census Tract 3, Lane County, Oregon",1400000US41039000300,2171,44.6,2019,0,77,40,0,139,12,857,839,715,124,253,0,0,27,60,57,109,298900,30,2145,114,35903,45,62316,1197,900,26,1358,1302,1177,408,41,039,000300
"Census Tract 4.02, Lane County, Oregon",1400000US41039000402,3678,49.5,3384,0,31,0,0,170,88,1471,1471,1202,269,622,11,23,0,43,206,339,269100,23,3664,270,26255,28,53711,2121,1492,0,2399,2375,2102,419,41,039,000402
"Census Tract 4.03, Lane County, Oregon",1400000US41039000403,5233,35.3,5008,22,94,0,0,481,15,2068,1936,1213,723,1963,24,0,35,149,148,1607,214300,0,5151,957,19987,13,44030,2728,2191,55,3293,2992,2578,284,41,039,000403
"Census Tract 4.04, Lane County, Oregon",1400000US41039000404,3192,47.0,2827,12,11,68,0,506,261,1386,1255,721,534,1254,0,29,35,59,373,758,243500,49,3143,576,22276,10,44583,1673,1086,9,2012,1700,1641,259,41,039,000404
"Census Tract 5, Lane County, Oregon",1400000US41039000500,1919,52.3,1747,15,39,21,10,52,19,1190,872,667,205,454,0,17,58,44,71,264,189000,8,1862,396,20804,7,32083,939,931,13,1239,1158,1167,182,41,039,000500
"Census Tract 7.02, Lane County, Oregon",1400000US41039000702,2514,57.1,2378,13,55,11,0,59,5,1431,1059,987,72,195,0,0,41,36,9,109,299700,48,2486,183,29530,32,51023,771,1675,4,1309,1271,1168,247,41,039,000702
"Census Tract 7.05, Lane County, Oregon",1400000US41039000705,3315,57.0,3255,0,35,0,0,106,0,2320,1890,1145,745,1339,0,21,17,69,161,1071,183200,0,3315,493,27176,50,32755,1000,2130,34,1837,1744,1666,385,41,039,000705
"Census Tract 7.06, Lane County, Oregon",1400000US41039000706,2620,55.1,2537,12,0,0,0,25,0,1684,1234,894,340,824,0,0,63,13,363,385,276500,0,2620,395,22565,37,35965,921,1626,21,1549,1523,1361,294,41,039,000706
"Census Tract 7.07, Lane County, Oregon",1400000US41039000707,4062,64.1,3752,18,40,22,0,279,128,2335,2129,1495,634,1046,16,0,0,74,135,821,225200,0,4022,497,23829,15,37804,1032,2826,33,1893,1816,1563,375,41,039,000707
"Census Tract 7.08, Lane County, Oregon",1400000US41039000708,2340,52.0,2200,0,26,0,55,109,0,1380,1043,743,300,904,0,0,0,149,177,578,226700,79,2340,348,19110,0,30515,763,1501,31,1295,1295,1134,248,41,039,000708
"Census Tract 8, Lane County, Oregon",1400000US41039000800,1587,46.1,1539,0,0,3,15,23,0,698,649,500,149,352,0,0,46,24,92,190,293700,10,1587,183,22207,0,44375,750,801,7,924,882,854,181,41,039,000800
"Census Tract 9.02, Lane County, Oregon",1400000US41039000902,4473,49.7,4282,0,59,30,0,125,78,1897,1775,1385,390,985,0,0,37,182,158,608,303500,15,4429,381,27647,29,57434,2011,2261,51,2775,2710,2516,519,41,039,000902
"Census Tract 9.03, Lane County, Oregon",1400000US41039000903,5402,38.3,5111,22,114,38,24,158,35,2009,1939,1575,364,1101,0,0,0,61,120,920,228400,0,5402,465,23743,22,59712,3031,2161,35,3255,3218,2830,478,41,039,000903
"Census Tract 9.04, Lane County, Oregon",1400000US41039000904,2702,45.0,2466,12,0,194,0,49,3,1154,1072,768,304,635,0,0,0,127,93,415,187100,20,2694,308,22602,16,47686,1432,1070,18,1727,1599,1573,186,41,039,000904
"Census Tract 10.01, Lane County, Oregon",1400000US41039001001,2346,49.3,2034,25,93,14,0,108,21,1002,956,752,204,387,0,0,14,108,100,165,291400,6,2287,328,28460,32,47115,1117,1146,52,1556,1449,1458,352,41,039,001001
"Census Tract 10.02, Lane County, Oregon",1400000US41039001002,4368,49.9,4011,43,16,16,0,119,0,1809,1744,1244,500,885,0,0,0,84,227,574,377400,47,4359,382,32067,135,60227,1919,2267,45,2968,2765,2670,862,41,039,001002
"Census Tract 11.01, Lane County, Oregon",1400000US41039001101,5500,40.5,5138,12,53,102,8,155,25,2202,2087,1633,454,1423,99,0,12,109,441,762,244400,53,5439,515,33690,116,59440,2534,2611,76,3442,3197,3051,748,41,039,001101
"Census Tract 11.02, Lane County, Oregon",1400000US41039001102,3741,37.3,3612,24,13,0,5,85,11,1462,1376,937,439,981,24,0,27,130,132,668,222700,13,3682,531,19949,18,39508,2034,1621,16,2209,2075,1870,284,41,039,001102
"Census Tract 12.01, Lane County, Oregon",1400000US41039001201,3828,42.1,3518,5,120,19,0,300,0,1714,1610,1066,544,1313,0,52,51,121,188,901,220300,0,3797,413,22777,22,37222,2038,1584,17,2394,2220,2170,262,41,039,001201
"Census Tract 12.02, Lane County, Oregon",1400000US41039001202,3848,46.4,3613,12,44,0,0,184,137,1702,1572,1035,537,898,0,10,14,114,59,701,215400,0,3798,246,21630,0,43828,1564,2016,47,2469,2209,2089,363,41,039,001202
"Census Tract 13.01, Lane County, Oregon",1400000US41039001301,3376,47.8,3222,75,0,0,7,40,0,1475,1340,937,403,1006,0,0,0,0,232,774,226400,0,3364,571,21262,6,41607,1518,1717,45,2070,1992,1751,295,41,039,001301
"Census Tract 13.02, Lane County, Oregon",1400000US41039001302,5122,35.3,4633,23,67,52,0,217,53,2032,1860,1264,596,1838,0,0,26,101,478,1233,188000,15,5023,1152,17292,7,43372,2867,2169,19,2858,2719,2517,294,41,039,001302
"Census Tract 14, Lane County, Oregon",1400000US41039001400,2515,47.8,2280,0,73,0,33,53,10,1016,969,690,279,713,31,0,31,40,67,544,254300,44,2443,358,20200,0,43413,1047,1413,9,1543,1515,1309,215,41,039,001400
"Census Tract 15, Lane County, Oregon",1400000US41039001500,4508,50.1,4174,9,162,0,0,126,28,2329,1982,1592,390,901,0,0,12,117,176,596,167600,9,4478,812,22982,51,43101,2183,2267,53,2384,2289,2225,303,41,039,001500
"Census Tract 16, Lane County, Oregon",1400000US41039001600,4790,44.9,4423,0,90,42,0,120,5,2040,1837,1476,361,872,16,0,20,91,150,595,258300,6,4722,480,24602,40,54595,2233,2461,0,3091,2873,2792,474,41,039,001600
"Census Tract 17, Lane County, Oregon",1400000US41039001700,5346,49.7,5231,0,4,29,0,146,0,2323,2281,1923,358,871,0,0,0,39,47,785,317100,27,5343,684,26701,41,44766,2810,2384,55,3328,3274,2927,696,41,039,001700
"Census Tract 18.01, Lane County, Oregon",1400000US41039001801,5257,33.4,4702,92,0,74,0,644,175,1871,1871,1439,432,1219,0,0,0,42,120,1057,233300,0,5218,453,24083,56,59609,2565,2370,63,3320,2982,2947,653,41,039,001801
"Census Tract 18.03, Lane County, Oregon",1400000US41039001803,4184,35.8,3856,21,0,141,0,160,9,1629,1565,1036,529,1400,0,0,0,188,180,1032,198700,0,4167,551,20544,0,50614,2329,1730,12,2797,2640,2308,278,41,039,001803
"Census Tract 18.04, Lane County, Oregon",1400000US41039001804,3730,38.3,3443,0,24,20,0,188,52,1366,1337,1131,206,498,0,0,0,61,74,363,224600,0,3721,321,24921,34,57306,2321,1309,12,2312,2190,1853,260,41,039,001804
"Census Tract 19.02, Lane County, Oregon",1400000US41039001902,7509,29.4,6561,190,63,0,66,1108,358,2624,2624,1119,1505,4784,0,0,75,342,363,4004,159000,0,7324,1499,15219,0,36538,4160,3116,0,4544,4116,3774,189,41,039,001902
