NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_010E,B25077_001E,B25075_025E,B17001_001E,B17001_002E,B19301_001E,B19001_017E,B19013_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B23006_001E,B23006_023E,state,county,tract
"Census Tract 9, Cascade County, Montana",1400000US30013000900,3429,31.6,2700,0,520,13,0,31,1530,1446,853,593,1284,1017,132000,0,3404,841,17558,0,33167,2107,1221,46,2182,2051,1802,344,30,013,000900
"Census Tract 10, Cascade County, Montana",1400000US30013001000,3047,46.1,2964,21,53,0,0,0,1432,1354,1208,146,326,231,153600,0,3045,145,30289,33,49790,2104,863,34,1734,1635,1525,565,30,013,001000
"Census Tract 11, Cascade County, Montana",1400000US30013001100,4160,40.2,3890,31,165,15,0,9,1858,1746,1116,630,1317,932,155200,0,4120,783,20607,12,42652,2317,1668,32,2312,2227,1969,457,30,013,001100
"Census Tract 12, Cascade County, Montana",1400000US30013001200,4266,21.4,3508,319,19,56,0,147,1516,1138,0,1138,3590,2884,-666666666,0,3590,248,15443,0,38721,785,3166,222,2795,2556,1469,349,30,013,001200
"Census Tract 16, Cascade County, Montana",1400000US30013001600,4791,32.2,4163,11,288,56,0,0,2041,1926,1050,876,1984,1717,108500,11,4737,1291,15620,0,31690,2815,1858,18,2973,2835,2424,214,30,013,001600
"Census Tract 17, Cascade County, Montana",1400000US30013001700,2101,45.2,1982,0,10,0,0,10,1002,951,762,189,364,225,148400,6,2101,62,25267,4,47869,1295,734,22,1317,1294,1228,201,30,013,001700
"Census Tract 18, Cascade County, Montana",1400000US30013001800,3475,42.8,3173,44,202,0,0,0,1467,1418,1120,298,607,576,150600,0,3475,144,22838,8,46429,2223,1142,46,2060,2027,1850,368,30,013,001800
"Census Tract 19, Cascade County, Montana",1400000US30013001900,5584,40.3,5070,0,104,35,0,44,2162,2088,1903,185,441,362,170100,0,5481,296,24556,11,62245,3337,2029,81,3241,3134,2889,765,30,013,001900
"Census Tract 21, Cascade County, Montana",1400000US30013002100,4644,44.1,4044,168,110,0,2,162,2284,1950,917,1033,2116,1733,205500,0,4270,1289,26125,72,32986,2055,2332,142,2580,2444,2102,761,30,013,002100
"Census Tract 22, Cascade County, Montana",1400000US30013002200,6029,49.3,5572,19,252,0,0,0,3043,2842,1904,938,1266,914,138600,16,5825,827,23066,9,37949,3466,2412,68,3255,3227,2873,618,30,013,002200
"Census Tract 23, Cascade County, Montana",1400000US30013002300,6803,46.8,6610,76,39,0,0,0,2742,2573,2517,56,146,112,239100,11,6803,227,38620,193,83460,3353,3178,191,4081,3877,3758,1851,30,013,002300
"Census Tract 101, Cascade County, Montana",1400000US30013010100,3906,40.9,3545,12,111,27,0,0,1776,1618,1303,315,661,382,118500,0,3906,472,21553,16,40455,2181,1628,30,2537,2494,2222,506,30,013,010100
"Census Tract 104, Cascade County, Montana",1400000US30013010400,1598,52.6,1577,0,18,0,0,0,1160,700,592,108,208,142,196400,25,1593,178,32199,40,55606,758,815,7,978,951,893,287,30,013,010400
"Census Tract 106, Cascade County, Montana",1400000US30013010600,4038,43.7,3863,7,87,10,0,0,2154,1602,1291,311,775,356,148900,35,4010,443,28583,78,46923,2719,1193,37,2444,2338,2209,433,30,013,010600
"Census Tract 107, Cascade County, Montana",1400000US30013010700,4604,42.2,4125,40,209,18,0,22,1807,1589,1453,136,527,289,158600,11,4266,310,21908,18,51362,2680,1810,24,2917,2686,2485,408,30,013,010700
"Census Tract 108, Cascade County, Montana",1400000US30013010800,2913,37.0,2674,55,115,0,0,0,1780,1587,466,1121,1942,1631,131600,11,2902,859,19981,10,25712,1412,1318,47,2032,1782,1537,272,30,013,010800
"Census Tract 102, Chouteau County, Montana",1400000US30015010200,1975,52.6,1904,10,20,0,27,3,1063,879,634,245,395,199,119300,3,1884,130,27212,12,50847,1337,556,13,1122,1106,1000,285,30,015,010200
"Census Tract 103, Chouteau County, Montana",1400000US30015010300,3809,35.2,2542,0,1166,23,0,0,1805,1288,743,545,1724,859,93700,18,3766,1014,17333,28,37411,2904,840,26,2098,2051,1806,382,30,015,010300
"Census Tract 9613, Custer County, Montana",1400000US30017961300,1860,50.2,1811,18,14,3,0,0,908,817,616,201,419,229,167100,24,1857,202,29925,34,48250,1243,577,22,1122,1098,1068,282,30,017,961300
"Census Tract 9615, Custer County, Montana",1400000US30017961500,1720,45.1,1642,0,8,0,0,25,921,879,628,251,405,283,70000,0,1720,223,19451,0,34976,1056,598,55,1156,1123,1061,45,30,017,961500
"Census Tract 9616, Custer County, Montana",1400000US30017961600,2221,36.2,2115,7,12,28,34,0,991,934,619,315,526,295,86100,0,2008,329,19884,0,41518,1424,738,3,1370,1317,1075,265,30,017,961600
"Census Tract 9618, Custer County, Montana",1400000US30017961800,1614,37.0,1580,0,0,12,0,0,715,652,489,163,406,336,104000,10,1614,159,24869,22,48333,883,689,2,864,842,739,290,30,017,961800
"Census Tract 9619, Custer County, Montana",1400000US30017961900,2063,45.7,1922,32,42,1,0,0,858,853,590,263,594,434,156100,13,1952,133,25078,9,50503,1267,772,10,1119,1068,913,258,30,017,961900
"Census Tract 9620, Custer County, Montana",1400000US30017962000,2143,39.1,2071,0,43,0,0,29,1157,987,570,417,765,576,69000,0,2109,559,18889,0,37953,1260,848,0,1426,1371,1179,214,30,017,962000
"Census Tract 203, Daniels County, Montana",1400000US30019020300,1721,50.6,1610,0,93,18,0,0,1091,801,629,172,340,211,78600,0,1678,249,25496,12,37578,1333,338,11,973,967,892,192,30,019,020300
"Census Tract 1, Dawson County, Montana",1400000US30021000100,1406,47.7,1385,2,7,0,0,0,822,566,459,107,311,178,80500,14,1406,171,26925,27,47813,1086,304,0,792,770,754,197,30,021,000100
"Census Tract 2, Dawson County, Montana",1400000US30021000200,2561,39.3,2508,0,47,0,0,0,1135,1025,862,163,412,213,116700,3,2530,268,26938,20,60391,1672,879,0,1532,1510,1332,264,30,021,000200
"Census Tract 3, Dawson County, Montana",1400000US30021000300,4994,42.3,4746,14,108,20,12,12,2265,2158,1427,731,1261,1104,114500,0,4484,388,24676,0,49113,3133,1842,0,3244,3185,2605,619,30,021,000300
"Census Tract 3, Deer Lodge County, Montana",1400000US30023000300,2808,41.8,2601,27,74,0,0,0,1658,1406,746,660,1285,810,83600,10,2749,783,18001,0,29233,1863,911,6,1854,1812,1604,187,30,023,000300
"Census Tract 4, Deer Lodge County, Montana",1400000US30023000400,3397,46.6,3204,69,39,15,0,13,1728,1536,1132,404,748,600,120700,0,3397,587,21616,11,35992,2238,1081,8,1947,1844,1727,420,30,023,000400
"Census Tract 5, Deer Lodge County, Montana",1400000US30023000500,3089,47.8,2882,7,101,15,0,7,1729,1099,976,123,257,121,124000,38,2913,519,22708,33,41875,1851,1187,23,1932,1855,1670,386,30,023,000500
"Census Tract 1, Fallon County, Montana",1400000US30025000100,2861,43.0,2782,0,4,30,0,0,1478,1216,911,305,607,453,89200,4,2800,243,26646,20,49573,1724,1085,6,1691,1663,1502,283,30,025,000100
"Census Tract 301, Fergus County, Montana",1400000US30027030100,4841,48.0,4650,7,41,0,0,30,2437,1908,1418,490,1430,842,144100,47,4803,1143,23602,68,43444,2835,1932,14,2912,2861,2551,741,30,027,030100
"Census Tract 302, Fergus County, Montana",1400000US30027030200,6675,47.6,6464,3,135,0,0,33,3388,2973,2107,866,1534,1122,106400,0,6422,664,24076,39,34760,4160,2419,23,3754,3674,3407,725,30,027,030200
"Census Tract 1, Flathead County, Montana",1400000US30029000100,3413,33.4,3183,0,83,0,0,0,3110,1261,853,408,1049,630,171000,35,3329,835,20406,16,40080,1599,1754,2,2106,2034,1781,410,30,029,000100
"Census Tract 2.01, Flathead County, Montana",1400000US30029000201,4027,40.1,3889,0,39,0,0,0,2148,1591,1200,391,1013,875,182700,0,3961,320,22017,0,42861,1935,2041,35,2425,2373,2047,511,30,029,000201
"Census Tract 2.02, Flathead County, Montana",1400000US30029000202,3208,45.1,2579,0,301,34,0,130,1205,1187,1119,68,152,152,267600,16,3208,417,24475,0,57548,1397,1688,32,2327,2061,1870,392,30,029,000202
"Census Tract 2.03, Flathead County, Montana",1400000US30029000203,4184,37.5,4023,0,43,56,0,1,1775,1622,1200,422,954,661,187600,0,4097,613,20217,18,39332,2351,1739,22,2456,2427,2133,722,30,029,000203
"Census Tract 3, Flathead County, Montana",1400000US30029000300,4617,43.3,4447,21,105,14,0,0,3514,2024,1122,902,2051,1674,434200,192,4617,588,29488,100,41667,1486,3058,0,3312,3237,2878,1426,30,029,000300
"Census Tract 4.01, Flathead County, Montana",1400000US30029000401,5397,39.8,5253,0,121,18,0,3,2561,2273,1407,866,1747,1370,263200,43,5265,886,25154,47,46336,2428,2890,35,3449,3292,3132,1210,30,029,000401
"Census Tract 4.02, Flathead County, Montana",1400000US30029000402,2694,47.1,2685,0,9,0,0,0,1426,1269,725,544,871,670,397700,52,2690,265,31787,51,46241,753,1839,30,1985,1912,1752,692,30,029,000402
"Census Tract 6.01, Flathead County, Montana",1400000US30029000601,4177,45.2,3936,0,25,104,0,0,1680,1591,1254,337,793,657,314700,67,4162,117,34531,124,62708,2041,1863,77,2606,2503,2314,787,30,029,000601
"Census Tract 6.02, Flathead County, Montana",1400000US30029000602,4033,43.9,3979,17,4,0,0,0,1684,1475,1187,288,1020,903,302300,40,4033,353,30720,62,57027,2009,1986,11,2353,2297,2074,621,30,029,000602
"Census Tract 7, Flathead County, Montana",1400000US30029000700,5575,39.6,5378,0,60,16,0,6,2523,2304,1776,528,1210,677,160600,12,5572,682,19211,0,32344,2885,2501,15,3493,3401,3041,453,30,029,000700
"Census Tract 8, Flathead County, Montana",1400000US30029000800,6641,43.7,6624,0,1,16,0,0,2963,2695,2230,465,785,739,266700,29,6622,583,27288,62,56526,3248,3190,15,3900,3824,3644,1279,30,029,000800
"Census Tract 9, Flathead County, Montana",1400000US30029000900,7020,34.9,6677,0,43,89,16,26,3146,2906,1676,1230,2536,2194,215300,0,6711,1174,21901,34,42614,3885,2869,63,3827,3680,3212,962,30,029,000900
"Census Tract 10, Flathead County, Montana",1400000US30029001000,1932,36.2,1809,13,74,34,0,0,1059,996,293,703,1067,799,182000,0,1824,539,18007,0,21847,889,996,0,1283,1227,1151,198,30,029,001000
"Census Tract 11, Flathead County, Montana",1400000US30029001100,5221,30.1,5004,0,35,8,0,0,2596,2220,1166,1054,2395,1940,155700,0,5185,996,23515,42,36079,2484,2421,21,3229,3083,2660,625,30,029,001100
"Census Tract 12, Flathead County, Montana",1400000US30029001200,7346,32.3,6967,0,49,38,0,42,3050,2880,2043,837,2198,1432,199100,32,7346,745,20942,26,43900,3953,3188,37,4609,4480,3896,754,30,029,001200
"Census Tract 13.01, Flathead County, Montana",1400000US30029001301,3396,54.6,3288,0,23,6,0,53,2297,1620,1247,373,652,430,341500,175,3325,287,40448,105,57647,959,2291,14,1874,1790,1721,467,30,029,001301
"Census Tract 13.02, Flathead County, Montana",1400000US30029001302,5029,45.7,4878,0,6,8,0,0,2411,1871,1658,213,681,315,283200,60,4995,587,25131,79,51173,2351,2520,52,3135,3098,2870,883,30,029,001302
"Census Tract 14, Flathead County, Montana",1400000US30029001400,4769,45.9,4567,113,88,0,1,0,2944,1941,1618,323,937,751,277600,21,4769,290,32958,87,59648,1561,3122,66,3085,2990,2738,773,30,029,001400
"Census Tract 17, Flathead County, Montana",1400000US30029001700,7638,42.8,7362,27,69,0,3,40,4029,2971,2489,482,1237,796,254600,62,7608,1048,21613,55,43787,3642,3813,83,4876,4776,4460,859,30,029,001700
"Census Tract 1.01, Gallatin County, Montana",1400000US30031000101,4912,42.0,4753,0,14,10,0,0,2058,2058,1779,279,446,276,342000,135,4892,196,31351,77,58611,1945,2747,43,3094,3002,2827,922,30,031,000101
"Census Tract 1.02, Gallatin County, Montana",1400000US30031000102,1898,46.3,1870,11,3,0,0,0,929,724,549,175,431,382,487600,120,1887,226,30363,28,65769,722,1097,62,1179,1179,1113,551,30,031,000102
"Census Tract 1.03, Gallatin County, Montana",1400000US30031000103,7289,30.7,7047,0,106,0,23,74,3304,3006,1795,1211,2810,2380,193300,0,7228,751,20227,0,41250,3416,3716,67,4830,4648,4243,1322,30,031,000103
"Census Tract 2, Gallatin County, Montana",1400000US30031000200,9053,32.8,8693,0,2,32,0,213,3615,3388,2633,755,1964,1475,228900,20,9053,820,25566,0,62801,4115,4573,90,5845,5596,5242,1968,30,031,000200
"Census Tract 3, Gallatin County, Montana",1400000US30031000300,2824,43.0,2739,0,20,26,0,3,1485,1262,907,355,726,528,171400,68,2817,356,21872,0,43936,1463,1303,12,1705,1667,1534,407,30,031,000300
"Census Tract 4, Gallatin County, Montana",1400000US30031000400,4932,38.2,4798,16,26,14,0,0,1967,1828,1353,475,1146,841,258800,72,4926,428,25349,64,57083,2768,2087,11,2832,2788,2616,848,30,031,000400
"Census Tract 5.01, Gallatin County, Montana",1400000US30031000501,1922,48.5,1880,0,3,21,0,2,927,834,626,208,337,185,612200,181,1922,157,52218,122,75714,557,1333,2,1345,1309,1319,697,30,031,000501
"Census Tract 5.02, Gallatin County, Montana",1400000US30031000502,4949,45.3,4748,0,86,58,0,14,2130,1977,1594,383,840,720,450800,195,4945,290,41256,217,74078,1566,3150,102,3139,3019,2845,1847,30,031,000502
"Census Tract 5.03, Gallatin County, Montana",1400000US30031000503,8297,27.7,7832,0,69,143,0,14,3953,3689,2092,1597,3540,3355,242600,0,8251,1034,26343,16,51868,3731,4188,105,6162,5907,4462,2398,30,031,000503
"Census Tract 5.04, Gallatin County, Montana",1400000US30031000504,1678,46.9,1594,69,0,0,0,0,946,717,586,131,225,111,460600,37,1674,193,38868,70,61404,554,1119,0,1060,1056,971,674,30,031,000504
"Census Tract 6, Gallatin County, Montana",1400000US30031000600,2219,33.3,2191,0,28,0,0,0,1287,1195,558,637,1151,1049,155000,11,2149,691,18990,0,27759,1010,1129,29,1555,1492,1376,372,30,031,000600
"Census Tract 7.01, Gallatin County, Montana",1400000US30031000701,3384,31.6,3138,0,27,77,0,0,1826,1683,564,1119,2049,1911,277500,57,3275,789,26173,30,32408,1036,2199,0,2654,2541,1954,1301,30,031,000701
"Census Tract 7.02, Gallatin County, Montana",1400000US30031000702,6137,27.9,5754,62,68,64,6,20,2721,2606,1443,1163,2743,2472,225900,0,6137,776,26268,0,56721,2906,3059,25,4725,4447,3104,1666,30,031,000702
"Census Tract 8, Gallatin County, Montana",1400000US30031000800,2040,30.9,1990,2,10,0,0,10,1322,1115,465,650,1060,921,378600,10,2031,247,44901,63,39774,779,1234,6,1573,1450,1290,810,30,031,000800
"Census Tract 9, Gallatin County, Montana",1400000US30031000900,3673,25.3,3446,27,67,89,0,0,2006,1861,429,1432,2757,2570,221400,0,3592,1389,19284,9,31234,1382,2126,68,3199,3022,1725,598,30,031,000900
"Census Tract 10.01, Gallatin County, Montana",1400000US30031001001,3269,42.9,3192,17,0,60,0,0,1325,1325,1251,74,120,120,406600,32,3242,164,44700,171,82390,1501,1489,115,1865,1789,1682,1286,30,031,001001
"Census Tract 10.02, Gallatin County, Montana",1400000US30031001002,4403,33.2,4023,0,0,39,0,271,1976,1927,1089,838,1618,1448,291800,10,4399,551,35813,115,55213,1881,2358,56,2981,2736,2345,1144,30,031,001002
"Census Tract 11.01, Gallatin County, Montana",1400000US30031001101,5686,19.7,4931,67,245,299,0,0,1133,903,13,890,1719,1619,-666666666,0,1755,842,6836,0,18917,1791,3386,48,5435,4879,935,521,30,031,001101
"Census Tract 11.02, Gallatin County, Montana",1400000US30031001102,2029,24.3,1886,2,67,26,0,24,886,782,406,376,763,719,356300,0,1778,324,25634,46,49922,742,1187,14,1639,1543,904,576,30,031,001102
"Census Tract 12, Gallatin County, Montana",1400000US30031001200,4683,43.4,4464,0,44,46,7,23,2238,1903,1500,403,962,803,357300,112,4678,351,31511,65,62348,1793,2701,59,3031,2945,2812,1404,30,031,001200
"Census Tract 15, Gallatin County, Montana",1400000US30031001500,2025,36.4,1784,96,51,0,14,80,1643,841,465,376,851,692,297000,6,2025,424,23543,13,41761,416,1487,15,1308,1150,1066,358,30,031,001500
"Census Tract 16, Gallatin County, Montana",1400000US30031001600,1844,39.2,1831,0,4,0,0,9,1868,904,586,318,536,439,498400,84,1844,113,35548,21,62716,528,1271,0,1253,1243,1054,561,30,031,001600
"Census Tract 1, Garfield County, Montana",1400000US30033000100,1162,48.4,1136,0,13,0,0,0,864,472,373,99,236,74,69100,17,1147,94,22306,0,37500,911,246,3,609,601,550,108,30,033,000100
"Census Tract 9402, Glacier County, Montana",1400000US30035940200,5757,25.9,192,0,5514,1,15,0,1757,1580,637,943,3412,1906,56200,0,5631,2477,11080,3,31442,5227,502,24,3180,2835,2536,194,30,035,940200
"Census Tract 9404, Glacier County, Montana",1400000US30035940400,3993,37.6,1164,0,2613,14,0,36,1918,1279,951,328,912,479,101000,0,3980,613,21792,38,51052,3180,588,35,2465,1919,2072,414,30,035,940400
"Census Tract 9760, Glacier County, Montana",1400000US30035976000,3459,37.8,2734,1,585,10,0,12,1569,1335,955,380,989,784,76800,0,3358,528,23199,19,44089,2408,969,12,1989,1897,1681,467,30,035,976000
"Census Tract 9800, Glacier County, Montana",1400000US30035980000,120,51.5,104,0,16,0,0,0,111,65,3,62,115,57,1000001,3,120,2,49413,0,117538,25,89,4,120,118,118,80,30,035,980000
"Census Tract 1, Golden Valley County, Montana",1400000US30037000100,873,46.8,829,0,30,0,0,2,470,343,258,85,194,127,97600,11,861,188,20363,2,36250,472,401,0,507,506,458,103,30,037,000100
"Census Tract 9617, Granite County, Montana",1400000US30039961700,3055,51.4,2990,0,21,7,0,2,2751,1537,1125,412,755,572,170800,24,3003,347,26138,19,38179,1640,1383,7,1796,1769,1700,448,30,039,961700
"Census Tract 401, Hill County, Montana",1400000US30041040100,1376,48.7,1331,0,27,0,0,0,795,575,474,101,317,173,74400,3,1376,160,24645,10,45469,1017,322,8,721,669,680,120,30,041,040100
"Census Tract 402, Hill County, Montana",1400000US30041040200,2326,40.1,2190,0,46,0,13,0,1000,769,632,137,392,241,169100,7,2324,150,24584,12,58689,1595,614,51,1459,1337,1315,320,30,041,040200
"Census Tract 403, Hill County, Montana",1400000US30041040300,3782,29.0,2811,46,800,6,0,12,2001,1604,802,802,2048,1889,75100,13,3782,1237,18618,15,30081,2598,1120,37,2232,2129,1760,312,30,041,040300
"Census Tract 404, Hill County, Montana",1400000US30041040400,4197,32.2,3460,18,513,4,6,0,1835,1616,1100,516,1236,972,129500,0,3817,713,21592,17,49531,2986,1110,46,2575,2464,2020,592,30,041,040400
"Census Tract 405, Hill County, Montana",1400000US30041040500,2316,46.7,1995,0,155,27,17,0,989,909,785,124,255,204,142500,0,2316,47,27148,7,60139,1672,570,17,1494,1456,1257,307,30,041,040500
"Census Tract 9403, Hill County, Montana",1400000US30041940300,2095,28.5,113,0,1945,0,0,9,646,596,348,248,884,205,62200,0,2095,560,15693,0,37500,1818,230,12,1246,921,977,150,30,041,940300
"Census Tract 9622.01, Jefferson County, Montana",1400000US30043962201,3999,44.9,3847,0,29,21,0,24,1529,1494,1389,105,363,355,310600,53,3979,70,38114,97,92647,1949,1912,82,2525,2467,2393,1162,30,043,962201
"Census Tract 9622.02, Jefferson County, Montana",1400000US30043962202,3948,44.0,3771,45,44,0,0,15,1844,1552,1268,284,722,538,193300,17,3768,440,23391,25,45750,2100,1732,15,2602,2591,2294,644,30,043,962202
"Census Tract 9623, Jefferson County, Montana",1400000US30043962300,3334,47.6,3161,0,72,29,0,14,1610,1471,1185,286,585,514,170700,56,3334,361,24255,14,45133,1585,1701,13,1989,1956,1817,514,30,043,962300
"Census Tract 1, Judith Basin County, Montana",1400000US30045000100,2061,51.2,2049,0,0,3,0,0,1371,911,720,191,514,214,102900,3,2061,234,23710,23,40046,1494,540,6,1178,1097,1089,331,30,045,000100
"Census Tract 1, Lake County, Montana",1400000US30047000100,1624,48.7,1597,0,24,3,0,0,1138,659,600,59,118,95,347800,59,1610,244,21219,0,50344,569,1034,5,1028,992,898,283,30,047,000100
"Census Tract 2, Lake County, Montana",1400000US30047000200,1900,47.2,1852,0,5,0,0,0,1630,938,628,310,674,415,235100,110,1888,378,26655,44,46042,767,1133,0,1160,1160,1086,356,30,047,000200
"Census Tract 9403.01, Lake County, Montana",1400000US30047940301,4303,47.4,3428,0,602,0,0,0,3291,2049,1236,813,1727,1062,204500,123,4120,967,21604,0,33966,2234,2005,12,2451,2369,2183,552,30,047,940301
"Census Tract 9403.03, Lake County, Montana",1400000US30047940303,5732,49.3,4770,0,687,28,0,0,3790,2475,1769,706,1723,1225,245600,114,5659,958,22869,4,44703,2840,2698,77,3132,3019,2696,716,30,047,940303
"Census Tract 9404, Lake County, Montana",1400000US30047940400,3811,32.7,2065,0,1412,64,0,0,1578,1414,877,537,1442,1197,172300,0,3729,1405,15934,16,29517,2486,1209,33,2251,1920,1941,425,30,047,940400
"Census Tract 9405, Lake County, Montana",1400000US30047940500,5042,36.6,3165,48,1364,43,0,27,2072,1901,1301,600,1658,934,163600,38,4958,914,19859,15,39874,3130,1776,15,2929,2672,2517,497,30,047,940500
"Census Tract 9406, Lake County, Montana",1400000US30047940600,4358,34.1,2280,0,1533,0,0,5,2014,1772,1264,508,1622,1230,132000,50,4358,1209,17078,7,34731,2862,1448,0,2636,2481,2254,321,30,047,940600
"Census Tract 9407, Lake County, Montana",1400000US30047940700,1858,36.4,1056,0,662,9,0,0,853,809,545,264,615,463,200200,8,1848,458,17614,0,38359,1144,657,6,1103,1030,979,195,30,047,940700
"Census Tract 1, Lewis and Clark County, Montana",1400000US30049000100,1759,51.1,1732,0,10,0,0,3,1676,832,612,220,433,303,128700,18,1624,276,19670,2,31932,933,786,17,1100,1035,888,217,30,049,000100
