NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_015E,B25026_014E,B25026_013E,B25026_012E,B25026_011E,B25026_010E,B25077_001E,B25075_025E,B17001_001E,B17001_002E,B19301_001E,B19001_017E,B19013_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B23006_001E,B23006_023E,state,county,tract
"Census Tract 209, Hawaii County, Hawaii",1400000US15001020900,5401,37.6,845,0,102,1700,362,111,1767,1681,1232,449,1708,15,73,6,154,224,1236,362500,10,5389,539,28375,98,75893,4413,759,75,3270,2965,2748,950,15,001,020900
"Census Tract 210.03, Hawaii County, Hawaii",1400000US15001021003,6212,30.6,1675,32,12,1774,722,219,2162,1907,1330,577,1880,0,0,198,203,387,1092,224200,20,6111,1159,16283,0,39645,3712,1485,204,3900,2970,3271,545,15,001,021003
"Census Tract 210.05, Hawaii County, Hawaii",1400000US15001021005,8192,41.6,3059,263,0,1799,1382,396,3617,3069,1923,1146,2953,0,0,107,76,912,1858,280200,0,8168,1963,21014,59,35513,4188,2951,46,5197,4094,4782,1151,15,001,021005
"Census Tract 210.10, Hawaii County, Hawaii",1400000US15001021010,6435,40.7,2497,95,56,693,934,161,3049,2396,1749,647,2084,0,0,13,289,350,1432,206600,0,6359,1858,18795,40,38468,3586,2433,135,4061,3426,3646,853,15,001,021010
"Census Tract 210.11, Hawaii County, Hawaii",1400000US15001021011,3330,45.8,1660,0,0,485,286,129,1761,1308,976,332,667,0,0,96,60,124,387,245900,0,3174,670,23267,33,45606,2024,1051,30,2196,1892,1916,631,15,001,021011
"Census Tract 210.13, Hawaii County, Hawaii",1400000US15001021013,4584,38.5,887,6,20,1850,696,36,1701,1550,977,573,1629,10,0,72,295,259,993,293900,16,4575,1126,18116,11,36296,2911,704,185,2683,2029,2279,507,15,001,021013
"Census Tract 211.01, Hawaii County, Hawaii",1400000US15001021101,3012,53.7,1847,16,7,357,121,188,1720,1265,975,290,501,0,0,29,12,48,412,225000,11,3012,677,22631,5,44099,902,1604,48,1828,1551,1633,542,15,001,021101
"Census Tract 211.06, Hawaii County, Hawaii",1400000US15001021106,6946,37.9,2250,35,133,1336,1039,139,3111,2466,1760,706,2280,0,33,55,152,246,1794,186600,6,6902,2156,17145,0,33344,3600,2254,20,4154,3149,3621,428,15,001,021106
"Census Tract 212.02, Hawaii County, Hawaii",1400000US15001021202,7020,42.4,2727,4,34,1029,560,175,3740,2656,1904,752,1657,56,28,59,137,557,820,221100,0,7000,1910,20355,42,39415,3535,2578,64,4370,3512,3972,524,15,001,021202
"Census Tract 213, Hawaii County, Hawaii",1400000US15001021300,6273,43.3,2457,7,15,802,351,75,2747,2150,1344,806,2576,84,12,228,631,308,1313,436800,135,6273,1111,27884,82,58295,3293,2444,39,4189,3518,3759,735,15,001,021300
"Census Tract 214.02, Hawaii County, Hawaii",1400000US15001021402,3695,43.6,771,10,6,1438,329,66,1468,1282,676,606,1703,18,19,60,220,291,1095,470200,55,3661,304,26932,59,50313,2445,735,32,2129,1710,1830,557,15,001,021402
"Census Tract 215.02, Hawaii County, Hawaii",1400000US15001021502,4595,48.8,2322,110,0,585,113,133,2165,1717,1183,534,1482,0,30,376,17,319,740,770500,384,4595,480,36437,110,65503,2135,1929,78,3155,2724,2960,779,15,001,021502
"Census Tract 215.04, Hawaii County, Hawaii",1400000US15001021504,5236,28.9,847,3,0,817,1796,389,1458,1421,635,786,3080,0,82,41,136,927,1894,340100,0,5218,773,19547,35,46047,3009,704,37,3064,1774,2724,409,15,001,021504
"Census Tract 215.07, Hawaii County, Hawaii",1400000US15001021507,8346,37.8,3897,6,30,1099,675,490,3659,2882,2339,543,1720,0,27,0,18,489,1186,503500,237,8302,345,31197,91,72139,3491,3453,418,5825,4721,5304,1070,15,001,021507
"Census Tract 215.09, Hawaii County, Hawaii",1400000US15001021509,5286,50.2,2951,7,0,611,479,123,3899,2190,1305,885,2505,22,0,107,339,349,1688,571800,234,5210,772,30176,58,58405,1912,2754,29,3344,2542,2952,926,15,001,021509
"Census Tract 216.01, Hawaii County, Hawaii",1400000US15001021601,7846,45.1,3195,31,40,1576,915,106,4349,2880,1591,1289,3138,154,127,73,702,448,1634,461800,129,7739,623,29471,69,65901,3962,2839,227,4890,3898,4213,862,15,001,021601
"Census Tract 216.04, Hawaii County, Hawaii",1400000US15001021604,8875,43.9,4684,32,80,995,551,655,4526,3438,2021,1417,3850,0,79,0,184,63,3524,491400,180,8875,776,33606,164,62056,2798,4493,103,5993,4559,5183,1549,15,001,021604
"Census Tract 217.02, Hawaii County, Hawaii",1400000US15001021702,9667,37.7,3712,108,0,1908,726,79,3466,3146,2097,1049,2845,22,92,14,126,402,2189,468100,216,9617,659,32713,145,74217,5441,2856,190,5824,4594,5316,1308,15,001,021702
"Census Tract 217.04, Hawaii County, Hawaii",1400000US15001021704,8070,40.8,4690,39,12,1096,512,54,5884,3037,2029,1008,2700,0,0,23,123,139,2415,465400,193,8070,686,35507,157,74147,3021,3663,181,5249,4083,4674,1423,15,001,021704
"Census Tract 218, Hawaii County, Hawaii",1400000US15001021800,5675,38.1,1286,12,4,1125,485,108,2390,1853,1364,489,1462,148,7,129,212,402,564,393000,131,5647,884,24228,40,52180,4070,1076,85,3366,2844,3064,809,15,001,021800
"Census Tract 219.02, Hawaii County, Hawaii",1400000US15001021902,4710,39.8,1384,8,22,1429,486,59,1564,1353,916,437,1298,3,11,94,69,237,884,431000,82,4611,419,23013,39,60966,2953,977,70,2873,2129,2480,420,15,001,021902
"Census Tract 220, Hawaii County, Hawaii",1400000US15001022000,2562,33.9,913,0,0,796,126,17,931,840,600,240,660,0,22,7,66,104,461,370100,65,2559,280,24512,25,54158,1671,557,104,1623,1393,1353,382,15,001,022000
"Census Tract 221.02, Hawaii County, Hawaii",1400000US15001022102,1982,36.6,537,0,5,651,254,0,786,608,502,106,301,0,0,6,38,16,241,357400,8,1966,131,24888,3,73256,1344,388,87,1289,1075,1092,374,15,001,022102
"Census Tract 9900, Hawaii County, Hawaii",1400000US15001990000,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,15,001,990000
"Census Tract 9901, Hawaii County, Hawaii",1400000US15001990100,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,15,001,990100
"Census Tract 9903, Hawaii County, Hawaii",1400000US15001990300,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,15,001,990300
"Census Tract 9904, Hawaii County, Hawaii",1400000US15001990400,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,15,001,990400
"Census Tract 9905, Hawaii County, Hawaii",1400000US15001990500,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,15,001,990500
"Census Tract 9906, Hawaii County, Hawaii",1400000US15001990600,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,15,001,990600
"Census Tract 9907, Hawaii County, Hawaii",1400000US15001990700,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,15,001,990700
"Census Tract 9908, Hawaii County, Hawaii",1400000US15001990800,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,15,001,990800
"Census Tract 9909, Hawaii County, Hawaii",1400000US15001990900,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,15,001,990900
"Census Tract 9910, Hawaii County, Hawaii",1400000US15001991000,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,15,001,991000
"Census Tract 9911, Hawaii County, Hawaii",1400000US15001991100,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,15,001,991100
"Census Tract 9912, Hawaii County, Hawaii",1400000US15001991200,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,15,001,991200
"Census Tract 9913, Hawaii County, Hawaii",1400000US15001991300,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,15,001,991300
"Census Tract 9914, Hawaii County, Hawaii",1400000US15001991400,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,15,001,991400
"Census Tract 9915, Hawaii County, Hawaii",1400000US15001991500,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,15,001,991500
"Census Tract 9916, Hawaii County, Hawaii",1400000US15001991600,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,15,001,991600
"Census Tract 9917, Hawaii County, Hawaii",1400000US15001991700,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,15,001,991700
"Census Tract 1.06, Honolulu County, Hawaii",1400000US15003000106,7872,44.3,2325,110,37,4185,150,10,3432,3158,2221,937,2290,0,0,13,81,364,1832,614700,298,7872,341,44175,365,95366,3732,2144,246,4890,3756,4444,2438,15,003,000106
"Census Tract 1.07, Honolulu County, Hawaii",1400000US15003000107,2755,44.8,740,0,0,1108,7,0,969,891,793,98,244,0,9,0,36,46,153,780800,115,2755,0,47748,207,129844,1734,702,36,1724,1485,1533,875,15,003,000107
"Census Tract 1.08, Honolulu County, Hawaii",1400000US15003000108,3272,45.1,1397,9,0,967,200,24,1334,1192,934,258,893,0,0,0,0,301,592,723200,164,3272,58,55723,142,108304,1391,1193,119,2018,1662,1844,1124,15,003,000108
"Census Tract 1.10, Honolulu County, Hawaii",1400000US15003000110,4276,41.9,1511,33,0,1823,67,9,1525,1501,1241,260,702,0,11,0,32,75,584,733600,80,4273,161,44236,242,108693,2129,1526,120,2776,2250,2503,1532,15,003,000110
"Census Tract 1.11, Honolulu County, Hawaii",1400000US15003000111,4621,48.2,1001,0,0,2393,79,12,1526,1500,1298,202,598,10,0,4,67,237,280,722600,214,4609,171,39330,154,110389,3035,899,149,2913,2379,2676,1296,15,003,000111
"Census Tract 1.12, Honolulu County, Hawaii",1400000US15003000112,5297,49.3,1396,13,0,3053,74,83,2169,2018,1729,289,850,0,0,0,35,42,773,644600,55,5289,251,42092,226,99817,2900,1409,53,3036,2371,2780,1567,15,003,000112
"Census Tract 1.14, Honolulu County, Hawaii",1400000US15003000114,1618,54.2,900,0,0,466,13,0,636,605,544,61,172,0,0,0,0,19,153,1000001,415,1618,66,60565,155,125590,657,650,34,927,780,821,570,15,003,000114
"Census Tract 2, Honolulu County, Hawaii",1400000US15003000200,5931,42.9,1187,36,0,2801,284,26,1954,1909,1526,383,1088,18,22,0,165,159,724,765700,197,5855,201,44355,286,99730,3914,1153,193,3666,2998,3380,1533,15,003,000200
"Census Tract 3.01, Honolulu County, Hawaii",1400000US15003000301,3352,45.2,642,31,34,1964,77,0,1193,1145,897,248,635,56,61,0,36,141,341,927100,396,3352,138,48370,193,106771,2164,597,70,2009,1514,1844,1013,15,003,000301
"Census Tract 3.02, Honolulu County, Hawaii",1400000US15003000302,3032,50.0,550,0,0,1642,118,58,1091,1004,882,122,253,9,0,0,42,144,58,883800,244,3011,125,48608,189,131771,2164,668,36,1695,1580,1520,918,15,003,000302
"Census Tract 4.01, Honolulu County, Hawaii",1400000US15003000401,2627,52.7,728,0,0,1585,32,0,1015,968,857,111,307,0,0,6,38,55,208,876600,234,2609,22,52751,205,106500,1518,653,17,1544,1247,1456,859,15,003,000401
"Census Tract 4.02, Honolulu County, Hawaii",1400000US15003000402,4194,49.5,975,0,0,2869,48,7,1438,1438,1374,64,164,0,0,22,0,35,107,1000001,1006,4185,23,75721,582,160417,2681,772,108,2464,1893,2320,1783,15,003,000402
"Census Tract 5, Honolulu County, Hawaii",1400000US15003000500,3765,45.6,1647,0,0,1573,34,9,1635,1291,1019,272,857,7,0,37,16,41,756,1000001,760,3765,177,59859,412,125922,1746,1252,64,2111,1673,1899,1293,15,003,000500
"Census Tract 6, Honolulu County, Hawaii",1400000US15003000600,1510,48.6,516,0,0,839,8,0,548,471,327,144,484,23,105,5,27,212,112,1000001,260,1510,47,41622,91,92656,946,396,16,887,776,791,420,15,003,000600
"Census Tract 7, Honolulu County, Hawaii",1400000US15003000700,3036,47.1,235,0,0,2204,42,9,1048,985,699,286,875,82,70,0,120,315,288,732200,50,3036,127,33337,155,70855,2488,212,27,1602,1294,1498,577,15,003,000700
"Census Tract 8, Honolulu County, Hawaii",1400000US15003000800,3838,46.0,462,0,13,2478,245,0,1348,1282,824,458,1058,50,10,51,123,275,549,823600,98,3660,182,39981,148,91447,2833,436,59,2354,1882,2032,1111,15,003,000800
"Census Tract 9.01, Honolulu County, Hawaii",1400000US15003000901,2773,50.1,586,0,0,1485,19,9,1248,1228,632,596,1169,0,0,46,168,173,782,554500,52,2773,84,40609,73,76402,1671,587,133,1506,1023,1308,672,15,003,000901
"Census Tract 9.02, Honolulu County, Hawaii",1400000US15003000902,4269,47.5,1291,51,0,1917,316,0,1542,1486,933,553,1423,10,20,122,72,206,993,876400,249,4134,127,41942,177,90833,2800,1013,59,2564,2211,2278,1293,15,003,000902
"Census Tract 9.03, Honolulu County, Hawaii",1400000US15003000903,3000,40.9,556,6,0,1619,166,37,1095,1025,616,409,1051,21,45,0,21,262,702,796300,123,3000,124,36944,79,72548,2152,401,31,2017,1620,1760,773,15,003,000903
"Census Tract 10, Honolulu County, Hawaii",1400000US15003001000,2875,46.7,663,0,31,1518,87,0,1113,1014,781,233,557,0,0,60,0,100,397,608000,27,2860,356,34055,96,65878,1845,724,24,2006,1821,1728,721,15,003,001000
"Census Tract 11, Honolulu County, Hawaii",1400000US15003001100,4167,36.8,268,4,0,1829,1238,10,1234,1185,499,686,2541,0,99,144,421,939,938,572900,13,4145,726,21055,66,49464,2540,298,166,2421,1288,1943,555,15,003,001100
"Census Tract 12.01, Honolulu County, Hawaii",1400000US15003001201,3231,43.3,439,12,0,1914,123,0,1099,1074,575,499,1151,143,0,100,345,231,332,727800,98,2955,176,26563,30,73250,2113,447,37,2030,1408,1651,504,15,003,001201
"Census Tract 12.02, Honolulu County, Hawaii",1400000US15003001202,2790,45.9,185,0,0,2058,117,33,1086,949,643,306,830,0,0,117,59,195,459,603500,38,2790,106,25444,23,58184,1994,290,91,1583,1144,1427,605,15,003,001202
"Census Tract 13, Honolulu County, Hawaii",1400000US15003001300,4346,40.3,608,67,0,2551,190,0,1665,1569,816,753,1654,38,0,125,269,212,1010,658200,54,4331,500,30253,94,75341,3028,638,101,3030,2317,2519,808,15,003,001300
"Census Tract 14, Honolulu County, Hawaii",1400000US15003001400,2174,47.5,190,0,0,1460,64,0,825,691,536,155,439,17,29,29,81,64,219,725500,73,2166,55,32306,47,84107,1463,219,64,1295,867,1217,537,15,003,001400
"Census Tract 15, Honolulu County, Hawaii",1400000US15003001500,3502,45.4,594,0,0,1703,357,0,1338,1289,757,532,1325,28,28,157,177,280,655,661300,22,3502,208,30011,16,71480,2469,529,87,2372,1852,2038,664,15,003,001500
"Census Tract 16, Honolulu County, Hawaii",1400000US15003001600,3699,44.7,821,0,0,2051,141,29,1416,1360,775,585,1363,131,10,117,191,293,621,667800,78,3698,89,36071,92,77065,2356,582,164,2371,1715,2161,858,15,003,001600
"Census Tract 17, Honolulu County, Hawaii",1400000US15003001700,2190,51.2,1429,65,0,303,82,10,1684,1274,731,543,860,0,0,19,62,114,665,915400,354,2190,216,62172,139,62908,591,1166,140,1367,1065,1301,874,15,003,001700
"Census Tract 18.01, Honolulu County, Hawaii",1400000US15003001801,1326,42.5,682,2,3,448,69,14,1298,784,145,639,1065,0,29,0,67,123,846,565300,8,1291,320,35963,46,27433,216,623,60,1093,609,791,397,15,003,001801
"Census Tract 18.03, Honolulu County, Hawaii",1400000US15003001803,3259,41.9,1342,100,1,1310,126,7,2218,1769,505,1264,2207,0,0,56,31,212,1908,406100,0,3259,236,28786,2,45934,473,1281,19,2243,1077,2065,722,15,003,001803
"Census Tract 18.04, Honolulu County, Hawaii",1400000US15003001804,1705,42.4,850,27,0,643,0,61,1875,1064,410,654,1025,0,18,0,78,145,784,364300,0,1705,231,35243,15,43182,440,553,54,1197,723,1030,536,15,003,001804
"Census Tract 19.01, Honolulu County, Hawaii",1400000US15003001901,596,57.4,423,8,0,117,0,0,1606,384,120,264,389,0,0,37,80,67,205,359000,34,570,58,71947,43,67083,114,305,0,382,290,356,223,15,003,001901
"Census Tract 19.03, Honolulu County, Hawaii",1400000US15003001903,2856,34.5,1167,0,0,1226,0,65,2057,1511,629,882,1877,9,11,0,97,71,1689,444400,7,2856,727,28233,62,27157,569,1096,62,1928,869,1435,621,15,003,001903
"Census Tract 19.04, Honolulu County, Hawaii",1400000US15003001904,3932,45.5,1773,123,0,1540,138,33,3024,2316,1011,1305,2329,12,0,14,193,397,1713,352400,26,3932,402,40984,95,50490,589,1814,178,2750,1710,2405,1222,15,003,001904
"Census Tract 20.03, Honolulu County, Hawaii",1400000US15003002003,2792,29.0,1399,65,0,1202,12,0,2468,1426,456,970,1694,0,0,22,86,189,1397,299000,0,2386,953,18752,25,27990,296,1062,22,2323,1193,1380,543,15,003,002003
"Census Tract 20.04, Honolulu County, Hawaii",1400000US15003002004,1836,33.5,1037,21,0,533,97,0,1062,921,255,666,1507,0,11,0,56,58,1382,313300,0,1836,241,23645,0,41469,601,483,105,1261,717,1140,394,15,003,002004
"Census Tract 20.05, Honolulu County, Hawaii",1400000US15003002005,2030,32.0,1026,109,23,499,19,53,1635,1193,300,893,1523,0,0,13,10,239,1261,432300,16,2030,402,25231,0,36901,222,1218,78,1655,1011,1295,527,15,003,002005
"Census Tract 20.06, Honolulu County, Hawaii",1400000US15003002006,2877,40.5,734,28,0,1221,372,90,2124,1459,570,889,1446,0,0,0,30,350,1066,383400,15,2877,326,27699,37,40853,780,853,23,1853,861,1468,468,15,003,002006
"Census Tract 21, Honolulu County, Hawaii",1400000US15003002100,3684,41.2,615,56,0,1674,524,8,1833,1723,494,1229,2403,43,78,108,234,256,1684,302100,0,3535,378,28080,22,52122,2054,750,93,2610,1787,2252,603,15,003,002100
"Census Tract 22.01, Honolulu County, Hawaii",1400000US15003002201,3791,36.5,567,0,0,2174,467,78,1814,1673,635,1038,2392,0,57,173,281,514,1367,339700,0,3776,238,29966,61,50613,1652,793,48,2741,1528,2347,897,15,003,002201
"Census Tract 22.02, Honolulu County, Hawaii",1400000US15003002202,3646,43.3,1012,38,0,2156,49,27,1950,1765,875,890,1831,21,40,21,176,493,1080,398800,0,3546,350,47677,204,60636,1481,689,134,2594,1238,2266,1092,15,003,002202
"Census Tract 23, Honolulu County, Hawaii",1400000US15003002300,4945,37.0,817,1,0,2609,599,14,2673,2628,910,1718,3349,30,54,134,368,631,2132,338000,17,4937,804,27415,46,41086,2828,894,68,3642,2634,3090,1090,15,003,002300
"Census Tract 24.01, Honolulu County, Hawaii",1400000US15003002401,2641,38.7,262,49,0,1608,157,31,1444,1411,301,1110,2122,70,139,70,336,386,1121,496300,66,2636,370,29022,21,37656,1310,469,84,1893,1072,1610,504,15,003,002401
"Census Tract 24.02, Honolulu County, Hawaii",1400000US15003002402,3172,42.5,487,38,0,1938,181,13,1703,1664,420,1244,2404,50,14,24,213,775,1328,343500,0,3172,413,29212,53,41685,1625,438,106,2324,1536,1871,694,15,003,002402
"Census Tract 25, Honolulu County, Hawaii",1400000US15003002500,3875,38.4,769,36,0,2447,112,0,2207,1945,421,1524,2899,46,10,127,420,588,1708,374000,75,3873,622,25783,48,38892,1885,626,35,2568,1498,2307,493,15,003,002500
"Census Tract 26, Honolulu County, Hawaii",1400000US15003002600,5337,33.7,573,18,41,3045,583,63,2136,2024,568,1456,3390,329,331,164,318,394,1854,338700,9,4407,872,25634,43,41328,3003,707,208,3503,2193,2589,693,15,003,002600
"Census Tract 27.01, Honolulu County, Hawaii",1400000US15003002701,4413,22.6,962,116,12,1950,282,72,914,821,214,607,1360,19,0,65,104,188,984,644200,43,1977,361,13977,45,44784,2002,1361,145,3885,2968,1544,761,15,003,002701
"Census Tract 27.02, Honolulu County, Hawaii",1400000US15003002702,5141,38.4,1146,92,0,2573,224,88,2238,2135,1084,1051,2099,21,0,138,216,206,1518,458200,140,4979,759,34590,111,58460,2705,1061,278,3729,2786,3020,1600,15,003,002702
"Census Tract 28, Honolulu County, Hawaii",1400000US15003002800,3871,48.1,890,0,0,2059,218,0,1555,1487,1134,353,872,11,0,0,64,96,701,731300,50,3860,227,35363,101,77865,2307,767,109,2531,1869,2130,1205,15,003,002800
"Census Tract 29, Honolulu County, Hawaii",1400000US15003002900,2268,42.7,468,0,4,1293,209,0,787,740,376,364,867,28,0,0,192,181,466,1000001,218,2160,22,43324,141,102045,1380,493,20,1381,1050,1229,850,15,003,002900
"Census Tract 30, Honolulu County, Hawaii",1400000US15003003000,4418,45.0,1183,0,0,2502,118,24,1626,1521,966,555,1294,10,0,107,426,102,649,1000001,509,4380,452,52475,320,97204,2568,1107,127,2779,2251,2474,1557,15,003,003000
"Census Tract 31.01, Honolulu County, Hawaii",1400000US15003003101,3668,52.4,685,18,0,2320,36,7,1408,1379,1109,270,534,0,0,110,0,77,347,883500,348,3666,58,49187,236,94297,2772,664,20,1956,1663,1793,1137,15,003,003101
"Census Tract 31.02, Honolulu County, Hawaii",1400000US15003003102,3367,53.1,747,0,6,2024,13,15,1190,1166,978,188,574,43,37,5,24,101,364,920200,385,3346,142,49814,204,122965,2379,751,61,1934,1723,1695,1044,15,003,003102
"Census Tract 32, Honolulu County, Hawaii",1400000US15003003200,784,45.1,328,0,0,392,23,0,376,347,253,94,99,15,0,0,13,0,71,1000001,131,784,68,80573,76,121042,369,341,2,482,439,435,328,15,003,003200
"Census Tract 33, Honolulu County, Hawaii",1400000US15003003300,1233,48.4,331,0,0,491,31,0,413,375,301,74,129,0,28,4,0,0,97,1000001,153,1233,82,48567,99,128319,851,224,7,783,660,639,382,15,003,003300
"Census Tract 34.03, Honolulu County, Hawaii",1400000US15003003403,5331,42.4,1104,84,18,2650,401,32,3062,2782,1079,1703,3424,24,136,59,234,681,2290,378200,25,5331,551,37775,50,55826,2596,1287,44,3922,2745,3418,1372,15,003,003403
"Census Tract 34.04, Honolulu County, Hawaii",1400000US15003003404,5358,44.4,967,49,0,3108,179,2,2424,2330,797,1533,3575,16,0,14,319,796,2430,375200,11,4933,219,28365,30,52993,2828,781,215,3266,2125,2812,1394,15,003,003404
"Census Tract 34.05, Honolulu County, Hawaii",1400000US15003003405,3288,39.3,1191,47,7,1313,210,49,1913,1732,538,1194,2183,0,24,71,341,404,1343,338300,0,3268,771,31632,22,46858,1416,1002,151,2513,1750,1981,918,15,003,003405
"Census Tract 34.06, Honolulu County, Hawaii",1400000US15003003406,5835,39.1,1073,51,0,3347,619,86,3014,2819,1076,1743,3666,0,83,57,489,486,2551,326700,35,5835,1025,24566,0,46053,2239,1257,204,4281,2304,3596,1154,15,003,003406
"Census Tract 34.07, Honolulu County, Hawaii",1400000US15003003407,735,66.8,290,0,0,385,2,0,545,459,223,236,358,0,0,0,112,54,192,357800,17,714,69,45562,21,63048,310,238,27,289,143,261,164,15,003,003407
"Census Tract 35.01, Honolulu County, Hawaii",1400000US15003003501,2009,46.9,426,0,0,1169,150,0,1418,1098,350,748,1323,0,30,0,128,144,1021,443400,14,2009,217,36210,53,53021,915,317,0,1278,763,1059,377,15,003,003501
