NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_010E,B25077_001E,B25075_025E,B17001_001E,B17001_002E,B19301_001E,B19001_017E,B19013_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B23006_001E,B23006_023E,state,county,tract
"Census Tract 15, Ada County, Idaho",1400000US16001001500,3721,40.6,3652,0,0,22,0,10,1762,1622,1132,490,1100,798,193100,0,3688,621,27357,48,43098,1582,1895,39,2471,2235,2300,874,16,001,001500
"Census Tract 16, Ada County, Idaho",1400000US16001001600,3993,35.2,3792,46,73,44,0,8,1978,1785,1130,655,1314,1160,158400,0,3975,547,26416,38,47127,1987,1737,96,2818,2707,2184,548,16,001,001600
"Census Tract 17, Ada County, Idaho",1400000US16001001700,5778,30.2,5235,128,10,104,0,157,2667,2429,1099,1330,3326,2990,122500,0,5752,1611,17853,0,31805,2789,2376,40,3963,3588,3019,532,16,001,001700
"Census Tract 18, Ada County, Idaho",1400000US16001001800,4356,40.1,4060,44,0,130,0,0,2015,1947,1347,600,1379,1221,195300,22,4322,571,33072,53,47161,2277,1792,76,2794,2622,2405,778,16,001,001800
"Census Tract 19, Ada County, Idaho",1400000US16001001900,5603,32.9,4772,40,105,333,0,0,2184,2116,1475,641,1621,1383,166300,0,5555,951,20299,16,37966,2968,2221,23,3350,3037,2995,644,16,001,001900
"Census Tract 20, Ada County, Idaho",1400000US16001002000,5533,28.4,4401,320,190,127,0,172,2238,2000,603,1397,3351,2601,132700,0,4594,1650,15583,0,29481,1993,2799,95,3940,3107,2888,547,16,001,002000
"Census Tract 21, Ada County, Idaho",1400000US16001002100,1970,42.6,1907,0,0,54,0,1,864,798,659,139,340,212,187500,0,1957,90,29801,9,63583,862,1048,10,1429,1368,1172,234,16,001,002100
"Census Tract 22.21, Ada County, Idaho",1400000US16001002221,8643,33.9,7993,0,86,360,0,59,3235,2974,2435,539,1597,1132,205600,0,8630,1024,25913,79,67469,4195,3880,23,5253,4717,4647,1479,16,001,002221
"Census Tract 22.22, Ada County, Idaho",1400000US16001002222,5041,31.4,4620,138,25,148,0,7,1840,1746,1501,245,890,862,212600,11,5041,304,27577,59,71346,2296,2353,70,3058,2770,2803,926,16,001,002222
"Census Tract 22.23, Ada County, Idaho",1400000US16001002223,3995,38.5,3775,16,0,165,0,11,1421,1322,1237,85,379,361,236400,0,3995,69,31996,82,81667,1888,2060,0,2384,2296,2195,843,16,001,002223
"Census Tract 22.24, Ada County, Idaho",1400000US16001002224,5807,39.4,5317,0,112,209,54,23,2057,2057,1706,351,895,811,202800,0,5746,497,25323,55,60712,2745,2635,101,3660,3347,3237,836,16,001,002224
"Census Tract 23.02, Ada County, Idaho",1400000US16001002302,7462,34.3,6891,79,0,287,0,149,3519,3167,1868,1299,2911,2262,142400,23,7328,1427,21368,16,38057,3299,3185,79,4747,4142,3840,964,16,001,002302
"Census Tract 23.10, Ada County, Idaho",1400000US16001002310,8926,33.3,8023,242,39,280,0,135,3773,3460,2335,1125,3108,2675,161600,23,8904,726,22737,27,43048,3488,3954,65,5743,4676,4979,1054,16,001,002310
"Census Tract 23.12, Ada County, Idaho",1400000US16001002312,4828,35.6,4533,44,69,17,0,151,2296,2188,1330,858,1849,1568,145500,0,4825,694,20419,0,39661,2214,2406,24,3003,2822,2686,340,16,001,002312
"Census Tract 23.13, Ada County, Idaho",1400000US16001002313,4080,35.5,3630,28,52,197,0,30,1596,1467,974,493,1130,872,194100,0,3941,428,22153,0,48881,1490,2075,59,2646,2252,2275,483,16,001,002313
"Census Tract 24.10, Ada County, Idaho",1400000US16001002410,7064,39.2,6421,108,0,38,0,260,2773,2527,1966,561,1519,1251,196200,12,7025,360,27589,56,68568,3444,3374,97,4242,4004,3702,1293,16,001,002410
"Census Tract 24.11, Ada County, Idaho",1400000US16001002411,5390,40.2,5115,20,0,158,0,15,2034,2025,1671,354,865,528,179000,0,5356,685,23373,28,50580,2488,2637,56,3390,3091,2894,794,16,001,002411
"Census Tract 24.12, Ada County, Idaho",1400000US16001002412,3416,42.9,3374,0,5,7,0,0,1639,1583,902,681,1579,1409,171100,7,3369,546,26536,24,39926,1471,1720,0,2198,2037,1782,606,16,001,002412
"Census Tract 24.13, Ada County, Idaho",1400000US16001002413,8657,37.1,7565,372,155,29,386,26,3049,2916,2018,898,3116,2728,188100,8,8598,976,24572,106,58618,3302,4177,554,5209,4884,4453,1878,16,001,002413
"Census Tract 101, Ada County, Idaho",1400000US16001010100,5648,39.7,5224,0,0,289,0,11,2092,1999,1822,177,378,350,330100,40,5647,409,37706,226,94494,1871,3453,57,3303,3158,3049,1915,16,001,010100
"Census Tract 102.01, Ada County, Idaho",1400000US16001010201,8611,35.0,8103,51,55,172,0,142,3109,2765,2395,370,1353,1136,294400,92,8580,965,28324,132,70205,3599,4761,90,4984,4751,4558,1505,16,001,010201
"Census Tract 102.21, Ada County, Idaho",1400000US16001010221,6307,36.5,5995,0,70,23,0,0,2236,2094,1914,180,467,422,437700,91,6230,294,46321,319,88125,2435,3622,12,3467,3267,3181,1624,16,001,010221
"Census Tract 102.23, Ada County, Idaho",1400000US16001010223,6115,40.3,5721,53,83,14,0,0,2750,2602,2121,481,1383,1145,205200,23,6115,711,30725,148,54702,2769,3161,57,3758,3625,3216,1434,16,001,010223
"Census Tract 102.24, Ada County, Idaho",1400000US16001010224,4635,39.6,4415,41,0,26,0,0,1487,1482,1355,127,309,309,351600,52,4593,149,43069,301,93833,1501,2987,11,2512,2422,2276,1434,16,001,010224
"Census Tract 102.25, Ada County, Idaho",1400000US16001010225,8039,41.8,7490,31,42,163,0,230,3377,3180,2452,728,2036,1836,231300,41,8037,848,32287,212,61705,3157,4204,136,4670,4303,4326,2060,16,001,010225
"Census Tract 103.13, Ada County, Idaho",1400000US16001010313,18410,34.5,17740,8,24,129,0,388,6549,6128,5099,1029,3188,3065,264900,29,18342,512,32725,413,75500,8475,9069,324,11216,10657,9993,4335,16,001,010313
"Census Tract 103.21, Ada County, Idaho",1400000US16001010321,6818,33.7,6297,0,0,198,0,62,2909,2598,1659,939,2507,2259,191100,0,6815,632,26635,92,52067,3138,3222,111,3699,3451,3230,1003,16,001,010321
"Census Tract 103.22, Ada County, Idaho",1400000US16001010322,7036,30.5,6576,229,21,36,0,57,2819,2711,1474,1237,3109,2756,153500,0,6775,1106,17439,9,38213,3367,3117,152,4163,3885,3515,702,16,001,010322
"Census Tract 103.31, Ada County, Idaho",1400000US16001010331,18494,33.9,16214,167,51,1145,0,247,6457,6018,5083,935,2716,2551,281800,180,18471,948,34750,493,83758,6911,9771,297,10989,9971,10086,5136,16,001,010331
"Census Tract 103.32, Ada County, Idaho",1400000US16001010332,10964,31.9,10189,114,24,194,17,137,3976,3812,3160,652,2259,2101,189200,0,10952,552,25946,35,63567,4599,5836,147,6459,5999,5846,1918,16,001,010332
"Census Tract 103.33, Ada County, Idaho",1400000US16001010333,10778,34.2,10185,40,11,335,0,0,4077,3949,2907,1042,2437,2214,196800,0,10730,483,28154,127,62272,4130,5756,268,6530,5916,5656,2120,16,001,010333
"Census Tract 103.34, Ada County, Idaho",1400000US16001010334,6370,30.8,5977,91,43,19,0,139,2112,1991,1515,476,1491,1435,191500,13,6287,250,20734,0,62421,3145,3088,26,3436,3228,3118,919,16,001,010334
"Census Tract 103.35, Ada County, Idaho",1400000US16001010335,19481,36.2,18729,34,35,377,0,162,7039,6736,5555,1181,3915,3356,226900,68,19360,1004,28287,226,66563,7375,11240,107,11098,10358,9924,3631,16,001,010335
"Census Tract 104.01, Ada County, Idaho",1400000US16001010401,17392,29.4,16187,81,160,133,0,395,5987,5643,4770,873,3001,1997,166900,33,17372,1984,20297,42,57604,8254,8169,171,10206,9149,9143,2094,16,001,010401
"Census Tract 104.02, Ada County, Idaho",1400000US16001010402,10627,30.0,9437,46,0,353,303,130,3761,3542,3000,542,1897,1783,172100,11,10593,864,24111,71,65847,4870,4730,58,6560,5819,5712,1724,16,001,010402
"Census Tract 105.01, Ada County, Idaho",1400000US16001010501,6014,35.2,5310,83,101,49,0,166,779,745,662,83,313,231,255600,10,2360,337,14017,38,64145,2703,2931,37,4989,4102,4176,436,16,001,010501
"Census Tract 105.03, Ada County, Idaho",1400000US16001010503,4065,31.2,3718,0,0,272,0,19,1619,1367,927,440,1056,1015,212400,0,4065,409,27898,22,74258,1396,2036,90,2439,1913,2154,1086,16,001,010503
"Census Tract 105.04, Ada County, Idaho",1400000US16001010504,6971,36.6,6469,52,32,300,0,0,2472,2362,2001,361,952,867,246000,0,6942,205,36212,231,89250,3327,3150,34,4322,3895,4109,2148,16,001,010504
"Census Tract 9501, Adams County, Idaho",1400000US16003950100,1333,50.4,1301,0,5,0,0,2,1061,618,486,132,308,177,213900,35,1327,174,29161,18,38676,553,751,5,804,790,749,175,16,003,950100
"Census Tract 9502, Adams County, Idaho",1400000US16003950200,2647,48.6,2491,0,39,3,38,0,1520,1165,951,214,425,263,147900,21,2570,266,21423,22,36404,1382,1259,5,1510,1485,1408,281,16,003,950200
"Census Tract 2, Bannock County, Idaho",1400000US16005000200,3698,40.4,3521,34,0,12,0,39,1337,1291,1236,55,112,87,195800,24,3698,79,31669,48,79063,2290,1335,32,2178,2130,1932,556,16,005,000200
"Census Tract 3, Bannock County, Idaho",1400000US16005000300,8939,30.5,8054,0,423,114,42,177,3275,3232,2064,1168,3137,2679,151500,0,8827,1503,18700,7,41194,5901,2747,34,5107,4666,4350,978,16,005,000300
"Census Tract 4, Bannock County, Idaho",1400000US16005000400,5171,30.1,4970,0,10,32,56,57,1704,1613,1531,82,214,172,171500,0,5171,166,21868,18,59140,3634,1376,30,2822,2736,2454,730,16,005,000400
"Census Tract 5, Bannock County, Idaho",1400000US16005000500,1837,42.4,1760,0,0,7,0,63,673,620,571,49,237,173,233700,0,1837,29,28355,23,69946,1211,560,6,1030,983,882,194,16,005,000500
"Census Tract 6, Bannock County, Idaho",1400000US16005000600,3712,33.2,3175,46,192,42,0,1,1352,1230,855,375,901,789,140200,10,3262,866,18457,0,44500,2248,1402,12,2325,2133,2021,627,16,005,000600
"Census Tract 7, Bannock County, Idaho",1400000US16005000700,4305,25.2,3970,70,11,167,0,10,1688,1531,943,588,1334,1285,143200,5,3535,750,20075,62,40094,2039,1983,56,3113,2800,1748,915,16,005,000700
"Census Tract 8, Bannock County, Idaho",1400000US16005000800,2908,23.6,2622,64,68,45,10,0,1356,1154,198,956,2263,2175,104600,0,2888,1493,13383,18,19773,1796,1044,0,2433,2191,1042,339,16,005,000800
"Census Tract 9, Bannock County, Idaho",1400000US16005000900,2100,30.9,1962,61,12,0,0,28,1269,1069,582,487,755,543,100800,0,2100,417,21866,12,26977,1520,517,0,1501,1405,1182,264,16,005,000900
"Census Tract 10, Bannock County, Idaho",1400000US16005001000,3544,24.9,3260,16,7,77,0,12,1376,1301,663,638,1549,1449,129500,0,3544,506,18620,0,43671,2462,974,19,2211,2073,1426,617,16,005,001000
"Census Tract 11.01, Bannock County, Idaho",1400000US16005001101,7567,34.5,6798,29,496,56,0,8,2566,2466,2182,284,527,478,171500,0,7515,579,26870,63,69792,4040,3315,0,4456,4165,3758,1724,16,005,001101
"Census Tract 11.02, Bannock County, Idaho",1400000US16005001102,3888,26.9,3463,96,2,45,28,31,1376,1312,780,532,1331,1147,155300,0,3851,641,18133,16,39298,2640,1184,22,2239,2148,1642,507,16,005,001102
"Census Tract 12, Bannock County, Idaho",1400000US16005001200,2857,30.8,2665,0,58,29,7,33,1130,1077,829,248,651,482,130000,0,2849,501,19223,0,47067,1698,1104,0,1605,1554,1346,429,16,005,001200
"Census Tract 13, Bannock County, Idaho",1400000US16005001300,2639,29.6,2345,6,45,77,46,22,1173,1097,805,292,531,484,108400,0,2639,275,17793,0,36074,1811,705,0,1678,1502,1287,358,16,005,001300
"Census Tract 14, Bannock County, Idaho",1400000US16005001400,4119,29.8,3828,0,62,53,0,35,1961,1775,1156,619,1469,999,105000,27,4119,1216,16590,0,33555,2658,1276,57,2544,2376,1977,255,16,005,001400
"Census Tract 15, Bannock County, Idaho",1400000US16005001500,5145,36.3,4697,0,182,14,0,133,2093,1922,1657,265,668,437,117400,0,5142,325,22937,49,43247,3316,1662,32,3087,2963,2624,476,16,005,001500
"Census Tract 16.01, Bannock County, Idaho",1400000US16005001601,2263,33.8,2065,28,31,0,0,117,1451,1153,479,674,1188,1043,89100,0,2262,663,16233,3,21733,1165,920,27,1612,1459,1339,209,16,005,001601
"Census Tract 16.02, Bannock County, Idaho",1400000US16005001602,4102,26.7,3681,34,113,22,0,148,1592,1495,1139,356,1028,957,118600,0,4102,575,21083,23,47542,2653,1315,57,2464,2306,1910,586,16,005,001602
"Census Tract 16.03, Bannock County, Idaho",1400000US16005001603,2311,31.1,2031,28,47,62,12,44,1248,1086,449,637,1123,882,112700,0,2222,413,20485,0,36944,1388,810,0,1742,1569,1301,225,16,005,001603
"Census Tract 17, Bannock County, Idaho",1400000US16005001700,3516,46.6,3402,0,0,56,0,10,1329,1229,1156,73,284,252,212000,10,3516,139,37156,63,89819,2109,1360,0,2189,2113,1930,945,16,005,001700
"Census Tract 19, Bannock County, Idaho",1400000US16005001900,4685,43.3,4513,3,0,0,7,145,2305,1703,1439,264,672,467,143700,0,4685,351,20965,3,48678,2858,1594,39,2545,2349,2184,447,16,005,001900
"Census Tract 9400, Bannock County, Idaho",1400000US16005940000,1756,35.2,722,0,975,5,0,0,617,559,499,60,183,148,108300,0,1756,171,17221,8,41375,1345,369,42,1008,886,776,80,16,005,940000
"Census Tract 9818, Bannock County, Idaho",1400000US16005981800,668,36.6,526,22,63,0,8,17,130,130,74,56,75,19,122500,0,253,19,10092,0,16000,317,337,0,576,454,476,29,16,005,981800
"Census Tract 9501, Bear Lake County, Idaho",1400000US16007950100,3467,39.4,3421,12,4,0,7,10,1864,1379,1084,295,704,467,107200,12,3418,576,17809,0,36563,2129,1316,13,1883,1810,1663,237,16,007,950100
"Census Tract 9502, Bear Lake County, Idaho",1400000US16007950200,2546,41.4,2434,10,31,0,0,27,2016,1048,923,125,326,303,158900,37,2538,235,21763,4,49167,1267,1247,15,1389,1346,1202,186,16,007,950200
"Census Tract 9400, Benewah County, Idaho",1400000US16009940000,4415,45.6,3311,17,816,3,15,22,2280,1765,1227,538,1482,844,135600,12,4414,800,19044,9,39054,1439,2913,21,2662,2534,2308,355,16,009,940000
"Census Tract 9501, Benewah County, Idaho",1400000US16009950100,4878,43.3,4726,58,16,0,0,0,2331,2102,1635,467,1130,780,114200,0,4757,544,18638,10,35625,2151,2574,57,2771,2696,2472,298,16,009,950100
"Census Tract 9400, Bingham County, Idaho",1400000US16011940000,2596,35.4,348,0,2161,0,0,20,1063,815,601,214,811,461,93400,0,2563,611,13231,0,30739,2186,367,22,1577,1135,1229,31,16,011,940000
"Census Tract 9501, Bingham County, Idaho",1400000US16011950100,8200,30.3,7636,36,0,71,0,350,2750,2576,2007,569,1531,1285,156100,12,8171,1131,17759,10,48305,5454,2109,54,4345,3606,3865,659,16,011,950100
"Census Tract 9502, Bingham County, Idaho",1400000US16011950200,3633,34.1,3543,0,15,0,0,70,1317,1154,1011,143,459,283,138300,11,3631,767,19093,8,50705,2613,874,24,2014,1863,1740,279,16,011,950200
"Census Tract 9503, Bingham County, Idaho",1400000US16011950300,5983,30.9,5478,0,15,2,0,428,2041,1817,1409,408,1900,1649,124900,10,5983,1333,17595,31,43465,3710,1473,15,3106,2298,2636,503,16,011,950300
"Census Tract 9504, Bingham County, Idaho",1400000US16011950400,7025,28.1,6728,4,170,26,0,93,2577,2377,1916,461,1057,669,131000,0,6998,894,22699,61,47324,4295,2182,74,3940,3300,2925,682,16,011,950400
"Census Tract 9505, Bingham County, Idaho",1400000US16011950500,7141,39.0,6276,0,7,171,0,278,3012,2735,1787,948,2039,1713,118200,20,6902,1101,19342,9,39430,4877,1817,26,4435,3666,3804,565,16,011,950500
"Census Tract 9506, Bingham County, Idaho",1400000US16011950600,5247,29.6,4613,32,145,0,0,300,1701,1484,1258,226,830,715,143100,0,5247,634,17751,19,54942,3590,1302,20,2875,2386,2427,415,16,011,950600
"Census Tract 9507, Bingham County, Idaho",1400000US16011950700,5177,31.2,4680,140,16,31,0,54,1568,1474,1300,174,754,729,147600,8,5166,403,20481,40,66828,3200,1649,0,2849,2369,2561,389,16,011,950700
"Census Tract 9601, Blaine County, Idaho",1400000US16013960100,5171,37.6,4995,2,9,0,6,111,2497,1920,1479,441,1279,1061,383100,155,5076,519,23288,30,57095,2552,1957,47,3016,2587,2716,784,16,013,960100
"Census Tract 9602, Blaine County, Idaho",1400000US16013960200,9634,38.6,8217,5,71,62,192,989,4661,4021,2744,1277,3319,2018,357900,286,9613,566,32375,153,65014,2968,4957,81,6363,4896,5764,2264,16,013,960200
"Census Tract 9603, Blaine County, Idaho",1400000US16013960300,3907,40.0,3698,0,209,0,0,0,4413,1979,1130,849,1635,1304,734800,409,3880,364,46835,181,64244,852,2366,41,2748,2298,2389,1477,16,013,960300
"Census Tract 9605, Blaine County, Idaho",1400000US16013960500,2642,51.3,2538,0,19,19,0,28,3389,1108,851,257,447,329,736200,300,2612,195,37124,55,56786,655,1560,50,1714,1437,1535,694,16,013,960500
"Census Tract 9502, Boise County, Idaho",1400000US16015950200,7094,47.1,6812,34,56,74,0,13,5254,2990,2288,702,1587,1457,195800,64,7033,1218,23894,18,47128,3370,3477,60,4494,4363,4114,798,16,015,950200
"Census Tract 9501, Bonner County, Idaho",1400000US16017950100,2346,52.4,2244,0,26,0,0,2,1775,1167,1004,163,330,251,235800,101,2346,449,24634,25,38625,677,1519,11,1409,1280,1330,198,16,017,950100
"Census Tract 9502, Bonner County, Idaho",1400000US16017950200,8658,42.1,8331,62,58,70,0,27,4440,3880,2755,1125,2242,2112,230000,75,8440,767,27814,206,44438,2729,5547,102,5476,5275,4868,1090,16,017,950200
"Census Tract 9503, Bonner County, Idaho",1400000US16017950300,3675,31.7,3511,22,4,54,0,15,2006,1764,769,995,2087,1926,185800,18,3659,922,21127,19,42102,1325,2289,13,2322,2290,1833,329,16,017,950300
"Census Tract 9504, Bonner County, Idaho",1400000US16017950400,6588,43.5,6491,0,23,12,0,1,3991,2931,1869,1062,2152,1875,289700,57,6412,925,25435,67,43710,2097,4134,194,3913,3713,3508,1200,16,017,950400
"Census Tract 9505, Bonner County, Idaho",1400000US16017950500,3231,45.4,3204,0,9,0,0,0,1717,1485,1159,326,762,572,169400,31,3231,768,17727,0,33542,867,2283,18,2044,2009,1689,269,16,017,950500
"Census Tract 9506, Bonner County, Idaho",1400000US16017950600,1965,58.0,1950,0,0,0,0,0,2851,1032,867,165,302,169,267400,95,1961,364,32218,36,51324,373,1562,0,1165,1155,1093,299,16,017,950600
"Census Tract 9507, Bonner County, Idaho",1400000US16017950700,4253,46.5,4136,0,31,0,0,40,2205,1833,1523,310,749,606,179700,48,4252,665,21244,29,39475,799,3317,62,2695,2658,2552,252,16,017,950700
"Census Tract 9508, Bonner County, Idaho",1400000US16017950800,5927,47.1,5424,14,174,133,0,0,2732,2405,2027,378,1173,1042,252900,93,5926,817,23095,36,48385,1415,4305,10,3489,3370,3304,821,16,017,950800
"Census Tract 9509, Bonner County, Idaho",1400000US16017950900,4206,47.7,4075,0,73,1,0,0,2592,1902,1488,414,874,663,293000,71,4205,458,25903,24,49191,1377,2698,60,2603,2566,2432,531,16,017,950900
"Census Tract 9701, Bonneville County, Idaho",1400000US16019970100,4629,45.4,4502,0,26,27,0,0,2077,1712,1545,167,346,263,283200,21,4628,297,32748,107,69258,2412,2056,18,2726,2682,2457,903,16,019,970100
"Census Tract 9703, Bonneville County, Idaho",1400000US16019970300,6703,33.3,6526,63,12,0,0,34,2077,2012,1795,217,693,304,159400,0,6703,231,21215,15,59512,4779,1736,35,3849,3584,3321,639,16,019,970300
"Census Tract 9704.01, Bonneville County, Idaho",1400000US16019970401,2429,37.1,2189,29,10,0,0,77,817,766,729,37,131,123,225800,14,2429,107,31182,70,73056,1192,954,52,1354,1090,1193,401,16,019,970401
"Census Tract 9704.02, Bonneville County, Idaho",1400000US16019970402,2908,36.2,2737,0,10,24,32,64,1091,1015,894,121,362,247,161100,0,2908,216,23134,11,59297,1772,966,6,1562,1386,1385,286,16,019,970402
"Census Tract 9704.03, Bonneville County, Idaho",1400000US16019970403,10726,25.1,10067,40,23,88,0,440,3362,3175,2636,539,1852,1429,151600,0,10698,1034,18301,41,54311,6926,2936,115,6015,5003,4960,1050,16,019,970403
"Census Tract 9705.01, Bonneville County, Idaho",1400000US16019970501,7781,27.6,7043,99,0,69,34,235,2475,2446,1860,586,1369,1223,186900,21,7708,618,20503,35,55664,4666,2854,98,4158,3666,3529,979,16,019,970501
"Census Tract 9705.02, Bonneville County, Idaho",1400000US16019970502,4726,30.8,4460,0,34,29,0,141,1697,1602,1297,305,698,669,146500,16,4726,368,21446,18,50326,2734,1831,44,2706,2514,2233,637,16,019,970502
"Census Tract 9705.03, Bonneville County, Idaho",1400000US16019970503,4132,33.0,3912,0,13,44,0,0,1501,1425,1089,336,661,614,220400,11,4132,336,26043,77,59188,2414,1487,55,1938,1793,1686,742,16,019,970503
"Census Tract 9706.01, Bonneville County, Idaho",1400000US16019970601,2758,35.5,2607,0,43,4,0,60,1014,963,793,170,527,415,121000,10,2758,329,21621,25,50980,1643,1010,15,1581,1452,1373,208,16,019,970601
"Census Tract 9706.02, Bonneville County, Idaho",1400000US16019970602,5163,28.4,4907,23,91,27,0,53,2316,2086,929,1157,2476,2160,126100,0,5098,1168,17383,14,29571,2785,2027,112,3086,2782,2635,541,16,019,970602
"Census Tract 9706.03, Bonneville County, Idaho",1400000US16019970603,2033,45.1,1883,11,2,31,8,0,845,779,633,146,363,332,187200,0,1961,199,38275,70,69205,883,994,12,1171,1094,1063,547,16,019,970603
"Census Tract 9707, Bonneville County, Idaho",1400000US16019970700,5669,29.4,5070,12,74,0,0,472,2286,2003,1210,793,2167,1276,92900,0,5294,884,15739,10,38464,3608,1801,0,3432,3026,2679,327,16,019,970700
"Census Tract 9708, Bonneville County, Idaho",1400000US16019970800,3503,31.6,3083,0,164,0,26,103,1635,1388,897,491,1336,1201,120200,0,3503,791,18102,10,37083,1967,1251,32,1995,1713,1513,340,16,019,970800
"Census Tract 9709, Bonneville County, Idaho",1400000US16019970900,4937,37.6,4468,80,0,34,0,160,1972,1828,1560,268,902,742,150000,0,4915,774,28043,82,56379,2695,2058,0,2824,2594,2513,920,16,019,970900
