NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_010E,B25077_001E,B25075_001E,B25075_025E,B17001_001E,B17001_002E,B19301_001E,B19001_001E,B19001_017E,B19013_001E,B05002_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B25026_009E,B25026_015E,B25026_014E,B25026_013E,B25026_012E,B25026_011E,B25026_010E,state,county,tract
"Census Tract 301.03, Ascension Parish, Louisiana",1400000US22005030103,6184,37.7,6074,28,0,0,0,57,2172,2147,1856,291,775,528,149000,1856,0,6174,411,25345,2147,27,61164,6184,5373,704,77,3950,3804,775,11,14,0,59,163,528,22,005,030103
"Census Tract 302.03, Ascension Parish, Louisiana",1400000US22005030203,10148,35.8,8876,901,24,299,0,29,3776,3495,3221,274,723,705,238700,3221,15,10099,541,38127,3495,326,100966,10148,7344,2439,68,6291,5980,723,0,0,18,0,0,705,22,005,030203
"Census Tract 302.04, Ascension Parish, Louisiana",1400000US22005030204,10341,31.5,8486,1602,73,106,0,13,3837,3566,3199,367,1250,808,178800,3199,11,10295,525,29417,3566,58,73186,10341,7433,2567,65,6484,5866,1250,0,0,0,23,419,808,22,005,030204
"Census Tract 302.05, Ascension Parish, Louisiana",1400000US22005030205,10334,31.7,8215,1806,9,49,0,156,3524,3341,2515,826,2598,2076,225200,2515,22,10222,718,30234,3341,189,81747,10334,7502,2430,54,6478,6119,2598,0,0,46,97,379,2076,22,005,030205
"Census Tract 302.06, Ascension Parish, Louisiana",1400000US22005030206,7782,33.3,5881,1477,0,151,0,198,3291,2797,2296,501,1272,796,161700,2296,42,7782,646,26902,2797,16,64127,7782,6406,1127,43,5284,5054,1272,0,0,14,316,146,796,22,005,030206
"Census Tract 303, Ascension Parish, Louisiana",1400000US22005030300,12610,33.8,8566,3535,27,64,0,307,4676,4288,3749,539,1762,1418,224100,3749,47,12579,904,33254,4288,317,75750,12610,9332,2924,84,7717,7381,1762,34,0,10,84,216,1418,22,005,030300
"Census Tract 304.01, Ascension Parish, Louisiana",1400000US22005030401,4685,37.1,3560,983,23,14,0,46,1919,1733,1145,588,1335,1135,130800,1145,0,4675,814,22643,1733,25,51105,4685,3768,625,31,2934,2636,1335,64,0,0,82,54,1135,22,005,030401
"Census Tract 304.02, Ascension Parish, Louisiana",1400000US22005030402,6931,30.0,3151,3277,29,192,0,158,2699,2427,1785,642,2144,1946,140900,1785,8,6705,1895,24083,2427,63,49274,6931,5568,903,48,4075,3584,2144,0,0,0,55,143,1946,22,005,030402
"Census Tract 305, Ascension Parish, Louisiana",1400000US22005030500,8874,35.3,7971,326,15,26,0,370,3366,3090,2722,368,777,566,151500,2722,9,8755,732,26415,3090,151,59960,8874,7349,1381,23,5506,5257,777,0,0,0,79,132,566,22,005,030500
"Census Tract 306, Ascension Parish, Louisiana",1400000US22005030600,5288,34.0,3810,1308,7,29,0,108,1984,1802,1371,431,1243,868,123700,1371,0,5266,512,23208,1802,31,45333,5288,4022,839,88,3411,2982,1243,0,5,0,137,233,868,22,005,030600
"Census Tract 309, Ascension Parish, Louisiana",1400000US22005030900,4565,33.3,1177,3366,8,0,0,0,1889,1651,1103,548,1521,816,82000,1103,0,4540,1712,15469,1651,0,25798,4565,4221,203,0,2556,2402,1521,53,10,0,52,590,816,22,005,030900
"Census Tract 310, Ascension Parish, Louisiana",1400000US22005031000,6448,36.2,2176,4208,25,22,0,17,2790,2298,1671,627,1396,1085,110000,1671,0,5910,1115,20446,2298,24,45250,6448,6069,291,26,3904,3694,1396,62,0,49,71,129,1085,22,005,031000
"Census Tract 501, Assumption Parish, Louisiana",1400000US22007050100,3646,40.1,1957,1627,0,0,57,0,1686,1334,1033,301,683,439,100100,1033,0,3646,623,23725,1334,68,43929,3646,3465,181,0,2269,1952,683,0,56,32,18,138,439,22,007,050100
"Census Tract 502, Assumption Parish, Louisiana",1400000US22007050200,5653,42.6,5575,0,18,0,0,0,2910,2319,2096,223,472,410,86500,2096,8,5653,672,23723,2319,33,49191,5653,5341,282,17,3668,2635,472,0,37,0,0,25,410,22,007,050200
"Census Tract 503, Assumption Parish, Louisiana",1400000US22007050300,3801,40.3,1769,1987,0,41,0,0,1444,1322,1007,315,927,471,93800,1007,0,3749,736,17902,1322,9,35777,3801,3563,148,49,2248,1937,927,11,115,9,182,139,471,22,007,050300
"Census Tract 504, Assumption Parish, Louisiana",1400000US22007050400,3187,33.3,1713,1439,11,0,0,0,1362,1080,790,290,952,232,84400,790,0,2972,980,22955,1080,55,50217,3187,3005,173,9,1884,1754,952,22,21,98,379,200,232,22,007,050400
"Census Tract 505, Assumption Parish, Louisiana",1400000US22007050500,3384,34.3,1546,1717,23,0,0,13,1277,1076,879,197,650,199,86900,879,7,3384,756,19055,1076,0,46731,3384,2987,306,9,2135,1999,650,133,0,117,0,201,199,22,007,050500
"Census Tract 506, Assumption Parish, Louisiana",1400000US22007050600,3750,40.7,3303,400,11,0,0,11,1647,1459,1226,233,404,344,93400,1226,0,3747,402,22175,1459,9,47540,3750,3329,329,45,2336,2153,404,0,0,14,25,21,344,22,007,050600
"Census Tract 301, Avoyelles Parish, Louisiana",1400000US22009030100,2642,35.7,2506,51,0,0,0,0,1485,1113,904,209,517,429,86000,904,0,2637,870,18011,1113,0,33850,2642,2387,219,19,1490,1094,517,0,23,43,22,0,429,22,009,030100
"Census Tract 302, Avoyelles Parish, Louisiana",1400000US22009030200,2639,34.2,2578,13,0,0,0,0,1192,975,862,113,342,249,84700,862,0,2565,264,21932,975,11,47901,2639,2401,221,17,1518,1482,342,11,0,0,51,31,249,22,009,030200
"Census Tract 303, Avoyelles Parish, Louisiana",1400000US22009030300,3568,37.4,3187,285,43,0,0,0,1571,1397,1137,260,691,429,75000,1137,0,3568,689,16625,1397,0,33558,3568,2959,609,0,2182,1869,691,26,0,0,0,236,429,22,009,030300
"Census Tract 304, Avoyelles Parish, Louisiana",1400000US22009030400,7280,42.5,3988,2841,155,62,0,26,3179,2952,1695,1257,3035,1881,86800,1695,14,6874,2069,16987,2952,14,27403,7280,6379,786,37,4586,3854,3035,55,0,6,62,1031,1881,22,009,030400
"Census Tract 305, Avoyelles Parish, Louisiana",1400000US22009030500,6092,41.7,4274,1653,65,15,0,47,3064,2676,1881,795,1924,1562,108700,1881,19,5937,1273,18731,2676,11,29971,6092,5438,583,3,3525,2998,1924,17,21,8,110,206,1562,22,009,030500
"Census Tract 306, Avoyelles Parish, Louisiana",1400000US22009030600,5726,37.5,2832,2781,29,84,0,0,2491,2280,1397,883,2186,1148,82200,1397,0,5607,1567,18822,2280,51,31916,5726,5317,311,0,3387,3207,2186,23,0,0,377,638,1148,22,009,030600
"Census Tract 307, Avoyelles Parish, Louisiana",1400000US22009030700,8131,36.4,4178,3665,101,2,12,18,2467,2196,1426,770,2169,1363,83800,1426,0,5841,1413,14358,2196,18,33943,8131,7210,855,24,5546,5176,2169,13,4,2,153,634,1363,22,009,030700
"Census Tract 308, Avoyelles Parish, Louisiana",1400000US22009030800,2885,37.7,2758,63,18,12,0,0,1252,1173,908,265,525,378,87500,908,0,2802,453,21207,1173,33,39946,2885,2476,364,0,1786,1565,525,0,24,12,90,21,378,22,009,030800
"Census Tract 309, Avoyelles Parish, Louisiana",1400000US22009030900,3014,32.4,1998,952,17,0,0,0,1286,1039,753,286,755,554,61400,753,3,2662,583,15330,1039,0,33598,3014,2816,195,3,1745,1679,755,27,0,0,20,154,554,22,009,030900
"Census Tract 9601, Beauregard Parish, Louisiana",1400000US22011960100,5996,36.9,5709,156,61,0,0,4,2807,2206,1915,291,736,388,71700,1915,25,5979,639,22141,2206,33,40670,5996,4491,1477,28,3665,3604,736,29,89,0,5,225,388,22,011,960100
"Census Tract 9602, Beauregard Parish, Louisiana",1400000US22011960200,4592,37.2,4150,93,50,116,0,10,2011,1723,1505,218,697,581,92400,1505,10,4577,396,22461,1723,16,49349,4592,3125,1268,53,2805,2636,697,11,30,15,4,56,581,22,011,960200
"Census Tract 9603, Beauregard Parish, Louisiana",1400000US22011960300,4432,34.4,2460,1647,48,89,0,33,1941,1689,1006,683,1671,1333,94200,1006,3,4291,1024,22089,1689,30,39539,4432,2688,1514,71,2623,2406,1671,9,8,32,114,175,1333,22,011,960300
"Census Tract 9604, Beauregard Parish, Louisiana",1400000US22011960400,3174,38.3,2092,985,35,0,0,9,1375,1160,883,277,707,534,85000,883,11,2981,506,19255,1160,13,38389,3174,2205,893,48,1929,1886,707,37,0,14,34,88,534,22,011,960400
"Census Tract 9605, Beauregard Parish, Louisiana",1400000US22011960500,5254,32.7,4103,757,31,61,13,26,2187,2022,1268,754,1769,1267,145800,1268,3,5190,801,24390,2022,34,46667,5254,2983,1881,175,3146,2897,1769,9,0,20,281,192,1267,22,011,960500
"Census Tract 9606, Beauregard Parish, Louisiana",1400000US22011960600,3184,39.7,2904,183,10,8,0,0,1638,1305,1054,251,524,387,76100,1054,3,3112,544,20818,1305,3,41654,3184,2328,794,50,1775,1753,524,0,5,44,16,72,387,22,011,960600
"Census Tract 9607, Beauregard Parish, Louisiana",1400000US22011960700,8696,38.3,7843,722,37,0,0,6,3042,2748,2475,273,709,373,77400,2475,4,7484,901,20825,2748,49,48778,8696,7350,1234,33,5668,5552,709,0,0,20,219,97,373,22,011,960700
"Census Tract 9701, Bienville Parish, Louisiana",1400000US22013970100,3306,40.3,1205,2054,6,0,0,29,1599,1278,754,524,1010,607,71500,754,0,3057,1050,17153,1278,7,21515,3306,2883,423,0,2042,2039,1010,25,29,0,70,279,607,22,013,970100
"Census Tract 9702, Bienville Parish, Louisiana",1400000US22013970200,2000,43.3,737,1240,0,0,0,0,1142,756,586,170,414,197,60700,586,0,1985,393,23545,756,44,35313,2000,1823,167,0,1126,1125,414,39,0,0,59,119,197,22,013,970200
"Census Tract 9703, Bienville Parish, Louisiana",1400000US22013970300,3447,42.7,1836,1488,3,17,0,0,1869,1341,1006,335,970,592,50300,1006,0,3366,1059,16953,1341,22,31011,3447,2743,673,14,1887,1887,970,4,17,52,116,189,592,22,013,970300
"Census Tract 9704, Bienville Parish, Louisiana",1400000US22013970400,2670,39.0,2257,310,94,0,0,9,1337,1014,907,107,206,184,48400,907,0,2664,538,17430,1014,14,30093,2670,2297,363,10,1568,1504,206,6,14,0,0,2,184,22,013,970400
"Census Tract 9705, Bienville Parish, Louisiana",1400000US22013970500,3041,39.9,1935,1082,4,0,0,19,1787,1182,1008,174,418,224,55400,1008,10,3028,683,20249,1182,30,34712,3041,2753,288,0,1763,1755,418,5,15,0,28,146,224,22,013,970500
"Census Tract 104, Bossier Parish, Louisiana",1400000US22015010400,2186,29.0,689,1323,0,15,0,88,790,708,201,507,1684,1457,61100,201,0,2186,1057,11299,708,0,29200,2186,1633,417,0,1328,1192,1684,23,0,97,61,46,1457,22,015,010400
"Census Tract 105, Bossier Parish, Louisiana",1400000US22015010500,5540,32.9,3422,2017,12,0,0,53,2138,2093,1079,1014,2756,1962,135600,1079,0,5484,1401,20475,2093,15,43255,5540,3349,1793,119,2941,2649,2756,0,0,0,125,669,1962,22,015,010500
"Census Tract 106.01, Bossier Parish, Louisiana",1400000US22015010601,7021,30.6,3183,3365,90,158,0,148,3005,2664,1097,1567,3910,3321,80000,1097,0,6916,1459,16557,2664,0,31947,7021,4944,1675,46,4232,3909,3910,0,27,11,183,368,3321,22,015,010601
"Census Tract 106.02, Bossier Parish, Louisiana",1400000US22015010602,2290,40.5,1456,761,0,37,0,12,1432,1285,426,859,1490,1117,81400,426,0,2128,482,23334,1285,0,31729,2290,1366,717,23,1515,1379,1490,0,37,31,107,198,1117,22,015,010602
"Census Tract 107.01, Bossier Parish, Louisiana",1400000US22015010701,3838,37.8,2343,1216,25,0,0,115,2221,1994,642,1352,2615,2087,88700,642,0,3838,601,20878,1994,0,34596,3838,2237,1396,0,2665,2378,2615,0,0,0,233,295,2087,22,015,010701
"Census Tract 107.02, Bossier Parish, Louisiana",1400000US22015010702,3692,35.9,1962,1472,0,104,0,72,1817,1609,910,699,1723,969,79900,910,0,3654,369,24224,1609,22,42564,3692,2088,1326,109,2518,2324,1723,0,49,59,562,84,969,22,015,010702
"Census Tract 108.01, Bossier Parish, Louisiana",1400000US22015010801,3223,29.3,1766,1178,14,0,0,237,1570,1395,617,778,1772,1470,82800,617,0,3215,1085,22814,1395,34,31381,3223,2034,902,53,1984,1743,1772,0,0,0,93,209,1470,22,015,010801
"Census Tract 108.04, Bossier Parish, Louisiana",1400000US22015010804,7082,34.3,5627,1004,0,270,0,40,2970,2781,2336,445,1186,832,133700,2336,0,7082,200,27025,2781,27,60162,7082,3855,2910,101,4505,4329,1186,12,14,0,0,328,832,22,015,010804
"Census Tract 108.05, Bossier Parish, Louisiana",1400000US22015010805,2924,30.8,1409,1110,44,323,0,0,1689,1479,73,1406,2582,2345,65600,73,0,2738,307,34024,1479,21,46519,2924,1525,1086,23,1935,1618,2582,0,0,0,43,194,2345,22,015,010805
"Census Tract 108.06, Bossier Parish, Louisiana",1400000US22015010806,4656,36.9,4012,313,98,37,11,40,1731,1591,1316,275,1072,955,122900,1316,0,4656,360,24775,1591,21,62867,4656,2553,1848,89,2685,2461,1072,0,0,0,117,0,955,22,015,010806
"Census Tract 109, Bossier Parish, Louisiana",1400000US22015010900,2764,22.2,2248,228,0,77,19,5,778,678,0,678,2179,2095,-666666666,0,0,2179,200,18749,678,14,37868,2764,546,2016,130,1891,1760,2179,0,10,0,0,74,2095,22,015,010900
"Census Tract 110.01, Bossier Parish, Louisiana",1400000US22015011001,7640,35.8,5918,1415,20,173,0,27,2918,2652,2320,332,971,675,126700,2320,17,7640,834,25976,2652,66,61797,7640,4698,2585,72,4706,4451,971,277,0,0,0,19,675,22,015,011001
"Census Tract 110.02, Bossier Parish, Louisiana",1400000US22015011002,4927,42.3,4284,474,0,65,0,17,2165,1887,1743,144,476,185,164300,1743,51,4927,321,31651,1887,103,63442,4927,2986,1643,152,3160,2861,476,0,0,13,94,184,185,22,015,011002
"Census Tract 111.03, Bossier Parish, Louisiana",1400000US22015011103,6537,38.7,5696,668,46,21,0,76,2593,2363,2030,333,1013,537,160000,2030,0,6506,529,28874,2363,60,78675,6537,4072,2209,115,4217,4147,1013,0,0,0,169,307,537,22,015,011103
"Census Tract 111.05, Bossier Parish, Louisiana",1400000US22015011105,7292,35.5,6461,419,12,48,0,281,2766,2481,2133,348,1348,1085,128600,2133,29,7205,741,26570,2481,87,62083,7292,4181,2618,109,4497,4165,1348,0,0,25,7,231,1085,22,015,011105
"Census Tract 111.06, Bossier Parish, Louisiana",1400000US22015011106,8153,32.1,6824,1014,22,82,0,18,3215,2858,2218,640,1921,1409,99800,2218,0,8088,1360,21437,2858,84,44888,8153,5663,2296,112,4765,4607,1921,0,0,18,197,297,1409,22,015,011106
"Census Tract 111.07, Bossier Parish, Louisiana",1400000US22015011107,2036,33.6,981,922,13,4,0,81,911,773,481,292,699,528,85800,481,9,1931,382,19559,773,11,40250,2036,1425,512,23,1341,1215,699,3,0,0,61,107,528,22,015,011107
"Census Tract 111.08, Bossier Parish, Louisiana",1400000US22015011108,10842,38.1,8978,781,287,137,0,610,3984,3774,3485,289,792,708,238200,3485,86,10842,562,35215,3774,250,81484,10842,6534,3774,116,6976,6513,792,0,0,0,0,84,708,22,015,011108
"Census Tract 111.09, Bossier Parish, Louisiana",1400000US22015011109,7220,34.7,6310,884,11,0,0,0,2907,2565,1822,743,1746,1448,231400,1822,0,7131,668,35650,2565,195,73340,7220,3959,2957,156,4145,3875,1746,0,0,16,56,226,1448,22,015,011109
"Census Tract 111.10, Bossier Parish, Louisiana",1400000US22015011110,7935,37.0,6717,806,14,204,0,39,3383,3269,2566,703,1882,1749,189900,2566,0,7869,657,37760,3269,327,70038,7935,4612,2932,41,5271,4865,1882,0,0,0,14,119,1749,22,015,011110
"Census Tract 112, Bossier Parish, Louisiana",1400000US22015011200,6029,40.8,3864,2110,5,28,0,0,2807,2372,1915,457,1004,564,86900,1915,22,5670,944,20064,2372,6,36066,6029,4449,1528,21,3664,3640,1004,0,23,30,247,140,564,22,015,011200
"Census Tract 113, Bossier Parish, Louisiana",1400000US22015011300,1840,24.7,320,1361,71,12,0,61,944,691,222,469,1221,742,44400,222,0,1840,1256,8558,691,0,15581,1840,1524,255,28,1107,1013,1221,0,0,46,134,299,742,22,015,011300
"Census Tract 205, Caddo Parish, Louisiana",1400000US22017020500,3267,26.3,114,3137,0,8,0,0,1126,1005,545,460,1593,1094,58700,545,0,3263,1147,11393,1005,6,26044,3267,2976,280,3,1991,1983,1593,0,22,30,71,376,1094,22,017,020500
"Census Tract 206, Caddo Parish, Louisiana",1400000US22017020600,981,35.3,0,929,18,0,0,0,575,438,161,277,680,400,41200,161,0,981,590,8999,438,0,11360,981,863,118,0,478,478,680,0,43,8,96,133,400,22,017,020600
"Census Tract 207, Caddo Parish, Louisiana",1400000US22017020700,1104,41.1,9,1085,0,0,0,0,708,531,312,219,471,167,47300,312,10,1104,353,12932,531,0,17877,1104,1022,82,0,769,769,471,0,46,49,122,87,167,22,017,020700
"Census Tract 210, Caddo Parish, Louisiana",1400000US22017021000,1634,32.8,1036,558,2,5,0,15,1033,672,291,381,1000,829,123300,291,0,1555,548,19376,672,15,26705,1634,1081,515,24,1020,958,1000,0,0,0,89,82,829,22,017,021000
"Census Tract 211, Caddo Parish, Louisiana",1400000US22017021100,3258,31.4,1114,2011,20,27,0,37,1646,1254,182,1072,2468,2114,68000,182,0,2869,931,15380,1254,0,26469,3258,2307,921,0,2143,2106,2468,0,30,0,209,115,2114,22,017,021100
"Census Tract 212, Caddo Parish, Louisiana",1400000US22017021200,4155,30.8,2699,1068,1,28,0,282,2001,1577,560,1017,2338,2001,85100,560,0,3509,849,15638,1577,0,32966,4155,2459,1414,32,3303,3005,2338,9,0,8,184,136,2001,22,017,021200
"Census Tract 213, Caddo Parish, Louisiana",1400000US22017021300,2711,32.8,413,2076,0,34,0,147,1107,979,443,536,1596,1288,60800,443,21,2661,935,14587,979,0,28975,2711,2048,504,26,1449,1282,1596,0,0,0,206,102,1288,22,017,021300
"Census Tract 214, Caddo Parish, Louisiana",1400000US22017021400,2454,34.8,1460,541,0,86,0,270,1012,941,495,446,1211,1026,109700,495,0,2415,198,23014,941,9,43948,2454,1314,811,5,1617,1334,1211,0,22,0,80,83,1026,22,017,021400
"Census Tract 215, Caddo Parish, Louisiana",1400000US22017021500,2444,32.1,1726,592,4,10,0,65,1137,1017,572,445,1125,857,136900,572,0,2444,486,22461,1017,26,41988,2444,1578,615,12,1595,1340,1125,14,0,0,27,227,857,22,017,021500
"Census Tract 216, Caddo Parish, Louisiana",1400000US22017021600,3760,41.9,3491,203,6,29,0,18,2197,1946,1187,759,1042,819,174200,1187,17,3760,316,41644,1946,129,50326,3760,2200,1441,72,2300,2209,1042,0,0,45,67,111,819,22,017,021600
"Census Tract 217, Caddo Parish, Louisiana",1400000US22017021700,1564,38.5,333,1205,0,0,0,4,709,540,134,406,942,655,43100,134,0,1300,446,11254,540,0,22609,1564,1324,240,0,916,912,942,0,0,11,34,242,655,22,017,021700
"Census Tract 218, Caddo Parish, Louisiana",1400000US22017021800,1331,35.9,172,1159,0,0,0,0,577,463,207,256,601,400,55300,207,0,1208,589,12338,463,0,18750,1331,1228,92,0,827,793,601,0,39,0,78,84,400,22,017,021800
"Census Tract 219, Caddo Parish, Louisiana",1400000US22017021900,1393,42.8,15,1305,0,0,0,73,813,543,308,235,611,310,37500,308,0,1392,380,12638,543,0,24816,1393,1175,144,0,827,745,611,0,21,113,80,87,310,22,017,021900
"Census Tract 220, Caddo Parish, Louisiana",1400000US22017022000,1578,47.7,0,1508,0,0,0,0,1006,729,450,279,632,462,69700,450,17,1578,364,15230,729,0,24631,1578,1398,177,0,867,810,632,109,0,36,15,10,462,22,017,022000
"Census Tract 221, Caddo Parish, Louisiana",1400000US22017022100,7369,33.2,343,6924,13,11,0,35,2855,2617,1393,1224,3327,2300,64500,1393,0,7338,3094,13527,2617,35,22294,7369,6683,590,71,4064,3944,3327,0,40,87,267,633,2300,22,017,022100
"Census Tract 222, Caddo Parish, Louisiana",1400000US22017022200,5504,29.9,838,4653,0,0,0,0,2478,2170,963,1207,3302,2372,68800,963,0,5413,1790,14851,2170,0,26453,5504,4752,688,0,3422,3227,3302,0,38,160,104,628,2372,22,017,022200
"Census Tract 223, Caddo Parish, Louisiana",1400000US22017022300,2346,37.5,203,2128,0,0,0,0,1419,1049,309,740,1640,864,41800,309,8,2346,1403,10092,1049,0,12372,2346,1972,373,0,1488,1444,1640,14,26,158,278,300,864,22,017,022300
"Census Tract 224, Caddo Parish, Louisiana",1400000US22017022400,3868,23.2,219,3493,7,0,0,0,1561,1261,652,609,2262,1827,52800,652,0,3804,1411,10939,1261,0,23975,3868,3314,526,0,2068,2040,2262,0,0,45,83,307,1827,22,017,022400
"Census Tract 225, Caddo Parish, Louisiana",1400000US22017022500,4889,31.2,371,4245,40,7,0,84,2081,1800,911,889,2863,1738,58500,911,0,4889,1904,11475,1800,0,23321,4889,4148,591,0,2678,2529,2863,0,64,273,309,479,1738,22,017,022500
"Census Tract 226, Caddo Parish, Louisiana",1400000US22017022600,3058,42.0,2795,187,0,21,0,33,1395,1244,1115,129,263,200,258900,1115,7,3058,123,61067,1244,263,98333,3058,2123,862,10,1765,1689,263,0,0,0,40,23,200,22,017,022600
"Census Tract 227, Caddo Parish, Louisiana",1400000US22017022700,2044,38.6,1950,0,94,0,0,0,1018,957,880,77,174,174,153200,880,0,2044,151,33893,957,58,54145,2044,1364,661,11,1324,1285,174,0,0,0,0,0,174,22,017,022700
"Census Tract 228, Caddo Parish, Louisiana",1400000US22017022800,4043,38.6,3777,131,0,22,0,0,1772,1699,1336,363,731,666,147800,1336,7,4021,327,32832,1699,28,66832,4043,2561,1404,48,2599,2499,731,0,0,0,0,65,666,22,017,022800
"Census Tract 229, Caddo Parish, Louisiana",1400000US22017022900,4952,32.0,4127,485,7,99,0,71,2595,2389,1132,1257,2424,2027,155000,1132,13,4939,431,30037,2389,36,47049,4952,2843,1818,56,3395,3218,2424,0,0,12,24,361,2027,22,017,022900
