NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_010E,B25077_001E,B25075_025E,B17001_001E,B17001_002E,B19301_001E,B19001_017E,B19013_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B23006_001E,B23006_023E,state,county,tract
"Census Tract 201.02, Kent County, Rhode Island",1400000US44003020102,5003,35.3,4318,177,32,168,0,229,2313,2122,1281,841,2005,1474,208100,0,4879,609,25361,18,54605,3713,755,33,3431,2983,3054,588,44,003,020102
"Census Tract 202, Kent County, Rhode Island",1400000US44003020200,5045,39.9,4344,159,0,274,0,181,2359,2124,1047,1077,2307,1663,209600,0,5045,338,26354,14,48704,3512,1052,11,3500,2986,3037,550,44,003,020200
"Census Tract 203, Kent County, Rhode Island",1400000US44003020300,6102,33.4,5608,142,0,266,0,16,3100,2810,927,1883,3824,2988,192700,0,6092,1470,18883,23,29962,4653,888,35,3811,3351,3310,271,44,003,020300
"Census Tract 204, Kent County, Rhode Island",1400000US44003020400,2325,37.1,2289,24,0,0,0,12,1347,1046,672,374,685,549,241500,0,2325,289,27445,19,45870,2104,154,7,1643,1528,1487,294,44,003,020400
"Census Tract 205, Kent County, Rhode Island",1400000US44003020500,4352,41.3,4097,72,0,155,0,28,2039,1840,1170,670,1274,724,249400,0,4341,572,31206,87,61317,3260,781,40,2756,2534,2474,616,44,003,020500
"Census Tract 206.01, Kent County, Rhode Island",1400000US44003020601,6602,37.3,6206,19,28,32,0,36,2238,2126,1797,329,913,671,263400,0,6474,670,28043,26,77641,5663,798,38,3982,3847,3447,742,44,003,020601
"Census Tract 206.02, Kent County, Rhode Island",1400000US44003020602,3608,39.7,3559,9,0,0,12,0,1620,1548,1178,370,1037,786,191400,10,3597,483,28578,11,52733,3040,497,11,2163,2105,1921,401,44,003,020602
"Census Tract 206.03, Kent County, Rhode Island",1400000US44003020603,6419,45.6,6329,2,0,19,0,0,2876,2780,2250,530,1044,597,222700,0,6417,391,29708,55,62601,4770,1468,29,3973,3815,3613,967,44,003,020603
"Census Tract 206.04, Kent County, Rhode Island",1400000US44003020604,4821,42.3,4738,1,26,52,0,0,2279,2024,1176,848,1595,1013,223500,0,4799,578,23620,0,47742,3887,754,2,2970,2834,2667,440,44,003,020604
"Census Tract 207.01, Kent County, Rhode Island",1400000US44003020701,1922,45.0,1844,1,0,51,0,26,722,711,640,71,205,162,272000,11,1843,138,33497,27,77440,1500,383,0,1315,1261,1204,286,44,003,020701
"Census Tract 207.02, Kent County, Rhode Island",1400000US44003020702,4606,44.2,4554,5,0,20,0,0,1874,1811,1575,236,586,400,297300,0,4541,258,33896,102,71295,3667,866,22,2909,2837,2605,783,44,003,020702
"Census Tract 207.03, Kent County, Rhode Island",1400000US44003020703,7040,44.1,6922,29,0,44,0,45,2659,2474,2060,414,618,370,326500,101,6859,232,32947,97,85638,5616,1091,14,4417,4027,3655,1555,44,003,020703
"Census Tract 208, Kent County, Rhode Island",1400000US44003020800,6028,40.8,5797,53,0,50,0,28,2423,2238,1855,383,831,731,365900,11,6018,325,37415,231,84096,4661,1153,33,3975,3766,3458,1098,44,003,020800
"Census Tract 209.01, Kent County, Rhode Island",1400000US44003020901,3849,40.8,3525,239,22,0,0,0,1902,1745,863,882,1664,899,364100,0,3835,378,37327,124,59650,2557,1094,0,2546,2438,2207,1179,44,003,020901
"Census Tract 209.03, Kent County, Rhode Island",1400000US44003020903,5815,42.3,5485,17,0,260,0,18,2001,1902,1838,64,162,162,592800,135,5815,514,59964,516,118417,2567,2659,62,3509,3161,3097,2147,44,003,020903
"Census Tract 209.04, Kent County, Rhode Island",1400000US44003020904,3490,43.0,3434,27,0,6,0,0,1354,1269,1118,151,280,248,454700,6,3443,79,58907,345,124063,1881,1501,16,1888,1815,1752,1368,44,003,020904
"Census Tract 210.01, Kent County, Rhode Island",1400000US44003021001,2639,40.7,2450,24,0,0,0,39,1031,1031,814,217,622,237,195500,0,2639,166,24829,0,50679,2036,453,0,1784,1632,1570,345,44,003,021001
"Census Tract 210.02, Kent County, Rhode Island",1400000US44003021002,5041,43.1,4494,14,0,328,0,81,2255,2154,1867,287,506,416,212700,24,4881,501,32048,58,58542,3643,875,101,3141,2583,2705,1021,44,003,021002
"Census Tract 211, Kent County, Rhode Island",1400000US44003021100,4915,42.5,4266,455,0,68,0,52,2185,2122,1296,826,1327,1054,217900,0,4784,272,28372,54,53231,3384,939,51,3248,2938,2630,711,44,003,021100
"Census Tract 212, Kent County, Rhode Island",1400000US44003021200,3783,40.9,3444,170,0,62,0,78,1662,1592,1112,480,786,494,216300,10,3783,230,27803,37,50333,2730,650,81,2277,1957,1966,373,44,003,021200
"Census Tract 213, Kent County, Rhode Island",1400000US44003021300,4650,49.0,4547,16,0,12,0,0,2177,2057,1824,233,458,386,267600,0,4639,320,34063,33,67929,3640,836,19,2992,2854,2696,1060,44,003,021300
"Census Tract 214.01, Kent County, Rhode Island",1400000US44003021401,4002,42.0,3784,68,0,131,0,0,1648,1603,1422,181,351,118,218000,0,4002,271,28171,21,60264,3133,528,12,2379,2126,2129,439,44,003,021401
"Census Tract 214.02, Kent County, Rhode Island",1400000US44003021402,3748,42.0,3369,105,0,213,0,22,1596,1534,1169,365,644,414,217000,0,3626,299,27579,17,58288,2847,579,9,2334,2039,2031,433,44,003,021402
"Census Tract 215.01, Kent County, Rhode Island",1400000US44003021501,3020,41.2,2991,17,12,0,0,0,1439,1202,998,204,518,325,243100,0,2991,378,26332,0,56409,2304,637,0,2013,1970,1863,501,44,003,021501
"Census Tract 215.02, Kent County, Rhode Island",1400000US44003021502,4453,38.4,4303,63,0,0,0,0,1756,1637,1338,299,780,424,228100,0,4446,581,25535,14,62520,3553,825,19,2919,2817,2541,651,44,003,021502
"Census Tract 216, Kent County, Rhode Island",1400000US44003021600,1611,51.3,1586,24,0,0,0,1,645,645,625,20,101,101,422400,140,1594,38,57224,78,106225,1032,544,7,917,904,843,506,44,003,021600
"Census Tract 217, Kent County, Rhode Island",1400000US44003021700,5011,40.9,4688,201,5,74,0,0,2133,1943,1507,436,1068,750,199300,0,4963,601,25308,45,51943,3888,887,21,3469,3278,3087,620,44,003,021700
"Census Tract 218, Kent County, Rhode Island",1400000US44003021800,3991,42.5,3676,55,0,19,0,78,1772,1708,1230,478,829,586,216400,0,3991,215,29233,34,65532,3132,588,83,2677,2470,2293,486,44,003,021800
"Census Tract 219.01, Kent County, Rhode Island",1400000US44003021901,3987,40.0,3476,39,0,189,0,113,1633,1623,1339,284,570,209,204300,0,3977,77,27763,0,58618,2837,769,52,2592,2257,2440,608,44,003,021901
"Census Tract 219.02, Kent County, Rhode Island",1400000US44003021902,2537,43.1,2294,45,45,69,0,83,1168,1105,811,294,538,407,200300,0,2536,285,27152,12,55982,1875,491,46,1542,1375,1373,353,44,003,021902
"Census Tract 219.03, Kent County, Rhode Island",1400000US44003021903,3926,48.5,3796,52,0,0,0,30,1740,1671,1447,224,344,270,238100,49,3926,236,33939,58,68140,3065,771,11,2454,2343,2259,911,44,003,021903
"Census Tract 220, Kent County, Rhode Island",1400000US44003022000,3327,46.3,3168,36,0,36,0,0,1677,1498,1004,494,888,660,228900,17,3238,265,31721,36,56750,2278,955,2,2280,2239,2074,520,44,003,022000
"Census Tract 221, Kent County, Rhode Island",1400000US44003022100,5422,48.7,5152,47,0,135,0,64,2489,2297,2036,261,535,281,227400,0,5164,290,33843,35,61101,4205,1037,41,3072,2930,2705,1002,44,003,022100
"Census Tract 222.01, Kent County, Rhode Island",1400000US44003022201,6924,42.8,6205,7,0,498,0,54,3075,2953,2089,864,1340,1085,376300,0,6924,197,46360,334,83856,4006,2366,29,4615,4211,3951,2296,44,003,022201
"Census Tract 222.02, Kent County, Rhode Island",1400000US44003022202,4104,46.9,3907,15,0,161,0,21,2275,2125,689,1436,2280,1561,274800,14,3956,381,32641,30,52522,2832,1044,0,2283,2088,2061,1017,44,003,022202
"Census Tract 223, Kent County, Rhode Island",1400000US44003022300,3974,44.0,3459,73,0,206,0,85,2197,2031,820,1211,2039,1341,203900,11,3974,472,31188,35,41781,2567,839,1,2508,2060,2299,601,44,003,022300
"Census Tract 224, Kent County, Rhode Island",1400000US44003022400,2107,46.1,2079,0,0,0,0,0,964,820,733,87,106,29,241700,24,2107,59,34199,43,75179,1667,412,2,1299,1283,1220,412,44,003,022400
"Census Tract 9800, Kent County, Rhode Island",1400000US44003980000,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,44,003,980000
"Census Tract 401.01, Newport County, Rhode Island",1400000US44005040101,5121,45.2,4967,41,39,35,0,0,2268,2105,1533,572,1397,1098,305500,16,5070,322,31886,28,60074,2111,2813,77,3154,3037,2841,1258,44,005,040101
"Census Tract 401.02, Newport County, Rhode Island",1400000US44005040102,5816,45.7,5744,0,0,48,0,0,2550,2289,1851,438,993,671,444000,154,5816,532,50281,423,94219,2647,2892,32,3756,3536,3221,2024,44,005,040102
"Census Tract 401.03, Newport County, Rhode Island",1400000US44005040103,6381,45.1,5709,177,0,86,86,31,3350,2618,1901,717,1559,1151,402000,28,6356,258,42483,275,77000,3054,2807,209,3581,3282,3127,1761,44,005,040103
"Census Tract 402, Newport County, Rhode Island",1400000US44005040200,1520,29.6,1028,331,0,75,0,16,644,545,0,545,1520,1434,-666666666,0,1520,272,25322,0,72928,302,971,30,983,816,862,307,44,005,040200
"Census Tract 403.02, Newport County, Rhode Island",1400000US44005040302,2453,48.4,2057,135,0,124,0,54,1200,1129,716,413,810,452,317600,13,2424,93,31767,28,61055,1303,829,52,1573,1404,1474,626,44,005,040302
"Census Tract 403.03, Newport County, Rhode Island",1400000US44005040303,3093,38.0,2267,347,0,182,0,97,1249,1151,441,710,1759,1260,338300,14,3091,171,33039,56,64464,1120,1464,152,1992,1560,1756,588,44,005,040303
"Census Tract 403.04, Newport County, Rhode Island",1400000US44005040304,2738,40.6,2468,56,0,91,0,2,1281,1174,536,638,1198,769,363900,0,2683,191,32847,11,70417,1391,1195,0,1712,1589,1390,570,44,005,040304
"Census Tract 404, Newport County, Rhode Island",1400000US44005040400,6420,45.0,5915,35,0,246,65,10,2864,2458,1768,690,1529,1142,419100,173,6224,375,39673,150,85562,3363,2524,81,3609,3306,3339,1786,44,005,040400
"Census Tract 405, Newport County, Rhode Island",1400000US44005040500,4883,35.3,3804,814,0,0,28,60,2332,2093,775,1318,3296,2275,308500,0,4883,877,25006,22,42512,2892,1496,203,3088,2705,2637,785,44,005,040500
"Census Tract 406, Newport County, Rhode Island",1400000US44005040600,4391,39.2,3806,347,0,108,0,0,2466,2121,907,1214,2425,1150,388900,29,4390,453,35790,83,54653,1940,1719,19,3168,2576,2664,1086,44,005,040600
"Census Tract 407, Newport County, Rhode Island",1400000US44005040700,3108,44.7,3076,28,0,0,0,0,1980,1630,916,714,1357,1085,426300,40,3108,213,41788,95,61806,1060,1760,133,2166,2062,1806,1040,44,005,040700
"Census Tract 408, Newport County, Rhode Island",1400000US44005040800,2458,48.4,2237,66,14,2,0,78,1778,1256,628,628,1039,730,574100,98,2225,201,39687,61,57083,949,1283,76,1463,1363,1286,723,44,005,040800
"Census Tract 409, Newport County, Rhode Island",1400000US44005040900,4926,32.5,4411,229,10,38,0,152,2479,1751,951,800,1498,1250,450400,164,3758,172,40081,97,79178,1785,2825,119,3525,3252,2317,1333,44,005,040900
"Census Tract 410, Newport County, Rhode Island",1400000US44005041000,1917,37.3,1817,62,0,29,0,0,1408,1014,375,639,1031,796,450000,20,1857,215,36025,34,54444,745,983,20,1481,1393,1260,677,44,005,041000
"Census Tract 411, Newport County, Rhode Island",1400000US44005041100,1487,50.4,1431,35,0,7,0,6,1137,853,450,403,714,617,517700,46,1428,149,58364,107,84356,400,830,162,956,839,938,548,44,005,041100
"Census Tract 412, Newport County, Rhode Island",1400000US44005041200,1427,24.9,932,242,1,57,0,50,194,155,0,155,458,426,-666666666,0,458,68,25580,0,46328,314,962,74,1270,1138,685,407,44,005,041200
"Census Tract 413, Newport County, Rhode Island",1400000US44005041300,5418,48.6,4986,222,29,14,0,0,2932,2330,1845,485,798,668,509700,269,5418,539,50071,332,81667,2429,2624,33,3382,3213,3076,2046,44,005,041300
"Census Tract 414, Newport County, Rhode Island",1400000US44005041400,3502,49.8,3449,0,14,0,0,0,2180,1412,1183,229,470,205,543500,186,3502,125,46929,176,96200,1293,2098,20,2007,1960,1766,955,44,005,041400
"Census Tract 416.01, Newport County, Rhode Island",1400000US44005041601,3157,40.6,3040,0,42,22,0,0,1427,1291,877,414,1022,591,240600,12,3122,343,26174,26,42383,524,2365,38,1955,1811,1655,379,44,005,041601
"Census Tract 416.02, Newport County, Rhode Island",1400000US44005041602,4155,47.1,4086,31,0,17,0,0,2093,1759,1430,329,524,310,287900,0,4122,200,34102,61,67108,947,2938,75,2565,2378,2395,804,44,005,041602
"Census Tract 417.01, Newport County, Rhode Island",1400000US44005041701,3317,45.4,3111,34,25,16,0,24,1607,1463,1108,355,658,587,303900,50,3317,216,31680,38,54507,958,2185,16,1824,1694,1524,765,44,005,041701
"Census Tract 417.02, Newport County, Rhode Island",1400000US44005041702,5077,44.9,5034,0,0,0,0,38,2265,2003,1715,288,644,162,369100,101,5077,162,36730,118,77642,1226,3559,60,3248,3010,2888,1164,44,005,041702
"Census Tract 9900, Newport County, Rhode Island",1400000US44005990000,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,44,005,990000
"Census Tract 1.01, Providence County, Rhode Island",1400000US44007000101,4768,22.3,2085,757,0,170,50,1499,1364,1155,670,485,1375,711,197600,21,3679,563,15585,20,45635,1153,1913,60,3445,1819,1886,357,44,007,000101
"Census Tract 1.02, Providence County, Rhode Island",1400000US44007000102,4726,34.6,1579,822,44,354,0,1848,2010,1791,1008,783,1874,1168,198600,0,4723,1064,21794,20,39712,1664,1003,148,3101,1236,2606,688,44,007,000102
"Census Tract 2, Providence County, Rhode Island",1400000US44007000200,5881,29.1,1480,1087,10,475,0,2745,2433,1893,581,1312,3964,2980,230600,0,5850,2305,13769,6,27529,1836,847,355,3354,737,2771,542,44,007,000200
"Census Tract 3, Providence County, Rhode Island",1400000US44007000300,7609,30.2,2665,987,285,385,48,2976,2636,2215,445,1770,5796,3512,214300,0,7492,1371,13222,0,34105,2843,1002,463,5033,1391,4042,518,44,007,000300
"Census Tract 4, Providence County, Rhode Island",1400000US44007000400,3999,24.9,958,1171,53,127,0,1573,1341,1123,341,782,2869,2254,190400,0,3999,1926,11688,0,23750,1544,587,310,2446,652,1860,203,44,007,000400
"Census Tract 5, Providence County, Rhode Island",1400000US44007000500,3096,21.3,259,1421,23,243,0,1072,1164,921,300,621,1965,1710,157800,0,3076,1759,11202,7,21593,954,427,114,1673,510,1128,96,44,007,000500
"Census Tract 6, Providence County, Rhode Island",1400000US44007000600,2080,25.3,531,690,49,196,4,526,554,489,210,279,1004,828,177600,0,1833,630,14859,52,27050,940,314,103,1034,373,779,114,44,007,000600
"Census Tract 7, Providence County, Rhode Island",1400000US44007000700,2472,31.4,442,647,31,65,0,1192,1168,1017,113,904,1924,1377,187500,0,2399,1586,8828,0,13495,1073,529,182,1384,664,1107,100,44,007,000700
"Census Tract 8, Providence County, Rhode Island",1400000US44007000800,3710,23.2,2351,341,52,590,0,166,1956,1611,30,1581,2116,1279,316700,0,2173,877,26342,108,15960,740,1819,189,3194,2073,1339,654,44,007,000800
"Census Tract 9, Providence County, Rhode Island",1400000US44007000900,2192,25.1,1392,182,0,266,0,291,1162,907,89,818,1593,1367,275000,0,1769,730,19179,17,25906,482,969,49,1740,1126,865,305,44,007,000900
"Census Tract 10, Providence County, Rhode Island",1400000US44007001000,2533,29.8,727,423,0,87,0,1125,1260,1127,92,1035,2388,1455,216700,0,2533,792,17988,0,27871,647,694,572,2049,816,1373,253,44,007,001000
"Census Tract 11, Providence County, Rhode Island",1400000US44007001100,2445,27.8,1739,52,0,76,0,451,1344,1057,258,799,1789,1361,304300,0,2445,564,29636,26,39513,885,1085,65,1941,1392,1272,640,44,007,001100
"Census Tract 12, Providence County, Rhode Island",1400000US44007001200,2618,30.7,944,473,0,8,0,1162,1181,1007,148,859,2142,1178,245900,0,2533,1280,15391,13,20089,812,676,443,1650,603,1344,320,44,007,001200
"Census Tract 13, Providence County, Rhode Island",1400000US44007001300,4784,29.3,1876,222,90,799,0,1562,1814,1529,459,1070,3205,2289,286400,0,4697,1523,16974,0,38669,1706,1029,274,3235,1296,2528,612,44,007,001300
"Census Tract 14, Providence County, Rhode Island",1400000US44007001400,6977,26.0,1416,993,93,1118,0,2933,2448,2030,367,1663,5650,4215,159300,0,6892,2394,12525,28,26684,2678,909,519,4403,963,3378,169,44,007,001400
"Census Tract 15, Providence County, Rhode Island",1400000US44007001500,3156,29.5,1221,674,143,386,0,630,1137,975,537,438,1129,656,171500,0,3156,152,21663,7,55371,1552,629,46,2091,1087,1662,216,44,007,001500
"Census Tract 16, Providence County, Rhode Island",1400000US44007001600,7878,27.8,2508,777,0,496,0,3799,2947,2399,712,1687,5458,4039,188900,0,7835,2593,13891,0,31992,2668,895,359,4795,1277,3950,376,44,007,001600
"Census Tract 17, Providence County, Rhode Island",1400000US44007001700,3780,30.8,1563,484,0,62,11,1348,1557,1238,538,700,2125,1657,206700,0,3750,1077,15170,7,38608,1598,382,172,2401,896,2051,280,44,007,001700
"Census Tract 18, Providence County, Rhode Island",1400000US44007001800,6367,30.2,2439,563,53,579,0,2244,2438,2110,946,1164,3523,2158,212200,0,6342,1760,15683,60,29365,2876,597,515,3458,1252,2989,402,44,007,001800
"Census Tract 19, Providence County, Rhode Island",1400000US44007001900,4923,27.4,1115,1049,76,198,0,2101,2294,1695,419,1276,3517,2481,229200,0,4921,1697,13727,0,31783,1828,708,399,3172,1001,2331,327,44,007,001900
"Census Tract 20, Providence County, Rhode Island",1400000US44007002000,6715,24.0,3385,1026,204,213,4,1510,2173,2052,717,1335,3382,2290,209400,0,5762,1747,15371,10,27039,3612,1428,483,4263,2452,2762,486,44,007,002000
"Census Tract 21.01, Providence County, Rhode Island",1400000US44007002101,2648,34.0,1353,641,15,0,0,638,1079,980,664,316,850,679,206800,0,2648,275,25285,24,49257,838,523,165,1885,769,1613,430,44,007,002101
"Census Tract 21.02, Providence County, Rhode Island",1400000US44007002102,5325,30.5,2592,1166,0,0,0,1405,2282,1730,800,930,2401,2119,206500,0,5325,751,22925,97,45955,2384,902,199,3568,1441,2836,464,44,007,002102
"Census Tract 22, Providence County, Rhode Island",1400000US44007002200,4832,26.4,1904,982,156,170,0,1300,1927,1594,415,1179,3399,2690,205800,0,4785,1651,13735,38,31056,2167,950,201,2759,970,2259,336,44,007,002200
"Census Tract 23, Providence County, Rhode Island",1400000US44007002300,5545,29.1,4254,527,0,119,0,498,2345,1935,1071,864,2745,2423,239100,0,5354,1544,22546,30,55128,2385,2207,91,3892,3263,2150,866,44,007,002300
"Census Tract 24, Providence County, Rhode Island",1400000US44007002400,7528,23.6,6021,893,26,129,7,334,2270,2117,1571,546,1226,806,216500,0,5105,226,22877,10,70058,3591,3212,66,5784,4956,2941,1235,44,007,002400
"Census Tract 25, Providence County, Rhode Island",1400000US44007002500,2942,30.2,1465,221,19,309,0,850,1621,1307,247,1060,2352,1818,228200,0,2940,974,31074,64,44922,924,924,159,2164,1030,1857,678,44,007,002500
"Census Tract 26, Providence County, Rhode Island",1400000US44007002600,3267,30.1,1137,722,10,396,0,854,1544,1216,344,872,2072,1238,205600,8,3258,990,13682,0,27500,1158,669,206,2265,893,1623,194,44,007,002600
"Census Tract 27, Providence County, Rhode Island",1400000US44007002700,5686,21.7,2699,1137,18,85,58,1492,1900,1569,414,1155,3418,2677,196400,0,4642,2346,10687,9,23355,2059,1946,354,3957,2534,2092,189,44,007,002700
"Census Tract 28, Providence County, Rhode Island",1400000US44007002800,6022,35.7,3215,1590,0,36,0,930,2811,2557,931,1626,3912,2279,188700,0,5981,1261,21325,36,35159,3475,1172,121,3629,2255,3129,599,44,007,002800
"Census Tract 29, Providence County, Rhode Island",1400000US44007002900,6856,34.4,3415,1887,0,196,0,1068,3304,2957,1303,1654,3614,2866,205700,0,6812,1621,21114,43,37892,3132,1335,314,4458,2259,3835,713,44,007,002900
"Census Tract 31, Providence County, Rhode Island",1400000US44007003100,4197,32.9,2051,1026,38,742,0,233,2384,2016,392,1624,3233,2187,347100,16,3997,1556,27618,73,25455,1537,1199,178,2795,1557,1915,1053,44,007,003100
"Census Tract 32, Providence County, Rhode Island",1400000US44007003200,3345,33.6,2439,447,0,79,0,115,1645,1491,765,726,1496,1268,332300,0,3345,225,40372,66,74076,1362,1740,36,2226,1910,1899,1476,44,007,003200
"Census Tract 33, Providence County, Rhode Island",1400000US44007003300,3642,37.3,3064,168,0,229,0,39,2192,1791,1073,718,1292,1010,334200,0,3613,212,41832,91,75369,1125,2057,51,2720,2376,2563,1911,44,007,003300
"Census Tract 34, Providence County, Rhode Island",1400000US44007003400,5179,43.2,4750,2,0,299,0,0,2198,2096,1584,512,1405,1287,547000,113,5122,299,74241,659,129386,1666,2943,23,3190,2605,3006,2824,44,007,003400
"Census Tract 35, Providence County, Rhode Island",1400000US44007003500,5043,31.9,4253,246,0,377,0,12,2642,2501,922,1579,2476,2058,371800,0,4957,617,44149,297,58053,1211,2716,115,3832,3015,3112,2323,44,007,003500
"Census Tract 36.01, Providence County, Rhode Island",1400000US44007003601,2773,22.1,2076,72,72,285,66,48,1183,972,285,687,1238,1215,685700,66,1822,580,40472,122,41649,588,1747,12,2452,1893,887,756,44,007,003601
"Census Tract 36.02, Providence County, Rhode Island",1400000US44007003602,6761,20.0,5105,508,7,704,8,273,881,719,367,352,913,884,781900,105,1834,696,16394,128,56250,819,5158,133,6216,4763,856,619,44,007,003602
"Census Tract 37, Providence County, Rhode Island",1400000US44007003700,3830,30.4,3064,142,0,368,0,128,2052,1908,529,1379,2756,2384,335700,0,3782,997,34175,74,40625,1450,1631,10,3194,2584,2239,1543,44,007,003700
"Census Tract 101.01, Providence County, Rhode Island",1400000US44007010101,3837,39.1,3672,99,0,0,0,22,1739,1650,1079,571,1124,715,256000,0,3837,300,30517,62,51931,2661,754,0,2602,2229,2319,856,44,007,010101
"Census Tract 101.02, Providence County, Rhode Island",1400000US44007010102,3528,48.1,3328,49,28,0,0,23,1671,1603,1091,512,810,459,278200,0,3528,130,42824,151,70063,2246,937,98,1905,1703,1800,842,44,007,010102
"Census Tract 102, Providence County, Rhode Island",1400000US44007010200,6894,39.2,5266,523,40,175,0,384,2966,2804,1294,1510,3034,2225,220900,0,6763,745,22808,34,42273,4333,842,169,4173,2658,3760,603,44,007,010200
"Census Tract 103, Providence County, Rhode Island",1400000US44007010300,4409,43.4,3400,575,0,166,0,143,1987,1894,1190,704,1333,487,236600,12,4401,442,24316,27,45000,2369,672,71,2726,1509,2468,483,44,007,010300
"Census Tract 104, Providence County, Rhode Island",1400000US44007010400,6986,41.1,5747,514,10,56,0,120,3099,2931,1270,1661,3506,1955,238400,0,6833,830,22144,18,39043,4201,872,200,4353,2599,3810,656,44,007,010400
"Census Tract 105.01, Providence County, Rhode Island",1400000US44007010501,4443,39.0,3496,341,0,55,0,119,1904,1786,1059,727,1716,1182,260000,14,4391,615,25298,24,45227,2955,679,12,2408,1901,2150,411,44,007,010501
"Census Tract 105.02, Providence County, Rhode Island",1400000US44007010502,4792,44.9,3882,378,8,234,0,60,2296,2213,1032,1181,1968,1609,230300,18,4495,227,33014,90,56490,2945,1353,33,2898,2629,2595,988,44,007,010502
"Census Tract 106, Providence County, Rhode Island",1400000US44007010600,5856,45.9,5464,38,14,82,0,85,3162,2820,1646,1174,2027,1067,229400,0,5846,806,35152,141,45000,4044,1351,116,3802,3470,3352,990,44,007,010600
"Census Tract 107.01, Providence County, Rhode Island",1400000US44007010701,2372,44.2,2320,0,30,0,0,8,1046,1017,825,192,231,130,255700,0,2348,163,29898,30,56445,1533,642,20,1420,1222,1293,327,44,007,010701
"Census Tract 107.02, Providence County, Rhode Island",1400000US44007010702,4148,45.0,3820,109,0,32,0,10,1862,1842,1516,326,495,166,231000,0,4148,408,30655,28,53750,3158,832,0,2610,2453,2399,843,44,007,010702
