NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_015E,B25026_014E,B25026_013E,B25026_012E,B25026_011E,B25026_010E,B25077_001E,B25075_025E,B17001_001E,B17001_002E,B19301_001E,B19001_017E,B19013_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B23006_001E,B23006_023E,state,county,tract
"Census Tract 9501, Appanoose County, Iowa",1400000US19007950100,2807,43.7,2735,30,0,11,0,0,1385,1182,942,240,523,4,34,12,30,142,301,71900,16,2801,481,20816,21,39400,2199,570,13,1612,1592,1419,278,19,007,950100
"Census Tract 9502, Appanoose County, Iowa",1400000US19007950200,1931,43.3,1925,6,0,0,0,0,1206,822,654,168,357,6,0,60,13,96,182,90800,0,1915,225,20319,9,36100,1621,308,0,1207,1193,968,147,19,007,950200
"Census Tract 9503, Appanoose County, Iowa",1400000US19007950300,3012,41.0,2822,49,0,15,0,26,1523,1356,641,715,1303,10,7,131,35,144,976,68900,0,2904,675,19377,27,27796,2018,932,8,1686,1630,1482,281,19,007,950300
"Census Tract 9504, Appanoose County, Iowa",1400000US19007950400,2838,44.6,2799,1,0,10,0,0,1422,1155,885,270,710,7,0,0,7,272,424,72100,0,2769,375,19835,8,33622,1991,812,0,1525,1509,1324,267,19,007,950400
"Census Tract 9505, Appanoose County, Iowa",1400000US19007950500,2338,46.5,2284,0,0,0,0,2,1117,960,805,155,441,0,20,13,16,53,339,71100,5,2338,257,19248,3,37319,1784,542,1,1368,1318,1272,131,19,007,950500
"Census Tract 701, Audubon County, Iowa",1400000US19009070100,1984,44.3,1949,0,0,1,0,11,902,811,633,178,477,3,31,36,43,102,262,94600,0,1933,197,25471,14,49250,1685,270,10,1142,1121,1034,208,19,009,070100
"Census Tract 702, Audubon County, Iowa",1400000US19009070200,2424,45.7,2418,6,0,0,0,0,1180,1084,837,247,517,0,0,5,17,99,396,62500,0,2305,256,26708,40,39643,1933,462,23,1278,1273,1151,260,19,009,070200
"Census Tract 703, Audubon County, Iowa",1400000US19009070300,1733,49.7,1693,0,0,0,0,0,889,775,653,122,273,0,0,1,69,100,103,70200,7,1678,153,24232,17,39575,1395,323,2,914,904,794,92,19,009,070300
"Census Tract 9601, Benton County, Iowa",1400000US19011960100,3082,36.7,3000,17,6,36,0,0,1247,1187,981,206,431,58,14,0,25,44,290,155300,0,3082,120,29792,26,67382,2572,451,3,1985,1937,1784,520,19,011,960100
"Census Tract 9602, Benton County, Iowa",1400000US19011960200,3105,40.0,3088,0,0,3,0,0,1350,1239,995,244,588,21,0,45,81,173,268,123300,9,3093,234,25901,18,58818,2706,344,37,1932,1896,1698,274,19,011,960200
"Census Tract 9603, Benton County, Iowa",1400000US19011960300,5446,39.6,5177,15,0,0,0,26,2327,2137,1598,539,1134,0,0,39,151,271,673,98500,0,5297,697,21144,0,48030,4426,980,18,3016,2954,2651,447,19,011,960300
"Census Tract 9604, Benton County, Iowa",1400000US19011960400,3267,43.5,3231,0,0,0,0,0,1457,1267,1127,140,255,0,0,0,12,37,206,159700,0,3222,170,27687,12,63750,2564,654,38,2075,2040,1901,306,19,011,960400
"Census Tract 9605, Benton County, Iowa",1400000US19011960500,5925,36.5,5889,5,0,0,0,7,2178,2065,1809,256,438,0,36,95,29,56,222,171100,6,5921,111,29103,90,73266,5177,732,2,3403,3386,2957,806,19,011,960500
"Census Tract 9606, Benton County, Iowa",1400000US19011960600,2548,40.3,2482,0,2,0,0,47,1141,999,880,119,288,0,0,31,31,33,193,122100,10,2510,113,30819,14,63934,2080,382,2,1538,1472,1417,251,19,011,960600
"Census Tract 9607, Benton County, Iowa",1400000US19011960700,2716,48.5,2535,12,0,0,0,66,1391,1361,940,421,770,0,0,0,54,55,661,84200,0,2651,303,22377,0,36033,2264,365,5,1502,1454,1349,130,19,011,960700
"Census Tract 1, Black Hawk County, Iowa",1400000US19013000100,2049,30.6,1085,871,15,0,0,28,977,730,117,613,1276,0,0,15,63,117,1081,64800,0,1613,870,9956,0,14578,1291,634,10,1383,1243,1059,62,19,013,000100
"Census Tract 2, Black Hawk County, Iowa",1400000US19013000200,2730,29.3,1943,502,0,58,0,120,1286,1007,496,511,1285,17,17,17,138,319,777,80500,0,2730,792,13769,0,31806,1920,336,0,1668,1233,1314,138,19,013,000200
"Census Tract 3, Black Hawk County, Iowa",1400000US19013000300,3352,30.6,2454,630,12,37,0,33,1559,1278,290,988,2382,0,0,0,132,404,1846,71300,0,3346,1266,11238,0,24093,2466,771,23,1954,1704,1688,143,19,013,000300
"Census Tract 4, Black Hawk County, Iowa",1400000US19013000400,1552,28.5,1436,75,2,5,0,23,775,709,431,278,609,0,0,0,19,67,523,83600,0,1552,237,25180,25,41042,1362,159,0,1127,1098,834,131,19,013,000400
"Census Tract 5, Black Hawk County, Iowa",1400000US19013000500,1822,32.4,1203,266,0,0,0,285,667,653,464,189,542,0,0,7,9,0,526,68700,0,1807,232,17006,0,38722,1238,372,44,1292,1086,984,37,19,013,000500
"Census Tract 7, Black Hawk County, Iowa",1400000US19013000700,1197,31.3,614,394,2,42,0,113,630,472,268,204,427,0,0,0,32,20,375,53500,0,1169,394,13606,0,27500,608,417,0,752,544,638,16,19,013,000700
"Census Tract 8, Black Hawk County, Iowa",1400000US19013000800,4449,31.4,3411,354,11,60,0,491,1696,1575,1165,410,1720,0,23,19,244,138,1296,56700,12,4438,1212,14625,0,34578,3217,879,11,2744,2324,2239,127,19,013,000800
"Census Tract 9, Black Hawk County, Iowa",1400000US19013000900,1760,29.6,1163,378,7,0,98,87,865,831,220,611,1300,0,11,43,6,90,1150,112700,0,1760,630,14316,0,21504,1169,367,15,1064,864,890,150,19,013,000900
"Census Tract 10, Black Hawk County, Iowa",1400000US19013001000,3816,36.2,3526,116,0,78,0,96,1681,1639,1531,108,230,0,0,0,16,16,198,98100,0,3816,164,22034,19,42410,2618,611,17,2380,1827,1964,468,19,013,001000
"Census Tract 11, Black Hawk County, Iowa",1400000US19013001100,2878,31.6,2542,182,25,0,0,97,1265,1217,923,294,788,0,0,43,9,85,651,88500,0,2871,468,21224,18,42695,2257,337,0,1735,1512,1401,254,19,013,001100
"Census Tract 12, Black Hawk County, Iowa",1400000US19013001200,2214,44.7,2122,9,0,10,0,0,1122,1079,884,195,364,0,0,32,23,44,265,112700,0,2213,112,28719,10,50602,1839,212,51,1408,1299,1208,331,19,013,001200
"Census Tract 13.01, Black Hawk County, Iowa",1400000US19013001301,4159,41.5,3495,282,14,210,0,57,1959,1832,904,928,1558,9,0,31,180,84,1254,134200,0,3959,868,21874,9,32639,2938,678,18,2367,1864,1834,467,19,013,001301
"Census Tract 13.02, Black Hawk County, Iowa",1400000US19013001302,3833,38.8,3438,271,0,32,0,0,1745,1632,887,745,1573,0,12,14,45,178,1324,172400,0,3713,612,30116,66,50231,2694,856,8,2243,2003,1898,598,19,013,001302
"Census Tract 14, Black Hawk County, Iowa",1400000US19013001400,4406,39.1,4021,210,0,57,0,11,2023,1937,1645,292,586,0,0,0,0,24,562,130800,0,4363,212,32539,57,60596,3388,931,9,2832,2669,2415,1306,19,013,001400
"Census Tract 15.01, Black Hawk County, Iowa",1400000US19013001501,3131,44.8,2737,165,0,102,0,66,1554,1515,881,634,1147,0,0,0,115,70,962,138700,14,3053,452,31744,70,46904,2341,563,26,1971,1794,1597,421,19,013,001501
"Census Tract 15.02, Black Hawk County, Iowa",1400000US19013001502,4174,36.2,3831,194,0,43,7,14,1839,1777,1468,309,772,0,0,0,82,38,652,114800,0,4174,503,24245,49,44831,3310,660,17,2664,2463,2230,447,19,013,001502
"Census Tract 15.03, Black Hawk County, Iowa",1400000US19013001503,3648,46.5,3424,176,4,28,0,0,1732,1626,1350,276,575,0,16,0,63,4,492,129700,11,3648,377,30556,51,51173,2927,621,13,2209,2139,1979,646,19,013,001503
"Census Tract 16, Black Hawk County, Iowa",1400000US19013001600,2838,39.6,2184,535,0,92,0,16,1269,1176,982,194,505,0,0,11,11,51,432,86100,0,2838,363,18135,0,43370,2138,608,10,1640,1557,1353,189,19,013,001600
"Census Tract 17.01, Black Hawk County, Iowa",1400000US19013001701,1826,40.3,650,922,0,14,0,34,922,817,480,337,803,0,0,22,58,206,517,53200,0,1826,699,14550,10,23125,1093,687,24,1043,1008,902,50,19,013,001701
"Census Tract 17.02, Black Hawk County, Iowa",1400000US19013001702,2233,44.1,1209,980,0,12,0,0,1124,1063,611,452,889,9,0,38,43,178,621,84100,0,2216,392,18429,5,33133,1405,807,9,1385,1373,1178,80,19,013,001702
"Census Tract 18, Black Hawk County, Iowa",1400000US19013001800,1470,34.2,109,1339,9,0,0,0,634,485,353,132,280,0,0,0,0,132,148,68900,0,1468,308,16236,0,31723,913,542,3,771,732,658,67,19,013,001800
"Census Tract 19, Black Hawk County, Iowa",1400000US19013001900,2505,31.6,1313,933,4,11,0,146,958,921,504,417,1055,0,7,0,71,196,781,85800,0,2488,697,16107,0,34539,1746,635,0,1423,1327,1146,122,19,013,001900
"Census Tract 20, Black Hawk County, Iowa",1400000US19013002000,5334,39.1,4755,357,55,24,13,32,2253,2166,1644,522,1201,58,0,52,46,52,993,110900,0,5317,747,22533,0,43500,4298,927,0,3447,3344,2916,470,19,013,002000
"Census Tract 22, Black Hawk County, Iowa",1400000US19013002200,4184,31.5,3899,179,0,40,0,13,1945,1797,1133,664,1410,0,10,8,38,190,1164,129500,0,4042,693,23324,17,45653,3002,1103,16,2882,2751,2009,988,19,013,002200
"Census Tract 23.01, Black Hawk County, Iowa",1400000US19013002301,2188,29.1,2161,18,1,0,0,0,887,887,557,330,828,0,12,0,107,222,487,137300,0,2179,395,23831,3,55583,1774,344,11,1592,1492,1171,467,19,013,002301
"Census Tract 23.03, Black Hawk County, Iowa",1400000US19013002303,5781,20.0,5516,91,60,99,0,15,575,543,98,445,1369,0,0,0,0,23,1346,133000,0,1569,1034,5049,0,19874,4884,814,11,5664,5412,326,79,19,013,002303
"Census Tract 23.04, Black Hawk County, Iowa",1400000US19013002304,2693,22.9,2564,8,0,44,0,34,1117,1058,495,563,1411,0,0,0,11,145,1255,168800,0,2622,895,20782,15,39861,2016,613,9,2122,2051,810,449,19,013,002304
"Census Tract 24, Black Hawk County, Iowa",1400000US19013002400,3995,41.9,3876,38,0,24,29,0,1875,1825,1415,410,716,0,0,13,19,11,673,149800,0,3995,278,32007,48,58780,3012,872,20,2501,2350,2065,1013,19,013,002400
"Census Tract 25, Black Hawk County, Iowa",1400000US19013002500,5193,38.4,4499,194,0,373,12,0,2478,2359,1546,813,1432,0,0,39,6,147,1240,158300,0,5180,601,30121,38,51354,3774,1009,19,3134,2795,2691,1444,19,013,002500
"Census Tract 26.01, Black Hawk County, Iowa",1400000US19013002601,4118,30.9,3766,213,0,76,0,32,1815,1671,1130,541,1093,0,0,0,22,58,1013,165400,0,3724,694,23605,15,43706,2975,818,22,2414,2109,1769,864,19,013,002601
"Census Tract 26.03, Black Hawk County, Iowa",1400000US19013002603,9726,29.6,9034,278,0,163,0,76,3783,3553,2358,1195,3315,52,0,72,96,458,2637,228400,12,9609,2339,33603,289,65114,6782,2654,72,6936,6569,4461,2413,19,013,002603
"Census Tract 26.04, Black Hawk County, Iowa",1400000US19013002604,4439,45.4,4072,322,25,4,0,0,1803,1737,1601,136,348,0,0,8,0,13,327,137700,0,4274,371,25892,29,53932,3809,614,12,2742,2718,2492,507,19,013,002604
"Census Tract 27, Black Hawk County, Iowa",1400000US19013002700,3749,44.2,3739,0,0,0,0,0,1649,1559,1364,195,446,31,6,6,34,24,345,144100,0,3741,216,27091,7,55697,3231,454,6,2330,2309,2120,161,19,013,002700
"Census Tract 28, Black Hawk County, Iowa",1400000US19013002800,2937,41.7,2827,67,0,0,0,14,1154,1070,902,168,489,2,0,37,88,108,254,163500,11,2937,107,25895,23,61000,2528,400,0,1706,1660,1573,349,19,013,002800
"Census Tract 29.01, Black Hawk County, Iowa",1400000US19013002901,1391,46.4,1383,0,0,0,0,0,556,556,495,61,149,9,0,12,0,19,109,129400,0,1391,56,28252,9,61019,1245,130,0,901,880,704,139,19,013,002901
"Census Tract 29.02, Black Hawk County, Iowa",1400000US19013002902,3934,36.9,3725,0,16,24,0,37,1730,1658,1321,337,517,0,0,0,21,35,461,106000,0,3893,197,26230,24,50588,3428,439,6,2320,2256,2066,445,19,013,002902
"Census Tract 30.01, Black Hawk County, Iowa",1400000US19013003001,4570,41.1,4297,143,4,0,0,7,2243,2113,1450,663,1213,0,0,0,87,120,1006,148800,0,4466,626,29135,43,43875,3445,878,24,3020,2809,2397,669,19,013,003001
"Census Tract 30.02, Black Hawk County, Iowa",1400000US19013003002,3786,45.0,3732,0,0,19,0,26,1573,1479,1292,187,465,8,0,8,16,99,334,175200,9,3776,79,33642,64,69705,3028,678,5,2279,2238,2111,746,19,013,003002
"Census Tract 201, Boone County, Iowa",1400000US19015020100,2779,44.8,2725,48,0,0,0,0,1357,1167,937,230,400,0,0,57,36,102,205,150800,6,2779,182,33262,27,71488,2349,408,4,1772,1736,1636,498,19,015,020100
"Census Tract 202, Boone County, Iowa",1400000US19015020200,4015,34.3,3997,0,0,0,0,0,1841,1601,1178,423,1014,0,16,16,73,193,716,90000,0,4002,477,22879,22,46545,3341,656,10,2421,2409,2087,529,19,015,020200
"Census Tract 203, Boone County, Iowa",1400000US19015020300,6052,38.3,5787,144,29,24,0,0,2881,2629,1839,790,1408,0,0,25,113,47,1223,121400,0,6015,694,24555,25,45785,4781,1252,0,3579,3550,2973,627,19,015,020300
"Census Tract 204, Boone County, Iowa",1400000US19015020400,2634,39.8,2558,7,15,50,0,0,1051,968,760,208,496,0,0,0,70,38,388,101400,0,2448,415,18477,8,39388,2121,484,10,1502,1417,1311,217,19,015,020400
"Census Tract 205, Boone County, Iowa",1400000US19015020500,4444,42.2,4434,0,0,0,0,0,1955,1790,1398,392,798,50,0,33,55,206,454,123200,0,4192,339,31007,74,57857,3633,769,18,2672,2542,2407,492,19,015,020500
"Census Tract 206, Boone County, Iowa",1400000US19015020600,2201,44.0,2084,58,0,2,0,0,838,758,632,126,240,22,26,0,12,15,165,151500,28,2053,233,30574,68,61058,1677,491,11,1390,1369,1259,345,19,015,020600
"Census Tract 207, Boone County, Iowa",1400000US19015020700,4255,43.0,4209,4,4,0,0,11,1796,1652,1357,295,636,25,0,33,94,172,312,114900,7,4187,238,28658,70,58000,3582,649,12,2531,2486,2197,453,19,015,020700
"Census Tract 40, Bremer County, Iowa",1400000US19017004000,2699,20.7,2532,68,0,99,0,0,633,633,370,263,672,0,0,12,39,49,572,117100,0,1498,393,11863,0,34243,1729,775,16,2059,1697,629,259,19,017,004000
"Census Tract 41, Bremer County, Iowa",1400000US19017004100,3498,40.4,3321,76,0,0,0,8,1427,1321,1196,125,333,0,34,0,0,3,296,161600,0,3470,344,35547,43,76036,2892,576,0,2119,2087,1796,781,19,017,004100
"Census Tract 42, Bremer County, Iowa",1400000US19017004200,3818,36.8,3708,0,12,14,0,10,1710,1599,1243,356,621,0,0,24,11,58,528,143000,0,3697,254,28229,33,59663,3192,571,17,2081,2053,1879,716,19,017,004200
"Census Tract 43, Bremer County, Iowa",1400000US19017004300,1818,41.6,1795,0,0,11,0,0,748,723,654,69,94,11,0,0,8,4,71,132900,40,1814,59,31381,26,60670,1694,106,4,1074,1055,942,197,19,017,004300
"Census Tract 44, Bremer County, Iowa",1400000US19017004400,2892,41.9,2886,0,0,0,0,0,1168,1129,1024,105,271,8,0,0,14,19,230,141000,16,2850,226,28861,47,59844,2528,347,2,1616,1567,1424,363,19,017,004400
"Census Tract 45, Bremer County, Iowa",1400000US19017004500,2472,44.7,2420,13,8,0,0,8,1143,1033,848,185,369,21,80,0,24,110,134,123300,3,2467,111,29043,22,56953,2166,294,0,1507,1482,1401,262,19,017,004500
"Census Tract 46, Bremer County, Iowa",1400000US19017004600,4880,39.9,4811,7,0,4,0,0,2034,1975,1639,336,655,0,3,28,61,63,500,169200,0,4851,199,30022,45,59476,4179,670,11,2900,2836,2534,923,19,017,004600
"Census Tract 47, Bremer County, Iowa",1400000US19017004700,2154,43.8,2114,7,0,7,0,0,1056,1016,795,221,408,0,0,0,89,52,267,83400,0,2084,153,24891,4,46282,1809,314,26,1258,1252,1028,200,19,017,004700
"Census Tract 9501, Buchanan County, Iowa",1400000US19019950100,2627,38.7,2589,2,10,0,0,10,1185,1076,827,249,582,24,0,0,63,65,430,86600,0,2620,426,23062,11,49386,2323,290,8,1539,1525,1349,207,19,019,950100
"Census Tract 9502, Buchanan County, Iowa",1400000US19019950200,3809,37.0,3764,11,0,5,0,0,1490,1336,1134,202,540,0,18,104,118,25,275,115500,0,3804,448,20311,7,55318,3326,473,0,2030,1748,1838,268,19,019,950200
"Census Tract 9503, Buchanan County, Iowa",1400000US19019950300,3366,36.2,3244,35,7,23,0,0,1461,1342,1028,314,695,7,0,14,119,24,531,125200,0,3363,231,24538,31,56042,2962,382,0,2050,2004,1638,288,19,019,950300
"Census Tract 9504, Buchanan County, Iowa",1400000US19019950400,2255,45.3,2221,25,6,0,0,0,1245,1071,755,316,491,0,0,0,13,55,423,114600,0,2205,224,25414,32,43048,1995,250,0,1325,1302,1074,235,19,019,950400
"Census Tract 9505, Buchanan County, Iowa",1400000US19019950500,4251,39.0,4113,35,14,57,0,18,1735,1643,1253,390,802,0,0,24,16,25,737,109500,0,4035,655,28220,57,57531,3460,709,33,2327,2247,1940,616,19,019,950500
"Census Tract 9506, Buchanan County, Iowa",1400000US19019950600,4714,37.1,4607,64,10,14,0,4,1856,1707,1437,270,975,17,0,26,273,342,317,126500,9,4710,130,26166,21,63442,4117,565,0,2848,2837,2715,552,19,019,950600
"Census Tract 9601, Buena Vista County, Iowa",1400000US19021960100,1520,44.6,1448,3,0,0,1,0,758,639,468,171,385,24,12,45,9,105,190,63900,3,1482,176,22608,3,46250,1238,270,1,885,861,793,168,19,021,960100
"Census Tract 9602, Buena Vista County, Iowa",1400000US19021960200,1939,42.8,1819,14,12,0,0,91,901,816,554,262,539,3,9,132,25,32,338,61900,0,1867,256,22062,14,43261,1481,363,0,1170,1032,1072,214,19,021,960200
"Census Tract 9603, Buena Vista County, Iowa",1400000US19021960300,1914,45.1,1869,2,12,7,0,7,883,824,686,138,254,10,9,39,23,51,122,93000,0,1869,128,26519,20,50542,1615,288,7,1115,1090,1001,189,19,021,960300
"Census Tract 9604, Buena Vista County, Iowa",1400000US19021960400,6504,32.0,4213,325,0,915,0,790,2441,2345,1295,1050,2823,0,34,17,91,279,2402,94100,0,6315,1127,19073,42,42705,2745,1449,67,3800,1656,3098,553,19,021,960400
"Census Tract 9605, Buena Vista County, Iowa",1400000US19021960500,4686,25.6,3910,97,21,138,0,446,1727,1560,1056,504,1043,0,0,0,150,108,785,88800,0,3740,252,20901,39,44620,2636,1139,58,2919,2036,1677,585,19,021,960500
"Census Tract 9606, Buena Vista County, Iowa",1400000US19021960600,3515,44.1,3354,13,11,1,2,89,1533,1457,1164,293,641,23,22,62,21,119,394,113800,0,3507,184,29734,55,56813,2512,830,28,2071,1896,1871,620,19,021,960600
"Census Tract 701, Butler County, Iowa",1400000US19023070100,3266,42.4,3230,15,0,0,5,0,1345,1257,984,273,707,21,5,0,76,154,451,100300,13,3251,200,23229,13,52083,2994,243,16,1924,1883,1725,208,19,023,070100
"Census Tract 702, Butler County, Iowa",1400000US19023070200,1973,42.7,1913,0,20,0,0,8,926,815,680,135,387,17,29,28,123,42,148,65200,0,1932,337,23262,15,43008,1797,162,6,1066,1051,964,129,19,023,070200
"Census Tract 703, Butler County, Iowa",1400000US19023070300,2792,47.7,2716,6,4,43,0,10,1346,1177,954,223,514,0,8,49,13,94,350,82000,3,2685,444,25998,29,46292,2418,281,9,1570,1512,1390,267,19,023,070300
"Census Tract 704, Butler County, Iowa",1400000US19023070400,3823,42.6,3809,14,0,0,0,0,1698,1568,1273,295,700,0,3,17,51,46,583,98100,0,3770,389,23046,32,51005,3439,370,0,2074,2062,1809,386,19,023,070400
"Census Tract 705, Butler County, Iowa",1400000US19023070500,3039,42.4,3003,6,0,14,0,0,1302,1236,998,238,483,0,0,3,11,109,360,109700,0,2996,248,26022,7,56250,2699,311,10,1844,1805,1660,252,19,023,070500
"Census Tract 9501, Calhoun County, Iowa",1400000US19025950100,2261,51.4,2233,3,5,0,0,3,1247,1053,850,203,402,0,30,25,11,103,233,84700,0,2207,247,27330,40,47604,1908,339,3,1255,1206,1090,262,19,025,950100
"Census Tract 9502, Calhoun County, Iowa",1400000US19025950200,3056,49.6,3006,0,5,4,0,7,1572,1342,1122,220,391,34,0,12,35,29,281,58800,12,2964,407,22589,26,43056,2451,548,46,1472,1433,1384,289,19,025,950200
"Census Tract 9503, Calhoun County, Iowa",1400000US19025950300,2221,40.2,2088,64,20,0,0,3,893,829,592,237,409,3,22,24,91,96,173,64400,0,1764,152,22703,19,46017,1855,363,3,1478,1444,1266,260,19,025,950300
"Census Tract 9504, Calhoun County, Iowa",1400000US19025950400,2216,48.1,2190,20,1,5,0,0,1083,981,787,194,366,24,0,20,38,11,273,72600,0,2142,273,25001,36,37983,1950,248,0,1236,1229,1084,220,19,025,950400
"Census Tract 9601, Carroll County, Iowa",1400000US19027960100,3871,44.0,3817,0,0,8,9,2,1650,1555,1279,276,496,44,9,0,112,93,238,106300,8,3856,196,28347,78,55337,3379,456,9,2341,2310,2101,333,19,027,960100
"Census Tract 9602, Carroll County, Iowa",1400000US19027960200,2380,41.3,2288,0,40,0,0,38,939,899,818,81,177,0,0,4,51,4,118,97600,0,2380,87,25268,17,59757,2236,142,2,1370,1363,1184,233,19,027,960200
"Census Tract 9603, Carroll County, Iowa",1400000US19027960300,6137,41.6,5999,0,0,0,0,67,2789,2596,1846,750,1295,0,0,42,85,78,1090,120800,0,5974,690,25577,9,54439,5101,1033,0,3519,3409,2987,785,19,027,960300
"Census Tract 9604, Carroll County, Iowa",1400000US19027960400,3979,41.7,3842,11,0,126,0,0,1890,1752,1196,556,803,0,0,8,76,110,609,115300,0,3816,390,23363,50,34756,3246,533,109,2151,2031,1946,350,19,027,960400
"Census Tract 9605, Carroll County, Iowa",1400000US19027960500,1868,39.0,1828,31,0,0,0,4,930,799,618,181,420,0,4,27,72,49,268,73800,6,1811,191,24373,9,44313,1594,241,4,985,953,913,207,19,027,960500
"Census Tract 9606, Carroll County, Iowa",1400000US19027960600,2574,44.6,2473,4,30,26,0,5,1149,1062,826,236,553,0,0,3,32,184,334,77800,2,2485,361,24798,18,41618,2141,393,11,1350,1307,1169,248,19,027,960600
"Census Tract 1901, Cass County, Iowa",1400000US19029190100,2722,44.1,2715,0,0,5,0,0,1269,1107,907,200,432,4,5,8,13,127,275,76500,0,2685,312,23072,8,44950,2142,569,0,1452,1432,1336,230,19,029,190100
"Census Tract 1902, Cass County, Iowa",1400000US19029190200,2402,43.1,2342,20,11,0,0,3,1079,1020,760,260,672,2,17,28,170,228,227,83600,0,2364,189,23299,13,45426,1722,666,14,1325,1315,1169,239,19,029,190200
"Census Tract 1903, Cass County, Iowa",1400000US19029190300,1616,46.1,1608,0,2,3,0,0,753,696,563,133,324,0,5,22,34,53,210,88200,10,1616,227,23589,6,46316,1328,270,0,964,939,843,105,19,029,190300
"Census Tract 1904, Cass County, Iowa",1400000US19029190400,3954,52.1,3826,21,1,4,0,61,2076,1863,1308,555,1001,0,0,20,30,218,733,92300,6,3830,340,23523,10,38159,2843,1073,0,2119,2049,1928,378,19,029,190400
"Census Tract 1905, Cass County, Iowa",1400000US19029190500,3234,37.0,3080,97,18,0,0,9,1427,1336,736,600,1369,0,0,0,199,319,851,68200,0,3212,820,20975,44,35227,2251,899,23,1987,1908,1596,184,19,029,190500
"Census Tract 4501, Cedar County, Iowa",1400000US19031450100,2747,46.5,2656,7,0,4,0,7,1321,1174,940,234,561,3,0,13,70,103,372,96600,13,2710,203,23416,4,49554,2244,477,24,1567,1544,1364,239,19,031,450100
"Census Tract 4502, Cedar County, Iowa",1400000US19031450200,3689,40.8,3612,0,25,9,0,2,1610,1502,1292,210,495,9,0,0,46,138,302,122700,7,3637,231,27527,8,60258,3126,507,34,2173,2130,1892,322,19,031,450200
"Census Tract 4503, Cedar County, Iowa",1400000US19031450300,3536,42.0,3458,3,0,0,0,75,1574,1483,1104,379,896,0,0,0,109,249,538,116700,0,3441,480,22657,10,44262,2819,609,0,1963,1896,1759,305,19,031,450300
"Census Tract 4504, Cedar County, Iowa",1400000US19031450400,2908,39.8,2803,0,14,5,0,12,1301,1215,832,383,828,15,33,19,71,70,620,140400,14,2906,333,26006,9,49576,2423,455,14,1637,1600,1505,323,19,031,450400
