NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B03003_003E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_015E,B25026_014E,B25026_013E,B25026_012E,B25026_011E,B25026_010E,B25077_001E,B25075_025E,B17001_001E,B17001_002E,B19301_001E,B19001_017E,B19013_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B23006_001E,B23006_023E,state,county,tract
"Census Tract 139.03, New Castle County, Delaware",1400000US10003013903,4570,36.8,2770,1310,7,171,0,400,266,1654,1654,1598,56,113,0,0,0,0,34,79,243000,17,4570,30,34251,64,87756,1880,2151,64,3108,2618,2762,962,10,003,013903
"Census Tract 139.04, New Castle County, Delaware",1400000US10003013904,7542,30.4,4249,1820,0,1250,0,294,71,3065,2893,1586,1307,2928,0,0,77,59,166,2626,245500,0,7542,869,33642,185,77719,2512,3510,82,5329,4018,4393,2004,10,003,013904
"Census Tract 140, New Castle County, Delaware",1400000US10003014000,4774,37.3,3467,882,66,58,0,676,175,2205,1925,878,1047,2339,29,0,14,112,210,1974,213500,0,4675,630,24663,0,48264,2252,1944,50,3211,2702,2882,497,10,003,014000
"Census Tract 141, New Castle County, Delaware",1400000US10003014100,5200,32.3,3551,1232,23,42,0,500,237,1862,1762,1236,526,1537,0,0,0,33,194,1310,206100,0,5184,243,22537,0,62679,2533,2204,112,3310,2978,2684,425,10,003,014100
"Census Tract 142, New Castle County, Delaware",1400000US10003014200,1601,41.3,1422,140,0,13,0,187,21,691,662,559,103,185,0,11,0,38,0,136,237400,0,1601,96,32557,20,64138,593,880,18,1035,858,855,360,10,003,014200
"Census Tract 143, New Castle County, Delaware",1400000US10003014300,6617,22.9,5511,655,0,303,0,270,77,1691,1650,1322,328,673,0,0,13,0,65,595,335900,0,4269,346,29353,171,95052,2110,3903,62,5023,4398,2390,1571,10,003,014300
"Census Tract 144.02, New Castle County, Delaware",1400000US10003014402,3573,27.4,2707,151,25,593,0,44,0,1547,1423,732,691,1592,0,0,73,19,80,1420,250000,0,3368,875,23767,34,44217,1076,1820,12,2759,2136,1550,773,10,003,014402
"Census Tract 144.03, New Castle County, Delaware",1400000US10003014403,5620,22.5,3954,473,19,925,0,288,127,1757,1583,837,746,1874,0,0,0,12,25,1837,289900,0,4045,960,18190,37,45212,1621,2935,50,4588,3293,1913,1072,10,003,014403
"Census Tract 144.04, New Castle County, Delaware",1400000US10003014404,3665,39.6,3157,144,0,101,0,19,12,1589,1498,1156,342,615,11,0,67,10,29,498,269200,25,3571,86,46057,105,83036,1499,1940,33,2497,2220,2115,1267,10,003,014404
"Census Tract 145.01, New Castle County, Delaware",1400000US10003014501,2006,21.7,1881,18,3,71,0,102,33,947,819,26,793,1936,0,0,20,51,121,1744,313300,0,2006,1447,9102,0,12988,529,1333,0,1802,1590,325,127,10,003,014501
"Census Tract 145.02, New Castle County, Delaware",1400000US10003014502,5760,20.5,5012,375,19,154,0,273,117,1540,1300,198,1102,2997,9,0,0,11,44,2933,250000,0,3428,2459,7583,18,9883,1009,4173,67,5463,4902,545,437,10,003,014502
"Census Tract 147.02, New Castle County, Delaware",1400000US10003014702,2117,35.4,1844,182,0,23,0,248,6,726,690,600,90,278,0,0,0,0,3,275,245700,0,2117,16,29397,9,77024,1019,904,30,1282,1128,1043,297,10,003,014702
"Census Tract 147.03, New Castle County, Delaware",1400000US10003014703,4816,34.9,3382,685,0,210,0,535,513,2103,1993,1076,917,2112,0,39,29,183,202,1659,183600,0,4742,598,21337,0,42477,1856,2121,20,2716,2149,2268,454,10,003,014703
"Census Tract 147.05, New Castle County, Delaware",1400000US10003014705,5466,35.7,4261,1039,8,115,0,358,0,2129,2076,1471,605,1230,0,14,17,32,67,1100,217500,0,5378,272,29207,43,67742,2556,2662,0,3542,3368,3042,770,10,003,014705
"Census Tract 147.06, New Castle County, Delaware",1400000US10003014706,2925,26.7,1365,1213,0,130,0,508,194,1090,905,396,509,1725,0,0,0,120,98,1507,306600,8,2913,497,23329,61,46774,1178,1112,91,1851,1337,1406,456,10,003,014706
"Census Tract 148.03, New Castle County, Delaware",1400000US10003014803,3684,42.8,3013,293,0,327,0,85,28,1785,1722,1288,434,862,0,0,0,25,199,638,299600,0,3667,199,39098,112,64479,1434,1740,8,2359,1913,2177,906,10,003,014803
"Census Tract 148.05, New Castle County, Delaware",1400000US10003014805,10362,36.7,6512,2409,56,960,0,517,105,3444,3321,3172,149,526,0,0,0,169,161,196,339000,0,10336,249,36797,253,104547,4006,4953,149,6795,5568,6058,3143,10,003,014805
"Census Tract 148.07, New Castle County, Delaware",1400000US10003014807,8506,34.4,5750,1959,49,621,0,238,75,3059,2905,2284,621,1781,0,0,34,0,352,1395,314500,0,8459,392,34287,151,84521,4118,3355,82,5743,4979,4946,1942,10,003,014807
"Census Tract 148.08, New Castle County, Delaware",1400000US10003014808,6078,34.1,4025,1116,0,460,0,516,425,2568,2341,1736,605,1259,0,0,0,52,315,892,224300,15,6078,373,28266,0,66495,3049,2159,0,4169,3533,3429,988,10,003,014808
"Census Tract 148.09, New Castle County, Delaware",1400000US10003014809,7559,36.6,5431,1833,0,245,0,374,0,3041,2868,2312,556,1466,0,0,0,74,9,1383,276200,0,7556,371,34736,83,84539,3097,3575,48,5151,4324,4493,1904,10,003,014809
"Census Tract 148.10, New Castle County, Delaware",1400000US10003014810,7161,36.4,5039,1747,49,145,0,544,64,2587,2488,1956,532,1398,0,0,39,44,139,1176,277100,0,7138,345,31955,48,87000,2966,3152,93,5188,4430,4342,1248,10,003,014810
"Census Tract 149.03, New Castle County, Delaware",1400000US10003014903,8105,28.5,3644,3810,0,43,0,2249,402,2342,2207,1548,659,3288,0,0,47,293,764,2184,174300,26,8084,1639,18268,14,63945,3206,3157,329,4979,3424,4145,694,10,003,014903
"Census Tract 149.04, New Castle County, Delaware",1400000US10003014904,4931,35.7,3170,1085,0,443,0,179,39,2106,2021,1149,872,1649,0,0,0,49,255,1345,231800,0,4931,226,34349,82,70184,2136,2241,41,3535,3124,2950,936,10,003,014904
"Census Tract 149.06, New Castle County, Delaware",1400000US10003014906,5043,33.6,2253,2161,0,513,0,493,0,2029,1885,1148,737,1896,0,0,0,80,123,1693,215900,0,5032,789,24804,19,64338,1933,2251,347,3619,3101,2986,902,10,003,014906
"Census Tract 149.07, New Castle County, Delaware",1400000US10003014907,5385,27.2,2486,2294,0,239,20,623,24,1931,1864,1252,612,2114,0,0,134,61,511,1408,193700,0,5319,868,20842,0,58019,3282,1793,33,2953,2628,2443,556,10,003,014907
"Census Tract 149.08, New Castle County, Delaware",1400000US10003014908,2133,33.9,514,1342,0,220,0,234,57,1008,954,312,642,1507,15,0,134,53,380,925,146400,0,2133,253,25583,0,40591,775,837,109,1443,1152,1234,377,10,003,014908
"Census Tract 149.09, New Castle County, Delaware",1400000US10003014909,6575,28.7,2063,3678,0,213,0,554,147,2439,2226,1122,1104,3545,0,0,0,224,547,2774,163200,0,6445,1039,20440,0,51398,2705,2899,111,4290,3792,3429,780,10,003,014909
"Census Tract 150, New Castle County, Delaware",1400000US10003015000,5253,34.8,3003,1877,0,20,0,456,136,2156,1937,1147,790,1915,13,0,0,31,243,1628,208400,0,5191,760,22203,29,50023,2988,1660,72,3466,3046,2776,477,10,003,015000
"Census Tract 151, New Castle County, Delaware",1400000US10003015100,3387,41.2,2700,494,0,24,0,465,134,1316,1316,1096,220,536,0,17,0,38,159,322,225100,0,3387,329,28029,15,64875,2077,1008,55,2127,1898,1807,263,10,003,015100
"Census Tract 152, New Castle County, Delaware",1400000US10003015200,6386,35.2,4682,1441,0,0,0,1588,171,2070,1949,1392,557,1675,0,0,0,378,240,1057,170400,0,5614,1225,16645,0,43879,3159,2111,506,3937,3034,3505,275,10,003,015200
"Census Tract 154, New Castle County, Delaware",1400000US10003015400,2870,36.6,166,2553,0,0,0,190,82,1127,1068,893,175,467,39,0,0,109,79,240,142800,0,2861,462,17605,0,36189,1721,996,44,1661,1539,1422,127,10,003,015400
"Census Tract 155.02, New Castle County, Delaware",1400000US10003015502,2890,30.8,1123,1689,0,0,0,306,17,1083,972,665,307,809,0,5,0,126,16,662,120900,0,2890,399,19096,8,41900,1984,804,88,1685,1527,1490,109,10,003,015502
"Census Tract 156, New Castle County, Delaware",1400000US10003015600,2344,41.0,958,1176,10,0,0,590,134,888,860,803,57,132,0,0,18,27,16,71,155900,0,2344,363,18104,0,44741,1043,891,80,1481,1056,1211,87,10,003,015600
"Census Tract 158.02, New Castle County, Delaware",1400000US10003015802,2550,31.3,1705,229,0,0,0,951,588,803,750,657,93,296,0,0,0,0,88,208,152500,0,2550,181,20123,0,60513,1266,874,79,1597,1207,1356,45,10,003,015802
"Census Tract 159, New Castle County, Delaware",1400000US10003015900,3607,34.8,2130,1111,6,13,0,713,89,1255,1219,1122,97,363,0,0,0,30,99,234,189600,0,3582,161,24530,0,60781,1938,1008,65,2216,1717,1893,419,10,003,015900
"Census Tract 160, New Castle County, Delaware",1400000US10003016000,3372,31.3,1107,2034,9,0,0,462,199,1220,1126,735,391,1084,0,0,0,0,297,787,202900,0,3305,505,19860,0,46793,1563,1338,66,1849,1544,1570,392,10,003,016000
"Census Tract 161, New Castle County, Delaware",1400000US10003016100,1975,50.3,1374,495,0,0,0,76,76,877,839,668,171,480,0,0,0,71,365,44,253700,0,1942,55,38528,47,72250,1119,772,60,1270,1163,1105,434,10,003,016100
"Census Tract 162, New Castle County, Delaware",1400000US10003016200,2501,37.9,1830,411,0,13,0,129,129,1217,1157,625,532,1049,0,32,0,0,110,907,207300,0,2501,412,29673,21,49345,1335,1052,0,1752,1614,1448,357,10,003,016200
"Census Tract 163.01, New Castle County, Delaware",1400000US10003016301,4978,41.0,3598,1026,0,286,0,313,10,2070,1885,1471,414,1035,0,15,0,75,176,769,197300,0,4978,488,27054,21,56547,2253,2145,88,3194,2774,2829,679,10,003,016301
"Census Tract 163.02, New Castle County, Delaware",1400000US10003016302,7538,34.1,3727,2380,27,789,0,1110,534,2629,2438,2039,399,1004,0,0,10,214,153,627,254500,8,7464,552,24694,0,70625,3401,2640,60,4952,3661,4400,888,10,003,016302
"Census Tract 163.05, New Castle County, Delaware",1400000US10003016305,7605,37.4,2445,4324,0,512,0,606,95,3168,2787,1651,1136,2751,22,0,29,142,223,2335,275300,0,7605,845,27203,101,55469,3266,2882,153,4992,4021,4307,909,10,003,016305
"Census Tract 164.01, New Castle County, Delaware",1400000US10003016401,5625,41.1,3624,1770,0,214,0,41,17,1934,1818,1774,44,137,0,0,0,0,0,137,359600,0,5588,156,34503,185,99297,2338,2850,33,3702,3351,3195,1154,10,003,016401
"Census Tract 164.04, New Castle County, Delaware",1400000US10003016404,2943,42.1,2545,295,7,0,0,210,4,1136,1005,871,134,356,0,0,7,52,125,172,229400,0,2869,369,24833,25,64183,1764,1075,47,1792,1673,1578,317,10,003,016404
"Census Tract 166.01, New Castle County, Delaware",1400000US10003016601,11408,37.5,8684,2247,10,128,9,474,53,3865,3732,3181,551,1380,0,0,0,76,27,1277,333100,16,11364,829,34864,253,86389,5077,5884,31,6869,6515,5923,1890,10,003,016601
"Census Tract 166.02, New Castle County, Delaware",1400000US10003016602,6224,39.8,4888,813,18,147,0,324,255,2055,2005,1934,71,189,0,0,0,0,121,68,363500,14,6224,285,35661,109,106801,2762,3034,65,4030,3785,3563,1304,10,003,016602
"Census Tract 166.04, New Castle County, Delaware",1400000US10003016604,11146,31.1,7276,2640,45,657,8,741,198,4063,3703,2928,775,2179,0,0,25,95,418,1641,265400,0,11067,919,28386,227,75262,5667,4283,236,6803,5922,5715,1998,10,003,016604
"Census Tract 166.08, New Castle County, Delaware",1400000US10003016608,4422,37.4,4106,268,0,0,0,45,0,1379,1299,1243,56,127,0,0,0,9,0,118,340500,0,4411,98,34945,142,102642,2836,1534,15,2828,2728,2412,628,10,003,016608
"Census Tract 168.01, New Castle County, Delaware",1400000US10003016801,4970,37.3,4143,541,10,84,0,209,93,1769,1627,1499,128,478,5,0,26,61,44,342,288700,13,4911,83,31362,87,84618,2851,1864,44,3067,2808,2666,736,10,003,016801
"Census Tract 168.04, New Castle County, Delaware",1400000US10003016804,5847,38.6,4839,873,0,107,0,50,15,2078,1907,1862,45,151,0,0,0,0,38,113,356100,17,5837,145,34535,79,104798,2502,3164,32,3581,3345,3298,1423,10,003,016804
"Census Tract 169.01, New Castle County, Delaware",1400000US10003016901,1967,47.6,1854,72,0,41,0,37,0,897,880,799,81,119,0,0,0,23,4,92,276200,0,1957,59,29048,0,59630,1236,635,0,1251,1177,1107,147,10,003,016901
"Census Tract 169.04, New Castle County, Delaware",1400000US10003016904,4329,40.4,2010,2122,14,36,0,239,84,507,502,466,36,122,0,0,0,74,0,48,278200,14,1158,31,10004,30,49648,2658,1540,45,3875,3569,3225,112,10,003,016904
"Census Tract 9801, New Castle County, Delaware",1400000US10003980100,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,10,003,980100
"Census Tract 9901, New Castle County, Delaware",1400000US10003990100,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,10,003,990100
"Census Tract 501.01, Sussex County, Delaware",1400000US10005050101,3346,45.9,2882,354,0,31,0,136,79,1404,1241,1062,179,538,0,0,0,40,309,189,245200,0,3324,264,26404,25,56198,1816,1393,20,2029,1974,1829,369,10,005,050101
"Census Tract 501.03, Sussex County, Delaware",1400000US10005050103,4524,45.3,3631,661,54,0,0,170,113,2252,1713,1376,337,867,0,11,0,0,271,585,267000,28,4473,314,30529,31,68795,2247,1995,128,2843,2707,2559,622,10,005,050103
"Census Tract 501.04, Sussex County, Delaware",1400000US10005050104,3633,42.6,3003,468,0,17,0,236,85,1606,1471,1103,368,938,0,0,15,26,66,831,170000,16,3496,454,24427,15,54335,1874,1518,112,2218,2020,2106,454,10,005,050104
"Census Tract 501.05, Sussex County, Delaware",1400000US10005050105,5753,39.3,3545,1711,30,0,0,706,407,2170,2017,1730,287,835,0,0,117,0,161,557,198000,1,5742,446,20566,0,50164,3736,1696,120,3593,3300,3018,456,10,005,050105
"Census Tract 502, Sussex County, Delaware",1400000US10005050200,3418,31.2,2370,801,40,0,0,935,186,1167,1020,739,281,1491,27,11,0,49,160,1244,190600,18,3330,858,19237,26,47181,2085,902,1,2024,1574,1628,139,10,005,050200
"Census Tract 503.01, Sussex County, Delaware",1400000US10005050301,6535,39.2,5020,1065,0,14,0,424,275,2733,2323,1639,684,1945,7,0,67,124,506,1241,209100,16,6476,907,22601,16,50859,3243,3025,26,3762,3549,3163,445,10,005,050301
"Census Tract 503.02, Sussex County, Delaware",1400000US10005050302,4274,37.0,3281,704,0,40,0,175,164,1689,1466,1200,266,901,39,0,283,44,0,535,194500,22,4233,645,21106,8,53462,2278,1808,19,2603,2420,2318,286,10,005,050302
"Census Tract 504.01, Sussex County, Delaware",1400000US10005050401,3397,44.6,2764,535,0,0,0,22,7,1365,1178,988,190,549,0,0,0,78,156,315,226000,12,3397,357,26212,41,60750,1940,1437,0,2240,2166,1815,198,10,005,050401
"Census Tract 504.03, Sussex County, Delaware",1400000US10005050403,3179,38.8,1892,535,17,0,0,605,617,1264,1101,853,248,853,0,0,0,29,96,728,177900,17,3091,699,25012,36,50542,1404,1128,42,2029,1405,1747,270,10,005,050403
"Census Tract 504.05, Sussex County, Delaware",1400000US10005050405,3406,45.7,2622,463,60,128,0,121,133,1397,1244,859,385,885,0,0,8,194,79,604,190600,0,3406,272,24800,0,59583,1272,1683,0,2124,1839,1910,524,10,005,050405
"Census Tract 504.06, Sussex County, Delaware",1400000US10005050406,4601,35.8,2411,1742,0,334,0,128,1,1831,1649,695,954,2620,0,21,35,376,512,1676,187100,0,4280,1427,15824,10,26743,2712,1534,37,2262,1925,1986,173,10,005,050406
"Census Tract 504.07, Sussex County, Delaware",1400000US10005050407,3906,45.6,2366,1486,0,33,0,306,0,1864,1469,1186,283,970,0,0,0,179,77,714,265200,106,3906,878,27992,59,57091,1448,2230,53,2054,1855,1864,471,10,005,050407
"Census Tract 504.08, Sussex County, Delaware",1400000US10005050408,4144,43.9,2813,498,0,88,0,806,745,1911,1631,1433,198,475,0,0,0,113,117,245,159800,0,4144,345,20983,0,44809,1670,1965,103,2630,2007,2397,139,10,005,050408
"Census Tract 505.01, Sussex County, Delaware",1400000US10005050501,3393,45.9,2731,498,0,25,0,252,135,1407,1265,1014,251,610,0,15,17,34,103,441,198800,11,3369,258,22566,12,48674,2202,1047,8,2130,1969,1877,187,10,005,050501
"Census Tract 505.03, Sussex County, Delaware",1400000US10005050503,5132,29.1,2670,782,103,77,0,2655,1395,1465,1268,549,719,3211,0,0,0,536,647,2028,165300,0,4910,1144,15737,0,36360,2333,977,115,3242,1482,2690,218,10,005,050503
"Census Tract 505.04, Sussex County, Delaware",1400000US10005050504,5861,35.3,4223,1401,30,9,0,992,61,1841,1674,1307,367,1099,0,0,0,192,55,852,262300,37,4525,610,20010,24,59342,3226,1889,42,3826,3193,3285,563,10,005,050504
"Census Tract 506.01, Sussex County, Delaware",1400000US10005050601,5216,41.4,4603,487,0,39,0,162,9,2076,1800,1600,200,641,0,0,134,43,185,279,227800,0,5008,301,24399,43,53942,2917,2084,32,3381,3169,2659,471,10,005,050601
"Census Tract 506.02, Sussex County, Delaware",1400000US10005050602,5416,44.3,4109,856,0,98,0,236,148,2904,2162,1407,755,1950,0,27,87,116,190,1530,234600,46,5170,667,26718,56,49094,2571,2579,41,3422,3213,2954,624,10,005,050602
"Census Tract 507.01, Sussex County, Delaware",1400000US10005050701,4036,45.4,2702,915,122,27,1,356,93,1943,1533,1190,343,972,6,26,11,45,347,537,214000,3,4010,406,22931,8,50868,1859,1907,8,2606,2326,2236,236,10,005,050701
"Census Tract 507.03, Sussex County, Delaware",1400000US10005050703,2559,44.3,1720,328,166,50,0,315,152,1593,892,742,150,555,9,0,29,34,98,385,227800,16,2489,159,21993,17,52176,1250,1103,23,1487,1322,1197,209,10,005,050703
"Census Tract 507.04, Sussex County, Delaware",1400000US10005050704,3855,52.4,3297,408,10,4,0,222,95,3127,1690,1394,296,793,0,0,0,56,172,565,178900,0,3855,352,30275,71,48484,1106,2652,0,2067,1968,1873,224,10,005,050704
"Census Tract 507.05, Sussex County, Delaware",1400000US10005050705,5444,53.7,5269,28,16,0,0,107,9,4284,2433,2116,317,968,0,0,17,581,141,229,120800,41,5368,398,25924,42,41955,1862,3428,65,2772,2695,2382,401,10,005,050705
"Census Tract 507.06, Sussex County, Delaware",1400000US10005050706,1631,59.5,1555,9,0,0,0,33,0,2064,783,704,79,215,6,0,0,31,28,150,64900,0,1631,197,24856,3,46750,367,1224,7,782,755,745,187,10,005,050706
"Census Tract 508.01, Sussex County, Delaware",1400000US10005050801,2882,41.3,2129,440,20,14,0,287,191,1443,1199,764,435,1047,9,13,21,67,252,685,233300,22,2882,492,26006,30,44864,1480,1194,74,1806,1595,1585,532,10,005,050801
"Census Tract 508.02, Sussex County, Delaware",1400000US10005050802,4252,41.2,3004,789,49,23,0,424,356,2030,1580,1283,297,1130,0,34,32,35,211,818,293300,32,4207,185,30108,70,60152,2047,1888,29,2690,2424,2274,554,10,005,050802
"Census Tract 508.03, Sussex County, Delaware",1400000US10005050803,6404,53.2,5389,433,42,0,0,558,479,4379,2697,2425,272,1111,0,0,0,33,35,1043,326700,144,6404,577,35001,120,60781,2333,3283,95,3952,3383,3401,903,10,005,050803
"Census Tract 509.01, Sussex County, Delaware",1400000US10005050901,2210,46.6,2021,103,21,57,0,8,8,1724,941,719,222,639,0,0,0,0,46,593,411100,26,2210,177,41355,108,81903,647,1463,0,1431,1359,1312,590,10,005,050901
"Census Tract 509.02, Sussex County, Delaware",1400000US10005050902,3797,60.1,3515,229,0,6,0,0,19,3464,1708,1371,337,627,0,0,0,75,177,375,536600,79,3517,261,37791,171,65404,1350,2335,18,1917,1852,1718,894,10,005,050902
"Census Tract 510.03, Sussex County, Delaware",1400000US10005051003,4332,47.3,3371,546,14,64,0,455,316,3793,1860,1494,366,1016,0,0,0,47,28,941,340800,123,4250,702,43068,229,53906,1421,2367,89,2363,2174,2158,935,10,005,051003
"Census Tract 510.04, Sussex County, Delaware",1400000US10005051004,3846,49.3,3391,111,2,209,0,56,1,2647,1828,1532,296,612,0,0,0,53,102,457,327800,8,3846,245,38033,121,56528,1084,2417,47,2194,1959,2039,953,10,005,051004
"Census Tract 510.05, Sussex County, Delaware",1400000US10005051005,4592,53.4,4081,233,33,136,1,90,47,3142,1971,1851,120,230,0,0,0,3,3,224,256000,22,4590,382,29139,66,54291,1473,2872,19,2718,2545,2402,660,10,005,051005
"Census Tract 510.06, Sussex County, Delaware",1400000US10005051006,2680,56.5,2627,15,3,11,0,29,5,2397,1206,1115,91,276,0,0,0,3,108,165,330100,11,2680,199,31550,54,50539,819,1776,4,1312,1213,1226,392,10,005,051006
"Census Tract 510.07, Sussex County, Delaware",1400000US10005051007,4671,56.1,4454,80,4,67,0,96,8,4694,2127,1888,239,659,0,0,3,11,127,518,388300,113,4671,707,41286,171,58142,1278,3015,18,2779,2464,2423,1072,10,005,051007
"Census Tract 511.01, Sussex County, Delaware",1400000US10005051101,635,61.4,635,0,0,0,0,0,0,1971,315,270,45,124,0,17,0,14,18,75,1000001,144,635,69,70212,68,88438,138,455,6,348,340,339,228,10,005,051101
"Census Tract 511.02, Sussex County, Delaware",1400000US10005051102,1109,58.9,1099,0,0,6,0,0,0,2091,529,429,100,153,0,0,6,22,65,60,857300,142,1109,53,51316,73,64960,295,780,0,639,639,610,405,10,005,051102
"Census Tract 511.03, Sussex County, Delaware",1400000US10005051103,897,56.8,852,21,0,20,0,19,0,2245,479,423,56,89,0,0,0,0,8,81,626800,81,897,21,79644,101,83625,274,572,7,564,514,533,354,10,005,051103
"Census Tract 512.01, Sussex County, Delaware",1400000US10005051201,1851,58.7,1816,0,0,15,20,56,0,2892,801,689,112,254,0,0,0,202,23,29,487200,97,1851,313,35697,57,65082,618,1133,12,1113,1102,1025,213,10,005,051201
"Census Tract 512.02, Sussex County, Delaware",1400000US10005051202,721,63.6,713,6,0,0,0,10,0,1662,367,337,30,64,0,0,0,17,8,39,563800,36,708,36,46045,20,75417,147,530,0,354,319,316,190,10,005,051202
"Census Tract 512.03, Sussex County, Delaware",1400000US10005051203,628,60.9,618,0,0,0,0,0,0,2186,332,280,52,140,0,0,3,4,17,116,481000,10,628,47,46260,17,66250,28,586,0,353,353,297,171,10,005,051203
"Census Tract 512.04, Sussex County, Delaware",1400000US10005051204,588,66.4,570,8,0,0,0,8,0,2754,321,276,45,50,0,0,0,4,0,46,742300,74,588,10,50092,31,67750,45,531,0,245,243,239,161,10,005,051204
"Census Tract 512.05, Sussex County, Delaware",1400000US10005051205,654,64.0,643,0,0,6,0,0,0,1868,357,321,36,59,2,0,0,0,19,38,667200,94,654,4,66157,61,67734,117,530,3,324,321,275,135,10,005,051205
"Census Tract 513.01, Sussex County, Delaware",1400000US10005051301,5064,58.3,4973,35,0,0,0,26,0,3727,2272,2090,182,431,0,87,0,62,0,282,341900,128,5064,233,33999,62,66852,1387,3569,0,2779,2677,2584,975,10,005,051301
"Census Tract 513.02, Sussex County, Delaware",1400000US10005051302,3923,46.1,3594,29,24,54,0,327,167,2017,1456,1160,296,1273,10,0,10,174,409,670,240600,88,3923,474,25489,50,43288,1287,2128,225,2314,2046,2056,309,10,005,051302
"Census Tract 513.03, Sussex County, Delaware",1400000US10005051303,4548,54.4,4199,30,4,124,0,118,80,4479,2063,1647,416,1144,0,0,0,110,61,973,343700,11,4548,241,35097,57,59896,956,3290,42,2557,2282,2344,883,10,005,051303
"Census Tract 513.05, Sussex County, Delaware",1400000US10005051305,2497,52.9,2402,38,0,0,0,136,57,2303,1135,1050,85,248,0,0,0,0,9,239,380200,168,2497,161,37441,79,58775,566,1826,0,1356,1241,1267,268,10,005,051305
"Census Tract 513.06, Sussex County, Delaware",1400000US10005051306,2460,53.7,2285,74,0,33,0,38,10,3239,1100,982,118,313,62,0,0,71,30,150,284600,8,2460,81,34187,30,63302,552,1838,20,1540,1521,1371,507,10,005,051306
"Census Tract 514, Sussex County, Delaware",1400000US10005051400,4682,31.3,3448,531,0,43,9,1370,576,1630,1429,1038,391,1559,0,0,45,181,342,991,243900,16,4677,714,18424,20,52019,1580,2303,13,2605,1766,2098,165,10,005,051400
"Census Tract 515, Sussex County, Delaware",1400000US10005051500,6020,36.4,3862,1360,5,25,0,794,340,2464,2056,1557,499,1834,0,8,54,143,264,1365,232200,47,5974,970,18672,0,45625,2643,2889,95,3499,3140,2966,454,10,005,051500
"Census Tract 517.01, Sussex County, Delaware",1400000US10005051701,3880,42.5,3752,94,0,12,0,125,10,1545,1389,1224,165,329,8,0,55,35,0,231,213900,26,3880,247,24698,10,54417,1675,2019,8,2167,1969,1940,374,10,005,051701
"Census Tract 517.02, Sussex County, Delaware",1400000US10005051702,5884,37.5,5131,324,15,0,0,530,308,2280,2135,1732,403,1233,38,117,0,58,389,631,217800,20,5884,387,25905,51,60956,2342,3157,9,3581,3356,3204,319,10,005,051702
"Census Tract 518.01, Sussex County, Delaware",1400000US10005051801,4062,37.8,3397,439,0,33,0,22,11,1994,1632,1305,327,929,0,0,0,84,340,505,190800,17,4062,397,25881,3,45027,2264,1740,26,2603,2521,2140,223,10,005,051801
"Census Tract 518.02, Sussex County, Delaware",1400000US10005051802,3932,34.9,2341,1275,0,13,0,260,163,1669,1507,929,578,1371,13,0,51,66,332,909,162800,0,3932,625,20409,0,41607,1896,1575,30,2190,1817,1890,287,10,005,051802
"Census Tract 519, Sussex County, Delaware",1400000US10005051900,4082,40.1,2941,871,0,44,0,93,30,1592,1471,1092,379,1025,7,0,0,97,137,784,177700,14,3990,599,21532,10,45054,1158,2743,36,2200,1992,2049,296,10,005,051900
"Census Tract 9900, Sussex County, Delaware",1400000US10005990000,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,10,005,990000
