NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_010E,B25077_001E,B25075_025E,B17001_001E,B17001_002E,B19301_001E,B19001_017E,B19013_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B23006_001E,B23006_023E,state,county,tract
"Census Tract 210, Anderson County, Tennessee",1400000US47001021000,5930,43.7,5792,9,24,0,0,0,2929,2557,1985,572,1420,890,89200,12,5930,1172,19646,26,33652,4346,1574,0,3550,3533,3190,314,47,001,021000
"Census Tract 211, Anderson County, Tennessee",1400000US47001021100,3635,50.6,3417,109,0,75,0,0,1706,1528,1277,251,614,365,167000,0,3623,344,29825,53,57846,2319,1147,38,2210,2144,1902,577,47,001,021100
"Census Tract 212.01, Anderson County, Tennessee",1400000US47001021201,4937,41.6,4661,106,22,0,0,78,2120,1958,1541,417,909,441,116000,26,4831,736,22167,29,45652,3462,1411,0,3315,3179,2991,286,47,001,021201
"Census Tract 212.02, Anderson County, Tennessee",1400000US47001021202,5181,39.0,5107,4,0,0,0,12,2513,2472,990,1482,3049,2338,122400,0,5033,825,20297,23,32118,3503,1661,13,3070,3037,2513,483,47,001,021202
"Census Tract 213.01, Anderson County, Tennessee",1400000US47001021301,3359,39.5,3305,0,48,6,0,0,1375,1325,1126,199,529,382,130500,0,3339,257,24233,10,55054,2299,1004,37,2019,2000,1781,333,47,001,021301
"Census Tract 213.02, Anderson County, Tennessee",1400000US47001021302,7443,40.7,7321,122,0,0,0,0,2954,2862,2310,552,1302,740,116700,33,7323,933,23261,63,49300,5157,2115,6,4799,4692,4087,718,47,001,021302
"Census Tract 9801, Anderson County, Tennessee",1400000US47001980100,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,47,001,980100
"Census Tract 9501, Bedford County, Tennessee",1400000US47003950100,3849,39.3,3471,288,0,0,0,9,1531,1358,1236,122,399,183,143800,84,3849,318,24271,48,61096,2602,1164,44,2373,2288,2118,537,47,003,950100
"Census Tract 9502, Bedford County, Tennessee",1400000US47003950200,6827,36.4,6498,130,10,0,0,0,2843,2448,2087,361,789,539,125300,16,6823,689,18683,13,42962,4435,2189,13,4153,4047,3664,476,47,003,950200
"Census Tract 9503, Bedford County, Tennessee",1400000US47003950300,3653,45.0,3613,26,0,0,0,0,1541,1341,1156,185,454,200,120500,32,3653,506,20009,0,42452,2578,1055,0,2233,2213,1931,200,47,003,950300
"Census Tract 9504.01, Bedford County, Tennessee",1400000US47003950401,5878,33.8,4714,270,21,0,15,854,2047,1940,1215,725,2266,1362,100400,6,5690,1146,17716,20,38649,3339,1621,13,3700,2827,3134,429,47,003,950401
"Census Tract 9504.02, Bedford County, Tennessee",1400000US47003950402,6204,33.6,4549,540,216,80,0,519,2714,2396,1372,1024,2410,1912,90400,0,6068,1557,17280,17,26623,4023,1276,25,3712,2860,3134,193,47,003,950402
"Census Tract 9505, Bedford County, Tennessee",1400000US47003950500,5738,37.1,4051,879,0,152,0,173,2284,2026,1265,761,2460,1649,93500,0,5620,1957,15446,0,38250,4174,901,0,3308,2801,2801,223,47,003,950500
"Census Tract 9506, Bedford County, Tennessee",1400000US47003950600,6734,32.6,5143,849,15,0,0,558,2876,2411,1347,1064,3566,3036,95200,0,6672,1868,17601,17,35503,5015,1108,36,4002,3394,3420,398,47,003,950600
"Census Tract 9507, Bedford County, Tennessee",1400000US47003950700,2665,39.3,2584,47,5,0,0,0,1071,945,750,195,648,556,149600,15,2665,274,18396,0,44926,1855,778,4,1577,1559,1421,272,47,003,950700
"Census Tract 9508, Bedford County, Tennessee",1400000US47003950800,3169,38.0,3027,133,0,0,0,0,1283,1188,960,228,632,567,164000,28,3104,316,25141,19,51486,2130,984,15,1960,1940,1692,436,47,003,950800
"Census Tract 9630, Benton County, Tennessee",1400000US47005963000,3361,47.9,3241,0,19,0,0,0,2135,1431,1205,226,438,350,65900,18,3355,482,17979,18,33668,1831,1495,22,2148,2136,1895,196,47,005,963000
"Census Tract 9631, Benton County, Tennessee",1400000US47005963100,3015,46.8,2980,10,12,0,0,5,1676,1286,1129,157,424,206,82600,24,2991,341,19682,0,38284,2051,939,10,1799,1762,1722,214,47,005,963100
"Census Tract 9632, Benton County, Tennessee",1400000US47005963200,2284,43.4,2255,12,0,5,0,0,1334,908,687,221,496,411,97500,0,2273,452,16761,4,35647,1391,873,8,1328,1267,1190,152,47,005,963200
"Census Tract 9633, Benton County, Tennessee",1400000US47005963300,3694,44.8,3351,312,0,0,0,0,1750,1563,979,584,1354,886,73000,0,3538,1058,16139,7,27483,2629,1013,6,2086,2060,1708,171,47,005,963300
"Census Tract 9634, Benton County, Tennessee",1400000US47005963400,4097,44.5,3963,88,0,0,0,23,2092,1835,1651,184,309,177,67900,8,4075,666,20836,0,36229,2649,1356,18,2451,2413,2238,416,47,005,963400
"Census Tract 9530, Bledsoe County, Tennessee",1400000US47007953000,3069,46.4,3001,0,0,0,0,68,1639,1217,1034,183,467,318,108700,6,3069,700,15360,0,36399,1969,921,45,2066,1913,1931,177,47,007,953000
"Census Tract 9531, Bledsoe County, Tennessee",1400000US47007953100,5563,41.4,5364,121,9,7,0,12,2559,2097,1517,580,1182,970,117900,0,5494,1149,17071,9,36029,4234,1262,20,3205,3122,2689,335,47,007,953100
"Census Tract 9532, Bledsoe County, Tennessee",1400000US47007953200,4317,40.2,3818,374,5,19,0,4,1493,1191,997,194,500,192,78300,25,3103,596,9777,0,29408,3072,1178,5,2985,2840,2599,109,47,007,953200
"Census Tract 101, Blount County, Tennessee",1400000US47009010100,2992,34.1,1534,1070,0,19,0,322,1377,1152,518,634,1669,1406,96700,0,2992,648,16706,0,38517,2033,641,5,2037,1695,1798,192,47,009,010100
"Census Tract 102, Blount County, Tennessee",1400000US47009010200,4971,46.5,4738,196,0,0,0,0,2614,2195,1773,422,1007,945,122700,10,4971,357,25998,34,46991,3585,1347,39,3126,3078,2691,552,47,009,010200
"Census Tract 103.01, Blount County, Tennessee",1400000US47009010301,5134,33.7,4101,276,101,0,0,616,2658,2209,1061,1148,2304,1784,155600,0,5025,1103,23161,49,32832,3086,1686,58,3256,2995,2765,618,47,009,010301
"Census Tract 103.02, Blount County, Tennessee",1400000US47009010302,3611,37.1,3380,95,5,0,0,11,1521,1446,928,518,1401,1197,168400,42,3611,423,26791,15,50786,2706,895,2,2241,2182,1890,460,47,009,010302
"Census Tract 104, Blount County, Tennessee",1400000US47009010400,3198,43.5,2943,161,0,0,0,83,1498,1267,986,281,726,439,148800,25,3198,207,22790,12,51122,2303,682,7,1939,1777,1686,300,47,009,010400
"Census Tract 105, Blount County, Tennessee",1400000US47009010500,2553,34.3,2085,193,5,0,0,139,1400,1245,410,835,1600,1196,142200,0,2494,632,17844,7,27929,1643,765,36,1470,1401,1232,315,47,009,010500
"Census Tract 106, Blount County, Tennessee",1400000US47009010600,4377,30.0,3999,237,0,29,0,16,1585,1477,568,909,1764,1071,162800,17,3263,442,20741,41,42917,2244,1930,48,3092,2922,2062,597,47,009,010600
"Census Tract 107, Blount County, Tennessee",1400000US47009010700,4578,38.9,4050,157,16,66,0,187,1996,1838,1455,383,872,670,140600,27,4537,464,24657,21,50860,2779,1507,41,2768,2517,2428,652,47,009,010700
"Census Tract 108, Blount County, Tennessee",1400000US47009010800,3000,34.8,2581,204,0,0,0,70,1449,1175,561,614,1602,1355,96100,0,2850,459,15471,0,30231,1948,928,49,1764,1628,1543,150,47,009,010800
"Census Tract 109, Blount County, Tennessee",1400000US47009010900,5885,41.0,5601,73,0,20,0,91,2542,2449,2041,408,816,640,146100,11,5865,329,25960,0,55571,3413,2165,126,3847,3534,3568,1113,47,009,010900
"Census Tract 110.01, Blount County, Tennessee",1400000US47009011001,5317,42.7,5053,10,0,0,0,192,2477,2298,1827,471,1078,788,168100,0,5248,996,23046,13,39561,3217,1841,48,3201,2937,2964,680,47,009,011001
"Census Tract 110.02, Blount County, Tennessee",1400000US47009011002,3852,52.1,3819,0,8,25,0,0,1807,1725,1413,312,798,287,166600,0,3832,158,31203,64,46250,2588,1228,0,2226,2193,2057,416,47,009,011002
"Census Tract 111.01, Blount County, Tennessee",1400000US47009011101,5116,40.5,4857,194,18,0,0,0,2146,2038,1645,393,1082,789,185200,32,5116,868,24704,36,51474,3112,1837,71,3165,3131,2875,588,47,009,011101
"Census Tract 111.02, Blount County, Tennessee",1400000US47009011102,8501,45.3,8220,107,0,54,0,37,3418,3132,2706,426,975,785,214600,0,8132,237,36672,248,75625,4682,3581,28,4611,4430,4122,1835,47,009,011102
"Census Tract 112, Blount County, Tennessee",1400000US47009011200,7271,38.0,6505,370,20,306,0,0,3368,2965,1673,1292,3297,2568,130200,0,7225,1344,19867,33,38938,4076,2797,48,4622,4318,3821,737,47,009,011200
"Census Tract 113.01, Blount County, Tennessee",1400000US47009011301,5900,41.4,5657,23,0,80,0,12,2345,2219,1847,372,976,366,169600,0,5866,654,21752,15,48584,3819,1880,84,3690,3562,3236,579,47,009,011301
"Census Tract 113.02, Blount County, Tennessee",1400000US47009011302,5480,41.2,5441,0,14,7,0,0,2223,2121,1724,397,1170,1010,165100,0,5480,398,23365,22,50098,3524,1939,10,3498,3402,2933,344,47,009,011302
"Census Tract 114.01, Blount County, Tennessee",1400000US47009011401,1863,52.3,1719,0,117,0,0,2,1141,788,500,288,616,368,266700,9,1863,189,23627,0,38542,1063,774,3,1188,1186,1106,201,47,009,011401
"Census Tract 114.02, Blount County, Tennessee",1400000US47009011402,4157,49.2,4127,0,0,0,0,0,2880,1701,1470,231,569,367,149400,0,4148,1090,20583,40,37993,2853,1296,0,2601,2601,2424,360,47,009,011402
"Census Tract 115.01, Blount County, Tennessee",1400000US47009011501,1866,33.4,1819,0,0,0,0,21,757,584,463,121,387,346,162800,0,1866,494,17880,14,40250,1245,584,0,1087,1087,935,132,47,009,011501
"Census Tract 115.02, Blount County, Tennessee",1400000US47009011502,4593,40.3,4571,0,0,0,0,0,1721,1668,1364,304,1021,772,168300,10,4519,1091,18351,0,36604,2893,1700,0,2785,2750,2518,261,47,009,011502
"Census Tract 115.03, Blount County, Tennessee",1400000US47009011503,6977,42.6,6885,38,7,16,0,0,2870,2537,2253,284,924,389,167800,0,6862,536,23128,69,51568,4479,2367,10,3925,3835,3421,754,47,009,011503
"Census Tract 116.02, Blount County, Tennessee",1400000US47009011602,9003,39.8,8858,12,0,0,0,32,3758,3603,3031,572,1327,904,173100,30,8981,1044,24561,86,53529,5978,2853,76,5700,5553,4987,909,47,009,011602
"Census Tract 116.03, Blount County, Tennessee",1400000US47009011603,4809,40.8,4624,133,7,45,0,0,2100,1832,1525,307,835,616,158400,6,4809,242,22635,26,52130,2689,2012,10,3135,3079,2721,356,47,009,011603
"Census Tract 116.04, Blount County, Tennessee",1400000US47009011604,4028,38.5,3645,0,9,183,0,4,1551,1410,1235,175,467,351,147300,0,3991,158,24493,16,60761,2521,1272,4,2612,2401,2236,372,47,009,011604
"Census Tract 116.05, Blount County, Tennessee",1400000US47009011605,3226,51.4,3157,10,7,0,0,30,1629,1380,1286,94,270,89,286100,63,3220,215,34291,99,62663,2215,906,14,2115,2031,1975,488,47,009,011605
"Census Tract 9801, Blount County, Tennessee",1400000US47009980100,5,22.5,5,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,42400,0,-666666666,0,5,0,5,5,1,0,47,009,980100
"Census Tract 9802, Blount County, Tennessee",1400000US47009980200,20,57.0,20,0,0,0,0,0,10,10,10,0,0,0,-666666666,0,20,0,,0,-666666666,0,20,0,20,20,20,0,47,009,980200
"Census Tract 101, Bradley County, Tennessee",1400000US47011010100,4676,41.6,4274,149,0,6,0,142,2139,1852,1040,812,1996,1474,156300,0,4394,1070,22004,26,43400,2669,1806,98,2664,2594,2116,506,47,011,010100
"Census Tract 102, Bradley County, Tennessee",1400000US47011010200,5346,40.7,5075,197,0,25,0,12,2459,2207,1160,1047,2403,2052,190600,13,5190,657,26793,70,50107,2915,1974,0,3299,2881,2579,557,47,011,010200
"Census Tract 103, Bradley County, Tennessee",1400000US47011010300,2729,31.7,2495,72,71,0,0,10,1087,1016,505,511,1424,1092,80400,0,2707,926,14587,9,31012,1608,987,38,1710,1615,1526,117,47,011,010300
"Census Tract 104, Bradley County, Tennessee",1400000US47011010400,2240,30.2,1521,379,15,3,246,56,1187,943,247,696,1704,1442,53100,0,2099,882,9836,0,13992,831,919,79,1384,1017,923,70,47,011,010400
"Census Tract 105, Bradley County, Tennessee",1400000US47011010500,3405,21.5,2965,241,38,73,10,25,1175,919,278,641,1184,1072,143500,0,1780,786,13005,27,21292,1312,1760,86,2958,2765,987,426,47,011,010500
"Census Tract 106, Bradley County, Tennessee",1400000US47011010600,3275,35.5,2862,242,28,0,0,90,1529,1398,736,662,1571,1148,175600,8,3270,777,24546,73,38036,2020,1016,37,1756,1557,1612,371,47,011,010600
"Census Tract 107, Bradley County, Tennessee",1400000US47011010700,4758,32.5,4053,423,10,24,0,155,2053,1889,709,1180,2963,2226,69000,0,4617,1461,15194,21,25894,3005,1513,50,2930,2716,2319,183,47,011,010700
"Census Tract 108, Bradley County, Tennessee",1400000US47011010800,3579,31.4,2976,403,19,138,0,9,1494,1257,443,814,2067,1858,78700,0,3287,1212,12699,0,22150,2301,877,59,2411,2114,1934,71,47,011,010800
"Census Tract 109, Bradley County, Tennessee",1400000US47011010900,3013,42.8,2950,37,0,0,0,0,1304,1304,1023,281,660,477,103500,0,2987,305,22015,23,34242,2163,694,103,1728,1647,1560,258,47,011,010900
"Census Tract 110, Bradley County, Tennessee",1400000US47011011000,5946,37.6,5638,157,0,26,0,92,2456,2249,1746,503,1353,623,98400,0,5935,624,16797,16,36533,4315,1510,89,3568,3483,3032,403,47,011,011000
"Census Tract 111, Bradley County, Tennessee",1400000US47011011100,9409,39.1,8899,410,15,0,0,33,3629,3391,2826,565,1410,1120,124500,13,9326,1039,21579,43,44222,6194,3016,14,5810,5621,5420,980,47,011,011100
"Census Tract 112.01, Bradley County, Tennessee",1400000US47011011201,5914,37.3,5386,415,5,15,0,53,2378,2034,1609,425,1133,781,147600,3,5796,830,21459,4,52904,3788,1957,68,3671,3552,3250,551,47,011,011201
"Census Tract 112.02, Bradley County, Tennessee",1400000US47011011202,8477,37.9,7667,444,13,251,0,8,3377,3058,2195,863,2264,1640,201100,19,8390,935,26681,107,57350,4252,3602,23,5438,4878,4800,1970,47,011,011202
"Census Tract 113, Bradley County, Tennessee",1400000US47011011300,7451,45.1,6917,74,0,0,0,79,3047,2838,2577,261,678,307,164600,17,7400,812,22592,31,47350,4913,2353,81,4828,4721,4167,596,47,011,011300
"Census Tract 114.01, Bradley County, Tennessee",1400000US47011011401,8074,41.6,7415,285,25,246,0,28,3224,3071,2295,776,1807,1563,159200,0,8019,955,33526,168,52188,4821,2948,68,4956,4648,4386,1552,47,011,011401
"Census Tract 114.02, Bradley County, Tennessee",1400000US47011011402,2605,37.3,2406,47,0,0,0,145,1507,1159,438,721,1475,1314,182500,0,2580,688,22413,25,34592,1609,697,64,1945,1677,1541,394,47,011,011402
"Census Tract 115, Bradley County, Tennessee",1400000US47011011500,7500,42.8,7354,2,0,36,0,0,3229,2973,2349,624,1266,763,154200,12,7490,1129,24199,94,41366,4815,2543,53,4580,4526,4114,787,47,011,011500
"Census Tract 116.01, Bradley County, Tennessee",1400000US47011011601,4990,36.6,4821,126,0,0,0,0,1976,1837,1507,330,802,658,104300,0,4933,594,17623,0,42050,3447,1412,0,3143,2986,2632,221,47,011,011601
"Census Tract 116.02, Bradley County, Tennessee",1400000US47011011602,4899,37.8,4899,0,0,0,0,0,1958,1863,1383,480,1356,1007,114500,0,4883,382,18820,0,39543,3410,1419,55,3134,3100,2802,297,47,011,011602
"Census Tract 9501, Campbell County, Tennessee",1400000US47013950100,3105,40.2,3059,0,0,24,0,0,1532,1226,987,239,631,456,56600,0,3053,520,15633,7,32926,2367,714,0,2036,2009,1703,75,47,013,950100
"Census Tract 9502, Campbell County, Tennessee",1400000US47013950200,2509,45.4,2386,79,0,0,0,0,1221,1044,730,314,614,476,65900,0,2405,570,14928,0,24876,1551,958,0,1473,1453,1318,170,47,013,950200
"Census Tract 9503, Campbell County, Tennessee",1400000US47013950300,1931,32.5,1918,0,4,0,0,0,812,734,562,172,528,382,38400,0,1877,402,14957,0,27833,1234,642,41,1139,1130,946,155,47,013,950300
"Census Tract 9504, Campbell County, Tennessee",1400000US47013950400,4362,42.8,4201,7,0,12,0,56,2216,1826,1363,463,1143,663,100500,0,4350,609,21182,23,35665,3166,1149,6,2674,2636,2470,279,47,013,950400
"Census Tract 9505, Campbell County, Tennessee",1400000US47013950500,5214,40.1,5124,59,9,6,0,0,2436,2013,1404,609,1338,833,120300,0,5090,766,19136,6,33750,3796,1351,35,3338,3306,2833,281,47,013,950500
"Census Tract 9506, Campbell County, Tennessee",1400000US47013950600,4435,45.3,4409,0,0,0,0,26,2055,1730,848,882,2037,1506,69400,13,4172,1477,12316,5,21211,3229,1151,0,2520,2465,2172,56,47,013,950600
"Census Tract 9507, Campbell County, Tennessee",1400000US47013950700,4990,36.0,4888,2,15,0,0,0,2154,1961,1099,862,2343,1901,104500,0,4971,1941,13797,16,26114,4060,918,0,2882,2872,2405,281,47,013,950700
"Census Tract 9508, Campbell County, Tennessee",1400000US47013950800,2256,48.2,2241,0,0,6,0,0,1349,956,842,114,225,42,85300,0,2256,539,19113,0,36286,1356,894,0,1362,1362,1245,172,47,013,950800
"Census Tract 9509, Campbell County, Tennessee",1400000US47013950900,3271,39.2,3241,0,0,0,0,0,1833,1175,1006,169,563,385,81900,9,3264,1006,16546,15,26867,2436,815,0,1892,1868,1699,127,47,013,950900
"Census Tract 9510, Campbell County, Tennessee",1400000US47013951000,2676,42.9,2639,0,0,0,0,0,1377,1064,859,205,429,320,81300,0,2676,434,17844,0,36917,1886,706,47,1837,1745,1680,105,47,013,951000
"Census Tract 9511, Campbell County, Tennessee",1400000US47013951100,5877,40.9,5622,36,11,70,0,49,2850,2298,1879,419,935,437,106300,31,5872,991,17996,17,37218,3946,1787,71,3619,3478,3211,300,47,013,951100
"Census Tract 9601, Cannon County, Tennessee",1400000US47015960100,3690,41.8,3614,40,31,0,0,0,1692,1504,1161,343,855,464,128200,1,3615,694,21187,13,44030,2599,1025,49,2546,2455,2211,417,47,015,960100
"Census Tract 9602, Cannon County, Tennessee",1400000US47015960200,6623,41.4,6284,160,2,0,0,86,2873,2525,1830,695,1694,1161,104400,0,6507,1230,17536,25,34535,4904,1660,0,3922,3858,3348,334,47,015,960200
"Census Tract 9603, Cannon County, Tennessee",1400000US47015960300,3415,38.8,3355,36,0,0,0,6,1437,1335,1099,236,691,453,117800,15,3415,457,17737,0,34764,2365,961,0,1985,1829,1765,192,47,015,960300
"Census Tract 9620, Carroll County, Tennessee",1400000US47017962000,4372,42.5,3835,320,17,9,0,100,1989,1589,1285,304,1046,889,59500,0,4254,1164,15796,6,31135,3051,1260,20,2527,2461,2219,235,47,017,962000
"Census Tract 9621, Carroll County, Tennessee",1400000US47017962100,7409,43.6,5943,1321,0,30,0,0,3316,2704,2264,440,952,704,86600,10,7211,1429,23103,91,39132,5597,1749,63,4487,4391,3693,920,47,017,962100
"Census Tract 9622.01, Carroll County, Tennessee",1400000US47017962201,3412,40.2,2859,421,0,0,0,0,1568,1404,865,539,1336,982,71500,0,3316,892,15607,17,31083,2776,624,12,1847,1847,1665,97,47,017,962201
"Census Tract 9622.02, Carroll County, Tennessee",1400000US47017962202,4182,34.5,3986,178,8,2,0,0,1864,1576,1106,470,1139,600,105700,0,3706,252,22847,38,45741,2485,1677,15,2614,2583,2071,619,47,017,962202
"Census Tract 9623, Carroll County, Tennessee",1400000US47017962300,4309,44.4,3793,420,0,0,0,32,2180,1785,1386,399,631,383,66900,11,4309,739,17027,1,31717,3270,1017,7,2634,2614,2225,294,47,017,962300
"Census Tract 9624, Carroll County, Tennessee",1400000US47017962400,2612,41.1,2448,141,0,0,0,5,1269,1020,888,132,400,267,84200,0,2546,243,18091,2,38417,1982,613,0,1681,1670,1400,156,47,017,962400
"Census Tract 9625, Carroll County, Tennessee",1400000US47017962500,2280,40.2,2064,142,52,0,0,0,1020,854,729,125,238,126,75600,9,2267,391,17786,0,38011,1598,667,7,1405,1393,1217,205,47,017,962500
"Census Tract 9801, Carroll County, Tennessee",1400000US47017980100,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,47,017,980100
"Census Tract 701, Carter County, Tennessee",1400000US47019070100,1800,44.6,1752,37,0,0,0,0,967,806,455,351,699,452,73300,0,1589,463,14320,0,23553,1420,380,0,1111,1111,889,133,47,019,070100
"Census Tract 702, Carter County, Tennessee",1400000US47019070200,4065,44.1,4002,57,0,0,0,0,1695,1636,1265,371,918,728,143800,0,3928,466,21279,21,42930,2717,1307,5,2266,2221,1913,604,47,019,070200
"Census Tract 703, Carter County, Tennessee",1400000US47019070300,5790,43.9,5309,178,22,23,0,1,2699,2401,1391,1010,2271,1879,97600,0,5524,1483,17518,15,27970,3943,1787,0,3424,3409,2750,482,47,019,070300
"Census Tract 704, Carter County, Tennessee",1400000US47019070400,2240,32.6,2119,76,0,0,0,0,923,906,608,298,781,748,84300,0,2240,924,14401,4,24250,1551,689,0,1273,1273,974,66,47,019,070400
"Census Tract 705, Carter County, Tennessee",1400000US47019070500,4321,42.8,4240,0,0,28,0,0,2069,1951,1419,532,983,766,94800,0,4281,752,17352,0,32629,3130,1128,30,2569,2503,2318,378,47,019,070500
"Census Tract 706, Carter County, Tennessee",1400000US47019070600,2647,47.9,2539,0,26,11,0,17,1278,1199,922,277,524,333,85000,0,2559,395,18602,11,34232,1837,770,6,1603,1543,1462,229,47,019,070600
"Census Tract 707, Carter County, Tennessee",1400000US47019070700,3021,45.4,2907,38,29,0,0,0,1530,1305,1189,116,222,189,104200,0,3016,269,20767,5,47555,2195,804,0,2068,2068,1940,437,47,019,070700
"Census Tract 708, Carter County, Tennessee",1400000US47019070800,3123,37.3,2947,25,0,11,0,80,1474,1389,866,523,1029,721,98100,0,3123,644,20471,6,36863,2167,884,22,2034,1870,1668,454,47,019,070800
"Census Tract 709, Carter County, Tennessee",1400000US47019070900,3574,27.6,3148,175,0,6,0,119,1482,1341,766,575,1203,1132,132700,0,2969,466,22990,63,31313,1734,1675,41,2611,2425,1573,641,47,019,070900
"Census Tract 710, Carter County, Tennessee",1400000US47019071000,2791,40.7,2768,23,0,0,0,0,1453,1289,805,484,987,758,100400,0,2791,787,16200,0,27736,2134,657,0,1743,1687,1522,220,47,019,071000
"Census Tract 711, Carter County, Tennessee",1400000US47019071100,1879,37.8,1822,10,0,13,0,11,828,787,603,184,402,285,98700,0,1877,470,19046,11,32610,1383,461,0,1250,1213,1045,115,47,019,071100
"Census Tract 712, Carter County, Tennessee",1400000US47019071200,3935,43.0,3835,43,0,0,0,0,1873,1663,1280,383,962,772,87000,7,3912,896,16146,0,31225,2681,1182,40,2592,2580,2228,138,47,019,071200
"Census Tract 713, Carter County, Tennessee",1400000US47019071300,7305,42.1,7266,0,0,0,0,19,3488,2966,2438,528,1147,880,107800,14,7262,1136,19810,26,41875,5380,1906,0,4507,4438,4236,566,47,019,071300
"Census Tract 714, Carter County, Tennessee",1400000US47019071400,3578,40.0,3472,0,17,0,0,0,1815,1526,1080,446,1034,733,85300,12,3558,1245,14430,0,28696,2775,770,12,2424,2401,2046,224,47,019,071400
"Census Tract 715, Carter County, Tennessee",1400000US47019071500,2092,48.2,2092,0,0,0,0,0,1174,927,826,101,267,51,82200,0,2092,618,16140,0,24814,1523,569,0,1207,1207,1071,167,47,019,071500
"Census Tract 716, Carter County, Tennessee",1400000US47019071600,1404,47.3,1403,1,0,0,0,0,864,593,528,65,138,62,82000,8,1404,533,13884,0,23533,936,460,0,881,863,761,64,47,019,071600
"Census Tract 717, Carter County, Tennessee",1400000US47019071700,4003,41.0,3867,36,0,13,0,0,2056,1505,1194,311,697,432,82500,0,3716,743,19621,20,30920,2261,1691,3,2609,2569,2266,262,47,019,071700
"Census Tract 701.02, Cheatham County, Tennessee",1400000US47021070102,4019,40.3,3834,32,0,0,0,0,1621,1546,1303,243,761,472,151600,10,3977,241,21735,27,41797,2894,1051,26,2476,2447,2228,311,47,021,070102
"Census Tract 701.03, Cheatham County, Tennessee",1400000US47021070103,3632,39.1,3602,0,0,30,0,0,1456,1303,1035,268,595,321,144000,0,3632,214,26999,12,54375,2557,871,18,2482,2330,2241,466,47,021,070103
