NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_010E,B25077_001E,B25075_025E,B17001_001E,B17001_002E,B19301_001E,B19001_017E,B19013_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B23006_001E,B23006_023E,state,county,tract
"Census Tract 11.01, Cache County, Utah",1400000US49005001101,5308,28.8,5072,1,0,63,0,99,1971,1868,1406,462,1026,929,190300,9,5299,291,29569,97,56434,3420,1607,29,3213,2877,2662,1284,49,005,001101
"Census Tract 11.02, Cache County, Utah",1400000US49005001102,4289,33.6,3894,41,0,158,6,34,1454,1375,1267,108,313,272,252900,10,4289,279,35353,110,72204,2534,1449,48,2335,2053,2050,1128,49,005,001102
"Census Tract 12.01, Cache County, Utah",1400000US49005001201,4329,29.5,4183,0,30,0,0,0,1305,1251,1027,224,874,769,205900,0,4304,216,20431,19,61617,3313,897,28,2346,2122,2053,901,49,005,001201
"Census Tract 12.02, Cache County, Utah",1400000US49005001202,4964,24.2,4539,19,13,2,0,329,1349,1328,1237,91,300,300,211200,0,4964,144,18460,16,62132,3385,1272,31,2638,2141,2198,815,49,005,001202
"Census Tract 13, Cache County, Utah",1400000US49005001300,5747,28.4,5537,3,6,36,23,14,1750,1646,1436,210,790,620,213500,32,5732,459,23801,73,60341,4184,1308,55,2979,2673,2497,774,49,005,001300
"Census Tract 14.01, Cache County, Utah",1400000US49005001401,4310,26.5,4038,0,15,25,0,96,1119,1119,1012,107,471,412,161300,0,4310,467,17344,15,57675,2937,1103,26,2330,1984,2031,270,49,005,001401
"Census Tract 14.02, Cache County, Utah",1400000US49005001402,3327,27.4,2911,50,24,0,0,160,1084,1004,839,165,446,297,162100,0,3307,325,19693,0,59900,2253,803,0,1764,1494,1467,369,49,005,001402
"Census Tract 15, Cache County, Utah",1400000US49005001500,1956,35.2,1954,0,0,0,0,2,613,592,542,50,189,74,244400,17,1956,80,23700,13,64808,1472,414,19,1044,989,893,224,49,005,001500
"Census Tract 9801, Cache County, Utah",1400000US49005980100,147,61.3,147,0,0,0,0,0,300,66,57,9,9,9,352200,0,147,0,52222,0,107000,128,19,0,70,70,70,50,49,005,980100
"Census Tract 1, Carbon County, Utah",1400000US49007000100,3721,31.7,3391,18,33,85,0,156,1410,1241,912,329,849,573,158300,0,3703,428,21575,7,58065,2798,761,76,2184,1974,1811,224,49,007,000100
"Census Tract 2, Carbon County, Utah",1400000US49007000200,4447,36.9,3851,57,136,0,0,230,2008,1763,1169,594,1251,987,115100,0,4354,473,20845,10,42901,3194,1072,0,2482,2202,2158,233,49,007,000200
"Census Tract 3, Carbon County, Utah",1400000US49007000300,4306,27.5,4004,4,11,88,0,130,1729,1558,821,737,1565,1152,101100,0,3658,811,14815,0,27901,3085,1091,22,2697,2390,1839,271,49,007,000300
"Census Tract 5, Carbon County, Utah",1400000US49007000500,4010,39.0,3792,15,35,14,24,117,2211,1601,1255,346,847,422,136200,5,4001,377,26621,43,57969,3014,812,28,2518,2408,2252,397,49,007,000500
"Census Tract 6, Carbon County, Utah",1400000US49007000600,4527,38.8,4145,7,24,0,0,246,2150,1734,1386,348,935,666,80900,20,4474,658,19666,11,43305,3327,1089,9,2624,2444,2255,231,49,007,000600
"Census Tract 9601, Daggett County, Utah",1400000US49009960100,891,47.1,852,4,3,3,3,12,1168,373,241,132,301,223,162500,0,795,86,23789,5,44750,428,420,17,556,541,470,87,49,009,960100
"Census Tract 1251.02, Davis County, Utah",1400000US49011125102,4104,38.7,4037,0,0,57,0,10,1237,1189,1095,94,363,280,360600,70,4104,74,38480,185,104557,2644,1300,39,2310,2146,2042,962,49,011,125102
"Census Tract 1251.03, Davis County, Utah",1400000US49011125103,4473,25.7,3807,274,10,18,17,129,1279,1256,1083,173,405,405,206600,39,4473,357,26238,38,71053,3035,1167,22,2563,2342,2058,696,49,011,125103
"Census Tract 1251.04, Davis County, Utah",1400000US49011125104,5829,30.0,5530,15,4,30,22,78,1634,1634,1453,181,492,482,267600,10,5812,350,30437,125,94321,4054,1523,97,3405,3168,2777,983,49,011,125104
"Census Tract 1252, Davis County, Utah",1400000US49011125200,3637,22.0,3102,123,35,99,0,50,1165,1015,0,1015,3556,3253,-666666666,0,3556,526,14081,0,41587,653,2755,145,2085,1951,1414,277,49,011,125200
"Census Tract 1253.01, Davis County, Utah",1400000US49011125301,5146,29.7,4418,107,0,177,0,311,1977,1844,1280,564,1541,1277,140200,0,5146,930,18195,0,45500,3085,1538,64,2923,2527,2421,256,49,011,125301
"Census Tract 1253.03, Davis County, Utah",1400000US49011125303,10281,25.1,9331,121,0,198,0,219,2832,2758,2346,412,1709,1303,205600,18,10281,644,21056,0,71566,6792,2784,213,5687,5072,4737,1289,49,011,125303
"Census Tract 1253.04, Davis County, Utah",1400000US49011125304,4819,28.0,4265,8,111,36,17,178,1439,1439,1264,175,649,470,160000,0,4725,26,20480,9,62067,3211,1360,71,2694,2423,2337,482,49,011,125304
"Census Tract 1253.05, Davis County, Utah",1400000US49011125305,6019,28.2,5173,107,25,225,0,112,1848,1821,1600,221,620,507,199400,0,6019,209,24162,23,72554,4076,1620,53,3738,3420,2936,735,49,011,125305
"Census Tract 1254.01, Davis County, Utah",1400000US49011125401,10939,28.6,10538,19,0,138,0,63,3192,3112,2833,279,747,703,259300,9,10926,357,24948,50,83667,7231,3252,151,6275,5948,5391,1629,49,011,125401
"Census Tract 1254.03, Davis County, Utah",1400000US49011125403,10490,27.2,10058,268,0,57,0,21,2978,2807,2649,158,650,602,244600,0,10463,340,23516,73,81332,7353,2640,163,5671,5306,5070,1698,49,011,125403
"Census Tract 1254.05, Davis County, Utah",1400000US49011125405,10395,25.4,8954,98,96,270,19,458,2581,2496,2121,375,1422,1115,225100,0,10271,1220,20215,95,73555,6618,2963,91,5691,4825,5038,1458,49,011,125405
"Census Tract 1254.06, Davis County, Utah",1400000US49011125406,7040,29.2,5857,110,2,549,22,288,1965,1920,1813,107,339,339,265500,0,7016,245,23953,58,78571,4384,1862,139,4058,3552,3587,1230,49,011,125406
"Census Tract 1255.01, Davis County, Utah",1400000US49011125501,5090,28.2,4364,21,83,66,0,393,1649,1583,1368,215,587,560,172800,0,5082,500,21155,10,62528,3316,1457,8,2999,2581,2496,548,49,011,125501
"Census Tract 1255.02, Davis County, Utah",1400000US49011125502,5016,26.8,4330,207,55,76,0,160,1614,1604,1314,290,916,671,145600,0,4975,715,18955,7,51757,3288,1406,54,2881,2513,2356,370,49,011,125502
"Census Tract 1255.03, Davis County, Utah",1400000US49011125503,4460,25.6,4021,113,35,45,0,25,1261,1261,1014,247,972,861,202000,0,4429,512,21933,23,75708,2942,1292,96,2445,2295,2079,606,49,011,125503
"Census Tract 1256, Davis County, Utah",1400000US49011125600,210,21.2,197,0,13,0,0,0,90,90,17,73,110,110,202800,0,210,22,12716,0,23750,177,33,0,136,123,94,19,49,011,125600
"Census Tract 1257.01, Davis County, Utah",1400000US49011125701,3357,29.0,2644,91,78,58,155,143,1449,1330,460,870,1898,1587,145100,0,3282,1064,14452,0,30119,1676,1220,125,1935,1570,1676,177,49,011,125701
"Census Tract 1257.02, Davis County, Utah",1400000US49011125702,3641,28.2,3486,52,17,16,31,18,1374,1194,731,463,1459,1262,128400,0,3573,376,16894,0,37363,2163,1236,68,2112,1863,1972,363,49,011,125702
"Census Tract 1258.01, Davis County, Utah",1400000US49011125801,6592,27.1,6060,193,25,183,15,38,2535,2403,1291,1112,2629,1909,144400,0,6487,1104,18178,0,44844,3802,2149,108,4216,3357,3085,510,49,011,125801
"Census Tract 1258.04, Davis County, Utah",1400000US49011125804,6532,29.8,6093,72,0,34,37,78,1900,1851,1741,110,458,374,243200,13,6532,171,28694,94,93674,3672,2434,157,4075,3648,3341,1566,49,011,125804
"Census Tract 1258.05, Davis County, Utah",1400000US49011125805,6596,28.2,5640,219,0,173,13,389,2238,2109,1410,699,1800,1648,189900,0,6596,324,21805,22,59790,3674,2286,297,4128,3652,3330,1117,49,011,125805
"Census Tract 1258.07, Davis County, Utah",1400000US49011125807,3003,27.9,2490,225,0,42,0,206,1298,1233,766,467,1019,917,46500,0,3003,257,26783,61,46603,1485,1061,185,1998,1587,1567,337,49,011,125807
"Census Tract 1258.08, Davis County, Utah",1400000US49011125808,6286,29.7,4586,304,52,704,0,293,3409,2931,824,2107,4131,3852,184700,0,6276,723,26157,29,41750,2700,2785,75,4475,3715,3337,1115,49,011,125808
"Census Tract 1259.05, Davis County, Utah",1400000US49011125905,6038,32.7,5139,154,0,67,316,230,2176,2112,1335,777,1699,1195,183300,0,6001,1024,25449,92,51250,3614,2185,47,3127,2894,2604,878,49,011,125905
"Census Tract 1259.06, Davis County, Utah",1400000US49011125906,6943,29.6,6469,76,174,92,0,9,2218,2155,1711,444,1377,1133,220600,0,6943,420,25502,119,65702,4574,1958,23,3960,3440,3368,1438,49,011,125906
"Census Tract 1259.07, Davis County, Utah",1400000US49011125907,1920,36.3,1858,58,0,0,0,4,671,588,564,24,87,87,250500,0,1920,4,43580,55,85417,1175,685,60,1323,1218,983,347,49,011,125907
"Census Tract 1259.08, Davis County, Utah",1400000US49011125908,4872,34.3,4520,34,66,135,0,86,1570,1523,1414,109,353,317,241400,12,4872,241,28964,66,83323,2901,1720,84,2756,2479,2311,1001,49,011,125908
"Census Tract 1260.01, Davis County, Utah",1400000US49011126001,4591,30.8,4052,55,30,125,0,232,1808,1744,1324,420,1097,1017,153200,24,4554,623,20701,0,44500,2789,1419,53,2775,2303,2367,549,49,011,126001
"Census Tract 1260.02, Davis County, Utah",1400000US49011126002,5186,25.7,5186,0,0,0,0,0,1440,1440,1325,115,309,285,222800,0,5186,212,20986,0,67336,3813,1202,151,2836,2664,2530,820,49,011,126002
"Census Tract 1261.01, Davis County, Utah",1400000US49011126101,6193,30.3,5877,0,106,0,0,81,2005,2005,1526,479,1111,944,227900,7,6155,540,27276,99,70272,4572,1481,41,3292,3159,2654,1020,49,011,126101
"Census Tract 1261.04, Davis County, Utah",1400000US49011126104,10327,20.5,10021,29,0,66,0,87,2414,2389,2362,27,67,33,358600,19,10310,495,28829,267,112975,7323,2600,163,5255,4816,4614,2511,49,011,126104
"Census Tract 1261.05, Davis County, Utah",1400000US49011126105,6689,27.3,6468,68,0,0,0,84,1733,1733,1633,100,336,336,264600,10,6663,116,26106,82,93625,4680,1746,60,3844,3509,3265,1657,49,011,126105
"Census Tract 1262.02, Davis County, Utah",1400000US49011126202,7849,27.9,7442,73,41,13,0,58,2214,2157,1920,237,603,581,293500,0,7324,215,27947,139,82604,5360,2042,173,4509,4215,3906,1629,49,011,126202
"Census Tract 1262.03, Davis County, Utah",1400000US49011126203,4393,30.4,4351,1,0,0,0,0,1222,1222,969,253,828,772,372300,78,4393,120,39880,200,103750,2695,1520,29,2605,2415,2065,1096,49,011,126203
"Census Tract 1262.04, Davis County, Utah",1400000US49011126204,4573,29.7,4379,0,70,25,0,54,1482,1413,1094,319,906,793,295100,19,4573,285,28922,67,84784,3474,965,46,2714,2620,2144,980,49,011,126204
"Census Tract 1263.03, Davis County, Utah",1400000US49011126303,4496,31.7,4396,0,0,8,56,0,1256,1238,1121,117,304,89,291900,30,4496,442,28394,72,89750,3066,1246,10,2570,2477,2211,911,49,011,126303
"Census Tract 1263.04, Davis County, Utah",1400000US49011126304,6105,28.0,5849,68,0,146,0,29,1704,1704,1662,42,89,56,282900,0,6105,53,28835,98,92875,4305,1623,106,3636,3427,2878,1302,49,011,126304
"Census Tract 1263.05, Davis County, Utah",1400000US49011126305,2198,37.1,2181,0,10,7,0,0,692,658,603,55,143,134,287500,2,2198,0,33921,73,85833,1685,483,9,1151,1115,904,332,49,011,126305
"Census Tract 1263.06, Davis County, Utah",1400000US49011126306,6458,34.4,6190,1,0,33,0,138,2624,2472,1944,528,1429,1296,223700,0,6410,134,29580,120,61923,4437,1789,55,3825,3474,3339,1216,49,011,126306
"Census Tract 1264.02, Davis County, Utah",1400000US49011126402,3396,38.3,3147,0,0,89,0,160,1082,999,965,34,59,45,427200,65,3396,128,50727,176,104764,2379,794,6,1958,1606,1714,1059,49,011,126402
"Census Tract 1264.04, Davis County, Utah",1400000US49011126404,6143,27.8,5834,14,0,103,13,179,1882,1767,1484,283,1038,945,478600,111,6143,393,45651,313,115179,3889,1604,123,3570,2994,3052,1437,49,011,126404
"Census Tract 1264.05, Davis County, Utah",1400000US49011126405,3595,39.8,3446,0,0,119,0,0,1132,1062,1031,31,92,58,380500,11,3595,103,37606,103,108892,2179,1354,17,2142,1994,1814,1069,49,011,126405
"Census Tract 1264.06, Davis County, Utah",1400000US49011126406,4010,36.2,3758,0,15,31,0,100,1385,1296,878,418,1172,532,233500,0,4010,501,24721,10,69035,2900,1013,6,2352,2191,1902,747,49,011,126406
"Census Tract 1265, Davis County, Utah",1400000US49011126500,6060,40.9,5729,0,17,127,6,29,1987,1862,1707,155,650,593,246600,16,5937,365,28072,120,76151,4214,1553,70,3030,2733,2620,1216,49,011,126500
"Census Tract 1266, Davis County, Utah",1400000US49011126600,5156,30.4,4735,17,90,100,74,25,1994,1934,1136,798,1864,1586,190200,0,5098,398,21990,0,52551,3535,1209,130,3049,2614,2469,764,49,011,126600
"Census Tract 1267, Davis County, Utah",1400000US49011126700,4169,29.4,3958,11,0,125,39,0,1596,1552,747,805,1765,1455,179900,0,4026,450,20948,18,45881,2804,975,30,2524,2176,1837,565,49,011,126700
"Census Tract 1268.01, Davis County, Utah",1400000US49011126801,3133,37.3,2868,99,0,118,0,0,1035,994,930,64,214,111,277700,23,3133,51,37362,92,99167,2248,770,0,1582,1413,1348,751,49,011,126801
"Census Tract 1268.02, Davis County, Utah",1400000US49011126802,4978,40.1,4894,22,0,62,0,0,1620,1589,1444,145,582,290,292300,12,4978,222,33129,90,94925,3584,1227,31,2681,2504,2267,1232,49,011,126802
"Census Tract 1269.01, Davis County, Utah",1400000US49011126901,5812,33.4,5069,0,0,0,98,364,2259,2095,1299,796,2429,1855,171500,0,5785,745,22527,30,53460,3620,1699,72,3304,2862,2591,755,49,011,126901
"Census Tract 1269.02, Davis County, Utah",1400000US49011126902,6436,31.5,5772,19,31,23,303,144,2274,2186,1403,783,1939,1622,232200,0,6325,774,24821,86,62981,4283,1927,175,3662,3330,2772,997,49,011,126902
"Census Tract 1270.02, Davis County, Utah",1400000US49011127002,7093,27.1,5517,162,10,319,210,651,2411,2322,1802,520,1556,1536,202800,0,7093,675,23624,27,61780,4081,2047,65,4379,3306,3646,1134,49,011,127002
"Census Tract 1270.03, Davis County, Utah",1400000US49011127003,4043,29.8,3690,0,74,0,121,91,1278,1190,1055,135,318,286,236700,0,4027,204,26883,84,69485,3245,675,9,2658,2377,2149,569,49,011,127003
"Census Tract 1270.04, Davis County, Utah",1400000US49011127004,7774,27.8,6988,81,26,119,171,159,2267,2267,2137,130,493,336,220600,0,7708,189,22422,7,73399,5995,1369,61,4333,3997,3904,1315,49,011,127004
"Census Tract 1271, Davis County, Utah",1400000US49011127100,6540,32.1,6227,19,39,26,26,162,2208,2104,1825,279,674,571,209700,0,6519,396,25407,96,60214,4819,1411,75,3749,3443,3144,1181,49,011,127100
"Census Tract 9403, Duchesne County, Utah",1400000US49013940300,4617,33.1,4474,41,55,0,0,38,3416,1629,1233,396,935,851,139600,0,4377,305,21285,34,50534,3605,890,0,2498,2420,2051,260,49,013,940300
"Census Tract 9405, Duchesne County, Utah",1400000US49013940500,6987,25.7,6393,0,396,99,0,26,2805,2611,1695,916,2095,1748,171100,0,6925,929,23331,61,57444,4954,1762,22,3981,3666,3150,646,49,013,940500
"Census Tract 9406, Duchesne County, Utah",1400000US49013940600,6421,33.4,5637,28,458,0,42,112,2860,2451,2060,391,911,701,183200,0,6331,454,25083,84,59489,5118,1121,55,3583,3395,3186,565,49,013,940600
"Census Tract 9762, Emery County, Utah",1400000US49015976200,4122,30.2,3883,0,84,13,0,137,1625,1414,1090,324,868,570,111500,8,4099,329,20683,17,51786,3397,541,31,2431,2291,2027,174,49,015,976200
"Census Tract 9763, Emery County, Utah",1400000US49015976300,3190,31.9,3130,0,36,13,0,6,1368,1097,926,171,484,406,132700,7,3134,191,21007,9,46904,2658,503,25,1710,1699,1540,340,49,015,976300
"Census Tract 9765, Emery County, Utah",1400000US49015976500,3515,38.9,3346,20,0,16,0,28,1463,1205,947,258,805,764,95600,7,3448,401,19078,5,51708,2450,942,2,1892,1750,1582,170,49,015,976500
"Census Tract 3, Garfield County, Utah",1400000US49017000300,2402,41.2,2291,10,64,18,0,0,1928,904,777,127,411,213,144800,0,2290,357,20068,11,44792,1483,829,59,1281,1234,1151,226,49,017,000300
"Census Tract 4, Garfield County, Utah",1400000US49017000400,2650,43.3,2503,0,97,16,15,0,1716,1240,924,316,565,492,152600,4,2647,346,25966,31,47583,1640,882,18,1599,1459,1397,355,49,017,000400
"Census Tract 2, Grand County, Utah",1400000US49019000200,4311,37.2,4013,11,147,33,13,16,1991,1703,937,766,2009,1903,210900,16,4169,802,19817,8,38109,1474,2433,51,2858,2309,2501,617,49,019,000200
"Census Tract 3, Grand County, Utah",1400000US49019000300,4785,43.1,4416,2,337,13,0,0,2777,1950,1540,410,1080,858,232900,91,4740,387,24223,45,46076,2033,2627,1,2958,2739,2609,774,49,019,000300
"Census Tract 1101, Iron County, Utah",1400000US49021110100,4033,37.9,3831,20,10,0,48,21,3355,1446,1194,252,743,347,200200,25,4007,302,19735,57,41758,2498,1467,16,2094,2064,1709,301,49,021,110100
"Census Tract 1102, Iron County, Utah",1400000US49021110200,7391,27.2,7100,7,190,15,0,54,2337,2090,1729,361,1384,1241,174500,0,7349,1352,15050,0,50128,4616,2621,34,3781,3625,3181,801,49,021,110200
"Census Tract 1103, Iron County, Utah",1400000US49021110300,3301,29.2,3152,5,4,0,66,72,1337,1070,696,374,1332,1039,195100,17,3295,1039,16263,21,40341,1509,1560,68,1868,1675,1538,328,49,021,110300
"Census Tract 1104, Iron County, Utah",1400000US49021110400,4712,22.4,4363,5,14,79,15,153,1574,1549,760,789,1973,1784,184100,11,3948,868,16121,19,41629,2581,1689,53,3574,3300,1450,582,49,021,110400
"Census Tract 1105, Iron County, Utah",1400000US49021110500,9009,25.0,7842,95,641,98,12,59,3912,3283,1578,1705,3952,3378,182600,0,8535,2442,16672,54,32864,5488,3078,28,6093,5589,4147,986,49,021,110500
"Census Tract 1106, Iron County, Utah",1400000US49021110600,6360,25.7,5630,116,303,85,28,26,2901,2389,895,1494,3847,3298,177700,0,6296,1337,17964,29,34938,3811,2323,27,3903,3591,2619,756,49,021,110600
"Census Tract 1107.01, Iron County, Utah",1400000US49021110701,6334,27.1,5981,0,45,16,11,59,2286,2043,1447,596,1331,1310,273700,7,6325,732,19975,0,56013,3964,2302,20,3743,3567,2709,1047,49,021,110701
"Census Tract 1107.02, Iron County, Utah",1400000US49021110702,4243,30.2,4082,0,14,110,0,37,1628,1443,1074,369,1036,760,220000,14,4230,1045,17963,0,45844,2300,1783,56,2192,2005,1816,604,49,021,110702
"Census Tract 101, Juab County, Utah",1400000US49023010100,5687,30.5,5514,52,4,0,41,3,1910,1787,1481,306,904,603,173600,12,5614,550,18830,39,54225,4455,1118,83,2924,2797,2543,350,49,023,010100
"Census Tract 102, Juab County, Utah",1400000US49023010200,4402,29.0,4246,14,85,0,5,23,1566,1305,1043,262,923,604,163700,2,4384,687,17726,9,53155,3689,606,0,2433,2260,2046,275,49,023,010200
"Census Tract 1301, Kane County, Utah",1400000US49025130100,2282,40.7,2183,5,42,0,37,4,3269,994,774,220,549,383,143600,0,2282,346,20662,8,45972,1040,1162,0,1394,1339,1186,267,49,025,130100
"Census Tract 1302, Kane County, Utah",1400000US49025130200,4726,47.1,4531,1,110,0,2,55,2417,2219,1860,359,851,742,184400,21,4650,227,29615,60,45272,2277,2264,37,2705,2492,2480,756,49,025,130200
"Census Tract 9741, Millard County, Utah",1400000US49027974100,4646,30.2,4400,45,0,0,3,175,1693,1488,1067,421,1358,981,117800,0,4606,846,18204,18,45045,3629,613,51,2503,2138,2102,468,49,027,974100
"Census Tract 9742, Millard County, Utah",1400000US49027974200,3269,35.8,3167,54,0,0,0,0,1272,1120,812,308,898,611,124000,0,3269,244,21316,28,49833,2297,676,27,1813,1582,1540,256,49,027,974200
"Census Tract 9743, Millard County, Utah",1400000US49027974300,4411,34.7,3985,2,144,9,30,157,1956,1486,1177,309,880,534,142000,12,4313,479,19384,26,48667,3225,903,9,2291,1959,1986,399,49,027,974300
"Census Tract 9701, Morgan County, Utah",1400000US49029970100,7744,30.0,7574,0,9,21,0,44,2411,2226,1949,277,958,453,258600,0,7691,276,24238,66,75222,5963,1561,112,4114,3985,3508,957,49,029,970100
