NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_015E,B25026_014E,B25026_013E,B25026_012E,B25026_011E,B25026_010E,B25077_001E,B25075_025E,B17001_001E,B17001_002E,B19301_001E,B19001_017E,B19013_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B23006_001E,B23006_023E,state,county,tract
"Census Tract 9504, Anderson County, Kentucky",1400000US21005950400,2503,42.4,2460,23,9,7,0,0,1002,958,813,145,428,0,0,0,59,136,233,148400,0,2490,247,27965,8,62976,1958,538,0,1755,1749,1503,294,21,005,950400
"Census Tract 9501, Ballard County, Kentucky",1400000US21007950100,4111,44.0,3931,126,3,9,0,5,2020,1715,1337,378,796,0,0,3,76,124,593,88000,0,3977,608,22782,24,41843,2622,1418,7,2472,2400,2216,285,21,007,950100
"Census Tract 9502, Ballard County, Kentucky",1400000US21007950200,1454,40.7,1374,37,5,0,0,0,686,604,470,134,286,0,0,0,34,37,215,84000,0,1380,263,21973,3,39231,776,658,6,918,901,785,118,21,007,950200
"Census Tract 9503, Ballard County, Kentucky",1400000US21007950300,2670,37.4,2519,67,17,30,0,0,1187,1039,917,122,313,5,8,0,31,8,261,72900,0,2647,293,28227,54,42466,1508,1137,2,1609,1573,1403,214,21,007,950300
"Census Tract 9501, Barren County, Kentucky",1400000US21009950100,3127,43.8,2948,38,0,88,0,22,1532,1335,1037,298,808,49,0,35,56,140,528,124600,0,3124,645,30664,102,41492,2392,624,11,1925,1857,1818,402,21,009,950100
"Census Tract 9502, Barren County, Kentucky",1400000US21009950200,3616,41.8,3309,193,38,26,5,0,1719,1471,885,586,1389,15,0,29,124,318,903,93900,14,3616,626,18795,27,34978,3008,553,14,2189,2082,1954,178,21,009,950200
"Census Tract 9503, Barren County, Kentucky",1400000US21009950300,2739,37.4,2389,192,0,100,0,4,1196,1139,830,309,756,0,0,19,9,171,557,72700,0,2697,842,18297,13,34904,1945,681,23,1750,1690,1533,200,21,009,950300
"Census Tract 9504, Barren County, Kentucky",1400000US21009950400,5578,37.1,4417,866,0,16,0,165,2811,2488,1053,1435,2857,0,37,0,252,521,2047,81400,0,5426,1332,16489,11,24726,4568,812,0,3237,3017,2708,457,21,009,950400
"Census Tract 9505, Barren County, Kentucky",1400000US21009950500,3701,41.5,3351,323,0,0,0,8,1687,1546,994,552,1063,0,0,34,20,79,930,91100,0,3315,726,19744,14,29512,2816,773,0,2346,2149,1878,338,21,009,950500
"Census Tract 9506, Barren County, Kentucky",1400000US21009950600,6109,40.4,5986,122,0,0,0,0,2781,2455,1391,1064,2487,0,32,0,210,233,2012,104300,0,5852,1536,17479,9,32083,4774,1262,0,3352,3332,2930,599,21,009,950600
"Census Tract 9507, Barren County, Kentucky",1400000US21009950700,6482,38.8,6368,61,0,0,0,0,2507,2373,2106,267,799,18,0,19,58,59,645,124900,0,6451,748,22184,37,52414,5329,1136,0,3900,3879,3621,601,21,009,950700
"Census Tract 9508, Barren County, Kentucky",1400000US21009950800,3362,41.0,3349,0,0,0,0,0,1521,1307,1109,198,502,0,0,12,45,31,414,97600,4,3362,258,20572,0,44882,2462,900,0,2191,2170,1922,187,21,009,950800
"Census Tract 9509, Barren County, Kentucky",1400000US21009950900,3532,41.7,3464,27,0,0,0,0,1788,1309,1114,195,545,0,32,55,67,43,348,104100,0,3520,481,20095,24,49904,2812,705,0,2145,2117,1862,343,21,009,950900
"Census Tract 9510, Barren County, Kentucky",1400000US21009951000,3715,38.2,3648,13,0,0,0,20,1483,1285,1079,206,701,18,0,10,0,74,599,89300,7,3657,777,18602,0,49214,2712,904,30,2274,2117,1937,235,21,009,951000
"Census Tract 9701, Bath County, Kentucky",1400000US21011970100,2004,42.5,1778,157,0,0,0,0,961,802,671,131,346,0,0,55,48,29,214,70100,0,1995,552,20148,11,30786,1777,219,0,1245,1235,1126,102,21,011,970100
"Census Tract 9702, Bath County, Kentucky",1400000US21011970200,5833,39.1,5682,14,5,0,0,128,2835,2202,1707,495,1093,14,3,0,91,51,934,69200,0,5671,1416,17173,32,33577,4760,971,9,3557,3424,3081,552,21,011,970200
"Census Tract 9703, Bath County, Kentucky",1400000US21011970300,3768,36.1,3737,0,0,0,0,0,1593,1302,1120,182,462,5,0,32,0,140,285,61300,0,3755,1411,10838,3,24683,3411,357,0,2233,2218,1984,213,21,011,970300
"Census Tract 9601, Bell County, Kentucky",1400000US21013960100,2749,38.9,2725,1,0,0,0,0,1255,969,729,240,500,37,164,101,0,23,175,43900,0,2749,1032,10646,0,26169,2374,360,15,1567,1566,1409,48,21,013,960100
"Census Tract 9602, Bell County, Kentucky",1400000US21013960200,5453,42.2,5223,98,11,0,0,0,2613,2032,1372,660,1503,0,29,184,236,284,770,61100,0,5064,1230,18490,31,26437,4363,1077,13,3298,3271,2911,441,21,013,960200
"Census Tract 9603, Bell County, Kentucky",1400000US21013960300,2307,44.1,2281,8,0,10,0,0,1155,882,802,80,238,0,0,93,0,11,134,67600,0,2307,478,20493,13,37857,1880,403,0,1548,1540,1306,253,21,013,960300
"Census Tract 9604, Bell County, Kentucky",1400000US21013960400,1510,51.5,1425,38,0,0,0,47,860,578,502,76,183,0,49,0,0,33,101,55700,21,1505,258,13439,0,25900,1317,185,0,927,927,799,35,21,013,960400
"Census Tract 9605, Bell County, Kentucky",1400000US21013960500,2140,42.5,2046,94,0,0,0,0,1028,964,576,388,763,47,0,21,127,159,409,26700,8,2137,1083,11575,0,16114,1454,681,0,1417,1411,1211,59,21,013,960500
"Census Tract 9606, Bell County, Kentucky",1400000US21013960600,4756,41.6,4492,196,0,11,0,0,2214,1832,1018,814,2221,0,0,32,519,198,1472,78300,0,4689,1851,13213,18,20405,3521,1207,25,3001,2978,2488,257,21,013,960600
"Census Tract 9607, Bell County, Kentucky",1400000US21013960700,2995,34.9,2622,164,82,9,0,17,1259,1098,706,392,1168,8,0,0,29,235,896,109300,0,2941,607,20289,22,39861,2151,786,31,1824,1748,1608,404,21,013,960700
"Census Tract 9608, Bell County, Kentucky",1400000US21013960800,3433,43.3,3399,5,0,0,0,0,1583,1291,862,429,1002,0,0,0,260,284,458,67400,0,3241,1361,13271,0,21469,2595,829,9,2271,2242,1953,222,21,013,960800
"Census Tract 9611, Bell County, Kentucky",1400000US21013961100,3401,34.4,3237,134,0,7,0,12,1243,986,637,349,1130,68,22,0,95,50,895,47000,0,2936,1061,9479,0,23614,2572,810,7,2142,2135,1677,125,21,013,961100
"Census Tract 701, Boone County, Kentucky",1400000US21015070100,7384,33.7,5990,971,14,0,0,304,3041,2946,1187,1759,4319,0,0,12,308,652,3347,120800,0,7248,1346,18938,24,39506,4111,2665,117,4495,4011,3499,374,21,015,070100
"Census Tract 702, Boone County, Kentucky",1400000US21015070200,6282,35.7,5794,255,0,86,0,61,3122,2669,1253,1416,3255,0,0,0,251,80,2924,117500,0,6281,1030,17737,0,37287,3179,2905,91,4007,3931,3399,495,21,015,070200
"Census Tract 703.01, Boone County, Kentucky",1400000US21015070301,4243,34.7,4125,62,0,0,0,0,2010,1682,1309,373,774,0,0,0,64,110,600,33400,0,4166,896,19195,11,35145,2264,1415,39,2649,2197,2263,189,21,015,070301
"Census Tract 703.05, Boone County, Kentucky",1400000US21015070305,5868,34.9,5479,17,17,84,0,237,2640,2430,1905,525,1274,0,0,0,33,103,1138,152000,0,5868,283,31105,72,67826,2883,2786,82,3869,3700,3453,1421,21,015,070305
"Census Tract 703.07, Boone County, Kentucky",1400000US21015070307,10618,34.0,9653,455,21,393,0,40,3864,3628,3191,437,1388,0,0,43,0,85,1260,207100,13,10570,199,31135,160,82768,4970,5052,101,6522,6032,5941,2417,21,015,070307
"Census Tract 703.08, Boone County, Kentucky",1400000US21015070308,8833,35.5,7805,192,16,430,0,182,4125,3422,2529,893,1807,0,0,0,89,65,1653,174200,24,8747,359,30255,71,67329,4436,3467,109,5470,4862,4715,1802,21,015,070308
"Census Tract 703.09, Boone County, Kentucky",1400000US21015070309,6272,33.7,5614,281,42,193,0,54,1860,1797,1681,116,689,0,0,0,0,0,689,203800,0,6272,311,30326,112,96611,2976,2905,34,3837,3681,3342,1369,21,015,070309
"Census Tract 703.11, Boone County, Kentucky",1400000US21015070311,2355,47.1,2267,52,0,0,0,0,970,893,729,164,436,0,0,0,0,168,268,100500,19,2128,230,19501,0,42361,1626,712,0,1448,1432,1267,190,21,015,070311
"Census Tract 703.12, Boone County, Kentucky",1400000US21015070312,2975,33.9,2690,97,35,48,0,0,1378,1243,422,821,1962,0,0,25,13,267,1657,137800,0,2975,353,22952,0,46827,1334,1368,72,1750,1515,1543,270,21,015,070312
"Census Tract 703.13, Boone County, Kentucky",1400000US21015070313,3292,39.5,3086,11,0,157,0,17,1195,1195,1028,167,249,0,0,0,36,124,89,172500,0,3292,13,29293,0,81740,1593,1490,13,1993,1835,1776,559,21,015,070313
"Census Tract 703.14, Boone County, Kentucky",1400000US21015070314,4581,35.8,4233,59,0,103,0,82,1771,1685,1574,111,254,0,0,0,0,54,200,180600,22,4581,65,33914,16,89110,2546,1702,22,2964,2702,2749,1295,21,015,070314
"Census Tract 704.01, Boone County, Kentucky",1400000US21015070401,8736,35.1,7922,63,0,251,0,248,2754,2603,2301,302,994,0,0,0,0,0,994,263900,17,8710,259,39256,313,105855,3424,4699,113,5266,4862,4673,2086,21,015,070401
"Census Tract 704.02, Boone County, Kentucky",1400000US21015070402,8496,31.8,8181,78,98,13,0,64,2939,2792,2476,316,1197,0,0,86,0,204,907,158700,35,8496,486,26931,74,75259,4778,3371,200,5369,5217,4571,1363,21,015,070402
"Census Tract 705.02, Boone County, Kentucky",1400000US21015070502,5059,37.8,4819,139,0,0,0,20,1783,1671,1417,254,593,0,0,0,10,152,431,170100,11,5059,262,25860,102,61362,3995,1008,0,3494,3442,3157,737,21,015,070502
"Census Tract 705.03, Boone County, Kentucky",1400000US21015070503,6680,34.0,5973,269,76,230,0,49,2751,2558,1699,859,1889,0,0,0,36,533,1320,153200,13,6489,615,25468,58,54643,3049,3141,88,4190,3803,3656,742,21,015,070503
"Census Tract 705.04, Boone County, Kentucky",1400000US21015070504,7415,34.4,6912,327,0,106,0,0,2410,2363,2101,262,899,0,0,60,0,21,818,194600,25,7083,352,31500,87,87823,3718,3392,109,4592,4275,4314,1524,21,015,070504
"Census Tract 706.01, Boone County, Kentucky",1400000US21015070601,2285,42.9,2285,0,0,0,0,0,935,746,702,44,308,0,0,0,51,32,225,230200,4,2285,298,31673,28,68438,1604,666,0,1433,1412,1228,392,21,015,070601
"Census Tract 706.04, Boone County, Kentucky",1400000US21015070604,3107,39.2,3049,15,0,0,0,0,1119,1065,903,162,433,11,19,0,47,7,349,215800,0,3040,225,28474,55,63209,2127,945,6,1852,1834,1742,407,21,015,070604
"Census Tract 706.05, Boone County, Kentucky",1400000US21015070605,5157,42.5,4940,0,0,158,0,0,2043,1856,1841,15,50,0,0,0,0,50,0,285000,9,5157,175,41003,159,105208,2525,2259,47,3133,2833,2885,1301,21,015,070605
"Census Tract 706.06, Boone County, Kentucky",1400000US21015070606,3954,31.9,3722,40,0,98,0,46,1625,1318,960,358,750,0,0,21,14,50,665,140600,0,3925,422,21348,27,55074,2885,967,6,2478,2402,2074,365,21,015,070606
"Census Tract 706.07, Boone County, Kentucky",1400000US21015070607,3624,35.7,3438,0,56,65,0,52,1359,1281,1108,173,444,0,0,0,0,0,444,214100,0,3604,153,34121,76,76345,1966,1523,24,2270,2242,1977,798,21,015,070607
"Census Tract 9801, Boone County, Kentucky",1400000US21015980100,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,21,015,980100
"Census Tract 301, Bourbon County, Kentucky",1400000US21017030100,4326,39.1,3515,774,0,0,0,23,1980,1740,839,901,2053,50,19,35,79,233,1637,113300,0,4167,1279,17705,24,30547,3686,352,70,2769,2586,2377,196,21,017,030100
"Census Tract 302, Bourbon County, Kentucky",1400000US21017030200,5822,38.6,5054,570,0,72,0,46,2669,2304,1403,901,1782,0,31,15,186,478,1072,115000,0,5654,764,20446,0,40670,4540,1024,17,3260,3016,2834,571,21,017,030200
"Census Tract 303, Bourbon County, Kentucky",1400000US21017030300,3204,38.8,2919,9,77,0,0,199,1209,1191,700,491,1240,0,0,34,223,181,802,235700,37,3204,366,31616,52,54960,2248,702,0,1956,1700,1755,388,21,017,030300
"Census Tract 304, Bourbon County, Kentucky",1400000US21017030400,2438,44.5,2390,16,0,0,0,32,1080,994,698,296,731,0,0,84,10,175,462,168200,25,2413,154,27164,0,46656,1889,440,43,1483,1382,1343,273,21,017,030400
"Census Tract 305, Bourbon County, Kentucky",1400000US21017030500,2112,42.1,2065,28,0,0,0,7,1080,924,692,232,567,0,6,50,88,123,300,180300,27,2106,309,21999,0,46513,1917,176,0,1342,1310,1201,257,21,017,030500
"Census Tract 306, Bourbon County, Kentucky",1400000US21017030600,2085,40.1,2053,11,6,0,0,4,899,780,553,227,835,26,0,9,19,185,596,116800,32,2085,356,19858,12,40690,1453,501,7,1262,1162,1107,159,21,017,030600
"Census Tract 302, Boyd County, Kentucky",1400000US21019030200,1490,35.9,1313,82,0,68,0,0,1005,788,71,717,1223,0,12,10,46,236,919,50900,0,1458,574,11893,0,16103,896,510,0,1072,914,925,73,21,019,030200
"Census Tract 303, Boyd County, Kentucky",1400000US21019030300,2363,39.9,2184,64,0,66,0,41,1063,937,523,414,996,6,0,0,65,147,778,79100,0,2218,599,19579,41,29363,1314,977,8,1343,1290,1132,265,21,019,030300
"Census Tract 304, Boyd County, Kentucky",1400000US21019030400,1836,46.8,1683,89,0,0,0,8,984,766,588,178,513,7,0,0,15,208,283,59200,0,1822,357,18395,6,33355,1295,499,34,1028,1015,944,141,21,019,030400
"Census Tract 305, Boyd County, Kentucky",1400000US21019030500,4487,45.5,4166,63,0,68,8,57,2031,1820,1401,419,992,0,26,11,44,125,786,96500,6,4475,499,28879,33,47500,2816,1596,10,2677,2596,2414,474,21,019,030500
"Census Tract 306, Boyd County, Kentucky",1400000US21019030600,4066,46.0,3997,63,0,0,0,0,1930,1758,1407,351,845,0,0,0,21,250,574,92600,0,4066,456,27165,31,47451,2705,1288,12,2331,2246,2104,479,21,019,030600
"Census Tract 307, Boyd County, Kentucky",1400000US21019030700,3623,39.3,3278,170,0,0,0,0,1622,1422,1017,405,1170,11,23,0,35,332,769,97900,0,3459,611,29588,99,43357,2056,1448,13,2055,2003,1675,427,21,019,030700
"Census Tract 308, Boyd County, Kentucky",1400000US21019030800,3815,37.2,3666,22,5,0,0,0,1961,1773,637,1136,2074,22,0,37,269,214,1532,88700,0,3675,1651,14624,15,18398,2548,1246,0,2282,2282,1870,193,21,019,030800
"Census Tract 309, Boyd County, Kentucky",1400000US21019030900,5152,44.5,5061,1,16,0,0,0,2347,2161,1586,575,1503,20,11,23,111,880,458,86100,20,5108,1006,22574,62,34152,3446,1597,28,2990,2971,2617,291,21,019,030900
"Census Tract 310.01, Boyd County, Kentucky",1400000US21019031001,1143,42.2,1134,0,9,0,0,0,500,457,334,123,282,0,0,26,28,28,200,91600,0,1089,282,23046,19,47813,680,446,17,676,662,578,124,21,019,031001
"Census Tract 310.02, Boyd County, Kentucky",1400000US21019031002,7409,40.5,6510,705,42,0,0,79,2363,2153,1769,384,1191,0,51,0,301,179,660,96600,0,5926,902,19254,24,46391,4099,3169,51,5168,4900,4554,667,21,019,031002
"Census Tract 311, Boyd County, Kentucky",1400000US21019031100,7982,42.9,7897,20,0,0,0,28,3333,3050,2355,695,1705,0,0,251,90,385,979,136600,0,7762,1083,26193,77,57083,4966,2908,62,5084,5050,4572,961,21,019,031100
"Census Tract 312, Boyd County, Kentucky",1400000US21019031200,3324,41.3,3316,0,8,0,0,0,1454,1344,1177,167,320,0,0,22,0,83,215,100900,0,3324,395,24022,11,50347,2020,1304,0,2178,2149,2001,356,21,019,031200
"Census Tract 313, Boyd County, Kentucky",1400000US21019031300,2678,40.1,2635,41,0,0,0,0,1275,1092,633,459,833,11,22,19,56,155,570,47800,0,2474,528,17017,0,28625,1657,1009,4,1636,1619,1455,90,21,019,031300
"Census Tract 9301, Boyle County, Kentucky",1400000US21021930100,4966,43.0,4214,539,0,0,0,5,2170,1935,1256,679,1523,0,0,66,38,290,1129,140900,0,4714,1165,25724,59,45250,3568,1305,34,2949,2863,2572,660,21,021,930100
"Census Tract 9302, Boyle County, Kentucky",1400000US21021930200,4581,46.4,4123,327,5,99,0,0,2065,1870,1428,442,1071,0,0,0,6,56,1009,169600,0,4441,399,33200,105,57321,2903,1402,96,2657,2427,2426,915,21,021,930200
"Census Tract 9303, Boyle County, Kentucky",1400000US21021930300,3123,21.5,2524,397,0,27,6,62,1089,848,326,522,1010,0,0,0,76,143,791,123200,0,1686,438,14690,11,31828,1629,1363,22,2478,2373,1096,310,21,021,930300
"Census Tract 9304, Boyle County, Kentucky",1400000US21021930400,3776,41.8,3142,495,18,23,0,15,1871,1630,1011,619,1555,0,0,22,7,293,1233,87400,0,3776,726,17943,0,34695,2707,932,23,2318,2199,1968,290,21,021,930400
"Census Tract 9305, Boyle County, Kentucky",1400000US21021930500,3527,42.4,2981,153,8,108,0,185,1434,1279,965,314,799,0,0,0,132,159,508,201700,24,3257,388,33274,80,55875,2335,995,0,2271,2043,2001,709,21,021,930500
"Census Tract 9306, Boyle County, Kentucky",1400000US21021930600,3409,44.2,3337,55,7,4,0,0,1629,1437,1127,310,674,4,0,10,63,75,522,127500,0,3387,333,23080,36,42404,2748,583,25,2002,1953,1841,322,21,021,930600
"Census Tract 9307, Boyle County, Kentucky",1400000US21021930700,4963,37.3,4726,64,18,0,0,85,2040,1917,1412,505,1476,35,0,34,61,252,1094,81900,0,4927,1107,15428,0,35108,3999,840,26,2894,2780,2567,278,21,021,930700
"Census Tract 9501, Bracken County, Kentucky",1400000US21023950100,2965,40.3,2954,11,0,0,0,0,1167,1018,722,296,909,12,10,20,70,372,425,88600,12,2931,792,19220,3,35122,2270,564,11,1708,1576,1446,203,21,023,950100
"Census Tract 9502, Bracken County, Kentucky",1400000US21023950200,1578,40.4,1553,0,2,0,0,0,834,625,529,96,179,6,0,16,6,0,151,85700,0,1566,175,22070,11,43413,1243,325,0,980,980,882,158,21,023,950200
"Census Tract 9503, Bracken County, Kentucky",1400000US21023950300,3943,39.9,3943,0,0,0,0,0,1838,1427,1161,266,625,10,19,0,99,37,460,94500,7,3943,424,19114,3,38497,3133,798,12,2520,2489,2156,329,21,023,950300
"Census Tract 9201, Breathitt County, Kentucky",1400000US21025920100,1338,35.9,1319,5,0,0,5,0,505,462,319,143,549,0,16,0,54,277,202,39800,0,1263,450,14687,6,23100,983,350,0,765,751,653,87,21,025,920100
"Census Tract 9202, Breathitt County, Kentucky",1400000US21025920200,2244,35.7,2189,49,0,0,0,0,999,783,585,198,488,0,0,75,38,130,245,41400,4,2102,601,13273,14,19063,1684,520,5,1245,1222,1027,58,21,025,920200
"Census Tract 9203, Breathitt County, Kentucky",1400000US21025920300,3651,39.3,3541,46,12,24,0,0,1716,1420,919,501,1077,0,8,29,131,170,739,74100,0,3336,1057,17800,8,25083,3076,538,6,2363,2305,1988,420,21,025,920300
"Census Tract 9204, Breathitt County, Kentucky",1400000US21025920400,1072,51.9,1045,24,3,0,0,0,614,532,346,186,321,0,52,0,74,87,108,38700,8,1072,170,17500,0,20556,950,122,0,744,744,626,3,21,025,920400
"Census Tract 9205, Breathitt County, Kentucky",1400000US21025920500,1680,49.2,1668,0,0,0,12,0,848,695,550,145,338,0,0,10,51,96,181,74000,0,1680,418,16750,0,27102,1443,208,29,1172,1163,1065,104,21,025,920500
"Census Tract 9206, Breathitt County, Kentucky",1400000US21025920600,2081,36.2,2064,4,0,0,0,0,744,621,449,172,590,0,0,0,27,48,515,39700,9,2073,973,8876,0,20061,1877,204,0,1362,1348,1184,44,21,025,920600
"Census Tract 9207, Breathitt County, Kentucky",1400000US21025920700,1996,41.0,1996,0,0,0,0,0,861,801,564,237,586,21,10,34,188,112,221,38300,0,1996,388,15942,0,23750,1755,241,0,1330,1311,1151,99,21,025,920700
"Census Tract 9601, Breckinridge County, Kentucky",1400000US21027960100,4946,39.7,4490,191,0,15,0,133,2159,1853,1423,430,1109,11,41,0,68,176,813,77000,0,4946,1169,17700,16,35021,3282,1592,9,2979,2752,2583,219,21,027,960100
"Census Tract 9602, Breckinridge County, Kentucky",1400000US21027960200,5327,37.5,4993,334,0,0,0,0,2316,1987,1470,517,1371,26,6,0,60,242,1037,81000,6,5054,1268,17745,27,36406,4330,980,6,3222,3189,2909,353,21,027,960200
"Census Tract 9603, Breckinridge County, Kentucky",1400000US21027960300,3293,44.9,3262,8,3,3,0,0,1499,1258,999,259,453,0,13,2,35,110,293,72100,0,3251,391,19160,3,45089,2738,548,4,2185,2181,1939,152,21,027,960300
"Census Tract 9604, Breckinridge County, Kentucky",1400000US21027960400,1559,44.8,1559,0,0,0,0,0,1152,638,542,96,236,0,0,0,49,20,167,125000,0,1551,140,19773,0,41319,1276,283,0,931,931,770,21,21,027,960400
"Census Tract 9605.01, Breckinridge County, Kentucky",1400000US21027960501,1533,45.2,1514,6,13,0,0,0,686,570,455,115,325,0,0,0,110,94,121,75000,0,1495,436,16433,13,30058,1258,219,56,903,893,782,34,21,027,960501
"Census Tract 9605.02, Breckinridge County, Kentucky",1400000US21027960502,3371,40.4,3311,20,0,0,0,0,2799,1213,1044,169,775,0,0,0,54,101,620,79900,0,3360,675,16839,0,45908,2801,570,0,1798,1798,1584,145,21,027,960502
"Census Tract 201.01, Bullitt County, Kentucky",1400000US21029020101,3277,41.8,3003,7,0,0,0,267,1575,1449,1207,242,396,0,0,0,13,18,365,144200,0,3256,260,24856,0,49049,2386,859,0,2013,1935,1854,185,21,029,020101
"Census Tract 201.02, Bullitt County, Kentucky",1400000US21029020102,3583,34.6,3554,2,0,27,0,0,1549,1400,940,460,1221,0,0,0,0,198,1023,137000,0,3534,448,20211,10,38580,2979,540,23,1953,1897,1668,212,21,029,020102
"Census Tract 201.03, Bullitt County, Kentucky",1400000US21029020103,2880,37.2,2868,0,0,0,0,12,1089,1018,882,136,451,0,0,0,66,170,215,207600,0,2880,40,24182,0,65000,2487,376,17,1718,1688,1548,191,21,029,020103
"Census Tract 202.01, Bullitt County, Kentucky",1400000US21029020201,5758,37.1,5564,41,0,77,0,9,2073,2001,1790,211,612,0,39,0,0,21,552,186400,0,5713,250,26008,37,63536,4660,989,62,3670,3568,3127,767,21,029,020201
"Census Tract 202.02, Bullitt County, Kentucky",1400000US21029020202,3982,40.8,3843,0,0,0,0,0,1510,1510,1344,166,447,0,0,0,0,53,394,182100,11,3982,208,27292,11,65851,3444,538,0,2521,2512,2300,556,21,029,020202
"Census Tract 203, Bullitt County, Kentucky",1400000US21029020300,4331,38.2,4133,0,99,99,0,0,1675,1616,1434,182,331,0,0,0,24,29,278,172800,7,4324,192,26527,14,70577,3550,698,12,3022,2950,2713,335,21,029,020300
