NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_010E,B25077_001E,B25075_001E,B25075_025E,B17001_001E,B17001_002E,B19301_001E,B19001_001E,B19001_017E,B19013_001E,B05002_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B25026_009E,B25026_015E,B25026_014E,B25026_013E,B25026_012E,B25026_011E,B25026_010E,state,county,tract
"Census Tract 1, Fremont County, Wyoming",1400000US56013000100,3869,34.1,3119,8,638,14,0,16,1660,1527,1001,526,1322,988,174600,1001,13,3673,343,24319,1527,22,52219,3869,1696,2136,30,2487,2442,1322,0,0,0,33,301,988,56,013,000100
"Census Tract 2, Fremont County, Wyoming",1400000US56013000200,3495,43.9,3163,0,261,0,0,0,1646,1561,1059,502,1039,744,200300,1059,0,3495,298,28551,1561,11,54659,3495,1272,2126,32,2250,2152,1039,11,0,9,70,205,744,56,013,000200
"Census Tract 3, Fremont County, Wyoming",1400000US56013000300,4232,48.1,4089,0,57,0,0,3,2278,1788,1446,342,676,487,191700,1446,57,4175,288,28426,1788,48,57946,4232,1951,2165,15,2609,2491,676,9,4,34,104,38,487,56,013,000300
"Census Tract 4, Fremont County, Wyoming",1400000US56013000400,1519,50.1,1473,0,9,13,0,0,1321,781,564,217,384,306,252800,564,46,1507,105,35451,781,18,47724,1519,423,1062,20,923,900,384,0,0,0,4,74,306,56,013,000400
"Census Tract 9401, Fremont County, Wyoming",1400000US56013940100,3724,29.3,606,15,2998,0,4,10,1376,1169,691,478,1507,490,79000,691,19,3634,597,15759,1169,16,42361,3724,2829,880,0,2023,1644,1507,15,58,191,276,477,490,56,013,940100
"Census Tract 9402.01, Fremont County, Wyoming",1400000US56013940201,3987,47.5,3738,0,37,0,0,55,1704,1597,1433,164,378,265,176100,1433,0,3987,220,26246,1597,9,55573,3987,2036,1871,60,2555,2414,378,0,4,0,34,75,265,56,013,940201
"Census Tract 9402.02, Fremont County, Wyoming",1400000US56013940202,4292,33.6,1509,18,2581,25,0,29,1489,1353,1084,269,1042,527,173100,1084,35,4255,692,20813,1353,19,58507,4292,2885,1377,12,2531,2129,1042,8,0,248,93,166,527,56,013,940202
"Census Tract 9403, Fremont County, Wyoming",1400000US56013940300,6335,32.3,4707,44,1162,83,0,253,2394,2236,1548,688,2027,1463,99400,1548,0,6028,1729,17717,2236,24,37641,6335,3207,3027,60,3566,3363,2027,0,0,0,225,339,1463,56,013,940300
"Census Tract 9404, Fremont County, Wyoming",1400000US56013940400,5211,40.6,4489,19,343,105,0,149,2431,2305,1677,628,1287,1060,190000,1677,0,5083,503,31487,2305,87,49656,5211,2430,2656,43,3118,2970,1287,0,16,0,110,101,1060,56,013,940400
"Census Tract 9405, Fremont County, Wyoming",1400000US56013940500,2851,32.3,2370,78,255,0,0,0,1367,1281,686,595,1292,846,141700,686,0,2837,615,20873,1281,0,38181,2851,1227,1514,0,1882,1731,1292,0,10,0,161,275,846,56,013,940500
"Census Tract 9577, Goshen County, Wyoming",1400000US56015957700,1949,47.4,1941,0,0,0,3,0,969,811,599,212,575,357,131600,599,0,1941,267,22517,811,0,45335,1949,746,1196,0,1139,1139,575,6,0,0,10,202,357,56,015,957700
"Census Tract 9578, Goshen County, Wyoming",1400000US56015957800,3369,37.4,3165,13,0,45,1,55,1572,1484,943,541,1048,543,111000,943,8,3183,551,25329,1484,29,37687,3369,1517,1735,28,2098,1959,1048,0,39,0,69,397,543,56,015,957800
"Census Tract 9579, Goshen County, Wyoming",1400000US56015957900,4815,43.7,4537,18,24,10,4,161,2002,1848,1344,504,1322,858,142400,1344,0,4544,631,24135,1848,30,45132,4815,1781,3016,0,2918,2728,1322,0,8,32,23,401,858,56,015,957900
"Census Tract 9580, Goshen County, Wyoming",1400000US56015958000,2931,44.1,2732,47,50,0,0,90,1436,1143,769,374,958,536,159400,769,34,2747,523,22544,1143,15,41250,2931,1096,1773,7,1728,1602,958,8,40,0,242,132,536,56,015,958000
"Census Tract 9678, Hot Springs County, Wyoming",1400000US56017967800,3084,42.5,3074,1,1,0,0,0,1586,1356,838,518,1274,982,116800,838,0,2981,557,22431,1356,9,39725,3084,1312,1673,0,1675,1567,1274,0,10,14,40,228,982,56,017,967800
"Census Tract 9679, Hot Springs County, Wyoming",1400000US56017967900,1670,54.4,1598,0,29,23,17,0,941,742,546,196,353,242,174300,546,1,1588,84,26968,742,2,58750,1670,660,957,5,975,964,353,30,0,12,17,52,242,56,017,967900
"Census Tract 9551, Johnson County, Wyoming",1400000US56019955100,2643,47.4,2631,0,6,0,0,6,1637,1196,1049,147,300,201,249200,1049,50,2643,172,30983,1196,56,55929,2643,1181,1431,8,1640,1613,300,0,0,56,26,17,201,56,019,955100
"Census Tract 9552, Johnson County, Wyoming",1400000US56019955200,5835,43.2,5519,0,0,55,0,92,2833,2552,1855,697,1385,1038,195500,1855,0,5718,390,29410,2552,113,54600,5835,2695,2980,8,3454,3370,1385,0,0,0,206,141,1038,56,019,955200
"Census Tract 2, Laramie County, Wyoming",1400000US56021000200,4424,30.8,3908,151,0,0,0,307,2217,1943,959,984,2304,1827,109000,959,0,4392,755,22652,1943,34,39013,4424,1977,2270,20,2790,2348,2304,11,37,51,118,260,1827,56,021,000200
"Census Tract 3, Laramie County, Wyoming",1400000US56021000300,3667,32.6,2714,316,21,48,2,288,1418,1376,1018,358,956,841,141200,1018,0,3641,576,24261,1376,34,52108,3667,1520,1953,109,2319,2115,956,0,0,29,73,13,841,56,021,000300
"Census Tract 4.01, Laramie County, Wyoming",1400000US56021000401,4898,38.8,3982,59,196,0,0,375,2111,1899,1508,391,1015,982,53400,1508,13,4848,819,20902,1899,18,44375,4898,1754,2792,58,3238,2796,1015,0,0,0,0,33,982,56,021,000401
"Census Tract 4.02, Laramie County, Wyoming",1400000US56021000402,5207,31.5,4383,406,48,0,0,221,2289,2136,1520,616,1644,1442,56000,1520,0,5113,1274,18433,2136,0,38068,5207,2183,2728,78,3277,3008,1644,0,0,0,0,202,1442,56,021,000402
"Census Tract 5.01, Laramie County, Wyoming",1400000US56021000501,8426,30.5,6999,45,287,17,0,475,3199,3021,1999,1022,2829,2111,174300,1999,0,8327,750,23933,3021,15,62023,8426,3421,4607,184,5163,4800,2829,32,0,37,340,309,2111,56,021,000501
"Census Tract 6, Laramie County, Wyoming",1400000US56021000600,6099,37.4,4765,177,22,78,0,596,2834,2555,1490,1065,2090,1766,136400,1490,0,5873,578,21033,2555,15,42308,6099,2520,3356,93,3631,3312,2090,11,12,0,58,243,1766,56,021,000600
"Census Tract 7, Laramie County, Wyoming",1400000US56021000700,3878,37.2,3084,63,0,115,0,486,2453,1928,731,1197,1884,1399,139400,731,0,3663,397,26854,1928,50,33005,3878,1434,2146,122,2877,2434,1884,0,12,116,152,205,1399,56,021,000700
"Census Tract 8, Laramie County, Wyoming",1400000US56021000800,1813,40.6,1486,71,34,70,0,48,873,853,614,239,469,324,159700,614,0,1800,94,30683,853,14,58053,1813,830,902,0,1134,1046,469,0,0,0,0,145,324,56,021,000800
"Census Tract 9, Laramie County, Wyoming",1400000US56021000900,2351,50.8,2181,57,24,15,0,57,1461,1281,1088,193,261,192,185700,1088,0,2351,49,42885,1281,50,69675,2351,750,1543,18,1617,1568,261,0,0,0,41,28,192,56,021,000900
"Census Tract 10, Laramie County, Wyoming",1400000US56021001000,3250,37.5,2530,134,114,110,7,131,1766,1564,815,749,1455,1088,122400,815,4,3250,479,25537,1564,34,40329,3250,1214,1933,6,2216,2041,1455,22,0,31,41,273,1088,56,021,001000
"Census Tract 11, Laramie County, Wyoming",1400000US56021001100,2940,21.6,2395,263,0,16,0,207,851,697,28,669,2255,1941,86700,28,0,2320,0,17403,697,0,55040,2940,460,2315,104,2017,1871,2255,0,0,0,38,276,1941,56,021,001100
"Census Tract 12, Laramie County, Wyoming",1400000US56021001200,4505,46.0,4235,27,85,15,0,96,2271,2139,1745,394,703,487,236600,1745,0,4505,160,45210,2139,168,68661,4505,1916,2471,69,2786,2505,703,0,12,0,106,98,487,56,021,001200
"Census Tract 13, Laramie County, Wyoming",1400000US56021001300,7655,41.2,7098,0,18,56,0,133,3157,3047,2285,762,1326,1048,202800,2285,0,7643,417,36242,3047,86,71689,7655,3623,3660,97,4524,4257,1326,0,0,30,68,180,1048,56,021,001300
"Census Tract 14.01, Laramie County, Wyoming",1400000US56021001401,4151,33.3,3734,0,10,128,0,57,1645,1518,1064,454,1193,1110,181000,1064,0,4096,263,33193,1518,14,70000,4151,1773,2104,105,2429,2242,1193,0,0,49,14,20,1110,56,021,001401
"Census Tract 14.02, Laramie County, Wyoming",1400000US56021001402,2502,45.5,2276,50,0,11,0,31,985,955,584,371,850,536,266000,584,0,2373,132,34589,955,20,66843,2502,1099,1336,11,1385,1314,850,0,0,0,11,303,536,56,021,001402
"Census Tract 15.01, Laramie County, Wyoming",1400000US56021001501,4523,40.7,4164,103,15,0,0,106,2044,1862,1386,476,1171,1105,173700,1386,0,4466,183,29310,1862,38,57177,4523,1614,2776,53,2884,2679,1171,0,0,0,21,45,1105,56,021,001501
"Census Tract 15.02, Laramie County, Wyoming",1400000US56021001502,4586,35.8,3905,270,39,106,0,190,2285,2057,1200,857,1827,1600,156200,1200,12,4586,772,24225,2057,28,43487,4586,1735,2656,11,2777,2565,1827,0,28,0,44,155,1600,56,021,001502
"Census Tract 19.01, Laramie County, Wyoming",1400000US56021001901,5227,41.8,5090,60,0,26,0,1,1850,1818,1738,80,101,60,286000,1738,30,5227,49,38134,1818,134,90577,5227,2069,2925,123,3460,3282,101,0,41,0,0,0,60,56,021,001901
"Census Tract 19.02, Laramie County, Wyoming",1400000US56021001902,3961,46.4,3867,14,26,0,0,38,1896,1616,1434,182,383,240,287600,1434,10,3961,265,36480,1616,89,73586,3961,846,2991,51,2675,2581,383,0,0,0,34,109,240,56,021,001902
"Census Tract 20, Laramie County, Wyoming",1400000US56021002000,6331,40.9,6032,6,17,0,11,95,2562,2301,1924,377,931,419,201600,1924,12,6286,295,29135,2301,137,62386,6331,2721,3432,13,3983,3682,931,12,0,163,252,85,419,56,021,002000
"Census Tract 9808.01, Laramie County, Wyoming",1400000US56021980801,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,-666666666,0,0,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,56,021,980801
"Census Tract 9780, Lincoln County, Wyoming",1400000US56023978000,5724,45.4,5614,6,0,4,0,20,3553,2214,1813,401,996,909,235600,1813,4,5708,388,28844,2214,90,57500,5724,1891,3636,66,3547,3430,996,0,4,0,16,67,909,56,023,978000
"Census Tract 9781, Lincoln County, Wyoming",1400000US56023978100,6539,31.5,6468,0,0,23,0,0,2609,2026,1625,401,1153,786,210100,1625,45,6493,773,21363,2026,10,63445,6539,3389,2983,42,3658,3466,1153,19,173,5,21,149,786,56,023,978100
"Census Tract 9782, Lincoln County, Wyoming",1400000US56023978200,1995,34.8,1863,9,41,6,0,3,1094,669,569,100,329,229,166300,569,3,1995,145,20508,669,3,51445,1995,656,1302,6,1053,1000,329,13,0,0,64,23,229,56,023,978200
"Census Tract 9784, Lincoln County, Wyoming",1400000US56023978400,3521,36.1,3332,3,83,7,0,21,1577,1329,985,344,876,809,147600,985,5,3476,145,30328,1329,45,64607,3521,1429,1912,54,2276,2119,876,9,29,0,6,23,809,56,023,978400
"Census Tract 2, Natrona County, Wyoming",1400000US56025000200,4248,35.1,3687,143,159,0,0,117,2243,1891,678,1213,2162,1801,104700,678,18,4156,670,16601,1891,0,28835,4248,2131,1901,29,2553,2298,2162,0,24,18,27,292,1801,56,025,000200
"Census Tract 3, Natrona County, Wyoming",1400000US56025000300,4275,40.3,3889,2,115,29,0,11,2241,1921,894,1027,1940,1511,166300,894,19,4223,360,29349,1921,81,48042,4275,2024,1897,36,2637,2173,1940,0,9,105,220,95,1511,56,025,000300
"Census Tract 4, Natrona County, Wyoming",1400000US56025000400,4198,36.3,3995,13,0,59,0,95,1980,1905,1377,528,1122,666,156300,1377,0,4182,374,25190,1905,0,41144,4198,1831,2266,29,2606,2499,1122,0,0,0,156,300,666,56,025,000400
"Census Tract 5.01, Natrona County, Wyoming",1400000US56025000501,5449,39.3,5058,99,0,155,0,44,2423,2281,1234,1047,2001,1697,236600,1234,0,5362,212,40576,2281,186,61680,5449,2187,3011,29,3452,3279,2001,0,0,14,69,221,1697,56,025,000501
"Census Tract 5.02, Natrona County, Wyoming",1400000US56025000502,2610,33.3,2541,0,25,0,0,12,1217,1134,731,403,895,765,208700,731,0,2610,362,25115,1134,0,50088,2610,901,1617,28,1627,1491,895,0,0,8,18,104,765,56,025,000502
"Census Tract 6, Natrona County, Wyoming",1400000US56025000600,7300,33.4,6752,0,96,38,0,60,3320,2916,2020,896,2029,1470,160400,2020,0,7255,690,23819,2916,58,52269,7300,3266,3871,29,4664,4455,2029,16,0,75,76,392,1470,56,025,000600
"Census Tract 7, Natrona County, Wyoming",1400000US56025000700,2797,36.8,2655,0,20,25,0,16,1433,1175,609,566,1312,915,161900,609,0,2797,101,28316,1175,11,45432,2797,1327,1385,35,1930,1787,1312,0,0,38,84,275,915,56,025,000700
"Census Tract 8, Natrona County, Wyoming",1400000US56025000800,3935,31.3,3651,12,62,21,0,8,1781,1656,1161,495,1151,946,145500,1161,0,3935,332,24145,1656,7,48395,3935,2113,1794,9,2537,2437,1151,0,0,58,45,102,946,56,025,000800
"Census Tract 9.01, Natrona County, Wyoming",1400000US56025000901,4598,35.9,4294,11,62,89,0,29,2005,1847,1514,333,868,611,179300,1514,0,4598,206,36421,1847,108,65811,4598,2229,2254,10,2828,2763,868,0,0,0,39,218,611,56,025,000901
"Census Tract 9.02, Natrona County, Wyoming",1400000US56025000902,3966,42.0,3683,39,16,0,0,105,1489,1436,1223,213,417,292,230700,1223,21,3437,131,36616,1436,103,71552,3966,1714,2147,31,2318,2235,417,0,0,0,13,112,292,56,025,000902
"Census Tract 10, Natrona County, Wyoming",1400000US56025001000,4547,37.2,4394,17,57,0,0,40,1812,1649,1466,183,587,461,190200,1466,2,4398,405,27865,1649,65,60089,4547,2258,2271,0,2790,2737,587,0,0,0,55,71,461,56,025,001000
"Census Tract 11, Natrona County, Wyoming",1400000US56025001100,2193,39.6,2085,14,33,0,0,61,1088,1016,595,421,909,748,97300,595,4,2193,412,21162,1016,12,33889,2193,1173,969,28,1489,1415,909,0,0,31,35,95,748,56,025,001100
"Census Tract 12, Natrona County, Wyoming",1400000US56025001200,2080,38.4,1983,10,51,10,0,0,923,923,618,305,641,392,68600,618,0,1899,448,20035,923,11,29221,2080,1041,967,7,1350,1270,641,0,74,55,13,107,392,56,025,001200
"Census Tract 14.01, Natrona County, Wyoming",1400000US56025001401,4993,36.7,4746,31,42,5,0,19,2139,1880,1590,290,784,576,165600,1590,13,4967,421,25648,1880,33,59091,4993,2439,2486,17,3278,3215,784,0,0,36,20,152,576,56,025,001401
"Census Tract 16.02, Natrona County, Wyoming",1400000US56025001602,5493,34.0,5198,27,0,37,0,9,2282,2062,1601,461,1118,905,209700,1601,8,5430,369,37916,2062,156,62610,5493,2773,2599,63,3395,3272,1118,0,0,35,25,153,905,56,025,001602
"Census Tract 16.03, Natrona County, Wyoming",1400000US56025001603,3305,41.4,3047,157,0,36,0,0,1229,1152,1062,90,400,323,266900,1062,0,3291,109,39927,1152,92,93571,3305,1312,1880,0,2067,1901,400,0,0,15,0,62,323,56,025,001603
"Census Tract 17, Natrona County, Wyoming",1400000US56025001700,4552,31.0,4482,0,0,12,0,8,1657,1631,1291,340,968,824,211200,1291,0,4552,270,30771,1631,32,79922,4552,1976,2540,21,2996,2952,968,0,0,0,28,116,824,56,025,001700
"Census Tract 18, Natrona County, Wyoming",1400000US56025001800,4086,44.8,3936,9,24,0,0,69,2172,1375,1168,207,527,237,248300,1168,22,3792,250,33787,1375,91,72917,4086,2051,2011,20,2773,2727,527,0,142,0,43,105,237,56,025,001800
"Census Tract 9572, Niobrara County, Wyoming",1400000US56027957200,2466,45.6,2341,21,13,12,0,0,1395,1041,700,341,687,608,105400,700,35,2254,345,25277,1041,18,44875,2466,929,1505,9,1561,1536,687,0,9,0,40,30,608,56,027,957200
"Census Tract 9651, Park County, Wyoming",1400000US56029965100,4628,46.9,4519,4,8,28,0,0,2038,1899,1589,310,625,453,233600,1589,27,4618,473,33572,1899,68,56741,4628,2137,2424,30,2809,2727,625,12,0,0,122,38,453,56,029,965100
"Census Tract 9652, Park County, Wyoming",1400000US56029965200,6202,34.4,5906,12,20,21,0,71,2816,2426,1787,639,1394,1110,150100,1787,80,5647,610,27089,2426,37,48936,6202,2266,3752,35,3822,3628,1394,16,0,15,177,76,1110,56,029,965200
"Census Tract 9653, Park County, Wyoming",1400000US56029965300,7203,47.6,6997,33,45,0,15,11,3828,3016,2246,770,1773,1510,249300,2246,97,7199,431,28998,3016,54,55533,7203,1933,5053,132,4532,4397,1773,0,30,5,141,87,1510,56,029,965300
"Census Tract 9654, Park County, Wyoming",1400000US56029965400,5826,44.8,5652,0,117,8,0,0,2765,2628,1632,996,2300,1733,164600,1632,17,5812,872,23496,2628,0,40877,5826,2248,3327,17,3608,3329,2300,0,0,0,249,318,1733,56,029,965400
"Census Tract 9655, Park County, Wyoming",1400000US56029965500,4075,45.2,3871,1,149,0,2,0,1997,1905,1176,729,1406,1096,232500,1176,66,3953,174,28439,1905,43,47303,4075,1620,2359,60,2434,2367,1406,25,52,0,76,157,1096,56,029,965500
"Census Tract 9591, Platte County, Wyoming",1400000US56031959100,2300,47.4,2110,0,58,6,0,108,1411,914,691,223,591,440,125400,691,21,2295,314,23319,914,16,47262,2300,1122,1173,5,1369,1328,591,2,0,23,26,100,440,56,031,959100
"Census Tract 9594, Platte County, Wyoming",1400000US56031959400,6381,47.5,6140,0,1,0,0,146,3254,2733,2158,575,1270,925,137200,2158,18,6282,700,25988,2733,23,46021,6381,3059,3188,34,3718,3618,1270,0,20,81,133,111,925,56,031,959400
"Census Tract 1, Sheridan County, Wyoming",1400000US56033000100,5135,39.9,5067,27,28,0,0,0,2444,2364,1454,910,1725,1293,188300,1454,0,4767,496,26590,2364,20,48026,5135,1997,3003,40,3089,2997,1725,0,0,0,237,195,1293,56,033,000100
"Census Tract 2, Sheridan County, Wyoming",1400000US56033000200,3192,42.5,2994,18,18,0,0,46,1574,1492,833,659,1301,770,188500,833,0,3192,184,24838,1492,9,44000,3192,1587,1548,14,2125,2016,1301,0,0,30,127,374,770,56,033,000200
"Census Tract 3, Sheridan County, Wyoming",1400000US56033000300,3849,40.0,3522,0,27,208,0,52,1839,1677,1000,677,1456,1257,191900,1000,0,3848,666,23810,1677,36,40307,3849,1549,1974,13,2215,2034,1456,0,0,26,79,94,1257,56,033,000300
"Census Tract 4, Sheridan County, Wyoming",1400000US56033000400,5597,35.6,5082,3,120,0,0,322,2387,2242,1617,625,1697,1022,195300,1617,27,5521,522,24183,2242,6,51950,5597,2664,2610,41,3597,3312,1697,0,0,0,64,611,1022,56,033,000400
