NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_010E,B25077_001E,B25075_001E,B25075_025E,B17001_001E,B17001_002E,B19301_001E,B19001_001E,B19001_017E,B19013_001E,B05002_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B25026_009E,B25026_015E,B25026_014E,B25026_013E,B25026_012E,B25026_011E,B25026_010E,state,county,tract
"Census Tract 139, Barnstable County, Massachusetts",1400000US25001013900,4867,48.5,4652,19,0,54,0,51,2892,2161,1795,366,700,301,349800,1795,22,4811,504,38073,2161,104,73750,4867,3561,1069,82,2957,2891,700,10,0,24,10,355,301,25,001,013900
"Census Tract 140.02, Barnstable County, Massachusetts",1400000US25001014002,4197,53.7,4039,64,0,41,0,37,2948,1966,1640,326,480,402,373100,1640,46,4193,320,33671,1966,79,59583,4197,2886,1084,18,2439,2279,480,34,0,11,20,13,402,25,001,014002
"Census Tract 141, Barnstable County, Massachusetts",1400000US25001014100,1237,23.2,739,110,37,3,0,26,539,367,2,365,963,918,275000,2,0,966,52,14688,367,0,37299,1237,365,751,53,886,806,963,0,0,0,9,36,918,25,001,014100
"Census Tract 143, Barnstable County, Massachusetts",1400000US25001014300,4333,58.6,4128,15,47,143,0,0,3688,2000,1781,219,539,423,552400,1781,207,4195,363,39086,2000,102,69020,4333,2838,1164,37,2171,2039,539,0,0,0,31,85,423,25,001,014300
"Census Tract 144.02, Barnstable County, Massachusetts",1400000US25001014402,6589,44.9,6104,31,0,353,0,15,3441,2685,2240,445,956,676,366100,2240,114,6589,420,36508,2685,203,72827,6589,4443,1460,69,4388,3954,956,0,0,44,91,145,676,25,001,014402
"Census Tract 145, Barnstable County, Massachusetts",1400000US25001014500,6039,42.0,5035,552,0,0,0,95,3240,2377,1984,393,1275,717,347200,1984,139,5904,473,26931,2377,70,57022,6039,4516,1141,32,3543,3198,1275,14,0,56,40,448,717,25,001,014500
"Census Tract 146, Barnstable County, Massachusetts",1400000US25001014600,3891,50.0,3536,16,22,163,0,0,2575,1697,1511,186,391,222,387500,1511,95,3891,250,32092,1697,36,64511,3891,2601,904,24,2237,1971,391,0,0,0,75,94,222,25,001,014600
"Census Tract 147, Barnstable County, Massachusetts",1400000US25001014700,3729,56.1,3378,100,0,33,0,131,3227,1889,1529,360,603,375,373100,1529,53,3697,327,33863,1889,43,48434,3729,2791,727,0,1762,1607,603,0,13,0,0,215,375,25,001,014700
"Census Tract 148, Barnstable County, Massachusetts",1400000US25001014800,3423,60.4,3108,106,0,144,0,0,2621,1857,1002,855,1250,662,450200,1002,38,3223,427,38942,1857,43,33036,3423,2210,968,0,1796,1591,1250,122,0,33,180,253,662,25,001,014800
"Census Tract 149, Barnstable County, Massachusetts",1400000US25001014900,3670,56.7,3503,27,0,74,0,1,3137,1788,1337,451,680,479,670900,1337,246,3489,168,70084,1788,264,79706,3670,1726,1636,75,1987,1913,680,12,0,20,75,94,479,25,001,014900
"Census Tract 150.01, Barnstable County, Massachusetts",1400000US25001015001,4196,40.6,3991,0,61,0,0,45,1944,1556,1394,162,446,201,300200,1394,0,4112,242,24766,1556,0,65000,4196,3110,911,31,2423,2280,446,0,0,54,13,178,201,25,001,015001
"Census Tract 150.02, Barnstable County, Massachusetts",1400000US25001015002,3686,47.9,3300,40,96,17,0,159,2117,1563,1266,297,776,639,326900,1266,44,3686,625,28562,1563,30,52768,3686,2667,815,31,1943,1765,776,0,0,88,0,49,639,25,001,015002
"Census Tract 151, Barnstable County, Massachusetts",1400000US25001015100,3844,44.2,3489,155,27,16,0,31,2283,1611,1337,274,638,323,364200,1337,75,3844,290,37026,1611,111,65625,3844,2568,856,65,2364,2091,638,0,0,27,203,85,323,25,001,015100
"Census Tract 152, Barnstable County, Massachusetts",1400000US25001015200,2174,58.6,2157,0,0,17,0,0,3149,1023,957,66,178,162,601800,957,191,2174,33,52446,1023,132,69648,2174,1382,650,22,1168,1124,178,0,0,0,0,16,162,25,001,015200
"Census Tract 153, Barnstable County, Massachusetts",1400000US25001015300,2945,38.4,1807,486,232,17,0,128,1962,1487,217,1270,2350,1663,217600,217,27,2937,1047,20105,1487,12,30899,2945,1597,704,54,1965,1446,2350,0,0,41,283,363,1663,25,001,015300
"Census Tract 9900, Barnstable County, Massachusetts",1400000US25001990000,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,-666666666,0,0,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,25,001,990000
"Census Tract 9001, Berkshire County, Massachusetts",1400000US25003900100,3438,39.9,2865,399,7,29,0,36,2535,2093,183,1910,3010,2121,125800,183,0,3431,1240,16464,2093,0,18782,3438,2143,966,0,2058,1801,3010,0,10,61,388,430,2121,25,003,900100
"Census Tract 9002, Berkshire County, Massachusetts",1400000US25003900200,4481,32.6,3446,424,25,0,0,132,2154,1924,543,1381,2608,1484,113900,543,0,4146,963,16201,1924,0,30021,4481,3211,993,117,2960,2689,2608,29,0,33,342,720,1484,25,003,900200
"Census Tract 9003, Berkshire County, Massachusetts",1400000US25003900300,2792,44.5,2579,71,0,0,0,16,1225,1152,862,290,652,491,149300,862,10,2648,307,24598,1152,11,55303,2792,2244,403,42,1803,1572,652,11,0,60,61,29,491,25,003,900300
"Census Tract 9004, Berkshire County, Massachusetts",1400000US25003900400,4843,42.3,4616,159,0,0,0,29,2391,2202,1557,645,1583,1057,158000,1557,0,4814,1218,22407,2202,0,37992,4843,3734,944,54,2763,2675,1583,100,34,15,138,239,1057,25,003,900400
"Census Tract 9005, Berkshire County, Massachusetts",1400000US25003900500,3384,49.2,3131,43,0,110,0,1,1490,1339,1046,293,732,594,228900,1046,30,2988,234,41661,1339,93,61181,3384,2406,788,58,1916,1822,732,9,0,21,32,76,594,25,003,900500
"Census Tract 9006, Berkshire County, Massachusetts",1400000US25003900600,4155,35.4,2958,816,17,35,0,57,1867,1704,593,1111,2640,1688,124400,593,0,4154,1157,16765,1704,0,28971,4155,2874,800,148,2675,2255,2640,49,0,59,335,509,1688,25,003,900600
"Census Tract 9007, Berkshire County, Massachusetts",1400000US25003900700,2855,46.7,2707,61,17,44,11,15,1302,1135,933,202,369,246,171200,933,0,2709,328,27145,1135,20,52175,2855,2098,643,46,1679,1606,369,0,0,0,76,47,246,25,003,900700
"Census Tract 9008, Berkshire County, Massachusetts",1400000US25003900800,5263,45.3,5036,150,0,0,10,0,2241,2142,1973,169,273,187,220200,1973,12,5252,464,37392,2142,171,65948,5263,3604,1322,2,2877,2670,273,24,17,29,16,0,187,25,003,900800
"Census Tract 9009, Berkshire County, Massachusetts",1400000US25003900900,4718,40.8,4372,155,0,79,0,39,2569,2325,1253,1072,2001,1533,194300,1253,71,4718,586,31802,2325,48,51157,4718,2816,1676,25,3253,3068,2001,20,0,43,180,225,1533,25,003,900900
"Census Tract 9011, Berkshire County, Massachusetts",1400000US25003901100,3536,50.2,3482,14,0,20,0,0,1764,1764,1346,418,472,249,174200,1346,0,3461,233,27373,1764,0,47536,3536,2838,497,77,1855,1707,472,35,0,9,72,107,249,25,003,901100
"Census Tract 9111, Berkshire County, Massachusetts",1400000US25003911100,3074,42.3,2957,35,0,61,0,21,1347,1240,1073,167,251,160,223500,1073,7,3058,97,33058,1240,74,66071,3074,2457,556,3,1963,1757,251,62,0,0,29,0,160,25,003,911100
"Census Tract 9121, Berkshire County, Massachusetts",1400000US25003912100,6753,46.1,6605,31,0,102,0,8,2873,2663,2092,571,1295,850,201900,2092,49,6650,476,26854,2663,116,52285,6753,5343,1183,28,4100,4019,1295,0,0,43,247,155,850,25,003,912100
"Census Tract 9131, Berkshire County, Massachusetts",1400000US25003913100,5013,48.4,4750,70,7,122,0,4,2843,2084,1455,629,1028,665,288200,1455,84,4760,610,33405,2084,99,54622,5013,2921,1790,46,2425,2299,1028,0,13,94,114,142,665,25,003,913100
"Census Tract 9141, Berkshire County, Massachusetts",1400000US25003914100,5932,43.3,5749,6,0,109,0,67,3001,2486,1761,725,1368,820,240800,1761,0,5824,473,28270,2486,48,51835,5932,4267,1463,22,3992,3763,1368,35,0,165,238,110,820,25,003,914100
"Census Tract 9201.01, Berkshire County, Massachusetts",1400000US25003920101,4731,41.2,4470,61,5,101,0,31,2038,1814,1447,367,609,405,236700,1447,45,4021,249,33152,1814,97,62045,4731,2493,1938,71,2868,2509,609,0,0,11,79,114,405,25,003,920101
"Census Tract 9201.02, Berkshire County, Massachusetts",1400000US25003920102,3097,49.8,2805,20,54,186,0,0,1300,1045,841,204,378,243,385000,841,86,2385,204,49074,1045,183,91750,3097,1286,1486,119,1741,1586,378,0,0,11,0,124,243,25,003,920102
"Census Tract 9213, Berkshire County, Massachusetts",1400000US25003921300,5396,29.1,4782,399,54,10,52,0,2416,2112,877,1235,2261,1460,160600,877,0,4316,963,17897,2112,0,34762,5396,4006,1266,44,3892,3777,2261,56,23,0,253,469,1460,25,003,921300
"Census Tract 9214, Berkshire County, Massachusetts",1400000US25003921400,1659,43.4,1496,35,17,0,0,81,897,831,473,358,634,384,121600,473,0,1659,278,21490,831,0,38563,1659,1217,296,19,1084,973,634,9,21,18,14,188,384,25,003,921400
"Census Tract 9215, Berkshire County, Massachusetts",1400000US25003921500,2883,44.0,2750,17,0,28,0,21,1423,1303,913,390,718,390,157800,913,20,2869,288,24063,1303,21,37005,2883,2308,440,11,1821,1771,718,0,0,0,88,240,390,25,003,921500
"Census Tract 9221, Berkshire County, Massachusetts",1400000US25003922100,2614,43.2,2539,10,16,0,0,0,1435,1300,588,712,1123,765,147900,588,0,2614,408,23837,1300,14,32179,2614,2184,357,5,1539,1443,1123,20,8,51,98,181,765,25,003,922100
"Census Tract 9222, Berkshire County, Massachusetts",1400000US25003922200,3640,42.5,3521,27,12,15,0,0,1745,1576,1036,540,1134,759,143900,1036,0,3640,284,21224,1576,0,40000,3640,2986,502,88,2252,2098,1134,0,14,24,53,284,759,25,003,922200
"Census Tract 9223, Berkshire County, Massachusetts",1400000US25003922300,2240,36.5,2155,19,0,20,0,4,921,894,659,235,602,530,168000,659,0,2235,264,30308,894,18,45549,2240,1804,369,24,1358,1251,602,0,0,33,6,33,530,25,003,922300
"Census Tract 9231, Berkshire County, Massachusetts",1400000US25003923100,3245,46.9,3194,12,0,0,0,9,1529,1408,1266,142,281,270,195400,1266,0,3245,405,34413,1408,49,56597,3245,2545,629,48,2116,2100,281,0,0,0,11,0,270,25,003,923100
"Census Tract 9241, Berkshire County, Massachusetts",1400000US25003924100,1755,46.5,1657,65,0,14,0,19,1636,765,508,257,481,318,391500,508,28,1710,193,31821,765,27,53698,1755,1056,561,25,980,880,481,0,0,0,6,157,318,25,003,924100
"Census Tract 9251, Berkshire County, Massachusetts",1400000US25003925100,7131,45.8,6314,209,15,152,0,175,3288,2792,1738,1054,2208,1701,331800,1738,60,6309,765,34585,2792,171,48561,7131,3622,2445,81,4598,3734,2208,13,0,39,246,209,1701,25,003,925100
"Census Tract 9261, Berkshire County, Massachusetts",1400000US25003926100,3255,48.8,3090,4,0,96,0,33,1890,1464,1175,289,407,187,330900,1175,21,3254,176,36640,1464,69,52181,3255,1614,1487,0,2044,1965,407,0,37,0,81,102,187,25,003,926100
"Census Tract 9311, Berkshire County, Massachusetts",1400000US25003931100,1844,46.1,1839,0,5,0,0,0,782,727,678,49,71,21,166800,678,0,1844,53,25013,727,5,54095,1844,1424,381,3,1074,1047,71,19,7,6,5,13,21,25,003,931100
"Census Tract 9313, Berkshire County, Massachusetts",1400000US25003931300,1425,42.8,1334,50,0,0,0,0,690,630,555,75,142,53,173700,555,0,1418,89,26686,630,12,51000,1425,1135,241,8,946,897,142,19,0,0,8,62,53,25,003,931300
"Census Tract 9314, Berkshire County, Massachusetts",1400000US25003931400,1765,46.1,1730,6,0,10,0,0,889,658,623,35,84,29,220800,623,0,1765,73,30714,658,14,72794,1765,1368,362,6,1206,1183,84,3,0,17,15,20,29,25,003,931400
"Census Tract 9322, Berkshire County, Massachusetts",1400000US25003932200,2358,49.6,2264,9,0,41,0,1,2078,1030,927,103,161,130,224000,927,10,2322,289,36063,1030,47,46618,2358,1443,772,18,1584,1487,161,0,0,4,27,0,130,25,003,932200
"Census Tract 9323, Berkshire County, Massachusetts",1400000US25003932300,2136,46.3,2087,9,15,9,0,0,1089,860,772,88,132,74,243400,772,0,2136,84,30753,860,28,62596,2136,1561,533,0,1349,1316,132,3,11,15,23,6,74,25,003,932300
"Census Tract 9332, Berkshire County, Massachusetts",1400000US25003933200,1151,56.7,1132,19,0,0,0,0,1135,451,397,54,122,100,429600,397,72,1151,54,39692,451,52,54135,1151,525,564,14,649,595,122,0,7,9,0,6,100,25,003,933200
"Census Tract 9333, Berkshire County, Massachusetts",1400000US25003933300,1499,49.1,1445,11,0,5,0,20,1019,591,532,59,104,50,372500,532,39,1445,83,32451,591,21,67528,1499,737,655,59,901,870,104,0,23,14,3,14,50,25,003,933300
"Census Tract 9334, Berkshire County, Massachusetts",1400000US25003933400,2233,49.7,2088,5,2,72,0,18,2309,952,876,76,188,108,287500,876,64,2179,200,38643,952,99,61944,2233,1053,1000,37,1459,1375,188,28,4,29,2,17,108,25,003,933400
"Census Tract 9342, Berkshire County, Massachusetts",1400000US25003934200,1573,48.8,1501,17,0,0,0,0,883,640,568,72,101,62,373100,568,16,1558,90,35092,640,27,75543,1573,975,533,8,1050,1012,101,0,0,25,9,5,62,25,003,934200
"Census Tract 9343, Berkshire County, Massachusetts",1400000US25003934300,1694,56.2,1651,9,7,3,0,0,1410,825,704,121,235,171,415000,704,48,1694,96,42278,825,59,55114,1694,749,854,5,1004,961,235,0,4,6,32,22,171,25,003,934300
"Census Tract 9351, Berkshire County, Massachusetts",1400000US25003935100,2609,50.1,2572,4,11,9,0,4,1595,1065,934,131,345,69,350800,934,63,2590,107,44416,1065,109,78859,2609,1674,804,17,1569,1480,345,0,8,8,139,121,69,25,003,935100
"Census Tract 9352, Berkshire County, Massachusetts",1400000US25003935200,5226,46.0,4941,95,0,130,0,0,2348,2186,1873,313,718,491,180800,1873,14,5211,202,30250,2186,37,56681,5226,3791,1043,23,3275,3006,718,132,0,46,37,12,491,25,003,935200
"Census Tract 9353, Berkshire County, Massachusetts",1400000US25003935300,3825,39.8,3608,9,17,8,0,0,2068,1621,841,780,1693,1160,137300,841,0,3698,632,20444,1621,0,37522,3825,2826,919,16,2387,2323,1693,33,0,71,121,308,1160,25,003,935300
"Census Tract 6001, Bristol County, Massachusetts",1400000US25005600100,3636,42.5,3237,319,0,28,0,40,1661,1552,986,566,710,428,368800,986,14,3502,231,38855,1552,87,65463,3636,2779,566,16,2161,2032,710,15,8,88,29,142,428,25,005,600100
"Census Tract 6002.02, Bristol County, Massachusetts",1400000US25005600202,4424,44.3,3948,168,0,118,0,123,2105,1987,1753,234,356,346,286000,1753,17,4423,220,39318,1987,64,69819,4424,3342,605,7,3109,2621,356,0,0,0,0,10,346,25,005,600202
"Census Tract 6002.03, Bristol County, Massachusetts",1400000US25005600203,5650,41.5,5371,102,0,104,0,26,1913,1911,1825,86,249,249,437500,1825,10,5649,90,46314,1911,361,129893,5650,4505,837,0,3488,3173,249,0,0,0,0,0,249,25,005,600203
"Census Tract 6002.04, Bristol County, Massachusetts",1400000US25005600204,3791,37.5,3705,1,0,48,0,37,1338,1316,1133,183,374,258,385200,1133,0,3791,21,38634,1316,110,88382,3791,3001,517,0,2445,2177,374,0,42,0,74,0,258,25,005,600204
"Census Tract 6101, Bristol County, Massachusetts",1400000US25005610100,5069,33.1,4855,0,6,84,0,124,2153,2037,940,1097,2390,1632,310700,940,0,5069,463,30632,2037,49,59526,5069,3932,768,95,3506,3249,2390,0,0,20,267,471,1632,25,005,610100
"Census Tract 6102.02, Bristol County, Massachusetts",1400000US25005610202,5578,37.5,5099,80,0,204,0,33,1797,1797,1626,171,506,387,387100,1626,0,5570,137,43627,1797,289,117879,5578,4128,1134,29,3449,3228,506,0,41,0,70,8,387,25,005,610202
"Census Tract 6102.03, Bristol County, Massachusetts",1400000US25005610203,6948,36.6,6390,311,0,155,0,0,2271,2231,1959,272,681,340,390300,1959,14,6931,277,39858,2231,310,110174,6948,5027,1490,62,4148,3877,681,0,0,0,53,288,340,25,005,610203
"Census Tract 6102.04, Bristol County, Massachusetts",1400000US25005610204,5499,38.4,4827,119,0,509,0,0,2154,2096,1369,727,1422,1126,428400,1369,0,5490,240,44261,2096,321,98196,5499,3848,1054,41,3458,2965,1422,0,0,0,155,141,1126,25,005,610204
