NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_010E,B25077_001E,B25075_001E,B25075_025E,B17001_001E,B17001_002E,B19301_001E,B19001_001E,B19001_017E,B19013_001E,B05002_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B25026_009E,B25026_015E,B25026_014E,B25026_013E,B25026_012E,B25026_011E,B25026_010E,state,county,tract
"Census Tract 39.02, Allen County, Indiana",1400000US18003003902,2581,34.3,1740,558,29,0,0,71,1376,1198,583,615,1103,834,129900,583,10,2510,144,22450,1198,10,35254,2581,1656,831,38,1627,1483,1103,0,0,5,6,258,834,18,003,003902
"Census Tract 40, Allen County, Indiana",1400000US18003004000,3240,34.7,737,2367,7,11,0,65,1441,1215,867,348,949,793,71500,867,0,3229,623,14865,1215,0,32985,3240,2241,826,0,1873,1724,949,0,26,0,60,70,793,18,003,004000
"Census Tract 41.01, Allen County, Indiana",1400000US18003004101,2377,37.2,2024,231,71,32,0,11,1025,903,638,265,546,394,103400,638,0,2110,293,20594,903,9,39940,2377,1469,814,11,1312,1248,546,0,0,37,49,66,394,18,003,004101
"Census Tract 41.03, Allen County, Indiana",1400000US18003004103,5278,26.0,4233,326,62,176,0,147,2841,2714,260,2454,4330,3682,129600,260,0,5059,1199,21616,2714,0,35532,5278,3138,1721,74,3775,3558,4330,0,47,43,229,329,3682,18,003,004103
"Census Tract 43, Allen County, Indiana",1400000US18003004300,2361,25.0,873,1150,11,7,0,216,1298,922,445,477,1045,839,37500,445,0,2054,563,12469,922,0,26645,2361,1710,533,26,1555,1310,1045,0,0,17,17,172,839,18,003,004300
"Census Tract 44, Allen County, Indiana",1400000US18003004400,2835,28.1,501,1796,7,0,0,378,1494,973,503,470,1427,1281,42400,503,0,2810,1256,10838,973,0,26138,2835,1751,726,19,1458,1086,1427,0,0,17,12,117,1281,18,003,004400
"Census Tract 101, Allen County, Indiana",1400000US18003010100,4780,29.1,4740,9,0,0,0,7,1402,1375,1228,147,507,420,142600,1228,4,4772,379,19831,1375,14,64635,4780,4097,606,9,2806,2367,507,21,0,0,0,66,420,18,003,010100
"Census Tract 102.01, Allen County, Indiana",1400000US18003010201,6729,39.2,6505,51,0,92,0,0,2171,2077,2035,42,145,114,207800,2035,13,6729,217,33991,2077,144,81806,6729,4865,1661,82,4090,3990,145,0,0,0,0,31,114,18,003,010201
"Census Tract 102.02, Allen County, Indiana",1400000US18003010202,5634,38.6,5509,37,25,34,0,3,1902,1843,1596,247,783,390,154200,1596,0,5525,201,23693,1843,46,60550,5634,4598,955,6,3223,2780,783,108,0,16,255,14,390,18,003,010202
"Census Tract 103.04, Allen County, Indiana",1400000US18003010304,6162,40.7,5850,153,0,41,0,0,2355,2219,2128,91,262,97,159200,2128,0,6142,262,34221,2219,176,69609,6162,3989,2030,37,3627,3529,262,0,0,0,12,153,97,18,003,010304
"Census Tract 103.05, Allen County, Indiana",1400000US18003010305,6613,36.8,5757,250,44,429,0,90,2230,2109,2055,54,402,393,218200,2055,0,6613,213,35278,2109,157,96484,6613,4279,1940,11,3737,3348,402,0,0,0,9,0,393,18,003,010305
"Census Tract 103.06, Allen County, Indiana",1400000US18003010306,4598,34.0,4361,14,0,67,0,43,1706,1706,1581,125,209,192,143400,1581,0,4575,102,32623,1706,113,72500,4598,3420,1039,56,2826,2720,209,0,0,6,0,11,192,18,003,010306
"Census Tract 103.07, Allen County, Indiana",1400000US18003010307,5236,32.1,4575,189,10,255,0,41,1672,1672,1563,109,344,331,152000,1563,0,4971,107,26541,1672,11,74732,5236,3565,1353,56,3285,3012,344,0,0,0,13,0,331,18,003,010307
"Census Tract 103.08, Allen County, Indiana",1400000US18003010308,5455,33.6,4964,185,0,200,0,7,1826,1745,1563,182,486,284,198000,1563,8,5425,289,29122,1745,71,86484,5455,3776,1223,49,3225,2820,486,0,0,0,0,202,284,18,003,010308
"Census Tract 104, Allen County, Indiana",1400000US18003010400,3565,38.8,3424,116,0,0,0,25,1311,1281,1145,136,277,181,181300,1145,7,3565,27,32794,1281,35,75844,3565,2810,706,0,2291,2258,277,0,0,0,24,72,181,18,003,010400
"Census Tract 105, Allen County, Indiana",1400000US18003010500,2203,44.5,2098,2,64,39,0,0,890,823,740,83,198,92,162800,740,0,2195,189,26473,823,16,62243,2203,1630,468,0,1357,1242,198,0,0,6,13,87,92,18,003,010500
"Census Tract 106.01, Allen County, Indiana",1400000US18003010601,3430,39.1,3113,118,0,148,0,0,1477,1330,1216,114,323,299,124800,1216,0,3430,103,27933,1330,10,64079,3430,2380,840,26,2356,2215,323,0,0,0,0,24,299,18,003,010601
"Census Tract 106.02, Allen County, Indiana",1400000US18003010602,3259,34.5,2911,221,7,41,0,43,1551,1316,899,417,1182,982,92700,899,0,3217,496,20336,1316,0,47135,3259,2339,847,9,2038,1966,1182,0,10,0,159,31,982,18,003,010602
"Census Tract 106.03, Allen County, Indiana",1400000US18003010603,1685,42.4,1402,0,15,149,0,68,663,629,583,46,118,93,103800,583,0,1685,161,22912,629,5,44555,1685,1219,382,5,1029,844,118,5,0,0,20,0,93,18,003,010603
"Census Tract 106.04, Allen County, Indiana",1400000US18003010604,2828,33.3,2109,0,19,0,0,616,1317,1268,1097,171,583,581,9999,1097,51,2799,992,16352,1268,0,28994,2828,1693,796,19,1775,1460,583,0,0,0,0,2,581,18,003,010604
"Census Tract 107.05, Allen County, Indiana",1400000US18003010705,4584,38.8,4138,257,0,53,0,0,2253,2106,1391,715,1092,791,120000,1391,0,4474,355,29063,2106,46,54953,4584,3455,988,27,3152,3065,1092,0,0,0,79,222,791,18,003,010705
"Census Tract 107.06, Allen County, Indiana",1400000US18003010706,4855,36.9,4157,306,10,156,0,147,1949,1847,1608,239,530,390,130700,1608,0,4776,238,24305,1847,12,58661,4855,3122,1251,11,2986,2542,530,0,0,0,129,11,390,18,003,010706
"Census Tract 107.07, Allen County, Indiana",1400000US18003010707,4988,40.2,4150,351,0,130,0,136,2341,2143,1396,747,1372,1305,155800,1396,10,4988,200,34867,2143,87,65675,4988,2957,1413,50,3328,2860,1372,0,0,0,13,54,1305,18,003,010707
"Census Tract 108.03, Allen County, Indiana",1400000US18003010803,5290,36.7,4749,186,47,9,0,119,2012,1895,1738,157,549,328,107300,1738,0,5258,446,26915,1895,45,62058,5290,3442,1665,22,3158,3076,549,0,0,0,38,183,328,18,003,010803
"Census Tract 108.04, Allen County, Indiana",1400000US18003010804,4358,37.2,3898,176,0,109,0,42,1736,1695,1481,214,396,384,98500,1481,0,4310,175,25917,1695,8,58212,4358,3059,1068,13,2507,2374,396,0,0,0,0,12,384,18,003,010804
"Census Tract 108.07, Allen County, Indiana",1400000US18003010807,4340,35.7,3879,167,0,131,0,119,1865,1787,1374,413,1061,732,96000,1374,0,4326,460,23517,1787,8,53699,4340,2924,1186,23,2759,2510,1061,0,0,8,61,260,732,18,003,010807
"Census Tract 108.08, Allen County, Indiana",1400000US18003010808,5214,42.0,4769,310,0,13,0,66,2014,1956,1653,303,565,287,149900,1653,0,5214,92,31823,1956,24,77318,5214,3516,1587,26,3317,3200,565,0,0,0,35,243,287,18,003,010808
"Census Tract 108.09, Allen County, Indiana",1400000US18003010809,5037,37.8,4350,212,126,77,0,15,1912,1823,1476,347,889,507,119900,1476,0,5037,381,25872,1823,37,58375,5037,3453,1354,28,2954,2854,889,0,0,84,6,292,507,18,003,010809
"Census Tract 108.11, Allen County, Indiana",1400000US18003010811,5534,39.7,5048,284,0,0,0,34,2377,2171,1483,688,1038,887,119800,1483,0,5469,466,23125,2171,0,54129,5534,3424,1826,57,3151,2998,1038,0,0,14,63,74,887,18,003,010811
"Census Tract 108.12, Allen County, Indiana",1400000US18003010812,3951,43.2,3639,253,0,17,0,0,1715,1559,1254,305,488,355,124600,1254,10,3879,94,29806,1559,37,63496,3951,2871,1037,11,2430,2413,488,0,29,0,31,73,355,18,003,010812
"Census Tract 108.13, Allen County, Indiana",1400000US18003010813,4662,33.0,4016,149,0,137,0,262,2146,1916,1485,431,641,555,84000,1485,38,4593,538,23554,1916,30,44754,4662,3083,1126,9,3173,2917,641,0,0,0,0,86,555,18,003,010813
"Census Tract 108.15, Allen County, Indiana",1400000US18003010815,4330,33.9,3844,45,0,206,0,159,1715,1704,1565,139,363,288,143100,1565,0,4322,162,30578,1704,33,67288,4330,3009,1055,15,2809,2559,363,0,0,0,0,75,288,18,003,010815
"Census Tract 108.16, Allen County, Indiana",1400000US18003010816,4629,41.8,4028,540,0,61,0,0,1780,1719,1707,12,24,24,148000,1707,0,4617,141,39274,1719,126,82277,4629,3146,1322,29,3034,2927,24,0,0,0,0,0,24,18,003,010816
"Census Tract 108.17, Allen County, Indiana",1400000US18003010817,4290,39.6,4010,104,27,97,0,44,1558,1511,1295,216,511,349,129700,1295,0,4128,166,30904,1511,53,71033,4290,3046,1103,0,2374,2285,511,0,33,0,80,49,349,18,003,010817
"Census Tract 108.19, Allen County, Indiana",1400000US18003010819,4251,35.7,3511,409,15,41,0,57,2319,2105,1045,1060,1805,1379,94600,1045,0,4221,397,32371,2105,74,45669,4251,2973,1125,51,2973,2837,1805,0,0,16,74,336,1379,18,003,010819
"Census Tract 108.21, Allen County, Indiana",1400000US18003010821,4285,30.9,3350,551,14,296,0,15,2215,1772,970,802,1811,1518,106500,970,0,4272,490,22734,1772,30,45622,4285,2655,1395,0,2527,2322,1811,0,0,12,68,213,1518,18,003,010821
"Census Tract 109, Allen County, Indiana",1400000US18003010900,6360,38.3,6271,7,0,4,0,0,2296,2171,1899,272,868,316,135800,1899,17,6353,301,22337,2171,16,57940,6360,5165,1150,25,3823,3465,868,306,4,0,68,174,316,18,003,010900
"Census Tract 110, Allen County, Indiana",1400000US18003011000,2535,43.2,2397,0,0,0,0,138,1030,957,821,136,319,88,123700,821,0,2515,50,25815,957,19,54330,2535,2137,375,0,1463,1328,319,0,0,27,0,204,88,18,003,011000
"Census Tract 111, Allen County, Indiana",1400000US18003011100,2779,35.4,2571,106,6,21,0,12,1210,1178,800,378,966,804,86500,800,0,2779,407,21109,1178,0,43148,2779,2231,504,0,1850,1804,966,18,0,0,9,135,804,18,003,011100
"Census Tract 112.01, Allen County, Indiana",1400000US18003011201,1906,34.1,1748,76,0,0,0,7,829,765,597,168,377,351,48700,597,3,1874,479,17342,765,7,32212,1906,1550,342,7,1163,1147,377,0,0,0,8,18,351,18,003,011201
"Census Tract 112.02, Allen County, Indiana",1400000US18003011202,2885,36.4,2583,42,0,52,0,167,1332,1128,830,298,846,516,73800,830,0,2885,450,17674,1128,0,42443,2885,2048,615,75,1799,1549,846,0,0,12,89,229,516,18,003,011202
"Census Tract 112.04, Allen County, Indiana",1400000US18003011204,3237,32.4,3006,191,0,0,0,14,1190,1190,999,191,614,460,136200,999,0,3237,363,24364,1190,20,61500,3237,2164,993,57,1910,1794,614,0,0,0,0,154,460,18,003,011204
"Census Tract 112.05, Allen County, Indiana",1400000US18003011205,3371,40.4,3167,19,37,0,0,69,1326,1326,1018,308,529,356,105400,1018,20,3289,125,26271,1326,17,62121,3371,2630,637,22,2060,1945,529,0,0,19,24,130,356,18,003,011205
"Census Tract 113.02, Allen County, Indiana",1400000US18003011302,5664,33.6,1443,3265,0,639,0,16,2377,1949,1096,853,2105,1672,85200,1096,0,5155,1371,15243,1949,12,34243,5664,3193,1735,27,3139,2791,2105,0,0,0,102,331,1672,18,003,011302
"Census Tract 113.03, Allen County, Indiana",1400000US18003011303,2001,27.7,757,636,60,257,0,72,899,764,330,434,989,675,59100,330,0,2001,545,14788,764,10,27619,2001,1350,330,0,1107,795,989,0,9,15,50,240,675,18,003,011303
"Census Tract 113.04, Allen County, Indiana",1400000US18003011304,5199,39.3,2266,2387,0,83,0,375,2191,2034,1525,509,1113,930,92300,1525,0,5188,877,18741,2034,9,36295,5199,3377,1387,41,3420,3071,1113,0,0,14,12,157,930,18,003,011304
"Census Tract 115.01, Allen County, Indiana",1400000US18003011501,3528,36.9,3145,227,15,79,0,13,2150,1778,800,978,1734,1426,95100,800,11,3415,652,23831,1778,14,37159,3528,2471,835,10,2193,1984,1734,8,0,0,84,216,1426,18,003,011501
"Census Tract 115.02, Allen County, Indiana",1400000US18003011502,2924,41.4,2708,9,0,111,0,44,1287,1219,667,552,1071,798,104900,667,0,2892,276,28395,1219,29,46181,2924,1954,890,0,1796,1689,1071,16,0,55,51,151,798,18,003,011502
"Census Tract 116.03, Allen County, Indiana",1400000US18003011603,6175,42.1,5796,110,0,119,0,22,2431,2401,2311,90,137,39,143800,2311,0,6134,171,42066,2401,233,81052,6175,4159,1686,49,3624,3448,137,0,0,12,11,75,39,18,003,011603
"Census Tract 116.04, Allen County, Indiana",1400000US18003011604,4172,35.6,3952,24,18,96,0,13,1747,1644,1191,453,828,666,140700,1191,0,4161,187,31718,1644,46,68984,4172,2558,1496,0,2736,2616,828,0,0,47,38,77,666,18,003,011604
"Census Tract 116.05, Allen County, Indiana",1400000US18003011605,2776,45.8,2676,25,0,52,0,0,1400,1251,808,443,730,656,166100,808,15,2741,102,38278,1251,65,55830,2776,1816,842,29,1728,1637,730,0,19,0,0,55,656,18,003,011605
"Census Tract 116.06, Allen County, Indiana",1400000US18003011606,4405,37.8,3740,174,0,486,0,0,1690,1587,1372,215,363,349,177000,1372,0,4405,194,39773,1587,136,83819,4405,2676,1247,29,2550,2170,363,0,0,0,0,14,349,18,003,011606
"Census Tract 116.07, Allen County, Indiana",1400000US18003011607,4768,34.0,4415,71,0,154,0,99,1725,1696,1292,404,1211,1098,142300,1292,21,4729,201,29375,1696,45,67521,4768,3348,1077,8,2991,2721,1211,0,0,0,0,113,1098,18,003,011607
"Census Tract 116.08, Allen County, Indiana",1400000US18003011608,6299,36.1,5346,116,8,651,0,108,2090,1993,1843,150,368,346,297100,1843,11,6299,225,52496,1993,455,120331,6299,3581,2081,99,3466,3131,368,0,0,0,0,22,346,18,003,011608
"Census Tract 116.09, Allen County, Indiana",1400000US18003011609,6455,40.5,5733,0,0,607,0,0,2171,2040,1998,42,59,25,262300,1998,20,6455,34,49036,2040,435,114512,6455,3619,1996,111,3778,3349,59,0,0,0,0,34,25,18,003,011609
"Census Tract 117.01, Allen County, Indiana",1400000US18003011701,3298,43.2,3241,24,10,0,0,0,1326,1218,1136,82,262,185,148300,1136,8,3261,471,35511,1218,66,76667,3298,2510,705,11,2113,2071,262,0,22,0,0,55,185,18,003,011701
"Census Tract 117.02, Allen County, Indiana",1400000US18003011702,3316,40.6,3057,119,0,0,0,61,1314,1250,1173,77,234,124,103400,1173,0,3273,57,25257,1250,7,62105,3316,2676,610,0,2064,2009,234,0,0,87,23,0,124,18,003,011702
"Census Tract 118.01, Allen County, Indiana",1400000US18003011801,3842,42.9,3639,163,19,0,0,1,1583,1428,1242,186,474,259,154200,1242,9,3832,214,28441,1428,59,61290,3842,2900,905,0,2430,2379,474,19,19,0,177,0,259,18,003,011801
"Census Tract 118.02, Allen County, Indiana",1400000US18003011802,1851,38.5,1788,0,0,0,0,45,699,654,623,31,50,33,141800,623,0,1767,40,24508,654,0,66250,1851,1596,222,0,1085,1039,50,6,5,0,0,6,33,18,003,011802
"Census Tract 119, Allen County, Indiana",1400000US18003011900,1914,41.3,1898,1,0,0,0,9,795,693,602,91,224,111,94700,602,0,1896,218,23166,693,4,50694,1914,1594,311,4,1116,1099,224,0,3,0,55,55,111,18,003,011900
"Census Tract 9800.01, Allen County, Indiana",1400000US18003980001,321,20.3,250,43,0,2,0,13,87,87,11,76,76,65,-666666666,11,0,97,51,7669,87,0,9632,321,117,202,0,167,152,76,0,0,0,11,0,65,18,003,980001
"Census Tract 9800.02, Allen County, Indiana",1400000US18003980002,53,58.5,30,0,23,0,0,0,31,31,21,10,10,10,12200,21,0,53,23,18321,31,0,18603,53,32,21,0,21,21,10,0,0,0,0,0,10,18,003,980002
"Census Tract 101, Bartholomew County, Indiana",1400000US18005010100,4238,31.4,3544,252,34,0,0,262,2279,1811,625,1186,2817,2201,87600,625,0,4053,1017,19199,1811,0,34313,4238,2712,1101,0,2725,2230,2817,0,0,0,294,322,2201,18,005,010100
"Census Tract 102, Bartholomew County, Indiana",1400000US18005010200,4343,43.2,4132,78,0,69,0,26,1988,1897,1472,425,907,533,136300,1472,0,4327,341,27867,1897,21,54119,4343,2964,1278,25,2722,2643,907,24,9,124,116,101,533,18,005,010200
"Census Tract 103, Bartholomew County, Indiana",1400000US18005010300,3526,44.1,3254,87,0,119,0,1,1415,1335,1142,193,513,435,210700,1142,0,3468,69,46880,1335,170,97056,3526,2404,1001,33,2136,2037,513,0,0,0,0,78,435,18,005,010300
"Census Tract 104, Bartholomew County, Indiana",1400000US18005010400,5538,37.4,4858,142,28,439,0,22,2454,2121,1548,573,1491,1207,129200,1548,14,5430,737,25358,2121,73,47051,5538,3639,1237,69,3289,2884,1491,0,0,0,102,182,1207,18,005,010400
