NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_010E,B25077_001E,B25075_001E,B25075_025E,B17001_001E,B17001_002E,B19301_001E,B19001_001E,B19001_017E,B19013_001E,B05002_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B25026_009E,B25026_015E,B25026_014E,B25026_013E,B25026_012E,B25026_011E,B25026_010E,state,county,tract
"Census Tract 10.02, Adams County, Illinois",1400000US17001001002,2802,48.3,2756,10,13,0,0,0,1427,1324,990,334,656,316,83700,990,0,2744,218,25687,1324,8,45189,2802,2063,712,15,1448,1435,656,0,0,23,108,209,316,17,001,001002
"Census Tract 11, Adams County, Illinois",1400000US17001001100,7462,42.1,6837,158,0,267,0,119,3266,3119,2200,919,1789,1344,145300,2200,16,7411,638,30910,3119,138,55668,7462,5114,1976,35,4340,3982,1789,0,8,0,38,399,1344,17,001,001100
"Census Tract 101, Adams County, Illinois",1400000US17001010100,3886,42.6,3812,38,0,4,0,6,1878,1529,1245,284,621,217,101400,1245,3,3744,310,22748,1529,15,47077,3886,3297,557,5,2318,2306,621,0,2,0,281,121,217,17,001,010100
"Census Tract 102, Adams County, Illinois",1400000US17001010200,3817,43.3,3699,83,0,0,0,0,1683,1460,1192,268,507,384,82900,1192,4,3555,415,21014,1460,20,41875,3817,3262,532,0,2196,2166,507,0,0,3,63,57,384,17,001,010200
"Census Tract 103, Adams County, Illinois",1400000US17001010300,6115,37.6,6057,35,23,0,0,0,2424,2245,1981,264,725,279,94000,1981,13,6103,383,24065,2245,16,55927,6115,5135,952,0,3730,3656,725,23,0,0,373,50,279,17,001,010300
"Census Tract 104, Adams County, Illinois",1400000US17001010400,3343,45.3,3329,14,0,0,0,0,1493,1247,1150,97,356,268,150300,1150,0,3343,131,23981,1247,21,56156,3343,2565,770,8,1885,1872,356,0,0,0,88,0,268,17,001,010400
"Census Tract 105, Adams County, Illinois",1400000US17001010500,3095,49.0,3003,13,11,49,0,0,1450,1348,1225,123,212,121,158900,1225,0,3088,102,35979,1348,61,60227,3095,2474,548,19,1679,1631,212,0,0,0,71,20,121,17,001,010500
"Census Tract 106, Adams County, Illinois",1400000US17001010600,6100,42.4,6014,29,0,1,0,14,2565,2331,2048,283,623,184,134500,2048,14,6027,663,28087,2331,74,58912,6100,4861,1219,0,3853,3820,623,74,0,39,265,61,184,17,001,010600
"Census Tract 9576, Alexander County, Illinois",1400000US17003957600,3037,42.9,2413,541,0,17,0,4,1210,1046,878,168,469,223,59500,878,0,2631,409,15792,1046,0,34375,3037,1638,1344,30,1951,1851,469,10,49,14,31,142,223,17,003,957600
"Census Tract 9577, Alexander County, Illinois",1400000US17003957700,2204,43.9,1855,328,2,0,0,0,1121,774,629,145,399,386,67100,629,10,2204,347,15550,774,9,41490,2204,1234,942,0,1340,1266,399,0,11,0,2,0,386,17,003,957700
"Census Tract 9578, Alexander County, Illinois",1400000US17003957800,1650,42.7,483,1124,0,39,0,4,898,655,391,264,779,546,38000,391,0,1592,532,15717,655,0,30240,1650,1070,502,0,922,883,779,0,0,42,182,9,546,17,003,957800
"Census Tract 9579, Alexander County, Illinois",1400000US17003957900,1423,31.9,385,930,8,7,0,0,832,693,237,456,832,553,31400,237,0,1361,721,9390,693,4,9825,1423,957,455,0,773,773,832,0,0,4,198,77,553,17,003,957900
"Census Tract 9512, Bond County, Illinois",1400000US17005951200,3422,43.3,2942,376,0,9,0,28,1444,1252,1118,134,330,251,149300,1118,29,3415,448,27848,1252,45,56324,3422,2445,914,9,2023,1923,330,0,0,0,74,5,251,17,005,951200
"Census Tract 9513, Bond County, Illinois",1400000US17005951300,7135,28.3,6220,375,0,231,0,5,2393,2281,1538,743,2017,1548,102900,1538,17,6138,662,20021,2281,21,48359,7135,4912,1881,78,4499,4196,2017,0,13,0,44,412,1548,17,005,951300
"Census Tract 9514, Bond County, Illinois",1400000US17005951400,2828,44.0,2759,40,21,8,0,0,1407,1205,1028,177,369,113,101700,1028,0,2828,279,24753,1205,8,46307,2828,2408,412,0,1722,1667,369,0,0,0,94,162,113,17,005,951400
"Census Tract 9515, Bond County, Illinois",1400000US17005951500,4464,43.0,4389,0,0,0,0,10,1838,1696,1476,220,549,264,102500,1476,0,4450,386,27596,1696,36,55242,4464,3501,940,9,2954,2887,549,0,0,0,84,201,264,17,005,951500
"Census Tract 101, Boone County, Illinois",1400000US17007010100,8604,30.7,7355,342,0,10,0,754,3273,2918,1691,1227,3350,2882,140600,1691,12,8452,1565,20757,2918,98,50658,8604,5654,1352,19,5083,3545,3350,11,0,44,117,296,2882,17,007,010100
"Census Tract 102, Boone County, Illinois",1400000US17007010200,5675,32.2,5185,137,0,28,0,236,2213,1926,1277,649,1794,1253,126900,1277,0,5574,696,19338,1926,7,47692,5675,3612,961,31,3427,2168,1794,0,0,94,131,316,1253,17,007,010200
"Census Tract 103, Boone County, Illinois",1400000US17007010300,6870,35.0,6416,46,0,36,0,300,2500,2256,1848,408,1247,712,112800,1848,0,6797,1067,17666,2256,13,44023,6870,4447,1242,0,3876,2525,1247,0,0,0,148,387,712,17,007,010300
"Census Tract 104, Boone County, Illinois",1400000US17007010400,7010,36.8,6020,377,19,251,0,210,2573,2351,2141,210,652,284,178000,2141,0,6962,586,22752,2351,29,59564,7010,4760,1658,78,4030,3376,652,0,0,16,45,307,284,17,007,010400
"Census Tract 105, Boone County, Illinois",1400000US17007010500,10323,43.5,9432,230,60,143,0,161,3844,3611,3556,55,130,49,266900,3556,15,10212,273,42460,3611,580,96186,10323,6750,2978,35,6354,5937,130,0,0,44,19,18,49,17,007,010500
"Census Tract 106.01, Boone County, Illinois",1400000US17007010601,3616,39.9,3429,36,0,8,0,100,1452,1304,1122,182,409,226,172200,1122,34,3580,264,24685,1304,35,65921,3616,2497,896,4,2292,2023,409,15,0,45,66,57,226,17,007,010601
"Census Tract 106.02, Boone County, Illinois",1400000US17007010602,11986,35.5,11247,56,35,256,0,299,3967,3594,3314,280,984,877,189900,3314,8,11934,1021,27273,3594,193,71964,11986,8588,2569,233,7167,6328,984,0,0,0,13,94,877,17,007,010602
"Census Tract 9704, Brown County, Illinois",1400000US17009970400,2777,44.0,2584,0,21,9,0,0,1386,1130,880,250,680,543,87100,880,0,2777,281,23951,1130,5,48021,2777,2454,294,0,1728,1692,680,0,17,73,39,8,543,17,009,970400
"Census Tract 9705, Brown County, Illinois",1400000US17009970500,4120,35.4,2950,1127,0,12,0,10,1088,998,679,319,548,429,74500,679,0,2232,326,16842,998,15,34401,4120,3469,472,33,3212,2878,548,0,0,0,42,77,429,17,009,970500
"Census Tract 9647, Bureau County, Illinois",1400000US17011964700,2924,42.5,2867,6,4,0,0,5,1359,1204,931,273,630,309,105700,931,0,2923,286,26322,1204,9,54000,2924,2510,405,0,1720,1687,630,58,18,22,91,132,309,17,011,964700
"Census Tract 9648, Bureau County, Illinois",1400000US17011964800,3393,40.6,3312,0,9,53,0,1,1518,1329,1032,297,639,290,93300,1032,0,3344,376,21730,1329,5,47841,3393,2978,341,4,1930,1620,639,33,154,53,30,79,290,17,011,964800
"Census Tract 9649, Bureau County, Illinois",1400000US17011964900,2617,40.6,2528,30,0,2,0,0,1265,1159,836,323,697,519,92500,836,21,2608,355,22760,1159,9,41563,2617,2080,504,28,1560,1546,697,0,1,8,89,80,519,17,011,964900
"Census Tract 9650, Bureau County, Illinois",1400000US17011965000,4053,36.3,3708,56,1,51,0,181,1670,1490,1111,379,1018,520,78600,1111,3,4053,457,18917,1490,7,43550,4053,2973,404,39,2536,1899,1018,0,2,60,133,303,520,17,011,965000
"Census Tract 9651, Bureau County, Illinois",1400000US17011965100,4241,43.1,4036,64,25,43,0,39,1845,1729,1348,381,809,694,109700,1348,16,4162,468,31907,1729,42,51122,4241,3580,547,0,2569,2480,809,0,4,39,45,27,694,17,011,965100
"Census Tract 9652, Bureau County, Illinois",1400000US17011965200,3645,39.3,3323,3,3,27,0,251,1598,1546,1119,427,837,737,108200,1119,7,3645,280,21118,1546,0,48615,3645,2862,558,0,2178,1938,837,5,0,20,0,75,737,17,011,965200
"Census Tract 9653, Bureau County, Illinois",1400000US17011965300,3611,43.1,3428,8,36,0,0,84,1628,1475,1118,357,832,640,117100,1118,0,3508,519,28068,1475,41,52098,3611,2880,713,7,2051,2026,832,29,0,0,11,152,640,17,011,965300
"Census Tract 9654, Bureau County, Illinois",1400000US17011965400,3457,53.4,3399,53,0,0,0,5,1753,1612,1160,452,631,368,139000,1160,0,3312,285,31084,1612,89,47670,3457,2707,728,0,1918,1840,631,25,0,19,45,174,368,17,011,965400
"Census Tract 9655, Bureau County, Illinois",1400000US17011965500,3765,41.9,3684,0,0,64,0,0,1574,1465,1160,305,767,330,112900,1160,3,3734,303,23657,1465,15,51008,3765,3142,536,21,2195,2135,767,7,0,44,141,245,330,17,011,965500
"Census Tract 9656, Bureau County, Illinois",1400000US17011965600,3257,42.9,3219,2,18,5,0,3,1489,1395,1093,302,668,433,74700,1093,7,3254,368,27328,1395,30,46768,3257,2755,473,10,1887,1837,668,27,9,67,56,76,433,17,011,965600
"Census Tract 9512, Calhoun County, Illinois",1400000US17013951200,2660,45.3,2624,7,0,19,0,0,1549,1116,844,272,445,317,88200,844,4,2586,338,24241,1116,14,48889,2660,2212,390,0,1505,1443,445,0,3,30,55,40,317,17,013,951200
"Census Tract 9513, Calhoun County, Illinois",1400000US17013951300,2433,43.5,2395,1,0,7,0,3,1276,968,819,149,442,225,123700,819,14,2433,284,25083,968,31,49015,2433,1966,392,9,1477,1431,442,0,16,16,118,67,225,17,013,951300
"Census Tract 9601, Carroll County, Illinois",1400000US17015960100,3910,48.0,3776,15,0,7,0,33,2277,1691,1391,300,809,633,112300,1391,9,3910,447,27101,1691,37,51349,3910,3136,655,0,2083,1966,809,0,38,14,95,29,633,17,015,960100
"Census Tract 9602, Carroll County, Illinois",1400000US17015960200,2219,47.3,2193,0,0,7,0,0,1181,930,813,117,237,175,126100,813,0,2211,366,25412,930,0,52833,2219,1438,731,0,1371,1329,237,0,0,0,0,62,175,17,015,960200
"Census Tract 9603, Carroll County, Illinois",1400000US17015960300,3074,45.3,2962,2,0,4,0,95,1784,1551,881,670,1289,1034,66200,881,0,3012,738,20640,1551,0,32714,3074,2097,880,0,1835,1778,1289,0,0,40,58,157,1034,17,015,960300
"Census Tract 9604, Carroll County, Illinois",1400000US17015960400,2335,44.9,2286,10,12,5,0,2,1167,1006,744,262,518,384,93700,744,21,2220,260,30331,1006,33,43667,2335,1626,681,1,1313,1280,518,0,0,4,78,52,384,17,015,960400
"Census Tract 9605, Carroll County, Illinois",1400000US17015960500,2351,44.2,2231,0,8,14,0,11,1253,1032,856,176,352,165,98800,856,0,2351,87,28785,1032,41,55132,2351,1937,379,19,1390,1356,352,15,14,21,63,74,165,17,015,960500
"Census Tract 9606, Carroll County, Illinois",1400000US17015960600,1585,46.9,1429,119,0,20,0,0,773,683,558,125,269,126,147200,558,0,1475,95,25904,683,9,50391,1585,1063,502,1,973,927,269,4,0,0,67,72,126,17,015,960600
"Census Tract 9601, Cass County, Illinois",1400000US17017960100,2465,38.7,2449,2,4,0,0,0,1062,921,747,174,486,169,86100,747,0,2461,338,21947,921,15,47969,2465,2153,306,0,1427,1411,486,2,35,54,65,161,169,17,017,960100
"Census Tract 9602, Cass County, Illinois",1400000US17017960200,2669,43.0,2605,30,0,0,2,5,1166,1036,823,213,512,405,78100,823,3,2592,206,22963,1036,4,47407,2669,2367,279,4,1590,1533,512,12,5,19,31,40,405,17,017,960200
"Census Tract 9603, Cass County, Illinois",1400000US17017960300,3151,41.6,2762,63,0,0,0,318,1408,1198,939,259,636,549,93200,939,11,2983,490,20280,1198,7,44688,3151,2524,319,0,1865,1525,636,0,0,0,87,0,549,17,017,960300
"Census Tract 9604, Cass County, Illinois",1400000US17017960400,2809,35.2,2673,0,9,0,0,80,1190,1065,664,401,1147,821,68500,664,14,2790,816,18084,1065,18,31465,2809,1894,433,10,1697,1151,1147,207,0,0,21,98,821,17,017,960400
"Census Tract 9605, Cass County, Illinois",1400000US17017960500,2545,31.1,1968,324,0,0,0,211,1020,862,427,435,1359,996,63000,427,0,2545,219,16641,862,0,38179,2545,1419,533,0,1545,950,1359,0,3,9,12,339,996,17,017,960500
"Census Tract 2, Champaign County, Illinois",1400000US17019000200,1809,28.1,74,1703,17,15,0,0,809,721,373,348,1026,628,83300,373,0,1802,541,13623,721,0,27981,1809,1427,367,0,1127,1109,1026,0,0,0,217,181,628,17,019,000200
"Census Tract 3.01, Champaign County, Illinois",1400000US17019000301,4375,21.3,3146,487,42,668,0,20,2085,1906,0,1906,4252,4046,-666666666,0,0,4252,3799,5842,1906,0,8465,4375,3015,807,33,4264,3335,4252,0,12,10,13,171,4046,17,019,000301
"Census Tract 3.02, Champaign County, Illinois",1400000US17019000302,3136,23.0,1669,316,0,1058,0,18,2084,1800,0,1800,3118,2952,-666666666,0,0,3133,2034,11201,1800,0,11045,3136,1527,703,0,3090,2002,3118,0,0,0,0,166,2952,17,019,000302
"Census Tract 4.01, Champaign County, Illinois",1400000US17019000401,4512,20.0,3411,227,1,761,0,45,629,584,0,584,1208,1199,-666666666,0,0,1214,930,4978,584,0,10882,4512,3309,530,24,4433,3461,1208,0,0,0,9,0,1199,17,019,000401
"Census Tract 4.02, Champaign County, Illinois",1400000US17019000402,4356,21.5,3537,188,6,549,0,38,1435,1310,0,1310,3485,3457,-666666666,0,0,3526,3048,7162,1310,37,10542,4356,3368,500,33,4343,3688,3485,0,0,19,0,9,3457,17,019,000402
"Census Tract 5, Champaign County, Illinois",1400000US17019000500,3985,30.8,3309,314,6,279,0,0,2185,1992,897,1095,1923,1676,171100,897,0,3985,1123,29367,1992,52,44833,3985,2503,959,65,3166,2734,1923,18,36,0,29,164,1676,17,019,000500
"Census Tract 7, Champaign County, Illinois",1400000US17019000700,3969,28.4,1888,1506,0,69,0,359,1729,1549,694,855,2295,1722,62800,694,8,3918,999,13654,1549,0,28591,3969,2664,717,42,2574,1987,2295,12,0,21,180,360,1722,17,019,000700
"Census Tract 8, Champaign County, Illinois",1400000US17019000800,4533,28.0,2289,1268,6,888,0,11,2212,1891,647,1244,2910,2607,131200,647,0,4484,1032,22184,1891,20,42808,4533,2277,914,150,3147,1941,2910,0,18,0,108,177,2607,17,019,000800
"Census Tract 9.01, Champaign County, Illinois",1400000US17019000901,4141,29.7,1628,2284,0,81,0,0,2161,1688,675,1013,2631,2103,84300,675,13,4141,1586,15790,1688,0,28941,4141,3236,843,0,2440,2322,2631,0,115,37,74,302,2103,17,019,000901
"Census Tract 9.02, Champaign County, Illinois",1400000US17019000902,5606,31.3,4089,903,0,493,0,26,2525,2341,1558,783,1708,1697,163800,1558,30,5576,820,28448,2341,41,59835,5606,3730,1167,81,3715,3188,1708,0,0,0,0,11,1697,17,019,000902
"Census Tract 10, Champaign County, Illinois",1400000US17019001000,4416,37.8,3344,777,22,223,0,18,2346,2131,975,1156,2177,1459,135500,975,0,4357,650,23418,2131,23,33665,4416,3094,1012,11,3132,2821,2177,0,0,34,85,599,1459,17,019,001000
"Census Tract 11, Champaign County, Illinois",1400000US17019001100,3770,40.1,3305,255,0,112,0,88,1750,1685,1397,288,499,397,161800,1397,0,3727,47,39692,1685,97,69665,3770,2554,983,25,2338,2078,499,0,26,0,0,76,397,17,019,001100
"Census Tract 12.01, Champaign County, Illinois",1400000US17019001201,6581,29.2,3982,1278,26,849,0,199,2959,2733,1556,1177,2634,2285,126000,1556,0,6581,1232,22395,2733,19,43750,6581,4186,1404,30,4153,3350,2634,0,29,105,54,161,2285,17,019,001201
"Census Tract 12.03, Champaign County, Illinois",1400000US17019001203,4721,40.0,3741,624,0,275,0,28,1967,1928,1665,263,623,418,147200,1665,0,4594,292,34261,1928,136,72781,4721,2893,1377,11,2936,2540,623,0,0,0,68,137,418,17,019,001203
"Census Tract 12.04, Champaign County, Illinois",1400000US17019001204,3708,38.7,2752,139,0,709,0,51,1292,1292,1097,195,329,256,274700,1097,0,3708,68,45361,1292,132,115833,3708,2165,1039,21,2287,1728,329,0,0,0,8,65,256,17,019,001204
"Census Tract 12.05, Champaign County, Illinois",1400000US17019001205,4852,37.0,3726,211,0,785,0,44,1837,1824,1445,379,649,624,276600,1445,18,4836,301,57420,1824,341,101098,4852,2555,1422,112,3291,2539,649,0,0,0,0,25,624,17,019,001205
"Census Tract 12.06, Champaign County, Illinois",1400000US17019001206,1852,55.6,1587,15,0,227,0,0,869,838,714,124,191,123,289600,714,0,1852,0,59458,838,134,96694,1852,1068,515,37,987,843,191,0,0,0,23,45,123,17,019,001206
"Census Tract 13.01, Champaign County, Illinois",1400000US17019001301,5837,40.9,4596,340,14,758,0,0,2942,2821,1865,956,1720,1410,178600,1865,0,5798,444,37489,2821,91,62137,5837,3019,1777,32,3621,2772,1720,0,0,0,104,206,1410,17,019,001301
"Census Tract 13.02, Champaign County, Illinois",1400000US17019001302,3746,47.6,2985,193,0,400,0,100,1880,1772,1227,545,804,582,195900,1227,10,3614,251,48338,1772,175,71359,3746,1999,1052,14,2223,1688,804,0,0,0,49,173,582,17,019,001302
"Census Tract 14, Champaign County, Illinois",1400000US17019001400,7345,19.7,5566,245,26,1137,0,125,1327,1242,641,601,1414,1134,220100,641,0,3338,373,14050,1242,32,58281,7345,4540,1166,101,6010,4263,1414,0,0,38,79,163,1134,17,019,001400
"Census Tract 53, Champaign County, Illinois",1400000US17019005300,5074,23.3,1464,2119,0,1361,0,32,2306,2009,335,1674,4340,3994,87500,335,0,4982,2666,11211,2009,0,19506,5074,2726,722,10,4290,2703,4340,53,19,9,96,169,3994,17,019,005300
"Census Tract 54.01, Champaign County, Illinois",1400000US17019005401,4420,29.9,3204,841,34,201,0,19,2446,2187,750,1437,2730,2540,59700,750,0,4314,971,21785,2187,17,34331,4420,2646,1165,49,3290,2788,2730,0,0,0,119,71,2540,17,019,005401
"Census Tract 54.02, Champaign County, Illinois",1400000US17019005402,2833,40.5,2582,78,0,77,0,0,1297,1196,1073,123,260,157,55300,1073,0,2833,621,24260,1196,12,44931,2833,1839,484,0,1751,1496,260,0,0,0,0,103,157,17,019,005402
"Census Tract 55, Champaign County, Illinois",1400000US17019005500,5319,38.6,3885,1197,0,156,18,63,2615,2367,1312,1055,2175,1646,97900,1312,0,4937,991,24331,2367,53,41747,5319,3909,977,65,3684,3301,2175,22,17,0,285,205,1646,17,019,005500
"Census Tract 56, Champaign County, Illinois",1400000US17019005600,5891,31.9,3953,1200,45,529,0,31,3308,2796,1624,1172,2298,2012,121100,1624,0,5891,1176,27920,2796,100,41477,5891,3801,1280,30,3952,3222,2298,0,21,0,52,213,2012,17,019,005600
"Census Tract 57.01, Champaign County, Illinois",1400000US17019005701,5265,39.3,3685,963,8,494,0,56,2602,2446,1352,1094,2356,2090,172500,1352,15,5217,770,31219,2446,117,48929,5265,2720,1653,57,3263,2570,2356,0,12,63,119,72,2090,17,019,005701
"Census Tract 57.02, Champaign County, Illinois",1400000US17019005702,2834,37.0,2133,584,33,73,0,0,1628,1394,514,880,1497,1460,200000,514,0,2707,290,36520,1394,115,45417,2834,1638,958,12,1890,1724,1497,0,0,23,0,14,1460,17,019,005702
"Census Tract 58, Champaign County, Illinois",1400000US17019005800,3861,23.9,3313,47,0,418,0,40,1753,1523,739,784,1976,1950,196400,739,0,3707,1385,28887,1523,72,44844,3861,1871,1336,28,3060,2436,1976,0,0,18,0,8,1950,17,019,005800
"Census Tract 59, Champaign County, Illinois",1400000US17019005900,6838,20.7,4847,247,9,1532,12,69,1370,1218,45,1173,2746,2738,222500,45,0,2829,2069,6361,1218,26,10852,6838,4396,1094,74,6784,4641,2746,0,0,0,0,8,2738,17,019,005900
"Census Tract 60, Champaign County, Illinois",1400000US17019006000,3849,20.3,1528,481,11,1635,0,50,798,581,21,560,1170,1047,275000,21,0,1225,584,6336,581,9,18058,3849,2114,489,22,3527,1824,1170,0,0,0,13,110,1047,17,019,006000
"Census Tract 101, Champaign County, Illinois",1400000US17019010100,4692,37.1,3259,985,1,36,0,20,2550,2045,1202,843,1776,1268,84100,1202,0,4676,1314,20034,2045,28,36750,4692,3314,1217,52,2652,2542,1776,0,0,66,144,298,1268,17,019,010100
"Census Tract 102.04, Champaign County, Illinois",1400000US17019010204,4443,37.2,3439,707,0,99,0,75,2079,1884,1202,682,1570,1106,86500,1202,0,4443,1129,25231,1884,41,42873,4443,2472,1309,35,2598,2253,1570,0,24,14,62,364,1106,17,019,010204
"Census Tract 103, Champaign County, Illinois",1400000US17019010300,3730,31.1,1765,1450,14,82,0,246,1559,1282,256,1026,2705,1936,77500,256,0,3697,747,16562,1282,0,32381,3730,2160,1196,96,2394,2057,2705,0,0,0,83,686,1936,17,019,010300
"Census Tract 104, Champaign County, Illinois",1400000US17019010400,4951,39.1,4766,114,4,9,0,5,2295,2011,1495,516,1321,988,112800,1495,10,4866,527,24893,2011,27,51397,4951,3874,974,46,3136,3002,1321,0,11,13,74,235,988,17,019,010400
"Census Tract 105, Champaign County, Illinois",1400000US17019010500,4175,41.8,3968,48,0,50,0,12,1768,1614,1306,308,696,405,149100,1306,0,4111,269,30512,1614,55,69070,4175,3369,641,61,2749,2665,696,0,0,51,163,77,405,17,019,010500
"Census Tract 106.01, Champaign County, Illinois",1400000US17019010601,5683,38.4,5480,34,0,62,0,0,2164,2135,1762,373,841,795,175300,1762,14,5676,190,35424,2135,175,77027,5683,4298,1281,11,3664,3547,841,0,0,0,19,27,795,17,019,010601
"Census Tract 106.03, Champaign County, Illinois",1400000US17019010603,6957,37.0,6573,0,31,59,0,22,2823,2691,2221,470,937,937,162100,2221,0,6900,575,31938,2691,120,64028,6957,5139,1611,26,4241,4110,937,0,0,0,0,0,937,17,019,010603
"Census Tract 106.04, Champaign County, Illinois",1400000US17019010604,2959,42.8,2712,104,0,15,0,0,1329,1276,833,443,874,636,167400,833,0,2953,417,28829,1276,46,55500,2959,2520,383,23,1857,1836,874,0,27,76,0,135,636,17,019,010604
"Census Tract 107, Champaign County, Illinois",1400000US17019010700,7921,37.3,7836,24,9,15,0,14,3157,3039,2582,457,1049,633,158000,2582,30,7921,396,29903,3039,76,69688,7921,6273,1391,24,4918,4724,1049,44,5,25,230,112,633,17,019,010700
"Census Tract 108, Champaign County, Illinois",1400000US17019010800,4759,39.0,4640,40,1,18,0,31,1945,1818,1525,293,669,506,118100,1525,1,4751,573,31232,1818,83,63750,4759,3943,740,27,2741,2645,669,0,0,30,32,101,506,17,019,010800
"Census Tract 109, Champaign County, Illinois",1400000US17019010900,9349,35.3,9026,132,7,76,0,17,4104,3701,2806,895,2357,1787,139000,2806,0,9314,597,28327,3701,108,63546,9349,7902,1356,22,5867,5696,2357,42,60,39,64,365,1787,17,019,010900
"Census Tract 110, Champaign County, Illinois",1400000US17019011000,4072,30.3,3287,414,16,139,0,112,2564,2376,612,1764,2493,1888,140300,612,0,3941,847,23351,2376,17,28528,4072,2476,1262,3,3212,2757,2493,0,0,25,154,426,1888,17,019,011000
"Census Tract 111, Champaign County, Illinois",1400000US17019011100,2318,24.2,1408,73,16,713,0,65,1368,1263,69,1194,2060,1876,143400,69,0,2219,1036,16183,1263,9,20667,2318,1202,340,0,2276,1198,2060,0,10,9,18,147,1876,17,019,011100
"Census Tract 9581, Christian County, Illinois",1400000US17021958100,2885,41.9,2795,9,6,16,0,50,1319,1195,934,261,657,451,95600,934,0,2851,474,24854,1195,22,51458,2885,2619,230,20,1811,1795,657,0,0,88,30,88,451,17,021,958100
"Census Tract 9582, Christian County, Illinois",1400000US17021958200,3916,38.0,3833,6,5,25,0,3,1807,1630,1331,299,659,518,76400,1331,0,3885,615,22843,1630,22,44486,3916,3364,483,38,2379,2320,659,6,0,6,51,78,518,17,021,958200
"Census Tract 9583, Christian County, Illinois",1400000US17021958300,3964,47.7,3779,25,19,62,0,43,2220,1944,1254,690,1117,645,85800,1254,0,3933,468,25380,1944,0,42530,3964,3150,693,17,2429,2355,1117,0,0,98,135,239,645,17,021,958300
"Census Tract 9584, Christian County, Illinois",1400000US17021958400,3969,41.7,3834,62,0,52,0,21,1872,1678,1171,507,1121,519,77700,1171,13,3741,762,25996,1678,56,35928,3969,3343,542,37,2384,2302,1121,28,0,144,276,154,519,17,021,958400
"Census Tract 9585, Christian County, Illinois",1400000US17021958500,2939,39.3,2871,0,20,0,0,24,1334,1182,615,567,1272,1124,78100,615,8,2860,441,22399,1182,24,41373,2939,2465,442,9,1789,1749,1272,24,0,14,36,74,1124,17,021,958500
