NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B03003_003E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_015E,B25026_014E,B25026_013E,B25026_012E,B25026_011E,B25026_010E,B25077_001E,B25075_025E,B17001_001E,B17001_002E,B19301_001E,B19001_017E,B19013_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B23006_001E,B23006_023E,state,county,tract
"Census Tract 30, Douglas County, Nebraska",1400000US31055003000,6507,32.1,4832,244,0,65,0,3009,1240,2554,2309,1890,419,1069,0,0,33,22,212,802,100900,0,6445,605,18701,20,44190,3584,1150,178,4051,2319,3355,277,31,055,003000
"Census Tract 31, Douglas County, Nebraska",1400000US31055003100,3727,29.4,2477,161,20,28,61,1487,804,1460,1320,913,407,1162,33,0,13,291,126,699,94000,0,3715,796,16277,16,41108,2193,1005,19,2182,1620,1660,214,31,055,003100
"Census Tract 32, Douglas County, Nebraska",1400000US31055003200,2413,35.5,1534,97,89,5,11,1634,651,1016,911,267,644,1553,0,16,44,69,221,1203,95500,0,2412,567,14949,0,32870,848,398,31,1642,576,1308,54,31,055,003200
"Census Tract 33, Douglas County, Nebraska",1400000US31055003300,2345,32.0,1376,128,6,0,0,1429,800,812,763,468,295,856,0,5,156,57,131,507,81700,0,2293,814,12275,0,31971,1117,415,0,1475,713,1304,157,31,055,003300
"Census Tract 34.01, Douglas County, Nebraska",1400000US31055003401,3546,32.6,2713,186,68,309,0,750,149,1670,1516,947,569,1559,5,0,16,60,222,1256,93500,0,3478,617,19365,0,37736,1900,994,34,2289,1726,1930,289,31,055,003401
"Census Tract 34.02, Douglas County, Nebraska",1400000US31055003402,2466,32.0,2371,9,0,0,0,138,49,1047,959,717,242,600,42,0,22,45,108,383,117400,0,2466,201,24251,0,50813,1841,579,5,1629,1535,1333,316,31,055,003402
"Census Tract 35, Douglas County, Nebraska",1400000US31055003500,4635,32.6,3767,132,179,27,0,956,320,2081,2029,1194,835,1997,0,0,14,51,177,1755,119000,0,4626,682,23199,33,43925,2868,1405,56,2774,2466,2332,781,31,055,003500
"Census Tract 36, Douglas County, Nebraska",1400000US31055003600,4310,33.9,3668,187,0,216,0,162,12,2069,2024,1542,482,988,0,0,0,64,132,792,122700,16,4310,210,28356,0,49851,2701,1343,43,2984,2730,2636,1173,31,055,003600
"Census Tract 37, Douglas County, Nebraska",1400000US31055003700,2683,34.7,2469,90,0,54,0,83,31,1074,1046,875,171,466,0,0,0,0,10,456,141700,0,2663,141,32396,22,69853,1799,781,0,1849,1808,1600,976,31,055,003700
"Census Tract 38, Douglas County, Nebraska",1400000US31055003800,4177,32.0,3143,569,20,19,0,1289,247,1904,1629,592,1037,2148,0,0,68,40,645,1395,140300,0,3841,1530,18589,55,23993,2310,1139,7,2466,1940,2104,424,31,055,003800
"Census Tract 39, Douglas County, Nebraska",1400000US31055003900,2547,28.4,1200,128,58,11,0,1586,1062,1193,830,162,668,2013,0,0,9,33,214,1757,82600,0,2523,783,11784,0,27222,1121,368,0,1685,788,1316,162,31,055,003900
"Census Tract 40, Douglas County, Nebraska",1400000US31055004000,2578,30.0,1927,407,43,42,0,805,109,1854,1380,230,1150,2074,0,0,0,152,195,1727,67400,0,2504,960,16894,7,18841,1269,713,0,1932,1320,1406,259,31,055,004000
"Census Tract 42, Douglas County, Nebraska",1400000US31055004200,1495,29.8,1085,72,9,27,0,352,158,833,674,177,497,993,0,0,34,47,101,811,120800,0,1479,369,20365,12,32055,679,494,43,1056,780,864,348,31,055,004200
"Census Tract 43, Douglas County, Nebraska",1400000US31055004300,2911,31.3,2306,116,37,327,0,121,83,1684,1574,280,1294,2112,0,12,86,138,156,1720,114700,0,2796,687,19440,0,25669,1222,1092,9,2272,1753,1764,961,31,055,004300
"Census Tract 44, Douglas County, Nebraska",1400000US31055004400,1181,35.7,1093,8,1,34,0,112,33,658,617,414,203,336,13,16,18,16,0,273,112100,0,1133,102,26109,0,46641,704,364,0,904,828,715,201,31,055,004400
"Census Tract 45, Douglas County, Nebraska",1400000US31055004500,3067,36.8,2834,26,0,52,0,122,79,1446,1364,1009,355,782,0,0,26,9,70,677,146100,7,3067,191,34505,57,59688,1898,934,10,1900,1675,1579,902,31,055,004500
"Census Tract 46, Douglas County, Nebraska",1400000US31055004600,2502,32.9,2221,0,72,72,0,174,88,1095,1089,688,401,833,0,0,26,20,34,753,210700,0,2502,391,34370,71,58993,1526,754,58,1733,1532,1320,754,31,055,004600
"Census Tract 47, Douglas County, Nebraska",1400000US31055004700,2707,30.3,2466,133,0,24,0,96,0,831,793,766,27,43,0,0,0,0,0,43,332400,23,2101,44,55190,272,126736,1553,1036,33,1852,1744,1143,936,31,055,004700
"Census Tract 48, Douglas County, Nebraska",1400000US31055004800,4871,28.1,3903,692,155,0,0,364,13,2422,2294,742,1552,3282,0,0,55,129,256,2842,181600,0,4871,1359,23899,36,33921,2527,1869,158,3603,3166,2544,1370,31,055,004800
"Census Tract 49, Douglas County, Nebraska",1400000US31055004900,4163,33.7,2743,871,120,63,0,550,320,2352,2014,664,1350,2240,0,0,34,198,494,1514,109100,0,4131,860,30266,28,27026,2230,1445,0,2944,2368,2405,715,31,055,004900
"Census Tract 50, Douglas County, Nebraska",1400000US31055005000,4171,29.0,2714,716,0,229,0,746,404,2088,1790,544,1246,2681,9,0,17,87,415,2153,121000,0,4141,1075,19691,20,31240,2101,1277,47,2812,2127,2220,752,31,055,005000
"Census Tract 51, Douglas County, Nebraska",1400000US31055005100,2569,27.2,1109,860,121,76,0,455,312,1203,1048,354,694,1682,0,0,22,22,145,1493,83600,0,2428,996,14164,0,30652,1367,792,6,1894,1563,1101,212,31,055,005100
"Census Tract 52, Douglas County, Nebraska",1400000US31055005200,1349,22.8,211,896,65,65,0,163,93,611,448,213,235,719,0,20,0,32,80,587,62900,0,1345,495,10273,0,21500,814,376,8,802,668,616,50,31,055,005200
"Census Tract 53, Douglas County, Nebraska",1400000US31055005300,2162,30.8,265,1723,20,15,0,160,101,958,845,501,344,787,0,0,45,70,161,511,64600,0,2162,588,15740,0,25729,1392,526,15,1280,1084,941,129,31,055,005300
"Census Tract 54, Douglas County, Nebraska",1400000US31055005400,3534,29.3,1546,1684,15,67,0,490,194,1349,1188,633,555,1573,8,7,0,133,194,1231,74400,15,3534,884,15137,0,33207,2064,1080,91,2199,1888,1874,323,31,055,005400
"Census Tract 55, Douglas County, Nebraska",1400000US31055005500,5234,34.6,4608,246,59,57,10,423,160,2226,2187,1760,427,1016,0,0,18,139,25,834,156400,0,5234,470,35528,129,63962,3180,1805,0,3728,3403,3396,1782,31,055,005500
"Census Tract 56, Douglas County, Nebraska",1400000US31055005600,4468,31.8,3477,577,65,0,0,423,30,1829,1720,1162,558,1442,0,9,0,122,164,1147,95000,0,4296,427,21283,0,46272,3134,1016,44,2947,2537,2539,552,31,055,005600
"Census Tract 57, Douglas County, Nebraska",1400000US31055005700,4556,34.3,3052,1014,60,0,24,273,77,1999,1829,979,850,1915,0,0,0,288,399,1228,93500,0,4550,841,20159,42,36397,3038,1324,79,3137,3066,2674,603,31,055,005700
"Census Tract 58, Douglas County, Nebraska",1400000US31055005800,4210,33.8,2310,998,4,464,89,175,65,1929,1638,1136,502,1338,0,0,11,0,224,1103,90800,0,4204,946,20388,40,41818,2457,1026,29,2760,2240,2383,524,31,055,005800
"Census Tract 59.01, Douglas County, Nebraska",1400000US31055005901,2364,32.3,634,1306,29,79,0,6,0,1084,959,481,478,1181,0,14,0,306,314,547,56900,0,2345,705,13048,0,21913,1508,737,41,1331,1250,1200,184,31,055,005901
"Census Tract 59.02, Douglas County, Nebraska",1400000US31055005902,1796,35.5,206,1554,0,0,0,0,0,910,724,379,345,782,0,0,30,123,75,554,50300,0,1796,788,11213,0,24549,1058,558,0,938,861,826,50,31,055,005902
"Census Tract 60, Douglas County, Nebraska",1400000US31055006000,3840,31.0,1113,2307,36,53,0,429,202,1740,1318,613,705,2054,0,0,27,258,125,1644,68400,0,3704,1315,15061,33,29868,2408,1111,46,2387,2132,2034,140,31,055,006000
"Census Tract 61.01, Douglas County, Nebraska",1400000US31055006101,2180,26.0,268,1652,3,5,0,23,23,942,833,431,402,1079,0,44,0,25,252,758,77200,0,2164,666,13116,0,24895,1542,550,23,1208,1174,940,63,31,055,006101
"Census Tract 61.02, Douglas County, Nebraska",1400000US31055006102,4029,30.7,1710,2002,0,0,0,516,54,1670,1459,868,591,1650,0,0,42,133,352,1123,86900,0,3996,1282,15282,0,34952,2778,972,0,2529,2177,1957,188,31,055,006102
"Census Tract 62.02, Douglas County, Nebraska",1400000US31055006202,5034,33.6,2642,1995,33,72,0,115,28,2042,1868,1131,737,1844,0,0,25,42,435,1342,88800,0,4948,810,18520,6,40313,3609,1302,26,2776,2610,2424,354,31,055,006202
"Census Tract 63.01, Douglas County, Nebraska",1400000US31055006301,2435,35.8,893,1330,21,0,0,98,52,1132,958,692,266,484,0,0,25,65,45,349,114400,0,2361,395,18448,0,31528,1569,825,0,1397,1313,1158,256,31,055,006301
"Census Tract 63.02, Douglas County, Nebraska",1400000US31055006302,4682,32.2,1255,2490,25,96,0,429,96,1679,1618,1010,608,2128,0,17,28,110,302,1671,102600,0,4583,1097,19110,12,38243,3238,1077,0,2775,2481,2290,309,31,055,006302
"Census Tract 63.03, Douglas County, Nebraska",1400000US31055006303,3069,30.0,1285,1264,24,52,0,104,0,1229,1074,709,365,1229,0,0,0,100,173,956,87000,0,3055,790,17586,0,37287,2237,703,69,1821,1730,1523,244,31,055,006303
"Census Tract 64, Douglas County, Nebraska",1400000US31055006400,5044,37.2,4714,162,14,32,0,269,13,2261,2015,1430,585,1441,0,15,0,215,384,827,119100,0,5044,798,22326,11,45897,3355,1532,13,2871,2774,2558,810,31,055,006400
"Census Tract 65.03, Douglas County, Nebraska",1400000US31055006503,2652,41.0,2258,172,0,0,0,129,79,1060,1003,850,153,299,0,47,0,29,11,212,133000,0,2635,82,28003,28,66528,1759,756,9,1687,1565,1395,438,31,055,006503
"Census Tract 65.04, Douglas County, Nebraska",1400000US31055006504,3421,42.1,2976,269,0,5,0,287,105,1756,1488,1021,467,809,10,0,0,75,234,490,129500,7,3375,303,28504,64,39722,2449,924,8,2106,2040,1869,420,31,055,006504
"Census Tract 65.05, Douglas County, Nebraska",1400000US31055006505,1953,54.2,1271,613,0,0,0,79,67,879,822,419,403,610,0,0,0,50,66,494,141900,0,1769,202,33896,31,41900,1086,803,8,856,815,699,156,31,055,006505
"Census Tract 65.06, Douglas County, Nebraska",1400000US31055006506,3658,36.8,1642,1337,11,275,0,100,32,1455,1357,888,469,1134,0,0,35,8,127,964,106300,0,3474,535,19464,21,40179,2369,960,36,2050,1906,1890,363,31,055,006506
"Census Tract 66.02, Douglas County, Nebraska",1400000US31055006602,5482,32.2,4895,337,0,142,0,115,13,3418,2975,844,2131,3333,0,14,135,246,417,2521,145500,0,5332,763,30136,68,39122,3319,1792,0,3697,3402,2603,1255,31,055,006602
"Census Tract 66.03, Douglas County, Nebraska",1400000US31055006603,2633,32.4,1781,696,21,55,0,144,12,1423,1127,445,682,1499,0,93,13,80,129,1184,110000,0,2521,652,16993,0,29798,1745,740,0,1869,1713,1466,285,31,055,006603
"Census Tract 66.04, Douglas County, Nebraska",1400000US31055006604,4025,36.4,3480,207,0,118,0,228,46,1741,1665,1167,498,1198,0,0,10,71,202,915,115300,13,3901,416,22640,13,42575,2698,1168,15,2385,2227,2148,748,31,055,006604
"Census Tract 67.01, Douglas County, Nebraska",1400000US31055006701,3715,40.5,3261,247,0,112,12,79,18,1866,1713,1010,703,1240,0,24,16,100,448,652,289800,8,3666,440,47206,178,49245,2222,1069,22,2158,1853,1750,1206,31,055,006701
"Census Tract 67.03, Douglas County, Nebraska",1400000US31055006703,2978,33.8,2202,197,2,315,0,41,67,1390,1312,756,556,1273,0,0,0,34,263,976,173600,11,2962,275,34429,32,59778,1707,965,25,2006,1684,1576,862,31,055,006703
"Census Tract 67.04, Douglas County, Nebraska",1400000US31055006704,1730,53.6,1705,0,0,25,0,86,0,888,822,464,358,555,7,9,4,44,73,418,480200,43,1730,147,73591,179,75139,947,713,10,984,893,895,761,31,055,006704
"Census Tract 68.03, Douglas County, Nebraska",1400000US31055006803,2074,48.9,1969,35,0,0,0,125,0,937,875,674,201,437,0,0,0,24,33,380,192700,10,2074,87,42719,86,56750,1396,557,11,1191,1140,1050,368,31,055,006803
"Census Tract 68.04, Douglas County, Nebraska",1400000US31055006804,1530,43.2,1460,0,0,10,0,0,7,598,549,549,0,0,0,0,0,0,0,0,295600,14,1530,60,49346,79,104291,1022,479,12,863,836,768,590,31,055,006804
"Census Tract 68.05, Douglas County, Nebraska",1400000US31055006805,3510,43.8,3248,5,0,143,0,93,22,1441,1368,1000,368,763,8,0,0,0,111,644,216200,14,3510,227,56417,305,90682,2128,1074,33,2119,1839,1622,1066,31,055,006805
"Census Tract 68.06, Douglas County, Nebraska",1400000US31055006806,2545,31.8,2080,121,0,229,0,93,20,1118,1019,396,623,1323,0,11,0,10,75,1227,278800,0,2350,650,29465,40,38911,1304,906,0,1589,1276,1100,623,31,055,006806
"Census Tract 69.03, Douglas County, Nebraska",1400000US31055006903,2671,38.8,2440,74,0,84,0,204,40,959,911,680,231,629,0,0,12,0,116,501,158000,0,2661,327,28775,45,69174,1795,711,0,1586,1451,1229,524,31,055,006903
"Census Tract 69.04, Douglas County, Nebraska",1400000US31055006904,3830,41.5,3601,22,0,130,0,96,10,1672,1585,1246,339,608,0,0,24,39,10,535,173600,21,3828,131,42912,113,71082,2183,1368,0,2306,2121,1974,1053,31,055,006904
"Census Tract 69.05, Douglas County, Nebraska",1400000US31055006905,1740,37.1,1574,42,6,0,0,87,62,756,737,638,99,283,0,5,0,0,15,263,120400,0,1740,203,26688,0,60148,1178,545,9,1040,1016,926,328,31,055,006905
"Census Tract 69.06, Douglas County, Nebraska",1400000US31055006906,3341,38.9,3265,52,0,11,0,290,0,1599,1521,971,550,1065,0,0,0,94,178,793,131600,0,3280,299,26635,15,46624,2200,998,0,1950,1826,1572,631,31,055,006906
"Census Tract 70.01, Douglas County, Nebraska",1400000US31055007001,3300,29.1,2692,324,0,109,0,348,98,1797,1685,437,1248,2029,0,6,58,70,282,1613,94300,0,2907,676,21674,0,29830,1548,1199,28,2572,2073,1647,537,31,055,007001
"Census Tract 70.02, Douglas County, Nebraska",1400000US31055007002,3346,40.0,2885,176,7,13,0,455,104,1476,1369,946,423,1095,0,10,32,250,51,752,124900,9,3182,482,23553,0,47284,2116,905,0,1905,1665,1619,514,31,055,007002
"Census Tract 70.03, Douglas County, Nebraska",1400000US31055007003,2514,33.1,2411,37,0,22,0,707,25,970,952,709,243,691,0,0,40,146,66,439,101800,0,2495,213,21791,25,52697,1644,591,7,1597,1227,1375,179,31,055,007003
"Census Tract 71.01, Douglas County, Nebraska",1400000US31055007101,3293,34.4,3034,3,0,22,0,640,217,1273,1273,984,289,600,0,11,0,11,171,407,111600,9,3123,387,19583,0,44414,2285,672,43,1960,1502,1706,294,31,055,007101
"Census Tract 71.02, Douglas County, Nebraska",1400000US31055007102,3891,38.5,3412,25,61,52,0,737,305,1401,1315,1082,233,608,0,0,0,36,137,435,125800,0,3874,192,21603,0,54724,2855,659,43,2463,2024,2224,349,31,055,007102
"Census Tract 73.03, Douglas County, Nebraska",1400000US31055007303,2983,48.2,2720,85,0,55,0,102,18,1181,1171,1077,94,261,0,71,25,0,21,144,217800,11,2937,177,40281,97,72303,1814,1067,23,1921,1792,1643,671,31,055,007303
"Census Tract 73.04, Douglas County, Nebraska",1400000US31055007304,1375,54.8,1103,121,0,0,0,33,28,653,611,611,0,0,0,0,0,0,0,0,163000,0,1343,17,36945,29,78456,823,512,2,781,731,665,236,31,055,007304
"Census Tract 73.09, Douglas County, Nebraska",1400000US31055007309,4153,30.0,2989,517,0,257,0,113,25,1643,1553,1428,125,338,0,0,0,0,172,166,132300,0,4091,452,31469,73,62688,2522,1278,29,2705,2404,2535,902,31,055,007309
"Census Tract 73.10, Douglas County, Nebraska",1400000US31055007310,2826,30.4,2281,327,0,0,0,181,33,1167,1084,740,344,714,0,0,0,17,98,599,140100,0,2826,131,25894,19,63008,1992,826,8,1841,1744,1663,762,31,055,007310
"Census Tract 73.11, Douglas County, Nebraska",1400000US31055007311,3743,26.5,2655,739,30,61,0,59,0,1352,1312,650,662,1766,0,0,0,49,123,1594,179600,0,3741,545,24328,27,58281,2433,1117,6,2203,2059,1846,571,31,055,007311
"Census Tract 73.12, Douglas County, Nebraska",1400000US31055007312,1733,39.4,1282,281,0,6,0,96,33,942,942,373,569,853,0,0,0,65,94,694,137500,0,1733,312,22580,0,32969,1140,545,4,1128,1090,948,202,31,055,007312
"Census Tract 73.13, Douglas County, Nebraska",1400000US31055007313,5851,30.9,3904,1568,0,102,37,219,62,2331,2278,2005,273,900,0,0,0,0,166,734,125000,0,5851,735,27619,19,63716,3875,1576,53,3949,3382,3427,1433,31,055,007313
"Census Tract 73.14, Douglas County, Nebraska",1400000US31055007314,2642,31.3,2409,86,0,0,0,121,57,892,875,823,52,135,0,0,0,0,0,135,216300,0,2635,21,39442,58,102104,1695,879,17,1681,1578,1645,1161,31,055,007314
"Census Tract 73.15, Douglas County, Nebraska",1400000US31055007315,3495,34.5,2961,174,13,222,0,9,0,1395,1382,1081,301,596,0,0,0,0,0,596,144900,0,3495,145,43417,124,86111,1942,1198,16,2351,2045,2189,1498,31,055,007315
"Census Tract 73.16, Douglas County, Nebraska",1400000US31055007316,2798,32.6,2448,86,0,158,0,88,14,843,843,800,43,140,0,0,0,0,0,140,230100,0,2788,0,32408,37,103432,1666,935,19,1692,1528,1542,864,31,055,007316
"Census Tract 73.17, Douglas County, Nebraska",1400000US31055007317,4265,33.0,3747,261,0,0,0,51,9,1602,1480,1337,143,279,6,0,24,32,28,189,144800,74,4265,407,29174,26,76771,2676,1429,87,2749,2669,2556,853,31,055,007317
"Census Tract 73.18, Douglas County, Nebraska",1400000US31055007318,3340,35.6,2995,60,0,141,0,81,31,1310,1219,1135,84,200,0,0,3,0,6,191,260500,31,3336,54,46666,142,102694,2008,1180,58,2038,1936,1901,1030,31,055,007318
"Census Tract 74.05, Douglas County, Nebraska",1400000US31055007405,2165,18.0,1879,186,27,27,0,100,30,553,509,480,29,70,0,0,0,15,0,55,536500,90,1426,132,80745,286,209453,1065,999,14,877,778,762,620,31,055,007405
"Census Tract 74.06, Douglas County, Nebraska",1400000US31055007406,5285,36.9,4865,152,0,216,0,168,43,2301,2254,1413,841,1517,0,27,70,14,343,1063,167200,0,5163,313,33783,129,65884,2620,2323,88,3459,3111,2992,1401,31,055,007406
"Census Tract 74.07, Douglas County, Nebraska",1400000US31055007407,3116,41.1,2625,319,0,153,0,137,8,1418,1384,801,583,1244,0,19,11,49,262,903,153300,0,3098,562,31935,61,45909,1687,919,53,1870,1622,1508,527,31,055,007407
"Census Tract 74.08, Douglas County, Nebraska",1400000US31055007408,3985,36.9,3587,54,0,87,18,227,179,1869,1827,1135,692,1176,0,11,54,33,227,851,123700,0,3985,365,25603,7,51788,2385,1362,0,2643,2497,2323,800,31,055,007408
"Census Tract 74.09, Douglas County, Nebraska",1400000US31055007409,2505,37.7,2409,45,0,0,0,28,0,984,956,749,207,521,21,0,0,76,26,398,133500,0,2408,72,28611,0,64508,1395,1048,22,1503,1488,1374,470,31,055,007409
"Census Tract 74.24, Douglas County, Nebraska",1400000US31055007424,2895,37.7,2294,335,0,116,0,100,43,1503,1424,705,719,1326,0,13,33,163,401,716,144800,0,2895,267,27999,35,45000,1787,839,73,1936,1663,1302,468,31,055,007424
"Census Tract 74.29, Douglas County, Nebraska",1400000US31055007429,3762,39.3,3618,0,28,80,0,71,0,1263,1263,1029,234,326,0,0,35,0,44,247,184700,0,3761,13,40793,141,104097,2187,1488,0,2265,2176,2086,1315,31,055,007429
"Census Tract 74.31, Douglas County, Nebraska",1400000US31055007431,4407,35.8,3967,176,0,184,0,309,24,1719,1606,1172,434,672,0,0,0,18,19,635,230800,0,4407,219,40479,146,90427,2657,1458,18,2675,2434,2423,1597,31,055,007431
"Census Tract 74.32, Douglas County, Nebraska",1400000US31055007432,3211,35.3,2685,312,5,0,0,116,87,1384,1340,975,365,854,0,0,9,0,126,719,125100,0,3211,278,26516,0,57609,2060,1055,12,2275,2165,2020,713,31,055,007432
"Census Tract 74.33, Douglas County, Nebraska",1400000US31055007433,3936,40.6,3259,475,0,99,0,44,17,1917,1649,1124,525,1112,0,9,0,133,78,892,147800,0,3936,171,31344,8,64821,2473,1207,102,2709,2600,2300,1011,31,055,007433
"Census Tract 74.34, Douglas County, Nebraska",1400000US31055007434,3730,27.0,2628,663,87,0,0,284,107,1574,1500,526,974,2485,0,0,62,51,30,2342,152200,10,3712,486,23400,7,45932,2289,1206,53,2420,2155,1701,553,31,055,007434
"Census Tract 74.35, Douglas County, Nebraska",1400000US31055007435,3709,34.7,3024,116,0,36,0,482,323,1348,1348,985,363,1288,0,10,0,42,49,1187,120500,0,3709,369,23942,0,63143,2066,1314,18,2334,1941,2125,581,31,055,007435
"Census Tract 74.36, Douglas County, Nebraska",1400000US31055007436,4794,32.5,3675,817,55,70,7,137,83,2055,2000,1081,919,2072,0,9,0,30,257,1776,126100,0,4776,925,22581,0,52778,3146,1425,93,3013,2936,2546,804,31,055,007436
"Census Tract 74.38, Douglas County, Nebraska",1400000US31055007438,1854,45.3,1811,5,0,38,0,8,0,783,751,595,156,236,0,0,0,26,42,168,176300,19,1820,116,37728,35,63798,1085,686,8,1127,1074,976,377,31,055,007438
"Census Tract 74.39, Douglas County, Nebraska",1400000US31055007439,4847,34.6,4576,68,0,88,0,322,14,1992,1955,1430,525,1209,0,0,0,85,91,1033,145000,0,4833,168,33965,77,70901,2957,1668,40,3360,3053,2984,1440,31,055,007439
"Census Tract 74.40, Douglas County, Nebraska",1400000US31055007440,1460,27.6,1121,230,0,36,3,83,56,1050,830,190,640,1055,0,7,0,53,64,931,147500,0,1457,411,24171,0,34577,815,535,37,1128,1107,830,258,31,055,007440
"Census Tract 74.41, Douglas County, Nebraska",1400000US31055007441,2677,40.3,2382,88,17,161,0,128,3,927,843,837,6,27,0,0,0,0,27,0,224000,0,2677,7,47831,163,121607,1651,867,19,1726,1596,1537,1080,31,055,007441
"Census Tract 74.42, Douglas County, Nebraska",1400000US31055007442,4901,39.3,4777,7,34,12,0,130,5,1724,1708,1639,69,221,0,0,0,36,43,142,172100,0,4901,134,38234,125,99076,2957,1815,22,3177,2970,2793,1665,31,055,007442
"Census Tract 74.43, Douglas County, Nebraska",1400000US31055007443,3591,43.1,3135,236,14,92,0,174,15,1596,1571,968,603,956,0,0,34,64,94,764,245000,0,3591,258,46344,223,73785,2056,1279,24,2272,2121,1898,1098,31,055,007443
"Census Tract 74.44, Douglas County, Nebraska",1400000US31055007444,4084,28.3,3237,372,0,318,0,155,100,2972,2473,83,2390,3949,53,0,56,238,687,2915,111200,0,4084,544,30179,22,39497,2216,1171,0,3266,2629,2514,1482,31,055,007444
"Census Tract 74.45, Douglas County, Nebraska",1400000US31055007445,2445,30.5,1861,224,11,0,0,143,117,1104,1045,591,454,1000,0,0,0,0,46,954,183800,0,2436,362,33466,44,44851,1656,689,39,1354,1292,995,429,31,055,007445
"Census Tract 74.46, Douglas County, Nebraska",1400000US31055007446,3903,43.2,3759,23,0,88,8,73,0,1398,1305,1155,150,200,0,0,0,13,28,159,230600,0,3838,19,46293,220,120813,2239,1469,39,2532,2435,2266,1512,31,055,007446
"Census Tract 74.47, Douglas County, Nebraska",1400000US31055007447,2882,34.9,2723,0,0,150,0,90,0,1156,1156,866,290,592,0,0,0,99,136,357,152500,0,2873,260,27913,19,62400,1620,1012,75,1890,1750,1650,775,31,055,007447
"Census Tract 74.48, Douglas County, Nebraska",1400000US31055007448,2710,51.0,2651,0,0,19,0,67,0,1040,1015,942,73,151,0,0,0,8,52,91,214000,8,2630,75,48622,149,89740,1690,875,29,1396,1295,1254,790,31,055,007448
"Census Tract 74.49, Douglas County, Nebraska",1400000US31055007449,3185,45.4,3143,0,0,0,0,86,16,1377,1315,943,372,498,0,0,0,23,123,352,226600,0,3185,99,44694,118,90018,1791,1297,56,1741,1685,1580,932,31,055,007449
"Census Tract 74.50, Douglas County, Nebraska",1400000US31055007450,3455,38.8,3234,87,29,76,0,17,0,1295,1268,1173,95,358,0,0,0,0,130,228,160700,0,3455,52,32254,38,79200,2115,1194,9,2147,2041,1994,920,31,055,007450
"Census Tract 74.51, Douglas County, Nebraska",1400000US31055007451,5012,37.2,4791,46,11,125,0,68,10,2073,1997,1477,520,844,0,0,0,67,64,713,163700,11,5012,199,38219,162,70245,3140,1678,27,3179,3041,2831,1377,31,055,007451
"Census Tract 74.52, Douglas County, Nebraska",1400000US31055007452,5402,36.9,5202,17,0,150,0,171,0,1655,1628,1593,35,123,0,0,0,35,0,88,243100,11,5402,86,41644,226,115000,3072,2047,65,3245,3047,2905,1789,31,055,007452
"Census Tract 74.53, Douglas County, Nebraska",1400000US31055007453,3526,32.8,3232,23,0,56,0,87,0,1145,1119,1054,65,217,0,0,0,23,0,194,174500,0,3526,240,33177,64,93490,2231,1113,47,2285,2133,1923,1080,31,055,007453
"Census Tract 74.54, Douglas County, Nebraska",1400000US31055007454,4163,42.6,4035,26,0,0,0,187,9,1928,1772,1140,632,1092,0,0,26,0,122,944,166400,0,4133,181,37043,77,72089,2193,1820,22,2578,2434,2210,1130,31,055,007454
"Census Tract 74.55, Douglas County, Nebraska",1400000US31055007455,1533,39.5,1446,0,8,17,0,154,10,689,646,482,164,309,0,8,0,71,76,154,108900,0,1533,171,21793,3,42950,905,497,0,1036,950,929,224,31,055,007455
"Census Tract 74.56, Douglas County, Nebraska",1400000US31055007456,2196,37.8,1987,32,18,0,0,247,159,1030,945,716,229,528,0,0,15,31,145,337,122100,0,2196,39,25656,7,49479,1400,631,0,1374,1220,1274,432,31,055,007456
"Census Tract 74.57, Douglas County, Nebraska",1400000US31055007457,2747,29.8,2375,59,12,213,0,300,34,1411,1358,573,785,1243,0,18,11,89,125,1000,138400,0,2747,97,30554,27,53390,1681,791,23,1919,1687,1698,562,31,055,007457
"Census Tract 74.58, Douglas County, Nebraska",1400000US31055007458,2687,33.9,2271,16,11,125,0,408,235,1426,1315,639,676,1331,0,0,11,105,342,873,131600,0,2687,320,27722,22,46181,1522,824,0,1921,1663,1425,511,31,055,007458
"Census Tract 74.59, Douglas County, Nebraska",1400000US31055007459,2679,48.1,2526,46,22,0,0,191,52,1426,1261,881,380,725,0,0,61,0,260,404,125000,0,2639,224,25472,11,44484,1720,872,36,1677,1577,1385,427,31,055,007459
"Census Tract 74.60, Douglas County, Nebraska",1400000US31055007460,4112,35.3,3862,0,0,212,0,0,0,1171,1113,1089,24,105,0,0,0,0,0,105,274000,0,4112,54,40473,207,135573,2004,1800,36,2534,2324,2134,1394,31,055,007460
"Census Tract 74.61, Douglas County, Nebraska",1400000US31055007461,6184,33.0,5235,71,93,375,0,561,184,1912,1883,1690,193,389,0,0,0,25,137,227,199300,7,6172,124,33202,72,103674,3504,2094,63,3794,3270,3320,1771,31,055,007461
"Census Tract 74.62, Douglas County, Nebraska",1400000US31055007462,4713,35.0,4311,136,7,123,0,202,10,1829,1776,1420,356,1034,0,0,50,37,101,846,148800,9,4693,292,28912,18,78372,3040,1429,57,3061,2853,2671,1036,31,055,007462
