NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_010E,B25077_001E,B25075_025E,B17001_001E,B17001_002E,B19301_001E,B19001_017E,B19013_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B23006_001E,B23006_023E,state,county,tract
"Census Tract 12, Allegany County, Maryland",1400000US24001001200,3247,44.6,2933,190,0,29,0,16,1501,1330,1058,272,677,565,152700,0,3057,326,31064,45,61833,2075,1053,9,2006,1969,1604,690,24,001,001200
"Census Tract 13, Allegany County, Maryland",1400000US24001001300,4796,38.7,2589,1945,25,4,0,7,934,858,700,158,312,164,105000,0,2098,255,9229,0,40690,3138,1505,78,3902,3430,3286,242,24,001,001300
"Census Tract 14.01, Allegany County, Maryland",1400000US24001001401,3980,46.0,3796,85,0,63,6,9,1790,1618,1462,156,430,331,165000,0,3971,180,29133,42,62045,2785,1081,30,2498,2362,2206,467,24,001,001401
"Census Tract 14.02, Allegany County, Maryland",1400000US24001001402,1514,45.8,1498,0,0,15,0,0,693,658,455,203,448,208,121000,0,1514,177,23267,0,47976,1205,277,0,962,952,813,221,24,001,001402
"Census Tract 15.02, Allegany County, Maryland",1400000US24001001502,1895,41.7,1869,3,0,0,0,3,777,673,501,172,518,343,140700,0,1788,271,21097,6,51350,1455,424,0,1140,1111,987,57,24,001,001502
"Census Tract 15.03, Allegany County, Maryland",1400000US24001001503,2089,37.9,1887,156,3,0,0,7,846,760,677,83,185,137,110900,7,2089,128,23569,0,52656,1690,370,22,1317,1290,1091,258,24,001,001503
"Census Tract 16, Allegany County, Maryland",1400000US24001001600,2121,45.7,2043,78,0,0,0,0,961,933,678,255,381,296,162200,0,2030,132,28908,21,51917,1659,456,0,1313,1313,1206,377,24,001,001600
"Census Tract 17, Allegany County, Maryland",1400000US24001001700,4407,44.9,4115,63,17,95,0,0,2449,1966,1246,720,1494,1104,130300,0,4276,964,23641,41,35632,3250,1060,10,2581,2501,2000,568,24,001,001700
"Census Tract 18, Allegany County, Maryland",1400000US24001001800,5585,21.2,4530,790,0,128,0,50,2132,1773,845,928,1844,1610,124100,11,3685,994,18763,52,29291,3725,1699,23,4498,4229,1586,592,24,001,001800
"Census Tract 19, Allegany County, Maryland",1400000US24001001900,2384,47.8,2337,18,0,23,0,0,1026,957,793,164,397,256,122500,0,2384,116,23068,0,49325,2109,239,6,1618,1586,1440,202,24,001,001900
"Census Tract 20, Allegany County, Maryland",1400000US24001002000,5422,43.4,5363,2,0,0,0,0,2425,2300,1845,455,859,451,138500,35,5395,318,25848,21,45088,4092,1189,15,3355,3214,2794,607,24,001,002000
"Census Tract 21, Allegany County, Maryland",1400000US24001002100,3655,39.7,3597,39,7,1,0,0,1526,1336,931,405,1118,654,87200,5,3565,573,19335,7,36857,2872,748,17,2141,2076,1743,215,24,001,002100
"Census Tract 22, Allegany County, Maryland",1400000US24001002200,4181,42.6,4116,6,0,1,0,45,1817,1584,1184,400,974,576,85000,0,3989,717,19731,16,39464,2941,1171,0,2304,2216,1878,167,24,001,002200
"Census Tract 7011.01, Anne Arundel County, Maryland",1400000US24003701101,4169,42.5,3956,67,17,37,0,47,1584,1528,1368,160,311,229,495300,85,4153,118,50575,243,114141,2020,2027,31,2698,2547,2331,1225,24,003,701101
"Census Tract 7011.02, Anne Arundel County, Maryland",1400000US24003701102,7517,38.9,6372,254,20,276,16,393,3219,2919,2531,388,1086,899,348700,41,7453,488,43239,194,84901,2768,3760,194,4847,3967,4351,1541,24,003,701102
"Census Tract 7012, Anne Arundel County, Maryland",1400000US24003701200,8292,41.1,7913,176,45,50,0,0,3392,3146,2743,403,870,643,394600,265,8292,258,46118,410,89042,3839,4012,246,5501,5238,4914,1632,24,003,701200
"Census Tract 7013, Anne Arundel County, Maryland",1400000US24003701300,7570,45.7,6792,455,0,177,0,49,2736,2600,2470,130,342,195,614200,371,7553,162,52670,679,119083,3637,3617,89,4637,4485,4182,1809,24,003,701300
"Census Tract 7014, Anne Arundel County, Maryland",1400000US24003701400,3581,47.3,2931,601,29,6,0,0,1234,1150,1046,104,208,109,647200,168,3578,115,49261,256,123264,1991,1378,81,2026,1939,1791,804,24,003,701400
"Census Tract 7021, Anne Arundel County, Maryland",1400000US24003702100,6078,45.3,5356,221,10,138,0,142,2741,2439,2150,289,758,578,453600,285,6078,117,54285,432,100625,2850,2801,83,4083,3764,3756,1878,24,003,702100
"Census Tract 7022.04, Anne Arundel County, Maryland",1400000US24003702204,4313,41.6,4111,17,13,37,0,7,1582,1582,1436,146,355,241,476900,17,4313,70,53100,331,134667,1632,2429,34,2759,2636,2368,1613,24,003,702204
"Census Tract 7022.05, Anne Arundel County, Maryland",1400000US24003702205,4948,36.9,4325,343,12,178,0,35,2375,2204,1408,796,1479,1088,430600,25,4948,133,46729,118,103165,1894,2648,146,3261,3032,2836,1586,24,003,702205
"Census Tract 7022.06, Anne Arundel County, Maryland",1400000US24003702206,6900,31.3,5258,737,11,114,0,350,2351,2311,1856,455,1573,1187,290100,40,6645,41,33445,77,87513,3079,3380,100,4322,3901,3838,1607,24,003,702206
"Census Tract 7022.08, Anne Arundel County, Maryland",1400000US24003702208,7199,32.8,4900,1751,44,286,0,56,2688,2606,2095,511,1416,1402,335800,22,7199,94,39638,214,95893,3150,3004,109,4807,4043,4479,2153,24,003,702208
"Census Tract 7022.09, Anne Arundel County, Maryland",1400000US24003702209,4322,35.3,3730,337,0,85,0,31,1546,1496,1324,172,406,326,482800,28,4322,300,48562,306,132955,1813,2201,218,2679,2347,2346,1385,24,003,702209
"Census Tract 7023, Anne Arundel County, Maryland",1400000US24003702300,5768,44.5,5621,11,60,60,0,0,1982,1943,1732,211,607,513,588900,184,5768,73,51509,498,116792,2814,2662,53,3530,3325,3156,1495,24,003,702300
"Census Tract 7024.02, Anne Arundel County, Maryland",1400000US24003702402,5430,49.4,4905,282,0,96,0,61,3172,2944,1837,1107,1655,1377,491500,57,5411,87,60617,407,93287,1743,3340,32,3598,3345,3303,1950,24,003,702402
"Census Tract 7025, Anne Arundel County, Maryland",1400000US24003702500,6758,31.6,2995,2615,0,49,7,1031,2457,2197,1210,987,3003,1566,347900,124,6551,496,32790,176,71339,3339,1729,90,4383,3162,3559,1020,24,003,702500
"Census Tract 7026.01, Anne Arundel County, Maryland",1400000US24003702601,5066,43.0,4575,281,0,120,0,19,2303,2089,1796,293,766,564,472700,90,5066,94,46661,147,102054,2080,2448,79,3256,2885,3016,2014,24,003,702601
"Census Tract 7026.02, Anne Arundel County, Maryland",1400000US24003702602,6164,46.2,4826,764,0,0,0,463,2568,2272,2052,220,366,278,594900,345,6093,201,65595,573,130266,2025,3390,112,3749,3220,3443,2071,24,003,702602
"Census Tract 7027.01, Anne Arundel County, Maryland",1400000US24003702701,5181,35.1,4193,820,18,117,7,25,2368,2067,1183,884,2034,1935,311200,52,4237,205,39774,158,82242,2681,1849,77,4103,3561,3414,1553,24,003,702701
"Census Tract 7027.02, Anne Arundel County, Maryland",1400000US24003702702,3414,53.2,3049,28,0,271,0,66,1665,1435,1297,138,291,158,805600,339,3414,74,81540,399,135347,1369,1785,38,1798,1604,1662,1144,24,003,702702
"Census Tract 7061.01, Anne Arundel County, Maryland",1400000US24003706101,3933,37.2,2924,767,38,27,0,177,2156,1810,771,1039,1772,1195,757600,241,3595,608,57477,408,82000,1467,2058,137,2754,2443,2118,1340,24,003,706101
"Census Tract 7063.01, Anne Arundel County, Maryland",1400000US24003706301,4212,42.2,3488,622,0,80,0,11,2803,2191,1009,1182,2386,1777,408900,22,4212,440,45948,186,64324,1545,2072,12,2706,2205,2356,1171,24,003,706301
"Census Tract 7063.02, Anne Arundel County, Maryland",1400000US24003706302,3201,54.7,2885,180,0,109,0,18,2034,1764,918,846,1309,974,641100,210,3201,140,67854,281,101786,943,2012,19,2106,1984,1920,1462,24,003,706302
"Census Tract 7064.01, Anne Arundel County, Maryland",1400000US24003706401,6414,36.8,3997,1473,0,204,0,651,2603,2518,1366,1152,3001,2276,281100,13,6248,633,29606,46,60074,3046,1773,103,4355,3236,3899,740,24,003,706401
"Census Tract 7064.02, Anne Arundel County, Maryland",1400000US24003706402,3007,44.0,1807,1000,0,25,0,149,1750,1456,764,692,1500,1062,440900,62,2906,621,40078,109,53333,1363,1386,8,1930,1727,1833,678,24,003,706402
"Census Tract 7065, Anne Arundel County, Maryland",1400000US24003706500,5147,40.7,3154,1295,0,51,0,553,2605,2318,1128,1190,2401,1983,436300,34,5128,333,42244,192,70395,2141,2081,34,3677,2885,3164,1431,24,003,706500
"Census Tract 7066, Anne Arundel County, Maryland",1400000US24003706600,5174,38.3,3859,1080,0,159,0,16,2366,2100,1416,684,1930,1426,448800,127,5174,706,50864,366,92059,2475,2103,50,3080,2780,2684,1420,24,003,706600
"Census Tract 7067, Anne Arundel County, Maryland",1400000US24003706700,4796,21.0,3591,448,15,193,61,207,269,239,10,229,822,755,-666666666,0,832,14,17517,31,116875,401,3720,295,4438,3902,783,397,24,003,706700
"Census Tract 7070.01, Anne Arundel County, Maryland",1400000US24003707001,6274,40.4,5212,843,92,19,0,0,2627,2302,2047,255,838,485,345500,122,6274,602,41236,230,88750,3108,3018,45,4037,3890,3664,1137,24,003,707001
"Census Tract 7070.02, Anne Arundel County, Maryland",1400000US24003707002,4937,41.9,4495,62,0,0,19,32,2048,1847,1482,365,1144,892,377600,64,4937,154,42081,170,96033,2254,2587,9,3231,3043,2800,821,24,003,707002
"Census Tract 7080.01, Anne Arundel County, Maryland",1400000US24003708001,3560,44.6,3460,45,0,12,0,17,1671,1307,1175,132,282,233,487800,85,3519,48,41044,166,92552,2138,1312,24,2131,2092,1834,610,24,003,708001
"Census Tract 7080.04, Anne Arundel County, Maryland",1400000US24003708004,5572,39.2,4227,1192,0,12,0,0,2260,2178,1754,424,1068,451,65200,114,5527,213,36740,202,69844,3260,2090,59,3472,3365,2984,684,24,003,708004
"Census Tract 7301, Anne Arundel County, Maryland",1400000US24003730100,6536,37.4,5843,478,0,100,0,0,2722,2543,2256,287,762,441,319900,15,6457,256,36386,63,84701,4513,1766,140,4575,4381,4123,1165,24,003,730100
"Census Tract 7302.03, Anne Arundel County, Maryland",1400000US24003730203,4475,31.9,2744,906,1,196,0,283,2560,2169,715,1454,2822,2136,224900,0,4474,569,24082,14,33563,2784,1160,27,3268,2886,2350,269,24,003,730203
"Census Tract 7302.04, Anne Arundel County, Maryland",1400000US24003730204,6202,37.0,3528,2071,31,227,0,252,2020,1985,1640,345,1268,786,287300,9,6095,509,27843,84,69329,4178,1379,18,3923,3286,3622,605,24,003,730204
"Census Tract 7303, Anne Arundel County, Maryland",1400000US24003730300,2993,41.6,2472,351,12,65,0,0,1227,1173,914,259,761,639,239000,0,2993,242,25870,7,64049,1950,882,0,1934,1744,1649,219,24,003,730300
"Census Tract 7304.01, Anne Arundel County, Maryland",1400000US24003730401,4341,38.3,3331,458,0,375,0,0,1795,1741,1303,438,1003,662,264200,0,4341,392,32479,84,70811,2471,1346,36,3082,2614,2901,565,24,003,730401
"Census Tract 7304.02, Anne Arundel County, Maryland",1400000US24003730402,5963,35.5,4092,1110,53,500,0,116,2622,2484,1076,1408,2915,2443,249700,25,5894,1200,26602,30,53295,3591,1795,64,4131,3617,3322,514,24,003,730402
"Census Tract 7305.02, Anne Arundel County, Maryland",1400000US24003730502,6097,38.9,4042,1337,0,470,0,54,2488,2444,1522,922,1713,1069,327900,13,5995,436,37124,96,89395,3452,1836,141,4169,3687,3872,1223,24,003,730502
"Census Tract 7305.04, Anne Arundel County, Maryland",1400000US24003730504,7310,35.8,5410,1409,0,229,0,55,3009,2888,2172,716,1691,1163,270400,0,7289,218,34143,115,68462,4005,2548,65,5034,4503,4289,1209,24,003,730504
"Census Tract 7305.05, Anne Arundel County, Maryland",1400000US24003730505,4385,28.8,2524,1643,0,0,0,41,2116,1907,606,1301,3146,2771,203100,0,4385,289,23567,0,45362,1933,1732,192,2840,2352,2228,426,24,003,730505
"Census Tract 7305.06, Anne Arundel County, Maryland",1400000US24003730506,4246,28.2,2077,1806,16,123,0,30,2083,2044,314,1730,3453,2697,276600,0,4246,443,27439,43,44058,2357,1490,142,3050,2814,2356,618,24,003,730506
"Census Tract 7306.01, Anne Arundel County, Maryland",1400000US24003730601,6812,43.5,6435,44,0,171,0,16,2292,2235,2165,70,136,77,608100,0,6799,66,59322,575,142799,3421,3062,93,4049,3794,3669,2655,24,003,730601
"Census Tract 7306.03, Anne Arundel County, Maryland",1400000US24003730603,3280,41.7,2771,184,0,113,0,33,1074,1074,1022,52,188,183,437600,20,3276,201,46729,180,109327,1824,1214,72,2085,1904,1790,803,24,003,730603
"Census Tract 7306.04, Anne Arundel County, Maryland",1400000US24003730604,6665,42.0,6169,297,0,104,0,0,2202,2202,2001,201,627,276,481200,111,6522,225,48953,497,124286,3470,2773,187,3791,3583,3236,2185,24,003,730604
"Census Tract 7307, Anne Arundel County, Maryland",1400000US24003730700,6902,43.7,6339,298,0,246,0,0,2634,2522,2301,221,479,297,476700,453,6875,137,49426,551,106371,3235,3074,67,4120,3650,3756,2529,24,003,730700
"Census Tract 7308, Anne Arundel County, Maryland",1400000US24003730800,2433,48.1,2404,0,14,11,0,0,910,892,850,42,106,54,720400,217,2368,45,74509,298,152857,984,1268,28,1471,1380,1368,955,24,003,730800
"Census Tract 7309.01, Anne Arundel County, Maryland",1400000US24003730901,3161,27.0,2302,515,7,120,152,22,1005,823,618,205,687,282,745100,111,2359,247,42069,189,109390,822,2108,84,2157,2005,1210,913,24,003,730901
"Census Tract 7309.02, Anne Arundel County, Maryland",1400000US24003730902,3716,45.4,3547,103,0,14,0,6,1431,1358,1246,112,254,160,608100,178,3706,72,53563,316,129286,1901,1600,69,2188,2118,1958,948,24,003,730902
"Census Tract 7310.02, Anne Arundel County, Maryland",1400000US24003731002,3114,41.2,2731,311,10,20,0,0,1279,1161,1072,89,298,221,380200,146,3114,69,53692,208,111366,1582,1341,57,1958,1777,1757,1031,24,003,731002
"Census Tract 7310.03, Anne Arundel County, Maryland",1400000US24003731003,4225,41.8,3978,40,12,125,0,0,1643,1540,1355,185,676,676,391400,53,4225,34,37304,104,91591,1882,1902,82,2598,2295,2422,1183,24,003,731003
"Census Tract 7310.04, Anne Arundel County, Maryland",1400000US24003731004,4479,37.0,4041,77,0,94,0,0,1640,1568,1192,376,837,618,367800,0,4479,52,38955,220,94896,1986,2336,24,2752,2659,2453,1099,24,003,731004
"Census Tract 7311.02, Anne Arundel County, Maryland",1400000US24003731102,7063,42.0,6412,110,13,142,0,119,3195,3002,2422,580,1023,782,430400,142,7063,115,55547,542,99595,2960,3545,130,4599,4354,4211,2556,24,003,731102
"Census Tract 7311.03, Anne Arundel County, Maryland",1400000US24003731103,5053,38.8,4332,242,0,152,0,293,1921,1825,1676,149,600,498,418100,0,4849,212,39822,201,96477,2441,2093,42,3152,2767,2747,1545,24,003,731103
"Census Tract 7311.04, Anne Arundel County, Maryland",1400000US24003731104,4792,33.7,3702,530,0,264,76,0,1464,1464,1221,243,766,621,363300,0,4792,0,36422,173,120188,3018,1310,91,2923,2595,2524,1041,24,003,731104
"Census Tract 7311.05, Anne Arundel County, Maryland",1400000US24003731105,3375,44.3,2883,173,0,111,0,172,1360,1276,1206,70,122,47,399200,28,3373,44,39378,76,91231,1579,1477,41,2073,1927,1810,726,24,003,731105
"Census Tract 7312.01, Anne Arundel County, Maryland",1400000US24003731201,6429,43.8,5836,63,13,387,13,18,2420,2369,2183,186,314,252,510200,184,6376,102,51900,426,114598,3169,2747,101,3690,3329,3395,1854,24,003,731201
"Census Tract 7312.02, Anne Arundel County, Maryland",1400000US24003731202,7056,46.1,6862,79,0,3,0,14,2860,2637,2434,203,335,92,384400,98,7056,287,42189,327,94063,4692,2158,91,4473,4367,3950,1110,24,003,731202
"Census Tract 7312.03, Anne Arundel County, Maryland",1400000US24003731203,7236,43.2,6407,502,0,244,0,0,2634,2576,2414,162,334,198,428200,75,7191,265,39837,248,108438,3964,2878,98,4740,4394,4001,1853,24,003,731203
"Census Tract 7312.04, Anne Arundel County, Maryland",1400000US24003731204,5421,40.1,5157,212,3,47,0,2,2313,2114,1703,411,846,389,343400,29,5353,267,35068,69,78433,4001,1321,15,3488,3401,3023,946,24,003,731204
"Census Tract 7313.03, Anne Arundel County, Maryland",1400000US24003731303,7320,43.7,6643,370,24,68,0,0,2749,2590,2500,90,300,161,460800,246,7320,358,49542,359,99792,5230,1918,78,4389,4289,3899,1433,24,003,731303
"Census Tract 7313.06, Anne Arundel County, Maryland",1400000US24003731306,6793,40.9,6380,277,33,77,0,12,2417,2336,2172,164,454,249,476100,156,6793,287,45699,415,102099,5094,1546,10,4275,4194,3762,1239,24,003,731306
"Census Tract 7313.07, Anne Arundel County, Maryland",1400000US24003731307,6047,38.2,5630,157,6,27,0,40,2465,2353,2146,207,488,271,285000,0,6035,97,37935,151,85144,4300,1553,90,4277,4056,3618,1002,24,003,731307
"Census Tract 7313.08, Anne Arundel County, Maryland",1400000US24003731308,3568,45.8,3378,114,0,25,0,0,1419,1408,1269,139,292,107,280300,50,3568,96,33280,32,75400,2752,761,18,2230,2156,1953,501,24,003,731308
"Census Tract 7313.09, Anne Arundel County, Maryland",1400000US24003731309,5388,38.8,5136,136,22,94,0,0,2069,1901,1627,274,950,447,275300,0,5388,500,32942,96,80076,4297,976,22,3485,3358,2938,600,24,003,731309
"Census Tract 7313.10, Anne Arundel County, Maryland",1400000US24003731310,5407,39.0,4553,519,12,134,3,0,1837,1779,1648,131,455,354,312800,0,5407,167,35006,55,97316,3889,1257,83,3748,3623,3223,505,24,003,731310
"Census Tract 7313.11, Anne Arundel County, Maryland",1400000US24003731311,7391,33.7,6045,472,0,258,0,355,2701,2650,2358,292,784,514,289600,0,7391,386,34797,100,90385,4824,1928,108,5183,4683,4481,970,24,003,731311
"Census Tract 7401.02, Anne Arundel County, Maryland",1400000US24003740102,7849,36.3,4114,2258,59,1080,4,135,2455,2305,1831,474,994,932,345900,0,6045,489,33409,304,89561,3891,2817,259,6064,5065,5570,1899,24,003,740102
"Census Tract 7401.03, Anne Arundel County, Maryland",1400000US24003740103,8751,38.3,4555,2589,0,677,0,464,2896,2795,2546,249,490,313,350100,12,8751,401,36353,305,102679,3186,4060,277,5804,4452,5042,2050,24,003,740103
"Census Tract 7401.04, Anne Arundel County, Maryland",1400000US24003740104,7008,34.3,2411,3389,21,388,21,101,2952,2666,1859,807,2257,1462,353300,13,6930,670,39825,274,92453,2957,3052,214,4557,3830,4208,1610,24,003,740104
"Census Tract 7401.05, Anne Arundel County, Maryland",1400000US24003740105,3545,25.7,452,2890,0,32,39,47,1330,1147,280,867,2774,2273,428400,0,3545,500,21407,19,57650,1692,1326,3,1994,1721,1688,424,24,003,740105
"Census Tract 7402.01, Anne Arundel County, Maryland",1400000US24003740201,7012,34.6,3614,2407,8,348,0,28,2755,2668,1626,1042,2744,1942,300100,0,7012,731,29663,101,61493,3920,2295,118,4589,4109,3724,1063,24,003,740201
"Census Tract 7402.03, Anne Arundel County, Maryland",1400000US24003740203,5298,40.6,4247,376,25,413,27,24,1768,1754,1616,138,505,371,387200,8,5298,85,43551,270,130069,2975,1611,153,3560,3178,3096,1126,24,003,740203
"Census Tract 7403.03, Anne Arundel County, Maryland",1400000US24003740303,4139,38.8,3154,305,31,314,19,93,1582,1512,1355,157,398,286,352500,0,4107,259,35015,114,75793,1664,1720,230,2738,2245,2406,645,24,003,740303
"Census Tract 7403.04, Anne Arundel County, Maryland",1400000US24003740304,3854,38.2,2809,696,19,194,0,0,1687,1498,878,620,1316,1141,368300,0,3854,327,38962,126,84141,1641,1800,219,2837,2570,2341,984,24,003,740304
"Census Tract 7403.05, Anne Arundel County, Maryland",1400000US24003740305,10593,29.8,3588,5377,23,596,0,210,4056,3867,2058,1809,4577,3628,330100,0,10593,756,38479,360,90211,3732,4616,437,7381,5613,6248,2915,24,003,740305
"Census Tract 7404, Anne Arundel County, Maryland",1400000US24003740400,4140,39.3,1287,2684,7,45,0,47,0,0,0,0,0,0,-666666666,0,0,0,2534,0,-666666666,2441,1522,11,3934,3468,3401,179,24,003,740400
"Census Tract 7405, Anne Arundel County, Maryland",1400000US24003740500,9354,32.1,3064,4227,7,1247,0,181,4085,3855,2204,1651,3611,3360,350400,0,9269,425,44641,219,107872,2320,4953,262,6623,5445,5693,3476,24,003,740500
"Census Tract 7406.01, Anne Arundel County, Maryland",1400000US24003740601,5700,23.6,3813,1223,0,201,0,17,2060,1717,0,1717,5700,5439,-666666666,0,5700,162,19450,0,59568,717,4096,520,3407,2783,2598,972,24,003,740601
"Census Tract 7406.02, Anne Arundel County, Maryland",1400000US24003740602,3537,23.4,2557,688,0,45,0,5,1178,991,0,991,3419,3343,-666666666,0,3491,170,19163,9,60202,440,2480,304,1981,1583,1600,248,24,003,740602
"Census Tract 7406.03, Anne Arundel County, Maryland",1400000US24003740603,1740,21.5,1233,334,13,76,9,10,246,246,1,245,807,761,875000,0,779,46,22072,12,94821,372,1185,120,1377,1210,586,284,24,003,740603
"Census Tract 7407.01, Anne Arundel County, Maryland",1400000US24003740701,5386,36.7,4143,968,0,122,0,52,2579,2567,2019,548,1472,1239,296400,0,5386,298,45459,146,86892,1983,2886,303,3397,3273,3070,1421,24,003,740701
"Census Tract 7407.02, Anne Arundel County, Maryland",1400000US24003740702,9252,37.3,7073,1295,0,722,0,41,3851,3707,2748,959,2228,2141,370500,50,9252,202,49816,472,111639,3893,4541,171,5914,5316,5401,3249,24,003,740702
"Census Tract 7408, Anne Arundel County, Maryland",1400000US24003740800,3931,46.5,3527,313,7,39,0,0,1557,1402,1203,199,447,319,397300,52,3859,84,42601,175,98547,1811,1907,55,2390,2291,2174,872,24,003,740800
"Census Tract 7409, Anne Arundel County, Maryland",1400000US24003740900,6967,36.2,4819,1032,85,433,0,39,2521,2462,1931,531,1724,1293,318700,58,6967,375,32854,198,82713,3561,2767,134,4326,3789,3906,1119,24,003,740900
"Census Tract 7410, Anne Arundel County, Maryland",1400000US24003741000,2271,41.5,1647,318,0,268,0,11,854,794,726,68,151,59,483200,22,2271,20,47735,172,112692,1251,716,45,1500,1280,1370,662,24,003,741000
"Census Tract 7501.01, Anne Arundel County, Maryland",1400000US24003750101,4489,35.7,3474,348,0,299,0,0,1629,1453,1142,311,756,493,173400,12,4447,549,19118,0,54875,2897,778,61,2804,2233,2273,243,24,003,750101
"Census Tract 7501.02, Anne Arundel County, Maryland",1400000US24003750102,2493,33.2,1773,407,0,13,0,8,955,934,719,215,615,232,176800,12,2493,139,20351,0,53571,1811,618,9,1620,1576,1386,148,24,003,750102
"Census Tract 7502.01, Anne Arundel County, Maryland",1400000US24003750201,2875,42.7,1620,1088,0,77,0,77,1088,979,770,209,766,484,241700,12,2760,386,23456,6,61118,2136,586,11,1814,1659,1573,114,24,003,750201
"Census Tract 7502.02, Anne Arundel County, Maryland",1400000US24003750202,3247,41.5,2502,539,0,118,0,65,1280,1222,1009,213,311,71,259400,0,3247,283,28431,20,66583,2442,593,0,1950,1811,1528,173,24,003,750202
"Census Tract 7502.03, Anne Arundel County, Maryland",1400000US24003750203,1425,39.2,898,214,0,129,0,165,583,550,452,98,366,172,231400,0,1425,185,23003,0,54366,864,413,5,805,612,718,34,24,003,750203
"Census Tract 7503, Anne Arundel County, Maryland",1400000US24003750300,2672,36.2,2539,23,0,23,0,12,1084,1056,694,362,737,510,258800,6,2668,225,26860,14,62368,2080,486,12,1653,1597,1323,152,24,003,750300
"Census Tract 7504, Anne Arundel County, Maryland",1400000US24003750400,4232,47.6,4026,56,0,149,0,1,1643,1554,1471,83,212,128,318300,0,4215,141,37627,133,87292,2927,1133,0,2501,2346,2005,781,24,003,750400
"Census Tract 7508.01, Anne Arundel County, Maryland",1400000US24003750801,6150,41.3,5383,315,0,0,0,25,2180,2048,1830,218,694,635,301500,17,6108,78,30063,80,84333,4382,1497,9,3900,3686,3135,554,24,003,750801
"Census Tract 7508.03, Anne Arundel County, Maryland",1400000US24003750803,6711,31.7,3937,2067,0,209,0,13,2966,2938,1113,1825,4325,3596,212500,13,6682,745,29884,53,59177,3776,2228,97,4222,3699,3735,586,24,003,750803
"Census Tract 7508.04, Anne Arundel County, Maryland",1400000US24003750804,4246,39.7,3309,441,37,245,0,129,1528,1528,1104,424,1312,1273,257400,0,4168,451,28213,0,74783,2659,1034,47,2879,2310,2298,387,24,003,750804
"Census Tract 7509, Anne Arundel County, Maryland",1400000US24003750900,3160,42.7,2675,269,0,78,0,0,1374,1296,813,483,1295,774,262600,0,3160,284,27607,28,52632,2239,723,25,1958,1713,1564,270,24,003,750900
"Census Tract 7510, Anne Arundel County, Maryland",1400000US24003751000,3796,38.6,3220,334,23,120,0,33,1567,1462,1162,300,785,478,244000,13,3700,372,25419,0,61654,2323,987,148,2348,1979,2050,331,24,003,751000
"Census Tract 7511.02, Anne Arundel County, Maryland",1400000US24003751102,3543,43.5,2032,1197,0,188,0,0,1840,1626,1278,348,853,457,230700,18,3479,353,30677,21,57143,2252,904,67,2523,2271,2249,365,24,003,751102
