NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_015E,B25026_014E,B25026_013E,B25026_012E,B25026_011E,B25026_010E,B25077_001E,B25075_025E,B25075_026E,B25075_027E,B17001_001E,B17001_002E,B19301_001E,B19001_017E,B19013_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B23006_001E,B23006_023E,state,county,tract
"Census Tract 210.01, Aiken County, South Carolina",1400000US45003021001,4637,37.8,3436,848,52,10,0,193,2071,1803,1317,486,1279,15,25,178,265,485,311,96000,0,0,0,4624,1109,20157,8,32288,1844,2559,34,2788,2554,2305,265,45,003,021001
"Census Tract 210.02, Aiken County, South Carolina",1400000US45003021002,5591,36.8,4172,1169,0,22,0,211,2423,2155,1322,833,2354,32,19,0,312,1673,318,115300,0,0,18,5573,1883,17209,18,30008,1635,3419,18,3153,2625,2768,406,45,003,021002
"Census Tract 211.01, Aiken County, South Carolina",1400000US45003021101,2877,40.7,2541,308,11,0,0,0,1441,1237,852,385,836,0,0,39,70,662,65,53800,0,0,0,2877,995,15923,6,25136,1630,1222,25,1616,1588,1324,44,45,003,021101
"Census Tract 211.02, Aiken County, South Carolina",1400000US45003021102,3415,43.9,3119,240,0,0,0,23,1857,1438,972,466,975,62,0,14,123,714,62,84600,0,0,0,3415,509,21053,0,45764,1587,1772,25,2238,2227,1938,356,45,003,021102
"Census Tract 212.01, Aiken County, South Carolina",1400000US45003021201,5633,47.1,4914,532,0,139,21,13,2504,2315,1742,573,1545,0,78,7,265,882,313,195800,0,0,0,5633,505,32470,81,68340,2098,3306,10,3045,2963,2608,1261,45,003,021201
"Census Tract 212.02, Aiken County, South Carolina",1400000US45003021202,3442,49.8,3054,294,0,68,0,0,1717,1584,1194,390,854,0,0,23,172,634,25,182300,16,32,33,3432,315,43143,119,67237,1398,1887,51,1917,1803,1653,1035,45,003,021202
"Census Tract 212.03, Aiken County, South Carolina",1400000US45003021203,8393,53.5,7328,513,9,370,0,11,4169,3726,3137,589,1441,0,0,0,225,1086,130,245800,15,14,0,8336,639,40058,231,69659,2120,5551,114,4337,4034,3856,1886,45,003,021203
"Census Tract 213, Aiken County, South Carolina",1400000US45003021300,4793,41.9,3554,1133,0,31,0,33,2122,1666,1123,543,1204,0,29,15,206,659,295,174200,7,7,7,3800,311,27469,91,51033,2033,2543,58,2971,2930,1869,809,45,003,021300
"Census Tract 214, Aiken County, South Carolina",1400000US45003021400,6044,43.6,1408,4471,0,0,0,94,2747,2225,1180,1045,2114,0,22,0,653,1134,305,82700,0,0,0,5638,2311,16085,0,25694,3947,1933,79,3461,3341,2999,339,45,003,021400
"Census Tract 215, Aiken County, South Carolina",1400000US45003021500,4979,47.2,3322,1179,0,118,51,45,2606,2347,1576,771,1743,0,12,45,303,700,683,154300,15,0,0,4979,569,36339,92,56350,2093,2594,78,3008,2861,2588,979,45,003,021500
"Census Tract 216.01, Aiken County, South Carolina",1400000US45003021601,6550,33.6,2895,3217,0,39,0,223,2356,2111,1388,723,2666,0,0,0,241,2218,207,67700,0,0,0,5895,1846,15537,0,36206,3556,2719,20,3905,3645,3336,371,45,003,021601
"Census Tract 216.02, Aiken County, South Carolina",1400000US45003021602,8356,39.2,6319,1368,17,42,0,128,3519,3209,2269,940,2495,0,0,0,415,1643,437,159800,10,15,0,8349,649,32092,164,60988,3009,5047,73,4999,4792,4385,1679,45,003,021602
"Census Tract 217, Aiken County, South Carolina",1400000US45003021700,4576,37.6,2731,1612,64,6,0,0,2213,1784,1397,387,1259,72,35,54,317,776,5,73500,0,0,0,4537,1006,19065,15,38192,2902,1553,8,2684,2576,2271,317,45,003,021700
"Census Tract 218, Aiken County, South Carolina",1400000US45003021800,2406,40.0,1330,1005,10,17,0,0,1231,951,768,183,338,20,16,60,37,168,37,67200,6,0,0,2405,534,21663,10,34792,1928,461,0,1434,1420,1250,116,45,003,021800
"Census Tract 219, Aiken County, South Carolina",1400000US45003021900,5366,38.4,4006,876,67,0,0,197,2635,2070,1746,324,796,13,0,1,388,392,2,82000,0,12,0,5366,1238,26275,87,41810,2624,2558,27,3360,3161,2995,433,45,003,021900
"Census Tract 220.01, Aiken County, South Carolina",1400000US45003022001,4347,53.9,3411,693,0,0,0,234,2246,1899,1567,332,601,0,22,0,209,288,82,268100,0,0,6,4328,585,30315,72,55329,1379,2529,16,2251,1846,2033,505,45,003,022001
"Census Tract 220.02, Aiken County, South Carolina",1400000US45003022002,7065,43.3,5357,1513,0,0,0,87,3119,2692,2242,450,940,0,0,31,187,651,71,160000,15,0,0,7046,957,27869,42,55823,3021,3885,38,4275,4129,3695,1072,45,003,022002
"Census Tract 221, Aiken County, South Carolina",1400000US45003022100,3216,43.0,2242,881,4,4,0,0,1617,1339,1146,193,562,3,16,13,225,305,0,82800,0,0,12,3193,467,21988,0,40156,1064,2119,8,2075,2066,1867,180,45,003,022100
"Census Tract 9801, Aiken County, South Carolina",1400000US45003980100,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,45,003,980100
"Census Tract 9702, Allendale County, South Carolina",1400000US45005970200,4811,43.6,796,3884,23,0,0,87,2517,1946,1260,686,1648,13,54,153,455,724,249,52300,0,0,0,4781,1496,13146,0,23230,4064,640,36,2918,2848,2358,205,45,005,970200
"Census Tract 9703, Allendale County, South Carolina",1400000US45005970300,936,38.4,526,406,0,0,0,0,534,375,291,84,226,5,0,41,58,117,5,91900,0,17,0,936,169,17822,3,32250,794,131,0,574,557,477,84,45,005,970300
"Census Tract 9704, Allendale County, South Carolina",1400000US45005970400,3842,37.5,1023,2800,0,0,0,13,1389,1036,620,416,1141,74,25,48,274,697,23,44100,0,0,0,2770,854,10766,0,27167,3024,768,22,2578,2555,2181,197,45,005,970400
"Census Tract 2, Anderson County, South Carolina",1400000US45007000200,4662,23.7,3895,660,0,34,0,48,1574,1469,929,540,1417,0,0,21,340,706,350,146000,7,0,0,3665,439,20136,37,44388,2777,1780,15,3092,2945,1630,743,45,007,000200
"Census Tract 3, Anderson County, South Carolina",1400000US45007000300,4220,44.4,3151,741,20,31,0,22,2371,1953,907,1046,1921,0,34,24,331,1475,57,134300,0,0,0,3868,332,24380,0,40347,2560,1350,36,2231,2048,1752,586,45,007,000300
"Census Tract 5, Anderson County, South Carolina",1400000US45007000500,3331,35.8,820,2474,0,27,0,10,1243,1153,719,434,1371,8,12,29,153,828,341,95700,0,0,0,3323,532,21699,14,34759,2674,613,0,1774,1693,1506,47,45,007,000500
"Census Tract 6, Anderson County, South Carolina",1400000US45007000600,2873,42.8,709,2066,0,0,3,18,1749,1300,464,836,1672,0,30,93,570,884,95,61700,0,0,0,2700,1307,14010,0,17955,2482,381,0,1615,1528,1368,86,45,007,000600
"Census Tract 7, Anderson County, South Carolina",1400000US45007000700,4213,41.6,1676,2404,37,0,0,22,2486,1895,694,1201,2541,19,57,83,815,1440,127,53300,0,0,0,4213,2047,12402,0,17133,3391,736,22,2243,2148,1991,136,45,007,000700
"Census Tract 8, Anderson County, South Carolina",1400000US45007000800,2771,37.2,1688,1021,0,0,0,0,1403,1172,435,737,1845,0,0,32,348,1290,175,57100,0,0,0,2744,801,13675,0,24424,1848,794,0,1780,1703,1467,124,45,007,000800
"Census Tract 9, Anderson County, South Carolina",1400000US45007000900,3277,33.2,2126,1051,0,0,0,0,1570,1356,711,645,1575,11,10,0,196,1146,212,102300,0,0,0,3189,737,17688,0,30917,2308,760,13,1608,1475,1381,289,45,007,000900
"Census Tract 10, Anderson County, South Carolina",1400000US45007001000,2757,29.1,2101,589,0,21,0,29,1318,1229,372,857,1750,9,19,0,189,1192,341,117100,0,0,0,2757,164,29395,29,47292,1615,855,34,1897,1650,1497,293,45,007,001000
"Census Tract 11, Anderson County, South Carolina",1400000US45007001100,4912,46.2,4274,551,0,75,0,0,2325,2135,1400,735,1425,15,49,67,261,839,194,180400,0,0,0,4912,594,34308,138,57114,3160,1676,11,2748,2616,2458,895,45,007,001100
"Census Tract 101.02, Anderson County, South Carolina",1400000US45007010102,7195,38.5,6685,422,6,59,10,0,2789,2619,1924,695,1911,17,32,28,556,1278,0,195400,0,0,0,7195,286,27082,36,57133,5129,1809,53,4371,4147,3775,1039,45,007,010102
"Census Tract 101.03, Anderson County, South Carolina",1400000US45007010103,8182,37.4,7141,598,0,277,0,127,2998,2825,2617,208,601,10,0,0,86,393,112,170400,0,0,0,8152,1132,27726,181,65129,5384,2265,194,4922,4720,4455,1610,45,007,010103
"Census Tract 101.04, Anderson County, South Carolina",1400000US45007010104,7871,42.5,7132,605,14,28,0,27,3101,2838,2406,432,1011,114,0,146,63,591,97,180000,7,0,0,7799,838,27551,38,64770,5167,2563,42,4725,4668,4150,1253,45,007,010104
"Census Tract 102, Anderson County, South Carolina",1400000US45007010200,5231,38.2,4916,180,0,0,0,126,2094,1911,1505,406,1279,0,28,109,304,838,0,130000,15,0,0,5146,334,24156,37,46445,3292,1734,54,3144,2963,2774,703,45,007,010200
"Census Tract 103, Anderson County, South Carolina",1400000US45007010300,3964,42.7,3767,143,6,10,0,4,1812,1601,1167,434,1069,45,44,8,201,701,70,88800,0,10,0,3943,822,19135,0,39190,3081,782,15,2280,2242,2036,212,45,007,010300
"Census Tract 104.01, Anderson County, South Carolina",1400000US45007010401,6167,40.3,5252,721,0,0,0,130,2812,2415,1594,821,2084,107,18,23,808,842,286,98800,0,0,0,6154,881,19990,0,40987,4198,1690,58,3657,3439,3166,526,45,007,010401
"Census Tract 104.02, Anderson County, South Carolina",1400000US45007010402,7058,38.6,6609,290,31,0,0,62,2825,2477,1755,722,2112,37,0,42,454,1412,167,95400,0,0,0,7039,1500,18286,18,44090,5448,1521,30,4171,4130,3715,359,45,007,010402
"Census Tract 105, Anderson County, South Carolina",1400000US45007010500,6531,42.8,5457,462,0,105,0,441,2587,2488,2029,459,1303,31,0,29,632,506,105,162000,31,0,0,6531,480,28845,67,62673,3464,2832,21,3874,3705,3457,832,45,007,010500
"Census Tract 106, Anderson County, South Carolina",1400000US45007010600,7550,44.6,6639,667,29,149,0,0,3390,2861,2266,595,1580,35,13,0,400,1077,55,152700,0,0,0,7550,661,27277,159,52723,5091,2217,58,4401,4332,3930,1068,45,007,010600
"Census Tract 107, Anderson County, South Carolina",1400000US45007010700,5589,32.3,3622,1594,14,91,0,38,2774,2388,1436,952,2546,0,40,90,611,1173,632,121900,0,0,0,5575,1605,20535,34,31520,3888,1422,66,3547,3386,2693,892,45,007,010700
"Census Tract 108, Anderson County, South Carolina",1400000US45007010800,4825,46.7,4329,439,11,0,0,0,2383,2051,1839,212,397,0,0,0,0,371,26,166300,10,0,0,4805,579,32569,94,59057,3121,1618,0,3066,3066,2618,861,45,007,010800
"Census Tract 109, Anderson County, South Carolina",1400000US45007010900,4318,50.0,4190,63,15,0,0,0,2865,1712,1525,187,496,30,13,0,20,360,73,201100,0,0,0,4298,375,26968,54,56250,2623,1660,12,2526,2520,2215,470,45,007,010900
"Census Tract 110.01, Anderson County, South Carolina",1400000US45007011001,5347,44.0,4811,239,0,44,0,66,2455,2058,1789,269,834,0,0,0,66,768,0,146700,8,0,15,5347,655,30639,91,47327,3065,2064,17,3457,3337,2746,579,45,007,011001
"Census Tract 110.02, Anderson County, South Carolina",1400000US45007011002,4292,44.4,3568,565,0,24,0,0,1859,1704,1444,260,586,16,0,0,190,303,77,142200,0,0,0,4238,311,25037,27,50250,2745,1455,13,2672,2655,2299,395,45,007,011002
"Census Tract 111, Anderson County, South Carolina",1400000US45007011100,2864,40.0,2484,317,10,0,0,0,1290,1220,700,520,1158,0,16,18,94,898,132,146300,10,0,0,2836,463,22347,0,42429,1800,1028,11,1751,1709,1357,418,45,007,011100
"Census Tract 112.01, Anderson County, South Carolina",1400000US45007011201,4208,46.1,3516,444,16,143,0,8,1690,1607,1332,275,507,0,9,0,170,299,29,265100,0,0,0,4208,223,39165,106,86625,2045,1864,91,2275,2085,2121,906,45,007,011201
"Census Tract 112.02, Anderson County, South Carolina",1400000US45007011202,8879,38.5,7388,686,93,531,0,0,3185,3134,2593,541,1330,0,0,0,115,1063,152,186200,0,0,0,8681,605,31548,212,69408,4669,3595,106,5037,4624,4464,1926,45,007,011202
"Census Tract 113, Anderson County, South Carolina",1400000US45007011300,7433,42.8,5947,1256,0,14,0,184,2845,2628,1913,715,1829,0,34,242,314,1182,57,129000,0,0,13,7124,1341,19883,33,41538,5401,1837,44,4711,4451,4161,611,45,007,011300
"Census Tract 114.01, Anderson County, South Carolina",1400000US45007011401,4166,43.5,3464,573,10,9,25,9,1921,1685,1140,545,1306,107,58,67,235,590,249,95700,0,0,6,4166,625,21692,34,35511,3302,813,8,2354,2275,2156,547,45,007,011401
"Census Tract 114.02, Anderson County, South Carolina",1400000US45007011402,3405,37.1,2578,700,4,0,0,0,1600,1435,910,525,1156,29,0,36,330,439,322,85200,0,6,0,3405,888,16795,0,29710,2735,615,21,1922,1866,1754,140,45,007,011402
"Census Tract 115, Anderson County, South Carolina",1400000US45007011500,6339,40.4,5016,1109,19,0,26,0,3046,2470,1708,762,1666,100,60,117,249,1085,55,83100,0,0,0,6339,1090,17851,19,34151,4829,1452,19,3903,3896,3225,381,45,007,011500
"Census Tract 116, Anderson County, South Carolina",1400000US45007011600,2001,44.9,1920,30,0,0,0,0,922,781,730,51,173,0,0,0,29,144,0,126100,0,0,0,2001,362,22150,7,46982,1669,320,0,1142,1119,990,142,45,007,011600
"Census Tract 117, Anderson County, South Carolina",1400000US45007011700,5143,40.6,4500,547,0,0,0,0,2694,2030,1672,358,928,40,38,99,150,590,11,68600,0,0,0,5072,1272,19091,29,32963,3940,1155,12,2958,2933,2578,272,45,007,011700
"Census Tract 118, Anderson County, South Carolina",1400000US45007011800,3699,39.4,3253,331,0,0,0,0,1626,1433,1157,276,708,0,0,117,176,372,43,80400,6,0,0,3682,804,21331,11,32463,2879,788,0,2295,2243,2092,121,45,007,011800
"Census Tract 119.01, Anderson County, South Carolina",1400000US45007011901,5509,41.9,4052,1267,67,46,0,40,2491,2381,1310,1071,2764,168,21,0,1025,1150,400,67900,0,0,0,5483,1432,14408,0,26650,3755,1332,36,3503,3208,3290,77,45,007,011901
"Census Tract 119.02, Anderson County, South Carolina",1400000US45007011902,2885,40.6,1617,1234,0,20,0,0,1303,1160,706,454,1125,11,20,39,456,382,217,80300,0,0,0,2884,630,16767,15,28000,2365,463,32,1763,1713,1350,95,45,007,011902
"Census Tract 120.01, Anderson County, South Carolina",1400000US45007012001,4771,39.8,3777,782,0,46,0,106,2313,2150,1474,676,1292,28,12,0,304,777,171,129200,10,0,0,4771,434,23467,13,46647,3102,1370,54,3003,2767,2571,567,45,007,012001
"Census Tract 120.02, Anderson County, South Carolina",1400000US45007012002,4831,41.5,3307,1256,0,0,12,60,1970,1825,1569,256,581,0,0,65,69,354,93,128000,0,0,0,4831,936,22163,17,44279,3708,1039,51,2934,2893,2624,364,45,007,012002
"Census Tract 122, Anderson County, South Carolina",1400000US45007012200,6100,38.9,4975,842,0,0,0,2,2424,2002,1573,429,1445,107,3,129,463,707,36,90400,29,0,0,5990,1180,18042,53,38072,4790,1238,0,3543,3470,3056,167,45,007,012200
"Census Tract 123, Anderson County, South Carolina",1400000US45007012300,3340,36.1,1626,1499,5,9,0,92,1572,1263,555,708,1757,0,21,109,496,938,193,86900,0,0,0,3234,1182,14444,0,25793,2490,704,78,2187,2071,1892,239,45,007,012300
"Census Tract 9601, Bamberg County, South Carolina",1400000US45009960100,5629,35.8,791,4686,0,21,0,76,2966,2149,1433,716,1667,0,39,104,298,1226,0,60300,0,0,12,4890,1917,15122,36,23072,4611,910,11,3682,3549,2409,416,45,009,960100
"Census Tract 9602, Bamberg County, South Carolina",1400000US45009960200,6935,41.4,2904,3986,8,0,0,37,3128,2506,1916,590,1526,0,23,62,505,646,290,70200,0,0,0,6709,1284,19592,0,37279,5819,980,36,4065,4005,3368,875,45,009,960200
"Census Tract 9603, Bamberg County, South Carolina",1400000US45009960300,1203,51.2,879,304,0,15,0,0,722,541,501,40,51,6,0,0,15,24,6,72200,0,0,0,1203,241,24335,11,34602,905,291,0,727,710,666,82,45,009,960300
"Census Tract 9604, Bamberg County, South Carolina",1400000US45009960400,1290,46.5,828,443,0,19,0,0,808,536,417,119,190,18,6,22,27,117,0,73400,0,0,0,1267,364,19122,5,33750,1047,229,4,741,727,661,69,45,009,960400
"Census Tract 9701, Barnwell County, South Carolina",1400000US45011970100,5539,42.8,3231,2110,27,33,0,11,2708,2105,1453,652,1480,84,0,117,412,666,201,70400,0,0,0,5480,1577,18492,0,29905,3679,1816,10,3155,3136,2742,364,45,011,970100
"Census Tract 9702, Barnwell County, South Carolina",1400000US45011970200,3467,40.6,941,2435,0,8,0,83,1760,1368,979,389,893,18,65,114,293,241,162,59900,0,0,0,3323,1159,15446,0,30288,2836,562,10,1952,1859,1652,188,45,011,970200
"Census Tract 9703, Barnwell County, South Carolina",1400000US45011970300,4090,36.5,1797,2243,29,0,0,0,1868,1485,788,697,2124,16,15,85,644,1364,0,79400,0,0,0,3923,1152,17648,8,30672,3146,894,5,2328,2313,2001,276,45,011,970300
"Census Tract 9704, Barnwell County, South Carolina",1400000US45011970400,4901,42.3,3517,1035,2,20,0,245,2341,1794,1568,226,539,32,0,5,180,236,86,104200,0,0,0,4811,944,20660,36,47700,3785,907,60,3019,2783,2254,351,45,011,970400
"Census Tract 9705, Barnwell County, South Carolina",1400000US45011970500,3920,41.3,1809,2065,0,0,9,8,1709,1454,1068,386,1163,28,0,28,282,813,12,68700,0,0,9,3909,848,25841,33,38284,2909,1005,4,2513,2490,2209,422,45,011,970500
"Census Tract 9801, Barnwell County, South Carolina",1400000US45011980100,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,45,011,980100
"Census Tract 1, Beaufort County, South Carolina",1400000US45013000100,4262,44.2,1294,2902,0,0,0,0,2135,1641,1330,311,673,34,20,61,101,406,51,80500,6,76,40,4262,1090,18108,28,29579,3109,1061,23,2531,2459,2306,238,45,013,000100
"Census Tract 2, Beaufort County, South Carolina",1400000US45013000200,5249,31.0,2073,3029,0,11,0,25,2097,1754,1271,483,1548,190,0,62,231,987,78,97600,14,0,9,5249,1458,17795,0,35938,3654,1555,7,3204,3151,2738,340,45,013,000200
"Census Tract 3, Beaufort County, South Carolina",1400000US45013000300,5041,22.1,3633,933,79,76,0,256,1724,1550,264,1286,4279,0,0,0,375,3407,497,143400,0,0,0,5033,565,14320,0,38529,1042,3718,138,2757,2559,2018,348,45,013,000300
"Census Tract 4, Beaufort County, South Carolina",1400000US45013000400,670,20.6,462,122,0,8,6,43,77,12,4,8,14,0,0,0,0,14,0,-666666666,0,0,0,18,0,17944,0,16875,38,581,13,668,522,77,4,45,013,000400
"Census Tract 5.01, Beaufort County, South Carolina",1400000US45013000501,6495,35.2,3069,2698,0,171,0,267,2876,2522,1444,1078,2748,0,0,69,301,1706,672,119400,0,0,0,6472,1213,26826,75,50218,2486,3311,110,4228,3731,3196,674,45,013,000501
"Census Tract 5.02, Beaufort County, South Carolina",1400000US45013000502,6518,28.2,3230,2430,0,38,0,154,2642,2397,908,1489,4410,0,0,0,747,3412,251,204900,0,18,0,6476,1835,21553,53,44560,3203,2974,120,4001,3571,3161,662,45,013,000502
"Census Tract 5.03, Beaufort County, South Carolina",1400000US45013000503,5273,37.5,3699,1374,0,123,0,37,2147,1776,1204,572,1781,0,0,0,283,1254,244,173900,0,6,0,5273,551,26364,50,63091,1978,3072,11,3204,3046,2746,806,45,013,000503
"Census Tract 6, Beaufort County, South Carolina",1400000US45013000600,2574,44.3,1828,651,0,0,0,64,1198,983,534,449,1188,0,0,148,299,694,47,256300,18,0,9,2567,503,22305,16,40893,1491,981,19,1571,1489,1339,346,45,013,000600
"Census Tract 7, Beaufort County, South Carolina",1400000US45013000700,5919,38.3,4118,1100,0,103,13,413,2851,2246,1531,715,2033,13,12,116,143,1237,512,191800,26,0,30,5536,844,26233,67,52570,2745,2723,52,3466,3134,3113,1010,45,013,000700
"Census Tract 8, Beaufort County, South Carolina",1400000US45013000800,5829,31.1,3210,2058,60,137,0,127,2658,2394,927,1467,3150,0,10,25,437,2332,346,157800,12,0,0,5768,938,23808,15,41009,2824,2647,176,3861,3558,3267,549,45,013,000800
"Census Tract 9.01, Beaufort County, South Carolina",1400000US45013000901,2985,48.1,2333,454,0,100,0,86,1281,1082,962,120,462,0,0,0,138,324,0,332700,0,38,0,2985,216,36353,119,83587,790,1846,80,1830,1514,1716,788,45,013,000901
"Census Tract 9.02, Beaufort County, South Carolina",1400000US45013000902,8429,34.7,6924,1180,0,136,0,35,3593,2980,2248,732,2415,0,0,0,172,1557,686,199400,13,0,0,8429,913,28489,182,56234,3101,4985,147,5044,4746,4092,1448,45,013,000902
"Census Tract 9.03, Beaufort County, South Carolina",1400000US45013000903,2173,42.3,1363,710,0,47,0,15,808,734,543,191,618,3,23,0,21,429,142,351900,31,13,0,2143,256,36029,52,69329,1000,969,40,1260,1169,1049,478,45,013,000903
"Census Tract 10, Beaufort County, South Carolina",1400000US45013001000,4638,20.0,3593,470,25,107,39,148,291,267,0,267,1006,0,0,0,16,763,227,-666666666,0,0,0,1006,34,14804,15,43942,209,4156,54,4137,3498,1128,239,45,013,001000
"Census Tract 11.01, Beaufort County, South Carolina",1400000US45013001101,3748,58.6,2229,1455,6,0,2,7,2267,1617,1288,329,805,6,0,111,135,379,174,322200,12,7,7,3748,376,30539,40,56607,1524,2123,11,1737,1663,1624,537,45,013,001101
"Census Tract 11.02, Beaufort County, South Carolina",1400000US45013001102,5648,44.8,1412,3960,0,21,0,148,2548,2007,1676,331,941,0,7,20,396,518,0,104600,9,0,0,5636,1321,21311,65,33920,3991,1406,9,3554,3303,2887,475,45,013,001102
