NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_015E,B25026_014E,B25026_013E,B25026_012E,B25026_011E,B25026_010E,B25077_001E,B25075_025E,B25075_026E,B25075_027E,B17001_001E,B17001_002E,B19301_001E,B19001_017E,B19013_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B23006_001E,B23006_023E,state,county,tract
"Census Tract 420, Kent County, Delaware",1400000US10001042000,3021,42.8,2806,73,93,31,0,10,1262,1081,1018,63,164,0,14,0,7,143,0,179400,8,0,0,3021,428,27940,54,55750,1572,1401,1,1961,1927,1780,237,10,001,042000
"Census Tract 421, Kent County, Delaware",1400000US10001042100,3918,43.5,3327,448,0,17,0,75,1638,1447,1176,271,741,9,29,2,121,474,106,199700,0,0,0,3895,609,28076,39,62396,2180,1564,100,2308,2183,2072,359,10,001,042100
"Census Tract 422.01, Kent County, Delaware",1400000US10001042201,11271,35.0,7033,2800,67,257,0,263,4115,3826,2498,1328,4177,0,0,0,977,2644,556,232900,9,12,52,11241,1634,25559,93,59048,4297,6168,242,6953,6265,5761,1609,10,001,042201
"Census Tract 422.02, Kent County, Delaware",1400000US10001042202,9618,37.3,7259,1415,177,95,0,21,3479,3176,2736,440,1801,0,4,124,98,1446,129,213100,0,0,0,9603,1028,28862,219,70474,4359,4484,280,5620,5197,4798,1320,10,001,042202
"Census Tract 425, Kent County, Delaware",1400000US10001042500,3768,33.9,2102,1156,0,12,0,325,1638,1396,491,905,2513,0,77,72,584,1566,214,168000,0,0,14,3727,766,20526,19,41236,1946,974,152,2130,1497,1942,249,10,001,042500
"Census Tract 428, Kent County, Delaware",1400000US10001042800,6903,41.5,5779,848,20,45,0,88,2966,2839,2295,544,1268,50,18,47,366,776,11,191100,25,0,29,6891,887,27486,88,52022,4015,2567,194,4318,4079,3677,875,10,001,042800
"Census Tract 429, Kent County, Delaware",1400000US10001042900,4855,45.5,4158,401,0,89,0,63,1950,1749,1507,242,443,0,0,116,95,205,27,221900,0,0,0,4855,433,25526,15,65393,2444,2084,123,2887,2698,2611,577,10,001,042900
"Census Tract 430, Kent County, Delaware",1400000US10001043000,5583,33.7,3778,1453,15,0,0,0,2226,1984,1308,676,1903,0,0,68,250,1547,38,181700,0,0,14,5519,919,22085,33,49063,3097,2456,12,2992,2864,2466,446,10,001,043000
"Census Tract 431, Kent County, Delaware",1400000US10001043100,2871,42.8,2687,123,0,19,0,28,1078,978,816,162,520,7,6,0,130,365,12,213300,0,0,0,2871,360,22442,0,47250,1726,1112,4,1772,1720,1509,164,10,001,043100
"Census Tract 432.02, Kent County, Delaware",1400000US10001043202,3839,44.6,3258,381,36,38,0,23,1941,1616,1091,525,1440,12,24,69,174,821,340,174200,0,0,0,3830,332,27523,21,47292,1970,1676,67,2421,2308,2153,266,10,001,043202
"Census Tract 433, Kent County, Delaware",1400000US10001043300,6163,21.5,2111,3522,7,51,0,61,1735,1438,648,790,1815,0,0,68,464,1128,155,169600,0,0,0,3574,757,16610,33,55156,1885,3825,88,4606,4253,1804,665,10,001,043300
"Census Tract 434, Kent County, Delaware",1400000US10001043400,4518,45.5,3396,890,0,7,16,118,1996,1821,1269,552,1233,27,0,40,231,832,103,219800,0,0,11,4378,499,28192,42,53646,2540,1693,141,2465,2297,2079,341,10,001,043400
"Census Tract 9900, Kent County, Delaware",1400000US10001990000,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,10,001,990000
"Census Tract 2, New Castle County, Delaware",1400000US10003000200,6327,36.5,1289,4537,0,70,0,339,2488,2248,1373,875,2409,45,0,27,22,1603,712,170800,0,0,0,6275,1267,25818,133,51983,3937,2112,70,3942,3666,3554,897,10,003,000200
"Census Tract 3, New Castle County, Delaware",1400000US10003000300,2912,37.0,428,2280,12,0,0,76,1397,1193,731,462,1221,0,43,20,303,809,46,136800,0,0,0,2912,585,23042,0,39298,1680,1083,26,1891,1782,1686,422,10,003,000300
"Census Tract 4, New Castle County, Delaware",1400000US10003000400,3018,45.3,1345,1561,32,13,0,0,1709,1535,567,968,1518,37,10,68,522,786,95,227500,18,10,0,3018,730,27922,46,29129,1610,1204,39,1917,1805,1602,516,10,003,000400
"Census Tract 5, New Castle County, Delaware",1400000US10003000500,3159,38.5,368,2729,0,0,0,7,1537,1178,726,452,1053,12,36,9,330,498,168,122200,0,0,0,3159,793,21469,26,43333,2127,826,24,2282,2229,1884,274,10,003,000500
"Census Tract 6.01, New Castle County, Delaware",1400000US10003000601,3052,31.9,173,2698,5,0,0,94,1064,926,668,258,831,0,0,90,310,375,56,110900,0,0,0,2841,645,16370,6,41100,1984,978,59,1871,1750,1548,278,10,003,000601
"Census Tract 6.02, New Castle County, Delaware",1400000US10003000602,3503,36.1,253,3149,19,82,0,0,1499,1358,509,849,2229,0,0,98,394,1375,362,90100,0,0,0,3493,1326,19928,27,26364,2579,883,7,2128,2099,1758,130,10,003,000602
"Census Tract 9, New Castle County, Delaware",1400000US10003000900,2050,31.3,76,1901,0,4,0,5,1063,748,297,451,1260,53,0,62,316,754,75,90400,0,0,0,2050,483,13358,0,25994,1517,516,0,1188,1141,1049,86,10,003,000900
"Census Tract 11, New Castle County, Delaware",1400000US10003001100,3248,40.2,2444,605,0,63,0,80,2387,2072,800,1272,1851,0,0,42,225,1328,256,253800,0,0,0,3146,430,57599,163,51321,1151,1910,65,2137,1971,1898,1448,10,003,001100
"Census Tract 12, New Castle County, Delaware",1400000US10003001200,1643,32.8,1480,79,0,27,0,33,849,788,447,341,647,0,0,0,94,445,108,270200,0,0,0,1525,111,53250,72,95000,702,776,33,1298,1192,1104,810,10,003,001200
"Census Tract 13, New Castle County, Delaware",1400000US10003001300,3510,48.8,3254,100,0,130,0,0,1836,1647,1426,221,356,0,0,9,53,214,80,383200,36,21,11,3502,149,75241,366,103713,1660,1524,7,1951,1804,1851,1318,10,003,001300
"Census Tract 14, New Castle County, Delaware",1400000US10003001400,2360,36.5,1518,717,0,21,13,62,1086,988,519,469,1037,0,0,5,310,591,131,183800,0,0,0,2262,206,33379,35,65580,1438,714,45,1573,1363,1334,483,10,003,001400
"Census Tract 15, New Castle County, Delaware",1400000US10003001500,2048,45.9,989,838,10,84,0,29,1201,942,344,598,966,7,0,48,201,542,168,158800,0,0,0,2048,401,41890,71,48182,847,1095,16,1395,1259,1215,588,10,003,001500
"Census Tract 16, New Castle County, Delaware",1400000US10003001600,2130,36.6,485,1458,0,6,0,154,1168,829,205,624,1416,6,6,49,180,961,214,150500,0,0,0,2130,617,17833,0,30790,1223,696,110,1578,1355,1315,148,10,003,001600
"Census Tract 19.02, New Castle County, Delaware",1400000US10003001902,1812,37.5,409,1254,0,120,0,14,1102,809,335,474,999,0,0,13,179,780,27,143100,0,0,0,1812,423,36678,53,52067,1008,613,0,1196,1003,1079,375,10,003,001902
"Census Tract 21, New Castle County, Delaware",1400000US10003002100,1968,28.9,95,1670,0,51,0,127,982,789,153,636,1565,0,22,53,486,817,187,147500,0,0,0,1958,916,12735,6,15792,1329,346,68,1119,1069,823,143,10,003,002100
"Census Tract 22, New Castle County, Delaware",1400000US10003002200,2847,27.6,662,1349,25,0,0,763,1159,870,333,537,1953,10,56,63,294,1366,164,99400,0,0,0,2805,1153,12513,11,26548,1576,526,371,1581,836,1291,114,10,003,002200
"Census Tract 23, New Castle County, Delaware",1400000US10003002300,3189,32.6,850,1812,0,118,0,359,1305,1038,318,720,2264,103,0,160,503,1382,116,88100,0,0,14,3189,471,16558,7,34863,1541,907,280,1982,1441,1663,162,10,003,002300
"Census Tract 24, New Castle County, Delaware",1400000US10003002400,4869,36.4,2646,1955,0,23,0,144,2276,1925,729,1196,3172,15,51,38,1332,1292,444,190600,0,14,0,4718,1193,21310,13,39476,2747,1603,232,3007,2397,2712,954,10,003,002400
"Census Tract 25, New Castle County, Delaware",1400000US10003002500,3098,38.6,1480,1345,0,67,0,10,1368,1273,908,365,955,0,0,34,102,656,163,125000,0,0,9,3098,630,28418,67,51095,2080,694,96,1979,1666,1800,396,10,003,002500
"Census Tract 26, New Castle County, Delaware",1400000US10003002600,4122,27.0,1353,1810,0,34,0,563,1554,1318,479,839,2777,9,0,0,507,1829,432,107000,0,0,0,4014,1484,15304,6,32933,2426,969,444,2550,1647,1999,244,10,003,002600
"Census Tract 27, New Castle County, Delaware",1400000US10003002700,2524,31.0,946,1222,5,79,0,211,1156,918,468,450,1332,0,0,5,251,918,158,138700,0,0,0,2524,861,24334,27,44779,1497,680,66,1714,1299,1489,393,10,003,002700
"Census Tract 28, New Castle County, Delaware",1400000US10003002800,1474,35.9,820,535,0,28,0,86,1181,867,213,654,999,0,10,10,208,692,79,266600,0,0,0,1446,341,39000,29,47383,643,712,13,1151,955,1018,495,10,003,002800
"Census Tract 29, New Castle County, Delaware",1400000US10003002900,3528,28.2,158,3302,0,0,0,0,1789,1450,207,1243,2616,0,11,210,653,1406,336,102900,0,0,0,3518,2036,8744,0,12688,2648,745,0,1945,1875,1567,52,10,003,002900
"Census Tract 30.02, New Castle County, Delaware",1400000US10003003002,3111,28.7,664,2327,11,4,0,77,703,597,224,373,1124,36,19,0,295,731,43,107000,0,0,0,1687,779,7195,0,20947,2351,552,85,2184,2023,1719,121,10,003,003002
"Census Tract 101.01, New Castle County, Delaware",1400000US10003010101,4235,34.8,1677,1676,56,457,0,69,2217,1897,447,1450,2897,14,99,143,447,1832,362,162400,0,0,0,4228,507,23906,6,44095,1287,2080,75,2684,2093,2370,886,10,003,010101
"Census Tract 101.04, New Castle County, Delaware",1400000US10003010104,3771,33.9,2268,1198,4,85,0,99,1688,1526,539,987,2119,0,28,28,645,1075,343,212900,0,0,0,3727,560,24934,11,44430,1372,2021,101,2393,2111,2140,614,10,003,010104
"Census Tract 102, New Castle County, Delaware",1400000US10003010200,2071,46.4,1531,389,0,58,0,61,767,685,656,29,54,0,0,19,24,11,0,231000,7,0,0,2066,173,29855,23,70240,748,1177,31,1352,1267,1144,310,10,003,010200
"Census Tract 103, New Castle County, Delaware",1400000US10003010300,3184,40.2,2019,896,0,178,0,76,1246,1168,1014,154,423,0,14,0,233,176,0,190200,0,0,0,3184,138,28775,53,59792,1245,1661,32,1891,1677,1708,395,10,003,010300
"Census Tract 104, New Castle County, Delaware",1400000US10003010400,4771,41.1,3808,480,55,375,0,1,1984,1885,1235,650,1670,0,14,0,433,982,241,214000,0,0,0,4721,240,35009,98,74911,1896,2439,34,3022,2671,2678,1059,10,003,010400
"Census Tract 105.02, New Castle County, Delaware",1400000US10003010502,6256,39.2,5038,860,0,126,1,0,2682,2436,1537,899,2214,0,0,0,707,1164,343,226700,0,0,0,6124,744,32710,203,63942,2665,2998,226,3846,3478,3297,1452,10,003,010502
"Census Tract 107.02, New Castle County, Delaware",1400000US10003010702,5584,35.1,3128,1656,21,115,0,144,2630,2244,1405,839,2035,0,53,79,322,1153,428,174500,0,0,0,5584,532,27067,55,57685,2781,2392,81,3498,3211,2981,882,10,003,010702
"Census Tract 108, New Castle County, Delaware",1400000US10003010800,5035,47.7,3856,561,22,413,0,65,1996,1862,1353,509,1051,8,6,64,249,641,83,368700,0,0,0,4834,287,50240,318,98077,1845,2624,60,2943,2534,2673,1522,10,003,010800
"Census Tract 109, New Castle County, Delaware",1400000US10003010900,2635,47.6,2550,33,0,40,0,0,1119,1119,1002,117,269,0,0,0,32,210,27,347500,0,0,0,2635,55,50604,163,101042,1218,1241,64,1593,1543,1482,980,10,003,010900
"Census Tract 110, New Castle County, Delaware",1400000US10003011000,3176,47.8,2756,215,0,135,0,62,1282,1241,1153,88,263,0,0,0,38,225,0,281900,9,0,0,3176,145,40793,85,94792,1294,1581,49,1856,1668,1668,928,10,003,011000
"Census Tract 111, New Castle County, Delaware",1400000US10003011100,2710,51.8,2441,183,0,41,2,0,1189,1135,922,213,583,1,26,59,246,185,66,334900,0,0,11,2710,74,44663,100,81708,1234,1363,18,1694,1596,1538,673,10,003,011100
"Census Tract 112.01, New Castle County, Delaware",1400000US10003011201,2410,33.8,1823,43,14,443,0,49,854,837,521,316,729,0,10,57,105,416,141,341100,0,0,0,2240,134,36812,58,89375,650,1291,18,1608,1197,1352,746,10,003,011201
"Census Tract 112.02, New Castle County, Delaware",1400000US10003011202,4133,49.3,3455,136,0,364,0,19,1585,1547,1491,56,94,0,0,0,28,66,0,298500,29,0,0,4133,211,44149,207,89550,1322,2393,15,2443,2121,2184,968,10,003,011202
"Census Tract 112.03, New Castle County, Delaware",1400000US10003011203,4781,40.7,2940,1118,13,682,0,0,2114,2043,1030,1013,2201,19,0,36,474,1451,221,289200,0,0,13,4781,210,33404,93,55928,1036,2627,46,3095,2363,2710,1528,10,003,011203
"Census Tract 112.04, New Castle County, Delaware",1400000US10003011204,3260,48.3,2887,285,0,45,0,16,1440,1413,1172,241,411,0,0,55,44,223,89,284100,0,0,0,3236,53,37816,95,64047,1307,1753,59,1953,1866,1780,870,10,003,011204
"Census Tract 112.05, New Castle County, Delaware",1400000US10003011205,1949,46.8,1693,112,7,90,0,6,760,730,719,11,16,0,0,0,0,16,0,335700,0,0,0,1949,23,48400,83,101552,779,967,6,1107,980,1004,617,10,003,011205
"Census Tract 112.06, New Castle County, Delaware",1400000US10003011206,4284,44.4,3806,274,0,122,0,14,1604,1493,1382,111,321,0,0,39,7,268,7,357600,0,0,0,4200,43,40156,166,88750,1417,2644,21,2235,2069,2014,1277,10,003,011206
"Census Tract 113, New Castle County, Delaware",1400000US10003011300,2172,49.5,2017,75,0,68,0,0,1001,915,792,123,150,0,0,5,57,66,22,295800,6,0,3,2168,51,48745,109,106033,858,1170,10,1246,1143,1166,752,10,003,011300
"Census Tract 114, New Castle County, Delaware",1400000US10003011400,3369,49.7,2884,133,0,320,0,0,1327,1283,1120,163,202,0,0,0,45,100,57,388800,0,0,0,3305,157,49549,251,105847,1306,1698,38,1765,1631,1640,1089,10,003,011400
"Census Tract 115, New Castle County, Delaware",1400000US10003011500,2878,43.0,2250,43,10,360,0,73,1226,1169,1030,139,395,0,0,0,87,308,0,262500,0,0,0,2878,276,36702,78,74009,1118,1301,13,1670,1360,1502,863,10,003,011500
"Census Tract 116, New Castle County, Delaware",1400000US10003011600,3528,38.9,2983,181,53,263,9,9,1350,1328,1067,261,743,7,0,26,47,648,15,272600,0,0,0,3403,164,37827,80,89214,1568,1569,81,1889,1779,1820,1085,10,003,011600
"Census Tract 117, New Castle County, Delaware",1400000US10003011700,3968,54.0,3804,18,0,96,0,25,1714,1665,1510,155,298,8,0,10,142,77,61,484000,7,28,0,3966,51,82367,547,143083,1555,2062,45,1984,1822,1900,1653,10,003,011700
"Census Tract 118, New Castle County, Delaware",1400000US10003011800,4043,51.7,3575,8,0,359,0,0,2230,1924,1160,764,1284,8,30,41,164,867,174,898100,295,67,130,3992,233,103854,638,117344,1460,1948,31,2246,1894,2105,1532,10,003,011800
"Census Tract 119, New Castle County, Delaware",1400000US10003011900,3450,46.2,2815,56,0,263,0,285,1310,1218,1069,149,541,0,0,0,242,291,8,713600,171,30,32,3441,327,93927,525,146184,1474,1395,10,1727,1319,1545,1066,10,003,011900
"Census Tract 120, New Castle County, Delaware",1400000US10003012000,4784,40.9,3938,600,0,86,0,48,1836,1670,1274,396,1087,8,45,41,389,447,157,234000,0,0,9,4661,966,26211,43,55450,2834,1405,7,2697,2139,2363,537,10,003,012000
"Census Tract 121, New Castle County, Delaware",1400000US10003012100,2891,39.2,2398,306,0,87,0,18,1231,1111,839,272,551,0,10,0,33,334,174,218700,0,0,0,2676,214,29544,46,67120,1896,746,45,1569,1382,1432,440,10,003,012100
"Census Tract 122, New Castle County, Delaware",1400000US10003012200,4389,36.2,3534,661,11,25,0,48,1830,1702,1079,623,1732,26,19,209,272,1156,50,190600,0,0,0,4325,850,22981,0,49059,2387,1517,76,2906,2337,2582,503,10,003,012200
"Census Tract 123, New Castle County, Delaware",1400000US10003012300,2828,36.5,2216,272,33,12,0,173,1253,1102,651,451,1283,0,42,29,166,1021,25,183000,0,0,0,2828,596,21007,0,43750,1790,664,16,1732,1308,1501,294,10,003,012300
"Census Tract 124, New Castle County, Delaware",1400000US10003012400,4431,35.5,3813,359,19,19,0,101,1935,1615,1147,468,1295,50,33,52,273,800,87,157300,0,0,0,4398,479,23800,39,48073,2734,1210,115,2879,2361,2457,391,10,003,012400
"Census Tract 125, New Castle County, Delaware",1400000US10003012500,5285,36.3,4190,783,0,0,7,216,2271,2071,1421,650,1626,28,0,0,79,1148,371,182900,0,0,0,5285,736,26158,46,59216,3137,1472,65,3585,2841,2871,782,10,003,012500
"Census Tract 126, New Castle County, Delaware",1400000US10003012600,2714,40.8,2482,173,0,0,0,54,1098,1054,938,116,177,0,24,0,22,78,53,194500,0,0,0,2643,409,28094,13,55000,1706,754,78,1779,1500,1571,464,10,003,012600
"Census Tract 127, New Castle County, Delaware",1400000US10003012700,4106,46.4,3167,637,10,74,0,121,1939,1714,1123,591,1382,20,85,112,257,863,45,195200,0,0,0,4106,780,27916,33,49189,2512,1286,84,2695,2250,2314,392,10,003,012700
"Census Tract 129, New Castle County, Delaware",1400000US10003012900,4748,34.1,2932,1347,0,0,0,413,2029,1810,930,880,2361,58,20,51,617,1267,348,169600,6,0,8,4708,1126,20045,0,36273,2237,1623,123,2887,2131,2563,336,10,003,012900
"Census Tract 130, New Castle County, Delaware",1400000US10003013000,1837,42.1,1577,123,0,73,0,41,766,739,647,92,323,0,0,0,35,288,0,190500,0,0,0,1804,140,27751,19,53507,1190,456,9,1155,1075,1060,206,10,003,013000
"Census Tract 131, New Castle County, Delaware",1400000US10003013100,2235,42.9,2033,49,33,6,0,71,1035,860,677,183,491,0,5,12,147,247,80,190100,0,0,6,2235,330,32884,36,67031,1244,657,24,1567,1309,1403,245,10,003,013100
"Census Tract 132, New Castle County, Delaware",1400000US10003013200,2709,36.2,1823,292,0,200,0,251,1022,935,749,186,498,10,0,41,117,317,13,206900,0,0,0,2709,344,25307,40,58321,1477,551,43,1682,1165,1398,589,10,003,013200
"Census Tract 133, New Castle County, Delaware",1400000US10003013300,1806,45.8,1651,56,0,40,0,21,766,737,678,59,181,0,0,0,0,181,0,228000,6,0,2,1804,110,33982,15,62321,978,683,19,1049,910,952,331,10,003,013300
"Census Tract 134, New Castle County, Delaware",1400000US10003013400,2426,45.9,2066,149,34,25,0,0,1067,989,862,127,296,0,0,53,0,243,0,252800,0,0,0,2354,161,32738,26,75265,1500,849,25,1475,1467,1239,620,10,003,013400
"Census Tract 135.01, New Castle County, Delaware",1400000US10003013501,6524,51.2,5560,301,4,643,0,16,2567,2483,2122,361,679,15,0,35,335,254,40,403600,14,0,17,6125,186,55117,519,102684,3142,2676,77,3409,2968,3012,1939,10,003,013501
"Census Tract 135.03, New Castle County, Delaware",1400000US10003013503,7421,44.6,6362,97,0,915,0,14,2599,2583,2410,173,410,28,0,0,32,311,39,397400,0,0,0,7421,186,45236,475,112928,3290,3054,104,4144,3697,3665,2653,10,003,013503
"Census Tract 135.05, New Castle County, Delaware",1400000US10003013505,2986,48.8,2449,163,19,342,0,0,1132,1090,1031,59,176,0,0,0,0,176,0,403200,0,0,0,2986,58,57186,238,143226,1194,1375,30,1756,1520,1551,1130,10,003,013505
"Census Tract 135.06, New Castle County, Delaware",1400000US10003013506,4581,49.3,4005,77,0,492,0,7,1645,1594,1567,27,89,0,0,0,0,89,0,447100,0,16,8,4581,47,57190,414,140213,1791,2206,51,2969,2464,2713,1937,10,003,013506
"Census Tract 136.04, New Castle County, Delaware",1400000US10003013604,4339,38.8,3897,192,5,116,0,36,1639,1607,1415,192,503,0,0,0,16,419,68,270200,0,12,0,4339,319,34148,90,76103,2446,1434,71,2614,2359,2329,1018,10,003,013604
"Census Tract 136.07, New Castle County, Delaware",1400000US10003013607,5215,41.3,4070,521,0,560,0,45,2899,2693,1982,711,1312,0,0,36,242,675,359,231300,0,0,0,5154,187,43067,100,62736,2223,2048,93,3425,2759,3036,1650,10,003,013607
"Census Tract 136.08, New Castle County, Delaware",1400000US10003013608,2119,37.4,1575,254,0,138,2,109,791,765,507,258,683,0,0,0,132,505,46,232600,0,0,0,2119,272,27689,13,59735,1271,604,17,1333,1085,1154,420,10,003,013608
"Census Tract 136.10, New Castle County, Delaware",1400000US10003013610,6264,40.7,5116,300,0,536,0,254,2135,2127,1675,452,892,0,0,0,45,765,82,373900,13,0,8,6161,369,42776,396,98792,2677,2608,198,3894,3039,3216,2060,10,003,013610
"Census Tract 136.11, New Castle County, Delaware",1400000US10003013611,5240,38.5,3849,869,0,157,19,167,2528,2305,1263,1042,1901,0,40,0,487,1130,244,282600,0,0,0,5240,146,43359,172,83856,2477,2282,10,3813,3517,3292,1686,10,003,013611
"Census Tract 136.12, New Castle County, Delaware",1400000US10003013612,6011,50.0,4780,290,25,902,0,0,2345,2290,2146,144,235,0,0,27,14,149,45,354600,12,0,15,5757,61,54453,366,112667,2692,2405,101,3782,3135,3502,2187,10,003,013612
"Census Tract 136.13, New Castle County, Delaware",1400000US10003013613,5805,43.1,4236,908,3,503,0,0,2200,2163,1611,552,1416,0,0,0,535,866,15,288300,0,0,0,5585,204,44268,188,94202,2832,2498,62,3620,3202,3042,1621,10,003,013613
"Census Tract 136.14, New Castle County, Delaware",1400000US10003013614,3172,34.4,2770,213,0,34,13,104,1332,1260,680,580,1371,0,0,64,191,922,194,213400,0,0,0,3167,295,31702,38,62917,1733,692,73,2228,1505,1867,498,10,003,013614
"Census Tract 136.15, New Castle County, Delaware",1400000US10003013615,3905,44.1,3310,151,0,157,0,279,1870,1708,1390,318,809,8,24,9,183,521,64,144300,0,0,0,3905,690,25253,18,48284,2187,1311,26,2233,1882,1905,490,10,003,013615
"Census Tract 137, New Castle County, Delaware",1400000US10003013700,4054,32.7,3244,496,0,184,0,108,1672,1578,674,904,2397,0,50,316,575,874,582,229800,0,0,8,4015,746,22508,30,45000,1473,1380,148,2593,1627,2174,594,10,003,013700
