NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_015E,B25026_014E,B25026_013E,B25026_012E,B25026_011E,B25026_010E,B25077_001E,B25075_025E,B25075_026E,B25075_027E,B17001_001E,B17001_002E,B19301_001E,B19001_017E,B19013_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B23006_001E,B23006_023E,state,county,tract
"Census Tract 208, Fairfield County, Connecticut",1400000US09001020800,2831,45.1,2459,114,0,180,0,0,985,963,924,39,127,0,0,0,12,81,34,604100,17,0,4,2811,33,61023,363,134934,1353,833,22,1666,1200,1491,1015,09,001,020800
"Census Tract 209, Fairfield County, Connecticut",1400000US09001020900,5146,35.6,3919,483,7,534,0,11,2145,2103,1347,756,1503,0,33,119,412,773,166,382000,0,0,48,5126,246,36889,236,72746,2262,1284,143,3345,2069,2950,1273,09,001,020900
"Census Tract 210, Fairfield County, Connecticut",1400000US09001021000,3292,36.7,2395,240,19,238,0,177,1301,1216,1036,180,479,13,17,0,22,385,42,480500,38,0,8,3280,94,46981,171,91667,1577,947,97,2175,1631,1938,1006,09,001,021000
"Census Tract 211, Fairfield County, Connecticut",1400000US09001021100,5768,38.2,4077,739,18,562,0,217,2524,2344,1261,1083,2716,107,330,79,927,1180,93,425500,0,0,0,5742,399,40115,267,75723,2351,1622,138,3744,2357,3399,1791,09,001,021100
"Census Tract 212, Fairfield County, Connecticut",1400000US09001021200,4305,45.0,3323,360,0,466,0,80,1744,1673,1415,258,754,0,0,0,209,494,51,492800,62,0,0,4305,69,64581,439,115197,1635,1279,87,2707,1717,2397,1531,09,001,021200
"Census Tract 213, Fairfield County, Connecticut",1400000US09001021300,4678,36.2,2904,868,0,432,0,357,1691,1582,1256,326,884,32,0,52,281,434,85,405900,7,34,13,4642,124,47344,315,99948,2059,1028,165,3153,1751,2777,1312,09,001,021300
"Census Tract 214, Fairfield County, Connecticut",1400000US09001021400,6956,33.7,2699,2116,0,291,0,1721,2575,2403,923,1480,4107,16,0,291,1448,2206,146,357000,77,0,0,6799,1030,28165,156,55101,2931,825,151,4573,1661,3893,877,09,001,021400
"Census Tract 215, Fairfield County, Connecticut",1400000US09001021500,5905,30.2,1788,2267,0,89,0,1496,2129,1875,358,1517,4922,14,0,455,1305,2732,416,247800,3,0,0,5905,1198,19229,39,42423,2070,805,89,3736,1252,3148,433,09,001,021500
"Census Tract 216, Fairfield County, Connecticut",1400000US09001021600,7790,31.7,3772,853,0,2148,0,376,3861,3440,915,2525,5740,0,13,120,520,4521,566,317300,0,0,0,7782,914,51422,380,90000,1579,2177,303,5804,2755,4997,3526,09,001,021600
"Census Tract 217, Fairfield County, Connecticut",1400000US09001021700,7354,32.3,3967,1037,9,1304,10,920,4046,3585,838,2747,5482,0,111,11,650,4069,641,311100,18,0,0,7354,918,50689,283,80902,1905,2636,107,5579,3134,4642,3138,09,001,021700
"Census Tract 218.01, Fairfield County, Connecticut",1400000US09001021801,4348,36.1,2690,320,25,488,0,803,1864,1723,1134,589,1673,26,59,44,256,1282,6,336100,0,0,0,4325,313,38090,199,67031,1301,1367,98,2796,1124,2388,1125,09,001,021801
"Census Tract 218.02, Fairfield County, Connecticut",1400000US09001021802,4948,39.6,2697,1306,0,234,0,591,2053,1910,1136,774,2168,22,0,138,934,900,174,315600,6,0,15,4750,284,33148,160,55400,1679,1139,116,3079,1332,2559,935,09,001,021802
"Census Tract 219, Fairfield County, Connecticut",1400000US09001021900,6365,35.1,4017,1258,0,446,0,553,2482,2388,1361,1027,2713,12,57,96,520,1300,728,409700,37,0,24,6365,652,30474,122,57165,2900,1187,10,4457,2495,3816,1200,09,001,021900
"Census Tract 220, Fairfield County, Connecticut",1400000US09001022000,3037,32.1,1782,655,0,122,0,325,1165,1034,440,594,1769,31,127,18,735,799,59,253700,0,0,19,3037,143,24552,21,54250,1445,547,31,2115,1011,1733,678,09,001,022000
"Census Tract 221, Fairfield County, Connecticut",1400000US09001022100,8575,35.8,3462,1367,29,198,0,3389,3002,2914,893,2021,5841,103,30,416,1694,2911,687,447200,0,0,0,8447,717,31470,248,60330,2395,1379,338,5805,1805,5091,1253,09,001,022100
"Census Tract 222, Fairfield County, Connecticut",1400000US09001022200,4468,31.2,2132,929,0,88,0,1213,1919,1602,130,1472,3958,0,47,248,1183,2183,297,306700,0,0,0,4377,1159,39645,172,58889,1571,1116,175,3288,1593,2734,863,09,001,022200
"Census Tract 223, Fairfield County, Connecticut",1400000US09001022300,5836,32.1,2136,1743,0,111,0,1473,2200,1993,799,1194,4438,35,265,0,1514,2526,98,381500,28,78,55,5836,1244,33735,176,68787,1804,1683,418,3877,1800,3548,923,09,001,022300
"Census Tract 224, Fairfield County, Connecticut",1400000US09001022400,2281,46.6,2052,36,0,86,0,70,879,820,717,103,226,13,0,0,5,187,21,958600,164,74,92,2281,92,88343,390,179167,841,950,82,1399,1041,1313,1037,09,001,022400
"Census Tract 301, Fairfield County, Connecticut",1400000US09001030100,3527,40.0,3435,13,0,9,0,0,1122,1031,971,60,170,38,0,0,0,78,54,2000001,87,134,608,3527,133,123403,662,250001,1393,1891,74,1920,1757,1673,1406,09,001,030100
"Census Tract 302, Fairfield County, Connecticut",1400000US09001030200,3889,35.9,3641,0,0,212,0,0,1131,1131,923,208,675,0,0,202,58,381,34,1205400,221,216,165,3889,465,98690,633,220139,1272,2048,103,2164,1835,1856,1721,09,001,030200
"Census Tract 303, Fairfield County, Connecticut",1400000US09001030300,4129,41.6,3987,0,0,106,0,26,1417,1309,1192,117,312,0,36,26,70,180,0,1850000,230,161,563,4129,51,139575,887,250001,1258,2381,66,2288,2006,2086,1894,09,001,030300
"Census Tract 304, Fairfield County, Connecticut",1400000US09001030400,4295,38.5,3693,48,27,481,0,0,1478,1366,986,380,1112,0,0,0,417,569,126,907700,222,113,55,4295,88,70130,431,147813,1703,1926,23,2449,2026,2030,1451,09,001,030400
"Census Tract 305, Fairfield County, Connecticut",1400000US09001030500,5679,38.4,4995,63,0,347,8,9,1804,1781,1581,200,560,0,54,0,151,283,72,1006000,409,217,170,5679,288,87103,798,176806,2482,2509,68,3107,2586,2782,2354,09,001,030500
"Census Tract 351, Fairfield County, Connecticut",1400000US09001035100,7740,45.2,6805,379,0,353,0,40,3403,3216,1864,1352,3010,15,30,58,762,1935,210,940400,441,272,146,7691,288,76011,819,105700,2945,3671,40,4114,3417,3823,2934,09,001,035100
"Census Tract 352, Fairfield County, Connecticut",1400000US09001035200,3097,44.4,2970,55,0,25,0,13,1093,954,836,118,443,0,8,0,160,275,0,2000001,108,145,512,3097,78,158171,659,250001,1093,1708,101,1773,1612,1594,1479,09,001,035200
"Census Tract 353, Fairfield County, Connecticut",1400000US09001035300,4037,40.6,3763,12,0,146,0,0,1264,1252,1180,72,183,0,0,0,0,158,25,1547300,216,328,312,4020,86,124472,746,250001,1470,1919,117,2224,1829,1883,1592,09,001,035300
"Census Tract 354, Fairfield County, Connecticut",1400000US09001035400,5374,41.7,5074,16,0,129,0,33,1684,1596,1508,88,239,7,0,23,53,121,35,1533100,442,366,415,5353,150,129800,1032,250001,1810,2794,149,2822,2470,2550,2141,09,001,035400
"Census Tract 425, Fairfield County, Connecticut",1400000US09001042500,4027,44.0,3375,403,0,70,0,42,1458,1435,1311,124,460,18,0,0,206,236,0,504400,21,0,23,4027,163,53553,306,122917,2120,1244,91,2414,1973,2139,1236,09,001,042500
"Census Tract 426, Fairfield County, Connecticut",1400000US09001042600,4229,43.8,3562,292,8,116,0,140,1845,1730,1167,563,1310,0,0,78,73,1028,131,469100,22,0,0,4229,131,60838,354,98241,1990,1441,214,2668,2063,2353,1263,09,001,042600
"Census Tract 427, Fairfield County, Connecticut",1400000US09001042700,4802,42.3,3810,276,0,545,0,28,2209,2120,1502,618,1439,0,0,0,108,1106,225,346300,20,0,0,4651,148,52449,256,95179,1822,1771,48,3172,2370,2814,1675,09,001,042700
"Census Tract 428, Fairfield County, Connecticut",1400000US09001042800,5027,43.0,4101,377,186,255,0,52,1745,1716,1426,290,678,0,9,44,186,422,17,435100,0,19,0,4949,393,42741,266,106429,2518,1276,122,3225,2123,2705,1104,09,001,042800
"Census Tract 429, Fairfield County, Connecticut",1400000US09001042900,1604,49.8,1491,19,25,25,0,18,638,609,541,68,128,0,44,4,23,46,11,602400,25,5,3,1604,48,74297,192,137656,715,716,18,1010,924,904,619,09,001,042900
"Census Tract 430, Fairfield County, Connecticut",1400000US09001043000,3132,44.1,2579,381,0,112,13,0,1223,1190,1005,185,501,24,0,19,253,205,0,472300,0,0,0,3106,93,53315,223,123409,1743,1054,28,1979,1629,1799,1050,09,001,043000
"Census Tract 431, Fairfield County, Connecticut",1400000US09001043100,4894,41.1,4052,279,8,406,0,76,1725,1679,1429,250,821,0,0,0,164,657,0,502800,27,0,0,4879,162,50563,404,125536,2305,1198,122,3120,1982,2765,1378,09,001,043100
"Census Tract 432, Fairfield County, Connecticut",1400000US09001043200,3203,37.1,2114,530,0,417,0,126,1205,1139,683,456,1179,0,11,45,618,505,0,407000,0,8,10,3177,236,37396,198,73125,1283,695,102,1950,941,1714,805,09,001,043200
"Census Tract 433, Fairfield County, Connecticut",1400000US09001043300,3396,40.3,2523,705,0,128,0,0,1185,1153,769,384,1335,0,0,78,365,789,103,358100,6,0,10,3396,192,33584,70,75125,1567,666,35,2310,1123,1952,653,09,001,043300
"Census Tract 434, Fairfield County, Connecticut",1400000US09001043400,4192,37.7,2496,991,0,516,0,136,1900,1758,683,1075,2312,15,35,131,866,1175,90,345400,0,0,0,4171,500,39009,132,55250,1756,809,86,2948,1517,2645,998,09,001,043400
"Census Tract 435, Fairfield County, Connecticut",1400000US09001043500,2534,43.0,2140,250,0,56,0,73,994,967,799,168,327,5,0,65,92,125,40,401100,0,0,2,2534,102,47894,125,99375,1381,612,37,1558,1097,1404,651,09,001,043500
"Census Tract 436, Fairfield County, Connecticut",1400000US09001043600,2940,41.7,2307,198,0,221,0,116,1265,1169,809,360,718,0,0,10,207,473,28,412800,0,0,4,2940,188,50837,149,93542,1391,792,27,1938,1196,1763,756,09,001,043600
"Census Tract 437, Fairfield County, Connecticut",1400000US09001043700,1822,38.7,1275,472,0,12,0,49,1088,969,138,831,1557,0,32,145,576,609,195,183800,0,0,0,1791,421,34100,31,45507,569,582,56,1230,663,1088,374,09,001,043700
"Census Tract 438, Fairfield County, Connecticut",1400000US09001043800,7902,37.0,4694,1327,19,648,40,783,3233,3006,1390,1616,4057,14,8,190,1264,2426,155,318800,0,0,0,7753,941,29123,103,60875,3262,1409,99,5386,2298,4444,1859,09,001,043800
"Census Tract 439, Fairfield County, Connecticut",1400000US09001043900,5895,42.2,4346,743,30,450,0,148,2092,2025,1682,343,1082,0,0,0,580,502,0,473600,71,0,60,5881,144,39700,358,87083,2891,1615,82,3391,2330,3101,1285,09,001,043900
"Census Tract 440, Fairfield County, Connecticut",1400000US09001044000,6049,34.1,4056,1351,11,206,0,230,2368,2220,996,1224,3439,37,0,259,928,1987,228,329400,0,0,0,6012,1061,27291,47,55128,2304,1194,159,4283,1694,3451,820,09,001,044000
"Census Tract 441, Fairfield County, Connecticut",1400000US09001044100,3249,32.9,2121,854,23,127,0,57,1617,1456,362,1094,2376,0,0,17,627,1522,210,191700,0,0,0,3220,465,58138,227,75750,1054,858,68,2569,1276,2127,930,09,001,044100
"Census Tract 442, Fairfield County, Connecticut",1400000US09001044200,4003,37.2,2519,989,0,185,0,276,1746,1591,590,1001,2463,0,16,58,424,1608,357,374800,0,0,0,3993,395,35432,110,64844,1601,1007,167,2860,1678,2423,1110,09,001,044200
"Census Tract 443, Fairfield County, Connecticut",1400000US09001044300,3981,44.4,3410,262,0,207,0,26,1676,1597,1125,472,1038,22,0,11,177,701,127,476300,62,29,50,3981,282,54536,306,99659,1760,1313,106,2613,1723,2366,1317,09,001,044300
"Census Tract 444, Fairfield County, Connecticut",1400000US09001044400,3856,28.7,2143,1242,93,0,0,315,1304,1201,476,725,2495,58,0,154,728,1505,50,454500,24,0,0,3832,886,26904,121,52668,1487,919,143,2517,1180,2019,456,09,001,044400
"Census Tract 445, Fairfield County, Connecticut",1400000US09001044500,3752,28.8,1161,1967,0,0,0,624,1183,1079,285,794,2829,0,38,153,1410,1205,23,172600,0,0,7,3752,377,18195,0,50313,1812,316,158,2560,991,1806,323,09,001,044500
"Census Tract 446, Fairfield County, Connecticut",1400000US09001044600,3441,47.7,3425,9,0,0,0,0,1469,1375,1122,253,585,29,0,0,49,467,40,1039200,257,165,171,3441,102,127342,665,195337,1241,1881,68,1906,1751,1758,1429,09,001,044600
"Census Tract 451.01, Fairfield County, Connecticut",1400000US09001045101,4279,42.2,3794,27,5,312,0,11,1335,1291,1241,50,205,0,0,0,0,162,43,874400,327,53,47,4279,119,97165,725,221719,1393,2445,97,2372,2207,2141,1873,09,001,045101
"Census Tract 451.02, Fairfield County, Connecticut",1400000US09001045102,5866,44.2,5253,67,22,412,0,52,2041,1839,1540,299,838,20,30,0,118,556,114,857100,414,72,41,5718,389,77052,727,147656,1837,3118,217,3195,2731,2857,2206,09,001,045102
"Census Tract 452, Fairfield County, Connecticut",1400000US09001045200,2308,42.2,2096,28,0,94,0,4,973,883,607,276,503,5,25,16,140,257,60,668100,107,34,30,2283,25,78098,290,124135,737,1264,59,1321,1150,1107,857,09,001,045200
"Census Tract 453, Fairfield County, Connecticut",1400000US09001045300,2578,40.4,2317,5,0,192,0,0,795,772,738,34,85,0,0,0,42,43,0,790200,162,34,27,2541,49,89992,456,227917,1043,1161,42,1446,1199,1303,1135,09,001,045300
"Census Tract 454, Fairfield County, Connecticut",1400000US09001045400,3585,43.0,3085,79,0,307,0,16,1183,1132,924,208,671,58,0,0,48,350,215,726700,88,19,54,3585,35,72870,548,189375,1082,1742,109,1998,1561,1755,1452,09,001,045400
"Census Tract 501, Fairfield County, Connecticut",1400000US09001050100,4138,43.0,3797,13,0,280,0,5,1504,1452,1279,173,565,0,0,5,48,434,78,1129100,394,113,275,4138,114,114368,783,223500,1013,2546,63,2262,1955,2029,1763,09,001,050100
"Census Tract 502, Fairfield County, Connecticut",1400000US09001050200,4136,45.2,3499,16,0,472,0,0,1665,1523,1260,263,513,0,9,25,142,276,61,834900,234,128,58,4135,76,81417,513,131938,1251,2126,82,2232,1802,2082,1710,09,001,050200
"Census Tract 503, Fairfield County, Connecticut",1400000US09001050300,8389,44.7,7651,11,12,488,0,28,2959,2699,2387,312,826,0,12,23,167,222,402,1185600,638,310,495,8333,341,97461,1295,181146,2509,4630,288,4790,3652,4232,3361,09,001,050300
"Census Tract 504, Fairfield County, Connecticut",1400000US09001050400,2369,47.3,2243,31,0,32,0,16,1145,965,630,335,665,30,0,29,229,284,93,1000000,132,40,143,2255,146,103623,364,119911,972,1106,33,1335,1159,1264,893,09,001,050400
"Census Tract 505, Fairfield County, Connecticut",1400000US09001050500,5028,42.0,4648,100,0,137,0,22,1945,1796,1493,303,712,0,0,0,384,328,0,1174400,238,309,293,5019,417,98797,803,153571,1871,2728,73,2956,2673,2524,1940,09,001,050500
"Census Tract 506, Fairfield County, Connecticut",1400000US09001050600,3451,45.3,3005,19,0,223,0,30,1462,1261,1088,173,310,9,0,12,23,226,40,1194800,212,112,333,3451,104,114473,625,191518,1072,1797,63,1807,1543,1619,1396,09,001,050600
"Census Tract 551, Fairfield County, Connecticut",1400000US09001055100,5719,45.3,5165,90,0,246,0,38,2172,1935,1856,79,168,0,0,20,60,81,7,782400,367,82,43,5704,101,85867,949,195721,1513,3259,68,3372,2766,3065,2518,09,001,055100
"Census Tract 552, Fairfield County, Connecticut",1400000US09001055200,4628,43.8,4320,22,0,148,0,0,1687,1505,1393,112,318,0,0,9,26,283,0,949300,393,143,77,4628,98,102111,909,250001,1150,2991,79,2485,2198,2280,2015,09,001,055200
"Census Tract 601, Fairfield County, Connecticut",1400000US09001060100,4457,40.3,3830,186,0,164,0,25,1060,952,900,52,167,0,12,0,113,42,0,510700,19,6,5,2783,57,39983,229,138438,1685,2067,90,2562,2055,1376,801,09,001,060100
"Census Tract 602, Fairfield County, Connecticut",1400000US09001060200,4460,44.4,3941,6,0,157,0,55,1574,1527,1390,137,400,0,23,8,34,335,0,492000,32,6,9,4435,161,49120,306,119821,2349,1533,37,2513,1874,2160,1411,09,001,060200
"Census Tract 603, Fairfield County, Connecticut",1400000US09001060300,3976,44.9,3774,53,0,59,0,72,1373,1350,1265,85,213,0,0,0,25,141,47,761400,193,30,0,3976,22,76077,585,177600,2000,1739,32,2324,2099,2058,1561,09,001,060300
"Census Tract 604, Fairfield County, Connecticut",1400000US09001060400,4361,45.9,4280,22,0,16,0,1,1577,1430,1355,75,271,0,0,21,36,191,23,1036300,335,189,183,4361,265,102057,709,195833,1702,2175,105,2407,2167,2177,1728,09,001,060400
"Census Tract 605, Fairfield County, Connecticut",1400000US09001060500,2769,41.8,2639,24,0,65,0,0,865,824,758,66,237,0,0,0,9,192,36,896300,218,73,27,2656,38,78910,364,183214,1135,1330,42,1500,1269,1356,1132,09,001,060500
"Census Tract 606, Fairfield County, Connecticut",1400000US09001060600,2388,49.5,2180,16,12,72,0,0,1140,1033,832,201,462,0,0,0,173,278,11,688700,43,79,145,2388,108,100053,389,126118,892,1186,42,1277,1106,1165,925,09,001,060600
"Census Tract 607, Fairfield County, Connecticut",1400000US09001060700,7902,21.3,7061,286,7,231,0,117,1769,1665,1555,110,360,0,0,19,94,237,10,633100,144,52,14,5201,132,46310,567,142656,3194,3968,138,5268,4580,2522,1829,09,001,060700
"Census Tract 608, Fairfield County, Connecticut",1400000US09001060800,2095,41.8,2009,0,0,62,0,0,757,752,651,101,187,0,6,25,123,33,0,599700,14,8,5,2095,33,73306,249,151176,1051,849,22,1272,1128,1164,810,09,001,060800
"Census Tract 609, Fairfield County, Connecticut",1400000US09001060900,2543,43.0,2361,0,0,133,0,7,908,901,861,40,158,0,0,0,13,135,10,533700,20,0,32,2543,43,60306,233,134125,1310,938,56,1347,1199,1224,848,09,001,060900
"Census Tract 610, Fairfield County, Connecticut",1400000US09001061000,3965,44.6,3509,143,0,84,0,114,1629,1590,1066,524,980,20,0,129,199,517,115,482100,0,0,0,3965,301,46693,233,73056,2019,1412,81,2316,1879,1949,1089,09,001,061000
"Census Tract 611, Fairfield County, Connecticut",1400000US09001061100,3942,41.6,3609,65,0,99,0,0,1303,1303,1144,159,280,9,0,30,129,112,0,550200,50,14,0,3942,118,60247,443,149792,1904,1611,8,2282,1923,2055,1655,09,001,061100
"Census Tract 612, Fairfield County, Connecticut",1400000US09001061200,2198,38.6,1725,53,0,300,0,107,860,807,572,235,571,0,18,5,154,361,33,372600,0,0,0,2198,199,40130,104,78542,946,774,23,1351,867,1175,584,09,001,061200
"Census Tract 613, Fairfield County, Connecticut",1400000US09001061300,3320,37.5,2400,29,0,768,0,7,1163,1108,675,433,1449,0,24,0,422,1003,0,371900,0,0,0,3320,411,30021,71,60313,1419,799,8,2115,984,1826,918,09,001,061300
"Census Tract 614, Fairfield County, Connecticut",1400000US09001061400,3043,35.8,2133,186,0,377,23,281,1215,1170,710,460,1324,22,0,12,484,636,170,316000,0,0,25,3043,155,44256,124,68879,1512,615,86,2201,1400,1827,773,09,001,061400
"Census Tract 615, Fairfield County, Connecticut",1400000US09001061500,4547,40.2,4076,29,0,45,0,61,1860,1671,1189,482,1298,0,6,13,261,903,115,696700,111,102,38,4547,371,74511,527,122313,2088,1976,143,2755,2416,2342,1635,09,001,061500
"Census Tract 616, Fairfield County, Connecticut",1400000US09001061600,5148,41.7,4982,0,0,43,0,13,2225,2072,1616,456,1027,55,0,150,346,401,75,596300,88,12,82,5040,93,65774,543,122813,2609,2244,17,3191,2896,2769,1988,09,001,061600
"Census Tract 701, Fairfield County, Connecticut",1400000US09001070100,4699,35.5,4017,239,14,111,0,127,2637,2332,951,1381,2971,36,46,138,952,1470,329,272700,0,0,14,4699,500,43652,161,70596,2039,1955,10,3113,2451,2952,1693,09,001,070100
"Census Tract 702, Fairfield County, Connecticut",1400000US09001070200,4218,36.9,1560,1526,48,50,0,939,1772,1602,362,1240,3139,35,14,31,1496,1218,345,215800,0,0,9,4218,805,23420,0,42885,1775,725,299,2896,1352,2558,547,09,001,070200
"Census Tract 703, Fairfield County, Connecticut",1400000US09001070300,1177,18.8,261,459,0,0,0,438,414,365,5,360,1162,5,12,86,579,432,48,-666666666,0,0,0,1177,799,4796,0,9176,666,166,210,584,165,461,10,09,001,070300
"Census Tract 704, Fairfield County, Connecticut",1400000US09001070400,1604,24.2,825,408,26,276,0,40,606,461,245,216,435,0,35,10,144,215,31,63900,0,0,0,908,209,23248,3,29063,472,579,69,1318,741,610,316,09,001,070400
"Census Tract 705, Fairfield County, Connecticut",1400000US09001070500,2149,27.4,639,741,0,330,0,314,1062,840,91,749,1966,0,89,327,320,914,316,140400,0,0,0,2149,1003,12480,5,18333,889,445,207,1536,728,1173,443,09,001,070500
"Census Tract 706, Fairfield County, Connecticut",1400000US09001070600,2363,37.9,1009,825,0,100,0,324,1441,1262,77,1185,1850,43,15,114,558,996,124,85600,8,0,0,2034,635,19952,9,18054,876,615,376,1701,1013,1218,359,09,001,070600
"Census Tract 709, Fairfield County, Connecticut",1400000US09001070900,2694,34.4,989,1036,7,9,0,547,968,832,257,575,1564,40,0,78,420,807,219,145900,0,0,4,2515,913,16915,12,28333,1196,456,418,1709,673,1426,169,09,001,070900
