NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_010E,B25077_001E,B25075_025E,B25075_026E,B25075_027E,B17001_001E,B17001_002E,B19301_001E,B19001_017E,B19013_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B23006_001E,B23006_023E,state,county,tract
"Census Tract 104, Benton County, Washington",1400000US53005010400,3382,31.7,2770,0,10,100,0,111,1561,1449,882,567,1560,74,126700,0,0,0,3382,393,23120,12,45409,1985,1176,35,2170,1913,1880,451,53,005,010400
"Census Tract 105, Benton County, Washington",1400000US53005010500,3545,27.3,2704,91,4,154,0,519,1131,1050,444,606,2028,455,161100,0,0,0,3499,966,20148,0,59063,2037,1261,7,1950,1679,1654,470,53,005,010500
"Census Tract 106, Benton County, Washington",1400000US53005010600,4229,30.7,3331,35,58,150,0,193,1810,1709,881,828,2184,413,164600,0,0,14,4165,515,27774,80,48168,2230,1674,48,2593,2274,2052,456,53,005,010600
"Census Tract 107.01, Benton County, Washington",1400000US53005010701,2441,43.6,2196,25,8,11,0,84,889,889,793,96,329,8,179300,0,0,0,2441,137,28636,3,64809,1368,900,36,1400,1256,1278,308,53,005,010701
"Census Tract 107.03, Benton County, Washington",1400000US53005010703,3109,40.1,2629,15,22,34,5,360,1124,1115,930,185,579,0,136700,0,0,0,3109,555,25316,37,52083,1801,1115,52,1880,1694,1667,343,53,005,010703
"Census Tract 107.05, Benton County, Washington",1400000US53005010705,5095,38.8,4931,23,48,30,0,50,1739,1739,1472,267,796,119,208100,0,0,0,5085,168,36534,96,96602,2404,2475,57,3073,2953,2819,1307,53,005,010705
"Census Tract 107.07, Benton County, Washington",1400000US53005010707,3308,32.2,3063,7,0,49,13,12,1022,998,898,100,345,125,224000,5,0,0,3291,203,34362,51,101053,1825,1382,33,1959,1830,1723,736,53,005,010707
"Census Tract 107.08, Benton County, Washington",1400000US53005010708,2890,38.6,2518,29,8,53,0,241,1144,1079,828,251,672,109,247300,0,0,0,2876,365,29796,66,66198,1619,1038,51,1776,1590,1611,511,53,005,010708
"Census Tract 108.03, Benton County, Washington",1400000US53005010803,8065,39.0,6870,32,27,483,11,308,3085,2977,2290,687,1778,74,284100,0,0,0,8065,251,38588,309,91473,3997,3354,64,4617,3907,4014,2234,53,005,010803
"Census Tract 108.05, Benton County, Washington",1400000US53005010805,6550,37.8,5467,221,65,375,0,171,2891,2740,1815,925,1956,381,231700,0,0,0,6534,695,42650,270,91053,3288,2673,45,4150,3564,3363,1798,53,005,010805
"Census Tract 108.07, Benton County, Washington",1400000US53005010807,1360,34.4,1171,0,74,0,3,54,486,425,338,87,287,9,268300,0,0,0,1360,183,34344,59,93098,759,578,0,869,798,652,211,53,005,010807
"Census Tract 108.09, Benton County, Washington",1400000US53005010809,6223,35.5,5385,24,67,174,24,315,2675,2442,1320,1122,2508,178,186700,0,0,0,6187,610,33586,130,60854,3147,2424,82,4056,3404,3324,976,53,005,010809
"Census Tract 108.10, Benton County, Washington",1400000US53005010810,5109,41.8,4835,0,40,101,0,68,2093,2037,1484,553,947,82,257900,8,0,5,5084,219,48015,250,88453,2389,2406,7,2925,2714,2603,1495,53,005,010810
"Census Tract 108.11, Benton County, Washington",1400000US53005010811,3912,45.7,3481,10,22,324,0,0,1330,1290,1244,46,97,22,379900,31,0,0,3912,167,51544,323,130000,1731,1778,118,2500,2259,2287,1349,53,005,010811
"Census Tract 108.13, Benton County, Washington",1400000US53005010813,12026,37.2,10649,316,0,239,0,549,4610,4504,3621,883,1808,157,233400,0,0,0,12026,457,35506,253,80585,6136,5359,77,7071,6496,6096,2427,53,005,010813
"Census Tract 108.14, Benton County, Washington",1400000US53005010814,3452,37.4,3287,29,15,27,0,35,1173,1089,1054,35,132,0,380300,30,5,0,3452,154,44931,164,117535,1714,1616,25,2049,1917,1853,880,53,005,010814
"Census Tract 109.01, Benton County, Washington",1400000US53005010901,7307,30.9,5807,199,36,21,7,922,2469,2258,955,1303,3880,196,160000,0,0,0,6268,2378,17690,31,45667,3929,2770,40,4551,3627,3636,553,53,005,010901
"Census Tract 109.02, Benton County, Washington",1400000US53005010902,4986,29.8,3489,32,100,159,0,820,1873,1662,811,851,2390,313,157200,0,0,0,4976,856,18387,0,40854,2947,1303,36,2809,2171,2286,337,53,005,010902
"Census Tract 110.01, Benton County, Washington",1400000US53005011001,5044,35.3,3754,96,62,18,42,848,2154,2033,1180,853,2173,215,140200,0,0,0,5030,756,24706,39,50139,3046,1641,30,3185,2459,2743,420,53,005,011001
"Census Tract 110.02, Benton County, Washington",1400000US53005011002,4529,30.9,3391,20,9,43,1,934,1941,1774,746,1028,2633,288,140400,0,0,0,4514,1304,18681,7,39578,2187,1616,51,2750,1865,2211,306,53,005,011002
"Census Tract 111, Benton County, Washington",1400000US53005011100,7111,35.8,5277,34,27,42,0,1317,2659,2618,1958,660,1996,525,155300,0,0,0,7065,897,23346,17,54647,3946,2234,52,4531,3253,3643,559,53,005,011100
"Census Tract 112, Benton County, Washington",1400000US53005011200,8431,26.1,4459,111,43,424,0,2835,2959,2901,682,2219,6488,905,121700,0,0,0,8335,3704,12793,11,24120,3344,2472,22,4747,2054,3575,251,53,005,011200
"Census Tract 113, Benton County, Washington",1400000US53005011300,4832,30.0,3142,269,33,22,0,1245,1823,1560,951,609,1742,271,121900,7,0,0,4773,1168,15635,20,33427,2314,1188,19,3038,1561,2479,237,53,005,011300
"Census Tract 114.01, Benton County, Washington",1400000US53005011401,3344,31.6,2104,287,32,0,0,729,1435,1352,768,584,1500,94,132900,0,0,0,3276,1045,19688,8,30625,1635,1258,27,1916,1349,1618,170,53,005,011401
"Census Tract 114.02, Benton County, Washington",1400000US53005011402,5527,40.7,4661,5,23,27,0,368,1875,1835,1585,250,915,68,188700,0,0,0,5527,481,28755,79,76012,3081,2112,56,3419,3058,2952,543,53,005,011402
"Census Tract 115.01, Benton County, Washington",1400000US53005011501,6495,38.8,5499,56,30,42,8,796,2397,2269,2002,267,868,0,172500,0,0,0,6485,458,25359,53,62396,3821,2175,49,3848,3147,3495,287,53,005,011501
"Census Tract 115.03, Benton County, Washington",1400000US53005011503,9827,39.5,8410,317,12,340,0,421,3777,3513,3073,440,1132,59,211200,0,0,9,9751,476,35204,362,81763,5300,3562,29,5107,4297,4581,1880,53,005,011503
"Census Tract 115.04, Benton County, Washington",1400000US53005011504,3062,36.2,2549,0,0,0,8,326,1005,970,882,88,353,0,192300,0,0,6,3057,279,28329,34,74531,1938,1024,21,1825,1552,1559,367,53,005,011504
"Census Tract 116, Benton County, Washington",1400000US53005011600,931,35.7,547,0,36,0,0,333,373,332,231,101,367,13,178400,1,0,4,931,18,30656,12,59583,376,323,2,570,283,429,57,53,005,011600
"Census Tract 117, Benton County, Washington",1400000US53005011700,7397,33.5,4907,0,193,14,62,1681,2939,2763,1750,1013,2525,123,163200,0,0,0,7397,767,24151,107,53919,4683,1413,104,4338,2621,3621,754,53,005,011700
"Census Tract 118, Benton County, Washington",1400000US53005011800,6967,38.6,5072,2,0,20,0,1588,2267,2206,1679,527,1812,0,202200,0,22,0,6967,1706,22884,103,53906,4035,1465,28,4215,2550,3622,416,53,005,011800
"Census Tract 119, Benton County, Washington",1400000US53005011900,5496,40.9,4083,28,68,14,0,1185,2213,2113,1518,595,1657,27,146500,6,0,0,5488,1001,24900,44,54390,2769,2052,35,3378,2443,3041,546,53,005,011900
"Census Tract 120, Benton County, Washington",1400000US53005012000,23,24.2,23,0,0,0,0,0,8,8,0,8,23,0,-666666666,0,0,0,23,0,,0,-666666666,23,0,0,15,15,0,0,53,005,012000
"Census Tract 9601, Chelan County, Washington",1400000US53007960100,2217,52.5,2110,0,25,0,6,44,1472,911,691,220,592,15,235200,0,0,0,2208,330,24355,4,47644,1166,894,23,1294,1119,1169,187,53,007,960100
"Census Tract 9602, Chelan County, Washington",1400000US53007960200,6559,50.5,6082,27,86,48,17,62,5814,2870,2068,802,1848,92,307900,51,0,0,6504,1009,27108,27,50255,3582,2584,70,3879,3494,3301,1066,53,007,960200
"Census Tract 9603, Chelan County, Washington",1400000US53007960300,6631,40.8,6228,0,0,0,0,295,4514,2625,1877,748,2504,311,258900,17,14,12,6573,868,25716,64,47863,3848,1586,33,3882,2313,3416,757,53,007,960300
"Census Tract 9604, Chelan County, Washington",1400000US53007960400,2948,51.1,2535,9,15,0,34,123,2452,1303,857,446,1193,0,267300,7,42,15,2948,302,28881,28,54841,1313,1059,29,1751,1182,1607,304,53,007,960400
"Census Tract 9605, Chelan County, Washington",1400000US53007960500,6972,43.4,6438,0,53,29,0,452,2988,2264,1680,584,2133,79,312900,0,0,0,6872,759,27507,181,59306,4991,1509,36,4145,3275,3591,912,53,007,960500
"Census Tract 9606, Chelan County, Washington",1400000US53007960600,4260,39.0,3920,26,28,146,0,106,1728,1518,815,703,1645,95,225200,0,0,0,4173,585,22163,23,51722,2375,1357,17,2325,1644,2029,493,53,007,960600
"Census Tract 9607, Chelan County, Washington",1400000US53007960700,3813,48.4,3675,19,12,96,0,11,1481,1412,1207,205,534,0,393500,6,8,0,3779,185,40449,109,81105,2296,1387,15,2237,2059,1970,847,53,007,960700
"Census Tract 9608.01, Chelan County, Washington",1400000US53007960801,2621,47.6,2526,8,10,33,0,0,1081,1026,955,71,398,0,298100,43,0,0,2621,328,34932,107,62833,1376,969,39,1357,1236,1174,441,53,007,960801
"Census Tract 9608.02, Chelan County, Washington",1400000US53007960802,7715,38.3,7283,3,9,62,0,311,3185,2977,1367,1610,4426,562,200100,0,0,0,7715,1614,24276,65,41504,4415,2421,16,4470,3470,3439,982,53,007,960802
"Census Tract 9610, Chelan County, Washington",1400000US53007961000,6401,33.7,5708,29,48,89,16,190,2717,2539,968,1571,3861,403,166400,0,0,0,6040,953,17990,16,33048,3386,1986,83,3953,2587,3558,614,53,007,961000
"Census Tract 9611, Chelan County, Washington",1400000US53007961100,10487,27.2,9093,27,250,46,12,857,3283,2806,1839,967,4013,72,192400,0,0,0,10354,1319,19608,36,53359,5712,2967,0,6067,3161,4814,770,53,007,961100
"Census Tract 9612, Chelan County, Washington",1400000US53007961200,4682,40.2,4396,14,54,12,0,67,1776,1531,1183,348,1329,0,273300,6,7,0,4682,544,27083,78,61555,2773,1436,204,2746,2105,2404,522,53,007,961200
"Census Tract 9613.01, Chelan County, Washington",1400000US53007961301,1354,48.0,980,0,8,41,0,224,573,547,464,83,128,0,234700,0,7,0,1354,46,43766,60,71406,653,507,4,740,616,709,296,53,007,961301
"Census Tract 9613.02, Chelan County, Washington",1400000US53007961302,8101,40.9,6825,208,324,78,12,290,3123,2871,1907,964,2191,180,231200,0,13,0,8019,476,29425,134,54280,4397,2679,154,4774,3930,3907,1196,53,007,961302
"Census Tract 2, Clallam County, Washington",1400000US53009000200,1029,50.4,848,49,55,16,4,23,654,446,255,191,392,41,157600,0,6,0,864,252,21048,0,41900,506,459,10,748,674,699,143,53,009,000200
"Census Tract 3, Clallam County, Washington",1400000US53009000300,4814,36.4,4165,124,243,24,0,18,2152,2028,1269,759,1791,44,124100,2,0,56,4726,1333,19159,11,33359,3124,1133,12,3051,2520,2578,249,53,009,000300
"Census Tract 4, Clallam County, Washington",1400000US53009000400,1626,48.7,1127,0,414,5,4,0,908,694,561,133,412,94,185000,0,0,1,1598,260,24676,11,45921,997,583,28,955,913,828,127,53,009,000400
"Census Tract 6, Clallam County, Washington",1400000US53009000600,3365,52.1,2985,0,254,26,4,1,1898,1356,1161,195,460,15,243500,3,7,9,3327,458,27745,24,53833,1709,1428,47,1994,1877,1757,406,53,009,000600
"Census Tract 7, Clallam County, Washington",1400000US53009000700,3967,36.5,3741,9,26,40,0,5,1562,1373,992,381,1559,131,199200,0,0,0,3898,1252,21794,0,54152,2191,1610,25,2035,1961,1869,317,53,009,000700
"Census Tract 8, Clallam County, Washington",1400000US53009000800,4345,37.0,4015,25,76,75,0,1,2043,1803,894,909,2232,121,160700,0,0,8,4324,750,21188,0,45934,2264,1812,50,2666,2581,2313,334,53,009,000800
"Census Tract 9, Clallam County, Washington",1400000US53009000900,2657,40.2,2390,36,49,38,0,45,1510,1299,573,726,1560,255,184600,0,0,0,2657,409,24946,9,37114,1343,1217,28,1718,1672,1511,392,53,009,000900
"Census Tract 10, Clallam County, Washington",1400000US53009001000,2549,40.3,2090,179,71,44,0,21,1319,1181,444,737,1304,283,166500,0,0,0,2360,607,21675,19,32629,1442,997,46,1676,1627,1235,199,53,009,001000
"Census Tract 11, Clallam County, Washington",1400000US53009001100,3333,40.8,2679,200,130,225,0,0,1432,1391,822,569,1531,43,203600,0,0,14,3333,869,26880,37,46597,1792,1346,83,1905,1827,1456,367,53,009,001100
"Census Tract 12, Clallam County, Washington",1400000US53009001200,3576,48.9,3313,10,23,84,0,15,1953,1645,1019,626,1203,140,223000,0,0,0,3442,572,30270,57,36410,1802,1640,35,2126,2055,1805,556,53,009,001200
"Census Tract 13, Clallam County, Washington",1400000US53009001300,3559,47.0,3433,11,25,0,8,26,1568,1353,1046,307,946,0,167600,8,0,0,3559,383,23901,8,52633,2011,1449,32,2208,2208,1879,307,53,009,001300
"Census Tract 14, Clallam County, Washington",1400000US53009001400,4818,51.9,4411,0,40,81,20,27,2121,1928,1671,257,630,0,282800,36,0,1,4702,386,30476,45,64430,2480,1993,82,2712,2539,2481,523,53,009,001400
"Census Tract 15, Clallam County, Washington",1400000US53009001500,2320,44.9,1675,0,499,15,0,0,978,895,735,160,391,18,278600,7,0,4,2301,422,28115,27,54044,1524,754,12,1331,1306,1207,209,53,009,001500
"Census Tract 16, Clallam County, Washington",1400000US53009001600,3211,56.4,3072,0,18,8,0,0,1607,1555,1336,219,463,0,230600,15,0,0,3198,245,32212,30,51953,1286,1793,28,1666,1666,1507,288,53,009,001600
"Census Tract 17, Clallam County, Washington",1400000US53009001700,4855,58.4,4657,0,24,38,0,30,2468,2146,1745,401,1219,202,252700,12,0,0,4850,568,27614,22,47946,1710,2703,107,2435,2328,2169,478,53,009,001700
"Census Tract 18, Clallam County, Washington",1400000US53009001800,2727,51.3,2538,0,14,19,0,79,1221,1074,874,200,592,62,291300,26,10,0,2692,261,29226,25,54387,1101,1472,80,1470,1417,1321,296,53,009,001800
"Census Tract 19, Clallam County, Washington",1400000US53009001900,5316,63.9,5086,0,31,131,0,0,3054,2653,2036,617,1417,216,271800,16,0,0,5316,184,34982,54,52943,1563,3355,123,2325,2243,2150,600,53,009,001900
"Census Tract 20, Clallam County, Washington",1400000US53009002000,5322,62.6,4817,26,0,167,0,52,2714,2645,1900,745,1273,144,255300,0,0,0,5185,400,32615,106,48803,1648,3216,76,2252,2014,1928,424,53,009,002000
"Census Tract 21, Clallam County, Washington",1400000US53009002100,3539,51.0,3023,49,81,43,0,268,1759,1577,792,785,1700,162,164400,0,0,0,3404,630,21066,25,32344,1587,1571,41,1944,1678,1736,318,53,009,002100
"Census Tract 23, Clallam County, Washington",1400000US53009002300,4433,60.2,4198,54,34,48,0,33,2376,1891,1480,411,884,248,283600,16,0,9,4378,710,33557,64,58475,1536,2707,15,2274,2257,2034,618,53,009,002300
"Census Tract 9400, Clallam County, Washington",1400000US53009940000,1608,29.6,160,3,1318,0,7,4,582,505,343,162,546,24,100300,0,0,0,1564,322,15755,2,35284,1333,237,23,939,845,767,94,53,009,940000
"Census Tract 9901, Clallam County, Washington",1400000US53009990100,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,53,009,990100
"Census Tract 401.01, Clark County, Washington",1400000US53011040101,5395,32.4,5241,13,12,1,0,27,1773,1660,1301,359,1290,73,254400,0,0,0,5395,712,22581,18,62083,2876,2456,19,2892,2851,2588,310,53,011,040101
"Census Tract 401.02, Clark County, Washington",1400000US53011040102,3707,30.1,3609,15,33,0,0,0,1206,1027,874,153,498,0,279100,0,0,0,3686,277,25902,54,69129,2046,1557,12,1893,1867,1554,277,53,011,040102
"Census Tract 402.01, Clark County, Washington",1400000US53011040201,5349,47.0,4905,62,104,73,0,113,2291,2102,1758,344,868,0,285700,17,0,0,5349,291,35982,166,70256,2180,2960,46,3528,3368,3199,636,53,011,040201
"Census Tract 402.02, Clark County, Washington",1400000US53011040202,4092,40.5,3604,143,0,33,0,12,1462,1339,1120,219,618,67,291300,0,0,7,4071,258,28405,72,73614,1832,2091,37,2480,2259,2209,514,53,011,040202
"Census Tract 402.03, Clark County, Washington",1400000US53011040203,5593,45.2,5205,15,33,81,19,59,1959,1797,1611,186,579,179,299000,0,15,0,5568,314,32692,103,79393,2254,3023,33,3122,2951,2673,709,53,011,040203
"Census Tract 403.01, Clark County, Washington",1400000US53011040301,1669,49.4,1501,66,8,59,0,22,633,605,560,45,133,0,335300,8,0,0,1668,128,37513,73,85598,647,868,0,995,863,897,333,53,011,040301
"Census Tract 403.02, Clark County, Washington",1400000US53011040302,7564,40.3,6997,24,0,279,0,71,2592,2487,2060,427,1253,75,315500,24,0,0,7549,339,38969,319,92002,3041,3763,76,4493,3912,4125,1297,53,011,040302
"Census Tract 404.03, Clark County, Washington",1400000US53011040403,4051,39.7,3669,150,20,28,116,4,1554,1451,1162,289,1036,230,355800,98,0,0,4026,287,42949,124,72554,1726,2162,45,2369,2212,2013,512,53,011,040403
"Census Tract 404.07, Clark County, Washington",1400000US53011040407,5710,32.2,5480,23,18,49,0,28,2104,1947,1060,887,2398,96,213800,0,0,0,5702,911,22967,46,58438,2324,2789,82,3483,3151,2964,437,53,011,040407
"Census Tract 404.08, Clark County, Washington",1400000US53011040408,3663,43.5,3455,21,10,43,0,0,1241,1142,1021,121,269,0,412300,44,13,0,3649,255,40943,143,97434,1312,2160,9,2198,2096,1849,774,53,011,040408
"Census Tract 404.09, Clark County, Washington",1400000US53011040409,1775,54.1,1712,0,0,21,0,31,785,730,706,24,86,0,328500,0,0,5,1775,90,43027,55,82727,534,1059,7,1037,957,942,485,53,011,040409
"Census Tract 404.11, Clark County, Washington",1400000US53011040411,2151,39.0,1972,9,0,76,0,3,1016,990,375,615,1268,392,306600,6,0,0,2151,167,35854,52,57361,572,1253,60,1450,1229,1182,464,53,011,040411
"Census Tract 404.12, Clark County, Washington",1400000US53011040412,4624,40.3,4010,48,30,301,0,0,1814,1767,1304,463,1345,54,277500,0,0,6,4591,251,37261,186,78450,1298,2894,83,2707,2452,2301,1043,53,011,040412
"Census Tract 404.13, Clark County, Washington",1400000US53011040413,2792,34.4,2572,47,0,48,65,11,1123,978,712,266,708,54,200500,0,0,0,2784,403,20910,8,54167,997,1383,10,1734,1341,1369,241,53,011,040413
"Census Tract 404.14, Clark County, Washington",1400000US53011040414,6070,31.7,5610,11,14,212,1,22,1923,1794,1445,349,1079,123,239300,0,0,0,5988,536,23605,52,70046,2473,2680,123,3331,2752,2983,856,53,011,040414
"Census Tract 404.15, Clark County, Washington",1400000US53011040415,4396,34.6,4068,43,53,108,0,22,1447,1430,1012,418,1134,243,232000,21,0,8,4270,345,25914,52,55093,1905,1959,14,2322,2051,1844,418,53,011,040415
"Census Tract 404.16, Clark County, Washington",1400000US53011040416,3464,44.4,3223,28,46,67,8,27,1215,1186,1068,118,397,0,315500,8,0,0,3464,150,40646,150,91702,1461,1830,25,2011,1843,1858,410,53,011,040416
"Census Tract 405.04, Clark County, Washington",1400000US53011040504,5007,39.5,4655,109,101,63,0,6,1559,1406,1296,110,357,0,329400,9,0,19,4507,356,29122,130,78611,2262,2507,9,3072,2860,2658,544,53,011,040504
"Census Tract 405.05, Clark County, Washington",1400000US53011040505,5984,46.2,5690,6,35,55,9,19,2036,1964,1766,198,635,19,372800,9,0,9,5943,189,36543,132,94853,2743,3103,30,3392,3254,3117,1185,53,011,040505
"Census Tract 405.07, Clark County, Washington",1400000US53011040507,2310,34.0,2132,0,29,12,0,26,859,805,486,319,904,192,97800,1,0,0,2288,281,24449,10,47716,1123,1096,13,1460,1373,1224,134,53,011,040507
"Census Tract 405.08, Clark County, Washington",1400000US53011040508,6692,38.9,6080,112,0,187,15,38,2394,2261,1855,406,1274,47,248300,0,0,0,6661,239,32845,90,85225,2379,3872,76,3837,3509,3399,781,53,011,040508
"Census Tract 405.09, Clark County, Washington",1400000US53011040509,3202,32.9,2729,0,0,26,12,140,1288,1192,566,626,1772,108,161300,0,0,0,3202,683,20876,9,43900,1537,1648,0,1881,1857,1646,330,53,011,040509
"Census Tract 405.10, Clark County, Washington",1400000US53011040510,5395,46.9,5086,0,58,70,0,17,2081,1939,1693,246,948,26,352800,0,0,9,5257,317,32943,96,82886,1822,3234,117,3275,3168,2994,979,53,011,040510
"Census Tract 405.11, Clark County, Washington",1400000US53011040511,2395,44.3,2190,0,59,0,0,13,818,798,721,77,200,0,367900,0,0,0,2395,166,40343,102,91321,919,1389,19,1408,1367,1258,533,53,011,040511
"Census Tract 406.03, Clark County, Washington",1400000US53011040603,4703,46.0,4371,33,8,127,10,90,1760,1646,1457,189,680,92,348400,0,0,22,4638,334,35871,115,78333,1843,2559,43,3016,2747,2629,891,53,011,040603
"Census Tract 406.04, Clark County, Washington",1400000US53011040604,6092,33.6,4992,126,30,392,0,118,1904,1777,1391,386,1628,224,237400,0,0,3,6002,1052,25296,77,72775,2283,3106,42,3590,3022,3010,593,53,011,040604
"Census Tract 406.05, Clark County, Washington",1400000US53011040605,5327,39.8,4653,208,15,187,0,57,1952,1882,1362,520,1184,121,347200,0,34,0,5295,207,34639,110,79668,1902,2910,81,3093,2778,2623,987,53,011,040605
"Census Tract 406.08, Clark County, Washington",1400000US53011040608,4524,40.2,3606,0,48,561,33,52,1470,1442,1158,284,937,65,413600,26,0,0,4524,107,42947,226,103214,1106,2846,9,2509,2015,2199,1252,53,011,040608
"Census Tract 406.09, Clark County, Washington",1400000US53011040609,4862,37.5,4081,19,6,539,0,8,1518,1480,1322,158,530,17,392700,0,0,0,4855,16,47178,210,129671,1137,3086,67,2824,2292,2513,1499,53,011,040609
"Census Tract 406.10, Clark County, Washington",1400000US53011040610,3694,39.4,3370,20,43,181,0,7,1191,1125,994,131,358,62,373700,0,0,0,3694,86,45777,231,125430,871,2432,45,2181,1883,1928,1108,53,011,040610
"Census Tract 407.03, Clark County, Washington",1400000US53011040703,6017,38.3,5324,110,18,86,7,320,2279,2206,1764,442,1050,0,205900,0,0,0,6005,735,25325,15,56821,2249,3271,41,3784,3226,3372,566,53,011,040703
"Census Tract 407.06, Clark County, Washington",1400000US53011040706,3675,32.4,3336,28,8,120,0,90,1410,1295,718,577,1496,183,154200,0,0,0,3664,399,20307,19,41893,1160,1935,30,2416,1915,2044,252,53,011,040706
"Census Tract 407.07, Clark County, Washington",1400000US53011040707,3054,37.8,2826,57,32,23,25,23,1137,1073,823,250,687,0,181200,0,0,0,3044,142,25185,11,61607,1269,1367,55,2162,1903,1840,265,53,011,040707
"Census Tract 407.09, Clark County, Washington",1400000US53011040709,4592,32.7,3837,139,19,368,0,10,1586,1523,1076,447,1239,232,296700,0,0,0,4578,283,29547,81,68443,1516,2319,30,2668,2128,2196,597,53,011,040709
"Census Tract 407.10, Clark County, Washington",1400000US53011040710,5776,35.1,5092,59,0,26,0,339,2096,1967,1543,424,960,178,323800,28,12,0,5725,147,28252,90,71189,1880,3233,49,3256,2633,2739,600,53,011,040710
"Census Tract 407.11, Clark County, Washington",1400000US53011040711,3331,28.5,2633,185,0,187,26,113,1116,1083,583,500,1509,128,203500,0,0,0,3319,251,21387,6,57226,1208,1688,37,2065,1655,1576,266,53,011,040711
"Census Tract 407.12, Clark County, Washington",1400000US53011040712,5973,33.0,4648,92,78,457,26,196,1853,1806,1478,328,1207,92,207600,0,0,0,5939,557,24024,13,69876,1904,3284,51,3603,2993,3062,682,53,011,040712
