NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_015E,B25026_014E,B25026_013E,B25026_012E,B25026_011E,B25026_010E,B25077_001E,B25075_025E,B25075_026E,B25075_027E,B17001_001E,B17001_002E,B19301_001E,B19001_017E,B19013_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B23006_001E,B23006_023E,state,county,tract
"Census Tract 302, Allegan County, Michigan",1400000US26005030200,3180,52.6,3103,6,29,18,0,24,1568,1281,1151,130,349,0,0,0,137,177,35,261100,8,8,0,3180,158,42481,106,82361,2322,758,8,1940,1839,1740,829,26,005,030200
"Census Tract 303, Allegan County, Michigan",1400000US26005030300,7569,35.6,7205,0,0,159,0,23,2733,2569,2497,72,152,18,0,0,26,89,19,164100,0,4,5,7524,574,27062,63,64694,6953,506,42,4619,4546,4129,516,26,005,030300
"Census Tract 304.01, Allegan County, Michigan",1400000US26005030401,7617,33.2,7330,30,36,0,0,18,2617,2516,2266,250,722,0,0,53,26,643,0,164100,0,0,0,7604,419,25852,82,68423,6807,632,37,4819,4645,3901,665,26,005,030401
"Census Tract 304.02, Allegan County, Michigan",1400000US26005030402,5086,34.9,5006,0,64,13,0,0,1872,1701,1468,233,658,0,0,0,201,457,0,171600,0,0,0,5018,215,28594,81,71599,4540,424,9,3006,2951,2669,724,26,005,030402
"Census Tract 305, Allegan County, Michigan",1400000US26005030500,7523,37.3,7005,29,80,89,0,18,2926,2699,2014,685,1869,24,5,53,348,1348,91,134000,10,21,6,7398,896,23524,39,52964,6496,812,29,4592,4459,3913,849,26,005,030500
"Census Tract 306, Allegan County, Michigan",1400000US26005030600,5123,34.9,4958,9,52,28,0,11,1903,1748,1524,224,551,17,25,73,100,286,50,134700,0,0,0,5095,465,22100,29,55163,4626,445,0,3067,3021,2538,305,26,005,030600
"Census Tract 307.02, Allegan County, Michigan",1400000US26005030702,4842,40.3,4621,5,10,27,0,75,2011,1673,1523,150,393,0,16,54,46,260,17,151500,0,0,0,4802,346,29597,78,64960,4057,680,27,3122,3028,2713,644,26,005,030702
"Census Tract 307.03, Allegan County, Michigan",1400000US26005030703,2680,36.1,2448,45,0,30,0,125,1234,998,792,206,613,3,0,24,134,297,155,89100,0,0,0,2664,664,18437,3,43235,1873,523,30,1603,1228,1394,146,26,005,030703
"Census Tract 307.04, Allegan County, Michigan",1400000US26005030704,4910,34.9,4605,45,4,10,0,84,1724,1651,1322,329,999,18,3,28,321,538,91,152100,0,0,0,4881,758,20929,13,50304,3869,738,36,2833,2550,2475,462,26,005,030704
"Census Tract 308, Allegan County, Michigan",1400000US26005030800,5137,51.8,4928,14,17,5,0,24,3869,2333,1940,393,844,0,6,3,226,576,33,255100,8,0,9,5048,552,37043,78,64258,3584,1395,54,2995,2939,2816,1118,26,005,030800
"Census Tract 309.01, Allegan County, Michigan",1400000US26005030901,3065,44.7,2734,54,0,53,0,106,2054,1182,1007,175,492,0,5,18,85,359,25,159100,15,10,14,3032,410,28942,83,57869,2076,694,8,1702,1482,1623,404,26,005,030901
"Census Tract 309.02, Allegan County, Michigan",1400000US26005030902,2477,48.5,2279,4,37,14,0,65,1583,1061,959,102,196,2,3,29,50,107,5,191600,22,24,1,2477,347,31597,58,52134,1637,663,41,1397,1213,1304,350,26,005,030902
"Census Tract 310, Allegan County, Michigan",1400000US26005031000,6001,38.9,5202,555,19,58,0,113,3197,2086,1606,480,1282,30,0,20,542,690,0,90400,0,0,0,5962,1221,19003,17,45449,4133,1343,73,3650,3260,3235,355,26,005,031000
"Census Tract 311, Allegan County, Michigan",1400000US26005031100,6300,47.4,6136,47,3,46,0,15,3154,2570,2241,329,760,0,13,12,329,406,0,117100,0,0,0,6077,558,25142,10,51147,5347,852,7,3755,3628,3295,536,26,005,031100
"Census Tract 312, Allegan County, Michigan",1400000US26005031200,5745,34.4,5138,446,58,21,0,20,2152,2064,1172,892,1996,0,0,14,294,1367,321,98600,0,0,14,5581,573,20957,0,49286,4836,851,33,3429,3364,2719,631,26,005,031200
"Census Tract 313, Allegan County, Michigan",1400000US26005031300,4666,40.2,4471,13,34,11,0,21,1934,1711,1488,223,633,0,48,25,197,250,113,128900,0,6,4,4624,541,25192,43,56031,4092,488,55,2849,2759,2467,416,26,005,031300
"Census Tract 318, Allegan County, Michigan",1400000US26005031800,4455,43.2,4291,0,41,22,0,16,1986,1820,1409,411,1089,0,26,0,172,803,88,133500,0,0,0,4435,399,25752,21,51319,3808,588,7,2652,2578,2398,516,26,005,031800
"Census Tract 319, Allegan County, Michigan",1400000US26005031900,5134,39.2,4974,45,42,0,0,17,2140,1942,1420,522,1171,0,32,18,130,798,193,110400,0,0,0,5134,610,20862,11,46563,4449,625,10,3017,2951,2494,400,26,005,031900
"Census Tract 320, Allegan County, Michigan",1400000US26005032000,5234,43.0,5203,5,0,0,0,0,2216,2050,1516,534,1204,0,26,90,373,715,0,119800,0,19,0,5122,1101,23930,18,55048,4421,696,111,3199,3154,2846,648,26,005,032000
"Census Tract 321, Allegan County, Michigan",1400000US26005032100,4625,43.8,4426,41,0,0,0,11,1913,1717,1429,288,594,30,0,0,207,311,46,159700,0,0,0,4616,345,26395,60,58389,3691,836,29,2845,2810,2465,727,26,005,032100
"Census Tract 322, Allegan County, Michigan",1400000US26005032200,4973,41.0,4489,178,13,86,0,66,2131,1983,1350,633,1457,0,0,0,340,1008,109,123100,0,0,0,4813,702,25377,51,43092,3832,859,37,2694,2436,2288,568,26,005,032200
"Census Tract 324.01, Allegan County, Michigan",1400000US26005032401,1947,29.7,1643,45,58,0,21,96,608,608,357,251,774,0,0,0,291,395,88,49300,0,0,0,1936,586,18328,14,45865,1378,328,37,1177,728,1029,135,26,005,032401
"Census Tract 324.02, Allegan County, Michigan",1400000US26005032402,3941,39.5,3801,0,0,14,0,51,1541,1435,1198,237,641,5,19,0,103,470,44,163400,0,0,9,3924,533,32723,74,54089,3122,731,15,2389,2288,2067,438,26,005,032402
"Census Tract 326, Allegan County, Michigan",1400000US26005032600,1436,54.5,1304,9,0,39,0,22,775,699,512,187,299,0,0,6,0,208,85,146600,0,0,0,1436,120,28981,10,52652,977,308,15,807,643,689,240,26,005,032600
"Census Tract 9900, Allegan County, Michigan",1400000US26005990000,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,26,005,990000
"Census Tract 1, Alpena County, Michigan",1400000US26007000100,4672,48.1,4498,11,13,24,0,2,2984,1906,1696,210,555,29,10,4,122,299,91,114700,0,0,4,4672,630,21395,25,41837,4147,449,26,2697,2613,2421,369,26,007,000100
"Census Tract 2, Alpena County, Michigan",1400000US26007000200,4252,46.7,4135,17,33,0,6,0,2251,1793,1616,177,393,23,19,18,152,163,18,97600,0,0,12,4198,321,22781,7,46776,3719,506,4,2602,2557,2253,386,26,007,000200
"Census Tract 3, Alpena County, Michigan",1400000US26007000300,3332,49.2,3215,15,25,13,0,0,2095,1433,1170,263,515,0,0,40,208,234,33,105100,0,0,0,3193,487,26576,37,40764,3042,266,0,2059,2010,1856,259,26,007,000300
"Census Tract 4, Alpena County, Michigan",1400000US26007000400,3041,32.1,2970,2,30,0,0,0,1387,1293,800,493,1080,0,0,37,112,706,225,54700,0,0,0,3019,842,14646,0,33159,2488,540,13,1920,1879,1586,112,26,007,000400
"Census Tract 5, Alpena County, Michigan",1400000US26007000500,1807,42.6,1758,9,0,22,0,0,943,858,460,398,778,0,4,35,195,363,181,73000,0,0,11,1790,524,24005,15,27095,1623,156,6,1126,1093,918,177,26,007,000500
"Census Tract 6, Alpena County, Michigan",1400000US26007000600,3192,52.0,3134,42,0,0,3,0,1598,1353,925,428,811,6,7,17,157,586,38,107400,0,0,0,2970,442,24106,7,42745,2843,326,0,1688,1669,1484,405,26,007,000600
"Census Tract 7, Alpena County, Michigan",1400000US26007000700,2869,52.8,2804,25,16,6,0,5,1469,1408,1052,356,623,0,16,11,130,418,48,96600,0,0,0,2861,415,23966,9,37611,2408,392,0,1582,1504,1396,328,26,007,000700
"Census Tract 8, Alpena County, Michigan",1400000US26007000800,2964,46.0,2790,39,8,38,0,18,1599,1378,988,390,802,9,12,24,177,494,86,93400,0,0,0,2905,514,24277,0,42583,2699,206,9,1785,1707,1529,296,26,007,000800
"Census Tract 9, Alpena County, Michigan",1400000US26007000900,2800,52.0,2709,12,8,13,0,15,1647,1248,1035,213,433,0,12,22,62,337,0,94600,9,0,0,2734,440,24258,19,39506,2413,312,0,1584,1537,1451,330,26,007,000900
"Census Tract 9900, Alpena County, Michigan",1400000US26007990000,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,26,007,990000
"Census Tract 9601, Antrim County, Michigan",1400000US26009960100,2547,51.2,2434,17,19,9,0,15,2101,1079,911,168,398,8,6,20,30,320,14,160600,18,6,3,2524,326,29675,51,54375,2061,400,16,1430,1355,1265,321,26,009,960100
"Census Tract 9602, Antrim County, Michigan",1400000US26009960200,3334,45.6,3242,6,10,27,0,2,2048,1294,1130,164,480,7,5,22,132,275,39,105000,9,3,5,3299,491,20544,8,44038,2846,432,4,2083,2034,1849,254,26,009,960200
"Census Tract 9603, Antrim County, Michigan",1400000US26009960300,2755,54.1,2715,1,8,6,0,0,2270,1247,1054,193,504,0,5,11,114,324,50,162700,13,3,3,2755,187,34034,36,51955,2262,457,12,1591,1562,1434,364,26,009,960300
"Census Tract 9604, Antrim County, Michigan",1400000US26009960400,3347,52.4,3195,23,48,20,0,5,3081,1396,1108,288,696,0,79,14,142,430,31,165100,3,0,3,3184,471,27194,59,48049,2690,582,7,1649,1637,1435,417,26,009,960400
"Census Tract 9605, Antrim County, Michigan",1400000US26009960500,3248,53.4,2986,19,87,0,0,118,2712,1380,1258,122,351,7,0,0,116,107,121,207900,54,11,5,3246,213,35021,105,57768,2396,749,8,1742,1654,1579,474,26,009,960500
"Census Tract 9606, Antrim County, Michigan",1400000US26009960600,3156,60.0,3010,3,22,0,0,37,2589,1591,1317,274,501,0,3,43,33,413,9,255800,20,8,16,3154,264,41746,125,58229,2404,647,37,1544,1466,1395,526,26,009,960600
"Census Tract 9607, Antrim County, Michigan",1400000US26009960700,4828,40.4,4681,10,24,0,0,0,3034,1854,1490,364,875,0,0,6,272,388,209,77600,3,0,0,4713,1010,16536,2,37750,4141,592,4,2853,2808,2434,188,26,009,960700
"Census Tract 9900, Antrim County, Michigan",1400000US26009990000,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,26,009,990000
"Census Tract 9701, Arenac County, Michigan",1400000US26011970100,2398,51.9,2301,4,32,17,0,10,1674,1044,947,97,277,19,0,11,68,131,48,92000,0,0,0,2391,493,20507,13,37667,2051,295,27,1428,1386,1220,119,26,011,970100
"Census Tract 9702, Arenac County, Michigan",1400000US26011970200,3142,48.9,3066,31,4,15,0,0,1997,1266,1108,158,409,0,4,21,113,227,44,84600,0,0,0,3049,544,19917,12,39459,2906,209,4,1912,1876,1693,165,26,011,970200
"Census Tract 9703, Arenac County, Michigan",1400000US26011970300,2661,45.5,2629,8,11,0,0,5,1515,1126,977,149,361,19,6,23,55,234,24,85400,0,0,0,2639,421,22366,22,41768,2431,203,5,1594,1577,1441,157,26,011,970300
"Census Tract 9704, Arenac County, Michigan",1400000US26011970400,2872,56.8,2818,2,3,15,0,0,2525,1372,1130,242,452,6,6,41,129,182,88,105000,3,0,0,2855,484,23787,20,39340,2546,275,9,1512,1490,1372,170,26,011,970400
"Census Tract 9705, Arenac County, Michigan",1400000US26011970500,4254,43.5,3989,31,155,12,0,6,2041,1706,1249,457,1111,8,29,51,271,630,122,84900,5,6,0,4149,955,21511,19,38808,3858,347,4,2590,2535,2227,258,26,011,970500
"Census Tract 9900, Arenac County, Michigan",1400000US26011990000,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,26,011,990000
"Census Tract 9901, Arenac County, Michigan",1400000US26011990100,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,26,011,990100
"Census Tract 1, Baraga County, Michigan",1400000US26013000100,4003,51.6,3596,64,155,21,1,12,3109,1811,1559,252,579,10,0,11,176,346,36,86600,27,0,3,3776,514,23037,41,42292,3223,697,13,2099,2031,1910,438,26,013,000100
"Census Tract 2, Baraga County, Michigan",1400000US26013000200,4609,36.3,2745,1503,197,15,2,7,2116,1151,936,215,421,3,20,4,161,165,68,96200,2,0,4,2522,433,12998,32,43415,3837,659,15,3438,3370,2902,240,26,013,000200
"Census Tract 9901, Baraga County, Michigan",1400000US26013990100,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,26,013,990100
"Census Tract 101, Barry County, Michigan",1400000US26015010100,5852,40.4,5542,0,8,8,0,130,2585,2213,1558,655,1552,0,35,23,293,1051,150,105500,2,0,0,5818,766,23185,32,45469,5069,684,17,3558,3382,2954,406,26,015,010100
"Census Tract 102, Barry County, Michigan",1400000US26015010200,5573,40.9,5380,23,14,4,0,49,2205,2043,1809,234,574,0,16,79,107,351,21,154200,6,0,0,5568,426,27266,60,64025,4782,672,26,3382,3254,2996,644,26,015,010200
"Census Tract 103, Barry County, Michigan",1400000US26015010300,7914,38.3,7652,102,0,0,0,120,3047,2747,2280,467,1004,0,0,24,96,737,147,147200,0,0,0,7854,210,25788,26,66157,6953,842,0,4768,4627,3909,928,26,015,010300
"Census Tract 104.01, Barry County, Michigan",1400000US26015010401,3327,49.1,3203,0,0,8,0,30,1875,1315,1080,235,437,10,0,51,0,368,8,150200,0,0,0,3289,344,27814,26,51484,2784,484,19,2143,2122,1911,212,26,015,010401
"Census Tract 104.02, Barry County, Michigan",1400000US26015010402,4096,44.9,3974,76,4,6,7,0,2274,1619,1422,197,460,10,0,0,67,128,255,176600,0,0,0,4096,469,28932,70,61934,3407,636,0,2420,2377,2105,580,26,015,010402
"Census Tract 105, Barry County, Michigan",1400000US26015010500,3422,41.5,3311,34,0,0,0,57,1561,1238,1044,194,478,0,15,7,169,185,102,198100,0,13,2,3072,130,28828,40,62417,2900,445,8,2225,2135,1710,481,26,015,010500
"Census Tract 106, Barry County, Michigan",1400000US26015010600,6630,46.8,6453,0,21,0,0,43,3705,2913,2454,459,858,0,80,26,200,552,0,150600,0,0,0,6630,539,25371,0,51024,5700,840,37,3977,3956,3764,682,26,015,010600
"Census Tract 107, Barry County, Michigan",1400000US26015010700,5023,45.1,4827,77,0,24,0,24,2284,1977,1734,243,510,29,12,27,16,404,22,128200,10,3,0,4978,488,25820,26,54852,4249,715,14,2998,2934,2669,426,26,015,010700
"Census Tract 108, Barry County, Michigan",1400000US26015010800,3236,46.2,3150,13,5,0,0,0,1433,1271,1110,161,413,4,0,53,125,212,19,143400,2,0,0,3209,218,26298,24,55380,2785,439,3,2021,2005,1748,248,26,015,010800
"Census Tract 113, Barry County, Michigan",1400000US26015011300,7932,38.5,7698,14,45,38,0,56,3295,3068,2215,853,1963,0,16,109,227,1419,192,91100,0,0,0,7672,1288,22440,51,48316,6698,1176,8,4526,4438,3998,529,26,015,011300
"Census Tract 114, Barry County, Michigan",1400000US26015011400,6311,42.9,5936,26,57,213,0,0,2807,2454,1851,603,1450,58,0,0,421,951,20,136300,0,0,13,6221,583,27634,56,61883,5202,825,31,3645,3469,3329,787,26,015,011400
"Census Tract 2803, Bay County, Michigan",1400000US26017280300,1340,28.8,1167,53,23,28,0,0,682,614,233,381,741,0,18,32,206,423,62,69700,0,0,0,1279,541,13333,0,19236,1075,234,8,886,865,646,133,26,017,280300
"Census Tract 2804, Bay County, Michigan",1400000US26017280400,2914,35.5,2592,109,14,0,0,94,1548,1281,650,631,1042,44,0,8,193,695,102,68800,25,0,0,2898,664,19434,21,30440,2330,461,6,2037,1928,1545,255,26,017,280400
"Census Tract 2805, Bay County, Michigan",1400000US26017280500,3482,43.3,3321,6,69,66,0,20,1573,1418,1263,155,269,0,0,0,101,168,0,92600,27,0,0,3477,423,31398,62,60778,3007,335,18,2147,2067,1826,618,26,017,280500
"Census Tract 2806, Bay County, Michigan",1400000US26017280600,2882,34.3,2738,30,12,13,0,7,1232,1132,921,211,475,9,20,0,170,165,111,61700,0,0,0,2870,716,16693,0,34116,2417,319,0,1861,1768,1589,319,26,017,280600
"Census Tract 2807, Bay County, Michigan",1400000US26017280700,3012,35.8,2731,129,0,30,0,22,1671,1333,635,698,1263,0,7,85,343,753,75,50200,0,0,0,2998,1092,14218,0,24078,2733,225,14,1948,1849,1669,139,26,017,280700
"Census Tract 2808, Bay County, Michigan",1400000US26017280800,3561,38.1,3298,54,12,0,0,23,1614,1430,1240,190,628,0,10,32,92,494,0,73200,10,0,0,3554,623,23059,16,49500,3353,171,0,2099,2085,1768,324,26,017,280800
"Census Tract 2809, Bay County, Michigan",1400000US26017280900,2991,37.4,2760,169,0,0,0,42,1279,1198,862,336,763,34,24,58,129,507,11,63600,0,0,11,2939,992,24975,11,32817,2782,193,0,1786,1786,1594,171,26,017,280900
"Census Tract 2810, Bay County, Michigan",1400000US26017281000,4009,34.4,3632,135,0,0,0,40,1935,1610,1201,409,1238,0,0,9,52,962,215,70500,0,0,0,3970,809,20313,26,36012,3700,278,0,2333,2312,2074,393,26,017,281000
"Census Tract 2813, Bay County, Michigan",1400000US26017281300,2975,41.6,2824,73,0,10,0,0,1426,1366,1084,282,697,11,13,30,166,477,0,67600,0,0,0,2975,558,19183,0,31790,2604,342,10,1884,1856,1580,211,26,017,281300
"Census Tract 2851, Bay County, Michigan",1400000US26017285100,3418,38.9,3255,58,1,54,0,16,1466,1392,1253,139,434,0,0,0,115,297,22,88000,0,0,0,3390,516,29017,8,49531,3109,243,29,2032,1970,1796,387,26,017,285100
"Census Tract 2852.01, Bay County, Michigan",1400000US26017285201,5816,49.8,5611,91,0,19,0,18,3014,2849,1690,1159,1768,0,0,49,396,1124,199,113800,0,0,0,5770,931,25984,27,40807,5206,473,39,3522,3411,3237,705,26,017,285201
"Census Tract 2852.02, Bay County, Michigan",1400000US26017285202,3705,45.9,3626,49,10,0,0,12,1517,1390,1057,333,680,0,0,0,137,393,150,133300,0,0,0,3473,450,28654,28,58158,3450,238,8,2178,2139,1881,530,26,017,285202
"Census Tract 2853, Bay County, Michigan",1400000US26017285300,4437,47.5,4357,23,19,1,0,14,2028,1826,1721,105,245,0,10,3,42,143,47,109800,0,0,0,4418,211,26236,21,51236,4075,290,19,2598,2466,2311,424,26,017,285300
"Census Tract 2854, Bay County, Michigan",1400000US26017285400,3562,45.4,3340,63,0,97,0,27,1661,1420,1086,334,929,58,0,9,97,700,65,150200,0,0,0,3520,332,36261,84,75714,3005,429,0,2159,2026,1890,759,26,017,285400
"Census Tract 2855, Bay County, Michigan",1400000US26017285500,6809,48.4,6778,0,0,0,11,20,2871,2749,2439,310,603,0,0,0,268,335,0,140400,18,0,0,6658,670,28909,66,60072,6168,570,39,3880,3853,3449,954,26,017,285500
"Census Tract 2856, Bay County, Michigan",1400000US26017285600,6953,39.3,6644,2,0,79,0,52,2973,2721,2245,476,963,0,33,40,155,562,173,116500,0,0,0,6924,442,27994,26,63826,6205,580,14,4409,4297,3906,1088,26,017,285600
"Census Tract 2857, Bay County, Michigan",1400000US26017285700,3808,47.3,3567,1,29,7,0,0,1685,1536,1470,66,144,0,0,0,58,86,0,110500,0,0,0,3798,493,23992,4,42400,3405,370,17,2202,2202,1925,517,26,017,285700
"Census Tract 2858, Bay County, Michigan",1400000US26017285800,6571,43.3,6112,46,0,111,0,20,2771,2666,1717,949,1864,26,0,34,331,1439,34,116600,0,0,0,6363,1491,23851,61,44709,5901,514,45,3646,3564,3000,761,26,017,285800
"Census Tract 2859, Bay County, Michigan",1400000US26017285900,4630,46.0,4477,56,0,0,0,0,2292,2074,1573,501,866,41,0,38,299,363,125,85000,14,0,0,4586,666,21163,0,34432,4257,344,29,2778,2778,2479,142,26,017,285900
"Census Tract 2860, Bay County, Michigan",1400000US26017286000,3157,47.1,2993,27,58,0,0,0,1357,1263,1113,150,362,0,0,15,45,295,7,128000,0,0,0,3125,209,36900,62,67393,2963,186,0,1969,1928,1624,387,26,017,286000
"Census Tract 2861, Bay County, Michigan",1400000US26017286100,7613,45.9,7398,3,28,37,0,0,3207,3014,2720,294,560,71,0,26,77,343,43,130200,0,0,22,7540,567,28272,123,53868,7019,397,25,4811,4754,4089,769,26,017,286100
"Census Tract 2862, Bay County, Michigan",1400000US26017286200,4930,45.8,4850,0,14,0,0,6,2154,2029,1897,132,421,15,0,78,69,259,0,96900,0,0,0,4909,763,23333,3,48223,4497,363,16,2990,2939,2569,308,26,017,286200
"Census Tract 2863, Bay County, Michigan",1400000US26017286300,3855,42.8,3747,45,12,0,0,4,1741,1568,1278,290,682,36,16,74,130,316,110,86500,0,0,0,3810,623,21540,23,43846,3527,316,7,2278,2236,1981,233,26,017,286300
"Census Tract 2864, Bay County, Michigan",1400000US26017286400,2733,43.0,2649,0,12,4,0,11,1085,1010,906,104,301,8,0,18,101,171,3,101300,0,0,0,2730,364,22834,19,47051,2530,182,4,1787,1750,1494,134,26,017,286400
"Census Tract 2865, Bay County, Michigan",1400000US26017286500,1870,41.5,1544,166,22,5,0,29,842,727,306,421,843,0,4,48,192,521,78,71700,0,0,0,1657,680,20512,35,17938,1613,212,9,1175,1111,962,110,26,017,286500
"Census Tract 2866, Bay County, Michigan",1400000US26017286600,5074,33.3,4350,198,0,59,0,0,2414,2098,1487,611,1158,0,0,29,109,1020,0,59000,0,0,0,5059,689,17004,0,33409,4533,432,53,2962,2891,2580,243,26,017,286600
"Census Tract 9900, Bay County, Michigan",1400000US26017990000,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,26,017,990000
"Census Tract 1, Benzie County, Michigan",1400000US26019000100,7306,42.1,7090,21,50,11,0,2,3748,2945,2624,321,727,10,0,109,240,334,34,149200,30,0,8,7294,711,23785,20,49612,6311,897,10,4601,4388,4131,927,26,019,000100
"Census Tract 2, Benzie County, Michigan",1400000US26019000200,3088,54.3,2947,15,25,2,4,20,2235,1314,1152,162,378,2,0,74,53,225,24,172200,2,8,0,3084,305,25676,16,50341,2394,609,22,1748,1682,1488,357,26,019,000200
"Census Tract 3, Benzie County, Michigan",1400000US26019000300,1681,60.9,1589,26,0,41,0,0,2156,760,640,120,275,5,8,23,27,191,21,283900,26,9,16,1626,139,37303,51,52778,1175,453,5,740,660,668,199,26,019,000300
"Census Tract 4, Benzie County, Michigan",1400000US26019000400,2244,56.7,2210,8,0,12,0,0,1967,949,739,210,500,0,3,5,112,363,17,170600,7,0,4,2115,280,26565,28,42902,1633,556,12,1144,1093,1018,309,26,019,000400
"Census Tract 5, Benzie County, Michigan",1400000US26019000500,3143,49.5,2920,5,147,0,0,19,2180,1201,1043,158,490,0,2,46,168,274,0,151300,14,0,0,3115,491,22276,13,45518,2612,496,16,1703,1644,1518,192,26,019,000500
"Census Tract 9900, Benzie County, Michigan",1400000US26019990000,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,26,019,990000
"Census Tract 3, Berrien County, Michigan",1400000US26021000300,2101,33.4,178,1817,0,0,0,0,991,757,376,381,1192,117,0,0,191,742,142,48000,0,0,0,2032,817,10807,0,25085,1650,415,28,1306,1251,1079,68,26,021,000300
"Census Tract 4, Berrien County, Michigan",1400000US26021000400,2358,26.7,190,2121,0,16,0,14,1346,1161,105,1056,2023,12,20,88,510,1222,171,-666666666,0,0,0,2336,1521,10667,0,13438,1699,607,14,1307,1243,1035,48,26,021,000400
"Census Tract 5, Berrien County, Michigan",1400000US26021000500,1806,29.6,206,1568,0,0,0,4,807,596,233,363,1216,0,0,62,279,457,418,70300,0,0,0,1803,823,10411,0,22500,1334,464,0,1024,1001,883,115,26,021,000500
"Census Tract 6, Berrien County, Michigan",1400000US26021000600,3287,42.1,364,2771,0,0,0,0,1477,1255,575,680,1751,0,130,24,324,1139,134,49900,0,0,0,3287,1223,12395,0,26596,2189,1091,7,2138,2138,1881,64,26,021,000600
