NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_010E,B25077_001E,B25075_001E,B25075_025E,B25075_026E,B25075_027E,B15003_001E,B15003_022E,B17001_001E,B17001_002E,B19301_001E,B19001_001E,B19001_017E,B19013_001E,B05002_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,state,county,tract
"Census Tract 121.01, Barnstable County, Massachusetts",1400000US25001012101,5585,45.3,5028,242,27,278,0,0,3163,2289,1828,461,1136,0,244200,1828,0,0,0,4197,686,5539,246,33427,2289,70,67596,5585,3561,1435,53,3466,2990,25,001,012101
"Census Tract 121.02, Barnstable County, Massachusetts",1400000US25001012102,2986,52.8,2586,94,0,156,0,26,3465,1435,1030,405,821,79,323900,1030,35,18,28,2461,571,2986,242,36677,1435,56,65651,2986,1947,745,19,1794,1596,25,001,012102
"Census Tract 122, Barnstable County, Massachusetts",1400000US25001012200,5016,53.1,4891,48,0,0,0,0,2680,2059,1664,395,1058,88,516100,1664,72,36,100,3759,1002,4955,680,48510,2059,229,87188,5016,3236,1626,56,2751,2711,25,001,012200
"Census Tract 125.02, Barnstable County, Massachusetts",1400000US25001012502,3390,48.6,2918,197,0,51,0,131,2707,1524,861,663,1428,45,295300,861,35,32,41,2712,474,3336,380,32006,1524,68,57042,3390,1991,699,57,2276,1967,25,001,012502
"Census Tract 126.01, Barnstable County, Massachusetts",1400000US25001012601,3832,39.8,3135,287,35,0,0,252,1386,1268,944,324,1082,0,276900,944,16,0,0,2508,245,3775,414,24729,1268,65,64000,3832,2534,651,34,2464,1896,25,001,012601
"Census Tract 126.02, Barnstable County, Massachusetts",1400000US25001012602,4278,35.4,3165,761,0,73,139,60,2301,1664,905,759,2317,269,197200,905,0,0,0,2553,258,4237,1063,21425,1664,0,37478,4278,2808,570,210,2667,2035,25,001,012602
"Census Tract 127, Barnstable County, Massachusetts",1400000US25001012700,3995,55.1,3931,0,0,0,0,30,3199,1887,1476,411,945,0,360900,1476,24,17,46,3241,861,3995,75,40793,1887,99,73646,3995,2831,753,76,2201,1984,25,001,012700
"Census Tract 128, Barnstable County, Massachusetts",1400000US25001012800,4051,51.3,3816,0,14,103,0,22,2116,1688,1455,233,515,52,350900,1455,26,0,26,3058,739,4025,258,38056,1688,153,64144,4051,2648,857,62,2274,1942,25,001,012800
"Census Tract 129, Barnstable County, Massachusetts",1400000US25001012900,3820,47.3,3718,0,47,23,0,8,1932,1602,1483,119,290,18,304100,1483,0,0,18,2902,706,3804,173,33908,1602,37,70404,3820,2752,836,11,2286,2057,25,001,012900
"Census Tract 130.02, Barnstable County, Massachusetts",1400000US25001013002,2987,59.7,2926,31,0,0,0,30,2710,1402,1105,297,577,28,533300,1105,126,32,91,2494,792,2976,162,67261,1402,285,68289,2987,1633,1116,0,1419,1318,25,001,013002
"Census Tract 131, Barnstable County, Massachusetts",1400000US25001013100,5179,49.3,4876,111,0,0,0,45,2628,2211,2006,205,472,34,328400,2006,10,0,21,4013,1078,5164,340,38970,2211,95,79659,5179,3780,1229,0,3459,3357,25,001,013100
"Census Tract 132, Barnstable County, Massachusetts",1400000US25001013200,4882,53.0,4764,40,0,24,0,11,2876,2140,1975,165,423,0,373700,1975,80,0,31,3717,897,4882,290,45930,2140,212,70929,4882,2955,1497,0,2796,2493,25,001,013200
"Census Tract 133, Barnstable County, Massachusetts",1400000US25001013300,3285,53.6,3089,0,0,158,0,0,2025,1377,1072,305,556,26,338400,1072,0,0,0,2619,683,3126,292,40444,1377,136,68295,3285,2294,702,24,1982,1818,25,001,013300
"Census Tract 134, Barnstable County, Massachusetts",1400000US25001013400,3848,50.5,3732,0,0,0,0,4,2346,1545,1379,166,383,9,491800,1379,52,8,0,2849,946,3822,171,45906,1545,174,87969,3848,2695,995,66,2082,2017,25,001,013400
"Census Tract 135, Barnstable County, Massachusetts",1400000US25001013500,6702,46.3,6490,1,0,31,0,97,2774,2436,2248,188,557,0,340300,2248,11,0,10,4897,1409,6681,281,39794,2436,188,97689,6702,4996,1546,19,4033,3844,25,001,013500
"Census Tract 136, Barnstable County, Massachusetts",1400000US25001013600,6657,41.9,6552,0,0,0,0,67,2373,2160,1725,435,1687,0,330300,1725,0,0,0,4205,898,6598,312,31557,2160,71,93003,6657,4990,1466,61,4138,3932,25,001,013600
"Census Tract 137, Barnstable County, Massachusetts",1400000US25001013700,4407,42.7,4138,172,0,7,0,11,2349,1848,1303,545,986,60,292100,1303,0,0,0,3145,571,4090,349,38428,1848,46,72031,4407,3552,619,19,2847,2663,25,001,013700
"Census Tract 138, Barnstable County, Massachusetts",1400000US25001013800,4951,44.9,4627,101,0,85,0,9,2464,2032,1550,482,977,72,350300,1550,0,0,0,3549,672,4915,688,37259,2032,133,73729,4951,3858,998,11,3171,3040,25,001,013800
"Census Tract 139, Barnstable County, Massachusetts",1400000US25001013900,5564,51.2,5073,113,0,0,0,0,3090,2314,1975,339,866,276,359700,1975,0,0,0,4062,958,5564,506,38905,2314,151,72344,5564,4179,1060,17,3147,2957,25,001,013900
"Census Tract 140.02, Barnstable County, Massachusetts",1400000US25001014002,4118,53.0,3816,134,0,30,0,98,3195,1930,1457,473,905,73,322200,1457,31,73,14,3186,657,4104,287,36375,1930,73,62543,4118,2997,888,28,2346,2302,25,001,014002
"Census Tract 141, Barnstable County, Massachusetts",1400000US25001014100,756,26.5,646,43,0,18,2,14,412,230,11,219,678,137,-666666666,11,0,0,0,394,84,696,51,16815,230,0,44405,756,136,548,46,468,408,25,001,014100
"Census Tract 143, Barnstable County, Massachusetts",1400000US25001014300,4175,54.8,3995,10,0,61,0,3,3680,1741,1554,187,253,67,492300,1554,64,12,8,3241,985,4090,129,52249,1741,228,86510,4175,2921,943,17,2057,1982,25,001,014300
"Census Tract 144.02, Barnstable County, Massachusetts",1400000US25001014402,6937,44.7,6197,260,37,96,0,174,3476,2489,2254,235,758,0,337400,2254,37,27,11,4998,906,6845,431,37872,2489,215,84583,6937,4616,1724,110,4162,3927,25,001,014402
"Census Tract 145, Barnstable County, Massachusetts",1400000US25001014500,5328,47.2,4900,159,65,11,0,37,3076,2018,1783,235,742,0,324600,1783,16,19,26,3782,641,5328,550,31452,2018,99,69236,5328,3928,1143,55,3400,3207,25,001,014500
"Census Tract 146, Barnstable County, Massachusetts",1400000US25001014600,4166,50.4,3358,295,75,68,0,180,2694,1938,1433,505,1040,204,334600,1433,23,9,8,3257,719,4147,171,37790,1938,96,64357,4166,2815,899,75,2212,1888,25,001,014600
"Census Tract 147, Barnstable County, Massachusetts",1400000US25001014700,3653,54.6,3272,112,16,108,0,100,3190,1723,1324,399,920,49,333500,1324,14,0,10,2882,623,3587,224,37765,1723,99,61875,3653,2449,986,6,1894,1757,25,001,014700
"Census Tract 148, Barnstable County, Massachusetts",1400000US25001014800,3517,61.8,2863,208,0,282,0,103,2804,1889,898,991,1541,72,451100,898,50,15,26,2966,584,3344,272,40796,1889,103,36066,3517,1934,964,17,1612,1401,25,001,014800
"Census Tract 149, Barnstable County, Massachusetts",1400000US25001014900,3768,58.8,3642,1,0,100,0,0,3056,1769,1272,497,842,32,571500,1272,31,28,87,2989,852,3612,287,60487,1769,197,79856,3768,1586,1819,53,1692,1580,25,001,014900
"Census Tract 150.01, Barnstable County, Massachusetts",1400000US25001015001,4520,44.1,3699,75,277,99,0,96,2029,1685,1469,216,511,0,273900,1469,0,45,0,3236,588,4398,296,34410,1685,110,76356,4520,3432,842,61,2815,2605,25,001,015001
"Census Tract 150.02, Barnstable County, Massachusetts",1400000US25001015002,3727,57.5,3221,247,169,8,0,12,2278,1809,1509,300,640,0,332900,1509,0,0,15,3057,713,3727,267,34059,1809,18,61412,3727,2617,941,41,1710,1669,25,001,015002
"Census Tract 151, Barnstable County, Massachusetts",1400000US25001015100,3665,49.5,3459,59,10,15,0,28,2397,1563,1348,215,516,73,329500,1348,23,0,0,2720,581,3656,292,40316,1563,101,75625,3665,2487,1010,19,2138,2062,25,001,015100
"Census Tract 152, Barnstable County, Massachusetts",1400000US25001015200,2168,63.3,2122,0,37,9,0,0,3344,1155,1058,97,127,0,495700,1058,125,30,9,1868,648,2168,87,63586,1155,169,85240,2168,1453,610,39,1041,981,25,001,015200
"Census Tract 153, Barnstable County, Massachusetts",1400000US25001015300,3068,39.5,2295,319,37,95,0,183,1969,1508,258,1250,2337,204,222600,258,0,0,0,2154,173,3068,900,21672,1508,17,32786,3068,1366,672,192,2333,1532,25,001,015300
"Census Tract 9900, Barnstable County, Massachusetts",1400000US25001990000,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,0,0,0,-666666666,0,0,-666666666,0,0,0,0,0,0,25,001,990000
"Census Tract 9001, Berkshire County, Massachusetts",1400000US25003900100,3289,44.8,2595,335,0,32,0,51,2225,1886,196,1690,2900,144,142500,196,0,0,0,2458,206,3249,1045,17382,1886,9,20310,3289,2212,631,39,2139,1866,25,003,900100
"Census Tract 9002, Berkshire County, Massachusetts",1400000US25003900200,4227,33.4,3407,346,5,143,14,50,2162,1940,411,1529,3265,212,130900,411,0,0,0,2812,271,4173,915,17972,1940,0,28692,4227,2988,825,81,2922,2594,25,003,900200
"Census Tract 9003, Berkshire County, Massachusetts",1400000US25003900300,2693,44.8,2360,143,0,25,0,5,1245,1170,868,302,662,54,138700,868,10,0,0,1969,237,2592,330,28632,1170,40,43712,2693,2049,486,18,1743,1590,25,003,900300
"Census Tract 9004, Berkshire County, Massachusetts",1400000US25003900400,5224,40.4,4334,327,0,174,0,223,2274,2170,1498,672,1694,92,164000,1498,19,0,13,3455,517,5213,1021,23385,2170,12,46134,5224,4045,888,67,2961,2607,25,003,900400
"Census Tract 9005, Berkshire County, Massachusetts",1400000US25003900500,3421,50.8,3207,70,0,73,0,39,1450,1348,1121,227,699,179,236900,1121,69,0,20,2658,636,3168,184,43235,1348,157,75929,3421,2382,784,52,1955,1822,25,003,900500
"Census Tract 9006, Berkshire County, Massachusetts",1400000US25003900600,3601,36.6,2720,624,0,82,0,64,1970,1709,699,1010,2058,97,133600,699,0,0,0,2511,241,3578,1384,15828,1709,6,21938,3601,2516,802,84,2422,2202,25,003,900600
"Census Tract 9007, Berkshire County, Massachusetts",1400000US25003900700,2781,49.1,2709,33,0,0,0,11,1312,1186,976,210,330,0,159600,976,0,0,0,2128,263,2692,393,28300,1186,23,52619,2781,2161,509,7,1700,1603,25,003,900700
"Census Tract 9008, Berkshire County, Massachusetts",1400000US25003900800,4777,49.9,4602,34,62,1,0,0,2177,1977,1841,136,299,0,220200,1841,0,0,0,3636,991,4766,184,39792,1977,178,80388,4777,3536,1035,25,2919,2813,25,003,900800
"Census Tract 9009, Berkshire County, Massachusetts",1400000US25003900900,5018,34.5,4539,108,18,7,0,261,2491,2109,1176,933,2193,212,203100,1176,0,0,0,3606,794,5018,609,30909,2109,62,62699,5018,3545,1024,90,3285,2836,25,003,900900
"Census Tract 9011, Berkshire County, Massachusetts",1400000US25003901100,3516,46.9,3228,52,4,96,0,68,1615,1580,1194,386,602,19,169300,1194,7,0,10,2790,422,3245,198,30955,1580,38,56818,3516,2571,612,41,2183,1931,25,003,901100
"Census Tract 9111, Berkshire County, Massachusetts",1400000US25003911100,3019,44.9,2870,53,0,53,0,0,1384,1154,953,201,381,21,221900,953,0,0,0,2117,577,3019,118,32163,1154,40,74519,3019,2037,853,10,1869,1860,25,003,911100
"Census Tract 9121, Berkshire County, Massachusetts",1400000US25003912100,6682,47.4,6466,21,34,89,0,8,3138,2821,2143,678,1325,321,186600,2143,0,0,12,4980,1223,6577,732,32366,2821,166,55774,6682,4626,1701,64,4184,3982,25,003,912100
"Census Tract 9131, Berkshire County, Massachusetts",1400000US25003913100,5015,56.4,4832,57,0,95,0,9,3025,2481,1485,996,1475,68,356500,1485,74,14,23,3864,976,4724,365,44234,2481,217,55777,5015,2534,1991,77,2267,2119,25,003,913100
"Census Tract 9141, Berkshire County, Massachusetts",1400000US25003914100,5856,45.8,5521,72,0,135,0,128,3045,2351,1647,704,1410,41,239900,1647,11,61,0,4270,796,5703,605,33874,2351,173,61507,5856,3938,1418,50,3481,3286,25,003,914100
"Census Tract 9201.01, Berkshire County, Massachusetts",1400000US25003920101,4311,24.7,3601,179,6,211,0,87,1686,1363,1055,308,690,34,274800,1055,8,0,8,2147,531,2929,243,31086,1363,101,73125,4311,1615,2329,13,2825,2434,25,003,920101
"Census Tract 9201.02, Berkshire County, Massachusetts",1400000US25003920102,3281,33.4,2646,219,54,206,0,79,1207,912,617,295,503,147,368200,617,20,8,11,1753,480,2084,330,30539,912,79,72407,3281,1267,1551,52,2122,1640,25,003,920102
"Census Tract 9213, Berkshire County, Massachusetts",1400000US25003921300,4603,41.4,4151,104,39,13,21,83,2378,1998,905,1093,1696,29,164800,905,0,0,0,2936,396,3703,698,23806,1998,47,27863,4603,3282,1055,68,3238,2920,25,003,921300
"Census Tract 9214, Berkshire County, Massachusetts",1400000US25003921400,1592,47.8,1515,9,0,12,0,0,953,804,500,304,594,36,123400,500,0,0,0,1278,137,1592,332,22455,804,7,36231,1592,1178,351,27,1114,1075,25,003,921400
"Census Tract 9215, Berkshire County, Massachusetts",1400000US25003921500,3190,43.1,3143,3,0,0,0,0,1551,1395,907,488,1182,11,149800,907,13,0,0,2162,398,3190,523,22493,1395,0,41959,3190,2702,390,0,1907,1787,25,003,921500
"Census Tract 9221, Berkshire County, Massachusetts",1400000US25003922100,2476,46.5,2358,35,6,0,0,27,1479,1231,724,507,796,61,148200,724,0,0,0,1760,218,2475,362,25649,1231,21,41829,2476,1889,511,12,1398,1332,25,003,922100
"Census Tract 9222, Berkshire County, Massachusetts",1400000US25003922200,3720,43.2,3616,0,0,11,0,20,1831,1651,1101,550,1207,30,151100,1101,0,21,0,2720,380,3712,389,27049,1651,9,53304,3720,2975,534,19,2495,2328,25,003,922200
"Census Tract 9223, Berkshire County, Massachusetts",1400000US25003922300,2070,45.2,2046,3,0,9,0,0,1008,891,715,176,437,9,149600,715,0,0,0,1566,305,2070,101,29761,891,16,52569,2070,1680,333,29,1324,1302,25,003,922300
"Census Tract 9231, Berkshire County, Massachusetts",1400000US25003923100,3192,49.0,3183,0,0,0,0,0,1634,1445,1123,322,604,131,198800,1123,0,0,0,2442,295,3169,154,32108,1445,33,58145,3192,2567,609,0,1984,1971,25,003,923100
"Census Tract 9241, Berkshire County, Massachusetts",1400000US25003924100,2110,53.4,1947,34,0,28,0,12,1676,930,634,296,554,54,426200,634,56,10,0,1669,386,2050,211,48729,930,125,56554,2110,1136,813,14,1166,1131,25,003,924100
"Census Tract 9251, Berkshire County, Massachusetts",1400000US25003925100,6933,45.3,5879,201,11,114,0,385,3193,2613,1749,864,1674,166,328700,1749,15,0,4,4729,886,5939,319,31797,2613,203,56431,6933,2967,2915,168,4074,3219,25,003,925100
"Census Tract 9261, Berkshire County, Massachusetts",1400000US25003926100,3205,51.8,3178,12,0,0,0,15,1732,1401,1133,268,416,9,292200,1133,0,19,6,2479,474,3205,404,36013,1401,82,68603,3205,1673,1379,0,1813,1767,25,003,926100
"Census Tract 9311, Berkshire County, Massachusetts",1400000US25003931100,1652,49.2,1631,7,0,3,0,0,747,675,610,65,122,0,174300,610,9,0,3,1203,211,1648,151,30533,675,19,60404,1652,1430,192,8,979,963,25,003,931100
"Census Tract 9313, Berkshire County, Massachusetts",1400000US25003931300,1557,46.8,1411,70,0,2,0,2,737,636,568,68,233,0,185300,568,12,0,0,1136,145,1548,161,27161,636,14,55417,1557,1206,295,5,986,974,25,003,931300
"Census Tract 9314, Berkshire County, Massachusetts",1400000US25003931400,1753,50.1,1692,10,2,17,0,5,903,713,684,29,56,3,237600,684,0,9,0,1341,286,1751,129,34854,713,30,70852,1753,1302,386,6,1193,1174,25,003,931400
"Census Tract 9322, Berkshire County, Massachusetts",1400000US25003932200,2247,52.2,2156,30,4,5,0,22,2024,999,927,72,206,45,259900,927,2,6,0,1796,305,2230,129,39324,999,55,72981,2247,1497,679,14,1453,1403,25,003,932200
"Census Tract 9323, Berkshire County, Massachusetts",1400000US25003932300,1955,47.1,1911,12,5,0,0,10,1177,856,694,162,328,0,199500,694,4,0,0,1483,267,1948,126,32902,856,26,60511,1955,1422,459,0,1188,1152,25,003,932300
"Census Tract 9332, Berkshire County, Massachusetts",1400000US25003933200,1235,57.5,1188,13,0,7,0,11,1214,563,471,92,149,0,453900,471,17,20,25,1032,258,1223,137,46100,563,48,72386,1235,592,583,19,651,603,25,003,933200
"Census Tract 9333, Berkshire County, Massachusetts",1400000US25003933300,1435,54.3,1386,14,0,9,0,6,1052,638,554,84,161,6,364100,554,27,6,13,1163,273,1404,99,45016,638,52,72321,1435,576,785,21,849,823,25,003,933300
"Census Tract 9334, Berkshire County, Massachusetts",1400000US25003933400,2445,49.9,2381,10,0,16,0,9,2378,1026,917,109,236,0,274800,917,25,7,5,1896,340,2389,152,36565,1026,59,69306,2445,1436,904,14,1456,1420,25,003,933400
"Census Tract 9342, Berkshire County, Massachusetts",1400000US25003934200,1194,53.7,1017,21,28,26,4,14,860,534,483,51,90,0,333700,483,0,3,0,959,209,1192,55,40749,534,45,69167,1194,660,458,16,695,630,25,003,934200
"Census Tract 9343, Berkshire County, Massachusetts",1400000US25003934300,1776,56.6,1670,44,5,22,11,5,1461,831,714,117,210,22,397700,714,37,0,24,1495,405,1776,91,47737,831,65,67156,1776,691,924,27,989,905,25,003,934300
"Census Tract 9351, Berkshire County, Massachusetts",1400000US25003935100,2486,54.6,2368,27,9,31,0,8,1729,1060,923,137,313,15,367900,923,37,17,28,1984,479,2484,124,53307,1060,160,79091,2486,1571,803,31,1452,1405,25,003,935100
"Census Tract 9352, Berkshire County, Massachusetts",1400000US25003935200,5085,44.6,4681,35,7,199,0,58,2204,2091,1704,387,1033,204,172700,1704,0,22,0,3637,533,5077,860,28367,2091,36,53365,5085,3913,800,117,2881,2605,25,003,935200
"Census Tract 9353, Berkshire County, Massachusetts",1400000US25003935300,3941,44.6,3511,38,0,0,0,20,2064,1716,884,832,1806,104,136900,884,0,0,0,2898,375,3831,773,22750,1716,35,31563,3941,2879,883,56,2407,2340,25,003,935300
"Census Tract 6001, Bristol County, Massachusetts",1400000US25005600100,4022,43.7,3752,83,0,91,0,75,1588,1556,1049,507,860,54,327500,1049,0,0,0,2877,712,3847,179,37829,1556,151,80000,4022,2862,811,19,2326,2026,25,005,600100
"Census Tract 6002.02, Bristol County, Massachusetts",1400000US25005600202,4922,41.6,4247,337,0,54,0,87,1932,1843,1455,388,978,114,272200,1455,0,0,0,3516,859,4922,152,35881,1843,130,76068,4922,3823,726,14,3161,2895,25,005,600202
"Census Tract 6002.03, Bristol County, Massachusetts",1400000US25005600203,5644,43.9,5382,148,0,26,0,36,1940,1873,1775,98,289,18,423100,1775,12,7,0,3787,1346,5644,123,47314,1873,394,127344,5644,4296,991,98,3377,3093,25,005,600203
"Census Tract 6002.04, Bristol County, Massachusetts",1400000US25005600204,3894,41.5,3369,318,0,140,0,67,1312,1270,1085,185,518,24,381500,1085,7,0,0,2584,859,3894,289,46832,1270,223,112250,3894,2823,682,33,2457,2162,25,005,600204
"Census Tract 6101, Bristol County, Massachusetts",1400000US25005610100,5455,33.2,4926,139,0,93,0,20,2336,2163,1106,1057,2539,138,287700,1106,0,0,0,3914,936,5455,103,36148,2163,90,83006,5455,3982,1059,16,3967,3544,25,005,610100
"Census Tract 6102.02, Bristol County, Massachusetts",1400000US25005610202,5511,41.5,5216,93,0,84,0,72,1924,1833,1598,235,451,114,406000,1598,11,0,8,3490,1104,5488,129,49462,1833,430,127679,5511,4097,1192,7,3472,3195,25,005,610202
"Census Tract 6102.03, Bristol County, Massachusetts",1400000US25005610203,6777,42.5,5972,212,15,451,0,0,2341,2303,2030,273,546,0,384100,2030,0,0,0,4575,1590,6767,188,45086,2303,342,111647,6777,5115,1168,50,4087,3711,25,005,610203
"Census Tract 6102.04, Bristol County, Massachusetts",1400000US25005610204,5872,30.8,5196,139,0,438,0,39,2071,1981,1263,718,1618,334,433600,1263,0,0,14,3669,1311,5817,193,45691,1981,318,103870,5872,4043,1033,12,3733,3120,25,005,610204
"Census Tract 6111.01, Bristol County, Massachusetts",1400000US25005611101,4531,41.6,4305,29,22,125,0,0,1800,1599,1337,262,646,8,347900,1337,22,0,0,3088,771,4464,216,39928,1599,201,94939,4531,3634,662,0,2867,2620,25,005,611101
"Census Tract 6111.02, Bristol County, Massachusetts",1400000US25005611102,5340,23.4,4760,209,0,208,0,63,1313,1289,905,384,662,0,341900,905,0,0,0,2551,689,3635,433,29169,1289,170,106250,5340,3766,1210,62,4139,3577,25,005,611102
"Census Tract 6112.01, Bristol County, Massachusetts",1400000US25005611201,2943,36.9,2841,27,0,46,0,13,1013,993,803,190,444,0,306600,803,0,0,27,1886,570,2942,210,34257,993,50,87404,2943,2300,478,18,1801,1703,25,005,611201
"Census Tract 6112.02, Bristol County, Massachusetts",1400000US25005611202,6595,43.9,6327,53,0,138,0,7,2482,2439,2128,311,912,0,300100,2128,0,0,0,4595,1070,6500,234,38941,2439,223,92893,6595,5146,1092,53,4444,4160,25,005,611202
"Census Tract 6121, Bristol County, Massachusetts",1400000US25005612100,4695,40.4,4381,2,0,166,0,0,1672,1573,1358,215,503,66,328100,1358,18,0,0,3250,798,4687,385,35179,1573,108,97355,4695,3818,528,53,2908,2650,25,005,612100
