NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_015E,B25026_014E,B25026_013E,B25026_012E,B25026_011E,B25026_010E,B25077_001E,B25075_025E,B25075_026E,B25075_027E,B17001_001E,B17001_002E,B19301_001E,B19001_017E,B19013_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B23006_001E,B23006_023E,state,county,tract
"Census Tract 19, Atlantic County, New Jersey",1400000US34001001900,1663,34.4,724,550,2,170,0,127,1107,721,28,693,1537,0,26,146,633,622,110,281800,0,0,0,1663,586,19202,6,30063,623,278,255,1098,469,925,144,34,001,001900
"Census Tract 23, Atlantic County, New Jersey",1400000US34001002300,2557,31.3,1172,186,0,994,0,160,994,773,256,517,1508,0,0,51,265,1054,138,119600,0,0,0,2546,1048,13164,5,28958,658,196,106,1631,158,1394,119,34,001,002300
"Census Tract 24, Atlantic County, New Jersey",1400000US34001002400,2570,42.3,1007,1104,9,309,0,92,1565,1193,114,1079,2023,14,0,160,706,1060,83,272200,0,0,0,2560,1197,18732,52,18595,1150,449,253,1616,789,1406,281,34,001,002400
"Census Tract 25, Atlantic County, New Jersey",1400000US34001002500,4155,48.8,1332,2067,4,390,0,166,2395,1970,422,1548,2887,8,27,350,905,1296,301,160600,7,0,0,4018,1485,22962,31,21156,1888,1120,98,2394,1798,2214,370,34,001,002500
"Census Tract 101.01, Atlantic County, New Jersey",1400000US34001010101,3120,52.7,2972,13,0,38,0,9,2791,1447,1209,238,448,0,0,91,123,234,0,335300,0,34,6,3112,131,42928,117,71949,1634,1233,19,1880,1728,1790,723,34,001,010101
"Census Tract 101.02, Atlantic County, New Jersey",1400000US34001010102,1918,54.8,1831,32,0,16,0,13,2303,960,687,273,527,0,30,45,133,229,90,414800,43,7,0,1882,248,41979,85,55417,863,932,10,1091,978,962,405,34,001,010102
"Census Tract 101.04, Atlantic County, New Jersey",1400000US34001010104,1501,56.3,1400,0,5,13,5,0,2133,812,435,377,739,0,11,43,227,421,37,320800,0,0,0,1496,141,39690,36,43092,650,764,13,1011,902,934,268,34,001,010104
"Census Tract 101.05, Atlantic County, New Jersey",1400000US34001010105,2700,50.7,2208,163,0,293,0,0,2320,1153,791,362,957,58,0,18,195,669,17,317200,37,9,0,2700,471,34124,49,64145,983,1073,35,1530,1034,1332,457,34,001,010105
"Census Tract 102, Atlantic County, New Jersey",1400000US34001010200,5957,47.3,5615,112,0,33,0,50,2476,2260,2055,205,546,0,0,0,299,247,0,200900,12,0,0,5814,232,33643,112,71375,4060,1511,116,3524,3088,3096,1179,34,001,010200
"Census Tract 103, Atlantic County, New Jersey",1400000US34001010300,2481,42.5,1180,495,10,460,0,330,1056,924,589,335,1089,11,25,176,100,777,0,177300,0,0,0,2470,275,23298,28,41429,1226,499,90,1537,935,1323,213,34,001,010300
"Census Tract 104.01, Atlantic County, New Jersey",1400000US34001010401,5535,42.7,4850,290,0,293,0,69,2394,2081,1601,480,1018,0,0,75,110,773,60,250700,0,0,0,5512,147,40716,233,85010,3772,1246,139,3467,3000,2990,1074,34,001,010401
"Census Tract 104.03, Atlantic County, New Jersey",1400000US34001010403,7266,35.3,3610,670,13,2185,0,407,2169,2074,1571,503,1366,20,0,37,259,1033,17,214500,0,15,35,6729,910,23622,60,71563,3317,1513,219,4315,1930,3779,1253,34,001,010403
"Census Tract 105.01, Atlantic County, New Jersey",1400000US34001010501,7084,51.6,6248,372,0,100,0,247,3423,3006,2603,403,940,0,0,20,63,611,246,223800,4,2,0,7074,413,36728,215,61640,3676,2656,210,4099,3593,3537,1070,34,001,010501
"Census Tract 105.03, Atlantic County, New Jersey",1400000US34001010503,8043,29.5,4248,2392,34,590,0,520,3383,3022,1429,1593,4634,0,0,155,1546,2684,249,181300,0,0,0,7984,1104,23029,84,45971,4688,1948,76,5120,3904,4014,1015,34,001,010503
"Census Tract 105.05, Atlantic County, New Jersey",1400000US34001010505,2543,47.1,2158,67,0,208,0,43,1182,893,816,77,142,0,0,78,0,64,0,215400,8,0,0,2532,155,35230,54,82663,1707,572,41,1835,1441,1472,393,34,001,010505
"Census Tract 105.06, Atlantic County, New Jersey",1400000US34001010506,5334,42.5,3897,345,13,579,0,200,1854,1818,1550,268,933,0,26,0,89,778,40,219100,0,0,0,5334,424,29972,144,68333,3357,1016,110,3534,2727,3031,842,34,001,010506
"Census Tract 106, Atlantic County, New Jersey",1400000US34001010600,4243,34.0,2390,613,0,198,0,810,1681,1415,786,629,1998,18,0,105,506,1084,285,153900,0,0,2,4178,735,20525,16,47804,2643,603,190,2685,1672,2268,298,34,001,010600
"Census Tract 107, Atlantic County, New Jersey",1400000US34001010700,6122,44.0,5287,346,0,2,0,267,2452,2254,2141,113,229,0,0,18,54,157,0,208200,0,0,29,6105,517,31622,120,73652,4125,1505,215,3939,3504,3359,699,34,001,010700
"Census Tract 108, Atlantic County, New Jersey",1400000US34001010800,3209,47.8,2650,136,0,48,21,300,1248,1156,764,392,1008,39,0,0,147,681,141,224000,0,0,0,2918,372,28847,57,59038,1986,739,30,1916,1429,1690,412,34,001,010800
"Census Tract 109, Atlantic County, New Jersey",1400000US34001010900,5943,40.3,4989,290,0,10,0,410,2481,2279,1560,719,1532,0,51,15,328,1067,71,252000,0,0,0,5943,619,32330,113,61018,4254,849,237,3538,2683,2952,885,34,001,010900
"Census Tract 110, Atlantic County, New Jersey",1400000US34001011000,2566,43.8,2197,41,6,121,0,112,1015,885,730,155,379,0,10,53,32,252,32,258700,6,0,0,2566,236,29962,50,71719,1751,402,69,1587,1147,1391,334,34,001,011000
"Census Tract 111, Atlantic County, New Jersey",1400000US34001011100,2912,39.8,2483,83,20,0,0,244,1110,1001,708,293,821,0,0,122,32,667,0,198900,0,0,0,2883,577,27864,46,59013,2124,461,55,1744,1414,1526,207,34,001,011100
"Census Tract 112.01, Atlantic County, New Jersey",1400000US34001011201,1859,42.4,1630,124,0,22,0,4,693,644,598,46,185,5,0,26,20,134,0,191500,0,3,0,1859,151,28794,32,66379,1300,491,26,1133,1072,974,218,34,001,011201
"Census Tract 112.02, Atlantic County, New Jersey",1400000US34001011202,7524,38.9,5990,704,0,194,0,467,3169,2715,2238,477,1443,15,0,0,353,866,209,184600,0,0,0,7507,1316,26313,123,54928,5114,1626,98,4553,3704,3896,954,34,001,011202
"Census Tract 113, Atlantic County, New Jersey",1400000US34001011300,4534,41.8,3304,229,6,7,0,839,1938,1828,1079,749,1434,0,51,152,478,446,307,178000,9,12,0,4509,592,27126,51,41929,2652,985,547,2756,1763,2419,391,34,001,011300
"Census Tract 114.01, Atlantic County, New Jersey",1400000US34001011401,4383,46.1,3929,139,5,61,0,185,1875,1748,1594,154,367,17,0,60,141,149,0,220900,0,0,0,4371,233,35968,126,72696,2894,1086,151,2767,2352,2467,655,34,001,011401
"Census Tract 114.03, Atlantic County, New Jersey",1400000US34001011403,5788,39.8,2149,1689,35,963,0,625,2517,2128,937,1191,3303,19,341,150,768,1832,193,130300,0,0,0,5788,700,28341,74,59674,2935,1646,47,4194,3098,3739,957,34,001,011403
"Census Tract 114.04, Atlantic County, New Jersey",1400000US34001011404,10157,38.2,6225,1947,5,869,25,538,4042,3680,2653,1027,2613,0,0,0,979,1246,388,189000,21,0,0,9380,1554,26960,133,54253,5671,3110,232,6439,4887,5628,1475,34,001,011404
"Census Tract 115, Atlantic County, New Jersey",1400000US34001011500,6434,40.6,5112,562,36,452,0,88,2537,2274,1940,334,969,0,0,47,257,665,0,206300,0,0,0,6434,333,33459,113,78667,4303,1063,56,4339,3423,3753,1230,34,001,011500
"Census Tract 116, Atlantic County, New Jersey",1400000US34001011600,4935,48.1,4509,269,0,64,8,20,2164,1968,1784,184,443,0,7,20,234,123,59,179100,19,0,4,4907,396,29896,57,63614,3250,1406,45,2939,2783,2610,643,34,001,011600
"Census Tract 117.01, Atlantic County, New Jersey",1400000US34001011701,9028,35.2,3936,1266,0,2338,0,1143,3144,2735,2178,557,1850,0,103,98,568,935,146,192300,0,0,23,8983,1681,23131,120,61212,4700,1223,332,5738,3020,4916,1392,34,001,011701
"Census Tract 117.02, Atlantic County, New Jersey",1400000US34001011702,3269,36.9,1440,709,24,432,0,446,1246,1165,878,287,953,3,79,41,468,340,22,106100,0,0,0,3269,611,19442,0,40552,1711,594,300,2106,1261,1878,180,34,001,011702
"Census Tract 118.02, Atlantic County, New Jersey",1400000US34001011802,16535,41.2,12954,1046,92,1592,0,216,5324,5186,4997,189,536,0,73,0,31,432,0,248200,0,0,19,16490,893,32411,305,97874,9512,3935,422,10178,7185,8831,3727,34,001,011802
"Census Tract 118.03, Atlantic County, New Jersey",1400000US34001011803,4816,42.9,3167,486,0,375,0,506,2069,1925,1355,570,1635,11,60,110,640,646,168,186100,25,0,10,4790,770,32169,138,54327,2487,1775,136,2983,2086,2534,735,34,001,011803
"Census Tract 118.04, Atlantic County, New Jersey",1400000US34001011804,7042,41.1,6278,13,0,252,0,189,2537,2286,2121,165,542,0,0,22,240,43,237,227200,29,7,0,6929,432,34761,161,82083,4771,1707,81,4284,3679,3691,1065,34,001,011804
"Census Tract 118.05, Atlantic County, New Jersey",1400000US34001011805,2038,43.7,1619,135,0,46,0,57,830,710,666,44,106,0,0,7,27,72,0,237100,0,0,0,2038,401,34761,63,73661,1512,339,5,1324,1179,1124,389,34,001,011805
"Census Tract 119, Atlantic County, New Jersey",1400000US34001011900,8363,33.0,2284,4526,37,80,0,965,3269,2779,1241,1538,4681,33,217,202,1164,2648,417,168100,0,45,0,8363,1842,16918,0,44095,5450,1312,127,5306,3304,4291,710,34,001,011900
"Census Tract 120, Atlantic County, New Jersey",1400000US34001012000,4612,37.9,2146,1395,11,400,7,430,1788,1525,988,537,1589,39,0,113,316,1042,79,138400,6,0,0,4606,1022,20947,30,45542,2139,869,468,2897,1316,2574,407,34,001,012000
"Census Tract 121, Atlantic County, New Jersey",1400000US34001012100,3148,35.1,1892,608,3,120,0,420,1071,933,491,442,1509,0,0,102,297,1005,105,138000,0,0,0,2946,818,17137,0,44225,1394,484,155,1965,780,1686,171,34,001,012100
"Census Tract 122, Atlantic County, New Jersey",1400000US34001012200,5128,37.1,1837,2775,11,119,0,190,1916,1748,1094,654,1806,48,0,17,259,1181,301,174700,0,0,0,5004,1183,18774,8,40727,2799,823,290,3092,1638,2581,288,34,001,012200
"Census Tract 123.02, Atlantic County, New Jersey",1400000US34001012302,3383,37.8,3037,21,0,287,0,0,1245,1119,958,161,556,0,0,0,195,304,57,252700,0,0,0,3373,191,40676,142,85417,1986,884,20,2067,1611,1848,840,34,001,012302
"Census Tract 124.01, Atlantic County, New Jersey",1400000US34001012401,3108,43.5,2634,112,0,197,0,64,1107,1062,927,135,406,0,0,32,220,154,0,219300,18,0,0,2969,449,31130,46,64766,1920,829,22,1740,1435,1469,398,34,001,012401
"Census Tract 124.02, Atlantic County, New Jersey",1400000US34001012402,2046,44.0,1838,35,0,59,0,66,858,836,791,45,133,0,0,27,11,95,0,230100,0,0,4,2046,219,35044,44,67200,1375,475,7,1247,1050,1109,391,34,001,012402
"Census Tract 125.01, Atlantic County, New Jersey",1400000US34001012501,2750,45.7,2470,33,0,56,0,74,1063,1008,730,278,639,10,5,6,243,337,38,271500,33,0,0,2591,14,35595,87,74167,1765,724,52,1451,1196,1336,539,34,001,012501
"Census Tract 125.02, Atlantic County, New Jersey",1400000US34001012502,1523,45.8,1398,0,5,104,0,0,651,588,489,99,216,16,0,0,26,95,79,269600,0,0,0,1523,24,42298,50,94375,950,445,24,925,824,829,399,34,001,012502
"Census Tract 126.02, Atlantic County, New Jersey",1400000US34001012602,1407,50.7,1351,19,0,28,0,7,540,526,470,56,133,0,0,0,46,87,0,300000,6,0,0,1407,17,45069,68,90900,870,482,0,776,734,729,407,34,001,012602
"Census Tract 127.01, Atlantic County, New Jersey",1400000US34001012701,3303,41.9,2701,400,0,123,0,26,1480,1294,807,487,1180,0,0,23,240,636,281,221300,0,0,0,3291,219,28694,10,63239,2157,743,52,2254,1692,1901,354,34,001,012701
"Census Tract 127.02, Atlantic County, New Jersey",1400000US34001012702,1774,34.2,1214,448,0,62,0,19,856,721,382,339,828,31,10,11,433,337,6,228700,0,0,0,1774,349,27629,14,47697,1179,485,23,911,816,785,196,34,001,012702
"Census Tract 128.01, Atlantic County, New Jersey",1400000US34001012801,4061,39.9,2957,639,8,190,0,243,1945,1647,749,898,2078,0,23,181,385,1440,49,204100,0,0,0,4052,616,24858,44,39887,2448,1057,29,2522,2005,2130,465,34,001,012801
"Census Tract 128.02, Atlantic County, New Jersey",1400000US34001012802,1548,49.8,1455,26,0,47,0,13,1055,722,502,220,503,5,13,75,72,338,0,222300,0,0,5,1548,180,37817,40,70455,925,487,8,1013,913,933,308,34,001,012802
"Census Tract 130, Atlantic County, New Jersey",1400000US34001013000,3285,59.3,3101,49,16,37,0,0,3168,1611,1362,249,415,31,0,55,86,140,103,478500,82,28,10,3271,312,50509,206,70057,1454,1555,21,1716,1524,1630,815,34,001,013000
"Census Tract 131.01, Atlantic County, New Jersey",1400000US34001013101,1240,64.0,1221,14,0,5,0,0,1249,597,577,20,49,0,15,16,18,0,0,597000,43,27,27,1234,18,69632,109,95750,487,674,13,484,451,461,306,34,001,013101
"Census Tract 131.02, Atlantic County, New Jersey",1400000US34001013102,1725,56.6,1557,124,0,24,0,0,2882,1030,578,452,691,0,17,13,95,507,59,353600,23,0,9,1725,252,47048,62,50400,660,910,40,1082,927,752,330,34,001,013102
"Census Tract 132.01, Atlantic County, New Jersey",1400000US34001013201,3275,37.8,2293,73,0,769,0,43,2042,1064,483,581,2045,0,0,178,247,1455,165,331500,9,0,0,3243,860,21139,38,54000,1406,692,110,1982,783,1573,390,34,001,013201
"Census Tract 132.02, Atlantic County, New Jersey",1400000US34001013202,2327,48.2,2077,39,0,165,0,10,1395,1050,673,377,655,10,0,76,80,403,86,209500,24,7,0,2327,305,32550,47,47825,1114,562,195,1540,925,1215,438,34,001,013202
"Census Tract 133.01, Atlantic County, New Jersey",1400000US34001013301,2259,57.9,2068,45,0,53,0,53,2192,1109,682,427,656,18,0,54,209,368,7,337900,20,0,0,2259,182,30588,46,34698,946,952,26,1152,804,931,347,34,001,013301
"Census Tract 133.02, Atlantic County, New Jersey",1400000US34001013302,2644,47.0,2284,187,0,148,0,13,2017,1128,669,459,1142,0,0,0,94,987,61,297100,22,24,8,2569,222,39352,102,61078,1266,598,34,1759,1088,1527,383,34,001,013302
"Census Tract 135, Atlantic County, New Jersey",1400000US34001013500,2635,52.5,2460,73,0,59,0,0,2403,1124,954,170,370,0,13,0,19,323,15,533700,65,30,48,2635,107,58689,194,85648,1367,1162,18,1419,1338,1305,732,34,001,013500
"Census Tract 9834, Atlantic County, New Jersey",1400000US34001983400,2357,20.4,1922,220,9,87,0,23,23,23,12,11,22,0,0,0,0,22,0,-666666666,4,0,0,56,0,4073,0,99688,1874,381,38,2306,2090,53,12,34,001,983400
"Census Tract 9900, Atlantic County, New Jersey",1400000US34001990000,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,34,001,990000
"Census Tract 10, Bergen County, New Jersey",1400000US34003001000,6767,45.5,5801,75,0,759,0,0,2465,2252,1939,313,512,0,0,26,155,173,158,680000,177,19,34,6659,189,64617,740,151641,3524,2377,25,3824,3149,3380,2446,34,003,001000
"Census Tract 21, Bergen County, New Jersey",1400000US34003002100,1522,51.5,888,141,0,444,0,15,644,560,471,89,270,12,0,26,84,89,59,2000001,79,45,239,1522,156,86884,173,114545,461,509,10,834,445,752,562,34,003,002100
"Census Tract 22, Bergen County, New Jersey",1400000US34003002200,5389,45.1,3822,128,9,1271,0,98,1820,1745,1397,348,1040,9,0,18,251,739,23,453800,14,9,31,5038,407,38882,221,90647,2554,1333,12,3175,2091,2784,1473,34,003,002200
"Census Tract 23, Bergen County, New Jersey",1400000US34003002300,5828,49.7,3988,89,37,1627,0,55,2226,2168,1757,411,937,0,108,19,137,464,209,610000,210,30,43,5617,186,65405,569,112031,2346,1805,41,3570,2081,3199,2062,34,003,002300
"Census Tract 31, Bergen County, New Jersey",1400000US34003003100,4946,43.8,2545,322,0,1455,0,516,1810,1714,1452,262,542,32,0,8,105,377,20,301900,11,0,0,4946,293,34505,111,76906,1429,1498,43,3259,1409,2823,1257,34,003,003100
"Census Tract 32, Bergen County, New Jersey",1400000US34003003200,5044,39.2,1653,216,19,1890,0,1131,1872,1818,746,1072,2608,40,0,121,1219,1146,82,322400,0,0,0,5044,630,30449,92,69531,1363,1012,85,3603,1274,3145,1275,34,003,003200
"Census Tract 33, Bergen County, New Jersey",1400000US34003003300,6638,43.6,3091,415,0,2131,0,832,2203,2122,1666,456,1279,31,0,29,352,860,7,328100,0,0,0,6638,217,35310,198,97957,2163,1748,45,4310,2134,3519,1516,34,003,003300
"Census Tract 34.01, Bergen County, New Jersey",1400000US34003003401,2958,35.6,1847,109,0,520,0,419,861,803,730,73,217,0,0,5,76,136,0,385200,42,4,0,2958,87,49363,211,122650,1045,991,179,1749,964,1431,855,34,003,003401
"Census Tract 34.02, Bergen County, New Jersey",1400000US34003003402,3827,32.2,2288,260,0,733,0,381,1048,1028,884,144,570,0,0,0,91,330,149,356100,0,0,0,3827,42,33428,179,105776,1330,1440,32,2052,1209,1740,1116,34,003,003402
"Census Tract 35, Bergen County, New Jersey",1400000US34003003500,4100,37.8,1483,593,16,1224,0,594,1569,1517,536,981,2308,38,66,167,687,1297,53,340200,0,0,9,4093,591,27579,72,52382,1115,712,112,2534,927,2223,748,34,003,003500
"Census Tract 40.01, Bergen County, New Jersey",1400000US34003004001,3372,37.4,2446,156,0,169,0,511,1098,1098,759,339,846,0,0,179,262,368,37,331300,0,7,0,3367,426,27391,41,76979,1388,896,65,2289,1338,1874,487,34,003,004001
"Census Tract 40.02, Bergen County, New Jersey",1400000US34003004002,4976,38.3,3139,523,0,571,0,492,1789,1758,1188,570,1348,20,37,150,330,607,204,299700,0,0,0,4967,394,32544,121,78306,1774,1463,156,3343,1551,2840,1080,34,003,004002
"Census Tract 50, Bergen County, New Jersey",1400000US34003005000,6238,40.3,5348,0,9,444,0,301,2539,2340,1494,846,1957,44,93,203,428,1068,121,386200,0,0,0,6238,213,37910,228,84268,3591,787,27,4019,1998,3499,1481,34,003,005000
"Census Tract 61, Bergen County, New Jersey",1400000US34003006100,7159,45.2,5427,138,0,728,0,721,2987,2855,1352,1503,3585,30,294,261,1129,1817,54,416900,0,20,0,7142,804,35200,168,63071,2549,1113,489,4715,1987,4254,1926,34,003,006100
"Census Tract 62.01, Bergen County, New Jersey",1400000US34003006201,4416,46.6,3042,68,0,602,0,599,2133,2074,807,1267,2661,48,116,151,690,1541,115,429500,10,17,0,4416,720,35202,113,49883,1642,765,76,2742,1214,2554,1025,34,003,006201
"Census Tract 62.02, Bergen County, New Jersey",1400000US34003006202,5073,46.0,3130,159,0,1398,14,214,2470,2331,1676,655,1447,0,0,48,359,1040,0,405900,14,32,0,5073,456,51204,335,81273,1315,1403,90,2616,1106,2426,1619,34,003,006202
"Census Tract 63, Bergen County, New Jersey",1400000US34003006300,8013,40.9,5676,314,0,638,0,1018,3596,3392,1488,1904,4266,83,108,232,1135,2611,97,412300,53,0,41,8013,1070,36172,288,54788,2157,1559,169,5722,1698,5026,1736,34,003,006300
"Census Tract 70.01, Bergen County, New Jersey",1400000US34003007001,3899,43.3,2267,249,8,1355,0,10,1273,1244,945,299,877,20,11,0,439,335,72,514100,10,0,7,3844,75,40285,252,100250,1580,1054,56,2331,1325,2061,1302,34,003,007001
"Census Tract 70.02, Bergen County, New Jersey",1400000US34003007002,4751,43.0,2554,86,0,2068,0,16,1468,1440,1256,184,626,7,0,0,17,552,50,745300,290,45,4,4751,191,57739,463,143780,1372,1257,195,2844,1070,2459,1714,34,003,007002
"Census Tract 80, Bergen County, New Jersey",1400000US34003008000,8745,43.0,6323,64,14,2170,8,0,3152,2995,2486,509,1174,33,11,122,103,731,174,540700,111,31,185,8706,321,55013,741,117164,3023,2696,197,4891,2799,4597,3243,34,003,008000
"Census Tract 91, Bergen County, New Jersey",1400000US34003009100,5007,43.6,3406,11,0,1476,0,41,1776,1669,1540,129,465,0,0,0,26,439,0,652800,238,19,72,5007,88,74823,539,150139,1757,1894,86,2964,1909,2523,1758,34,003,009100
"Census Tract 92, Bergen County, New Jersey",1400000US34003009200,3446,44.9,2775,36,6,547,0,0,1136,1119,1066,53,194,0,0,0,23,171,0,644700,33,34,26,3442,35,63237,382,168371,1338,1494,22,1991,1649,1750,1317,34,003,009200
"Census Tract 101, Bergen County, New Jersey",1400000US34003010100,5864,40.0,4445,95,0,900,0,273,2251,2190,1723,467,895,0,0,43,174,678,0,364200,21,0,0,5864,101,44683,243,98987,2752,1585,125,3490,2166,3090,1355,34,003,010100
"Census Tract 102, Bergen County, New Jersey",1400000US34003010200,4275,44.7,3128,146,26,716,0,165,1647,1599,825,774,1544,0,95,76,515,711,147,348600,0,0,0,4275,277,35444,117,75550,1898,982,57,2639,1606,2311,913,34,003,010200
"Census Tract 103, Bergen County, New Jersey",1400000US34003010300,7649,44.4,5282,628,0,1152,0,411,2579,2464,1952,512,1197,0,0,122,594,481,0,356700,0,0,0,7649,269,41369,357,106750,3828,1725,57,4851,2973,4248,2153,34,003,010300
"Census Tract 111, Bergen County, New Jersey",1400000US34003011100,4293,42.6,3155,208,8,430,0,214,1606,1538,1013,525,1292,88,65,101,613,416,9,326100,0,0,0,4261,274,27402,20,68442,1795,697,164,2559,999,2241,627,34,003,011100
"Census Tract 112, Bergen County, New Jersey",1400000US34003011200,5077,35.7,3521,483,0,418,0,472,1700,1690,785,905,2749,69,0,33,678,1693,276,353400,0,0,0,5077,764,29375,115,69310,2529,1001,84,3072,1435,2647,807,34,003,011200
"Census Tract 113, Bergen County, New Jersey",1400000US34003011300,4240,39.7,3329,194,52,325,0,83,1482,1428,931,497,1488,16,0,109,440,856,67,343300,0,0,5,4216,349,32599,91,88045,2294,662,30,2901,1171,2548,1018,34,003,011300
"Census Tract 114, Bergen County, New Jersey",1400000US34003011400,6525,38.3,5296,291,0,426,34,435,2247,2167,1179,988,3109,79,146,500,913,1471,0,375100,34,0,0,6525,505,29995,115,76709,3686,865,66,4046,2005,3411,1249,34,003,011400
"Census Tract 120.01, Bergen County, New Jersey",1400000US34003012001,5933,35.2,4094,414,0,955,0,307,2557,2354,677,1677,4064,33,107,240,1131,2319,234,410500,0,0,0,5933,854,35604,160,70769,2639,975,208,3913,1385,3353,1771,34,003,012001
"Census Tract 120.02, Bergen County, New Jersey",1400000US34003012002,3303,38.5,2416,30,34,629,0,25,1411,1355,723,632,1455,12,78,203,306,706,150,362500,7,0,0,3281,155,39367,93,81033,1671,448,48,2173,1063,1998,1179,34,003,012002
"Census Tract 130.01, Bergen County, New Jersey",1400000US34003013001,6526,38.1,2747,395,0,3044,40,127,3561,3133,820,2313,4727,0,0,52,841,2989,845,617000,63,0,45,6475,473,66275,642,117681,1258,1988,63,4369,2043,4196,3334,34,003,013001
"Census Tract 130.02, Bergen County, New Jersey",1400000US34003013002,5472,38.6,4002,125,57,1062,0,80,2475,2360,898,1462,3364,7,127,128,628,1866,608,477900,59,42,0,5456,297,55088,375,85288,1490,1962,175,3605,1921,3309,2095,34,003,013002
"Census Tract 140, Bergen County, New Jersey",1400000US34003014000,7621,42.9,6648,29,0,569,0,104,2587,2455,2028,427,1285,0,146,133,239,671,96,465000,13,0,0,7397,593,38684,334,109613,4315,2008,11,4376,3487,3827,1856,34,003,014000
"Census Tract 151, Bergen County, New Jersey",1400000US34003015100,2581,43.0,2137,163,9,193,0,79,1051,954,761,193,271,25,0,19,76,101,50,895100,154,55,135,2563,23,96836,308,138654,782,1234,54,1284,1118,1125,825,34,003,015100
"Census Tract 152, Bergen County, New Jersey",1400000US34003015200,5922,42.9,2347,1857,1,623,0,630,2540,2310,1409,901,1937,18,77,0,659,1130,53,351200,24,0,0,5825,966,36437,248,72315,1970,1632,56,3871,1901,3490,1471,34,003,015200
"Census Tract 153, Bergen County, New Jersey",1400000US34003015300,6786,37.5,1529,4150,30,104,0,551,2330,2247,1184,1063,3152,206,250,158,579,1925,34,299800,0,0,40,6780,918,26154,32,66817,2333,2381,145,4384,2817,3831,880,34,003,015300
"Census Tract 154, Bergen County, New Jersey",1400000US34003015400,7041,36.4,2435,1868,48,1591,0,853,3202,2796,516,2280,5510,112,276,330,1190,3299,303,309400,0,0,0,7041,1164,38674,318,66483,1938,1883,65,4910,2513,4257,1996,34,003,015400
