NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_015E,B25026_014E,B25026_013E,B25026_012E,B25026_011E,B25026_010E,B25077_001E,B25075_025E,B25075_026E,B25075_027E,B17001_001E,B17001_002E,B19301_001E,B19001_017E,B19013_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B23006_001E,B23006_023E,state,county,tract
"Census Tract 9715, Berkeley County, West Virginia",1400000US54003971500,4066,33.7,2980,653,0,0,78,67,1863,1525,720,805,2144,0,0,128,181,1522,313,115100,0,0,0,3992,912,16620,0,40130,2012,2017,0,2376,2279,2100,270,54,003,971500
"Census Tract 9716, Berkeley County, West Virginia",1400000US54003971600,4333,34.8,3523,609,0,0,0,50,2179,1766,879,887,2439,11,0,31,257,1938,202,166600,0,7,0,4273,1471,23103,53,33281,1707,2367,47,2579,2236,2081,507,54,003,971600
"Census Tract 9717, Berkeley County, West Virginia",1400000US54003971700,5527,33.8,4719,492,7,39,0,71,2826,2352,1005,1347,2969,0,34,68,600,1730,537,121500,0,0,0,5362,1636,19876,43,35951,2677,2360,91,3518,3071,3106,527,54,003,971700
"Census Tract 9718, Berkeley County, West Virginia",1400000US54003971800,7950,43.7,7854,0,0,0,0,0,3449,3073,2695,378,877,40,0,36,338,463,0,192600,13,0,0,7939,385,30523,55,66672,3412,4410,98,5101,5063,4650,853,54,003,971800
"Census Tract 9719, Berkeley County, West Virginia",1400000US54003971900,10203,40.0,8722,914,0,174,0,51,4100,3880,3004,876,2496,97,0,52,383,1595,369,152900,0,0,0,10203,1293,27092,105,57109,3585,6115,118,6636,6283,5683,1174,54,003,971900
"Census Tract 9720, Berkeley County, West Virginia",1400000US54003972000,12154,38.4,10029,1538,0,72,37,51,4615,4489,3142,1347,3682,0,0,0,949,2147,586,152300,19,0,0,11944,1756,27877,110,54698,4521,6911,262,7814,7380,6730,1219,54,003,972000
"Census Tract 9721.01, Berkeley County, West Virginia",1400000US54003972101,5660,44.3,4977,537,0,71,0,0,2076,1947,1589,358,992,0,0,37,234,591,130,174500,0,9,9,5621,425,28316,39,73750,2051,3376,91,3558,3504,3172,506,54,003,972101
"Census Tract 9721.02, Berkeley County, West Virginia",1400000US54003972102,10715,36.4,9636,569,0,251,0,124,4133,3934,3412,522,1385,0,0,0,235,1038,112,158100,0,0,0,10558,1159,25559,65,60220,3932,6379,46,6740,6453,5856,1360,54,003,972102
"Census Tract 9582, Boone County, West Virginia",1400000US54005958200,4294,44.3,4281,0,0,0,0,0,1853,1639,1330,309,849,24,6,0,354,465,0,79200,0,0,7,4286,1466,22048,36,43451,3733,561,0,2654,2654,2420,203,54,005,958200
"Census Tract 9583, Boone County, West Virginia",1400000US54005958300,4050,40.1,4002,7,0,0,0,0,1748,1493,1231,262,531,0,32,63,110,326,0,85200,0,0,0,3887,903,19692,0,38125,3651,399,0,2306,2289,2082,93,54,005,958300
"Census Tract 9584, Boone County, West Virginia",1400000US54005958400,2358,43.5,2289,49,3,15,0,0,1031,880,641,239,761,0,59,261,64,377,0,137100,6,0,0,2336,513,24159,33,46989,2033,325,0,1445,1445,1200,177,54,005,958400
"Census Tract 9585.01, Boone County, West Virginia",1400000US54005958501,2533,42.8,2524,0,0,0,0,0,1375,1144,882,262,568,36,0,47,50,304,131,60000,0,0,0,2533,670,20752,20,33693,2244,247,23,1558,1558,1344,60,54,005,958501
"Census Tract 9585.02, Boone County, West Virginia",1400000US54005958502,3351,41.5,3261,79,0,0,0,0,1654,1416,1039,377,943,10,7,68,72,722,64,75000,0,0,0,3351,867,21572,8,37696,2931,399,0,2014,2014,1782,231,54,005,958502
"Census Tract 9586, Boone County, West Virginia",1400000US54005958600,2176,35.3,2138,0,2,10,0,0,966,829,548,281,812,37,18,24,195,487,51,56200,0,0,0,2165,453,18912,0,38750,1706,460,0,1368,1368,1157,79,54,005,958600
"Census Tract 9587, Boone County, West Virginia",1400000US54005958700,2039,41.4,2021,0,0,0,0,0,981,832,649,183,495,14,0,60,126,234,61,45400,0,0,0,2005,551,17716,12,35357,1795,244,0,1203,1191,1095,56,54,005,958700
"Census Tract 9588, Boone County, West Virginia",1400000US54005958800,2844,45.6,2723,47,0,0,0,37,1411,1233,873,360,714,22,44,29,9,521,89,71600,0,0,0,2844,667,19759,8,34438,2573,243,17,1833,1822,1596,149,54,005,958800
"Census Tract 9679, Braxton County, West Virginia",1400000US54007967900,5365,44.4,5269,24,0,0,3,6,2688,1955,1434,521,1585,35,77,118,427,900,28,77200,3,0,0,4994,1101,20366,29,39625,4072,1258,27,3495,3461,3109,251,54,007,967900
"Census Tract 9680, Braxton County, West Virginia",1400000US54007968000,4556,46.4,4556,0,0,0,0,0,2402,1813,1358,455,1100,59,5,86,238,653,59,85200,0,0,0,4556,900,20013,17,32024,3644,848,55,2535,2524,2303,363,54,007,968000
"Census Tract 9681, Braxton County, West Virginia",1400000US54007968100,4542,44.0,4383,25,10,0,43,0,2284,1649,1302,347,944,10,0,175,246,478,35,97400,0,0,0,4490,841,20123,23,40678,3750,783,0,2563,2545,2103,385,54,007,968100
"Census Tract 311.01, Brooke County, West Virginia",1400000US54009031101,4999,52.1,4638,209,0,0,0,0,2561,2406,1577,829,1569,15,16,17,217,1188,116,100700,0,0,0,4999,661,26276,19,41888,2299,2620,49,2918,2896,2503,560,54,009,031101
"Census Tract 311.02, Brooke County, West Virginia",1400000US54009031102,4447,44.9,4390,17,1,0,0,35,1971,1862,1514,348,747,20,0,0,117,540,70,93700,0,0,0,4386,326,27010,30,56932,2231,2135,7,2719,2675,2407,591,54,009,031102
"Census Tract 312, Brooke County, West Virginia",1400000US54009031200,3368,45.0,3271,68,0,6,0,4,1502,1308,919,389,952,0,0,0,376,539,37,70500,0,0,0,3190,482,21603,33,45380,1927,1402,13,1997,1962,1692,255,54,009,031200
"Census Tract 314, Brooke County, West Virginia",1400000US54009031400,4049,49.9,4044,0,0,0,0,0,2186,1980,1216,764,1307,0,0,56,232,850,169,85300,13,0,0,3993,691,25729,57,34167,2765,1269,0,2293,2278,2057,453,54,009,031400
"Census Tract 316, Brooke County, West Virginia",1400000US54009031600,3802,35.1,3658,55,0,50,0,5,1311,1228,1046,182,418,3,4,0,190,217,4,114300,8,0,0,3056,386,22161,13,56761,2059,1673,42,2579,2563,1653,422,54,009,031600
"Census Tract 317, Brooke County, West Virginia",1400000US54009031700,2808,46.0,2698,41,11,41,3,0,1375,1150,977,173,471,1,22,6,116,317,9,62700,0,0,0,2776,305,21635,1,41064,1977,775,8,1659,1628,1489,344,54,009,031700
"Census Tract 1.01, Cabell County, West Virginia",1400000US54011000101,1781,39.9,1636,74,0,0,0,0,807,738,455,283,764,18,21,67,239,326,93,70700,0,0,0,1776,650,13450,0,26667,1293,411,59,1035,1035,789,100,54,011,000101
"Census Tract 1.02, Cabell County, West Virginia",1400000US54011000102,2292,37.4,2064,174,0,31,0,0,967,905,529,376,914,0,13,59,121,578,143,109700,0,0,0,2284,587,20513,0,39229,1643,609,5,1399,1385,1107,238,54,011,000102
"Census Tract 2, Cabell County, West Virginia",1400000US54011000200,2918,42.5,2834,0,0,3,0,0,1542,1196,616,580,1398,0,31,115,429,765,58,69900,0,0,0,2918,985,14472,0,24205,2130,775,13,1795,1775,1513,108,54,011,000200
"Census Tract 3, Cabell County, West Virginia",1400000US54011000300,2437,36.3,2370,4,0,30,0,0,1348,1022,525,497,1064,13,97,50,61,696,147,103200,0,0,0,2383,290,22068,0,40724,1817,579,2,1508,1427,1223,330,54,011,000300
"Census Tract 4, Cabell County, West Virginia",1400000US54011000400,2887,21.9,2518,269,0,17,0,8,1155,1066,301,765,2154,0,0,40,235,1233,646,59700,0,0,0,2869,1849,10079,8,20362,1840,1030,0,2294,2211,877,109,54,011,000400
"Census Tract 5, Cabell County, West Virginia",1400000US54011000500,2895,20.1,2258,393,0,162,0,10,591,506,21,485,875,0,0,8,53,601,213,104800,0,0,0,914,648,4367,0,9609,1553,1103,26,2789,2537,244,103,54,011,000500
"Census Tract 6, Cabell County, West Virginia",1400000US54011000600,1485,25.7,1165,114,0,99,0,28,1028,726,37,689,1065,0,10,18,104,748,185,-666666666,0,0,0,1141,779,13246,6,11341,811,579,0,1132,971,490,161,54,011,000600
"Census Tract 9, Cabell County, West Virginia",1400000US54011000900,1458,35.8,1293,86,20,0,0,6,906,655,220,435,954,0,12,49,199,670,24,73800,0,0,0,1429,795,15731,11,16717,1104,354,0,879,852,794,76,54,011,000900
"Census Tract 10, Cabell County, West Virginia",1400000US54011001000,1954,34.9,1849,0,0,0,0,0,1084,862,480,382,899,22,0,76,245,556,0,59200,0,0,0,1909,687,15384,11,24796,1575,367,0,1208,1165,942,170,54,011,001000
"Census Tract 11, Cabell County, West Virginia",1400000US54011001100,1664,44.6,1552,37,0,6,0,0,1065,767,322,445,920,0,0,61,197,623,39,67600,0,0,0,1581,485,17569,0,26321,1299,344,9,1074,1060,949,92,54,011,001100
"Census Tract 12, Cabell County, West Virginia",1400000US54011001200,2804,43.2,2387,302,0,69,33,0,1380,1318,821,497,831,0,9,53,97,535,137,150900,0,0,10,2804,300,32765,119,44766,1972,773,26,1811,1742,1618,733,54,011,001200
"Census Tract 13, Cabell County, West Virginia",1400000US54011001300,2628,30.7,2403,144,0,19,0,0,1771,1403,485,918,1504,0,0,20,280,1010,194,134800,0,0,0,2617,794,28360,51,33393,1689,851,0,1968,1904,1409,779,54,011,001300
"Census Tract 14, Cabell County, West Virginia",1400000US54011001400,2539,32.4,1572,905,21,11,0,0,1411,1134,505,629,1321,0,5,44,245,909,118,94700,0,0,0,2539,867,25778,29,34450,1674,732,59,1763,1688,1411,561,54,011,001400
"Census Tract 15, Cabell County, West Virginia",1400000US54011001500,2019,41.5,1084,738,31,0,0,0,1221,910,423,487,977,0,15,10,260,572,120,71600,0,0,0,1837,747,16052,0,17794,1472,533,0,1231,1203,1052,306,54,011,001500
"Census Tract 16, Cabell County, West Virginia",1400000US54011001600,1226,32.4,952,178,0,4,0,15,582,453,225,228,622,0,38,11,36,476,61,49500,0,0,0,1095,465,11541,0,27250,758,449,9,849,849,638,105,54,011,001600
"Census Tract 18, Cabell County, West Virginia",1400000US54011001800,4249,33.5,3358,525,18,22,0,9,1918,1633,803,830,2459,0,9,99,265,1814,272,58500,0,0,0,4208,1865,11941,0,20837,3190,1037,0,2657,2614,2237,328,54,011,001800
"Census Tract 19, Cabell County, West Virginia",1400000US54011001900,2383,38.3,2238,1,0,10,0,0,1056,981,820,161,527,0,6,0,101,319,101,130300,0,0,0,2367,417,29898,48,50724,1792,571,0,1399,1379,1213,554,54,011,001900
"Census Tract 20, Cabell County, West Virginia",1400000US54011002000,3292,43.0,2891,138,0,85,0,0,1532,1488,1251,237,582,23,0,77,110,372,0,156900,0,0,13,3292,188,41387,115,67742,2191,969,30,1949,1879,1781,993,54,011,002000
"Census Tract 21, Cabell County, West Virginia",1400000US54011002100,3152,44.9,3093,7,0,29,0,0,1600,1458,1122,336,844,0,0,21,70,459,294,126000,7,0,0,3147,492,43649,153,54464,2224,827,23,1652,1575,1387,598,54,011,002100
"Census Tract 101.02, Cabell County, West Virginia",1400000US54011010102,5750,42.3,5683,49,0,0,0,0,2572,2313,1824,489,1240,0,59,18,309,746,108,114700,10,0,0,5688,876,26506,53,45639,4444,1306,0,3588,3579,2911,820,54,011,010102
"Census Tract 102.01, Cabell County, West Virginia",1400000US54011010201,5429,41.0,4912,152,0,250,0,0,2840,2399,1367,1032,2190,12,0,0,652,1247,279,151100,0,0,0,5389,573,30450,110,48466,3374,1817,41,3189,3039,2832,1084,54,011,010201
"Census Tract 102.02, Cabell County, West Virginia",1400000US54011010202,3794,41.9,3586,42,0,123,0,29,2033,1718,1141,577,982,0,26,39,178,604,135,129100,0,0,0,3781,431,27498,41,44342,2842,822,11,2136,2095,1941,757,54,011,010202
"Census Tract 103, Cabell County, West Virginia",1400000US54011010300,2957,46.9,2886,0,15,15,0,0,1280,1193,957,236,490,0,73,26,113,226,52,150800,0,0,14,2957,225,29922,72,50855,2203,679,11,1800,1742,1585,485,54,011,010300
"Census Tract 104, Cabell County, West Virginia",1400000US54011010400,6535,35.9,6009,252,0,119,0,154,2846,2706,1389,1317,2471,0,0,47,356,1997,71,134500,0,0,0,5865,479,26935,73,42579,4942,1442,0,4292,4015,3237,814,54,011,010400
"Census Tract 105, Cabell County, West Virginia",1400000US54011010500,5991,44.4,5991,0,0,0,0,0,2402,2158,1890,268,752,0,0,89,203,460,0,126800,0,0,0,5991,869,22329,66,43654,4827,1147,0,3597,3597,3391,777,54,011,010500
"Census Tract 106, Cabell County, West Virginia",1400000US54011010600,3789,42.6,3739,24,0,6,0,0,1723,1507,1165,342,935,8,0,16,336,575,0,107600,7,0,0,3740,373,24551,28,45651,3239,519,13,2293,2293,1995,377,54,011,010600
"Census Tract 107, Cabell County, West Virginia",1400000US54011010700,8284,42.3,8005,14,32,78,0,0,3282,3078,2564,514,1221,32,39,130,247,582,191,135400,16,0,0,8210,474,27904,58,60303,6702,1340,135,4832,4688,4254,1025,54,011,010700
"Census Tract 108, Cabell County, West Virginia",1400000US54011010800,6348,41.8,6255,18,9,0,0,0,3030,2623,1921,702,1611,0,26,70,173,1048,294,114100,0,0,0,6329,1268,23418,36,46977,5506,813,23,3681,3667,3119,730,54,011,010800
"Census Tract 109, Cabell County, West Virginia",1400000US54011010900,1683,44.5,1453,124,11,32,0,0,1442,1038,142,896,1187,9,0,35,305,588,250,93300,0,0,0,1636,791,15880,9,13167,1129,480,9,1186,1153,977,145,54,011,010900
"Census Tract 9626, Calhoun County, West Virginia",1400000US54013962600,3426,45.1,3358,3,0,5,0,1,1844,1329,1035,294,731,37,47,27,80,472,68,84600,0,0,0,3346,660,20024,13,42881,2865,542,0,2015,1993,1708,196,54,013,962600
"Census Tract 9627, Calhoun County, West Virginia",1400000US54013962700,4056,49.6,4007,9,9,0,0,0,2106,1584,1365,219,491,41,22,44,75,309,0,74100,0,0,0,4056,516,21160,22,37000,2981,1033,0,2425,2425,2155,249,54,013,962700
"Census Tract 9579, Clay County, West Virginia",1400000US54015957900,3845,42.4,3704,3,22,0,16,0,1637,1338,1092,246,759,0,9,9,277,376,88,97400,0,0,0,3797,783,17696,22,37411,3166,657,0,2173,2151,1983,261,54,015,957900
"Census Tract 9580, Clay County, West Virginia",1400000US54015958000,3049,44.0,3031,0,11,0,0,0,1850,1218,934,284,542,0,16,5,297,183,41,74400,13,0,0,3034,857,16371,10,29048,2430,619,0,1786,1784,1616,235,54,015,958000
"Census Tract 9581, Clay County, West Virginia",1400000US54015958100,2139,45.6,2115,0,15,0,0,9,1097,819,709,110,357,31,0,34,71,202,19,56900,5,0,0,2139,433,16559,0,31281,1882,248,9,1332,1332,1068,39,54,015,958100
"Census Tract 9650, Doddridge County, West Virginia",1400000US54017965000,3915,47.5,3740,21,6,29,0,0,1993,1341,1216,125,381,8,0,16,235,81,41,97200,0,0,0,3793,413,21339,8,39911,2845,987,41,2525,2474,2138,392,54,017,965000
"Census Tract 9651, Doddridge County, West Virginia",1400000US54017965100,4448,36.0,4288,77,0,6,0,4,1938,1284,1037,247,580,15,0,28,317,191,29,91500,21,0,8,3919,773,18264,22,39058,3294,1117,12,2824,2794,2374,250,54,017,965100
"Census Tract 201, Fayette County, West Virginia",1400000US54019020100,5596,42.5,5476,7,4,0,0,0,2755,2457,2078,379,861,0,0,20,556,272,13,98800,0,0,0,5457,894,25822,110,39989,4269,1294,12,3733,3625,3512,1137,54,019,020100
"Census Tract 202.01, Fayette County, West Virginia",1400000US54019020201,4837,39.2,4323,493,0,0,0,0,1937,1725,1252,473,1053,0,100,104,224,601,24,82300,0,0,0,4738,959,18932,9,40883,4128,657,0,2784,2776,2320,237,54,019,020201
"Census Tract 202.02, Fayette County, West Virginia",1400000US54019020202,3687,45.4,3463,175,0,31,0,0,1954,1602,1206,396,746,102,7,107,245,239,46,102700,0,0,0,3687,865,21691,8,33214,3152,526,0,2018,2018,1764,381,54,019,020202
"Census Tract 203, Fayette County, West Virginia",1400000US54019020300,3005,43.8,2914,63,17,0,0,11,1466,1319,769,550,988,0,37,65,298,529,59,89000,0,0,0,2952,686,21868,9,32905,2235,694,54,1731,1644,1610,412,54,019,020300
"Census Tract 204, Fayette County, West Virginia",1400000US54019020400,4458,42.0,3990,367,69,0,0,0,2034,1725,1324,401,817,34,42,0,193,482,66,81600,0,0,12,4458,1228,15797,0,32722,3679,779,0,2671,2670,2307,158,54,019,020400
"Census Tract 205, Fayette County, West Virginia",1400000US54019020500,2128,35.3,1847,262,0,0,0,0,981,791,513,278,689,8,17,4,159,501,0,59300,0,0,0,2128,855,15509,0,28090,1640,445,34,1308,1293,1118,108,54,019,020500
"Census Tract 206, Fayette County, West Virginia",1400000US54019020600,2168,48.1,2146,7,0,15,0,0,1111,864,765,99,303,0,0,0,61,242,0,83400,15,0,0,2165,312,19310,4,39015,1787,359,0,1217,1144,1104,130,54,019,020600
"Census Tract 207, Fayette County, West Virginia",1400000US54019020700,4130,39.3,3469,500,7,5,0,51,1954,1660,1299,361,691,0,4,95,231,337,24,57500,14,0,0,3751,601,20003,7,37700,3453,568,0,2561,2450,2067,278,54,019,020700
"Census Tract 208, Fayette County, West Virginia",1400000US54019020800,5447,40.5,4894,398,32,11,0,28,2089,1739,1149,590,1568,10,41,84,456,815,162,61100,0,0,0,4454,644,16570,0,38240,4237,1138,34,3367,3138,2980,163,54,019,020800
"Census Tract 209, Fayette County, West Virginia",1400000US54019020900,4141,46.8,4109,32,0,0,0,0,2198,1661,1457,204,493,3,0,49,91,303,47,87300,28,0,0,4057,459,23554,30,44254,3645,482,0,2502,2459,2152,313,54,019,020900
"Census Tract 210, Fayette County, West Virginia",1400000US54019021000,2442,55.1,2421,0,0,0,0,12,1411,1045,961,84,129,0,0,10,77,16,26,77200,0,0,0,2399,354,22840,26,39407,2046,381,0,1514,1484,1334,105,54,019,021000
"Census Tract 211, Fayette County, West Virginia",1400000US54019021100,3153,47.5,3153,0,0,0,0,0,1620,1257,1099,158,347,47,7,13,111,156,13,71500,0,0,0,3148,449,20147,11,39131,2619,501,33,1887,1869,1677,179,54,019,021100
"Census Tract 9677, Gilmer County, West Virginia",1400000US54021967700,5970,41.9,4923,808,24,24,0,93,2406,1802,1574,228,587,83,18,36,172,271,7,78000,10,0,0,4563,943,15865,13,37386,3378,2349,34,4193,3811,3737,430,54,021,967700
"Census Tract 9678, Gilmer County, West Virginia",1400000US54021967800,2527,26.7,2305,112,0,0,0,0,1060,907,464,443,1026,18,4,9,286,575,134,100300,4,0,0,2100,798,20895,9,36625,1629,888,0,1801,1779,989,328,54,021,967800
"Census Tract 9694, Grant County, West Virginia",1400000US54023969400,3213,43.5,3185,2,0,0,0,0,2068,1076,949,127,450,2,8,31,55,176,178,109500,0,0,0,3199,276,21253,2,40463,1672,1464,75,1760,1729,1579,143,54,023,969400
"Census Tract 9695, Grant County, West Virginia",1400000US54023969500,4145,45.7,4115,30,0,0,0,0,1970,1323,1178,145,524,14,0,77,143,264,26,161500,0,0,0,4127,447,22397,48,48507,2611,1534,0,2668,2632,2230,491,54,023,969500
"Census Tract 9696, Grant County, West Virginia",1400000US54023969600,4412,49.5,4226,142,0,0,0,13,2448,1759,1159,600,1612,50,45,26,271,1078,142,114400,0,0,0,4304,802,18564,0,31268,2652,1753,2,2422,2369,2124,268,54,023,969600
"Census Tract 9501, Greenbrier County, West Virginia",1400000US54025950100,5535,47.5,5026,344,0,14,11,15,3680,2368,1652,716,1458,99,82,89,200,773,215,82300,0,0,0,5208,1034,19640,25,37188,4054,1390,41,3471,3388,3016,184,54,025,950100
"Census Tract 9502, Greenbrier County, West Virginia",1400000US54025950200,3820,45.8,3724,32,0,0,0,15,2044,1453,1077,376,900,50,30,43,239,412,126,72800,0,0,7,3813,797,16610,0,34870,2905,866,39,2158,2116,1877,245,54,025,950200
"Census Tract 9503, Greenbrier County, West Virginia",1400000US54025950300,3516,48.9,3430,22,0,0,0,0,2039,1508,1160,348,760,9,0,18,296,375,62,72400,0,0,0,3441,723,17884,0,31007,2760,756,0,2037,2021,1871,188,54,025,950300
"Census Tract 9504, Greenbrier County, West Virginia",1400000US54025950400,7671,43.8,7165,82,0,0,0,92,3561,2997,2520,477,1287,0,92,45,326,824,0,152100,14,0,0,7661,1403,24170,37,47844,5706,1829,29,4391,4321,3875,900,54,025,950400
"Census Tract 9505, Greenbrier County, West Virginia",1400000US54025950500,3455,44.5,3359,50,0,0,0,3,1696,1394,1003,391,911,6,138,27,144,535,61,120700,10,0,0,3455,580,21246,23,40375,2654,789,9,1983,1952,1659,236,54,025,950500
"Census Tract 9506, Greenbrier County, West Virginia",1400000US54025950600,5285,45.2,4899,246,0,98,0,0,2797,2567,1761,806,1401,13,0,83,155,1079,71,172000,0,0,0,5199,532,30752,119,45269,3171,1878,22,3033,2899,2694,1461,54,025,950600
"Census Tract 9507, Greenbrier County, West Virginia",1400000US54025950700,6298,43.5,5930,111,0,0,0,4,3292,2657,1857,800,1747,106,28,247,243,1004,119,99700,0,0,0,6079,1329,26867,97,42979,4977,1274,24,3849,3809,3420,628,54,025,950700
"Census Tract 9682, Hampshire County, West Virginia",1400000US54027968200,5114,49.1,5073,0,0,41,0,0,3244,2180,1390,790,1204,12,33,0,350,767,42,130200,0,0,15,5114,507,22513,0,37920,1367,3692,0,3131,3113,2665,192,54,027,968200
"Census Tract 9683, Hampshire County, West Virginia",1400000US54027968300,6091,41.4,5699,119,92,0,0,0,3079,2332,1350,982,1637,23,35,78,584,522,395,112300,0,0,0,5763,1087,16315,6,30345,2050,4001,0,3688,3688,3172,240,54,027,968300
"Census Tract 9684, Hampshire County, West Virginia",1400000US54027968400,4574,45.3,4444,82,5,0,0,2,2304,1832,971,861,1584,11,90,22,193,1249,19,112100,0,0,0,4331,903,18668,6,32350,2014,2533,0,2540,2519,2188,403,54,027,968400
"Census Tract 9685, Hampshire County, West Virginia",1400000US54027968500,2945,45.0,2914,16,0,0,0,15,1845,1292,906,386,729,11,22,0,98,542,56,143800,6,0,0,2883,670,19029,0,29940,1235,1674,21,1677,1641,1402,189,54,027,968500
"Census Tract 9686, Hampshire County, West Virginia",1400000US54027968600,4731,47.6,4663,59,0,0,0,0,3313,2341,1321,1020,1460,11,21,37,396,873,122,153000,0,0,0,4731,697,23903,0,26904,984,3728,2,3075,3002,2962,387,54,027,968600
"Census Tract 206, Hancock County, West Virginia",1400000US54029020600,4415,50.7,4253,66,0,47,0,0,2108,1926,1333,593,1239,9,0,9,261,917,43,118400,0,0,0,4250,498,30854,93,46330,2096,2160,0,2673,2536,2368,740,54,029,020600
"Census Tract 207, Hancock County, West Virginia",1400000US54029020700,4232,47.9,4148,42,4,0,0,0,2145,2046,1320,726,1268,15,0,105,281,821,46,86200,0,0,0,4175,466,23931,10,34641,2175,1944,16,2766,2700,2491,548,54,029,020700
"Census Tract 209, Hancock County, West Virginia",1400000US54029020900,3004,37.5,2829,53,15,0,0,0,1328,1134,872,262,803,22,0,0,246,499,36,56800,0,0,0,2989,313,17990,0,36705,964,1965,22,1555,1510,1350,200,54,029,020900
"Census Tract 211, Hancock County, West Virginia",1400000US54029021100,3694,46.4,3483,195,0,13,0,0,1628,1483,1312,171,450,0,182,0,159,98,11,111600,0,0,0,3694,416,27969,45,52656,1804,1854,6,2311,2287,2013,584,54,029,021100
"Census Tract 212, Hancock County, West Virginia",1400000US54029021200,3668,46.9,3632,0,5,29,0,0,1751,1553,1297,256,450,25,22,34,105,211,53,89800,0,0,0,3650,612,24475,18,48807,2109,1518,4,2324,2278,2077,404,54,029,021200
"Census Tract 213, Hancock County, West Virginia",1400000US54029021300,2994,42.8,2776,136,0,0,0,0,1580,1327,843,484,1111,56,0,36,217,715,87,74100,0,0,9,2939,897,22043,35,28683,1372,1562,30,1705,1669,1532,316,54,029,021300
"Census Tract 214, Hancock County, West Virginia",1400000US54029021400,3748,44.9,3291,210,0,6,14,0,1698,1516,1048,468,1198,7,95,71,374,514,137,75900,0,0,0,3741,665,21259,14,42250,1830,1908,0,2305,2293,2039,316,54,029,021400
"Census Tract 215, Hancock County, West Virginia",1400000US54029021500,4269,46.1,4242,0,0,0,0,0,2203,1859,1196,663,1820,0,70,20,103,1577,50,80800,13,0,0,4211,419,21432,0,37254,1523,2695,0,2397,2397,2165,171,54,029,021500
