NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B03003_003E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_015E,B25026_014E,B25026_013E,B25026_012E,B25026_011E,B25026_010E,B25077_001E,B25075_025E,B25075_026E,B25075_027E,B17001_001E,B17001_002E,B19301_001E,B19001_017E,B19013_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B23006_001E,B23006_023E,state,county,tract
"Census Tract 207.02, Kent County, Rhode Island",1400000US44003020702,4552,45.7,4509,25,0,1,0,13,0,1811,1650,1480,170,374,0,0,34,234,106,0,271900,0,0,9,4455,220,35769,106,79020,3688,784,5,2894,2794,2602,761,44,003,020702
"Census Tract 207.03, Kent County, Rhode Island",1400000US44003020703,6538,46.3,6229,160,0,29,0,24,38,2778,2572,2217,355,603,0,23,188,58,279,55,295600,0,0,14,6354,357,39218,157,83710,5037,1113,135,4172,3759,3556,1381,44,003,020703
"Census Tract 208, Kent County, Rhode Island",1400000US44003020800,6112,42.6,5611,26,13,314,0,137,97,2354,2181,1763,418,850,34,0,32,74,602,108,301400,0,0,0,6101,146,34620,110,86650,4319,1460,1,3877,3631,3503,1476,44,003,020800
"Census Tract 209.01, Kent County, Rhode Island",1400000US44003020901,3476,42.4,3317,13,0,6,0,188,23,1883,1675,844,831,1227,0,0,222,229,707,69,317100,0,0,0,3476,334,44687,176,61477,2059,1210,30,2213,2103,2006,1025,44,003,020901
"Census Tract 209.03, Kent County, Rhode Island",1400000US44003020903,6116,44.9,5758,24,19,285,0,144,0,2145,2071,1967,104,144,0,22,16,54,52,0,478600,50,9,7,6116,69,63704,665,137432,3241,2287,29,3490,3076,3112,2333,44,003,020903
"Census Tract 209.04, Kent County, Rhode Island",1400000US44003020904,3512,45.0,3045,40,24,113,0,85,23,1383,1323,1188,135,135,0,0,0,0,52,83,416400,0,0,0,3472,110,53108,348,101620,2062,1174,0,1816,1641,1643,1240,44,003,020904
"Census Tract 210.01, Kent County, Rhode Island",1400000US44003021001,2677,41.0,2452,54,0,38,0,343,106,1045,994,786,208,680,18,16,40,21,468,117,174800,0,0,5,2640,196,28712,20,67500,1725,459,51,1731,1304,1600,416,44,003,021001
"Census Tract 210.02, Kent County, Rhode Island",1400000US44003021002,4952,47.1,4206,92,0,179,0,433,315,2304,2304,1732,572,1006,0,0,76,135,745,50,198100,0,0,16,4869,412,39388,150,62781,3281,1279,88,3232,2776,2903,1344,44,003,021002
"Census Tract 211, Kent County, Rhode Island",1400000US44003021100,4845,37.6,4136,66,0,396,31,310,143,2226,2075,1330,745,1361,33,21,133,258,790,126,165400,0,0,0,4845,364,30161,59,62994,3535,927,47,2976,2591,2624,456,44,003,021100
"Census Tract 212, Kent County, Rhode Island",1400000US44003021200,3585,42.2,3275,54,9,101,0,133,69,1665,1585,1102,483,864,0,13,0,278,561,12,183900,0,0,0,3585,305,34499,45,51016,2690,549,0,2307,2006,2022,324,44,003,021200
"Census Tract 213, Kent County, Rhode Island",1400000US44003021300,4947,48.8,4390,196,0,11,0,399,314,2237,2139,1868,271,510,0,0,30,93,350,37,251700,14,0,15,4947,223,35877,133,72404,3400,1164,76,3105,2735,2717,1088,44,003,021300
"Census Tract 214.01, Kent County, Rhode Island",1400000US44003021401,3762,41.5,3510,21,0,85,0,166,57,1560,1393,1194,199,453,0,0,71,99,266,17,179000,0,0,0,3755,121,30860,32,75844,2820,662,32,2353,2096,2109,694,44,003,021401
"Census Tract 214.02, Kent County, Rhode Island",1400000US44003021402,3857,41.3,3385,147,0,65,0,217,92,1606,1565,1150,415,1042,0,0,16,127,700,199,193700,0,0,0,3836,255,31126,17,65282,2883,716,18,2552,2291,2194,652,44,003,021402
"Census Tract 215.01, Kent County, Rhode Island",1400000US44003021501,3072,44.7,2883,48,41,51,0,87,0,1418,1279,956,323,720,10,20,22,178,438,52,181000,16,8,0,3026,222,30516,8,68634,2347,593,0,1977,1850,1757,631,44,003,021501
"Census Tract 215.02, Kent County, Rhode Island",1400000US44003021502,4214,42.2,3927,45,0,96,0,202,22,1836,1708,1381,327,625,0,9,0,157,367,92,170600,0,0,0,4172,455,30851,41,65903,3145,861,29,2758,2529,2355,746,44,003,021502
"Census Tract 216, Kent County, Rhode Island",1400000US44003021600,1427,54.5,1346,5,6,15,0,36,6,668,563,517,46,108,0,0,0,28,80,0,381400,35,6,5,1406,29,64905,98,102026,960,356,0,828,782,779,383,44,003,021600
"Census Tract 217, Kent County, Rhode Island",1400000US44003021700,4145,42.6,3996,35,0,74,0,162,7,2073,1693,1261,432,935,8,0,40,241,602,44,171100,13,0,0,4136,269,25584,9,58407,3273,687,0,2732,2513,2544,371,44,003,021700
"Census Tract 218, Kent County, Rhode Island",1400000US44003021800,4283,42.6,4028,48,52,60,0,105,21,1803,1687,1086,601,1298,0,30,65,560,561,82,194700,0,0,0,4283,223,30490,62,71250,3086,992,28,2757,2461,2348,616,44,003,021800
"Census Tract 219.01, Kent County, Rhode Island",1400000US44003021901,3307,44.8,3102,36,0,9,0,194,42,1474,1395,1206,189,350,0,0,9,219,94,28,174400,0,0,0,3307,148,30847,22,65282,2401,666,21,2173,1994,1867,537,44,003,021901
"Census Tract 219.02, Kent County, Rhode Island",1400000US44003021902,2639,44.4,2484,52,0,54,0,149,27,1245,1144,746,398,808,9,19,37,289,405,49,170000,0,0,0,2621,275,34809,9,60066,1847,495,30,1680,1440,1481,350,44,003,021902
"Census Tract 219.03, Kent County, Rhode Island",1400000US44003021903,3887,49.8,3655,10,0,60,0,180,37,1731,1667,1414,253,453,32,0,20,85,280,36,192300,30,0,18,3882,195,40319,63,70840,2789,959,12,2413,2270,2214,965,44,003,021903
"Census Tract 220, Kent County, Rhode Island",1400000US44003022000,3382,45.3,3283,16,0,27,0,130,0,1712,1541,1103,438,711,18,9,0,114,436,134,202600,0,0,0,3255,232,38181,40,76806,2439,779,14,2157,2017,2107,690,44,003,022000
"Census Tract 221, Kent County, Rhode Island",1400000US44003022100,5732,46.7,5474,50,0,125,0,107,17,2502,2362,1928,434,1085,0,12,53,208,711,101,209700,0,0,0,5521,593,34587,129,62429,4286,1205,44,3226,3016,2856,1066,44,003,022100
"Census Tract 222.01, Kent County, Rhode Island",1400000US44003022201,6632,46.0,6060,85,36,316,0,307,36,2983,2901,2076,825,1425,0,15,56,228,1050,76,343500,0,12,0,6616,321,53364,438,92593,3994,2034,25,4201,3794,3652,2116,44,003,022201
"Census Tract 222.02, Kent County, Rhode Island",1400000US44003022202,4136,49.3,3598,96,0,259,0,142,96,2274,2192,468,1724,2870,10,29,206,486,1734,405,251700,8,0,7,3988,228,36295,70,58529,2677,989,7,2356,1980,2204,867,44,003,022202
"Census Tract 223, Kent County, Rhode Island",1400000US44003022300,4060,44.3,3552,1,0,197,0,147,158,2247,2031,794,1237,1939,14,18,222,278,1209,198,190700,0,0,0,4060,493,31334,26,51723,2441,919,50,2398,1957,2200,759,44,003,022300
"Census Tract 224, Kent County, Rhode Island",1400000US44003022400,2340,49.2,2248,6,0,19,0,124,27,1012,961,785,176,397,6,0,36,78,240,37,249300,20,0,27,2335,39,46888,74,80568,1670,575,19,1561,1494,1336,603,44,003,022400
"Census Tract 9800, Kent County, Rhode Island",1400000US44003980000,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,44,003,980000
"Census Tract 401.01, Newport County, Rhode Island",1400000US44005040101,5041,45.0,4832,46,0,32,0,179,4,2315,2048,1572,476,1146,31,8,38,297,578,194,282000,7,0,0,4819,364,42573,228,72250,2117,2794,25,3082,2907,2606,1075,44,005,040101
"Census Tract 401.02, Newport County, Rhode Island",1400000US44005040102,5662,49.5,5359,24,0,152,0,135,0,2519,2317,1775,542,1058,0,37,0,364,636,21,511900,41,0,134,5629,302,59024,454,107433,2512,2721,73,3267,3029,2883,1796,44,005,040102
"Census Tract 401.03, Newport County, Rhode Island",1400000US44005040103,6648,47.7,6316,113,0,137,0,273,0,3623,2798,1995,803,1384,0,105,65,323,818,73,355500,40,0,0,6612,502,44068,369,76324,2794,3330,43,3788,3460,3417,1786,44,005,040103
"Census Tract 402, Newport County, Rhode Island",1400000US44005040200,1314,27.8,841,210,0,140,0,131,56,593,529,0,529,1314,0,0,7,99,981,227,-666666666,0,0,0,1314,115,22618,0,51146,199,750,35,919,686,753,327,44,005,040200
"Census Tract 403.02, Newport County, Rhode Island",1400000US44005040302,2405,44.3,2071,98,0,19,0,90,75,1194,1106,660,446,922,48,0,43,264,538,29,276200,7,0,0,2405,85,32423,26,56200,1286,911,18,1434,1164,1230,448,44,005,040302
"Census Tract 403.03, Newport County, Rhode Island",1400000US44005040303,3080,34.1,2031,454,45,168,0,296,103,1330,1183,483,700,1823,17,0,104,492,1058,152,273900,0,0,0,3075,532,25561,4,54880,1426,1195,135,1777,1441,1649,538,44,005,040303
"Census Tract 403.04, Newport County, Rhode Island",1400000US44005040304,2931,44.8,2473,131,0,128,41,112,0,1324,1268,542,726,1524,0,7,113,431,940,33,350900,0,0,0,2894,429,34101,61,62262,1429,1178,103,1844,1661,1601,466,44,005,040304
"Census Tract 404, Newport County, Rhode Island",1400000US44005040400,6312,49.3,6063,108,0,80,11,245,0,2994,2578,1703,875,1884,72,12,113,405,1130,152,405800,25,20,45,6104,287,43065,271,72837,3082,2816,38,3575,3403,3014,1762,44,005,040400
"Census Tract 405, Newport County, Rhode Island",1400000US44005040500,4311,33.4,3231,310,21,16,0,1088,242,2156,2052,586,1466,3016,0,0,50,821,1644,501,245100,11,0,0,4275,744,24177,38,31704,2289,1386,272,2537,2009,2268,530,44,005,040500
"Census Tract 406, Newport County, Rhode Island",1400000US44005040600,4363,38.8,3281,313,43,0,0,590,472,2385,2095,818,1277,2480,0,0,139,235,1738,368,329400,0,0,9,4344,567,35831,63,61761,1733,2023,116,3274,2661,2623,1488,44,005,040600
"Census Tract 407, Newport County, Rhode Island",1400000US44005040700,3467,46.6,3121,61,0,24,0,292,26,1894,1525,808,717,1470,28,0,36,440,852,114,434300,53,40,7,3467,290,47436,164,88021,1608,1434,72,2519,2190,2198,1148,44,005,040700
"Census Tract 408, Newport County, Rhode Island",1400000US44005040800,2490,46.4,2067,107,8,67,0,180,183,1621,1234,360,874,1543,11,32,67,248,1102,83,608700,28,5,20,2289,343,47813,73,64907,905,1129,90,1664,1407,1388,761,44,005,040800
"Census Tract 409, Newport County, Rhode Island",1400000US44005040900,4845,32.3,4684,47,0,29,0,172,19,2291,1789,1024,765,1648,17,0,0,361,902,368,547400,120,27,91,3653,156,47698,155,79031,1617,2932,23,3316,3161,1778,1190,44,005,040900
"Census Tract 410, Newport County, Rhode Island",1400000US44005041000,1642,39.5,1514,58,13,12,0,61,0,1412,1010,295,715,1070,0,18,44,146,667,195,393300,29,0,0,1594,366,43673,24,60648,573,872,11,1278,1170,1006,593,44,005,041000
"Census Tract 411, Newport County, Rhode Island",1400000US44005041100,1422,46.4,1190,47,0,47,0,52,0,1094,756,339,417,790,0,11,17,168,436,158,447000,31,0,16,1422,228,55208,42,67857,624,708,22,909,858,795,514,44,005,041100
"Census Tract 412, Newport County, Rhode Island",1400000US44005041200,2030,25.6,1401,388,31,53,0,199,9,249,227,0,227,588,9,0,26,126,399,28,-666666666,0,0,0,588,182,35101,0,35197,234,1497,123,1761,1514,1092,772,44,005,041200
"Census Tract 413, Newport County, Rhode Island",1400000US44005041300,5462,51.5,4980,10,14,397,0,33,0,3016,2327,1956,371,848,25,0,14,201,509,99,563900,237,78,58,5462,356,55263,402,101448,2530,2490,87,3275,2973,2899,2128,44,005,041300
"Census Tract 414, Newport County, Rhode Island",1400000US44005041400,3494,52.3,3389,39,0,14,0,62,11,2305,1636,1257,379,678,24,0,7,140,474,33,519300,128,27,75,3494,352,49414,218,73125,1170,2053,32,2017,1886,1786,875,44,005,041400
"Census Tract 416.01, Newport County, Rhode Island",1400000US44005041601,3124,41.7,3037,0,0,7,0,56,43,1583,1415,878,537,1081,54,22,8,235,583,179,205600,0,11,0,3113,293,33843,23,57153,627,2211,85,2076,1836,1926,484,44,005,041601
"Census Tract 416.02, Newport County, Rhode Island",1400000US44005041602,4362,52.9,4118,113,0,38,0,103,2,2161,2008,1637,371,605,49,71,0,235,185,65,270300,20,0,6,4333,228,44752,220,74227,1086,2954,50,2520,2319,2305,887,44,005,041602
"Census Tract 417.01, Newport County, Rhode Island",1400000US44005041701,3353,50.7,3235,10,0,26,0,41,33,1552,1394,1131,263,475,0,0,0,290,167,18,260100,7,0,0,3353,185,34476,68,66117,1090,2085,17,1839,1708,1611,541,44,005,041701
"Census Tract 417.02, Newport County, Rhode Island",1400000US44005041702,4956,47.4,4906,39,0,0,0,18,0,2267,1973,1654,319,734,74,0,0,151,509,0,290700,48,14,8,4945,386,39041,139,81250,1295,3494,17,2983,2876,2716,905,44,005,041702
"Census Tract 9900, Newport County, Rhode Island",1400000US44005990000,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,44,005,990000
"Census Tract 1.01, Providence County, Rhode Island",1400000US44007000101,5260,24.2,2696,517,11,445,11,2211,1100,1354,1222,555,667,2497,8,24,126,152,2090,97,155000,0,0,0,4485,1457,13663,34,34098,1995,1371,205,3736,1592,2246,423,44,007,000101
"Census Tract 1.02, Providence County, Rhode Island",1400000US44007000102,5297,32.9,2070,1003,36,517,0,3155,1405,1964,1763,946,817,2185,0,229,32,438,1308,178,154700,26,0,0,5288,1119,18195,3,37850,2036,873,133,3512,1128,2737,573,44,007,000102
"Census Tract 2, Providence County, Rhode Island",1400000US44007000200,6697,29.1,1953,1581,148,351,23,4483,2232,2353,2079,466,1613,4915,38,0,360,812,3513,192,134600,0,0,0,6688,2421,14028,24,26705,2465,1003,223,4142,1073,3168,451,44,007,000200
"Census Tract 3, Providence County, Rhode Island",1400000US44007000300,6307,32.7,1793,1674,414,197,0,3609,2075,2635,2117,583,1534,4210,73,0,68,663,2962,444,151100,0,0,0,6190,1568,16206,0,33021,1796,1258,437,4299,1151,3135,410,44,007,000300
"Census Tract 4, Providence County, Rhode Island",1400000US44007000400,4002,29.5,1028,1254,41,122,0,2610,1450,1344,1182,301,881,2856,0,17,128,932,1550,229,136900,0,0,0,4002,1498,12436,9,24754,1411,745,217,2469,740,2050,232,44,007,000400
"Census Tract 5, Providence County, Rhode Island",1400000US44007000500,3055,30.9,1028,1036,116,125,0,1917,615,1192,1081,386,695,1818,44,0,32,896,766,80,135900,0,0,0,3055,1143,11421,0,25019,1091,443,240,1661,534,1444,104,44,007,000500
"Census Tract 6, Providence County, Rhode Island",1400000US44007000600,1964,23.8,731,769,0,36,0,1045,357,610,484,169,315,1204,21,0,0,495,688,0,144500,0,0,0,1748,573,13719,18,33750,914,615,46,1096,482,678,146,44,007,000600
"Census Tract 7, Providence County, Rhode Island",1400000US44007000700,2575,34.4,623,1019,22,13,0,1162,776,1053,954,100,854,1965,0,83,192,679,952,59,139300,0,0,0,2549,1007,12488,0,16411,921,687,143,1482,689,1284,138,44,007,000700
"Census Tract 8, Providence County, Rhode Island",1400000US44007000800,4392,23.4,2472,529,167,817,0,796,188,2026,1780,201,1579,2113,0,9,247,330,1331,196,404200,24,0,0,2489,1059,27574,158,16979,600,2480,104,3917,2398,1672,813,44,007,000800
"Census Tract 9, Providence County, Rhode Island",1400000US44007000900,2577,27.7,1808,145,10,188,0,785,342,1251,1113,174,939,1901,0,17,117,566,1093,108,209100,0,0,0,2313,845,20495,27,32599,749,1039,70,1870,1364,1020,354,44,007,000900
"Census Tract 10, Providence County, Rhode Island",1400000US44007001000,2172,30.5,1528,332,0,50,0,823,229,1307,1125,131,994,1898,13,10,54,419,1334,68,218800,0,0,0,2125,873,20938,9,20417,833,486,128,1768,1034,1370,291,44,007,001000
"Census Tract 11, Providence County, Rhode Island",1400000US44007001100,2317,31.1,1769,125,0,158,0,375,187,1281,1067,234,833,1657,71,0,68,300,1042,176,225800,0,0,0,2317,667,29948,54,42196,760,919,148,1864,1310,1444,684,44,007,001100
"Census Tract 12, Providence County, Rhode Island",1400000US44007001200,3412,27.4,1432,759,0,0,0,2181,1198,1287,1200,163,1037,2897,13,0,303,968,1253,360,185200,0,0,0,3322,1328,16200,39,23750,1336,538,450,2202,801,1586,389,44,007,001200
"Census Tract 13, Providence County, Rhode Island",1400000US44007001300,4905,32.2,1550,582,0,647,0,2591,1964,1786,1557,291,1266,3870,0,43,337,862,2429,199,178700,0,0,0,4847,1326,17225,12,31953,1649,1002,312,3296,1244,2940,623,44,007,001300
"Census Tract 14, Providence County, Rhode Island",1400000US44007001400,7083,31.9,2408,1244,78,1044,0,4448,2186,2279,2020,318,1702,5790,0,0,52,2196,2930,612,131100,0,0,0,7083,2005,16004,0,39718,2078,565,556,4870,1047,4269,518,44,007,001400
"Census Tract 15, Providence County, Rhode Island",1400000US44007001500,2959,32.2,1474,460,3,454,13,1277,403,1087,953,529,424,1284,0,0,23,507,747,7,146400,0,0,0,2959,550,23412,25,48831,1089,322,213,2015,700,1594,466,44,007,001500
"Census Tract 16, Providence County, Rhode Island",1400000US44007001600,8561,28.9,2563,821,293,271,18,6368,4430,2890,2590,819,1771,5487,20,0,30,2019,3020,398,150400,0,0,0,8561,2135,14661,0,37291,3217,517,394,5607,1017,4560,275,44,007,001600
"Census Tract 17, Providence County, Rhode Island",1400000US44007001700,3129,34.2,1464,139,0,259,0,1933,1245,1505,1208,494,714,1658,35,13,58,631,565,356,141100,0,0,0,3129,700,17465,0,30556,1399,354,132,2037,511,1730,165,44,007,001700
"Census Tract 18, Providence County, Rhode Island",1400000US44007001800,6247,28.3,2412,949,62,321,0,3809,2292,2372,2092,899,1193,3404,0,62,100,1090,1919,233,148500,0,0,0,6247,1933,16208,33,31053,3157,728,406,3692,1405,3186,315,44,007,001800
"Census Tract 19, Providence County, Rhode Island",1400000US44007001900,5650,27.8,2305,719,93,167,0,3478,1986,2381,2004,344,1660,4389,70,32,281,796,2659,551,116300,0,0,0,5613,2503,13783,0,25543,2561,931,411,3766,1429,2994,359,44,007,001900
"Census Tract 20, Providence County, Rhode Island",1400000US44007002000,6650,23.0,3695,917,67,47,0,3417,1496,2148,1997,631,1366,3768,12,21,109,1102,2214,310,133400,0,0,0,5628,2007,16083,0,30605,3191,1861,491,4090,2428,2470,516,44,007,002000
"Census Tract 21.01, Providence County, Rhode Island",1400000US44007002101,2632,30.6,1622,427,11,22,0,1226,430,1075,889,500,389,1103,17,0,12,370,539,165,167500,0,0,0,2624,443,22943,6,51506,1255,565,108,1701,792,1353,429,44,007,002101
"Census Tract 21.02, Providence County, Rhode Island",1400000US44007002102,5692,30.6,2285,1572,34,148,0,2988,1303,2247,1814,748,1066,3424,69,8,90,586,2493,178,137600,0,0,0,5678,1360,17188,7,49609,2815,1057,192,3846,1730,3147,431,44,007,002102
"Census Tract 22, Providence County, Rhode Island",1400000US44007002200,5198,26.8,2122,1231,43,637,0,3125,872,1902,1500,427,1073,3333,34,23,124,885,1998,269,140900,23,0,0,5182,1381,13223,0,34828,2333,602,384,3403,1011,2704,287,44,007,002200
"Census Tract 23, Providence County, Rhode Island",1400000US44007002300,4645,33.7,3561,623,0,186,0,414,228,2224,1757,926,831,2330,0,0,15,443,1631,241,201900,0,0,0,4456,956,27497,53,47768,1830,1797,263,3274,2777,2242,1011,44,007,002300
"Census Tract 24, Providence County, Rhode Island",1400000US44007002400,6909,27.5,5857,304,171,165,8,1087,271,2097,2038,1501,537,990,140,0,0,87,763,0,187700,0,0,0,5032,273,29230,114,68333,2975,3029,71,5172,4154,2794,1430,44,007,002400
"Census Tract 25, Providence County, Rhode Island",1400000US44007002500,2602,30.9,1466,389,15,353,0,651,201,1574,1216,219,997,2070,26,24,79,348,1439,154,164000,0,0,0,2602,374,41534,74,58775,909,904,72,1985,1299,1607,906,44,007,002500
"Census Tract 26, Providence County, Rhode Island",1400000US44007002600,3188,29.6,974,923,204,346,0,1213,569,1649,1221,210,1011,2549,11,50,34,653,1659,142,131500,0,0,0,3179,996,12819,0,25785,1491,441,137,1810,966,1491,143,44,007,002600
"Census Tract 27, Providence County, Rhode Island",1400000US44007002700,5906,22.4,3059,1002,68,110,0,2952,1233,1785,1514,307,1207,3830,61,0,183,989,2252,345,147800,0,0,0,4786,2004,12011,0,30388,2359,1597,625,3933,2013,2363,308,44,007,002700
"Census Tract 28, Providence County, Rhode Island",1400000US44007002800,6374,32.7,3235,1046,133,123,0,3466,1599,2595,2230,762,1468,4342,19,31,554,894,2454,390,145000,0,0,0,6374,2580,15948,14,26127,2995,1601,473,3964,1775,3277,493,44,007,002800
"Census Tract 29, Providence County, Rhode Island",1400000US44007002900,6875,33.1,2875,2080,0,66,28,2404,1234,3228,2761,1038,1723,4081,29,82,106,1049,2228,587,157700,0,0,0,6858,1925,18414,0,35463,3477,1411,334,4473,2552,3878,955,44,007,002900
"Census Tract 31, Providence County, Rhode Island",1400000US44007003100,4307,36.1,2840,711,37,9,0,918,657,2364,2159,478,1681,3032,0,90,124,602,1966,250,228800,0,13,0,4103,1387,23204,50,24756,1565,1758,92,2949,2173,2586,1555,44,007,003100
"Census Tract 32, Providence County, Rhode Island",1400000US44007003200,3413,32.3,2493,318,9,232,0,324,210,1580,1409,630,779,1709,0,0,88,216,1088,317,326900,0,0,0,3404,650,41138,138,76106,1144,1540,182,2287,1820,2067,1399,44,007,003200
