NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_010E,B25077_001E,B25075_025E,B25075_026E,B25075_027E,B17001_001E,B17001_002E,B19301_001E,B19001_017E,B19013_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B23006_001E,B23006_023E,state,county,tract
"Census Tract 9566, Converse County, Wyoming",1400000US56009956600,3417,45.6,3363,0,12,0,0,18,1595,1261,975,286,812,53,232400,0,11,0,3388,287,32755,37,68107,1565,1788,14,2019,1810,1904,417,56,009,956600
"Census Tract 9567, Converse County, Wyoming",1400000US56009956700,2769,35.8,2472,11,31,0,0,32,1145,1052,696,356,922,92,177700,11,0,0,2769,322,28839,0,62237,1345,1347,11,1675,1587,1464,257,56,009,956700
"Census Tract 9502, Crook County, Wyoming",1400000US56011950200,4560,40.2,4519,12,6,10,0,12,2226,1797,1415,382,1148,79,222700,41,0,0,4560,274,31482,60,69659,1531,2985,24,2796,2719,2399,454,56,011,950200
"Census Tract 9503, Crook County, Wyoming",1400000US56011950300,2724,50.7,2690,0,1,0,0,1,1347,1179,933,246,516,53,210600,0,0,0,2671,167,35051,74,56076,575,2090,11,1472,1397,1398,358,56,011,950300
"Census Tract 1, Fremont County, Wyoming",1400000US56013000100,4046,36.6,3328,15,478,0,0,6,1722,1509,1044,465,1492,126,192400,0,0,0,3859,854,24026,9,48887,1989,2008,31,2407,2261,2119,443,56,013,000100
"Census Tract 2, Fremont County, Wyoming",1400000US56013000200,3523,43.7,3328,0,28,37,7,43,1703,1603,1027,576,1071,122,217200,0,0,0,3516,252,31027,16,53818,1127,2272,6,2008,1924,1891,818,56,013,000200
"Census Tract 3, Fremont County, Wyoming",1400000US56013000300,4578,50.0,4034,10,120,80,16,42,2427,1968,1558,410,1009,261,229300,31,0,0,4460,278,35076,117,63750,1968,2461,70,2774,2654,2424,726,56,013,000300
"Census Tract 4, Fremont County, Wyoming",1400000US56013000400,1776,56.7,1680,42,15,4,0,22,1404,881,647,234,433,73,221500,0,0,0,1757,64,30152,13,45662,529,1196,14,999,974,881,264,56,013,000400
"Census Tract 9401, Fremont County, Wyoming",1400000US56013940100,3998,31.6,553,11,3290,7,3,4,1300,1082,740,342,1305,118,113600,0,0,0,3919,855,17164,21,46214,3081,877,29,2203,1808,1820,224,56,013,940100
"Census Tract 9402.01, Fremont County, Wyoming",1400000US56013940201,3934,41.2,3483,0,257,0,0,20,1648,1409,1172,237,802,93,199400,18,0,15,3895,338,30764,65,63324,1806,2057,45,2241,2137,2035,471,56,013,940201
"Census Tract 9402.02, Fremont County, Wyoming",1400000US56013940202,5034,29.4,1780,8,3095,0,0,10,1573,1341,987,354,1383,158,206600,0,7,7,5010,1016,18913,40,53348,3647,1367,3,2752,2256,2331,292,56,013,940202
"Census Tract 9403, Fremont County, Wyoming",1400000US56013940300,5367,31.6,4624,57,274,20,0,217,2224,2047,1389,658,1688,149,117900,0,0,0,4992,777,22308,18,46602,2776,2497,19,3415,3184,2706,260,56,013,940300
"Census Tract 9404, Fremont County, Wyoming",1400000US56013940400,5821,40.8,4946,16,516,29,4,125,2407,2221,1574,647,1521,238,199000,0,0,0,5671,898,32526,154,54037,2997,2701,10,3415,3144,2867,803,56,013,940400
"Census Tract 9405, Fremont County, Wyoming",1400000US56013940500,2606,34.6,2137,52,233,0,0,81,1295,1098,580,518,1217,170,150000,0,0,0,2594,253,26045,0,49438,1249,1306,0,1551,1461,1273,227,56,013,940500
"Census Tract 9577, Goshen County, Wyoming",1400000US56015957700,1986,48.9,1942,0,14,3,0,11,890,787,681,106,254,15,188100,8,0,1,1966,190,27667,5,57153,735,1172,61,1166,1142,1060,261,56,015,957700
"Census Tract 9578, Goshen County, Wyoming",1400000US56015957800,3163,39.9,2841,13,25,24,0,108,1626,1372,1054,318,640,129,149600,8,0,0,3001,703,28597,45,43627,1156,1866,40,2043,1806,1757,416,56,015,957800
"Census Tract 9579, Goshen County, Wyoming",1400000US56015957900,5407,41.3,5046,7,27,6,0,159,2114,2055,1473,582,1193,170,141800,0,0,0,4943,656,26067,22,43185,2276,3032,48,3045,2811,2441,626,56,015,957900
"Census Tract 9580, Goshen County, Wyoming",1400000US56015958000,2990,43.9,2699,0,1,0,0,225,1319,1136,876,260,711,92,170200,7,0,7,2865,482,21493,10,41382,977,1759,55,1776,1583,1443,292,56,015,958000
"Census Tract 9678, Hot Springs County, Wyoming",1400000US56017967800,2872,49.8,2803,0,53,0,0,1,1560,1364,986,378,846,172,137800,0,0,0,2784,364,27676,14,45172,1107,1710,35,1494,1462,1384,313,56,017,967800
"Census Tract 9679, Hot Springs County, Wyoming",1400000US56017967900,1909,52.7,1804,7,13,0,0,43,1047,898,682,216,488,15,171800,0,12,21,1890,160,32243,39,47857,933,966,2,1134,1094,1062,270,56,017,967900
"Census Tract 9551, Johnson County, Wyoming",1400000US56019955100,2475,44.7,2307,1,65,0,0,59,1477,1003,743,260,670,0,277500,51,7,7,2454,109,31042,40,55250,1039,1350,17,1565,1441,1427,339,56,019,955100
"Census Tract 9552, Johnson County, Wyoming",1400000US56019955200,6097,45.0,5634,37,273,0,0,32,3059,2665,1945,720,1413,221,242400,0,0,0,6020,390,32232,62,52481,2745,3210,69,3352,3194,2868,852,56,019,955200
"Census Tract 2, Laramie County, Wyoming",1400000US56021000200,4249,33.0,3257,241,339,64,0,182,2329,1827,858,969,2169,227,123600,0,0,0,4249,1144,24138,60,42764,2134,2115,0,3035,2953,2503,287,56,021,000200
"Census Tract 3, Laramie County, Wyoming",1400000US56021000300,3699,31.1,3005,205,31,56,0,255,1508,1340,1034,306,755,81,169500,0,0,0,3662,338,24283,13,60406,1679,1801,68,2193,1875,1795,240,56,021,000300
"Census Tract 4.01, Laramie County, Wyoming",1400000US56021000401,4728,38.7,4036,89,9,25,23,282,1965,1706,1370,336,1115,89,46100,9,0,0,4664,707,24611,28,50833,1815,2614,42,3159,2836,2686,252,56,021,000401
"Census Tract 4.02, Laramie County, Wyoming",1400000US56021000402,6269,28.3,5375,68,8,28,4,700,2530,2407,1355,1052,2613,383,73000,0,0,0,5932,1493,18730,15,36662,2541,3048,15,4141,3303,3056,380,56,021,000402
"Census Tract 5.01, Laramie County, Wyoming",1400000US56021000501,8819,32.9,7693,225,84,47,82,395,3274,3039,2198,841,2349,159,173800,0,0,20,8693,770,26741,29,67074,3358,5008,304,5443,5311,4478,1192,56,021,000501
"Census Tract 6, Laramie County, Wyoming",1400000US56021000600,6143,34.8,5838,99,11,0,0,69,2881,2621,1506,1115,2037,324,161800,0,0,0,5966,495,29810,22,55265,3015,3002,62,4020,3928,3304,668,56,021,000600
"Census Tract 7, Laramie County, Wyoming",1400000US56021000700,3971,41.0,3519,65,43,27,4,197,2327,1900,705,1195,2097,392,156300,0,0,0,3634,918,23726,21,33068,1479,2333,43,2877,2717,2574,650,56,021,000700
"Census Tract 8, Laramie County, Wyoming",1400000US56021000800,1888,42.7,1686,18,6,22,6,61,894,841,629,212,473,52,183800,0,0,0,1888,178,35118,19,66985,796,1019,5,1149,1078,953,328,56,021,000800
"Census Tract 9, Laramie County, Wyoming",1400000US56021000900,2688,43.8,2346,34,0,31,32,50,1381,1202,848,354,798,0,214200,0,0,0,2688,162,36652,45,70000,856,1672,85,1751,1667,1500,653,56,021,000900
"Census Tract 10, Laramie County, Wyoming",1400000US56021001000,3204,34.5,2740,233,0,47,0,88,1680,1361,672,689,1785,222,144700,0,0,0,3204,461,29255,30,44720,1388,1647,60,2168,2031,1717,354,56,021,001000
"Census Tract 11, Laramie County, Wyoming",1400000US56021001100,2430,21.6,1765,267,8,46,5,78,655,564,11,553,1766,58,-666666666,0,0,0,1788,54,19793,14,47049,316,1969,88,1676,1554,848,342,56,021,001100
"Census Tract 12, Laramie County, Wyoming",1400000US56021001200,4740,50.7,4510,48,33,50,0,0,2248,2043,1630,413,886,11,307800,0,0,0,4740,51,41851,90,89583,1672,2801,113,2427,2256,2267,1323,56,021,001200
"Census Tract 13, Laramie County, Wyoming",1400000US56021001300,7980,42.9,7390,286,0,31,0,178,3416,3312,2545,767,1282,71,237700,0,0,0,7840,244,39384,194,77254,3301,4453,106,4220,4097,3738,1867,56,021,001300
"Census Tract 14.01, Laramie County, Wyoming",1400000US56021001401,4234,36.5,3574,164,21,79,0,115,1633,1605,990,615,1631,144,183800,0,0,0,4140,431,32609,51,68455,1787,2204,20,2742,2445,2420,735,56,021,001401
"Census Tract 14.02, Laramie County, Wyoming",1400000US56021001402,2657,46.1,2484,16,20,90,0,20,1066,1035,627,408,776,104,304200,11,0,5,2431,134,38792,69,73578,891,1657,32,1528,1459,1243,589,56,021,001402
"Census Tract 15.01, Laramie County, Wyoming",1400000US56021001501,5380,36.8,4298,399,25,330,0,46,2060,1933,1446,487,1265,193,200300,0,0,0,5327,327,30364,57,69279,1995,2910,159,3359,3039,3035,844,56,021,001501
"Census Tract 15.02, Laramie County, Wyoming",1400000US56021001502,5013,32.1,4168,127,28,65,0,375,2455,2052,1326,726,1814,264,170400,0,0,0,5013,994,23660,40,39266,2100,2782,60,3091,2949,2686,541,56,021,001502
"Census Tract 19.01, Laramie County, Wyoming",1400000US56021001901,5222,46.0,4874,14,16,82,9,95,1945,1888,1747,141,379,0,326300,21,6,0,5205,245,41011,138,92115,1860,3229,33,3310,3228,2961,1257,56,021,001901
"Census Tract 19.02, Laramie County, Wyoming",1400000US56021001902,4239,46.3,4082,8,0,0,0,0,1829,1543,1472,71,200,93,307100,17,0,20,4205,148,35765,69,87226,1640,2545,0,2524,2503,2272,659,56,021,001902
"Census Tract 20, Laramie County, Wyoming",1400000US56021002000,8906,36.5,8588,154,0,0,0,62,3495,3143,2621,522,1525,187,235400,2,0,0,8841,518,30351,64,73930,3675,5045,66,5369,5259,4702,1056,56,021,002000
"Census Tract 9808.01, Laramie County, Wyoming",1400000US56021980801,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,56,021,980801
"Census Tract 9780, Lincoln County, Wyoming",1400000US56023978000,7040,41.5,6746,10,6,61,0,28,3777,2813,2257,556,1318,98,238600,23,42,22,7020,458,34185,157,71547,2398,4385,91,4286,4065,3975,813,56,023,978000
"Census Tract 9781, Lincoln County, Wyoming",1400000US56023978100,6172,33.0,5969,14,4,10,9,57,2413,2017,1586,431,1211,87,203400,0,0,0,6112,860,23460,56,61209,3127,2891,61,3411,3294,2863,600,56,023,978100
"Census Tract 9782, Lincoln County, Wyoming",1400000US56023978200,1875,43.7,1809,0,32,5,0,0,1090,700,595,105,346,8,205000,4,0,5,1868,110,27312,15,60125,466,1340,1,1023,951,900,108,56,023,978200
"Census Tract 9784, Lincoln County, Wyoming",1400000US56023978400,3456,42.8,3309,15,7,1,6,32,1762,1472,1102,370,705,156,170300,0,2,0,3400,188,33263,34,63958,1377,1992,15,2053,1968,1854,355,56,023,978400
"Census Tract 2, Natrona County, Wyoming",1400000US56025000200,4236,41.3,3124,421,52,66,0,96,2199,2037,823,1214,2447,330,82800,0,0,0,4187,881,20782,0,37226,1922,2035,57,3047,2654,2682,222,56,025,000200
"Census Tract 3, Natrona County, Wyoming",1400000US56025000300,4352,37.5,4078,10,55,46,0,41,2179,1992,877,1115,2118,261,168200,12,0,0,4228,522,26205,33,41333,2285,1835,50,2648,2452,2236,448,56,025,000300
"Census Tract 4, Natrona County, Wyoming",1400000US56025000400,4496,30.3,4024,135,242,41,0,0,2004,1922,1241,681,1729,475,155000,0,0,0,4496,855,25748,48,47635,2037,2399,30,2786,2588,2420,492,56,025,000400
"Census Tract 5.01, Natrona County, Wyoming",1400000US56025000501,5425,38.9,5234,3,4,37,0,19,2653,2445,1251,1194,2286,232,245200,0,13,0,5314,603,33377,80,55273,2610,2583,113,3341,3227,2933,823,56,025,000501
"Census Tract 5.02, Natrona County, Wyoming",1400000US56025000502,3432,29.4,2957,38,40,68,0,110,1260,1226,747,479,1428,160,187700,0,0,0,3368,674,27031,21,60463,1427,1763,0,2168,1907,1593,310,56,025,000502
"Census Tract 6, Natrona County, Wyoming",1400000US56025000600,7480,31.4,7226,16,95,56,0,0,3306,2957,2094,863,2286,465,172500,0,0,30,7480,528,27712,45,62847,4079,3209,42,4653,4521,3860,904,56,025,000600
"Census Tract 7, Natrona County, Wyoming",1400000US56025000700,2572,37.6,2500,19,0,5,0,22,1271,1092,725,367,876,77,169700,0,0,0,2536,288,32710,50,57845,1314,1218,14,1706,1630,1436,360,56,025,000700
"Census Tract 8, Natrona County, Wyoming",1400000US56025000800,4511,34.7,4165,0,31,29,0,0,1970,1842,1012,830,2149,95,153300,8,0,0,4491,597,24569,7,47534,2169,2098,19,2832,2543,2354,307,56,025,000800
"Census Tract 9.01, Natrona County, Wyoming",1400000US56025000901,4826,33.5,4385,57,0,0,0,300,1984,1782,1257,525,1651,299,192800,11,0,11,4826,596,35825,127,66127,2270,2370,52,2882,2579,2417,658,56,025,000901
"Census Tract 9.02, Natrona County, Wyoming",1400000US56025000902,3762,45.1,3687,11,6,19,6,15,1557,1408,1150,258,445,16,242700,0,0,0,3220,42,43305,122,82237,1594,2036,54,2303,2235,1761,668,56,025,000902
"Census Tract 10, Natrona County, Wyoming",1400000US56025001000,4846,37.0,4662,38,64,29,0,0,1875,1717,1300,417,1298,182,207700,0,0,0,4666,373,30294,43,65868,2448,2278,45,2895,2687,2608,619,56,025,001000
"Census Tract 11, Natrona County, Wyoming",1400000US56025001100,2696,35.3,2664,0,31,1,0,0,1245,1184,552,632,1352,147,117000,0,0,0,2696,515,21556,8,38241,1489,1134,35,1687,1586,1454,72,56,025,001100
"Census Tract 12, Natrona County, Wyoming",1400000US56025001200,2196,37.3,1996,32,29,21,0,3,974,881,609,272,547,5,99000,0,0,0,1885,292,20377,0,35511,1157,984,9,1419,1302,1205,59,56,025,001200
"Census Tract 14.01, Natrona County, Wyoming",1400000US56025001401,6233,35.5,5922,0,6,127,0,36,2525,2354,1865,489,1178,108,192500,0,0,0,6131,657,29301,45,58289,3239,2793,9,3976,3781,3555,453,56,025,001401
"Census Tract 16.02, Natrona County, Wyoming",1400000US56025001602,7036,35.1,6684,90,0,38,0,180,2934,2753,1725,1028,2579,633,275800,24,0,0,7005,372,36570,219,68050,2860,3961,11,4641,4335,3972,1194,56,025,001602
"Census Tract 16.03, Natrona County, Wyoming",1400000US56025001603,3981,39.1,3671,0,66,33,0,25,1394,1394,1324,70,223,65,328000,16,0,52,3981,110,46424,169,107500,1910,1966,41,2447,2411,2243,968,56,025,001603
"Census Tract 17, Natrona County, Wyoming",1400000US56025001700,4942,33.9,4559,67,5,132,0,38,1902,1765,1397,368,1190,156,200300,8,0,0,4937,212,28856,77,73781,2353,2424,20,3053,2859,2691,529,56,025,001700
"Census Tract 18, Natrona County, Wyoming",1400000US56025001800,3849,49.3,3716,27,38,0,0,23,2416,1671,1349,322,520,132,320400,17,0,38,3566,216,39581,125,80255,1843,1944,27,2596,2553,2311,546,56,025,001800
"Census Tract 9572, Niobrara County, Wyoming",1400000US56027957200,2498,39.2,2314,3,88,13,0,24,1281,981,689,292,538,0,155200,16,11,29,2170,296,23356,29,40640,1032,1451,8,1537,1477,1308,235,56,027,957200
"Census Tract 9651, Park County, Wyoming",1400000US56029965100,5208,43.8,5102,0,0,4,0,0,2162,1939,1540,399,1226,237,252600,15,35,0,5208,204,33394,64,68424,2046,2907,0,2993,2813,2556,983,56,029,965100
"Census Tract 9652, Park County, Wyoming",1400000US56029965200,6221,32.5,5632,24,83,29,3,384,2854,2618,1775,843,1531,388,175300,0,0,0,5702,832,24742,0,51208,2647,3524,5,3816,3433,2814,625,56,029,965200
"Census Tract 9653, Park County, Wyoming",1400000US56029965300,7093,50.6,6938,21,40,2,0,3,4072,3037,2402,635,1242,0,307200,64,3,48,7045,342,37558,214,71998,2638,4343,6,4338,4157,3950,1289,56,029,965300
"Census Tract 9654, Park County, Wyoming",1400000US56029965400,6091,40.2,5538,100,13,109,0,150,2734,2394,1609,785,2064,224,219500,0,0,0,6027,356,26125,42,57439,2357,3521,0,3577,3470,3036,892,56,029,965400
"Census Tract 9655, Park County, Wyoming",1400000US56029965500,4470,44.3,4221,98,22,33,0,0,2109,1838,1186,652,1304,66,226700,11,0,0,4358,554,27814,29,55459,1535,2763,10,2673,2519,2360,856,56,029,965500
"Census Tract 9591, Platte County, Wyoming",1400000US56031959100,2194,50.8,2171,2,0,11,0,3,1329,951,755,196,555,55,150800,3,0,0,2178,467,29521,65,48510,826,1299,1,1323,1273,1154,230,56,031,959100
"Census Tract 9594, Platte County, Wyoming",1400000US56031959400,6546,45.5,6058,3,36,0,0,139,3369,2729,2021,708,1523,358,166500,0,0,36,6439,873,30232,63,38071,2224,4127,20,3708,3554,3247,613,56,031,959400
"Census Tract 1, Sheridan County, Wyoming",1400000US56033000100,5105,41.0,4636,30,126,66,0,183,2501,2252,1379,873,1456,112,227400,0,0,0,4618,421,28035,32,44079,1902,2948,38,3108,2916,2492,779,56,033,000100
"Census Tract 2, Sheridan County, Wyoming",1400000US56033000200,3391,35.2,3195,146,18,7,0,0,1653,1560,1005,555,1310,141,200200,0,0,0,3341,333,28646,11,53690,1238,2007,53,2077,1983,1869,710,56,033,000200
"Census Tract 3, Sheridan County, Wyoming",1400000US56033000300,3724,38.7,3558,14,47,17,0,47,1884,1718,926,792,1612,169,224700,0,0,0,3719,312,30116,40,45227,1518,2163,30,2217,2172,1756,540,56,033,000300
"Census Tract 4, Sheridan County, Wyoming",1400000US56033000400,5561,36.5,5244,28,8,94,0,98,2444,2307,1522,785,1735,225,155600,0,0,23,5443,690,26224,11,49060,2617,2747,24,3314,3097,2897,658,56,033,000400
"Census Tract 5, Sheridan County, Wyoming",1400000US56033000500,7066,50.1,6812,6,100,0,0,4,3577,2889,2467,422,1038,16,323600,24,1,0,7059,343,33475,73,65182,2816,4198,0,4283,4175,3911,1397,56,033,000500
"Census Tract 6, Sheridan County, Wyoming",1400000US56033000600,5077,44.6,4764,35,116,36,0,0,2285,1971,1389,582,1283,59,288000,14,9,11,4813,279,29911,53,63438,1947,2995,81,3030,2924,2677,732,56,033,000600
"Census Tract 1.01, Sublette County, Wyoming",1400000US56035000101,3784,40.1,3735,0,0,5,0,0,2175,1087,743,344,1111,71,225700,13,0,46,3758,216,27578,42,69156,1778,1915,0,1994,1906,1754,457,56,035,000101
"Census Tract 1.02, Sublette County, Wyoming",1400000US56035000102,6248,36.5,6243,0,0,5,0,0,3684,2116,1542,574,1478,20,279600,37,0,0,6226,559,31941,19,85962,1874,4096,163,4282,3978,3884,1058,56,035,000102
"Census Tract 9705, Sweetwater County, Wyoming",1400000US56037970500,2834,41.2,2672,46,0,80,0,13,1449,1224,786,438,1043,180,152300,0,0,0,2834,371,27817,13,59286,1418,1272,0,1770,1642,1638,420,56,037,970500
"Census Tract 9706.01, Sweetwater County, Wyoming",1400000US56037970601,4747,32.0,4566,9,19,0,0,106,1785,1602,1066,536,1595,89,134300,0,0,0,4620,564,25022,16,59922,1528,2740,19,3130,2491,2575,417,56,037,970601
"Census Tract 9706.02, Sweetwater County, Wyoming",1400000US56037970602,3518,33.1,3231,0,27,23,0,70,1175,1118,914,204,757,62,225900,0,0,0,3518,189,33585,42,93000,1390,2011,41,2229,2160,1856,416,56,037,970602
"Census Tract 9707, Sweetwater County, Wyoming",1400000US56037970700,3848,36.9,3426,24,170,0,0,131,1486,1415,1035,380,874,108,224000,0,0,0,3765,683,31512,74,70125,1572,1947,51,2351,2005,2095,478,56,037,970700
"Census Tract 9708, Sweetwater County, Wyoming",1400000US56037970800,4414,33.0,3948,29,8,0,135,21,2517,1905,1345,560,1321,104,105300,0,0,0,4414,611,27312,21,50233,1721,2303,49,2952,2560,2509,335,56,037,970800
"Census Tract 9709.01, Sweetwater County, Wyoming",1400000US56037970901,7303,32.2,7100,0,30,0,0,65,2863,2710,2135,575,1385,253,247900,0,0,15,7303,460,33339,121,77339,3339,3821,16,4484,4279,3893,1091,56,037,970901
"Census Tract 9709.02, Sweetwater County, Wyoming",1400000US56037970902,4931,30.0,4140,11,34,18,0,135,1840,1651,1110,541,1714,294,227500,0,0,0,4917,462,29835,15,86122,2096,2508,112,3087,2864,2665,693,56,037,970902
"Census Tract 9709.03, Sweetwater County, Wyoming",1400000US56037970903,3197,29.3,2811,55,98,59,2,70,1194,977,562,415,1319,171,180600,0,0,0,2850,466,32825,79,63447,1249,1521,44,2184,1723,1609,210,56,037,970903
"Census Tract 9710, Sweetwater County, Wyoming",1400000US56037971000,2098,32.0,2040,0,6,0,0,22,954,790,637,153,428,17,133100,3,0,0,2086,208,34649,22,66250,967,983,12,1313,1158,1138,129,56,037,971000
"Census Tract 9711, Sweetwater County, Wyoming",1400000US56037971100,3622,35.9,3421,0,0,67,0,117,1614,1490,1026,464,897,76,180100,0,0,0,3559,326,30507,64,52164,1796,1551,56,2303,1910,1989,531,56,037,971100
