NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_010E,B25077_001E,B25075_025E,B25075_026E,B25075_027E,B17001_001E,B17001_002E,B19301_001E,B19001_017E,B19013_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B23006_001E,B23006_023E,state,county,tract
"Census Tract 9708, Cheshire County, New Hampshire",1400000US33005970800,4096,43.8,3900,48,7,52,5,10,1848,1758,1219,539,1097,35,169700,5,5,7,4091,307,31520,56,54549,2217,1687,39,2637,2582,2319,624,33,005,970800
"Census Tract 9709, Cheshire County, New Hampshire",1400000US33005970900,7182,44.3,6928,0,34,113,0,55,3142,2868,2167,701,1422,178,168500,0,0,0,7132,933,32033,130,56206,3834,3176,37,4778,4639,4238,1069,33,005,970900
"Census Tract 9710, Cheshire County, New Hampshire",1400000US33005971000,5803,46.1,5193,62,0,254,0,0,2569,2523,1769,754,1493,166,173700,11,0,0,5642,469,40156,127,66035,2684,2588,33,3410,3224,3199,1433,33,005,971000
"Census Tract 9711, Cheshire County, New Hampshire",1400000US33005971100,5180,34.8,4811,68,0,66,0,101,2648,2434,1050,1384,2665,330,191300,0,0,0,5147,935,28063,67,47083,2276,2672,45,3450,3287,2595,1210,33,005,971100
"Census Tract 9713, Cheshire County, New Hampshire",1400000US33005971300,3157,37.3,2975,27,0,47,0,0,1705,1545,530,1015,1947,233,164100,0,0,0,3126,605,26732,61,39596,1726,1243,69,2118,1998,1638,620,33,005,971300
"Census Tract 9714.01, Cheshire County, New Hampshire",1400000US33005971401,5575,20.9,5227,94,33,25,0,59,1316,1182,494,688,1433,200,157700,0,0,0,2621,766,13699,32,30541,2196,3178,89,4687,4588,1253,440,33,005,971401
"Census Tract 9714.02, Cheshire County, New Hampshire",1400000US33005971402,3822,45.0,3614,0,0,103,0,0,1872,1765,1107,658,1280,279,204900,0,0,8,3795,392,42511,144,74221,1562,2068,20,2389,2189,2135,1156,33,005,971402
"Census Tract 9715, Cheshire County, New Hampshire",1400000US33005971500,5475,48.8,5406,5,0,18,21,4,2508,2100,1825,275,588,135,276500,17,3,0,5337,239,40438,202,79087,1690,3569,38,3131,3030,2998,1299,33,005,971500
"Census Tract 9716, Cheshire County, New Hampshire",1400000US33005971600,3937,44.9,3874,31,0,5,0,18,1949,1780,1303,477,1022,100,132300,0,0,0,3919,432,25797,24,47292,847,3013,13,2539,2532,2272,266,33,005,971600
"Census Tract 9717, Cheshire County, New Hampshire",1400000US33005971700,4245,40.9,4135,0,22,24,0,0,1973,1702,1234,468,1261,424,124500,12,0,0,4132,461,22402,5,47409,2183,1970,27,2544,2466,2248,278,33,005,971700
"Census Tract 9501, Coos County, New Hampshire",1400000US33007950100,1970,55.3,1935,8,6,0,0,0,3155,920,800,120,180,4,148000,4,0,0,1846,224,25648,12,42188,1100,689,15,1078,953,974,137,33,007,950100
"Census Tract 9502, Coos County, New Hampshire",1400000US33007950200,2927,49.6,2890,2,14,12,0,0,1956,1339,962,377,666,29,147100,8,0,2,2927,472,26838,19,46507,1764,1014,16,1794,1667,1638,373,33,007,950200
"Census Tract 9503, Coos County, New Hampshire",1400000US33007950300,1978,51.2,1965,1,0,1,0,0,1924,892,756,136,243,14,157100,4,0,0,1974,153,28731,15,49167,1349,576,13,1280,1134,1106,211,33,007,950300
"Census Tract 9504, Coos County, New Hampshire",1400000US33007950400,3386,49.3,3317,24,9,8,0,0,2255,1469,1083,386,905,22,86500,3,0,2,3381,455,20222,2,36659,2257,1041,24,1956,1849,1786,251,33,007,950400
"Census Tract 9505, Coos County, New Hampshire",1400000US33007950500,3381,46.1,3343,8,0,0,0,0,1638,1432,990,442,943,20,155800,0,0,0,3246,218,27673,60,51902,1849,1454,41,2064,1973,1797,432,33,007,950500
"Census Tract 9506, Coos County, New Hampshire",1400000US33007950600,4435,37.0,3699,533,0,0,0,118,1838,1419,857,562,1125,88,85200,9,0,0,3096,883,16178,14,32027,2565,1546,116,3201,2699,2837,310,33,007,950600
"Census Tract 9507, Coos County, New Hampshire",1400000US33007950700,3375,46.8,3349,0,0,0,0,9,1609,1411,993,418,985,117,97400,0,0,0,3121,366,26665,28,50341,2710,625,3,1958,1756,1755,348,33,007,950700
"Census Tract 9508, Coos County, New Hampshire",1400000US33007950800,2344,48.6,2311,8,7,0,0,0,1385,1185,622,563,947,19,79300,0,0,0,2344,376,29086,38,33806,1670,539,0,1458,1110,1239,132,33,007,950800
"Census Tract 9509, Coos County, New Hampshire",1400000US33007950900,3112,48.2,3072,0,31,0,0,0,1665,1433,1086,347,667,29,129500,4,0,1,3099,252,30353,59,54306,2026,950,18,1918,1679,1738,476,33,007,950900
"Census Tract 9510, Coos County, New Hampshire",1400000US33007951000,2285,50.7,2250,23,0,2,0,0,1879,966,814,152,339,7,197600,0,0,0,2285,207,30619,30,58750,1070,1150,15,1384,1339,1206,372,33,007,951000
"Census Tract 9511, Coos County, New Hampshire",1400000US33007951100,3026,51.0,2916,30,33,2,0,1,1973,1451,941,510,949,60,142100,0,0,0,2960,436,25851,14,43958,1446,1520,12,1863,1791,1697,297,33,007,951100
"Census Tract 9601, Grafton County, New Hampshire",1400000US33009960100,5918,43.3,5774,30,25,46,0,0,2985,2593,1448,1145,2299,86,164400,0,0,13,5903,1071,26560,71,39553,3284,1895,178,3589,3266,3217,873,33,009,960100
"Census Tract 9602, Grafton County, New Hampshire",1400000US33009960200,4273,51.4,4145,0,82,28,0,0,2882,1850,1370,480,1032,105,243000,4,0,2,4189,474,35713,97,58698,1910,2218,35,2619,2543,2474,1000,33,009,960200
"Census Tract 9603, Grafton County, New Hampshire",1400000US33009960300,5015,47.7,4901,16,4,18,0,9,2658,1940,1625,315,878,23,177600,3,0,3,4979,513,27386,64,52806,2502,2395,34,3046,2982,2676,711,33,009,960300
"Census Tract 9604, Grafton County, New Hampshire",1400000US33009960400,3530,48.9,3388,7,4,94,0,0,6141,1553,1150,403,1043,90,222900,5,4,1,3497,389,29038,40,51976,1455,1872,9,2167,2073,1923,675,33,009,960400
"Census Tract 9605, Grafton County, New Hampshire",1400000US33009960500,2342,49.2,2259,8,5,10,10,0,2195,914,718,196,406,10,165400,0,7,17,2198,279,27171,29,49500,1113,1160,26,1475,1441,1232,319,33,009,960500
"Census Tract 9606, Grafton County, New Hampshire",1400000US33009960600,4617,42.5,4407,23,0,46,0,4,2316,1735,1255,480,993,118,141100,0,0,0,4257,390,26760,53,51866,2212,2272,34,2867,2823,2656,551,33,009,960600
"Census Tract 9607, Grafton County, New Hampshire",1400000US33009960700,3137,46.8,3000,61,7,29,0,26,1679,1226,1029,197,590,34,202200,16,5,6,3112,256,37321,96,70222,1561,1440,43,1853,1796,1597,525,33,009,960700
"Census Tract 9608, Grafton County, New Hampshire",1400000US33009960800,5054,50.6,4701,1,30,71,9,0,3644,2232,1892,340,677,0,183700,0,0,0,5022,402,34624,71,57845,1885,2951,14,3011,2927,2544,908,33,009,960800
"Census Tract 9609, Grafton County, New Hampshire",1400000US33009960900,3283,51.2,3137,11,14,34,0,6,2078,1344,1156,188,444,9,309900,25,32,10,3280,225,53518,198,76042,1212,1917,29,1896,1805,1739,832,33,009,960900
"Census Tract 9610, Grafton County, New Hampshire",1400000US33009961000,6659,22.3,6081,160,0,198,12,11,2420,1971,1137,834,2142,0,177900,0,13,6,5131,1051,22606,92,43344,2594,3781,34,5084,4755,2209,1015,33,009,961000
"Census Tract 9611, Grafton County, New Hampshire",1400000US33009961100,4554,44.4,4417,76,18,0,0,0,2957,1794,1151,643,1550,150,213900,25,5,6,4491,613,29470,63,49872,2101,2290,85,2872,2821,2468,959,33,009,961100
"Census Tract 9612, Grafton County, New Hampshire",1400000US33009961200,4037,47.2,3998,0,0,7,0,0,3366,1722,1262,460,1095,159,216500,28,0,8,4033,368,28254,31,54000,2036,1933,33,2411,2346,2158,469,33,009,961200
"Census Tract 9613, Grafton County, New Hampshire",1400000US33009961300,3382,47.4,3221,79,14,24,1,5,1917,1302,1114,188,371,16,171800,3,1,0,3373,334,25814,40,53182,1653,1629,22,2038,1983,1726,342,33,009,961300
"Census Tract 9614, Grafton County, New Hampshire",1400000US33009961400,3907,44.7,3744,13,0,0,0,7,1925,1497,1176,321,724,0,175900,0,0,0,3907,473,30180,32,61061,2152,1669,27,2603,2545,2287,465,33,009,961400
"Census Tract 9615, Grafton County, New Hampshire",1400000US33009961500,4557,46.0,4539,18,0,0,0,0,2661,2036,1516,520,751,27,267000,21,0,0,4537,214,46613,257,75114,2077,2186,48,2993,2814,2739,1178,33,009,961500
"Census Tract 9616.01, Grafton County, New Hampshire",1400000US33009961601,2889,46.3,2701,20,0,105,0,0,1128,1024,934,90,295,119,521300,29,16,9,2889,36,63319,323,140938,829,1864,7,1875,1720,1692,1314,33,009,961601
"Census Tract 9616.02, Grafton County, New Hampshire",1400000US33009961602,8482,22.0,6853,242,42,1045,7,37,2124,1845,920,925,1837,250,469300,80,25,25,4442,795,37057,436,96406,1002,6124,125,6697,5473,2712,2406,33,009,961602
"Census Tract 9617, Grafton County, New Hampshire",1400000US33009961700,7809,38.7,6506,103,199,660,36,44,3937,3774,1511,2263,4310,332,239900,0,0,0,7673,1454,37360,172,52962,2617,4132,141,5055,4141,4393,2107,33,009,961700
"Census Tract 9618, Grafton County, New Hampshire",1400000US33009961800,5719,40.5,5124,0,16,481,0,21,2760,2551,1543,1008,2169,189,240100,19,0,0,5604,350,38174,141,65740,2429,2719,29,3703,3213,3346,1457,33,009,961800
"Census Tract 1.01, Hillsborough County, New Hampshire",1400000US33011000101,2797,45.2,2604,47,0,69,0,0,1305,1223,828,395,664,131,323800,0,0,0,2787,228,55721,224,95721,1449,1177,41,1800,1597,1593,875,33,011,000101
"Census Tract 1.02, Hillsborough County, New Hampshire",1400000US33011000102,5036,34.8,4199,174,9,558,0,17,1984,1902,1198,704,1577,344,274600,0,0,0,4251,650,37268,166,73808,2168,1959,36,3810,3059,2413,1268,33,011,000102
"Census Tract 2.02, Hillsborough County, New Hampshire",1400000US33011000202,2465,34.8,2352,46,6,5,0,9,961,902,485,417,1250,200,214200,0,0,0,2425,516,25316,35,54015,1800,550,25,1509,1383,1324,292,33,011,000202
"Census Tract 2.03, Hillsborough County, New Hampshire",1400000US33011000203,3308,44.2,2777,180,0,239,0,0,1952,1819,416,1403,2578,531,129500,0,0,8,3300,435,32744,31,51086,1287,1515,28,2221,1812,1890,886,33,011,000203
"Census Tract 2.04, Hillsborough County, New Hampshire",1400000US33011000204,5104,35.4,3678,471,0,742,0,69,2592,2400,642,1758,3627,617,201000,0,0,0,5042,583,32229,47,49612,2228,1577,68,3521,2484,3022,1030,33,011,000204
"Census Tract 3, Hillsborough County, New Hampshire",1400000US33011000300,2790,38.5,2646,65,16,46,0,10,1394,1271,409,862,1890,237,208700,0,0,0,2790,381,26978,23,49240,1697,797,91,1927,1647,1738,275,33,011,000300
"Census Tract 6, Hillsborough County, New Hampshire",1400000US33011000600,1979,44.7,1813,54,0,85,0,0,1201,1129,191,938,1475,221,206100,0,0,0,1876,251,30388,30,33987,960,801,31,1430,1278,1203,358,33,011,000600
"Census Tract 7, Hillsborough County, New Hampshire",1400000US33011000700,3086,41.9,2955,50,0,59,0,0,1368,1282,914,368,741,84,232300,0,0,6,3032,241,38537,87,71827,1508,1442,26,2064,1928,1729,869,33,011,000700
"Census Tract 8, Hillsborough County, New Hampshire",1400000US33011000800,2577,37.8,2222,157,8,15,0,9,1036,953,255,698,1663,195,204700,0,0,0,2267,418,21247,5,42679,1386,969,37,1544,1363,1281,347,33,011,000800
"Census Tract 9.01, Hillsborough County, New Hampshire",1400000US33011000901,3405,39.4,3122,202,0,15,0,0,1535,1474,832,642,1417,153,240900,0,0,0,3361,143,36144,59,67872,1797,1316,0,2285,2104,2103,790,33,011,000901
"Census Tract 9.02, Hillsborough County, New Hampshire",1400000US33011000902,5972,32.7,4982,545,0,313,0,21,2421,2353,1104,1249,3111,242,234500,0,0,0,5972,520,32581,93,67840,3101,1921,162,3877,3108,3428,1379,33,011,000902
"Census Tract 10, Hillsborough County, New Hampshire",1400000US33011001000,5656,41.3,5273,14,0,242,0,45,2391,2291,1527,764,1490,50,213400,0,0,0,5362,267,35329,42,75355,2939,2323,20,3635,3369,3295,1204,33,011,001000
"Census Tract 11, Hillsborough County, New Hampshire",1400000US33011001100,5132,41.9,4614,319,0,66,0,69,2104,1936,1718,218,671,44,203100,0,0,0,5024,132,31979,38,76266,2912,1622,109,3270,2714,2749,915,33,011,001100
"Census Tract 12, Hillsborough County, New Hampshire",1400000US33011001200,1855,45.3,1785,26,0,6,0,17,835,745,373,372,802,0,223500,0,0,0,1735,210,28311,5,59150,990,668,70,1107,955,1018,303,33,011,001200
"Census Tract 13, Hillsborough County, New Hampshire",1400000US33011001300,2846,32.3,2301,173,0,169,0,94,1563,1379,212,1167,2308,418,196200,0,0,0,2846,761,25436,0,43427,1200,958,145,2253,1615,1711,198,33,011,001300
"Census Tract 14, Hillsborough County, New Hampshire",1400000US33011001400,2287,35.8,1481,380,36,91,0,244,1085,944,85,859,1891,175,161900,0,0,0,2202,769,13795,0,20758,734,710,177,1514,871,1255,122,33,011,001400
"Census Tract 15, Hillsborough County, New Hampshire",1400000US33011001500,2732,29.8,2106,287,0,217,0,45,1191,954,78,876,2460,293,177800,0,0,0,2702,878,14813,0,31141,1158,656,46,1739,1099,1408,158,33,011,001500
"Census Tract 16, Hillsborough County, New Hampshire",1400000US33011001600,4625,30.3,3531,149,28,665,0,99,1637,1412,246,1166,3885,141,206500,0,0,0,4585,1379,16863,13,43426,2088,1446,171,3107,2245,2516,304,33,011,001600
"Census Tract 17, Hillsborough County, New Hampshire",1400000US33011001700,2120,36.5,1935,39,0,95,0,51,1122,1005,269,736,1540,341,172700,0,0,0,2120,273,23629,8,47218,1101,462,135,1357,828,1235,176,33,011,001700
"Census Tract 18, Hillsborough County, New Hampshire",1400000US33011001800,5576,36.5,4829,122,0,150,0,102,2504,2233,1249,984,2431,248,186600,0,0,0,5530,718,25068,21,50670,3034,1637,53,3470,2759,3074,781,33,011,001800
"Census Tract 19, Hillsborough County, New Hampshire",1400000US33011001900,3262,29.2,2792,246,7,86,0,101,1164,1000,265,735,2069,256,158200,0,0,0,2696,861,20681,24,40887,1471,1279,57,2488,1899,1878,268,33,011,001900
"Census Tract 20, Hillsborough County, New Hampshire",1400000US33011002000,2262,30.9,1627,221,0,216,0,73,1062,933,150,783,1868,183,195200,0,0,0,2262,677,16116,8,24858,1052,593,64,1555,1010,1315,155,33,011,002000
"Census Tract 21, Hillsborough County, New Hampshire",1400000US33011002100,5208,30.9,4454,207,9,206,0,205,2066,1908,581,1327,3622,613,183400,0,0,0,5208,1290,20186,0,42640,2792,1593,93,3506,2819,2735,492,33,011,002100
"Census Tract 22, Hillsborough County, New Hampshire",1400000US33011002200,3468,38.2,3417,9,0,6,0,36,1549,1488,830,658,1458,32,197200,0,0,14,3447,496,27931,0,54250,2148,1080,66,2261,2078,2000,559,33,011,002200
"Census Tract 23, Hillsborough County, New Hampshire",1400000US33011002300,3576,36.5,3144,185,0,148,0,65,1673,1531,1084,447,939,122,193900,0,0,0,3548,250,31206,11,65205,2238,912,55,2459,2101,2169,510,33,011,002300
"Census Tract 24, Hillsborough County, New Hampshire",1400000US33011002400,7418,36.2,6177,799,0,199,0,76,3025,2941,1664,1277,3208,262,193800,0,0,0,7342,1118,26075,42,59583,3918,2028,213,4777,3752,3892,956,33,011,002400
"Census Tract 25, Hillsborough County, New Hampshire",1400000US33011002500,5324,43.5,4793,131,0,120,0,0,2339,2231,1568,663,1273,374,189800,0,0,18,5324,341,29726,53,64037,3069,1860,23,3283,2993,2725,597,33,011,002500
"Census Tract 26, Hillsborough County, New Hampshire",1400000US33011002600,5804,40.3,5225,1,0,436,0,0,2160,2068,1811,257,781,0,195000,0,0,0,5803,207,32571,78,75132,3393,1925,35,3808,3286,3308,1301,33,011,002600
"Census Tract 27.01, Hillsborough County, New Hampshire",1400000US33011002701,3848,44.6,3807,0,8,10,0,0,1518,1421,1227,194,428,0,248300,0,10,7,3848,160,38372,95,91343,2372,1406,15,2525,2460,2263,859,33,011,002701
"Census Tract 27.02, Hillsborough County, New Hampshire",1400000US33011002702,6033,43.5,5922,29,0,24,0,0,2442,2352,1869,483,934,19,252400,0,0,0,5974,90,38465,132,82067,2945,2750,0,3667,3509,3362,1301,33,011,002702
"Census Tract 28, Hillsborough County, New Hampshire",1400000US33011002800,8007,34.9,7653,166,0,29,0,59,2506,2420,1763,657,1362,96,208200,0,0,0,5733,669,26946,90,65611,4014,3419,53,5561,5310,3480,898,33,011,002800
"Census Tract 29.01, Hillsborough County, New Hampshire",1400000US33011002901,7590,45.3,6866,241,0,412,0,14,2954,2848,2258,590,1048,52,357500,0,0,11,7482,185,48423,467,102065,3115,3808,162,4434,4012,3958,2404,33,011,002901
"Census Tract 29.02, Hillsborough County, New Hampshire",1400000US33011002902,6311,46.2,6093,37,0,87,0,0,2255,2202,1928,274,602,15,286000,40,0,9,5851,193,42875,270,107416,3120,2848,123,3489,3190,3228,1836,33,011,002902
"Census Tract 29.03, Hillsborough County, New Hampshire",1400000US33011002903,7978,38.7,7570,0,0,214,0,0,2535,2473,2433,40,120,0,445000,35,26,13,7978,25,68561,983,172946,2889,4580,30,4738,4500,4438,3188,33,011,002903
"Census Tract 101, Hillsborough County, New Hampshire",1400000US33011010100,5002,46.7,4616,95,0,214,0,10,2022,1985,1721,264,682,200,247200,0,7,0,4994,249,40835,153,94787,1766,2758,26,3224,2827,2858,1209,33,011,010100
"Census Tract 102, Hillsborough County, New Hampshire",1400000US33011010200,7723,34.7,6575,151,0,695,0,186,3192,3090,1242,1848,4524,644,188500,0,0,0,7320,576,33915,185,67951,2727,3478,79,5568,4323,4655,2044,33,011,010200
"Census Tract 103.01, Hillsborough County, New Hampshire",1400000US33011010301,4317,42.4,3795,0,8,322,0,8,1964,1808,1540,268,786,16,257600,0,0,9,4317,161,48545,239,97016,1323,2350,61,2673,2219,2517,1423,33,011,010301
"Census Tract 103.02, Hillsborough County, New Hampshire",1400000US33011010302,4233,44.3,4031,8,0,139,0,29,1732,1701,1143,558,1250,322,242400,0,0,0,4197,266,32560,96,72284,1700,2111,31,2526,2204,2288,711,33,011,010302
"Census Tract 104, Hillsborough County, New Hampshire",1400000US33011010400,5085,40.1,4609,99,0,90,0,60,2028,1910,1330,580,1579,253,245400,0,0,0,4996,525,35337,197,68199,2023,2758,31,3276,2897,2941,1095,33,011,010400
"Census Tract 105, Hillsborough County, New Hampshire",1400000US33011010500,4076,32.8,3565,159,0,15,7,42,1895,1746,314,1432,3390,317,197300,0,0,0,4076,1192,19651,16,33621,1665,1574,233,3039,2130,2527,324,33,011,010500
"Census Tract 106, Hillsborough County, New Hampshire",1400000US33011010600,5368,36.8,4003,807,0,195,0,146,2572,2346,659,1687,3486,215,181000,0,0,0,5365,896,25033,50,41745,2658,1886,148,3663,2841,2926,669,33,011,010600
"Census Tract 107, Hillsborough County, New Hampshire",1400000US33011010700,1399,49.9,1127,109,6,36,0,39,918,800,88,712,1121,73,180400,0,0,0,1342,335,19990,4,21603,426,655,44,887,698,746,87,33,011,010700
"Census Tract 108, Hillsborough County, New Hampshire",1400000US33011010800,7482,31.9,6185,266,82,61,0,194,3278,2811,367,2444,6410,717,207900,0,0,0,7411,2621,19969,39,36156,2493,3235,327,4930,3474,4257,585,33,011,010800
"Census Tract 109, Hillsborough County, New Hampshire",1400000US33011010900,6870,36.5,6156,128,0,194,12,226,2363,2299,1201,1098,3272,754,214100,0,0,10,6701,688,25536,40,68285,2637,3154,74,4194,3305,3657,723,33,011,010900
