NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_015E,B25026_014E,B25026_013E,B25026_012E,B25026_011E,B25026_010E,B25077_001E,B25075_025E,B25075_026E,B25075_027E,B17001_001E,B17001_002E,B19301_001E,B19001_017E,B19013_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B23006_001E,B23006_023E,state,county,tract
"Census Tract 4048, Alameda County, California",1400000US06001404800,2784,39.1,1246,534,34,550,17,91,1289,1243,600,643,1366,0,46,53,460,736,71,685300,19,0,14,2784,260,46897,210,61875,1402,620,82,1749,1020,1481,826,06,001,404800
"Census Tract 4049, Alameda County, California",1400000US06001404900,3995,44.2,2420,423,14,526,51,140,2020,1945,1196,749,1249,0,32,102,338,697,80,636300,72,0,6,3995,285,52819,266,84375,2063,1289,55,2406,2060,2339,1719,06,001,404900
"Census Tract 4050, Alameda County, California",1400000US06001405000,3248,43.7,2209,360,11,394,0,74,1597,1476,923,553,939,21,4,106,267,541,0,722800,205,7,0,3240,181,66712,378,122237,1933,975,51,2149,1881,2048,1550,06,001,405000
"Census Tract 4051, Alameda County, California",1400000US06001405100,4265,45.5,2809,683,0,445,0,49,1604,1565,1415,150,330,0,0,9,41,264,16,1117100,640,225,43,4265,56,88649,685,182153,2202,1543,38,2508,2064,2400,1964,06,001,405100
"Census Tract 4052, Alameda County, California",1400000US06001405200,5099,36.6,2033,742,56,1397,67,231,2534,2391,624,1767,3232,0,247,235,956,1728,66,740000,49,34,0,5099,329,43369,212,75417,2420,1353,47,3870,2651,3589,2212,06,001,405200
"Census Tract 4053.01, Alameda County, California",1400000US06001405301,2899,35.8,1406,733,5,418,7,172,1634,1517,168,1349,2451,0,176,95,620,1460,100,599300,5,0,8,2899,243,40328,62,60928,1209,1015,64,2223,1610,2043,1345,06,001,405301
"Census Tract 4053.02, Alameda County, California",1400000US06001405302,2616,39.6,905,380,13,850,0,256,1533,1488,62,1426,2334,11,10,216,732,1240,125,400000,0,0,0,2616,551,34898,58,35638,755,560,32,1854,1014,1722,674,06,001,405302
"Census Tract 4054.01, Alameda County, California",1400000US06001405401,4087,34.2,957,733,52,1536,0,651,1787,1655,207,1448,3372,48,77,208,1185,1718,136,422100,11,0,0,4062,1120,19725,7,39712,1778,373,44,3068,1281,2577,579,06,001,405401
"Census Tract 4054.02, Alameda County, California",1400000US06001405402,3239,35.2,500,964,45,1268,171,162,1244,1155,131,1024,2776,18,87,240,945,1282,204,331000,0,0,0,3155,803,17213,16,33555,1332,454,15,2258,983,1877,370,06,001,405402
"Census Tract 4055, Alameda County, California",1400000US06001405500,4104,34.8,1044,763,58,1816,0,149,1699,1615,304,1311,3225,12,118,307,891,1418,479,360300,6,0,0,4104,938,25112,29,50225,1695,793,112,2956,1459,2659,1001,06,001,405500
"Census Tract 4056, Alameda County, California",1400000US06001405600,3148,35.6,1350,547,3,871,0,180,1470,1411,463,948,1715,0,11,85,654,854,111,395500,1,0,0,3148,434,32788,58,53063,1707,571,114,2206,1407,1890,1034,06,001,405600
"Census Tract 4057, Alameda County, California",1400000US06001405700,3701,34.2,766,1215,7,990,0,540,1474,1372,330,1042,2417,17,79,114,987,1104,116,419600,0,0,0,3647,770,22037,21,48851,1802,620,7,2826,1499,2390,392,06,001,405700
"Census Tract 4058, Alameda County, California",1400000US06001405800,4237,35.0,896,1029,46,1800,12,249,1400,1320,477,843,2685,0,21,66,1052,1527,19,296000,5,0,0,4207,1304,20464,33,44375,1632,544,175,3018,1083,2469,546,06,001,405800
"Census Tract 4059.01, Alameda County, California",1400000US06001405901,4293,29.9,609,900,178,1681,0,916,1191,1057,342,715,2679,0,43,275,1307,984,70,351500,30,0,0,4293,1556,12738,19,31607,1855,349,61,2860,847,2319,131,06,001,405901
"Census Tract 4059.02, Alameda County, California",1400000US06001405902,3170,31.9,518,316,31,1571,74,517,990,916,238,678,2310,48,33,216,996,930,87,300000,0,0,0,3161,999,14264,7,32833,1323,211,78,2139,461,1672,282,06,001,405902
"Census Tract 4060, Alameda County, California",1400000US06001406000,3447,38.6,889,614,22,1602,0,228,1558,1448,159,1289,2968,23,126,324,969,1420,106,399200,0,0,0,3447,1307,25498,44,30909,1226,652,26,2402,1226,1987,631,06,001,406000
"Census Tract 4061, Alameda County, California",1400000US06001406100,4835,31.6,1818,416,142,619,30,1684,1636,1496,463,1033,2930,0,74,267,1154,1290,145,282200,0,0,0,4810,1180,22188,55,44485,2155,704,116,3259,1241,2712,870,06,001,406100
"Census Tract 4062.01, Alameda County, California",1400000US06001406201,4296,30.8,1176,702,14,999,131,880,1480,1352,261,1091,3321,0,17,315,1186,1615,188,327500,0,8,7,4190,1161,15902,12,37336,2007,455,102,2934,1079,2443,495,06,001,406201
"Census Tract 4062.02, Alameda County, California",1400000US06001406202,4674,30.6,2277,500,339,397,0,830,1402,1305,142,1163,3951,49,34,290,1465,1933,180,339500,0,0,0,4479,1582,14465,0,33583,1806,409,140,3107,755,2712,578,06,001,406202
"Census Tract 4063, Alameda County, California",1400000US06001406300,4148,34.2,1071,656,6,1659,0,473,1265,1203,429,774,2728,0,122,59,1102,1338,107,334700,0,0,0,4148,1027,17248,19,43307,1965,416,62,2703,992,2314,521,06,001,406300
"Census Tract 4064, Alameda County, California",1400000US06001406400,2218,44.7,758,633,16,536,0,133,769,716,280,436,1093,26,22,83,400,500,62,437700,0,0,4,2104,492,26911,35,59500,1067,519,46,1318,759,1175,306,06,001,406400
"Census Tract 4065, Alameda County, California",1400000US06001406500,6574,33.7,1853,1233,107,1505,12,1574,2090,2018,588,1430,4368,131,123,355,1511,2102,146,302400,0,0,0,6456,1493,17802,0,41346,2916,679,25,4601,1539,3863,834,06,001,406500
"Census Tract 4066.01, Alameda County, California",1400000US06001406601,4835,38.0,1053,1425,22,1079,5,652,1847,1679,794,885,2643,34,92,317,624,1547,29,371100,0,0,0,4835,796,23199,33,48467,2729,580,121,3038,1586,2584,525,06,001,406601
"Census Tract 4066.02, Alameda County, California",1400000US06001406602,2767,37.0,787,543,39,1013,7,279,992,959,297,662,1643,0,47,103,545,768,180,375300,0,0,0,2767,580,22788,27,53162,1261,390,99,1830,851,1641,453,06,001,406602
"Census Tract 4067, Alameda County, California",1400000US06001406700,4969,44.5,2961,566,21,858,0,305,2321,2130,1301,829,1717,12,47,206,253,1151,48,550800,55,9,12,4947,456,41896,232,73167,2853,1184,89,3005,2322,2458,1518,06,001,406700
"Census Tract 4068, Alameda County, California",1400000US06001406800,3483,39.7,1681,405,37,810,24,185,1422,1368,919,449,1212,26,31,34,431,459,231,638100,19,0,0,3477,332,48519,205,94167,1990,688,35,2438,1599,2156,1105,06,001,406800
"Census Tract 4069, Alameda County, California",1400000US06001406900,3989,37.8,1784,793,36,752,21,217,1550,1528,771,757,1903,8,12,124,756,914,89,602000,18,0,20,3970,425,37659,132,65556,2139,1040,85,2587,1762,2267,995,06,001,406900
"Census Tract 4070, Alameda County, California",1400000US06001407000,5902,37.8,1298,1108,22,1997,0,1098,2144,1953,869,1084,2887,0,0,76,981,1629,201,357700,12,18,36,5772,1403,22092,78,43125,2207,1106,28,3754,1700,3189,509,06,001,407000
"Census Tract 4071.01, Alameda County, California",1400000US06001407101,3538,33.1,1164,508,18,851,0,825,1098,1020,359,661,2156,6,0,217,716,992,225,258800,0,0,0,3538,997,19007,25,51691,1548,436,59,2496,962,1924,425,06,001,407101
"Census Tract 4071.02, Alameda County, California",1400000US06001407102,4296,33.3,1736,867,45,724,154,589,1422,1288,611,677,2360,0,59,122,865,1237,77,358600,0,8,11,4279,1031,23392,88,47660,2076,561,67,2784,1158,2341,566,06,001,407102
"Census Tract 4072, Alameda County, California",1400000US06001407200,6616,32.2,2639,687,160,957,19,1932,1971,1801,375,1426,4758,119,97,278,2029,2017,218,249800,0,0,0,6556,2129,14450,31,37319,2728,407,69,4220,867,3249,410,06,001,407200
"Census Tract 4073, Alameda County, California",1400000US06001407300,2501,33.6,1180,266,0,361,18,547,803,744,214,530,1665,0,36,163,296,1037,133,252900,0,0,0,2472,678,21089,33,53214,982,323,38,1962,704,1674,419,06,001,407300
"Census Tract 4074, Alameda County, California",1400000US06001407400,4452,32.3,1048,761,6,509,0,1912,1222,1147,321,826,2952,36,0,93,1341,1362,120,311300,0,0,0,4452,1053,15351,0,47656,2076,396,52,3003,752,2536,223,06,001,407400
"Census Tract 4075, Alameda County, California",1400000US06001407500,4201,28.2,1100,1502,45,104,0,1120,1407,1279,355,924,2963,6,215,38,969,1319,416,286600,13,0,0,4139,1457,12815,13,24869,2206,548,36,2492,1255,2015,154,06,001,407500
"Census Tract 4076, Alameda County, California",1400000US06001407600,6398,33.7,1315,2690,0,854,25,934,2288,2186,1190,996,2517,23,57,101,563,1707,66,359400,0,0,0,6381,1254,22842,75,53300,3683,1142,53,4232,2559,3733,826,06,001,407600
"Census Tract 4077, Alameda County, California",1400000US06001407700,4323,42.8,1596,2093,9,186,30,137,1843,1646,1141,505,1223,0,93,136,307,532,155,423700,25,10,0,4271,345,32771,73,70938,2579,1347,54,2730,2149,2509,1200,06,001,407700
"Census Tract 4078, Alameda County, California",1400000US06001407800,2719,26.6,945,831,0,487,0,184,820,759,506,253,580,0,10,64,77,429,0,440400,0,0,0,1869,69,29204,51,80368,1703,512,59,2105,1457,1127,546,06,001,407800
"Census Tract 4079, Alameda County, California",1400000US06001407900,3077,40.8,1461,563,0,513,42,153,1149,1113,845,268,672,0,0,60,279,160,173,559800,19,0,0,3072,205,45576,161,100927,1504,847,67,1926,1372,1768,985,06,001,407900
"Census Tract 4080, Alameda County, California",1400000US06001408000,2739,43.1,1452,455,13,515,6,140,1062,970,833,137,371,14,18,0,18,271,50,753000,114,13,0,2296,99,86369,365,158917,1389,882,31,1866,1377,1423,1030,06,001,408000
"Census Tract 4081, Alameda County, California",1400000US06001408100,6266,47.7,2559,1406,34,1430,0,343,2818,2662,2172,490,1071,13,11,70,157,820,0,620900,125,29,49,6266,280,61545,542,103670,3332,1649,38,4184,3159,3871,2447,06,001,408100
"Census Tract 4082, Alameda County, California",1400000US06001408200,4162,38.2,1035,2149,96,185,61,288,1877,1703,698,1005,2322,26,87,18,855,1268,68,375700,8,0,17,4140,897,28268,34,51135,2644,892,39,2950,2326,2555,902,06,001,408200
"Census Tract 4083, Alameda County, California",1400000US06001408300,4939,38.4,1238,2083,19,404,43,791,1838,1762,1102,660,1990,0,21,115,448,1367,39,401500,0,0,0,4918,798,33469,102,81695,2829,1356,106,3380,2598,2878,968,06,001,408300
"Census Tract 4084, Alameda County, California",1400000US06001408400,3129,34.3,964,1220,31,0,6,827,1258,1086,420,666,2108,59,4,178,455,1384,28,186300,0,0,0,3120,1132,18626,38,30213,1731,607,0,1950,1122,1567,300,06,001,408400
"Census Tract 4085, Alameda County, California",1400000US06001408500,5747,28.4,714,1813,84,98,51,2667,1753,1617,519,1098,4184,32,46,339,1543,2167,57,229300,12,0,0,5729,1628,15964,25,47841,3218,647,137,3409,1372,2855,321,06,001,408500
"Census Tract 4086, Alameda County, California",1400000US06001408600,6292,29.3,1594,2025,70,213,0,1924,1957,1811,691,1120,3877,0,0,189,1276,2016,396,247000,0,0,0,6287,2120,13260,10,30696,3619,757,78,3590,1578,3021,226,06,001,408600
"Census Tract 4087, Alameda County, California",1400000US06001408700,7758,31.5,2040,3348,0,119,0,1576,2590,2325,782,1543,5316,100,43,126,2030,2960,57,308800,0,0,0,7708,2654,17198,26,43649,4465,1298,94,4486,2261,3915,535,06,001,408700
"Census Tract 4088, Alameda County, California",1400000US06001408800,6348,27.3,1061,1900,33,338,245,2475,2076,1950,343,1607,4954,8,138,123,2080,2556,49,203100,0,0,0,6296,2361,11687,0,23598,3292,680,128,3753,1419,3081,89,06,001,408800
"Census Tract 4089, Alameda County, California",1400000US06001408900,3105,30.9,963,862,16,130,25,973,1106,944,280,664,1928,8,0,50,757,1034,79,186100,0,0,0,3090,1335,12548,4,26379,1556,507,6,1910,706,1558,117,06,001,408900
"Census Tract 4090, Alameda County, California",1400000US06001409000,3752,29.8,948,1310,62,149,51,1070,1106,1038,505,533,1932,36,5,6,602,1022,261,174900,0,0,0,3698,781,17113,16,44125,2144,354,19,2363,1073,1884,151,06,001,409000
"Census Tract 4091, Alameda County, California",1400000US06001409100,2414,31.9,425,1019,0,115,164,458,703,634,394,240,893,0,3,19,223,648,0,231200,0,0,0,2414,815,14157,4,40000,1384,274,27,1487,666,1242,92,06,001,409100
"Census Tract 4092, Alameda County, California",1400000US06001409200,3583,30.8,498,1279,135,238,0,1113,986,923,460,463,1916,0,13,35,572,1273,23,231900,0,0,22,3567,592,16592,0,46250,1986,493,10,2392,1087,1864,157,06,001,409200
"Census Tract 4093, Alameda County, California",1400000US06001409300,4986,30.4,1193,1486,82,89,14,1901,1624,1553,677,876,2934,0,86,82,686,1635,445,239400,0,0,0,4977,1661,15389,8,34830,2692,537,90,3164,1309,2563,231,06,001,409300
"Census Tract 4094, Alameda County, California",1400000US06001409400,4888,28.4,1333,1240,0,504,6,1702,1345,1230,458,772,3067,16,40,45,955,1963,48,328800,0,10,0,4855,1397,15800,57,39189,2507,480,7,2828,720,2353,317,06,001,409400
"Census Tract 4095, Alameda County, California",1400000US06001409500,4348,26.8,960,1316,20,85,0,1785,1179,1117,309,808,3301,81,65,313,1075,1630,137,238400,0,0,0,4321,1528,11412,0,31682,2468,489,50,2538,961,2114,129,06,001,409500
"Census Tract 4096, Alameda County, California",1400000US06001409600,4843,30.4,1118,1305,13,219,0,2092,1606,1382,491,891,3221,18,41,142,1149,1676,195,238600,0,0,0,4838,1225,13865,0,37349,2316,404,97,3059,1030,2462,93,06,001,409600
"Census Tract 4097, Alameda County, California",1400000US06001409700,5493,30.9,1338,2223,34,202,26,1335,1782,1524,552,972,3422,40,15,40,1332,1719,276,234500,0,0,0,5467,1250,15557,13,38357,3125,741,56,3289,1474,2765,224,06,001,409700
"Census Tract 4098, Alameda County, California",1400000US06001409800,3220,38.5,398,1833,1,366,0,274,1360,1255,651,604,1395,32,0,184,491,671,17,437600,0,0,0,3206,550,27044,37,63598,1916,844,22,1803,1316,1707,343,06,001,409800
"Census Tract 4099, Alameda County, California",1400000US06001409900,3449,49.6,1009,1619,12,295,0,174,1437,1383,1201,182,523,12,7,56,156,179,113,620300,29,29,31,3391,236,68358,264,97689,1894,1147,20,2104,1559,1927,1092,06,001,409900
"Census Tract 4100, Alameda County, California",1400000US06001410000,3224,46.2,1288,1428,0,150,0,12,1202,1197,1128,69,229,0,0,0,26,203,0,598400,17,33,9,3179,164,43526,124,107083,1965,966,66,1953,1803,1722,824,06,001,410000
"Census Tract 4101, Alameda County, California",1400000US06001410100,2734,36.5,549,1721,0,84,0,53,1091,992,565,427,1202,0,18,0,522,572,90,357500,0,0,0,2715,452,25157,39,59239,1881,548,27,1763,1402,1509,360,06,001,410100
"Census Tract 4102, Alameda County, California",1400000US06001410200,3374,32.3,693,1591,0,124,51,798,1216,1146,491,655,1787,0,0,66,523,1155,43,296800,0,0,6,3352,777,21845,26,49200,2158,487,59,2326,1483,1918,214,06,001,410200
"Census Tract 4103, Alameda County, California",1400000US06001410300,3534,30.0,900,857,38,54,124,1371,1063,946,324,622,2342,27,0,94,727,1399,95,202400,8,0,0,3534,846,16006,27,39524,1706,338,23,2353,721,1869,106,06,001,410300
"Census Tract 4104, Alameda County, California",1400000US06001410400,4501,35.5,1222,1813,0,374,9,897,1409,1397,881,516,1852,0,0,133,117,1548,54,267200,0,0,17,4479,632,23688,48,66555,2375,801,68,3127,1743,2752,500,06,001,410400
"Census Tract 4105, Alameda County, California",1400000US06001410500,2303,29.7,192,1470,0,427,15,102,988,961,86,875,2060,19,25,182,883,854,97,606100,7,0,0,2303,918,15893,13,22596,1361,478,15,1414,1071,1254,223,06,001,410500
"Census Tract 4201, Alameda County, California",1400000US06001420100,2432,41.2,1664,63,18,433,0,51,914,870,564,306,837,21,0,48,197,501,70,846600,108,8,39,2432,126,51358,206,120208,1259,603,54,1483,1045,1262,949,06,001,420100
