NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_010E,B25077_001E,B25075_025E,B25075_026E,B25075_027E,B17001_001E,B17001_002E,B19301_001E,B19001_017E,B19013_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B23006_001E,B23006_023E,state,county,tract
"Census Tract 9608.01, Bartow County, Georgia",1400000US13015960801,3327,37.9,2938,168,13,66,0,110,1410,1192,803,389,856,91,129400,16,0,0,3307,668,23669,26,52037,1928,1234,14,2307,2237,1932,363,13,015,960801
"Census Tract 9608.02, Bartow County, Georgia",1400000US13015960802,2998,37.9,2574,21,42,0,0,361,1200,1040,699,341,1091,119,60500,0,0,0,2998,835,15142,0,33393,1717,1101,26,1850,1717,1662,107,13,015,960802
"Census Tract 9608.03, Bartow County, Georgia",1400000US13015960803,5417,40.3,4671,101,34,270,0,236,2102,1883,1274,609,1791,80,116700,9,0,0,5394,930,23409,73,47483,3550,1527,16,3325,3120,2943,512,13,015,960803
"Census Tract 9609.01, Bartow County, Georgia",1400000US13015960901,3206,36.1,3078,19,0,0,0,98,1096,1018,768,250,891,22,122400,8,0,0,3206,593,19941,16,51836,2365,794,10,1935,1827,1737,398,13,015,960901
"Census Tract 9609.02, Bartow County, Georgia",1400000US13015960902,6351,42.0,5359,601,131,40,0,174,2446,2401,2024,377,1048,121,128800,0,0,14,6341,510,26121,29,58518,4435,1730,92,4003,3914,3423,1332,13,015,960902
"Census Tract 9610, Bartow County, Georgia",1400000US13015961000,7296,41.3,6657,411,0,0,0,137,3023,2675,2289,386,1002,22,140800,0,0,0,7296,698,27359,73,59063,4452,2642,48,4854,4722,4253,772,13,015,961000
"Census Tract 9601, Ben Hill County, Georgia",1400000US13017960100,2574,39.1,2210,352,0,0,0,12,1087,916,819,97,214,72,70300,6,0,0,2565,739,20011,13,41583,2001,534,4,1610,1544,1347,114,13,017,960100
"Census Tract 9602, Ben Hill County, Georgia",1400000US13017960200,1555,40.4,1236,279,0,0,5,17,752,606,552,54,165,0,76000,0,0,0,1550,371,19079,0,46583,1291,245,5,1003,989,935,68,13,017,960200
"Census Tract 9603, Ben Hill County, Georgia",1400000US13017960300,3563,35.1,2248,1276,0,17,0,0,1794,1434,667,767,1998,365,76000,0,0,0,3563,1208,14777,5,26184,3066,463,34,2085,2075,1699,114,13,017,960300
"Census Tract 9604, Ben Hill County, Georgia",1400000US13017960400,3812,30.6,1414,1952,0,0,0,293,1641,1372,733,639,1783,144,57500,0,0,0,3744,1517,11340,0,26510,2745,745,0,2399,1950,1976,84,13,017,960400
"Census Tract 9605, Ben Hill County, Georgia",1400000US13017960500,5901,47.2,3319,2410,0,0,0,88,2622,2124,1164,960,2081,119,127600,9,0,0,5567,2113,15156,9,28317,4307,1550,0,3132,3080,2788,566,13,017,960500
"Census Tract 9701, Berrien County, Georgia",1400000US13019970100,1871,40.4,1341,459,9,0,0,54,834,640,539,101,280,10,64000,0,0,0,1871,344,19721,0,39000,1560,277,0,1000,954,894,92,13,019,970100
"Census Tract 9702, Berrien County, Georgia",1400000US13019970200,3905,39.4,3310,458,8,0,0,78,1672,1354,920,434,1429,245,71900,3,0,0,3905,1159,14963,6,31250,2999,626,17,2452,2155,2159,135,13,019,970200
"Census Tract 9703, Berrien County, Georgia",1400000US13019970300,3181,40.1,2870,93,18,19,0,45,1363,1241,860,381,758,144,96700,0,0,0,3107,529,17824,0,37152,2255,849,42,1692,1628,1570,249,13,019,970300
"Census Tract 9704, Berrien County, Georgia",1400000US13019970400,2886,39.8,2298,530,58,0,0,0,1487,1196,768,428,1127,348,67600,0,0,0,2886,1153,14022,0,24952,1961,889,10,1742,1720,1410,89,13,019,970400
"Census Tract 9705, Berrien County, Georgia",1400000US13019970500,3484,44.3,3028,289,0,9,0,11,1657,1342,1086,256,754,215,77200,0,0,0,3380,574,19853,0,40927,2724,698,0,2087,1957,1785,187,13,019,970500
"Census Tract 9706, Berrien County, Georgia",1400000US13019970600,3659,31.6,3153,294,0,142,0,2,1628,1335,885,450,1217,196,107200,0,0,0,3659,1052,16733,0,34250,2291,1174,19,2323,2175,1923,420,13,019,970600
"Census Tract 101, Bibb County, Georgia",1400000US13021010100,1499,26.8,38,1443,0,0,0,0,1067,603,164,439,1068,23,37100,0,0,0,1499,947,11560,12,17708,1306,176,0,706,706,555,78,13,021,010100
"Census Tract 102, Bibb County, Georgia",1400000US13021010200,2017,48.2,1285,732,0,0,0,0,1309,1061,423,638,1206,80,176800,0,0,0,2017,413,23434,44,26191,1601,372,9,1078,1054,990,328,13,021,010200
"Census Tract 103, Bibb County, Georgia",1400000US13021010300,786,43.2,52,734,0,0,0,0,509,292,171,121,352,49,54900,0,0,0,781,297,17923,13,24318,675,111,0,520,506,442,113,13,021,010300
"Census Tract 104, Bibb County, Georgia",1400000US13021010400,2180,39.0,76,2002,18,0,0,0,1328,875,271,604,1367,108,56400,0,0,0,2101,1171,8789,0,17031,2030,144,0,1286,1286,1065,28,13,021,010400
"Census Tract 105, Bibb County, Georgia",1400000US13021010500,3598,20.0,1355,2045,0,127,0,0,812,651,61,590,1364,77,62100,0,0,0,1573,1292,3350,4,9609,2532,771,126,2820,2631,626,31,13,021,010500
"Census Tract 108, Bibb County, Georgia",1400000US13021010800,1475,30.2,1120,302,10,43,0,0,1104,814,187,627,1011,92,206800,0,0,0,1474,404,42638,50,35739,927,430,49,1184,1097,1003,476,13,021,010800
"Census Tract 110, Bibb County, Georgia",1400000US13021011000,4369,35.5,1495,2683,0,6,0,89,2718,2020,743,1277,2775,359,102600,0,0,0,4355,1735,22542,41,22273,3291,1000,13,2580,2437,1985,661,13,021,011000
"Census Tract 111, Bibb County, Georgia",1400000US13021011100,1986,35.8,60,1919,7,0,0,0,1182,800,213,587,1479,10,35200,0,0,0,1986,1132,9464,4,13191,1858,123,0,1157,1130,886,24,13,021,011100
"Census Tract 115, Bibb County, Georgia",1400000US13021011500,1312,42.0,45,1214,0,0,0,0,659,409,95,314,941,0,51800,0,0,0,1312,808,7135,0,14083,946,362,4,810,810,732,6,13,021,011500
"Census Tract 117.01, Bibb County, Georgia",1400000US13021011701,2556,35.1,443,2079,0,0,0,0,1031,855,396,459,1473,340,64600,0,0,0,2556,682,17439,6,35807,2036,497,0,1571,1532,1250,137,13,021,011701
"Census Tract 117.02, Bibb County, Georgia",1400000US13021011702,4197,37.9,285,3823,0,0,0,0,1955,1565,965,600,1634,533,71900,0,0,0,4099,828,18396,7,35809,3364,833,0,2398,2369,2071,193,13,021,011702
"Census Tract 118, Bibb County, Georgia",1400000US13021011800,3507,36.8,2266,1077,0,21,0,0,1852,1554,795,759,1540,211,174600,3,0,0,3379,599,32015,94,48667,2588,831,25,1960,1894,1630,912,13,021,011800
"Census Tract 119, Bibb County, Georgia",1400000US13021011900,1804,41.0,883,897,0,24,0,0,1203,945,304,641,1203,47,98400,0,0,0,1804,481,22142,8,26572,1368,401,0,1111,1111,1035,240,13,021,011900
"Census Tract 120, Bibb County, Georgia",1400000US13021012000,4459,44.0,3484,837,0,93,19,0,2062,1845,1567,278,787,22,122600,0,0,0,4425,164,29699,40,59844,3139,1172,51,2743,2650,2430,1006,13,021,012000
"Census Tract 121.01, Bibb County, Georgia",1400000US13021012101,2166,34.1,1280,646,0,149,0,0,866,778,513,265,783,116,355900,19,0,0,1788,262,54451,179,59196,1491,462,13,1454,1286,964,498,13,021,012101
"Census Tract 121.02, Bibb County, Georgia",1400000US13021012102,5098,40.4,3343,1448,0,204,0,0,2552,2169,1038,1131,2253,299,144400,0,0,0,5058,508,28343,87,42005,3261,1644,21,3018,2910,2715,1094,13,021,012102
"Census Tract 122, Bibb County, Georgia",1400000US13021012200,2461,31.2,670,1718,11,5,18,0,1077,784,370,414,1488,72,78300,0,0,0,2461,1216,15107,38,23816,2022,381,14,1441,1432,1245,239,13,021,012200
"Census Tract 123, Bibb County, Georgia",1400000US13021012300,2659,35.0,295,2271,0,0,0,0,1512,1090,455,635,1841,168,51700,0,0,0,2652,1419,13742,0,20049,2218,363,45,1377,1377,1142,147,13,021,012300
"Census Tract 124, Bibb County, Georgia",1400000US13021012400,4658,30.7,244,4389,0,0,0,0,1887,1608,756,852,2542,54,69300,0,0,0,4568,2197,11708,0,20978,3882,688,10,2728,2678,2406,113,13,021,012400
"Census Tract 125, Bibb County, Georgia",1400000US13021012500,2925,43.9,257,2600,0,24,0,18,1424,1176,372,804,1724,37,56300,0,0,0,2714,1491,10557,0,14853,2480,411,10,1786,1757,1663,171,13,021,012500
"Census Tract 126, Bibb County, Georgia",1400000US13021012600,4483,31.6,445,3909,0,79,0,0,1917,1574,838,736,2073,305,57800,0,0,0,4483,1918,11923,12,18323,4091,270,30,2686,2610,2149,263,13,021,012600
"Census Tract 127, Bibb County, Georgia",1400000US13021012700,2168,32.1,112,1883,14,16,0,0,1026,760,166,594,1580,22,46500,0,0,0,2144,1370,7227,0,11342,1950,157,33,1133,1119,1018,74,13,021,012700
"Census Tract 128, Bibb County, Georgia",1400000US13021012800,3637,25.6,478,3114,0,9,0,0,1464,1138,305,833,2746,517,30300,0,0,0,3637,2004,8988,0,13438,3322,255,19,2353,2342,1791,42,13,021,012800
"Census Tract 129, Bibb County, Georgia",1400000US13021012900,1716,40.7,504,1152,0,0,0,0,870,562,165,397,1191,58,34300,0,0,0,1607,716,10431,0,20862,1362,333,21,1141,1120,1008,86,13,021,012900
"Census Tract 131.01, Bibb County, Georgia",1400000US13021013101,5180,28.5,1369,3597,0,11,0,25,2333,1593,755,838,3124,255,62200,0,0,0,5156,2250,9831,0,23736,4480,498,10,2865,2707,2303,85,13,021,013101
"Census Tract 131.02, Bibb County, Georgia",1400000US13021013102,4162,31.9,324,3779,23,36,0,0,1662,1316,760,556,1939,10,77100,0,0,0,4098,1661,13294,0,29773,3138,930,0,2494,2400,1912,169,13,021,013102
"Census Tract 132.01, Bibb County, Georgia",1400000US13021013201,6135,29.3,853,5138,0,63,0,0,2670,2242,713,1529,3846,671,79900,0,0,0,6135,1545,19346,27,33030,5054,888,55,3544,3336,2926,541,13,021,013201
"Census Tract 132.02, Bibb County, Georgia",1400000US13021013202,3091,23.8,516,2424,0,0,0,136,1392,1039,342,697,2158,121,59300,0,0,0,3041,1638,12062,0,21555,2553,300,29,1893,1701,1277,180,13,021,013202
"Census Tract 133.02, Bibb County, Georgia",1400000US13021013302,4267,37.4,1025,3169,0,0,0,0,1777,1510,1113,397,1110,42,75800,8,0,0,4035,1044,20109,25,34310,3625,431,16,2445,2357,2007,371,13,021,013302
"Census Tract 134.07, Bibb County, Georgia",1400000US13021013407,5651,34.3,2825,2245,0,491,34,0,2093,2005,710,1295,2978,352,134100,0,0,0,5609,1303,22282,52,42730,3454,1487,42,3380,2926,2948,1043,13,021,013407
"Census Tract 134.08, Bibb County, Georgia",1400000US13021013408,4268,43.2,3308,736,0,150,0,0,1704,1672,1455,217,521,0,192900,10,0,0,4268,148,41725,135,99239,2739,1352,9,2663,2557,2445,1517,13,021,013408
"Census Tract 134.09, Bibb County, Georgia",1400000US13021013409,4178,34.3,2073,1311,20,489,0,220,1652,1419,834,585,1800,421,104400,10,0,5,4008,178,27992,52,60583,2497,1116,7,2394,1912,2138,672,13,021,013409
"Census Tract 134.10, Bibb County, Georgia",1400000US13021013410,5477,48.9,4656,747,36,33,0,0,2514,2265,1744,521,1021,224,224600,11,0,0,5406,230,44275,201,88107,3959,1427,31,3016,2949,2621,1780,13,021,013410
"Census Tract 134.11, Bibb County, Georgia",1400000US13021013411,3996,33.5,2790,987,0,159,0,42,2123,1865,541,1324,2681,395,294100,0,8,0,3996,634,41961,189,61494,2520,1159,31,2832,2586,2409,1391,13,021,013411
"Census Tract 135.02, Bibb County, Georgia",1400000US13021013502,1592,42.2,1376,206,0,0,0,2,763,576,360,216,663,114,92800,0,0,0,1592,418,23849,18,44231,1129,303,0,937,798,860,113,13,021,013502
"Census Tract 135.03, Bibb County, Georgia",1400000US13021013503,2489,36.2,1532,703,0,75,0,156,967,898,556,342,945,81,147500,0,0,0,2473,538,24703,4,46802,1557,390,82,1713,1381,1503,243,13,021,013503
"Census Tract 135.04, Bibb County, Georgia",1400000US13021013504,8396,42.5,6175,1807,36,142,0,59,3611,3272,2729,543,1174,136,145900,0,0,0,8322,878,26298,20,63087,6623,1489,48,4994,4764,4660,1134,13,021,013504
"Census Tract 136.03, Bibb County, Georgia",1400000US13021013603,4505,41.8,3246,1102,0,131,0,0,1201,1072,912,160,498,209,133900,0,0,0,3453,576,19232,45,60625,2971,1223,83,2844,2649,2518,529,13,021,013603
"Census Tract 136.04, Bibb County, Georgia",1400000US13021013604,5096,44.3,3023,1847,0,0,0,64,1968,1797,1544,253,927,77,135800,0,0,0,4991,578,25285,31,59844,4229,766,36,2810,2744,2538,389,13,021,013604
"Census Tract 136.05, Bibb County, Georgia",1400000US13021013605,4906,38.9,2866,1917,0,101,0,0,2388,2043,1092,951,2083,149,133400,0,0,0,4906,499,29921,44,62159,3529,1179,25,3336,3254,2793,960,13,021,013605
"Census Tract 136.06, Bibb County, Georgia",1400000US13021013606,6227,44.9,4242,1847,0,138,0,0,2726,2421,1900,521,1191,230,178100,0,0,0,6227,293,35128,207,66453,4300,1629,18,4126,3892,3668,1398,13,021,013606
"Census Tract 137, Bibb County, Georgia",1400000US13021013700,2934,35.6,1112,1777,0,22,0,8,1413,1162,177,985,1266,202,124000,0,0,0,1927,734,14871,0,15747,2223,629,36,2325,2259,1737,286,13,021,013700
"Census Tract 138, Bibb County, Georgia",1400000US13021013800,2054,25.6,42,1883,0,5,0,18,895,555,115,440,1638,21,67900,0,0,0,1961,981,13607,4,21318,1670,367,12,1034,986,817,56,13,021,013800
"Census Tract 139, Bibb County, Georgia",1400000US13021013900,1874,38.1,879,953,21,0,0,0,940,619,343,276,758,105,43100,0,0,4,1702,895,10762,0,21973,1525,266,34,1278,1153,1051,91,13,021,013900
"Census Tract 7901, Bleckley County, Georgia",1400000US13023790100,4642,44.0,4041,593,0,0,0,8,2031,1594,1329,265,789,29,106700,0,0,0,4573,717,19625,17,41176,3904,711,5,2722,2696,2247,382,13,023,790100
"Census Tract 7902, Bleckley County, Georgia",1400000US13023790200,2664,36.3,1089,1340,0,0,0,140,1172,781,454,327,1088,171,68000,0,0,0,2441,811,22070,9,30318,2191,395,12,1458,1445,1252,114,13,023,790200
"Census Tract 7903, Bleckley County, Georgia",1400000US13023790300,5529,34.8,3784,1630,9,16,0,14,2079,1706,1187,519,1088,99,117800,0,0,0,4251,1065,18183,15,42083,4313,1092,39,3621,3536,2267,647,13,023,790300
"Census Tract 9601, Brantley County, Georgia",1400000US13025960100,6938,40.2,6578,44,11,110,29,0,3021,2361,2061,300,809,0,62100,0,0,14,6938,1444,15924,0,39417,4987,1849,72,4304,4139,3617,265,13,025,960100
"Census Tract 9602, Brantley County, Georgia",1400000US13025960200,6120,42.1,5679,270,0,122,7,13,2810,2174,1857,317,719,113,68500,0,0,0,5879,1054,16910,26,32061,3947,2059,20,3723,3581,3148,285,13,025,960200
