NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_015E,B25026_014E,B25026_013E,B25026_012E,B25026_011E,B25026_010E,B25077_001E,B25075_025E,B25075_026E,B25075_027E,B17001_001E,B17001_002E,B19301_001E,B19001_017E,B19013_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B23006_001E,B23006_023E,state,county,tract
"Census Tract 9711, Bennington County, Vermont",1400000US50003971100,4773,43.6,4546,49,3,69,0,0,1999,1878,1467,411,1133,0,0,11,370,709,43,164100,0,0,10,4448,954,26206,69,48967,2783,1807,35,2740,2643,2527,892,50,003,971100
"Census Tract 9712, Bennington County, Vermont",1400000US50003971200,4843,44.3,4604,57,11,35,14,23,2346,2182,890,1292,2474,26,0,102,725,1150,471,144200,0,0,0,4679,1275,22787,16,33492,2698,2028,58,3209,3156,2557,578,50,003,971200
"Census Tract 9713, Bennington County, Vermont",1400000US50003971300,3478,43.1,3262,0,0,7,0,0,1550,1336,1076,260,619,8,0,50,205,356,0,172400,3,0,0,3478,349,25509,23,59091,1699,1746,13,2200,2178,1865,383,50,003,971300
"Census Tract 9570, Caledonia County, Vermont",1400000US50005957000,4370,44.3,4211,52,27,9,0,9,2650,1699,1486,213,603,0,2,36,158,370,37,153400,3,3,0,4319,521,25072,35,50149,2497,1774,31,2698,2657,2422,573,50,005,957000
"Census Tract 9571, Caledonia County, Vermont",1400000US50005957100,1968,45.4,1888,9,4,13,0,2,1368,798,635,163,322,9,5,22,58,199,29,179200,2,0,9,1956,221,26232,14,51667,965,932,16,1144,1111,979,356,50,005,957100
"Census Tract 9572, Caledonia County, Vermont",1400000US50005957200,2631,41.5,2626,0,0,0,0,0,1286,1104,701,403,835,0,0,92,70,390,283,144300,6,0,0,2567,417,24379,34,39825,1556,1056,9,1670,1648,1265,345,50,005,957200
"Census Tract 9573, Caledonia County, Vermont",1400000US50005957300,3280,27.8,3078,87,1,18,0,0,1141,1096,715,381,867,0,41,8,110,677,31,141700,0,0,0,2775,715,17564,17,40669,1885,1353,11,2202,2074,1408,275,50,005,957300
"Census Tract 9574, Caledonia County, Vermont",1400000US50005957400,3495,46.4,3321,13,0,94,0,0,1842,1601,855,746,1277,8,30,76,268,744,151,180800,0,0,0,3234,563,25076,26,39668,1744,1546,26,2222,2087,1933,643,50,005,957400
"Census Tract 9575, Caledonia County, Vermont",1400000US50005957500,3956,44.6,3930,0,0,13,0,0,1607,1434,1044,390,845,0,39,36,96,382,292,148200,0,0,0,3782,379,23042,40,45381,2224,1588,90,2371,2370,2020,507,50,005,957500
"Census Tract 9576, Caledonia County, Vermont",1400000US50005957600,2191,50.5,2156,18,0,9,0,0,1301,910,782,128,323,4,0,15,5,242,57,205500,13,0,5,2191,156,32058,33,60781,1214,940,14,1280,1245,1207,436,50,005,957600
"Census Tract 9577, Caledonia County, Vermont",1400000US50005957700,2933,46.2,2743,19,63,41,0,0,1495,1173,795,378,1109,0,0,0,661,362,86,143500,0,0,0,2933,302,24648,0,43375,1983,898,20,1802,1776,1639,462,50,005,957700
"Census Tract 9578, Caledonia County, Vermont",1400000US50005957800,2789,45.7,2695,20,21,0,0,6,1805,1096,973,123,221,6,0,12,75,121,7,170400,15,0,0,2787,231,25388,17,54079,1107,1647,14,1664,1629,1438,419,50,005,957800
"Census Tract 9579, Caledonia County, Vermont",1400000US50005957900,3246,45.0,3125,41,0,13,0,6,1582,1187,1030,157,376,20,19,0,167,167,3,207600,4,0,0,3212,181,29208,43,62773,1659,1454,45,1937,1884,1742,530,50,005,957900
"Census Tract 1, Chittenden County, Vermont",1400000US50007000100,4393,40.8,3666,336,0,195,0,42,1813,1745,1352,393,1086,0,0,119,341,618,8,217700,0,0,8,4271,832,28879,44,61359,2328,1377,107,2647,2193,2411,986,50,007,000100
"Census Tract 2, Chittenden County, Vermont",1400000US50007000200,5369,49.3,4824,163,37,147,0,0,2377,2287,1579,708,1517,0,63,75,510,797,72,244100,0,0,0,5066,602,34681,100,66984,2390,2290,47,2946,2451,2618,1293,50,007,000200
"Census Tract 3, Chittenden County, Vermont",1400000US50007000300,3617,30.2,2265,456,11,771,0,20,1460,1380,434,946,2717,25,0,61,947,1298,386,215600,0,0,0,3596,600,22725,15,46786,971,1570,10,2807,2115,1972,950,50,007,000300
"Census Tract 4, Chittenden County, Vermont",1400000US50007000400,3380,28.8,2549,236,34,470,0,18,1597,1542,172,1370,2918,0,24,249,544,1581,520,270600,0,0,0,3363,1158,18269,0,31795,1056,1580,59,2781,2184,1878,800,50,007,000400
"Census Tract 5, Chittenden County, Vermont",1400000US50007000500,4610,22.5,4188,295,7,69,8,3,1959,1888,211,1677,4058,3,43,9,303,2942,758,275700,0,0,0,4471,2394,15663,12,26202,1147,2964,236,4138,3843,1257,666,50,007,000500
"Census Tract 6, Chittenden County, Vermont",1400000US50007000600,5127,24.5,4532,220,3,300,0,23,2057,2034,613,1421,2902,0,12,118,406,2057,309,308200,0,0,0,4324,1167,24675,55,41958,1632,2856,99,4177,3602,1990,1277,50,007,000600
"Census Tract 8, Chittenden County, Vermont",1400000US50007000800,2653,32.9,2403,44,0,166,0,12,1143,1143,600,543,1067,11,0,20,167,785,84,354900,0,0,11,2647,566,30613,23,62161,1077,1328,61,1829,1621,1480,1034,50,007,000800
"Census Tract 9, Chittenden County, Vermont",1400000US50007000900,2589,26.2,2420,46,2,25,0,2,1165,1127,206,921,1641,0,9,44,397,1010,181,478000,6,0,0,2131,568,27386,38,37820,644,1755,65,2063,1992,1059,781,50,007,000900
"Census Tract 10, Chittenden County, Vermont",1400000US50007001000,2404,36.7,2071,138,22,51,0,18,1346,1280,307,973,1653,18,23,48,379,924,261,358700,10,0,0,2397,466,39110,51,40962,760,1301,37,1809,1566,1348,709,50,007,001000
"Census Tract 11, Chittenden County, Vermont",1400000US50007001100,2257,36.0,2007,46,48,57,0,34,1106,1045,622,423,873,0,18,31,199,580,45,319500,0,0,0,2235,332,43658,85,70139,823,1132,16,1560,1384,1401,855,50,007,001100
"Census Tract 21.01, Chittenden County, Vermont",1400000US50007002101,2728,41.7,2611,9,0,28,0,0,1247,1092,989,103,165,0,0,0,40,116,9,262800,10,0,0,2721,84,37516,61,82778,1745,823,17,1841,1761,1659,596,50,007,002101
"Census Tract 21.02, Chittenden County, Vermont",1400000US50007002102,7944,38.8,7698,24,0,92,10,0,3152,3041,2428,613,1425,30,22,0,195,870,308,220800,0,0,0,7894,187,30065,63,68678,5810,1749,135,5306,5136,4706,934,50,007,002102
"Census Tract 22, Chittenden County, Vermont",1400000US50007002200,8360,27.3,7839,150,19,178,4,5,3120,2937,1713,1224,2583,0,0,70,553,1754,206,230500,0,47,0,6464,1034,24870,115,52388,4054,3632,130,6512,5995,3736,1480,50,007,002200
"Census Tract 23.01, Chittenden County, Vermont",1400000US50007002301,2327,40.6,2196,7,0,25,0,9,1134,973,663,310,655,0,0,5,174,347,129,317100,10,15,0,2322,180,45481,97,80742,1328,862,22,1645,1514,1543,747,50,007,002301
"Census Tract 23.02, Chittenden County, Vermont",1400000US50007002302,6638,44.2,6418,93,10,14,0,0,3003,2678,2108,570,1553,0,0,53,404,977,119,265500,60,0,13,6610,527,37315,149,80278,3975,2413,32,4180,4044,3507,1541,50,007,002302
"Census Tract 24, Chittenden County, Vermont",1400000US50007002400,3187,31.4,2549,235,15,271,0,72,1325,1288,614,674,1794,7,0,43,322,1022,400,210800,0,0,0,3138,979,21862,7,42643,1832,624,77,2209,1756,1871,635,50,007,002400
"Census Tract 25, Chittenden County, Vermont",1400000US50007002500,4022,32.6,3505,70,6,397,0,0,2024,1889,708,1181,2092,8,41,95,593,1148,207,235800,0,0,0,3808,829,28524,39,51547,1953,1561,55,3203,2845,2307,903,50,007,002500
"Census Tract 26.01, Chittenden County, Vermont",1400000US50007002601,5579,40.1,4987,202,0,295,0,0,2413,2413,1475,938,1888,0,14,32,813,970,59,264800,0,0,0,5537,296,32801,50,59708,2603,2440,53,3548,3163,3075,1478,50,007,002601
"Census Tract 26.02, Chittenden County, Vermont",1400000US50007002602,4343,34.7,3862,80,0,278,0,23,1843,1753,1093,660,1558,7,16,57,84,1266,128,283100,11,0,0,4321,483,33013,71,62774,2234,1635,38,2938,2616,2362,1146,50,007,002602
"Census Tract 27.01, Chittenden County, Vermont",1400000US50007002701,5749,37.9,5074,369,0,209,0,36,2476,2359,1708,651,1322,0,0,0,19,1261,42,285300,0,0,0,5708,312,36068,151,66393,2877,2266,52,3631,3125,3115,1786,50,007,002701
"Census Tract 27.02, Chittenden County, Vermont",1400000US50007002702,5017,44.5,4918,29,0,15,0,22,1928,1928,1677,251,586,0,0,0,91,402,93,276900,0,0,0,5010,336,40812,139,98429,2405,2268,119,3082,2921,2947,1646,50,007,002702
"Census Tract 28, Chittenden County, Vermont",1400000US50007002800,5052,42.1,4931,36,32,16,0,0,2055,1948,1722,226,426,0,4,30,151,188,53,296200,0,0,0,5026,227,41983,128,94245,2448,2425,41,3124,3007,2827,1865,50,007,002800
"Census Tract 29, Chittenden County, Vermont",1400000US50007002900,6332,44.9,6050,24,26,75,0,3,2635,2445,2196,249,515,5,0,16,89,352,53,284800,11,3,6,6330,124,42579,214,89980,3281,2766,74,4181,4045,3746,1840,50,007,002900
"Census Tract 30, Chittenden County, Vermont",1400000US50007003000,4114,39.7,3961,1,1,70,0,10,1630,1562,1245,317,670,0,0,0,91,404,175,304200,9,0,0,4085,102,36773,91,73784,2284,1659,32,2699,2661,2369,1207,50,007,003000
"Census Tract 31, Chittenden County, Vermont",1400000US50007003100,9222,42.7,8568,139,0,202,0,64,3825,3776,2952,824,1752,48,16,30,144,1401,113,306100,0,0,11,9167,422,39591,225,79489,4139,4221,148,5481,4794,4913,3054,50,007,003100
"Census Tract 33.01, Chittenden County, Vermont",1400000US50007003301,3998,44.9,3607,52,0,323,0,0,1451,1423,1371,52,131,0,0,0,80,51,0,420100,3,0,0,3998,63,52935,282,132107,1696,1682,100,2490,2101,2191,1421,50,007,003301
"Census Tract 33.04, Chittenden County, Vermont",1400000US50007003304,6052,40.9,5381,163,0,266,0,38,2927,2839,1522,1317,2261,26,0,0,531,1349,355,269100,26,16,0,5702,375,40256,213,60618,2653,2856,15,3926,3499,3423,2135,50,007,003304
"Census Tract 34, Chittenden County, Vermont",1400000US50007003400,7623,47.0,7459,43,49,26,0,0,3399,3132,2275,857,1590,0,0,120,285,943,242,366800,45,23,15,7503,310,55638,576,98898,3541,3706,48,4109,3948,3746,2738,50,007,003400
"Census Tract 35.01, Chittenden County, Vermont",1400000US50007003501,3844,46.8,3749,6,0,22,0,0,1781,1435,1301,134,339,10,0,0,30,245,54,493900,7,10,50,3836,108,68731,397,123783,1496,2086,51,2480,2372,2238,1655,50,007,003501
"Census Tract 35.02, Chittenden County, Vermont",1400000US50007003502,5218,39.6,4971,12,19,0,14,0,2136,2004,1569,435,890,0,94,2,211,482,101,281700,0,0,2,5183,573,31558,144,59833,3050,1843,68,3250,3153,2824,1249,50,007,003502
"Census Tract 35.03, Chittenden County, Vermont",1400000US50007003503,1951,44.2,1910,0,0,8,0,21,845,759,649,110,200,3,8,3,46,96,44,259600,0,3,0,1930,83,34883,44,78698,1078,770,12,1316,1245,1172,492,50,007,003503
"Census Tract 36, Chittenden County, Vermont",1400000US50007003600,4041,40.5,3755,39,30,89,0,40,2195,2114,1238,876,1687,0,24,44,394,885,340,232700,0,0,0,4041,470,33237,31,55444,2194,1490,63,2701,2437,2394,1296,50,007,003600
"Census Tract 39, Chittenden County, Vermont",1400000US50007003900,6157,19.7,5562,112,5,287,2,25,670,633,289,344,632,0,0,0,86,454,92,533400,19,0,4,1360,308,11910,47,54688,1256,4391,124,5728,5277,627,426,50,007,003900
"Census Tract 40.02, Chittenden County, Vermont",1400000US50007004002,4613,42.9,3885,213,48,194,0,251,2286,2120,1245,875,1587,0,0,0,647,674,266,235500,14,0,0,4613,238,33581,75,63952,2124,1866,38,2987,2367,2663,1215,50,007,004002
"Census Tract 9800, Chittenden County, Vermont",1400000US50007980000,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,50,007,980000
"Census Tract 9501, Essex County, Vermont",1400000US50009950100,1930,51.4,1848,35,0,15,0,1,1931,836,691,145,303,8,7,11,49,221,7,136000,0,0,3,1930,280,23452,11,41346,274,1474,37,1103,923,1002,161,50,009,950100
"Census Tract 9502, Essex County, Vermont",1400000US50009950200,983,45.4,953,3,0,17,0,0,960,438,281,157,361,0,0,27,193,96,45,138900,0,0,0,978,217,19415,0,35217,644,296,6,594,569,527,89,50,009,950200
"Census Tract 9505, Essex County, Vermont",1400000US50009950500,3260,49.7,3173,5,19,10,0,2,2173,1417,1174,243,571,18,17,49,189,257,41,117600,0,0,3,3246,415,22283,10,40125,1393,1809,16,1939,1895,1721,292,50,009,950500
"Census Tract 101, Franklin County, Vermont",1400000US50011010100,7318,44.0,6869,12,68,20,5,5,3539,2772,2219,553,1541,3,453,104,182,787,12,198900,0,3,0,7310,473,27010,30,58346,5535,1455,29,4644,4307,4139,588,50,011,010100
"Census Tract 102, Franklin County, Vermont",1400000US50011010200,4506,38.0,4310,0,65,0,0,0,2023,1750,1181,569,1352,34,10,111,356,727,114,184400,0,0,0,4443,572,24301,27,49688,3644,732,7,2839,2746,2474,380,50,011,010200
"Census Tract 103, Franklin County, Vermont",1400000US50011010300,3429,42.1,3331,9,25,0,0,0,1826,1354,975,379,961,0,60,65,171,628,37,135400,0,0,0,3407,455,21724,21,47629,2415,901,12,2114,2073,1944,349,50,011,010300
"Census Tract 104, Franklin County, Vermont",1400000US50011010400,3175,40.2,3101,9,9,2,0,7,1493,1173,1003,170,438,19,11,24,78,293,13,220900,7,0,4,3172,101,31538,24,68972,2404,681,0,2049,2026,1848,523,50,011,010400
"Census Tract 105, Franklin County, Vermont",1400000US50011010500,6498,41.4,6322,0,89,0,0,0,3092,2616,1850,766,1814,13,19,98,249,1250,185,199300,0,0,14,6471,845,35851,163,57031,5009,1212,92,3919,3813,3292,690,50,011,010500
"Census Tract 106, Franklin County, Vermont",1400000US50011010600,6305,43.2,6044,104,21,15,0,0,2870,2283,1745,538,1052,0,287,29,227,427,82,220300,0,0,16,6009,490,28152,68,57375,4783,1339,75,3824,3725,3360,856,50,011,010600
"Census Tract 107, Franklin County, Vermont",1400000US50011010700,3519,35.3,2994,54,2,36,0,158,1520,1392,649,743,1544,42,37,146,225,980,114,160600,0,0,0,3495,655,21798,35,37188,2524,739,10,2287,2179,2073,369,50,011,010700
"Census Tract 108, Franklin County, Vermont",1400000US50011010800,3339,36.7,3186,19,0,9,0,1,1541,1416,818,598,1310,74,9,31,176,937,83,197200,0,7,0,3310,296,29252,29,51250,2222,1003,36,2196,2135,1924,832,50,011,010800
"Census Tract 109, Franklin County, Vermont",1400000US50011010900,4678,38.2,4439,0,0,8,0,98,1833,1578,1350,228,663,0,160,0,189,314,0,263600,8,0,0,4678,87,32483,103,80673,3254,1281,80,2942,2912,2468,931,50,011,010900
"Census Tract 110, Franklin County, Vermont",1400000US50011011000,5858,37.5,5725,0,28,3,22,0,2229,2138,1682,456,1120,0,0,144,269,386,321,238000,3,0,4,5833,173,31800,79,74469,4067,1704,18,3762,3715,3315,1156,50,011,011000
"Census Tract 201, Grand Isle County, Vermont",1400000US50013020100,3083,45.9,2900,0,22,15,0,9,2853,1290,1083,207,514,0,18,6,170,314,6,226600,0,0,2,3073,270,31664,58,57206,1872,1068,5,1940,1881,1723,439,50,013,020100
"Census Tract 202, Grand Isle County, Vermont",1400000US50013020200,3862,48.0,3669,0,47,24,0,0,2264,1615,1256,359,878,5,0,25,300,519,29,289100,42,2,14,3862,249,38766,95,70625,2140,1557,21,2520,2408,2223,911,50,013,020200
"Census Tract 9530, Lamoille County, Vermont",1400000US50015953000,2435,42.6,2329,21,2,5,0,0,1284,973,832,141,343,13,3,14,119,194,0,153600,9,0,0,2429,317,25888,21,55156,1755,638,6,1539,1498,1368,379,50,015,953000
"Census Tract 9531, Lamoille County, Vermont",1400000US50015953100,3776,38.3,3694,2,12,14,0,15,1658,1561,1028,533,1165,0,0,0,197,860,108,238800,0,0,0,3758,447,29398,32,62083,2330,1350,19,2620,2575,2230,836,50,015,953100
"Census Tract 9532, Lamoille County, Vermont",1400000US50015953200,3534,24.8,3360,80,32,4,0,4,1238,1140,612,528,1353,16,0,47,311,642,337,168100,0,0,0,3091,808,17220,27,36949,2098,1313,22,2480,2365,1429,379,50,015,953200
"Census Tract 9533, Lamoille County, Vermont",1400000US50015953300,3040,40.1,2839,0,22,36,0,123,1309,1241,1019,222,461,3,25,24,162,221,26,178000,8,0,0,3031,207,25974,34,54441,1783,997,47,1817,1635,1559,435,50,015,953300
"Census Tract 9534, Lamoille County, Vermont",1400000US50015953400,2566,42.2,2511,11,3,0,0,9,1299,990,870,120,283,0,0,4,49,212,18,224600,12,0,2,2562,176,28711,38,58947,1673,786,35,1588,1543,1403,457,50,015,953400
"Census Tract 9535, Lamoille County, Vermont",1400000US50015953500,5393,44.7,5120,68,55,0,0,0,2794,2378,1711,667,1202,0,0,185,271,649,97,207800,31,0,0,5283,831,29105,108,44559,3195,2024,52,3381,3237,3033,1007,50,015,953500
"Census Tract 9536, Lamoille County, Vermont",1400000US50015953600,4392,46.5,4162,22,76,86,0,14,3653,2059,1360,699,1338,0,0,27,354,678,279,374400,67,0,38,4392,362,43028,213,61250,1328,2794,65,2552,2404,2501,1366,50,015,953600
"Census Tract 9590, Orange County, Vermont",1400000US50017959000,2201,45.7,2108,6,44,39,0,0,1387,1012,819,193,299,9,5,3,65,185,32,171700,5,0,5,2197,415,26393,47,45521,437,1693,15,1232,1194,1141,368,50,017,959000
"Census Tract 9591.01, Orange County, Vermont",1400000US50017959101,2191,48.7,2108,15,0,9,0,28,1078,880,790,90,280,0,24,0,59,188,9,176100,3,0,4,2185,249,26836,20,54333,1486,637,35,1450,1353,1316,230,50,017,959101
"Census Tract 9591.02, Orange County, Vermont",1400000US50017959102,2392,46.5,2263,16,20,0,0,14,1441,1008,873,135,330,22,3,2,59,220,24,155700,0,3,7,2388,420,27086,13,49300,875,1482,16,1477,1457,1392,313,50,017,959102
"Census Tract 9592, Orange County, Vermont",1400000US50017959200,3413,39.5,3413,0,0,0,0,0,1389,1350,960,390,821,0,0,71,112,626,12,168800,0,0,9,3380,288,25180,17,57700,2635,755,4,2174,2118,1819,205,50,017,959200
"Census Tract 9593, Orange County, Vermont",1400000US50017959300,2530,51.2,2451,0,11,0,0,0,1383,1128,982,146,322,3,7,18,152,142,0,199000,12,0,0,2530,264,29485,16,55714,1396,1109,18,1625,1592,1409,422,50,017,959300
"Census Tract 9594, Orange County, Vermont",1400000US50017959400,4743,42.2,4676,14,5,3,0,37,2168,1891,1381,510,904,13,18,45,190,474,164,187300,0,0,0,4283,575,25350,8,50907,2471,2017,120,3025,2901,2235,747,50,017,959400
"Census Tract 9595, Orange County, Vermont",1400000US50017959500,4341,47.9,4053,96,25,15,0,19,2492,1887,1575,312,801,7,20,87,175,467,45,209900,37,3,10,4308,452,32537,67,58299,1616,2578,38,2718,2617,2501,976,50,017,959500
"Census Tract 9596, Orange County, Vermont",1400000US50017959600,2576,46.2,2481,0,15,25,0,10,1308,1127,1008,119,201,0,0,5,16,180,0,246300,0,0,0,2560,211,37483,74,67888,442,2013,38,1604,1562,1442,739,50,017,959600
"Census Tract 9597, Orange County, Vermont",1400000US50017959700,1766,45.7,1677,5,21,41,0,0,1052,819,581,238,440,0,0,20,94,297,29,214400,7,0,0,1759,238,32770,28,57639,276,1418,21,1095,1058,986,348,50,017,959700
"Census Tract 9598, Orange County, Vermont",1400000US50017959800,2744,41.0,2682,2,0,11,0,0,1363,1204,840,364,779,0,0,31,168,546,34,176400,0,0,0,2703,365,25858,0,52414,765,1923,7,1685,1649,1469,376,50,017,959800
"Census Tract 9511, Orleans County, Vermont",1400000US50019951100,2263,48.0,2228,0,9,8,0,0,1971,1046,891,155,306,0,0,39,59,153,55,163500,2,0,0,2263,292,26226,20,40750,1419,738,17,1408,1361,1278,188,50,019,951100
"Census Tract 9512, Orleans County, Vermont",1400000US50019951200,2666,50.3,2536,11,0,18,0,43,1463,1172,935,237,528,0,0,0,220,239,69,148600,0,0,0,2640,280,26794,35,50076,1685,852,27,1649,1568,1463,419,50,019,951200
"Census Tract 9513, Orleans County, Vermont",1400000US50019951300,1806,46.5,1760,0,0,13,0,0,927,800,600,200,350,5,0,4,96,241,4,194000,15,0,0,1806,113,29254,24,55625,1226,423,19,995,901,862,171,50,019,951300
"Census Tract 9514, Orleans County, Vermont",1400000US50019951400,1933,39.0,1888,21,4,0,0,3,751,711,469,242,455,0,4,7,145,263,36,119600,0,0,0,1564,192,20708,30,41287,1215,619,14,1285,1239,1079,150,50,019,951400
"Census Tract 9515, Orleans County, Vermont",1400000US50019951500,2493,41.9,2409,14,0,0,0,0,1474,1143,610,533,990,0,0,114,178,652,46,145800,0,0,0,2330,672,21885,17,25565,1357,976,37,1501,1425,1306,260,50,019,951500
"Census Tract 9516, Orleans County, Vermont",1400000US50019951600,4873,44.4,4729,7,42,13,0,0,3125,1946,1665,281,777,3,0,47,168,512,47,169500,15,8,8,4869,600,23960,51,47451,3102,1454,39,2785,2626,2442,516,50,019,951600
"Census Tract 9517, Orleans County, Vermont",1400000US50019951700,4158,43.2,4006,25,7,8,0,12,2321,1699,1424,275,645,12,14,34,196,359,30,162600,0,2,0,4048,412,22566,12,46635,2613,1386,28,2518,2398,2152,585,50,019,951700
"Census Tract 9518, Orleans County, Vermont",1400000US50019951800,2681,44.0,2482,37,45,28,0,0,1412,1072,795,277,655,0,8,38,113,415,81,122000,0,0,0,2567,480,22365,34,40786,1657,945,12,1531,1491,1254,243,50,019,951800
"Census Tract 9519, Orleans County, Vermont",1400000US50019951900,2400,42.7,2335,6,18,0,0,0,1642,983,837,146,365,2,0,13,100,229,21,167100,3,2,4,2367,526,22761,18,43080,1598,737,32,1414,1367,1284,287,50,019,951900
"Census Tract 9520, Orleans County, Vermont",1400000US50019952000,1803,54.2,1764,3,9,0,0,1,1623,788,674,114,197,4,0,12,58,121,2,184400,5,0,0,1722,264,28826,26,51429,1037,692,27,984,961,927,305,50,019,952000
