NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B03003_003E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_015E,B25026_014E,B25026_013E,B25026_012E,B25026_011E,B25026_010E,B25077_001E,B25075_025E,B25075_026E,B25075_027E,B17001_001E,B17001_002E,B19301_001E,B19001_017E,B19013_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B23006_001E,B23006_023E,state,county,tract
"Census Tract 209, Hawaii County, Hawaii",1400000US15001020900,4732,44.5,947,11,11,1650,219,276,26,1866,1683,1284,399,1482,52,0,102,896,406,26,365700,14,0,0,4732,652,30711,84,67017,3710,578,133,2788,2443,2463,948,15,001,020900
"Census Tract 210.03, Hawaii County, Hawaii",1400000US15001021003,6823,37.7,2216,56,131,946,1575,1585,174,2516,2271,1491,780,2463,0,74,234,350,1442,363,171000,0,0,0,6823,1989,18415,20,32199,4082,2046,197,4468,4001,3676,588,15,001,021003
"Census Tract 210.05, Hawaii County, Hawaii",1400000US15001021005,11542,40.7,3701,37,10,3157,2273,2391,177,4558,4026,3144,882,2399,0,0,0,1333,868,198,244400,0,0,0,11542,3523,21244,89,46489,6481,3371,200,7026,6251,6232,1918,15,001,021005
"Census Tract 210.10, Hawaii County, Hawaii",1400000US15001021010,7190,46.3,3337,40,38,574,1534,1208,40,3760,2869,2161,708,1836,0,54,77,375,910,420,177500,0,0,0,7167,1938,19512,56,30378,4031,2523,186,4911,4664,4278,859,15,001,021010
"Census Tract 210.11, Hawaii County, Hawaii",1400000US15001021011,3934,49.7,1439,0,0,742,741,575,22,2052,1522,1073,449,1172,25,54,68,467,496,62,200400,49,26,0,3896,977,22414,50,44227,2659,966,25,2406,2320,2158,587,15,001,021011
"Census Tract 210.13, Hawaii County, Hawaii",1400000US15001021013,5354,39.4,1045,0,0,2025,962,390,4,1828,1653,1157,496,1527,0,43,26,577,833,48,283500,0,0,0,5344,653,21936,17,51329,3617,867,99,3379,2737,2986,573,15,001,021013
"Census Tract 211.01, Hawaii County, Hawaii",1400000US15001021101,3101,56.6,2081,17,38,303,207,220,66,2194,1605,1210,395,777,34,21,41,299,347,35,227300,3,26,0,3088,889,24613,38,27736,808,1977,37,1839,1726,1716,545,15,001,021101
"Census Tract 211.06, Hawaii County, Hawaii",1400000US15001021106,7573,40.3,2384,102,115,1009,1738,1731,304,3336,2531,1641,890,2869,0,204,319,816,1369,161,190500,17,6,0,7505,2349,15863,10,28149,4343,2548,90,4480,3857,3742,705,15,001,021106
"Census Tract 212.02, Hawaii County, Hawaii",1400000US15001021202,8406,44.4,2973,10,41,1681,968,1325,78,4183,2860,2145,715,2873,33,138,57,565,1552,528,156700,31,0,0,8354,2682,18275,57,40465,3707,3001,136,4228,2986,3835,669,15,001,021202
"Census Tract 213, Hawaii County, Hawaii",1400000US15001021300,7172,44.0,2888,4,61,1022,841,253,20,2801,2285,1569,716,2190,186,19,332,432,953,268,446500,74,52,30,7165,1086,32116,155,50953,3479,2811,272,4195,3252,3857,1127,15,001,021300
"Census Tract 214.02, Hawaii County, Hawaii",1400000US15001021402,4105,43.4,946,24,0,1023,670,539,22,1544,1343,888,455,1261,0,0,190,172,745,154,401900,65,34,9,4067,452,28706,73,60750,2676,796,125,2267,1938,1982,442,15,001,021402
"Census Tract 215.02, Hawaii County, Hawaii",1400000US15001021502,4644,45.3,1977,29,34,683,315,491,69,1973,1633,976,657,1857,0,109,138,475,1081,54,678800,116,15,47,4612,526,29484,69,63783,2270,1777,89,3152,2431,2708,611,15,001,021502
"Census Tract 215.04, Hawaii County, Hawaii",1400000US15001021504,5258,35.2,920,28,23,1051,1724,522,56,1533,1343,753,590,2507,8,0,240,1052,1139,68,350000,1,0,0,5197,720,22586,69,63497,3299,925,255,3079,2084,2670,377,15,001,021504
"Census Tract 215.07, Hawaii County, Hawaii",1400000US15001021507,9936,40.0,5285,17,18,948,1591,1064,90,4176,3372,2309,1063,2829,0,0,15,587,1842,385,474300,52,54,57,9867,1477,33186,244,68333,4094,4880,131,6684,5666,5990,1962,15,001,021507
"Census Tract 215.09, Hawaii County, Hawaii",1400000US15001021509,5104,51.0,2912,0,0,581,762,483,68,3472,1902,1217,685,2322,21,62,248,1117,791,83,471000,44,17,18,5022,1094,34042,149,66771,1701,2558,14,2706,2127,2557,911,15,001,021509
"Census Tract 216.01, Hawaii County, Hawaii",1400000US15001021601,8274,46.6,3411,40,16,1708,932,980,348,4066,3009,1516,1493,3942,53,0,46,266,3280,297,431800,89,0,0,7862,832,29242,124,60420,3541,3081,257,5467,4212,4873,1419,15,001,021601
"Census Tract 216.04, Hawaii County, Hawaii",1400000US15001021604,8446,43.4,4125,142,72,1597,509,1371,732,4528,2904,1888,1016,3431,43,0,0,542,2473,373,457700,131,14,57,8224,942,31571,145,72893,2833,4155,222,5077,4114,4487,1567,15,001,021604
"Census Tract 217.02, Hawaii County, Hawaii",1400000US15001021702,11071,36.0,3738,179,1,1606,1748,1075,45,3765,3242,1935,1307,3987,6,27,475,1060,2026,393,386900,46,30,14,10987,1525,26160,212,66842,6836,3492,145,5908,4081,5320,1638,15,001,021702
"Census Tract 217.04, Hawaii County, Hawaii",1400000US15001021704,7680,43.9,4129,74,3,1002,673,665,259,6218,3030,2217,813,2380,0,0,141,309,1356,574,405300,46,32,90,7645,514,41241,249,74138,2620,3937,169,4659,3512,4079,1533,15,001,021704
"Census Tract 218, Hawaii County, Hawaii",1400000US15001021800,6441,41.4,1731,24,0,1360,941,851,60,2581,2013,1385,628,1998,0,66,126,578,1132,96,365800,7,47,35,6419,1053,24984,96,67614,4146,1559,30,3589,2896,3229,764,15,001,021800
"Census Tract 219.02, Hawaii County, Hawaii",1400000US15001021902,4228,43.1,1331,1,5,1373,303,513,34,1408,1173,808,365,1184,72,48,60,298,663,43,362100,20,10,0,4139,619,22850,50,59939,2583,838,48,2435,1722,2084,345,15,001,021902
"Census Tract 220, Hawaii County, Hawaii",1400000US15001022000,3235,34.8,896,0,0,1112,227,198,3,1013,821,605,216,659,10,0,31,284,293,41,305400,13,2,13,3230,406,22635,48,60231,2072,542,80,1959,1527,1649,372,15,001,022000
"Census Tract 221.02, Hawaii County, Hawaii",1400000US15001022102,1676,43.0,567,13,1,557,33,234,58,834,561,421,140,375,5,0,15,218,127,10,287500,6,0,0,1676,223,22054,13,45234,883,395,28,913,637,888,205,15,001,022102
"Census Tract 9900, Hawaii County, Hawaii",1400000US15001990000,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,15,001,990000
"Census Tract 9901, Hawaii County, Hawaii",1400000US15001990100,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,15,001,990100
"Census Tract 9903, Hawaii County, Hawaii",1400000US15001990300,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,15,001,990300
"Census Tract 9904, Hawaii County, Hawaii",1400000US15001990400,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,15,001,990400
"Census Tract 9905, Hawaii County, Hawaii",1400000US15001990500,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,15,001,990500
"Census Tract 9906, Hawaii County, Hawaii",1400000US15001990600,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,15,001,990600
"Census Tract 9907, Hawaii County, Hawaii",1400000US15001990700,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,15,001,990700
"Census Tract 9908, Hawaii County, Hawaii",1400000US15001990800,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,15,001,990800
"Census Tract 9909, Hawaii County, Hawaii",1400000US15001990900,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,15,001,990900
"Census Tract 9910, Hawaii County, Hawaii",1400000US15001991000,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,15,001,991000
"Census Tract 9911, Hawaii County, Hawaii",1400000US15001991100,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,15,001,991100
"Census Tract 9912, Hawaii County, Hawaii",1400000US15001991200,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,15,001,991200
"Census Tract 9913, Hawaii County, Hawaii",1400000US15001991300,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,15,001,991300
"Census Tract 9914, Hawaii County, Hawaii",1400000US15001991400,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,15,001,991400
"Census Tract 9915, Hawaii County, Hawaii",1400000US15001991500,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,15,001,991500
"Census Tract 9916, Hawaii County, Hawaii",1400000US15001991600,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,15,001,991600
"Census Tract 9917, Hawaii County, Hawaii",1400000US15001991700,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,15,001,991700
"Census Tract 1.06, Honolulu County, Hawaii",1400000US15003000106,7997,48.0,2318,114,79,3463,661,673,14,3375,3137,2300,837,1808,28,0,97,788,731,164,678300,299,68,15,7979,400,47739,445,100991,3657,2519,261,4692,3819,4129,2639,15,003,000106
"Census Tract 1.07, Honolulu County, Hawaii",1400000US15003000107,2788,45.1,596,0,0,1329,187,102,13,955,907,768,139,516,0,12,28,56,420,0,831700,184,28,5,2779,26,46599,181,117813,1748,666,14,1518,1321,1383,815,15,003,000107
"Census Tract 1.08, Honolulu County, Hawaii",1400000US15003000108,2997,47.9,1269,78,0,895,141,187,36,1334,1216,903,313,841,0,0,29,85,653,74,852300,133,19,62,2997,128,52853,221,103857,1060,1379,97,1869,1452,1687,932,15,003,000108
"Census Tract 1.10, Honolulu County, Hawaii",1400000US15003000110,4316,44.7,1347,32,0,1875,59,160,6,1473,1418,1316,102,400,0,0,0,129,213,58,830100,218,22,0,4301,149,53189,307,123929,2372,1336,107,2598,2171,2303,1262,15,003,000110
"Census Tract 1.11, Honolulu County, Hawaii",1400000US15003000111,4660,45.9,767,10,11,2592,429,182,49,1469,1460,1325,135,435,0,0,0,87,336,12,825400,163,51,14,4654,125,45836,307,124444,3333,858,91,2680,2423,2412,1283,15,003,000111
"Census Tract 1.12, Honolulu County, Hawaii",1400000US15003000112,4996,47.5,1135,37,0,2592,223,115,9,2095,1900,1631,269,875,0,0,0,314,387,174,709700,185,13,0,4968,255,43026,208,101855,3042,986,75,2689,2082,2411,1364,15,003,000112
"Census Tract 1.14, Honolulu County, Hawaii",1400000US15003000114,1397,55.9,557,14,0,532,22,78,20,624,479,429,50,137,0,14,0,16,52,55,1519400,132,62,156,1397,46,80557,188,146042,572,469,50,748,621,713,518,15,003,000114
"Census Tract 2, Honolulu County, Hawaii",1400000US15003000200,5563,45.9,1207,37,0,2749,184,260,8,1934,1750,1430,320,928,36,0,18,337,537,0,849600,238,81,94,5502,166,43212,264,114481,3587,974,177,3216,2510,2970,1747,15,003,000200
"Census Tract 3.01, Honolulu County, Hawaii",1400000US15003000301,2978,49.9,603,12,16,1765,85,188,6,1164,1000,954,46,142,0,0,18,67,57,0,1025500,184,152,152,2978,127,57406,266,118229,1921,538,72,1790,1414,1556,969,15,003,000301
"Census Tract 3.02, Honolulu County, Hawaii",1400000US15003000302,3239,43.8,585,0,15,1685,254,153,0,1058,1000,849,151,474,18,30,51,299,76,0,942700,182,47,135,3223,93,47237,180,113875,2375,576,23,1914,1634,1799,933,15,003,000302
"Census Tract 4.01, Honolulu County, Hawaii",1400000US15003000401,2613,51.6,628,8,5,1536,42,78,32,1037,991,740,251,558,22,0,58,133,345,0,948300,218,78,8,2547,113,53112,285,123047,1573,678,74,1229,1075,1168,825,15,003,000401
"Census Tract 4.02, Honolulu County, Hawaii",1400000US15003000402,3694,52.0,813,0,7,2144,72,122,74,1438,1290,1198,92,367,0,0,16,326,25,0,1331800,480,350,103,3694,133,66109,453,157708,2160,849,15,2167,1680,1959,1346,15,003,000402
"Census Tract 5, Honolulu County, Hawaii",1400000US15003000500,3747,49.7,1237,18,0,1984,74,85,0,1695,1348,1062,286,859,19,46,21,254,335,184,1632400,245,205,415,3747,208,72969,365,121544,1893,913,134,2071,1521,1802,1224,15,003,000500
"Census Tract 6, Honolulu County, Hawaii",1400000US15003000600,1370,51.7,598,6,0,604,0,27,0,555,476,371,105,281,12,0,25,13,138,93,2000001,36,74,224,1370,137,66992,148,141563,715,420,24,804,679,784,573,15,003,000600
"Census Tract 7, Honolulu County, Hawaii",1400000US15003000700,3016,50.0,212,14,7,2153,26,256,0,1068,966,703,263,830,17,82,46,288,397,0,863500,148,9,16,3016,131,36669,133,88681,2505,181,41,1746,1490,1569,680,15,003,000700
"Census Tract 8, Honolulu County, Hawaii",1400000US15003000800,3719,46.5,358,22,0,2408,141,82,3,1362,1197,860,337,894,57,16,37,276,443,65,880400,196,0,44,3579,180,39322,185,91838,2677,345,78,2198,1655,2028,1137,15,003,000800
"Census Tract 9.01, Honolulu County, Hawaii",1400000US15003000901,2753,52.6,671,0,0,1384,152,56,0,1364,1270,672,598,1236,0,0,0,279,917,40,626800,85,3,16,2753,187,42346,75,71875,1715,622,77,1288,1043,1129,511,15,003,000901
"Census Tract 9.02, Honolulu County, Hawaii",1400000US15003000902,4022,45.9,1221,25,0,1756,164,440,61,1584,1356,941,415,1257,19,29,17,494,574,124,946700,236,118,37,3909,279,47328,264,114375,2235,1057,91,2326,1904,2164,1380,15,003,000902
"Census Tract 9.03, Honolulu County, Hawaii",1400000US15003000903,2756,47.0,655,7,0,1595,11,239,38,1106,980,549,431,1039,33,0,59,385,547,15,861800,184,6,11,2749,110,45910,166,80793,1934,438,87,1740,1494,1541,884,15,003,000903
"Census Tract 10, Honolulu County, Hawaii",1400000US15003001000,3359,41.9,643,59,0,1422,293,426,114,1117,1010,720,290,928,21,0,16,323,530,38,650500,47,31,16,3322,249,31446,68,81286,2464,592,46,2060,1697,1747,645,15,003,001000
"Census Tract 11, Honolulu County, Hawaii",1400000US15003001100,3764,39.0,418,14,0,1884,594,195,24,1157,1144,484,660,2184,22,69,527,789,735,42,634900,17,0,5,3764,732,22019,33,56591,2049,396,177,2442,1434,2109,704,15,003,001100
"Census Tract 12.01, Honolulu County, Hawaii",1400000US15003001201,3015,44.2,194,13,0,1917,147,309,8,1181,969,524,445,1326,56,42,119,463,571,75,752700,72,7,0,3015,79,32233,85,83042,1993,262,40,1941,1361,1749,648,15,003,001201
"Census Tract 12.02, Honolulu County, Hawaii",1400000US15003001202,3032,42.5,354,0,0,1988,224,372,91,1098,953,630,323,896,17,186,18,206,424,45,724800,34,13,15,3015,210,32788,45,88510,2292,315,38,1864,1623,1467,580,15,003,001202
"Census Tract 13, Honolulu County, Hawaii",1400000US15003001300,4562,44.1,575,16,33,2869,149,242,0,1642,1580,807,773,1774,112,179,170,431,746,136,760200,93,52,12,4540,233,34411,123,66786,2997,621,215,3069,2412,2655,1027,15,003,001300
"Census Tract 14, Honolulu County, Hawaii",1400000US15003001400,2720,43.9,445,39,0,1706,84,29,4,911,882,575,307,827,5,16,81,130,465,130,834900,99,28,0,2715,181,37664,113,93553,1571,553,66,1768,1298,1574,805,15,003,001400
"Census Tract 15, Honolulu County, Hawaii",1400000US15003001500,3451,47.1,582,0,12,2093,50,178,46,1292,1144,744,400,974,30,19,52,228,575,70,819300,125,15,0,3432,181,37348,62,83542,2109,703,20,2170,1544,1902,759,15,003,001500
"Census Tract 16, Honolulu County, Hawaii",1400000US15003001600,3817,41.9,797,23,15,2151,100,207,66,1468,1265,674,591,1475,66,0,41,567,749,52,777900,106,13,19,3801,301,33982,81,63689,2165,984,45,2531,2064,2219,925,15,003,001600
"Census Tract 17, Honolulu County, Hawaii",1400000US15003001700,1871,52.7,1173,11,0,400,0,68,0,1693,1051,686,365,564,0,9,27,233,240,55,702200,53,101,91,1871,122,70708,159,77169,581,952,101,1210,975,1185,850,15,003,001700
"Census Tract 18.01, Honolulu County, Hawaii",1400000US15003001801,1240,43.4,430,22,5,591,14,121,45,1308,725,206,519,822,12,6,78,243,383,100,429200,0,0,24,1147,268,47900,58,40398,291,465,26,825,434,687,257,15,003,001801
"Census Tract 18.03, Honolulu County, Hawaii",1400000US15003001803,2908,41.7,1179,152,0,1174,61,269,46,2360,1700,456,1244,2117,19,0,110,466,1272,250,338800,0,0,10,2897,311,31928,8,48059,583,1132,78,2167,1347,1913,807,15,003,001803
"Census Tract 18.04, Honolulu County, Hawaii",1400000US15003001804,1541,42.5,681,9,0,531,49,65,26,1284,807,306,501,980,8,0,14,365,378,215,407800,0,0,0,1541,204,39343,40,63281,231,560,64,1066,455,997,535,15,003,001804
"Census Tract 19.01, Honolulu County, Hawaii",1400000US15003001901,278,64.3,149,9,0,102,12,31,0,1816,205,104,101,128,41,0,16,38,33,0,508100,10,6,6,278,42,58547,16,56625,53,146,6,150,127,145,22,15,003,001901
"Census Tract 19.03, Honolulu County, Hawaii",1400000US15003001903,3086,51.3,1328,17,0,1288,171,177,0,2287,1753,784,969,1820,0,20,136,346,1141,177,533800,24,10,10,3086,396,47169,125,68491,663,1290,61,2096,1311,1984,866,15,003,001903
"Census Tract 19.04, Honolulu County, Hawaii",1400000US15003001904,2986,51.6,1552,34,0,887,140,225,77,3249,1766,772,994,1601,0,0,42,259,1080,220,381600,53,0,0,2986,368,52417,100,66875,430,1386,289,2095,1441,1931,1089,15,003,001904
"Census Tract 20.03, Honolulu County, Hawaii",1400000US15003002003,2444,33.2,1165,116,0,869,85,119,6,1927,990,396,594,1060,0,9,35,226,747,43,325000,9,0,0,1771,177,26868,20,55843,466,1165,55,1953,1231,1297,543,15,003,002003
"Census Tract 20.04, Honolulu County, Hawaii",1400000US15003002004,1286,45.1,512,0,0,469,109,69,41,1033,758,235,523,919,0,37,63,246,559,14,380200,0,3,0,1286,228,29455,7,42439,192,459,31,1020,528,903,291,15,003,002004
"Census Tract 20.05, Honolulu County, Hawaii",1400000US15003002005,1822,37.6,682,118,0,786,43,200,110,1703,1136,267,869,1247,10,8,23,270,734,202,433100,0,0,0,1822,213,36645,22,48582,252,675,27,1526,820,1277,532,15,003,002005
"Census Tract 20.06, Honolulu County, Hawaii",1400000US15003002006,1774,43.1,823,37,12,636,132,60,0,1802,1017,490,527,942,0,17,9,171,476,269,337600,11,7,0,1774,350,38373,35,56411,279,852,45,1373,811,1266,600,15,003,002006
"Census Tract 21, Honolulu County, Hawaii",1400000US15003002100,3696,36.8,680,39,0,1747,427,269,32,1837,1694,418,1276,2771,50,93,259,992,1144,233,377100,8,0,0,3627,225,30974,26,50458,2107,779,109,2640,1981,2259,698,15,003,002100
"Census Tract 22.01, Honolulu County, Hawaii",1400000US15003002201,3491,39.4,589,60,0,1984,540,148,16,2020,1702,493,1209,2641,18,97,146,931,1114,335,373500,0,0,0,3451,754,32613,89,47457,1494,655,69,2332,1349,1995,703,15,003,002201
"Census Tract 22.02, Honolulu County, Hawaii",1400000US15003002202,3332,45.5,1030,24,0,1663,224,185,0,1797,1595,768,827,1713,0,80,86,733,776,38,467500,0,0,0,3201,138,44779,73,67750,1123,1045,89,2294,1340,2016,978,15,003,002202
"Census Tract 23, Honolulu County, Hawaii",1400000US15003002300,5194,41.2,667,32,0,2513,641,332,0,2828,2475,733,1742,3857,116,60,102,715,2104,760,334100,12,0,0,5163,726,26311,50,46078,2727,860,347,3754,2445,3055,1145,15,003,002300
"Census Tract 24.01, Honolulu County, Hawaii",1400000US15003002401,3396,37.5,491,182,0,1696,344,185,74,1527,1451,265,1186,2746,38,73,174,965,1024,472,411200,24,0,0,3396,648,26087,24,43472,1608,682,134,2277,1284,1972,597,15,003,002401
"Census Tract 24.02, Honolulu County, Hawaii",1400000US15003002402,3242,45.2,468,0,7,1828,367,65,11,1675,1548,296,1252,2697,22,170,309,957,1073,166,362500,20,0,0,3242,694,29660,21,50357,1618,592,55,2410,1543,2011,702,15,003,002402
"Census Tract 25, Honolulu County, Hawaii",1400000US15003002500,4312,39.7,490,14,0,2697,480,333,31,2222,2070,435,1635,3373,27,181,305,765,1663,432,334600,0,0,0,4268,863,26939,22,36526,1934,765,84,3004,1583,2498,726,15,003,002500
"Census Tract 26, Honolulu County, Hawaii",1400000US15003002600,4154,44.5,803,12,6,2488,379,163,9,2066,1787,537,1250,2497,57,90,176,788,1282,104,352600,16,0,22,3839,427,29209,39,45656,1951,863,108,2745,1569,2169,834,15,003,002600
"Census Tract 27.01, Honolulu County, Hawaii",1400000US15003002701,5278,21.4,1382,57,6,2182,386,308,15,708,584,220,364,924,0,38,93,317,366,110,838800,12,25,4,1653,177,12456,46,54659,2423,1763,62,4682,3446,1205,576,15,003,002701
"Census Tract 27.02, Honolulu County, Hawaii",1400000US15003002702,5121,36.1,1078,38,0,2389,576,277,35,2221,2037,856,1181,2699,0,34,222,618,1582,243,528300,89,1,0,4985,727,32640,149,60189,2974,1101,104,3693,2972,2928,1345,15,003,002702
"Census Tract 28, Honolulu County, Hawaii",1400000US15003002800,3648,51.9,1105,2,0,1964,101,103,29,1474,1384,1052,332,863,25,0,25,166,567,80,845300,177,34,21,3606,109,48599,249,102132,2039,839,192,2305,1773,2107,1355,15,003,002800
"Census Tract 29, Honolulu County, Hawaii",1400000US15003002900,2380,41.3,805,10,0,1255,54,70,12,931,893,377,516,1294,30,4,119,358,673,110,973100,138,38,0,2339,177,41929,69,97644,1223,670,60,1397,1034,1266,1044,15,003,002900
"Census Tract 30, Honolulu County, Hawaii",1400000US15003003000,4940,46.9,1402,0,0,2432,82,209,38,1603,1502,971,531,1373,159,0,47,520,600,47,1090500,326,135,115,4805,286,46469,319,119688,2864,1282,173,2922,2419,2534,1721,15,003,003000
"Census Tract 31.01, Honolulu County, Hawaii",1400000US15003003101,4108,52.4,613,9,0,2551,63,124,26,1366,1324,1043,281,682,120,26,73,19,415,29,961300,328,74,51,4101,155,42962,230,108550,2851,691,194,2275,1895,2088,1367,15,003,003101
"Census Tract 31.02, Honolulu County, Hawaii",1400000US15003003102,3438,50.7,621,0,0,2318,66,6,0,1200,1145,944,201,527,40,0,30,210,247,0,989100,407,44,7,3415,123,46630,230,110156,2439,494,184,1801,1561,1645,1084,15,003,003102
"Census Tract 32, Honolulu County, Hawaii",1400000US15003003200,816,51.4,313,5,0,270,5,22,6,340,304,269,35,59,5,0,0,24,30,0,1109400,69,48,42,795,20,64283,89,114643,507,258,4,435,365,398,231,15,003,003200
"Census Tract 33, Honolulu County, Hawaii",1400000US15003003300,1233,52.5,162,4,0,639,205,63,3,416,395,332,63,173,71,0,0,56,46,0,1000000,75,49,42,1218,71,46964,74,118594,859,191,30,736,604,659,306,15,003,003300
"Census Tract 34.03, Honolulu County, Hawaii",1400000US15003003403,5551,44.6,1304,189,0,2721,438,352,11,3093,2898,1276,1622,3062,115,220,151,821,1514,241,350000,13,30,0,5551,752,36998,83,68846,2439,1748,167,3938,2694,3439,1404,15,003,003403
