NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B03003_003E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_015E,B25026_014E,B25026_013E,B25026_012E,B25026_011E,B25026_010E,B25077_001E,B25075_025E,B25075_026E,B25075_027E,B17001_001E,B17001_002E,B19301_001E,B19001_017E,B19013_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B23006_001E,B23006_023E,state,county,tract
"Census Tract 9503, Ballard County, Kentucky",1400000US21007950300,2186,40.6,2016,75,9,13,0,41,3,1097,872,732,140,424,18,9,10,219,128,40,107300,0,0,0,2052,351,23287,7,40610,1229,930,12,1230,1227,1108,109,21,007,950300
"Census Tract 9501, Barren County, Kentucky",1400000US21009950100,3416,41.8,3338,34,0,44,0,0,0,1548,1370,1168,202,515,9,0,21,177,308,0,126400,0,0,0,3382,431,27423,45,60030,2726,638,8,2094,2050,1873,435,21,009,950100
"Census Tract 9502, Barren County, Kentucky",1400000US21009950200,3859,35.7,3500,196,0,46,0,98,44,1692,1462,952,510,1378,34,0,19,327,846,152,91200,16,0,0,3859,978,21332,3,42303,3188,617,0,2339,2251,1911,271,21,009,950200
"Census Tract 9503, Barren County, Kentucky",1400000US21009950300,3278,30.3,2936,212,5,0,0,54,13,1397,1229,729,500,1417,16,19,20,168,956,238,91200,0,0,0,3229,824,16560,21,37132,2525,738,2,1960,1938,1581,241,21,009,950300
"Census Tract 9504, Barren County, Kentucky",1400000US21009950400,5670,40.7,4743,592,108,0,0,207,29,2863,2431,1111,1320,3142,16,0,257,845,1641,383,82000,0,18,0,5490,1607,16114,32,24212,4021,1505,26,3336,3179,2814,466,21,009,950400
"Census Tract 9505, Barren County, Kentucky",1400000US21009950500,3813,44.0,3536,183,0,51,0,85,0,1730,1604,1049,555,1185,19,15,10,392,484,265,98600,0,11,0,3560,689,19492,0,32131,2922,799,18,2329,2281,1966,316,21,009,950500
"Census Tract 9506, Barren County, Kentucky",1400000US21009950600,6252,44.7,5359,528,0,13,0,426,114,2815,2561,1214,1347,2939,0,29,71,498,1885,456,103700,0,0,0,5983,1567,16637,13,30016,5316,713,0,3350,3127,2944,369,21,009,950600
"Census Tract 9507, Barren County, Kentucky",1400000US21009950700,6181,40.4,6126,2,15,35,0,35,0,2512,2311,1952,359,901,0,168,15,332,386,0,134600,0,0,0,6106,631,23369,0,51578,5066,1084,15,3698,3682,3277,929,21,009,950700
"Census Tract 9508, Barren County, Kentucky",1400000US21009950800,3662,38.7,3643,0,0,0,0,160,0,1425,1192,1004,188,548,0,0,158,157,221,12,109700,0,0,0,3662,1022,20911,37,50649,2580,951,39,2174,2095,1835,205,21,009,950800
"Census Tract 9509, Barren County, Kentucky",1400000US21009950900,3711,41.7,3613,5,0,9,0,152,27,1820,1362,1035,327,854,43,58,98,175,391,89,111200,0,0,0,3687,818,20550,12,41530,2773,865,7,2276,2183,1941,185,21,009,950900
"Census Tract 9510, Barren County, Kentucky",1400000US21009951000,3445,37.5,3385,19,0,7,0,63,0,1600,1244,994,250,664,23,0,17,254,333,37,97100,0,0,9,3419,499,21511,5,46000,2682,669,36,2212,2081,2034,317,21,009,951000
"Census Tract 9701, Bath County, Kentucky",1400000US21011970100,1954,43.2,1811,93,0,0,0,64,0,895,730,516,214,540,2,37,1,62,334,104,76500,0,0,0,1920,693,15691,0,35000,1517,411,7,1148,1121,956,89,21,011,970100
"Census Tract 9702, Bath County, Kentucky",1400000US21011970200,6303,37.3,6057,87,9,23,0,54,44,2771,2310,1668,642,1777,3,0,119,189,1108,358,72800,0,0,0,6194,1178,23772,86,38224,5253,954,39,3602,3475,3193,571,21,011,970200
"Census Tract 9703, Bath County, Kentucky",1400000US21011970300,3856,42.3,3780,9,0,0,0,65,51,1719,1410,1067,343,891,11,9,12,146,690,23,73500,0,0,0,3852,1060,14731,0,29688,3016,789,0,2404,2274,2041,175,21,011,970300
"Census Tract 9601, Bell County, Kentucky",1400000US21013960100,2302,39.1,2261,0,0,0,0,0,0,1183,919,623,296,624,11,18,79,249,181,86,33900,0,0,0,2286,988,10503,0,17883,2004,298,0,1340,1294,1195,35,21,013,960100
"Census Tract 9602, Bell County, Kentucky",1400000US21013960200,5036,40.4,4973,30,0,0,0,4,0,2413,2019,1345,674,1352,66,11,53,719,322,181,52800,0,0,0,4923,1975,12935,6,20568,4264,756,2,3012,2997,2679,319,21,013,960200
"Census Tract 9603, Bell County, Kentucky",1400000US21013960300,2196,41.9,2189,7,0,0,0,0,0,971,845,710,135,214,25,44,28,9,108,0,56100,0,0,0,2196,539,17775,12,38413,1853,343,0,1369,1369,1178,189,21,013,960300
"Census Tract 9604, Bell County, Kentucky",1400000US21013960400,1778,43.7,1772,6,0,0,0,0,0,819,684,580,104,371,0,15,22,101,174,59,45500,0,0,0,1778,450,14061,6,28269,1417,349,12,1135,1135,931,66,21,013,960400
"Census Tract 9605, Bell County, Kentucky",1400000US21013960500,2336,40.7,2270,57,9,0,0,42,0,1026,892,569,323,968,0,38,56,465,350,59,63900,0,0,0,2331,585,12558,0,23670,1618,676,42,1453,1425,1166,124,21,013,960500
"Census Tract 9606, Bell County, Kentucky",1400000US21013960600,4314,39.3,3792,375,0,66,0,63,39,2268,1825,747,1078,2614,57,25,71,1073,1265,123,65700,0,0,0,4287,2368,10269,0,15491,3458,779,0,2614,2551,2317,225,21,013,960600
"Census Tract 9607, Bell County, Kentucky",1400000US21013960700,2739,42.0,2405,241,0,25,0,1,1,1439,1180,698,482,1174,11,59,23,250,691,140,89200,0,0,0,2729,980,18652,9,27432,1854,874,11,1547,1542,1386,226,21,013,960700
"Census Tract 9608, Bell County, Kentucky",1400000US21013960800,3787,41.9,3611,82,0,0,0,9,0,1654,1473,1051,422,1064,41,7,51,319,483,163,80700,9,0,0,3692,1088,14988,10,28203,2937,820,0,2156,2156,1894,213,21,013,960800
"Census Tract 9611, Bell County, Kentucky",1400000US21013961100,3188,40.7,3015,136,0,10,0,0,0,1325,1141,870,271,508,0,7,51,112,304,34,53500,29,0,0,2522,803,13504,0,25518,2313,856,12,2294,2265,1900,51,21,013,961100
"Census Tract 701, Boone County, Kentucky",1400000US21015070100,6665,37.0,6185,121,0,90,0,491,71,2999,2706,1098,1608,3465,14,0,138,562,2434,317,110200,0,0,0,6480,829,20499,0,41678,4035,2260,0,3980,3623,3284,579,21,015,070100
"Census Tract 702, Boone County, Kentucky",1400000US21015070200,6695,37.1,5639,488,41,34,0,565,419,3092,2975,1394,1581,3335,10,0,286,449,2229,361,112600,17,0,0,6596,921,27163,28,47510,4093,2004,117,4306,3796,3646,670,21,015,070200
"Census Tract 703.01, Boone County, Kentucky",1400000US21015070301,5790,31.4,4877,299,0,58,0,1230,305,2355,2256,1222,1034,2277,0,0,0,490,1577,210,-666666666,0,0,0,5790,2036,16267,13,34647,3218,1803,92,3683,2984,2953,294,21,015,070301
"Census Tract 703.05, Boone County, Kentucky",1400000US21015070305,5733,37.9,5315,89,68,45,0,285,0,2738,2591,1717,874,1702,0,0,0,254,849,599,141400,0,0,0,5733,386,33935,85,55020,2747,2812,36,3843,3709,3070,836,21,015,070305
"Census Tract 703.07, Boone County, Kentucky",1400000US21015070307,11858,38.8,11038,310,0,343,0,86,11,4331,4152,3676,476,1455,0,0,0,333,698,424,211700,27,0,0,11814,278,36006,313,87500,5281,5884,105,7080,6645,6529,2772,21,015,070307
"Census Tract 703.08, Boone County, Kentucky",1400000US21015070308,11503,36.1,10147,349,0,638,0,382,25,4511,4373,2779,1594,4336,35,0,394,579,2538,790,189700,0,0,0,11503,818,33278,314,72288,6099,4597,37,7085,6271,6022,2302,21,015,070308
"Census Tract 703.09, Boone County, Kentucky",1400000US21015070309,6413,36.1,5799,101,15,439,0,138,24,2059,2059,1838,221,870,0,0,0,125,497,248,223400,7,0,0,6413,119,35911,210,99719,3319,2636,37,3926,3627,3386,1611,21,015,070309
"Census Tract 703.11, Boone County, Kentucky",1400000US21015070311,2847,37.2,2622,36,78,5,0,49,0,1069,1016,756,260,553,15,0,0,171,351,16,79700,0,0,0,2675,714,19252,0,42083,1771,1020,0,1643,1558,1419,178,21,015,070311
"Census Tract 703.12, Boone County, Kentucky",1400000US21015070312,3298,34.1,2746,369,0,92,0,33,0,1428,1389,450,939,1945,0,0,6,253,1345,341,139100,22,0,0,3282,246,25053,0,47423,1522,1615,12,1895,1764,1684,348,21,015,070312
"Census Tract 703.13, Boone County, Kentucky",1400000US21015070313,2995,41.6,2889,0,0,84,0,142,22,1110,1074,911,163,385,0,0,0,75,274,36,160100,0,0,0,2995,49,32201,21,83409,1585,1304,8,1895,1771,1673,605,21,015,070313
"Census Tract 703.14, Boone County, Kentucky",1400000US21015070314,4590,37.9,4192,289,0,77,0,174,0,1699,1608,1369,239,660,0,16,31,71,467,75,165500,0,0,0,4543,226,28099,34,69737,2478,1879,24,2858,2647,2602,864,21,015,070314
"Census Tract 704.01, Boone County, Kentucky",1400000US21015070401,10013,35.3,9075,306,0,510,0,82,0,3134,3134,2693,441,1310,0,48,0,708,411,143,252000,0,0,0,9999,139,38511,384,102075,4037,5486,11,6081,5717,5338,2837,21,015,070401
"Census Tract 704.02, Boone County, Kentucky",1400000US21015070402,8719,34.9,8075,285,12,18,0,356,15,2949,2865,2274,591,2213,0,30,34,613,1194,342,163600,34,0,0,8719,329,28124,57,80444,4519,3962,129,5526,5241,4921,1278,21,015,070402
"Census Tract 705.02, Boone County, Kentucky",1400000US21015070502,4283,43.1,4248,17,0,0,0,54,0,1713,1486,1271,215,619,0,0,18,231,370,0,188500,9,0,0,4261,379,27484,9,69881,3015,1257,0,2875,2846,2550,543,21,015,070502
"Census Tract 705.03, Boone County, Kentucky",1400000US21015070503,6495,35.4,6023,154,0,50,0,316,0,2672,2573,1698,875,1900,0,34,17,605,1028,216,144300,0,0,0,6495,442,27703,48,55096,3412,2931,16,4045,3799,3457,1277,21,015,070503
"Census Tract 705.04, Boone County, Kentucky",1400000US21015070504,7673,35.7,7255,76,0,86,0,291,30,2459,2419,1977,442,1288,41,0,34,792,247,174,184800,13,0,0,7160,588,29713,139,84250,4042,3339,18,4784,4509,4245,1216,21,015,070504
"Census Tract 706.01, Boone County, Kentucky",1400000US21015070601,2917,40.8,2917,0,0,0,0,0,0,1091,988,906,82,144,0,0,0,43,70,31,278300,11,0,0,2911,41,37735,115,84333,1748,1169,0,1880,1875,1637,612,21,015,070601
"Census Tract 706.04, Boone County, Kentucky",1400000US21015070604,3003,40.7,2957,46,0,0,0,55,0,1115,1034,953,81,146,0,0,0,78,68,0,188600,10,0,0,2986,191,31696,73,83026,1966,993,29,1859,1827,1671,402,21,015,070604
"Census Tract 706.05, Boone County, Kentucky",1400000US21015070605,5940,42.2,5452,19,0,418,0,107,0,2223,2110,1972,138,413,0,0,35,0,378,0,342900,61,11,17,5916,251,58127,508,116979,2587,2993,14,3293,3079,3003,1808,21,015,070605
"Census Tract 706.06, Boone County, Kentucky",1400000US21015070606,3969,32.7,3833,42,0,0,0,99,8,1557,1325,915,410,982,0,33,0,231,626,92,147900,0,0,0,3947,600,26464,49,62660,2742,1190,0,2354,2322,2135,444,21,015,070606
"Census Tract 706.07, Boone County, Kentucky",1400000US21015070607,4257,36.7,4045,77,0,72,0,49,5,1574,1516,1011,505,1107,0,12,0,63,847,185,236400,3,0,0,4226,274,34696,109,83875,2169,1870,81,2564,2461,2328,1131,21,015,070607
"Census Tract 9801, Boone County, Kentucky",1400000US21015980100,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,21,015,980100
"Census Tract 301, Bourbon County, Kentucky",1400000US21017030100,4036,37.6,3268,696,0,0,0,383,37,1936,1588,915,673,1814,0,0,12,375,961,466,106800,8,0,0,3859,993,19950,10,40811,3224,587,0,2464,2248,2084,312,21,017,030100
"Census Tract 302, Bourbon County, Kentucky",1400000US21017030200,6096,44.0,5396,531,7,55,0,399,61,2611,2541,1293,1248,2926,0,92,182,1000,1590,62,124400,21,0,0,5960,1286,20367,14,31810,5002,757,15,3463,3197,3044,381,21,017,030200
"Census Tract 303, Bourbon County, Kentucky",1400000US21017030300,2667,46.0,2495,29,0,0,0,203,139,1202,1070,766,304,772,6,16,145,174,366,65,278800,32,0,47,2647,142,36880,76,66333,1880,660,0,1540,1412,1447,477,21,017,030300
"Census Tract 304, Bourbon County, Kentucky",1400000US21017030400,2618,41.3,2472,52,0,0,0,73,67,1111,1023,737,286,796,59,0,29,502,105,101,183800,6,13,0,2606,157,28705,11,58828,1903,573,0,1604,1552,1333,341,21,017,030400
"Census Tract 305, Bourbon County, Kentucky",1400000US21017030500,2238,43.7,2149,77,0,0,0,54,1,1155,954,638,316,833,19,0,80,209,499,26,144400,46,5,0,2227,522,25603,14,43145,1796,404,6,1432,1385,1220,195,21,017,030500
"Census Tract 306, Bourbon County, Kentucky",1400000US21017030600,2349,39.4,2277,50,0,0,0,215,3,992,867,605,262,814,0,27,49,200,505,33,113200,4,0,15,2349,247,22681,23,49911,1734,466,10,1420,1282,1264,136,21,017,030600
"Census Tract 302, Boyd County, Kentucky",1400000US21019030200,1190,40.4,986,148,8,0,0,26,0,909,710,86,624,1001,10,0,62,110,685,134,44000,0,0,0,1181,560,21770,17,15057,481,673,22,837,789,759,191,21,019,030200
"Census Tract 303, Boyd County, Kentucky",1400000US21019030300,2072,38.5,1883,109,0,0,0,43,32,1037,872,387,485,1104,18,39,51,210,691,95,75600,14,5,0,2033,648,25479,31,28409,1285,732,5,1174,1125,968,116,21,019,030300
"Census Tract 304, Boyd County, Kentucky",1400000US21019030400,2134,37.3,1982,24,12,23,0,0,0,974,842,501,341,819,0,6,21,133,564,95,74100,18,0,0,2131,569,16652,7,31516,1389,723,0,1357,1341,1190,136,21,019,030400
"Census Tract 305, Boyd County, Kentucky",1400000US21019030500,4452,38.9,4071,33,25,144,0,102,25,2017,1806,1371,435,1291,0,36,30,219,864,142,111700,0,0,12,4443,554,27794,46,55205,2774,1550,0,2498,2450,2257,647,21,019,030500
"Census Tract 306, Boyd County, Kentucky",1400000US21019030600,4055,44.0,3989,57,5,0,0,51,0,1856,1726,1393,333,816,0,23,27,95,664,7,112300,13,0,0,4024,324,34112,124,60537,2950,1064,0,2342,2290,1994,743,21,019,030600
"Census Tract 307, Boyd County, Kentucky",1400000US21019030700,3316,43.7,3108,95,0,21,0,106,20,1609,1441,1042,399,918,10,0,138,109,513,148,94800,0,0,0,3198,549,26180,23,49652,1990,1294,0,2055,1997,1717,524,21,019,030700
"Census Tract 308, Boyd County, Kentucky",1400000US21019030800,4115,34.2,3781,113,0,0,0,56,17,1919,1763,818,945,2112,0,16,52,411,1339,294,69000,0,0,0,4040,1695,14222,0,23344,2434,1653,15,2507,2485,2121,395,21,019,030800
"Census Tract 309, Boyd County, Kentucky",1400000US21019030900,5660,43.9,5476,47,0,0,0,0,0,2483,2224,1665,559,1296,48,89,57,364,556,182,89700,13,0,0,5484,1132,21735,25,38682,4015,1582,35,3252,3252,2950,427,21,019,030900
"Census Tract 310.01, Boyd County, Kentucky",1400000US21019031001,1277,49.7,1225,15,0,0,0,0,0,591,549,397,152,340,4,0,13,53,265,5,99800,11,11,0,1212,212,24207,14,43083,830,418,24,768,768,686,143,21,019,031001
"Census Tract 310.02, Boyd County, Kentucky",1400000US21019031002,7078,40.1,6289,520,30,0,0,386,18,2412,2110,1620,490,1439,29,0,103,119,1028,160,117200,42,0,0,5598,896,34695,88,49643,4106,2855,53,4463,4258,4144,777,21,019,031002
"Census Tract 311, Boyd County, Kentucky",1400000US21019031100,7517,45.2,7490,7,0,0,0,0,0,3316,2977,2481,496,1197,0,0,47,385,568,197,122800,17,0,19,7385,811,27770,111,57106,4561,2917,0,4695,4695,4116,937,21,019,031100
"Census Tract 312, Boyd County, Kentucky",1400000US21019031200,3291,42.0,3291,0,0,0,0,0,0,1348,1311,1124,187,319,0,0,0,133,186,0,124100,0,0,0,3291,333,25298,8,48678,2278,1013,0,2071,2071,1747,236,21,019,031200
"Census Tract 313, Boyd County, Kentucky",1400000US21019031300,2559,46.6,2417,111,5,0,0,14,7,1211,1055,610,445,908,6,78,48,251,458,67,72200,0,0,0,2321,512,19727,3,34511,1508,1034,10,1659,1639,1393,72,21,019,031300
"Census Tract 9301, Boyle County, Kentucky",1400000US21021930100,5378,47.3,4708,339,8,28,0,83,9,2274,1985,1256,729,1749,43,0,228,188,977,313,156800,0,0,0,4596,623,21933,41,40453,3608,1687,51,3384,3316,2843,713,21,021,930100
"Census Tract 9302, Boyle County, Kentucky",1400000US21021930200,4323,47.6,3694,448,0,25,0,55,49,2032,1663,1153,510,1094,0,0,21,203,582,288,185300,0,0,0,4208,544,28988,69,52218,3041,1196,6,2482,2411,2191,727,21,021,930200
"Census Tract 9303, Boyle County, Kentucky",1400000US21021930300,3610,21.7,2911,446,15,112,0,155,12,1126,979,379,600,1198,0,0,23,332,550,293,97400,0,0,0,2001,599,15782,31,26250,2090,1288,31,2646,2372,1059,311,21,021,930300
"Census Tract 9304, Boyle County, Kentucky",1400000US21021930400,3973,37.2,3289,522,0,18,0,295,0,1902,1713,946,767,1861,0,10,120,323,1062,346,96000,0,0,0,3966,890,18490,0,32542,2940,863,38,2481,2353,2121,233,21,021,930400
"Census Tract 9305, Boyle County, Kentucky",1400000US21021930500,3643,38.6,3389,120,0,22,0,286,18,1426,1256,790,466,1151,61,0,0,368,660,62,199600,9,0,0,3359,287,29493,82,52204,2411,1123,18,2160,2077,1866,616,21,021,930500
"Census Tract 9306, Boyle County, Kentucky",1400000US21021930600,3988,40.9,3859,61,0,0,0,11,9,1596,1471,1117,354,1081,4,101,77,166,415,318,152600,12,0,0,3910,516,27133,73,46745,2926,1023,13,2352,2345,1977,477,21,021,930600
"Census Tract 9307, Boyle County, Kentucky",1400000US21021930700,4735,40.9,4492,152,32,30,0,41,2,2043,1815,1358,457,1202,12,4,9,196,789,192,87100,7,0,0,4726,922,21286,36,38105,3757,873,62,2902,2864,2570,276,21,021,930700
"Census Tract 9501, Bracken County, Kentucky",1400000US21023950100,2391,42.5,2315,2,0,0,0,81,72,1129,934,698,236,621,4,7,39,160,374,37,102500,8,0,0,2352,612,20200,8,36250,1801,524,5,1354,1324,1158,191,21,023,950100
"Census Tract 9502, Bracken County, Kentucky",1400000US21023950200,1911,42.6,1911,0,0,0,0,18,0,806,745,597,148,390,0,0,12,22,271,85,117200,0,0,3,1906,299,23730,3,45104,1512,396,0,1139,1133,1005,202,21,023,950200
"Census Tract 9503, Bracken County, Kentucky",1400000US21023950300,4102,38.0,4046,0,0,8,0,31,0,1892,1733,1273,460,989,13,0,38,234,679,25,91300,12,0,0,4060,807,21359,31,31615,3239,853,0,2561,2547,2237,316,21,023,950300
"Census Tract 9201, Breathitt County, Kentucky",1400000US21025920100,1322,35.7,1259,1,0,8,0,26,17,590,473,324,149,394,0,34,4,25,331,0,62500,0,0,0,1255,340,15425,7,31719,1026,288,0,904,886,714,132,21,025,920100
"Census Tract 9202, Breathitt County, Kentucky",1400000US21025920200,2167,38.3,2128,39,0,0,0,53,0,893,781,584,197,593,0,75,34,127,332,25,56300,0,0,0,2142,581,16307,0,29330,1774,377,16,1340,1340,1106,185,21,025,920200
"Census Tract 9203, Breathitt County, Kentucky",1400000US21025920300,3591,43.4,3459,41,7,31,0,3,3,1777,1432,915,517,1276,33,0,114,282,815,32,46200,7,0,0,3430,1186,17242,22,26868,3178,380,4,2230,2201,1952,223,21,025,920300
"Census Tract 9204, Breathitt County, Kentucky",1400000US21025920400,1448,38.0,1430,0,0,7,0,0,0,619,570,465,105,246,0,8,49,91,90,8,35900,0,0,0,1448,544,13287,14,19800,1303,138,0,851,837,750,48,21,025,920400
"Census Tract 9205, Breathitt County, Kentucky",1400000US21025920500,1277,41.0,1248,0,4,14,0,0,0,738,551,423,128,299,0,0,9,154,107,29,34100,0,0,0,1271,557,17947,13,20398,1048,220,9,866,866,785,46,21,025,920500
"Census Tract 9206, Breathitt County, Kentucky",1400000US21025920600,1945,41.9,1920,0,0,0,0,25,0,723,659,544,115,248,0,0,33,132,83,0,59200,0,0,0,1914,674,13253,0,29327,1641,304,0,1181,1163,1004,108,21,025,920600
"Census Tract 9207, Breathitt County, Kentucky",1400000US21025920700,1726,46.1,1722,0,4,0,0,8,0,865,838,721,117,238,7,60,29,60,39,43,41800,0,0,0,1720,529,15826,6,22850,1513,197,0,1146,1133,1030,52,21,025,920700
"Census Tract 9601, Breckinridge County, Kentucky",1400000US21027960100,5136,40.2,4828,97,0,0,0,24,15,2191,1886,1440,446,1142,20,17,155,362,394,194,84800,0,0,0,5100,960,19464,6,47623,4185,909,34,3109,3021,2807,296,21,027,960100
"Census Tract 9602, Breckinridge County, Kentucky",1400000US21027960200,5531,42.7,5188,176,0,18,0,25,6,2212,1999,1490,509,1095,0,33,125,285,502,150,96700,45,0,7,5244,779,19848,17,41357,4582,921,4,3275,3235,2711,365,21,027,960200
"Census Tract 9603, Breckinridge County, Kentucky",1400000US21027960300,2987,42.8,2904,75,0,0,0,9,8,1381,1127,846,281,598,57,0,15,178,308,40,79700,1,0,0,2955,483,21042,2,41707,2371,602,5,1804,1763,1589,122,21,027,960300
"Census Tract 9604, Breckinridge County, Kentucky",1400000US21027960400,1340,49.8,1340,0,0,0,0,0,0,1142,532,476,56,77,20,0,20,8,0,29,105000,0,0,0,1336,112,24760,7,52361,1140,196,4,734,730,699,135,21,027,960400
"Census Tract 9605.01, Breckinridge County, Kentucky",1400000US21027960501,1828,44.4,1807,5,0,0,0,113,16,844,682,583,99,400,0,0,34,214,107,45,89900,0,0,0,1828,396,18161,8,38281,1203,580,0,1142,1087,979,85,21,027,960501
"Census Tract 9605.02, Breckinridge County, Kentucky",1400000US21027960502,3178,44.9,3078,0,0,58,0,72,0,2852,1117,989,128,465,0,8,0,52,405,0,98900,21,0,0,3117,620,19099,7,45362,2519,635,7,1741,1612,1528,188,21,027,960502
